"admission_age","charge_class_code","charge_type","charge_subtype","sex","race_desc","county","month_of_release","year_of_release","facility_name","days_held"
"17","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Dallas","September","2003","Polk County Juvenile Detention Center","23"
"17","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Des Moines","September","2007","South Iowa Area Detention Service Agency","25"
"17","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Greene","September","2003","Central Iowa Juvenile Detention Center","21"
"17","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Hamilton","September","2016","Central Iowa Juvenile Detention Center","32"
"17","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Howard","September","2005","North Iowa Juvenile Detention Services","3"
"17","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Lee","September","2015","South Iowa Area Detention Service Agency","31"
"17","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Montgomery","September","2006","Southwest Iowa Juvenile Detention Center","36"
"17","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","O'Brien","September","2008","Northwest Iowa Youth Service Center","9"
"17","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Polk","September","2015","Polk County Juvenile Detention Center","10"
"17","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Polk","September","2017","Polk County Juvenile Detention Center","4"
"12","SRMS","PROPERTY","ARSON","MALE","AFRICAN AMERICAN","Lee","September","2016","South Iowa Area Detention Service Agency","25"
"17","FELD","PROPERTY","BURGLARY","MALE","HISPANIC","Polk","September","2014","Polk County Juvenile Detention Center","7"
"17","FELD","PROPERTY","BURGLARY","MALE","NATIVE AMERICAN","Federal Hold","September","2018","Northwest Iowa Youth Service Center","3"
"14","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Dallas","September","2020","Central Iowa Juvenile Detention Center","4"
"14","AGMS","PROPERTY","BURGLARY","MALE","MULTI-RACIAL","Polk","September","2020","Polk County Juvenile Detention Center","8"
"15","AGMS","PROPERTY","BURGLARY","MALE","CAUCASIAN","Dubuque","September","2003","North Iowa Juvenile Detention Services","5"
"16","AGMS","PROPERTY","BURGLARY","MALE","CAUCASIAN","Dubuque","September","2003","North Iowa Juvenile Detention Services","3"
"16","AGMS","PROPERTY","BURGLARY","MALE","HISPANIC","Linn","September","2009","Linn County Juvenile Detention Center","1"
"17","AGMS","PROPERTY","BURGLARY","MALE","CAUCASIAN","Cerro Gordo","September","2006","North Iowa Juvenile Detention Services","19"
"15","AGMS","PROPERTY","BURGLARY","MALE","CAUCASIAN","Appanoose","September","2019","Central Iowa Juvenile Detention Center","17"
"17","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Marion","September","2012","Central Iowa Juvenile Detention Center","10"
"13","AGMS","PROPERTY","BURGLARY","MALE","AFRICAN AMERICAN","Lee","September","2009","South Iowa Area Detention Service Agency","2"
"13","FELD","OTHER","OTHER CRIMINAL","MALE","HISPANIC","Woodbury","September","2010","Woodbury County Juvenile Detention Center","6"
"17","AGMS","PROPERTY","BURGLARY","MALE","AFRICAN AMERICAN","Polk","September","2018","Polk County Juvenile Detention Center","2"
"17","AGMS","PROPERTY","BURGLARY","MALE","CAUCASIAN","Johnson","September","2015","Linn County Juvenile Detention Center","16"
"14","FELC","PROPERTY","FORGERY/FRAUD","FEMALE","CAUCASIAN","Story","September","2012","Central Iowa Juvenile Detention Center","3"
"15","FELD","PROPERTY","ARSON","MALE","NATIVE AMERICAN","Federal Hold","September","2013","Woodbury County Juvenile Detention Center","36"
"16","FELD","PROPERTY","FORGERY/FRAUD","MALE","CAUCASIAN","Grundy","September","2007","North Iowa Juvenile Detention Services","29"
"14","AGMS","PROPERTY","FORGERY/FRAUD","FEMALE","ASIAN/PACIFIC ISLANDER","Johnson","September","2005","Linn County Juvenile Detention Center","7"
"15","AGMS","PROPERTY","FORGERY/FRAUD","MALE","CAUCASIAN","Mahaska","September","2004","South Iowa Area Detention Service Agency - Lucas County","3"
"17","AGMS","PROPERTY","FORGERY/FRAUD","FEMALE","CAUCASIAN","Linn","September","2006","Linn County Juvenile Detention Center","1"
"17","AGMS","PROPERTY","FORGERY/FRAUD","MALE","AFRICAN AMERICAN","Linn","September","2014","Linn County Juvenile Detention Center","7"
"15","FELD","PROPERTY","OTHER PROPERTY","FEMALE","AFRICAN AMERICAN","Polk","September","2013","Polk County Juvenile Detention Center","3"
"17","SRMS","PROPERTY","OTHER PROPERTY","MALE","AFRICAN AMERICAN","Scott","September","2018","Scott County Juvenile Detention Center","2"
"15","SMMS","PROPERTY","OTHER PROPERTY","MALE","CAUCASIAN","Dubuque","September","2007","Dubuque County Juvenile Detention Center","5"
"16","SMMS","PROPERTY","OTHER PROPERTY","MALE","AFRICAN AMERICAN","Black Hawk","September","2004","North Iowa Juvenile Detention Services","11"
"15","FELC","PROPERTY","ARSON","MALE","CAUCASIAN","Scott","September","2003","Scott County Juvenile Detention Center","6"
"15","FELC","PROPERTY","ARSON","MALE","CAUCASIAN","Scott","September","2004","Scott County Juvenile Detention Center","10"
"16","FELC","PROPERTY","ARSON","MALE","AFRICAN AMERICAN","Polk","September","2009","Polk County Juvenile Detention Center","21"
"16","OFOF","PROPERTY","STOLEN PROP","FEMALE","AFRICAN AMERICAN","Polk","September","2009","Polk County Juvenile Detention Center","3"
"16","SMMS","PROPERTY","STOLEN PROP","FEMALE","CAUCASIAN","Johnson","September","2005","Linn County Juvenile Detention Center","5"
"12","FELC","PROPERTY","THEFT","MALE","AFRICAN AMERICAN","Polk","September","2019","Polk County Juvenile Detention Center","25"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","AFRICAN AMERICAN","Des Moines","September","2008","South Iowa Area Detention Service Agency","2"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Dubuque","September","2006","Dubuque County Juvenile Detention Center","3"
"13","SRMS","PROPERTY","ARSON","FEMALE","CAUCASIAN","Des Moines","September","2014","South Iowa Area Detention Service Agency","30"
"13","SRMS","PROPERTY","ARSON","MALE","HISPANIC","Des Moines","September","2008","South Iowa Area Detention Service Agency","7"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Carroll","September","2015","Northwest Iowa Youth Service Center","10"
"15","SRMS","PROPERTY","ARSON","MALE","HISPANIC","Johnson","September","2010","Linn County Juvenile Detention Center","14"
"16","SRMS","PROPERTY","ASSAULT","MALE","CAUCASIAN","Dallas","September","2018","Central Iowa Juvenile Detention Center","9"
"13","FELC","PROPERTY","BURGLARY","MALE","CAUCASIAN","Linn","September","2006","Linn County Juvenile Detention Center","9"
"14","FELC","PROPERTY","BURGLARY","MALE","AFRICAN AMERICAN","Black Hawk","September","2010","North Iowa Juvenile Detention Services","8"
"14","FELC","PROPERTY","BURGLARY","MALE","CAUCASIAN","Lee","September","2006","South Iowa Area Detention Service Agency","5"
"14","FELC","PROPERTY","BURGLARY","MALE","CAUCASIAN","Scott","September","2003","Scott County Juvenile Detention Center","62"
"14","FELC","PROPERTY","BURGLARY","MALE","HISPANIC","Buena Vista","September","2016","Northwest Iowa Youth Service Center","12"
"15","FELC","PROPERTY","BURGLARY","MALE","CAUCASIAN","Dubuque","September","2009","Dubuque County Juvenile Detention Center","11"
"15","FELC","PROPERTY","BURGLARY","MALE","CAUCASIAN","Wapello","September","2006","South Iowa Area Detention Service Agency - Lucas County","42"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Des Moines","September","2014","South Iowa Area Detention Service Agency","4"
"16","FELC","PROPERTY","BURGLARY","MALE","AFRICAN AMERICAN","Black Hawk","September","2016","North Iowa Juvenile Detention Services","35"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Johnson","September","2011","Linn County Juvenile Detention Center","15"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Linn","September","2010","Linn County Juvenile Detention Center","2"
"16","FELC","PROPERTY","BURGLARY","MALE","CAUCASIAN","Cass","September","2005","Southwest Iowa Juvenile Detention Center","30"
"16","FELC","PROPERTY","BURGLARY","MALE","CAUCASIAN","Floyd","September","2010","Central Iowa Juvenile Detention Center","4"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Harrison","September","2007","Southwest Iowa Juvenile Detention Center","4"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Johnson","September","2010","Linn County Juvenile Detention Center","79"
"16","AGMS","DRUG","DRUG POSSESSION","MALE","HISPANIC","Buena Vista","September","2014","Northwest Iowa Youth Service Center","12"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Harrison","September","2013","Southwest Iowa Juvenile Detention Center","8"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Linn","September","2009","Linn County Juvenile Detention Center","2"
"16","FELC","PROPERTY","BURGLARY","MALE","CAUCASIAN","Marion","September","2007","South Iowa Area Detention Service Agency - Lucas County","30"
"16","FELC","PROPERTY","BURGLARY","MALE","CAUCASIAN","Polk","September","2004","Polk County Juvenile Detention Center","21"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Hardin","September","2004","Central Iowa Juvenile Detention Center","2"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","AFRICAN AMERICAN","Linn","September","2008","Linn County Juvenile Detention Center","2"
"16","FELC","PROPERTY","BURGLARY","MALE","MULTI-RACIAL","Polk","September","2012","Polk County Juvenile Detention Center","2"
"17","FELC","PROPERTY","BURGLARY","MALE","AFRICAN AMERICAN","Black Hawk","September","2010","North Iowa Juvenile Detention Services","29"
"17","FELC","PROPERTY","BURGLARY","MALE","AFRICAN AMERICAN","Dubuque","September","2006","Dubuque County Juvenile Detention Center","4"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Buena Vista","September","2015","Northwest Iowa Youth Service Center","8"
"17","FELC","PROPERTY","BURGLARY","MALE","AFRICAN AMERICAN","Scott","September","2007","Scott County Juvenile Detention Center","6"
"17","FELC","PROPERTY","BURGLARY","MALE","AFRICAN AMERICAN","Warren","September","2019","Central Iowa Juvenile Detention Center","13"
"17","FELC","PROPERTY","BURGLARY","MALE","AFRICAN AMERICAN","Warren","September","2019","Central Iowa Juvenile Detention Center","14"
"17","FELC","PROPERTY","BURGLARY","MALE","CAUCASIAN","Cass","September","2005","Southwest Iowa Juvenile Detention Center","29"
"17","FELC","PROPERTY","BURGLARY","MALE","CAUCASIAN","Dubuque","September","2006","Dubuque County Juvenile Detention Center","3"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Muscatine","September","2003","Scott County Juvenile Detention Center","2"
"17","FELC","PROPERTY","BURGLARY","MALE","CAUCASIAN","Johnson","September","2018","Linn County Juvenile Detention Center","14"
"17","FELC","PROPERTY","BURGLARY","MALE","CAUCASIAN","Pottawattamie","September","2005","Southwest Iowa Juvenile Detention Center","2"
"17","FELC","PROPERTY","BURGLARY","MALE","CAUCASIAN","Pottawattamie","September","2009","Southwest Iowa Juvenile Detention Center","1"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Polk","September","2009","Polk County Juvenile Detention Center","5"
"17","FELC","PROPERTY","BURGLARY","MALE","CAUCASIAN","Webster","September","2016","Central Iowa Juvenile Detention Center","30"
"17","FELC","PROPERTY","BURGLARY","MALE","CAUCASIAN","Woodbury","September","2011","Woodbury County Juvenile Detention Center","9"
"17","FELC","PROPERTY","BURGLARY","MALE","HISPANIC","Story","September","2015","Central Iowa Juvenile Detention Center","8"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Polk","September","2013","Polk County Juvenile Detention Center","36"
"14","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Ida","September","2004","Northwest Iowa Youth Service Center","6"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Black Hawk","September","2007","North Iowa Juvenile Detention Services","18"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Boone","September","2013","Central Iowa Juvenile Detention Center","8"
"17","FELD","PROPERTY","BURGLARY","MALE","AFRICAN AMERICAN","Scott","September","2010","Scott County Juvenile Detention Center","14"
"14","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Wapello","September","2010","South Iowa Area Detention Service Agency","4"
"16","FELD","PROPERTY","BURGLARY","MALE","AFRICAN AMERICAN","Polk","September","2010","Polk County Juvenile Detention Center","35"
"16","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Worth","September","2010","North Iowa Juvenile Detention Services","4"
"17","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Henry","September","2019","South Iowa Area Detention Service Agency","11"
"16","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Wapello","September","2010","South Iowa Area Detention Service Agency","4"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Washington","September","2012","Central Iowa Juvenile Detention Center","10"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Woodbury","September","2017","Woodbury County Juvenile Detention Center","12"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Woodbury","September","2011","Woodbury County Juvenile Detention Center","12"
"12","FELD","PROPERTY","BURGLARY","FEMALE","CAUCASIAN","Greene","September","2010","Central Iowa Juvenile Detention Center","2"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Woodbury","September","2015","Woodbury County Juvenile Detention Center","22"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Woodbury","September","2013","Woodbury County Juvenile Detention Center","15"
"12","FELD","PROPERTY","BURGLARY","MALE","AFRICAN AMERICAN","Buena Vista","September","2006","Northwest Iowa Youth Service Center","22"
"12","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Marshall","September","2015","Central Iowa Juvenile Detention Center","28"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","HISPANIC","Polk","September","2012","Polk County Juvenile Detention Center","7"
"17","SMMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Marshall","September","2005","Central Iowa Juvenile Detention Center","34"
"13","FELD","PROPERTY","BURGLARY","FEMALE","NATIVE AMERICAN","Federal Hold","September","2017","Woodbury County Juvenile Detention Center","5"
"13","FELD","PROPERTY","BURGLARY","MALE","AFRICAN AMERICAN","Black Hawk","September","2006","North Iowa Juvenile Detention Services","14"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","MULTI-RACIAL","Woodbury","September","2011","Woodbury County Juvenile Detention Center","16"
"13","FELD","PROPERTY","BURGLARY","MALE","AFRICAN AMERICAN","Polk","September","2015","Polk County Juvenile Detention Center","24"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","MULTI-RACIAL","Woodbury","September","2016","Woodbury County Juvenile Detention Center","16"
"13","FELD","PROPERTY","BURGLARY","MALE","AFRICAN AMERICAN","Scott","September","2017","Scott County Juvenile Detention Center","29"
"13","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Hamilton","September","2008","Central Iowa Juvenile Detention Center","3"
"13","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Jackson","September","2004","Scott County Juvenile Detention Center","11"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Hamilton","September","2010","Central Iowa Juvenile Detention Center","4"
"13","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Johnson","September","2011","Linn County Juvenile Detention Center","2"
"13","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Linn","September","2006","Linn County Juvenile Detention Center","73"
"13","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Mills","September","2016","Southwest Iowa Juvenile Detention Center","14"
"13","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Scott","September","2004","Scott County Juvenile Detention Center","7"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Mills","September","2009","Southwest Iowa Juvenile Detention Center","12"
"14","FELD","PROPERTY","BURGLARY","FEMALE","AFRICAN AMERICAN","Black Hawk","September","2005","North Iowa Juvenile Detention Services","17"
"14","FELD","PROPERTY","BURGLARY","FEMALE","CAUCASIAN","Marion","September","2007","South Iowa Area Detention Service Agency - Lucas County","11"
"14","FELD","PROPERTY","BURGLARY","MALE","AFRICAN AMERICAN","Black Hawk","September","2004","North Iowa Juvenile Detention Services","3"
"14","FELD","PROPERTY","BURGLARY","MALE","AFRICAN AMERICAN","Black Hawk","September","2005","North Iowa Juvenile Detention Services","12"
"14","FELD","PROPERTY","BURGLARY","MALE","AFRICAN AMERICAN","Linn","September","2004","Linn County Juvenile Detention Center","8"
"14","FELD","PROPERTY","BURGLARY","MALE","AFRICAN AMERICAN","Linn","September","2019","Linn County Juvenile Detention Center","2"
"14","FELD","PROPERTY","BURGLARY","MALE","AFRICAN AMERICAN","Polk","September","2011","Polk County Juvenile Detention Center","5"
"14","FELD","PROPERTY","BURGLARY","MALE","AFRICAN AMERICAN","Polk","September","2012","Polk County Juvenile Detention Center","53"
"14","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Black Hawk","September","2009","North Iowa Juvenile Detention Services","10"
"14","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Black Hawk","September","2009","North Iowa Juvenile Detention Services","36"
"14","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Bremer","September","2003","Central Iowa Juvenile Detention Center","7"
"14","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Cherokee","September","2009","Northwest Iowa Youth Service Center","11"
"14","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Davis","September","2007","South Iowa Area Detention Service Agency - Lucas County","7"
"14","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Des Moines","September","2003","South Iowa Area Detention Service Agency","23"
"13","SMMS","DRUG","DRUG POSSESSION","MALE","MULTI-RACIAL","Wapello","September","2011","South Iowa Area Detention Service Agency","5"
"14","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Linn","September","2005","Linn County Juvenile Detention Center","2"
"16","SMMS","DRUG","DRUG POSSESSION","FEMALE","HISPANIC","Pottawattamie","September","2013","Southwest Iowa Juvenile Detention Center","2"
"14","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Scott","September","2009","Scott County Juvenile Detention Center","14"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Polk","September","2011","Polk County Juvenile Detention Center","6"
"14","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Webster","September","2005","Central Iowa Juvenile Detention Center","8"
"15","FELD","PROPERTY","BURGLARY","FEMALE","CAUCASIAN","Polk","September","2018","Polk County Juvenile Detention Center","12"
"15","FELD","PROPERTY","BURGLARY","MALE","AFRICAN AMERICAN","Black Hawk","September","2005","North Iowa Juvenile Detention Services","18"
"15","FELD","PROPERTY","BURGLARY","MALE","AFRICAN AMERICAN","Linn","September","2013","Linn County Juvenile Detention Center","21"
"15","FELD","PROPERTY","BURGLARY","MALE","AFRICAN AMERICAN","Scott","September","2008","Scott County Juvenile Detention Center","25"
"15","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Cerro Gordo","September","2004","North Iowa Juvenile Detention Services","7"
"15","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Clay","September","2020","Northwest Iowa Youth Service Center","11"
"15","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Clinton","September","2007","Scott County Juvenile Detention Center","7"
"15","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Clinton","September","2008","South Iowa Area Detention Service Agency","4"
"16","SMMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Polk","September","2003","Polk County Juvenile Detention Center","6"
"16","SMMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Pottawattamie","September","2004","Southwest Iowa Juvenile Detention Center","3"
"15","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Henry","September","2003","South Iowa Area Detention Service Agency","11"
"15","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Johnson","September","2017","Linn County Juvenile Detention Center","4"
"17","SMMS","DRUG","DRUG POSSESSION","MALE","AFRICAN AMERICAN","Pottawattamie","September","2008","Southwest Iowa Juvenile Detention Center","4"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Woodbury","September","2011","Woodbury County Juvenile Detention Center","15"
"15","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Linn","September","2016","Linn County Juvenile Detention Center","10"
"15","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Louisa","September","2007","South Iowa Area Detention Service Agency","2"
"15","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Polk","September","2005","Polk County Juvenile Detention Center","14"
"15","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Polk","September","2012","Polk County Juvenile Detention Center","26"
"17","SMMS","DRUG","DRUG POSSESSION","MALE","AFRICAN AMERICAN","Des Moines","September","2007","South Iowa Area Detention Service Agency","15"
"15","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Polk","September","2020","Polk County Juvenile Detention Center","13"
"15","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Scott","September","2008","Scott County Juvenile Detention Center","39"
"15","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Van Buren","September","2005","South Iowa Area Detention Service Agency","52"
"17","SMMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Cedar","September","2003","Woodbury County Juvenile Detention Center","5"
"15","FELD","PROPERTY","BURGLARY","MALE","HISPANIC","Buena Vista","September","2006","Northwest Iowa Youth Service Center","2"
"15","FELD","PROPERTY","BURGLARY","MALE","HISPANIC","Woodbury","September","2005","Woodbury County Juvenile Detention Center","33"
"15","FELD","PROPERTY","BURGLARY","MALE","MULTI-RACIAL","Federal Hold","September","2017","Woodbury County Juvenile Detention Center","19"
"15","FELD","PROPERTY","BURGLARY","MALE","NATIVE AMERICAN","Federal Hold","September","2015","Woodbury County Juvenile Detention Center","17"
"16","FELD","PROPERTY","BURGLARY","FEMALE","AFRICAN AMERICAN","Madison","September","2006","Polk County Juvenile Detention Center","10"
"16","AGMS","DRUG","OTHER DRUG","MALE","CAUCASIAN","Linn","September","2013","Linn County Juvenile Detention Center","2"
"16","FELD","PROPERTY","BURGLARY","MALE","AFRICAN AMERICAN","Hardin","September","2003","Central Iowa Juvenile Detention Center","29"
"16","FELD","PROPERTY","BURGLARY","MALE","AFRICAN AMERICAN","Iowa","September","2017","North Iowa Juvenile Detention Services","10"
"16","FELD","PROPERTY","BURGLARY","MALE","AFRICAN AMERICAN","Polk","September","2005","Polk County Juvenile Detention Center","2"
"16","FELD","PROPERTY","BURGLARY","MALE","AFRICAN AMERICAN","Polk","September","2017","Polk County Juvenile Detention Center","3"
"16","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Benton","September","2007","North Iowa Juvenile Detention Services","66"
"16","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Black Hawk","September","2005","North Iowa Juvenile Detention Services","8"
"16","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Black Hawk","September","2006","North Iowa Juvenile Detention Services","2"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Union","September","2018","Central Iowa Juvenile Detention Center","2"
"16","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Dubuque","September","2006","Dubuque County Juvenile Detention Center","3"
"16","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Hamilton","September","2011","Central Iowa Juvenile Detention Center","3"
"16","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Harrison","September","2004","Southwest Iowa Juvenile Detention Center","32"
"17","SRMS","DRUG","DRUG TRAFFICKING","MALE","NATIVE AMERICAN","Woodbury","September","2012","Woodbury County Juvenile Detention Center","25"
"16","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Humboldt","September","2016","Central Iowa Juvenile Detention Center","24"
"16","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Lee","September","2007","South Iowa Area Detention Service Agency","8"
"15","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Black Hawk","September","2004","North Iowa Juvenile Detention Services","23"
"17","AGMS","DRUG","DRUG POSSESSION","FEMALE","CAUCASIAN","Woodbury","September","2016","Woodbury County Juvenile Detention Center","2"
"16","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Linn","September","2013","Linn County Juvenile Detention Center","6"
"16","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Linn","September","2015","Linn County Juvenile Detention Center","5"
"16","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Linn","September","2017","Linn County Juvenile Detention Center","12"
"16","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Montgomery","September","2007","Southwest Iowa Juvenile Detention Center","2"
"16","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Muscatine","September","2010","Scott County Juvenile Detention Center","43"
"16","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Out of State","September","2006","Scott County Juvenile Detention Center","2"
"16","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Page","September","2012","Southwest Iowa Juvenile Detention Center","1"
"16","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Polk","September","2007","Polk County Juvenile Detention Center","2"
"16","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Polk","September","2008","Polk County Juvenile Detention Center","7"
"16","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Polk","September","2012","Polk County Juvenile Detention Center","15"
"16","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Pottawattamie","September","2007","Southwest Iowa Juvenile Detention Center","2"
"17","AGMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Mills","September","2015","Southwest Iowa Juvenile Detention Center","8"
"16","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Scott","September","2006","Scott County Juvenile Detention Center","6"
"16","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Story","September","2012","Central Iowa Juvenile Detention Center","49"
"16","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Union","September","2017","Central Iowa Juvenile Detention Center","55"
"17","AGMS","DRUG","DRUG TRAFFICKING","MALE","CAUCASIAN","Lee","September","2003","South Iowa Area Detention Service Agency","4"
"16","FELD","PROPERTY","BURGLARY","MALE","HISPANIC","Plymouth","September","2003","Northwest Iowa Youth Service Center","29"
"16","FELD","PROPERTY","BURGLARY","MALE","HISPANIC","Polk","September","2008","Polk County Juvenile Detention Center","10"
"16","FELD","PROPERTY","BURGLARY","MALE","HISPANIC","Polk","September","2011","Polk County Juvenile Detention Center","5"
"17","AGMS","DRUG","DRUG TRAFFICKING","MALE","CAUCASIAN","Fayette","September","2004","North Iowa Juvenile Detention Services","19"
"17","FELD","PROPERTY","BURGLARY","FEMALE","CAUCASIAN","Dubuque","September","2013","Dubuque County Juvenile Detention Center","3"
"17","FELD","PROPERTY","BURGLARY","FEMALE","CAUCASIAN","Polk","September","2008","Polk County Juvenile Detention Center","9"
"17","FELD","PROPERTY","BURGLARY","FEMALE","CAUCASIAN","Pottawattamie","September","2004","Southwest Iowa Juvenile Detention Center","5"
"14","FELD","DRUG","DRUG TRAFFICKING","MALE","AFRICAN AMERICAN","Polk","September","2010","Polk County Juvenile Detention Center","11"
"17","FELD","PROPERTY","BURGLARY","MALE","AFRICAN AMERICAN","Linn","September","2004","Linn County Juvenile Detention Center","1"
"17","FELD","PROPERTY","BURGLARY","MALE","AFRICAN AMERICAN","Scott","September","2018","Scott County Juvenile Detention Center","5"
