"budget_line_code","fiscal_year","function","dept_name","fund","appropriation","budget_unit_code","budget_unit","object_class","gov_recommendation","dept_request","adopted_budget"
"2016-0001-R40-5835622-05A","2016","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5835622","HMGP DR 4187 Non-federal match","05A - Appropriation","10903","10903","0"
"2016-0001-R40-583EMPG-05A","2016","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","583EMPG","EMPG Grant","05A - Appropriation","1213776","1213776","1113776"
"2016-0017-R19-5830005-05A","2016","Justice System","Homeland Security and Emergency Management","0017 - Rebuild Iowa Infrastructure Fund","R19 - EMS Data System","5830005","EMS Data System","05A - Appropriation","0","0","400000"
"2016-0046-R43-5830003-05A","2016","Justice System","Homeland Security and Emergency Management","0046 - Wireless E911 Surcharge","R43 - E911 Emerg Comm Admin-E911 Surcharge","5830003","E911 Emerg Comm Admin-E911 Surcharge","05A - Appropriation","250000","0","250000"
"2016-0046-R47-5830004-05A","2016","Justice System","Homeland Security and Emergency Management","0046 - Wireless E911 Surcharge","R47 - Radio Comm Platform Lease-E911 Surcharge","5830004","Radio Comm Platform Lease-E911 Surcharge","05A - Appropriation","4000000","0","4000000"
"2016-0943-R53-5830002-05A","2016","Justice System","Homeland Security and Emergency Management","0943 - Technology Reinvestment Fund","R53 - EMS Data System","5830002","EMS Data System","05A - Appropriation","400000","400000","0"
"2017-0001-R40-5830001-05L","2017","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5830001","Mass Notification System","05L - Legislative Reductions",,,"-23787"
"2017-0001-R40-5834100-05A","2017","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5834100","Administration","05A - Appropriation","200901","200901","196000"
"2017-0001-R40-5834201-05A","2017","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5834201","Title III Personnel Costs","05A - Appropriation","49400","49400","43976"
"2017-0001-R40-5834300-05A","2017","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5834300","State Administrative Funds","05A - Appropriation","152851","152851","157754"
"2017-0001-R40-5834380-05A","2017","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5834380","Event Response","05A - Appropriation","40000","40000","40000"
"2017-0001-R40-5834400-05A","2017","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5834400","Fusion Center","05A - Appropriation","210002","210002","209224"
"2017-0001-R40-5835500-05A","2017","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5835500","Recovery Bureau Response/Recovery","05A - Appropriation","463469","813469","468893"
"2017-0001-R40-583EMPG-05A","2017","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","583EMPG","EMPG Grant","05A - Appropriation","1113000","1113000","1113776"
"2017-0017-R19-5830005-05A","2017","Justice System","Homeland Security and Emergency Management","0017 - Rebuild Iowa Infrastructure Fund","R19 - EMS Data System RIIF","5830005","EMS Data System","05A - Appropriation","400000","0","400000"
"2017-0046-R43-5830003-05A","2017","Justice System","Homeland Security and Emergency Management","0046 - Wireless E911 Surcharge","R43 - E911 Emerg Comm Admin-E911 Surcharge","5830003","E911 Emerg Comm Admin-E911 Surcharge","05A - Appropriation","250000","250000","250000"
"2017-0046-R47-5830004-05A","2017","Justice System","Homeland Security and Emergency Management","0046 - Wireless E911 Surcharge","R47 - Radio Comm Platform Lease-E911 Surcharge","5830004","Radio Comm Platform Lease-E911 Surcharge","05A - Appropriation","0","4000000","0"
"2017-0943-R53-5830002-05A","2017","Justice System","Homeland Security and Emergency Management","0943 - Technology Reinvestment Fund","R53 - EMS Data System TRF Homeland Security","5830002","EMS Data System","05A - Appropriation","0","400000",
"2018-0001-R40-5834100-05A","2018","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5834100","Administration","05A - Appropriation","196000","196000","198076"
"2018-0001-R40-5834201-05A","2018","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5834201","Title III Personnel Costs","05A - Appropriation","43976","43976","80853"
"2018-0001-R40-5834300-05A","2018","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5834300","State Administrative Funds","05A - Appropriation","151530","151530","145267"
"2018-0001-R40-5834380-05A","2018","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5834380","Event Response","05A - Appropriation","40000","40000","40000"
"2018-0001-R40-5834400-05A","2018","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5834400","Fusion Center","05A - Appropriation","121465","216224","127715"
"2018-0001-R40-5835500-05A","2018","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5835500","Recovery Bureau Response/Recovery","05A - Appropriation","468893","468893","432016"
"2018-0001-R40-583EMPG-05A","2018","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","583EMPG","EMPG Grant","05A - Appropriation","1113000","1113000","1098000"
"2018-0017-R19-5830005-05A","2018","Justice System","Homeland Security and Emergency Management","0017 - Rebuild Iowa Infrastructure Fund","R19 - EMS Data System RIIF","5830005","EMS Data System","05A - Appropriation","0","400000",
"2018-0046-R43-5830003-05A","2018","Justice System","Homeland Security and Emergency Management","0046 - Wireless E911 Surcharge","R43 - E911 Emerg Comm Admin-E911 Surcharge","5830003","E911 Emerg Comm Admin-E911 Surcharge","05A - Appropriation","250000","250000","250000"
"2018-0943-R53-5830002-05A","2018","Justice System","Homeland Security and Emergency Management","0943 - Technology Reinvestment Fund","R53 - EMS Data System TRF Homeland Security","5830002","EMS Data System","05A - Appropriation","400000",,"400000"
"2019-0001-R40-5834100-05A","2019","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5834100","Administration","05A - Appropriation","178946","198076","183121"
"2019-0001-R40-5834201-05A","2019","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5834201","Title III Personnel Costs","05A - Appropriation","80853","80853","134571"
"2019-0001-R40-5834300-05A","2019","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5834300","State Administrative Funds","05A - Appropriation","145267","145267","146905"
"2019-0001-R40-5834380-05A","2019","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5834380","Event Response","05A - Appropriation","40000","40000","40000"
"2019-0001-R40-5834400-05A","2019","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5834400","Fusion Center","05A - Appropriation","127715","127715","127715"
"2019-0001-R40-5835500-05A","2019","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5835500","Recovery Bureau Response/Recovery","05A - Appropriation","432016","432016","378298"
"2019-0001-R40-583EMPG-05A","2019","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","583EMPG","EMPG Grant","05A - Appropriation","1098000","1098000","1113000"
"2019-0046-R43-5830003-05A","2019","Justice System","Homeland Security and Emergency Management","0046 - Wireless E911 Surcharge","R43 - E911 Emerg Comm Admin-E911 Surcharge","5830003","E911 Emerg Comm Admin-E911 Surcharge","05A - Appropriation","250000","250000","250000"
"2019-0943-R53-5830002-05A","2019","Justice System","Homeland Security and Emergency Management","0943 - Technology Reinvestment Fund","R53 - EMS Data System TRF Homeland Security","5830002","EMS Data System","05A - Appropriation","400000","400000","400000"
"2020-0001-R02-5830008-05A","2020","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R02 - EMS Mass Messaging System","5830008","EMS Mass Messaging System","05A - Appropriation","400000",,
"2020-0001-R40-5834100-05A","2020","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5834100","Administration","05A - Appropriation","183121","183121","189037"
"2020-0001-R40-5834201-05A","2020","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5834201","Title III Personnel Costs","05A - Appropriation","134571","134571","87217"
"2020-0001-R40-5834300-05A","2020","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5834300","State Administrative Funds","05A - Appropriation","146905","146905","143971"
"2020-0001-R40-5834380-05A","2020","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5834380","Event Response","05A - Appropriation","40000","40000","40000"
"2020-0001-R40-5834400-05A","2020","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5834400","Fusion Center","05A - Appropriation","127715","127715","126000"
"2020-0001-R40-5835500-05A","2020","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5835500","Recovery Bureau Response/Recovery","05A - Appropriation","378298","378298","425652"
"2020-0001-R40-583EMPG-05A","2020","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","583EMPG","EMPG Grant","05A - Appropriation","1113000","1113000","1113000"
"2020-0046-R43-5830003-05A","2020","Justice System","Homeland Security and Emergency Management","0046 - Wireless E911 Surcharge","R43 - E911 Emerg Comm Admin-E911 Surcharge","5830003","E911 Emerg Comm Admin-E911 Surcharge","05A - Appropriation","250000","250000","250000"
"2020-0943-R53-5830002-05A","2020","Justice System","Homeland Security and Emergency Management","0943 - Technology Reinvestment Fund","R53 - EMS Data System TRF Homeland Security","5830002","EMS Data System","05A - Appropriation","0","400000","400000"
"2021-0001-R40-5834100-05A","2021","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5834100","Administration","05A - Appropriation","215450","215450","203550"
"2021-0001-R40-5834201-05A","2021","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5834201","Title III Personnel Costs","05A - Appropriation","87217","87217","87217"
"2021-0001-R40-5834300-05A","2021","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5834300","State Administrative Funds","05A - Appropriation","243504","243504","143971"
"2021-0001-R40-5834380-05A","2021","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5834380","Event Response","05A - Appropriation","40000","40000","40000"
"2021-0001-R40-5834400-05A","2021","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5834400","Fusion Center","05A - Appropriation","14567","14567","126000"
"2021-0001-R40-5835500-05A","2021","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5835500","Recovery Bureau Response/Recovery","05A - Appropriation","425652","425652","425652"
"2021-0001-R40-583EMPG-05A","2021","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","583EMPG","EMPG Grant","05A - Appropriation","1113000","1113000","1113000"
"2021-0046-R43-5830003-05A","2021","Justice System","Homeland Security and Emergency Management","0046 - Wireless E911 Surcharge","R43 - E911 Emerg Comm Admin-E911 Surcharge","5830003","E911 Emerg Comm Admin-E911 Surcharge","05A - Appropriation","250000","250000","250000"
"2021-0943-R53-5830002-05A","2021","Justice System","Homeland Security and Emergency Management","0943 - Technology Reinvestment Fund","R53 - EMS Data System TRF Homeland Security","5830002","EMS Data System","05A - Appropriation","400000","400000","400000"
"2022-0001-R34-5830015-05A","2022","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R34 - Levee District Study","5830015","Levee District Study","05A - Appropriation",,,"400000"
"2022-0001-R40-5834100-05A","2022","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5834100","Administration","05A - Appropriation","203550","203550","203550"
"2022-0001-R40-5834201-05A","2022","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5834201","Title III Personnel Costs","05A - Appropriation","60857","60857","48157"
"2022-0001-R40-5834300-05A","2022","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5834300","State Administrative Funds","05A - Appropriation","143971","143971","380573"
"2022-0001-R40-5834380-05A","2022","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5834380","Event Response","05A - Appropriation","40000","40000","40000"
"2022-0001-R40-5834400-05A","2022","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5834400","Fusion Center","05A - Appropriation","126000","126000","37764"
"2022-0001-R40-5835500-05A","2022","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5835500","Recovery Bureau Response/Recovery","05A - Appropriation","452012","452012","464712"
"2022-0001-R40-583EMPG-05A","2022","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","583EMPG","EMPG Grant","05A - Appropriation","1113000","1113000","1113000"
"2022-0017-R20-5830016-05A","2022","Justice System","Homeland Security and Emergency Management","0017 - Rebuild Iowa Infrastructure Fund","R20 - School Safety, Flood Mitigation, Other Emerg","5830016","School Safety, Flood Mitigation, Other Emerg","05A - Appropriation",,,"2500000"
"2022-0046-R43-5830003-05A","2022","Justice System","Homeland Security and Emergency Management","0046 - Wireless E911 Surcharge","R43 - E911 Emerg Comm Admin-E911 Surcharge","5830003","E911 Emerg Comm Admin-E911 Surcharge","05A - Appropriation","250000","250000","250000"
"2022-0943-R53-5830002-05A","2022","Justice System","Homeland Security and Emergency Management","0943 - Technology Reinvestment Fund","R53 - EMS Data System TRF Homeland Security","5830002","EMS Data System","05A - Appropriation","400000","400000","400000"
"2023-0001-R40-5834100-05A","2023","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5834100","Administration","05A - Appropriation","203550","203550","187755"
"2023-0001-R40-5834201-05A","2023","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5834201","Title III Personnel Costs","05A - Appropriation","64826","64826","38191"
"2023-0001-R40-5834300-05A","2023","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5834300","State Administrative Funds","05A - Appropriation","380573","380573","344997"
"2023-0001-R40-5834380-05A","2023","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5834380","Event Response","05A - Appropriation","40000","40000","40000"
"2023-0001-R40-5834400-05A","2023","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5834400","Fusion Center","05A - Appropriation","37764","37764","40768"
"2023-0001-R40-5835500-05A","2023","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5835500","Recovery Bureau Response/Recovery","05A - Appropriation","448043","448043","474678"
"2023-0001-R40-5835590-05A","2023","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","5835590","Recovery Operations Non-Disaster","05A - Appropriation",,,"50000"
"2023-0001-R40-583EMPG-05A","2023","Justice System","Homeland Security and Emergency Management","0001 - General Fund","R40 - Homeland Security & Emergency Mgmt. Division","583EMPG","EMPG Grant","05A - Appropriation","1113000","1113000","1113000"
"2023-0017-G03-5830020-05A","2023","Justice System","Homeland Security and Emergency Management","0017 - Rebuild Iowa Infrastructure Fund","G03 - Flood Prevention Study","5830020","Flood Prevention Study","05A - Appropriation",,,"650000"
"2023-0017-R20-5830016-05A","2023","Justice System","Homeland Security and Emergency Management","0017 - Rebuild Iowa Infrastructure Fund","R20 - School Safety, Flood Mitigation, Other Emerg","5830016","School Safety, Flood Mitigation, Other Emerg","05A - Appropriation","2000000","2000000",
"2023-0046-R43-5830003-05A","2023","Justice System","Homeland Security and Emergency Management","0046 - Wireless E911 Surcharge","R43 - E911 Emerg Comm Admin-E911 Surcharge","5830003","E911 Emerg Comm Admin-E911 Surcharge","05A - Appropriation","300000","250000","300000"
"2023-0943-R53-5830002-05A","2023","Justice System","Homeland Security and Emergency Management","0943 - Technology Reinvestment Fund","R53 - EMS Data System TRF Homeland Security","5830002","EMS Data System","05A - Appropriation","400000","400000","400000"
