"budget_line_code","fiscal_year","function","dept_name","fund","appropriation","budget_unit_code","budget_unit","object_class","gov_recommendation","dept_request","adopted_budget"
"2016-0001-929-6258802-05A","2016","Administration and Regulation","Revenue, Department of","0001 - General Fund","929 - Military Service Tax Refunds","6258802","Military Serv Tax Refunds","05A - Appropriation","2100000","2175000","2100000"
"2016-0001-T01-625AC00-05A","2016","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625AC00","Compliance","05A - Appropriation","6701761","6701761","6227151"
"2016-0001-T01-625FM00-05A","2016","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625FM00","Revenue Operations Division","05A - Appropriation","2202890","2202890","2148521"
"2016-0001-T01-625IR00-05A","2016","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625IR00","Internal Services Division","05A - Appropriation","3214265","3214265","3579999"
"2016-0001-T01-625PP00-05A","2016","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625PP00","Property Tax Division","05A - Appropriation","3554343","3554343","3538324"
"2016-0001-T01-625TP00-05A","2016","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625TP00","TaxPayer Services & Policy","05A - Appropriation","2207580","2207580","2386844"
"2016-0001-T04-625T040-05A","2016","Administration and Regulation","Revenue, Department of","0001 - General Fund","T04 - Tobacco Reporting Requirements","625T040","Tobacco Reporting Requirements","05A - Appropriation","18416","18416","18416"
"2016-0867-593-6252024-05A","2016","Administration and Regulation","Revenue, Department of","0867 - MVFT-Unapportioned","593 - Motor Veh Fuel Tx-Admin Approp","6252024","Motor Veh Fuel Tx-Admin Approp","05A - Appropriation","1305775","1305775","1305775"
"2017-0001-818-6250011-05A","2017","Administration and Regulation","Revenue, Department of","0001 - General Fund","818 - Ag Land Tax Credit","6250011","Ag Land Tax Credit","05A - Appropriation","39100000","39100000","39100000"
"2017-0001-818-6250011-05E","2017","Administration and Regulation","Revenue, Department of","0001 - General Fund","818 - Ag Land Tax Credit","6250011","Ag Land Tax Credit","05E - Estimated Revisions",,,"0"
"2017-0001-836-6250836-05A","2017","Administration and Regulation","Revenue, Department of","0001 - General Fund","836 - Commercial and Industrial Property Tax Replacement","6250836","Commercial Property Tax","05A - Appropriation","154636698","152556468","154636698"
"2017-0001-836-6250836-05C","2017","Administration and Regulation","Revenue, Department of","0001 - General Fund","836 - Commercial and Industrial Property Tax Replacement","6250836","Commercial Property Tax","05C - Change",,,"-2522154"
"2017-0001-836-6250836-05E","2017","Administration and Regulation","Revenue, Department of","0001 - General Fund","836 - Commercial and Industrial Property Tax Replacement","6250836","Commercial Property Tax","05E - Estimated Revisions",,,"0"
"2017-0001-837-6250837-05A","2017","Administration and Regulation","Revenue, Department of","0001 - General Fund","837 - Business Property Tax Credit","6250837","Business Property Tax Credit","05A - Appropriation","125000000","125000000","125000000"
"2017-0001-872-6252003-05A","2017","Administration and Regulation","Revenue, Department of","0001 - General Fund","872 - Printing Cigarette Stamps","6252003","Printing Cigarette Stamps","05A - Appropriation","124652","124652","124652"
"2017-0001-872-6252003-05E","2017","Administration and Regulation","Revenue, Department of","0001 - General Fund","872 - Printing Cigarette Stamps","6252003","Printing Cigarette Stamps","05E - Estimated Revisions",,,"0"
"2017-0001-877-6252008-05A","2017","Administration and Regulation","Revenue, Department of","0001 - General Fund","877 - Homestead Tax Credit Aid","6252008","Homestead Tax Credit Aid","05A - Appropriation","135500000","131400000","135500000"
"2017-0001-877-6252008-05C","2017","Administration and Regulation","Revenue, Department of","0001 - General Fund","877 - Homestead Tax Credit Aid","6252008","Homestead Tax Credit Aid","05C - Change",,,"-428462"
"2017-0001-877-6252008-05E","2017","Administration and Regulation","Revenue, Department of","0001 - General Fund","877 - Homestead Tax Credit Aid","6252008","Homestead Tax Credit Aid","05E - Estimated Revisions",,,"0"
"2017-0001-880-6252011-05A","2017","Administration and Regulation","Revenue, Department of","0001 - General Fund","880 - Elderly & Disabled Property Tax Credit","6252011","Elderly & Disabled Prop Tax Cr","05A - Appropriation","26100000","24000000","26100000"
"2017-0001-880-6252011-05C","2017","Administration and Regulation","Revenue, Department of","0001 - General Fund","880 - Elderly & Disabled Property Tax Credit","6252011","Elderly & Disabled Prop Tax Cr","05C - Change",,,"-1409972"
"2017-0001-880-6252011-05E","2017","Administration and Regulation","Revenue, Department of","0001 - General Fund","880 - Elderly & Disabled Property Tax Credit","6252011","Elderly & Disabled Prop Tax Cr","05E - Estimated Revisions",,,"0"
"2017-0001-929-6258802-05A","2017","Administration and Regulation","Revenue, Department of","0001 - General Fund","929 - Military Service Tax Refunds","6258802","Military Serv Tax Refunds","05A - Appropriation","2100000","2100000","2100000"
"2017-0001-929-6258802-05C","2017","Administration and Regulation","Revenue, Department of","0001 - General Fund","929 - Military Service Tax Refunds","6258802","Military Serv Tax Refunds","05C - Change",,,"-138766"
"2017-0001-929-6258802-05E","2017","Administration and Regulation","Revenue, Department of","0001 - General Fund","929 - Military Service Tax Refunds","6258802","Military Serv Tax Refunds","05E - Estimated Revisions",,,"0"
"2017-0001-T01-625AC00-05A","2017","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625AC00","Compliance","05A - Appropriation","6302856","6302856","4833885"
"2017-0001-T01-625FM00-05A","2017","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625FM00","Revenue Operations Division","05A - Appropriation","2168796","2168796","2717977"
"2017-0001-T01-625FM00-05L","2017","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625FM00","Revenue Operations Division","05L - Legislative Reductions",,,"-1200000"
"2017-0001-T01-625IR00-05A","2017","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625IR00","Internal Services Division","05A - Appropriation","3404313","3404313","3404936"
"2017-0001-T01-625PP00-05A","2017","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625PP00","Property Tax Division","05A - Appropriation","3593138","3593138","3974894"
"2017-0001-T01-625TP00-05A","2017","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625TP00","TaxPayer Services & Policy","05A - Appropriation","2411736","2411736","2857061"
"2017-0001-T04-625T040-05A","2017","Administration and Regulation","Revenue, Department of","0001 - General Fund","T04 - Tobacco Reporting Requirements","625T040","Tobacco Reporting Requirements","05A - Appropriation","18416","18416","18416"
"2018-0001-818-6250011-05A","2018","Administration and Regulation","Revenue, Department of","0001 - General Fund","818 - Ag Land Tax Credit","6250011","Ag Land Tax Credit","05A - Appropriation","39100000","39100000","39100000"
"2018-0001-836-6250836-05A","2018","Administration and Regulation","Revenue, Department of","0001 - General Fund","836 - Commercial and Industrial Property Tax Replacement","6250836","Commercial Property Tax","05A - Appropriation","152114544","154636698","152114544"
"2018-0001-837-6250837-05A","2018","Administration and Regulation","Revenue, Department of","0001 - General Fund","837 - Business Property Tax Credit","6250837","Business Property Tax Credit","05A - Appropriation","125000000","125000000","125000000"
"2018-0001-872-6252003-05A","2018","Administration and Regulation","Revenue, Department of","0001 - General Fund","872 - Printing Cigarette Stamps","6252003","Printing Cigarette Stamps","05A - Appropriation","119354","124652","124652"
"2018-0001-877-6252008-05A","2018","Administration and Regulation","Revenue, Department of","0001 - General Fund","877 - Homestead Tax Credit Aid","6252008","Homestead Tax Credit Aid","05A - Appropriation","136422253","135500000","135071538"
"2018-0001-880-6252011-05A","2018","Administration and Regulation","Revenue, Department of","0001 - General Fund","880 - Elderly & Disabled Property Tax Credit","6252011","Elderly & Disabled Prop Tax Cr","05A - Appropriation","25060378","26100000","24690028"
"2018-0001-929-6258802-05A","2018","Administration and Regulation","Revenue, Department of","0001 - General Fund","929 - Military Service Tax Refunds","6258802","Military Serv Tax Refunds","05A - Appropriation","1902397","2100000","1961234"
"2018-0001-T01-625AC00-05A","2018","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625AC00","Compliance","05A - Appropriation","4737132","4737132","87674"
"2018-0001-T01-625CE00-05A","2018","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625CE00","Collection Enterprise","05A - Appropriation","-756022",,"0"
"2018-0001-T01-625FM00-05A","2018","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625FM00","Revenue Operations Division","05A - Appropriation","2647978","2647978","2219767"
"2018-0001-T01-625IR00-05A","2018","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625IR00","Internal Services Division","05A - Appropriation","3572213","3572213","7568287"
"2018-0001-T01-625PP00-05A","2018","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625PP00","Property Tax Division","05A - Appropriation","4022502","4022502","3965250"
"2018-0001-T01-625TP00-05A","2018","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625TP00","TaxPayer Services & Policy","05A - Appropriation","2808928","2808928","1851775"
"2018-0001-T04-625T040-05A","2018","Administration and Regulation","Revenue, Department of","0001 - General Fund","T04 - Tobacco Reporting Requirements","625T040","Tobacco Reporting Requirements","05A - Appropriation","17632","18416","17525"
"2019-0001-818-6250011-05A","2019","Administration and Regulation","Revenue, Department of","0001 - General Fund","818 - Ag Land Tax Credit","6250011","Ag Land Tax Credit","05A - Appropriation","39100000","39100000","39100000"
"2019-0001-836-6250836-05A","2019","Administration and Regulation","Revenue, Department of","0001 - General Fund","836 - Commercial and Industrial Property Tax Replacement","6250836","Commercial Property Tax","05A - Appropriation","152114544","152114544","152114544"
"2019-0001-837-6250837-05A","2019","Administration and Regulation","Revenue, Department of","0001 - General Fund","837 - Business Property Tax Credit","6250837","Business Property Tax Credit","05A - Appropriation","125000000","125000000","125000000"
"2019-0001-872-6252003-05A","2019","Administration and Regulation","Revenue, Department of","0001 - General Fund","872 - Printing Cigarette Stamps","6252003","Printing Cigarette Stamps","05A - Appropriation","124652","124652","124652"
"2019-0001-877-6252008-05A","2019","Administration and Regulation","Revenue, Department of","0001 - General Fund","877 - Homestead Tax Credit Aid","6252008","Homestead Tax Credit Aid","05A - Appropriation","135071538","135071538","135071538"
"2019-0001-880-6252011-05A","2019","Administration and Regulation","Revenue, Department of","0001 - General Fund","880 - Elderly & Disabled Property Tax Credit","6252011","Elderly & Disabled Prop Tax Cr","05A - Appropriation","24690028","24690028","24690028"
"2019-0001-929-6258802-05A","2019","Administration and Regulation","Revenue, Department of","0001 - General Fund","929 - Military Service Tax Refunds","6258802","Military Serv Tax Refunds","05A - Appropriation","1961234","1961234","1961234"
"2019-0001-T01-625AC00-05A","2019","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625AC00","Compliance","05A - Appropriation","87674","87674","1528176"
"2019-0001-T01-625FM00-05A","2019","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625FM00","Revenue Operations Division","05A - Appropriation","2219767","2219767","1491350"
"2019-0001-T01-625IR00-05A","2019","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625IR00","Internal Services Division","05A - Appropriation","7425530","7568287","6992478"
"2019-0001-T01-625PP00-05A","2019","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625PP00","Property Tax Division","05A - Appropriation","3965250","3965250","3070315"
"2019-0001-T01-625TP00-05A","2019","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625TP00","TaxPayer Services & Policy","05A - Appropriation","1851775","1851775","2392163"
"2019-0001-T04-625T040-05A","2019","Administration and Regulation","Revenue, Department of","0001 - General Fund","T04 - Tobacco Reporting Requirements","625T040","Tobacco Reporting Requirements","05A - Appropriation","17525","17525","17525"
"2020-0001-818-6250011-05A","2020","Administration and Regulation","Revenue, Department of","0001 - General Fund","818 - Ag Land Tax Credit","6250011","Ag Land Tax Credit","05A - Appropriation","39100000","39100000","39100000"
"2020-0001-836-6250836-05A","2020","Administration and Regulation","Revenue, Department of","0001 - General Fund","836 - Commercial and Industrial Property Tax Replacement","6250836","Commercial Property Tax","05A - Appropriation","152114544","152114544","152114544"
"2020-0001-837-6250837-05A","2020","Administration and Regulation","Revenue, Department of","0001 - General Fund","837 - Business Property Tax Credit","6250837","Business Property Tax Credit","05A - Appropriation","125000000","125000000","125000000"
"2020-0001-872-6252003-05A","2020","Administration and Regulation","Revenue, Department of","0001 - General Fund","872 - Printing Cigarette Stamps","6252003","Printing Cigarette Stamps","05A - Appropriation","124652","124652","124652"
"2020-0001-877-6252008-05A","2020","Administration and Regulation","Revenue, Department of","0001 - General Fund","877 - Homestead Tax Credit Aid","6252008","Homestead Tax Credit Aid","05A - Appropriation","130316500","135071538","130316500"
"2020-0001-880-6252011-05A","2020","Administration and Regulation","Revenue, Department of","0001 - General Fund","880 - Elderly & Disabled Property Tax Credit","6252011","Elderly & Disabled Prop Tax Cr","05A - Appropriation","30895000","24690028","30895000"
"2020-0001-929-6258802-05A","2020","Administration and Regulation","Revenue, Department of","0001 - General Fund","929 - Military Service Tax Refunds","6258802","Military Serv Tax Refunds","05A - Appropriation","1352000","1961234","1352000"
"2020-0001-T01-625AC00-05A","2020","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625AC00","Compliance","05A - Appropriation","1534000","1534000","1623339"
"2020-0001-T01-625FM00-05A","2020","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625FM00","Revenue Operations Division","05A - Appropriation","1490593","1490593","1547838"
"2020-0001-T01-625IR00-05A","2020","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625IR00","Internal Services Division","05A - Appropriation","6497928","6497928","6367072"
"2020-0001-T01-625PP00-05A","2020","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625PP00","Property Tax Division","05A - Appropriation","3560429","3560429","3725556"
"2020-0001-T01-625TP00-05A","2020","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625TP00","TaxPayer Services & Policy","05A - Appropriation","2391532","2391532","2210677"
"2020-0001-T02-625T020-05A","2020","Administration and Regulation","Revenue, Department of","0001 - General Fund","T02 - Technology Upgrades","625T020","Technology Upgrades","05A - Appropriation",,,"1070460"
"2020-0001-T04-625T040-05A","2020","Administration and Regulation","Revenue, Department of","0001 - General Fund","T04 - Tobacco Reporting Requirements","625T040","Tobacco Reporting Requirements","05A - Appropriation","17525","17525","17525"
"2020-0867-593-6252024-05A","2020","Administration and Regulation","Revenue, Department of","0867 - MVFT-Unapportioned","593 - Motor Veh Fuel Tx-Admin Approp","6252024","Motor Veh Fuel Tx-Admin Approp","05A - Appropriation","1305775","1305775","1305775"
"2021-0001-818-6250011-05A","2021","Administration and Regulation","Revenue, Department of","0001 - General Fund","818 - Ag Land Tax Credit","6250011","Ag Land Tax Credit","05A - Appropriation","39100000","39100000","39100000"
"2021-0001-836-6250836-05A","2021","Administration and Regulation","Revenue, Department of","0001 - General Fund","836 - Commercial and Industrial Property Tax Replacement","6250836","Commercial Property Tax","05A - Appropriation","152114544","152114544","152114544"
"2021-0001-837-6250837-05A","2021","Administration and Regulation","Revenue, Department of","0001 - General Fund","837 - Business Property Tax Credit","6250837","Business Property Tax Credit","05A - Appropriation","125000000","125000000","125000000"
"2021-0001-872-6252003-05A","2021","Administration and Regulation","Revenue, Department of","0001 - General Fund","872 - Printing Cigarette Stamps","6252003","Printing Cigarette Stamps","05A - Appropriation","124652","124652","124652"
"2021-0001-877-6252008-05A","2021","Administration and Regulation","Revenue, Department of","0001 - General Fund","877 - Homestead Tax Credit Aid","6252008","Homestead Tax Credit Aid","05A - Appropriation","142784208","130316500","139984518"
"2021-0001-880-6252011-05A","2021","Administration and Regulation","Revenue, Department of","0001 - General Fund","880 - Elderly & Disabled Property Tax Credit","6252011","Elderly & Disabled Prop Tax Cr","05A - Appropriation","22960000","30895000","20500000"
"2021-0001-929-6258802-05A","2021","Administration and Regulation","Revenue, Department of","0001 - General Fund","929 - Military Service Tax Refunds","6258802","Military Serv Tax Refunds","05A - Appropriation","1700500","1352000","1700500"
"2021-0001-T01-625AC00-05A","2021","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625AC00","Compliance","05A - Appropriation","1623339","1623339","1653420"
"2021-0001-T01-625FM00-05A","2021","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625FM00","Revenue Operations Division","05A - Appropriation","1547838","1547838","1665568"
"2021-0001-T01-625IR00-05A","2021","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625IR00","Internal Services Division","05A - Appropriation","6042282","6042282","6221214"
"2021-0001-T01-625IR00-05J","2021","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625IR00","Internal Services Division","05J - Salary Adjustment","169383",,
"2021-0001-T01-625PP00-05A","2021","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625PP00","Property Tax Division","05A - Appropriation","3725556","3725556","4230484"
"2021-0001-T01-625TP00-05A","2021","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625TP00","TaxPayer Services & Policy","05A - Appropriation","2210677","2210677","1379006"
"2021-0001-T02-625T020-05A","2021","Administration and Regulation","Revenue, Department of","0001 - General Fund","T02 - Technology Upgrades","625T020","Technology Upgrades","05A - Appropriation","1070460","1070460",
"2021-0001-T04-625T040-05A","2021","Administration and Regulation","Revenue, Department of","0001 - General Fund","T04 - Tobacco Reporting Requirements","625T040","Tobacco Reporting Requirements","05A - Appropriation","17525","17525","17525"
"2021-0037-T17-625T170-05A","2021","Administration and Regulation","Revenue, Department of","0037 - Taxpayer Trust Fund","T17 - Homestead Tax Credit Aid - TPRF","625T170","Homestead Tax Credit Aid - TPRF","05A - Appropriation","2799690",,"2799690"
"2021-0037-T18-625T180-05A","2021","Administration and Regulation","Revenue, Department of","0037 - Taxpayer Trust Fund","T18 - Elderly & Disabled Property Tax Credit - TPRF","625T180","Elderly & Disabled Prop Tax Credit - TPRF","05A - Appropriation","2460000",,"2460000"
"2021-0867-593-6252024-05A","2021","Administration and Regulation","Revenue, Department of","0867 - MVFT-Unapportioned","593 - Motor Veh Fuel Tx-Admin Approp","6252024","Motor Veh Fuel Tx-Admin Approp","05A - Appropriation","1305775","1305775","1305775"
"2021-0943-T05-625T05A-05A","2021","Administration and Regulation","Revenue, Department of","0943 - Technology Reinvestment Fund","T05 - Tax System Modernization","625T05A","Tax System Modernization","05A - Appropriation","3000000",,"4070460"
"2022-0001-818-6250011-05A","2022","Administration and Regulation","Revenue, Department of","0001 - General Fund","818 - Ag Land Tax Credit","6250011","Ag Land Tax Credit","05A - Appropriation","39100000","39100000","39100000"
"2022-0001-836-6250836-05A","2022","Administration and Regulation","Revenue, Department of","0001 - General Fund","836 - Commercial and Industrial Property Tax Replacement","6250836","Commercial Property Tax","05A - Appropriation","152114544","152114544","152114544"
"2022-0001-837-6250837-05A","2022","Administration and Regulation","Revenue, Department of","0001 - General Fund","837 - Business Property Tax Credit","6250837","Business Property Tax Credit","05A - Appropriation","125000000","125000000","125000000"
"2022-0001-872-6252003-05A","2022","Administration and Regulation","Revenue, Department of","0001 - General Fund","872 - Printing Cigarette Stamps","6252003","Printing Cigarette Stamps","05A - Appropriation","124652","124652","124652"
"2022-0001-877-6252008-05A","2022","Administration and Regulation","Revenue, Department of","0001 - General Fund","877 - Homestead Tax Credit Aid","6252008","Homestead Tax Credit Aid","05A - Appropriation","144740000","139984518","144740000"
"2022-0001-880-6252011-05A","2022","Administration and Regulation","Revenue, Department of","0001 - General Fund","880 - Elderly & Disabled Property Tax Credit","6252011","Elderly & Disabled Prop Tax Cr","05A - Appropriation","17910000","20500000","17910000"
"2022-0001-929-6258802-05A","2022","Administration and Regulation","Revenue, Department of","0001 - General Fund","929 - Military Service Tax Refunds","6258802","Military Serv Tax Refunds","05A - Appropriation","1640000","1700500","1640000"
"2022-0001-T01-625AC00-05A","2022","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625AC00","Compliance","05A - Appropriation","1653420","1653420","1940128"
"2022-0001-T01-625FM00-05A","2022","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625FM00","Revenue Operations Division","05A - Appropriation","1665568","1665568","1731670"
"2022-0001-T01-625IR00-05A","2022","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625IR00","Internal Services Division","05A - Appropriation","6221214","6221214","5850539"
"2022-0001-T01-625PP00-05A","2022","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625PP00","Property Tax Division","05A - Appropriation","4230484","4230484","4204837"
"2022-0001-T01-625TP00-05A","2022","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625TP00","TaxPayer Services & Policy","05A - Appropriation","1379006","1379006","1422518"
"2022-0001-T04-625T040-05A","2022","Administration and Regulation","Revenue, Department of","0001 - General Fund","T04 - Tobacco Reporting Requirements","625T040","Tobacco Reporting Requirements","05A - Appropriation","17525","17525","17525"
"2022-0867-593-6252024-05A","2022","Administration and Regulation","Revenue, Department of","0867 - MVFT-Unapportioned","593 - Motor Veh Fuel Tx-Admin Approp","6252024","Motor Veh Fuel Tx-Admin Approp","05A - Appropriation","1305775","1305775","1305775"
"2022-0943-T05-625T05A-05A","2022","Administration and Regulation","Revenue, Department of","0943 - Technology Reinvestment Fund","T05 - Tax System Modernization","625T05A","Tax System Modernization","05A - Appropriation","4070460","4070460","4070460"
"2023-0001-818-6250011-05A","2023","Administration and Regulation","Revenue, Department of","0001 - General Fund","818 - Ag Land Tax Credit","6250011","Ag Land Tax Credit","05A - Appropriation","39100000","39100000","39100000"
"2023-0001-836-6250836-05A","2023","Administration and Regulation","Revenue, Department of","0001 - General Fund","836 - Commercial and Industrial Property Tax Replacement","6250836","Commercial Property Tax","05A - Appropriation","79019211","78469822","79019211"
"2023-0001-837-6250837-05A","2023","Administration and Regulation","Revenue, Department of","0001 - General Fund","837 - Business Property Tax Credit","6250837","Business Property Tax Credit","05A - Appropriation","125000000","125000000","125000000"
"2023-0001-872-6252003-05A","2023","Administration and Regulation","Revenue, Department of","0001 - General Fund","872 - Printing Cigarette Stamps","6252003","Printing Cigarette Stamps","05A - Appropriation","124652","124652","124652"
"2023-0001-877-6252008-05A","2023","Administration and Regulation","Revenue, Department of","0001 - General Fund","877 - Homestead Tax Credit Aid","6252008","Homestead Tax Credit Aid","05A - Appropriation","146740000","144740000","146740000"
"2023-0001-880-6252011-05A","2023","Administration and Regulation","Revenue, Department of","0001 - General Fund","880 - Elderly & Disabled Property Tax Credit","6252011","Elderly & Disabled Prop Tax Cr","05A - Appropriation","17820000","17910000","17820000"
"2023-0001-929-6258802-05A","2023","Administration and Regulation","Revenue, Department of","0001 - General Fund","929 - Military Service Tax Refunds","6258802","Military Serv Tax Refunds","05A - Appropriation","1580000","1640000","1580000"
"2023-0001-T01-625AC00-05A","2023","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625AC00","Compliance","05A - Appropriation","1940128","1940128","1856173"
"2023-0001-T01-625FM00-05A","2023","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625FM00","Revenue Operations Division","05A - Appropriation","1731670","1731670","1912088"
"2023-0001-T01-625IR00-05A","2023","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625IR00","Internal Services Division","05A - Appropriation","5850539","5850539","5783291"
"2023-0001-T01-625PP00-05A","2023","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625PP00","Property Tax Division","05A - Appropriation","4204837","4204837","4153328"
"2023-0001-T01-625TP00-05A","2023","Administration and Regulation","Revenue, Department of","0001 - General Fund","T01 - Revenue, Department of","625TP00","TaxPayer Services & Policy","05A - Appropriation","1422518","1422518","1444812"
"2023-0001-T04-625T040-05A","2023","Administration and Regulation","Revenue, Department of","0001 - General Fund","T04 - Tobacco Reporting Requirements","625T040","Tobacco Reporting Requirements","05A - Appropriation","17525","17525","17525"
"2023-0867-593-6252024-05A","2023","Administration and Regulation","Revenue, Department of","0867 - MVFT-Unapportioned","593 - Motor Veh Fuel Tx-Admin Approp","6252024","Motor Veh Fuel Tx-Admin Approp","05A - Appropriation","1305775","1305775","1305775"
"2023-0943-T05-625T05A-05A","2023","Administration and Regulation","Revenue, Department of","0943 - Technology Reinvestment Fund","T05 - Tax System Modernization","625T05A","Tax System Modernization","05A - Appropriation","4070460","4070460","4070460"
