"federal_fiscal_year","case_id","gender","minority","hispanic","age_group","age_at_application","referral_source","veteran","closure_reason_description","employment_status_description","soc_code","occupational_title","closure_hours_worked_per_week","closure_weekly_earnings","hourly_wage","monthly_earnings","annual_earnings"
"2013","3793","Male","Non-Minority","Hispanic-No","Non-Transition","49","Self-referral","No","Achieved employment outcome.","Not employed: Other","41-9099.00","Art Print Framer","20","400","20.00","1600","20800"
"2013","3858","Male","Non-Minority","Hispanic-No","Non-Transition","52","Self-referral","No","Achieved employment outcome.","Not employed: Other","41-9011.00","Food Demonstrator / Supported Employment","9","72","8.00","288","3744"
"2013","3865","Male","Non-Minority","Hispanic-No","Non-Transition","49","Self-referral","No","Achieved employment outcome.","Not employed: Other","19-1013.00","Horticulturaliust","40","310","7.75","1240","16120"
"2013","3918","Male","Minority","Hispanic-No","Transition","22","Self-referral","No","Achieved employment outcome.","Not employed: Other","27-2042.02","Musician / Job Retention","6","125","20.83","500","6500"
"2013","3972","Female","Non-Minority","Hispanic-No","Non-Transition","31","Self-referral","No","Achieved employment outcome.","Not employed: Other","43-4171.00","Receptionist","17","128","7.53","512","6656"
"2013","3973","Male","Non-Minority","Hispanic-No","Transition","18","Community Rehabilitation Program","NO","Achieved employment outcome.","Not employed: Secondary Ed. Student","35-1012.00","Kitchen Helper","8","58","7.25","232","3016"
"2013","4022","Female","Non-Minority","Hispanic-No","Non-Transition","49","Self-referral","No","Achieved employment outcome.","Employment without Supports","25-2043.00","Retention: Special Education Teacher","40","807","20.18","3228","41964"
"2013","5377","Female","Non-Minority","Hispanic-No","Non-Transition","40","Self-referral","No","Achieved employment outcome.","Not employed: Other","43-3031.00","Bookkeeper","35","420","12.00","1680","21840"
"2013","4168","Female","Minority","Hispanic-No","Non-Transition","41","VR Counselor or other Agency staff","No","Achieved employment outcome.","Not employed: Other","43-4051.00","Customer Service Representative","38","573","15.08","2292","29796"
"2013","4179","Male","Non-Minority","Hispanic-No","Non-Transition","36","Self-referral","No","Achieved employment outcome.","Self-employment (except BEP)","11-2011.00","Retention: Advertising Business Owner","40","1000","25.00","4000","52000"
"2013","4185","Female","Non-Minority","Hispanic-No","Non-Transition","40","Family member or friend","No","Achieved employment outcome.","Not employed: Other","43-9199.00","Office Support Worker","20","150","7.50","600","7800"
"2013","4338","Male","Non-Minority","Hispanic-No","Non-Transition","45","Self-referral","No","Achieved employment outcome.","Not employed: Other","43-5081.00","Stock Clerk","16","116","7.25","464","6032"
"2013","4341","Female","Non-Minority","Hispanic-No","Transition","18","Family member or friend","No","Achieved employment outcome.","Extended Employment","35-2021.00","Food Preparation Workers / Supported Employment","6","44","7.33","176","2288"
"2013","4348","Female","Non-Minority","Hispanic-No","Non-Transition","48","Community Rehabilitation Program","No","Achieved employment outcome.","Not employed: Other","25-9041.00","Rehabilitation Associate/Independent Contractor","40","703","17.58","2812","36556"
"2013","4349","Female","Non-Minority","Hispanic-No","Non-Transition","46","Self-referral","No","Achieved employment outcome.","Employment without Supports","43-6011.00","Administrative Assistant / Job Retention","40","728","18.20","2912","37856"
"2013","4461","Female","Non-Minority","Hispanic-No","Non-Transition","40","Self-referral","No","Achieved employment outcome.","Employment without Supports","25-1066.00","Associate Professor","40","1500","37.50","6000","78000"
"2013","4664","Male","Non-Minority","Hispanic-No","Non-Transition","49","Self-referral","No","Achieved employment outcome.","Employment with Supports","11-9051.00","Food Service Managers / Independent Contractor","40","1018","25.45","4072","52936"
"2013","4808","Female","Non-Minority","Hispanic-No","Non-Transition","57","Self-referral","No","Achieved employment outcome.","Not employed: Other","35-3041.00","General Food Service Worker","27","322","11.93","1288","16744"
"2013","4824","Female","Non-Minority","Hispanic-No","Transition","21","Family member or friend","No","Achieved employment outcome.","Not employed: Other","25-9041.00","Early Childhood Teacher Assistant","40","333","8.33","1332","17316"
"2013","4853","Female","Non-Minority","Hispanic-No","Non-Transition","43","Self-referral","No","Achieved employment outcome.","Employment without Supports","25-2054.00","Special Education Teacher/Job Retention","40","1442","36.05","5768","74984"
"2013","4873","Male","Non-Minority","Hispanic-No","Non-Transition","33","Self-referral","No","Achieved employment outcome.","Not employed: Other","53-7061.00","Car Detailer / Supported Employment","28","203","7.25","812","10556"
"2013","4927","Female","Non-Minority","Hispanic-No","Non-Transition","47","Self-referral","No","Achieved employment outcome.","Employment without Supports","47-1011.00","Foreman / Independent Contractor","40","400","10.00","1600","20800"
"2013","4936","Female","Non-Minority","Hispanic-No","Non-Transition","46","Self-referral","No","Achieved employment outcome.","Not employed: Other","39-9011.00","Childcare Worker","12","88","7.33","352","4576"
"2013","4938","Male","Non-Minority","Hispanic-No","Non-Transition","57","Self-referral","No","Achieved employment outcome.","Not employed: Other","37-3011.00","Landscaping And Groundkeeping Worker","40","290","7.25","1160","15080"
"2013","5003","Female","Minority","Hispanic-No","Non-Transition","50","Self-referral","No","Achieved employment outcome.","Employment without Supports","43-6013.00","Retention: Medical Secretary","40","840","21.00","3360","43680"
"2013","5036","Male","Non-Minority","Hispanic-No","Non-Transition","39","Self-referral","No","Achieved employment outcome.","Not employed: Other","37-2011.00","Custodian","25","267","10.68","1068","13884"
"2013","5079","Male","Non-Minority","Hispanic-No","Non-Transition","29","Self-referral","NO","Achieved employment outcome.","Not employed: Other","51-9199.01","Production Worker All Others","20","152","7.60","608","7904"
"2013","5112","Female","Non-Minority","Hispanic-No","Non-Transition","51","Self-referral","No","Achieved employment outcome.","Employment without Supports","11-9051.00","Retention: Bep Manager","40","750","18.75","3000","39000"
"2013","5130","Female","Non-Minority","Hispanic-No","Non-Transition","56","Self-referral","No","Achieved employment outcome.","Self-employment (except BEP)","23-1011.00","Lawyer","10","350","35.00","1400","18200"
"2013","5179","Male","Non-Minority","Hispanic-No","Non-Transition","45","Self-referral","No","Achieved employment outcome.","Not employed: Other","53-7062.00","Laborer And Freight, Stock, & Material Mover, Hand","40","450","11.25","1800","23400"
"2013","5180","Female","Non-Minority","Hispanic-No","Non-Transition","54","Self-referral","No","Achieved employment outcome.","Employment without Supports","31-9094.00","Job Retention/Medical Transcriptionist","20","145","7.25","580","7540"
"2013","5209","Male","Non-Minority","Hispanic-No","Non-Transition","33","Self-referral","No","Achieved employment outcome.","Not employed: Other","51-9061.00","Line Worker","40","350","8.75","1400","18200"
"2013","5257","Female","Non-Minority","Hispanic-No","Non-Transition","45","Self-referral","NO","Achieved employment outcome.","Not employed: Other","43-4171.00","Receptionist","13","104","8.00","416","5408"
"2013","5286","Male","Non-Minority","Hispanic-No","Non-Transition","65","Self-referral","No","Achieved employment outcome.","Employment without Supports","43-4171.00","Receptionist","18","132","7.33","528","6864"
"2013","5290","Male","Non-Minority","Hispanic-No","Non-Transition","48","Self-referral","No","Achieved employment outcome.","Not employed: Other","43-4051.00","Customer Service Representative","6","50","8.33","200","2600"
"2013","5294","Female","Non-Minority","Hispanic-No","Non-Transition","58","Self-referral","No","Achieved employment outcome.","Employment with Supports","25-4021.00","Administrative Librarian","40","2873","71.83","11492","149396"
"2013","5309","Female","Non-Minority","Hispanic-No","Non-Transition","77","Self-referral","No","Achieved employment outcome.","Employment without Supports","11-9081.00","B&B Owner/Operator","40","300","7.50","1200","15600"
"2013","5318","Male","Non-Minority","Hispanic-No","Non-Transition","46","Family member or friend","No","Achieved employment outcome.","Not employed: Other","45-2092.01","Greenhouse Worker","40","460","11.50","1840","23920"
"2013","5412","Female","Non-Minority","Hispanic-No","Non-Transition","60","Self-referral","No","Achieved employment outcome.","Employment without Supports","43-5081.01","Retention: Stock Clerk","15","120","8.00","480","6240"
"2013","5413","Female","Non-Minority","Hispanic-No","Non-Transition","53","Senior program","No","Achieved employment outcome.","Not employed: Other","41-2021.00","Retention: Mygofer Department Lead","40","360","9.00","1440","18720"
"2013","5433","Male","Non-Minority","Hispanic-No","Non-Transition","39","Self-referral","No","Achieved employment outcome.","Employment without Supports","43-4051.00","Customer Service Representative/Job Retention","40","428","10.70","1712","22256"
"2013","5457","Female","Non-Minority","Hispanic-No","Transition","23","Self-referral","No","Achieved employment outcome.","Not employed: Other","43-4051.00","Customer Service Representative-Job Retention","38","526","13.84","2104","27352"
"2013","5464","Male","Non-Minority","Hispanic-No","Transition","17","Statewide Referral System","No","Achieved employment outcome.","Not employed: Secondary Ed. Student","39-9032.00","Line Cook","30","240","8.00","960","12480"
"2013","5473","Female","Non-Minority","Hispanic-No","Non-Transition","54","Self-referral","No","Achieved employment outcome.","Employment without Supports","25-2043.00","Retention: Teacher Of Visually Impairments","40","1250","31.25","5000","65000"
"2013","5482","Female","Non-Minority","Hispanic-No","Non-Transition","48","Self-referral","No","Achieved employment outcome.","Employment without Supports","43-4171.00","Receptionist","15","135","9.00","540","7020"
"2013","5524","Male","Non-Minority","Hispanic-No","Non-Transition","68","VR Counselor or other Agency staff","No","Achieved employment outcome.","Employment with Supports","51-2092.00","Team Assembler/Job Retention","40","752","18.80","3008","39104"
"2013","5555","Male","Non-Minority","Hispanic-No","Non-Transition","55","Self-referral","No","Achieved employment outcome.","Not employed: Other","43-5081.01","Stocker","40","460","11.50","1840","23920"
"2013","5560","Female","Non-Minority","Hispanic-No","Non-Transition","49","Self-referral","No","Achieved employment outcome.","Employment without Supports","43-6011.00","Adminstrative Assistant Ii","40","1090","27.25","4360","56680"
"2013","5586","Female","Non-Minority","Hispanic-No","Non-Transition","60","Self-referral","No","Achieved employment outcome.","Employment without Supports","39-9011.00","Day Care Provider / Job Retention","38","313","8.24","1252","16276"
"2013","5588","Male","Non-Minority","Hispanic-No","Non-Transition","67","Self-referral","No","Achieved employment outcome.","Not employed: Other","35-9021.00","Dishwasher","27","223","8.26","892","11596"
"2013","5607","Male","Non-Minority","Hispanic-No","Non-Transition","37","Self-referral","No","Achieved employment outcome.","Employment without Supports","43-4051.00","Customer Service Representative","40","480","12.00","1920","24960"
"2013","5613","Male","Minority","Hispanic-No","Non-Transition","47","Self-referral","No","Achieved employment outcome.","Not employed: Other","43-5081.00","Stock Clerk/Supported Employment","25","200","8.00","800","10400"
"2013","5699","Male","Non-Minority","Hispanic-No","Non-Transition","45","Self-referral","No","Achieved employment outcome.","Not employed: Other","51-6011.00","Laundry Worker","40","402","10.05","1608","20904"
"2013","5726","Female","Non-Minority","Hispanic-No","Non-Transition","59","Self-referral","No","Achieved employment outcome.","Employment without Supports","43-4051.00","Customer Service Representative","40","570","14.25","2280","29640"
"2013","5743","Female","Non-Minority","Hispanic-No","Non-Transition","48","Self-referral","No","Achieved employment outcome.","Employment without Supports","31-9094.00","Transcriptionist / Independent Contractor","10","93","9.30","372","4836"
"2013","5799","Female","Non-Minority","Hispanic-No","Non-Transition","29","Self-referral","No","Achieved employment outcome.","Employment without Supports","31-1014.00","Nursing Assistant","32","368","11.50","1472","19136"
"2013","5836","Male","Minority","Hispanic-No","Non-Transition","57","Self-referral","No","Achieved employment outcome.","Employment without Supports","25-1066.00","Professor","40","889","22.23","3556","46228"
"2013","5881","Male","Non-Minority","Hispanic-No","Non-Transition","41","Family member or friend","No","Achieved employment outcome.","Employment without Supports","13-2011.02","Audit Analyst-Job Retention","40","650","16.25","2600","33800"
"2013","5888","Male","Non-Minority","Hispanic-No","Non-Transition","48","Self-referral","No","Achieved employment outcome.","Employment without Supports","11-3131.00","Program Coordinator-Job Retention","40","1193","29.83","4772","62036"
"2013","5947","Female","Non-Minority","Hispanic-No","Non-Transition","39","Self-referral","No","Achieved employment outcome.","Employment without Supports","43-9061.00","Office Assistant-Job Retention","25","375","15.00","1500","19500"
"2013","5999","Male","Non-Minority","Hispanic-No","Non-Transition","50","Self-referral","No","Achieved employment outcome.","Employment without Supports","43-5081.01","Stock Clerk/Courtesy Clerk-Job Retention","20","180","9.00","720","9360"
"2013","6048","Male","Minority","Hispanic-No","Non-Transition","58","Self-referral","NO","Achieved employment outcome.","Not employed: Other","15-1121.00","Computer Systems Analyst / Technology Specialist","40","952","23.80","3808","49504"
"2013","6049","Female","Non-Minority","Hispanic-No","Non-Transition","60","Other sources","No","Achieved employment outcome.","Employment without Supports","43-9199.00","Office Manager-Job Retention","40","500","12.50","2000","26000"
"2013","6101","Female","Non-Minority","Hispanic-No","Non-Transition","75","Self-referral","No","Achieved employment outcome.","Employment without Supports","35-2021.00","Food Prep Worker","25","220","8.80","880","11440"
"2013","7113","Female","Non-Minority","Hispanic-No","Non-Transition","44","Self-referral","No","Achieved employment outcome.","Employment without Supports","43-1011.00","Supervisor Telecommunicator","16","240","15.00","960","12480"
"2014","352","Male","Non-Minority","Hispanic-No","Transition","16","Education Elementary/Secondary","No","Achieved employment outcome","Employment without Supports","0","Logistics and Development Planner","40","817","20.43","3268.00","42484.00"
"2014","352","Male","Non-Minority","Hispanic-No","Transition","16","Education Elementary/Secondary","No","Achieved employment outcome","Employment without Supports","13-1081.00","Logistics and Development Planner","40","817","20.43","3268.00","42484.00"
"2014","4597","Male","Minority","Hispanic-No","Non-Transition","41","Self-referral","No","Achieved employment outcome","Employment without Supports","999999","Independent Contractor","20","380","19.00","1520.00","19760.00"
"2014","352","Male","Non-Minority","Hispanic-No","Transition","16","Education Elementary/Secondary","No","Achieved employment outcome","Employment without Supports","19-3032.00","Logistics and Development Planner","40","817","20.43","3268.00","42484.00"
"2014","597","Male","Non-Minority","Hispanic-No","Non-Transition","45","Self-referral","No","Achieved employment outcome","Self-employment (except BEP)","0","Handyman","20","300","15.00","1200.00","15600.00"
"2014","597","Male","Non-Minority","Hispanic-No","Non-Transition","45","Self-referral","No","Achieved employment outcome","Self-employment (except BEP)","47-3019.00","Handyman","20","300","15.00","1200.00","15600.00"
"2014","1660","Male","Non-Minority","Hispanic-No","Transition","14","Other sources","No","Achieved employment outcome","*","0","Nursery Worker","0","0","0.00","0.00","0.00"
"2014","1660","Male","Non-Minority","Hispanic-No","Transition","14","Other sources","No","Achieved employment outcome","*","35-3021.00","Nursery Worker","0","0","0.00","0.00","0.00"
"2014","1660","Male","Non-Minority","Hispanic-No","Transition","14","Other sources","No","Achieved employment outcome","*","37-2011.00","Nursery Worker","0","0","0.00","0.00","0.00"
"2014","1660","Male","Non-Minority","Hispanic-No","Transition","14","Other sources","No","Achieved employment outcome","*","45-2092.01","Nursery Worker","0","0","0.00","0.00","0.00"
"2014","1660","Male","Non-Minority","Hispanic-No","Transition","14","Other sources","No","Achieved employment outcome","*","51-2099.00","Nursery Worker","0","0","0.00","0.00","0.00"
"2014","1660","Male","Non-Minority","Hispanic-No","Transition","14","Other sources","No","Achieved employment outcome","*","51-4121.06","Nursery Worker","0","0","0.00","0.00","0.00"
"2014","1762","Male","Non-Minority","Hispanic-No","Transition","18","Self-referral","No","Achieved employment outcome","Employment without Supports","27-1014.00","Video Editor","40","673","16.83","2692.00","34996.00"
"2014","1762","Male","Non-Minority","Hispanic-No","Transition","18","Self-referral","No","Achieved employment outcome","Employment without Supports","27-1024.00","Video Editor","40","673","16.83","2692.00","34996.00"
"2014","1762","Male","Non-Minority","Hispanic-No","Transition","18","Self-referral","No","Achieved employment outcome","Employment without Supports","27-4032.00","Video Editor","40","673","16.83","2692.00","34996.00"
"2014","2031","Male","Non-Minority","Hispanic","Transition","16","Family member or friend","No","Achieved employment outcome","*","0","Production Helper","0","0","0.00","0.00","0.00"
"2014","2031","Male","Non-Minority","Hispanic","Transition","16","Family member or friend","No","Achieved employment outcome","*","51-9198.00","Production Helper","0","0","0.00","0.00","0.00"
"2014","2207","Male","Non-Minority","Hispanic-No","Non-Transition","27","Self-referral","No","Achieved employment outcome","Employment without Supports","29-1011.00","Chiropractor","40","500","12.50","2000.00","26000.00"
"2014","2549","Male","Non-Minority","Hispanic-No","Non-Transition","39","Self-referral","No","Achieved employment outcome","Employment without Supports","21-1001.00","Substance Abuse Treatment Counselor","40","673","16.83","2692.00","34996.00"
"2014","2549","Male","Non-Minority","Hispanic-No","Non-Transition","39","Self-referral","No","Achieved employment outcome","Employment without Supports","21-1011.00","Substance Abuse Treatment Counselor","40","673","16.83","2692.00","34996.00"
"2014","2549","Male","Non-Minority","Hispanic-No","Non-Transition","39","Self-referral","No","Achieved employment outcome","Employment without Supports","21-1092.00","Substance Abuse Treatment Counselor","40","673","16.83","2692.00","34996.00"
"2014","2549","Male","Non-Minority","Hispanic-No","Non-Transition","39","Self-referral","No","Achieved employment outcome","Employment without Supports","43-5031.00","Substance Abuse Treatment Counselor","40","673","16.83","2692.00","34996.00"
"2014","2576","Male","Non-Minority","Hispanic-No","Transition","16","Transition","No","Achieved employment outcome","Employment without Supports","0","Retention: Maintenance Mechanic","20","250","12.50","1000.00","13000.00"
"2014","2576","Male","Non-Minority","Hispanic-No","Transition","16","Transition","No","Achieved employment outcome","Employment without Supports","49-3031.00","Retention: Maintenance Mechanic","20","250","12.50","1000.00","13000.00"
"2014","2682","Male","Non-Minority","Hispanic-No","Transition","22","Self-referral","No","Achieved employment outcome","Employment without Supports","25-2043.00","Randolph-Sheppard Vending Facility Operator","40","2200","55.00","8800.00","114400.00"
"2014","2682","Male","Non-Minority","Hispanic-No","Transition","22","Self-referral","No","Achieved employment outcome","Employment without Supports","51-9199.99","Randolph-Sheppard Vending Facility Operator","40","2200","55.00","8800.00","114400.00"
"2014","2682","Male","Non-Minority","Hispanic-No","Transition","22","Self-referral","No","Achieved employment outcome","Employment without Supports","999999","Randolph-Sheppard Vending Facility Operator","40","2200","55.00","8800.00","114400.00"
"2014","2749","Female","Non-Minority","Hispanic-No","Transition","17","Transition","No","Achieved employment outcome","Employment without Supports","0","Grain Grader","40","520","13.00","2080.00","27040.00"
"2014","2749","Female","Non-Minority","Hispanic-No","Transition","17","Transition","No","Achieved employment outcome","Employment without Supports","41-3099.00","Grain Grader","40","520","13.00","2080.00","27040.00"
"2014","2749","Female","Non-Minority","Hispanic-No","Transition","17","Transition","No","Achieved employment outcome","Employment without Supports","45-2099.99","Grain Grader","40","520","13.00","2080.00","27040.00"
"2014","2749","Female","Non-Minority","Hispanic-No","Transition","17","Transition","No","Achieved employment outcome","Employment without Supports","51-9061.00","Grain Grader","40","520","13.00","2080.00","27040.00"
"2014","2763","Male","Non-Minority","Hispanic-No","Non-Transition","25","Self-referral","No","Achieved employment outcome","Employment without Supports","11-3021.00","Precious Metal Worker / Independent Contractor","17","340","20.00","1360.00","17680.00"
"2014","2763","Male","Non-Minority","Hispanic-No","Non-Transition","25","Self-referral","No","Achieved employment outcome","Employment without Supports","51-9071.00","Precious Metal Worker / Independent Contractor","17","340","20.00","1360.00","17680.00"
"2014","2974","Male","Non-Minority","Hispanic-No","Non-Transition","31","Self-referral","No","Achieved employment outcome","Employment without Supports","13-2011.01","Customer Service Representative","20","195","9.75","780.00","10140.00"
"2014","2974","Male","Non-Minority","Hispanic-No","Non-Transition","31","Self-referral","No","Achieved employment outcome","Employment without Supports","15-1041.00","Customer Service Representative","20","195","9.75","780.00","10140.00"
"2014","2974","Male","Non-Minority","Hispanic-No","Non-Transition","31","Self-referral","No","Achieved employment outcome","Employment without Supports","43-4051.00","Customer Service Representative","20","195","9.75","780.00","10140.00"
"2014","2974","Male","Non-Minority","Hispanic-No","Non-Transition","31","Self-referral","No","Achieved employment outcome","Employment without Supports","51-9199.00","Customer Service Representative","20","195","9.75","780.00","10140.00"
"2014","3496","Female","Non-Minority","Hispanic-No","Non-Transition","52","Self-referral","No","Achieved employment outcome","Employment without Supports","35-2021.00","Houskeeping/Laundry Worker","40","296","7.40","1184.00","15392.00"
"2014","3496","Female","Non-Minority","Hispanic-No","Non-Transition","52","Self-referral","No","Achieved employment outcome","Employment without Supports","37-2012.00","Houskeeping/Laundry Worker","40","296","7.40","1184.00","15392.00"
"2014","3496","Female","Non-Minority","Hispanic-No","Non-Transition","52","Self-referral","No","Achieved employment outcome","Employment without Supports","51-6011.00","Houskeeping/Laundry Worker","40","296","7.40","1184.00","15392.00"
"2014","3496","Female","Non-Minority","Hispanic-No","Non-Transition","52","Self-referral","No","Achieved employment outcome","Employment without Supports","599999","Houskeeping/Laundry Worker","40","296","7.40","1184.00","15392.00"
"2014","3729","Female","Non-Minority","Hispanic-No","Non-Transition","48","Self-referral","No","Achieved employment outcome","Employment without Supports","29-2056.00","Food Preparation Worker","25","200","8.00","800.00","10400.00"
"2014","3729","Female","Non-Minority","Hispanic-No","Non-Transition","48","Self-referral","No","Achieved employment outcome","Employment without Supports","35-2021.00","Food Preparation Worker","25","200","8.00","800.00","10400.00"
"2014","3729","Female","Non-Minority","Hispanic-No","Non-Transition","48","Self-referral","No","Achieved employment outcome","Employment without Supports","39-9021.00","Food Preparation Worker","25","200","8.00","800.00","10400.00"
"2014","3729","Female","Non-Minority","Hispanic-No","Non-Transition","48","Self-referral","No","Achieved employment outcome","Employment without Supports","51-9199.00","Food Preparation Worker","25","200","8.00","800.00","10400.00"
"2014","3840","Male","Non-Minority","Hispanic-No","Non-Transition","55","Family member or friend","No","Achieved employment outcome","Self-employment (except BEP)","31-9096.00","Veterinary Assistant & Laboratory Animal Caretaker","25","210","8.40","840.00","10920.00"
"2014","3942","Female","Non-Minority","Hispanic-No","Non-Transition","49","Self-referral","NO","Achieved employment outcome","Homemaker","43-4051.00","Homemaker","0","0","0.00","0.00","0.00"
"2014","3942","Female","Non-Minority","Hispanic-No","Non-Transition","49","Self-referral","NO","Achieved employment outcome","Homemaker","599999","Homemaker","0","0","0.00","0.00","0.00"
"2014","4020","Male","Non-Minority","Hispanic-No","Transition","18","Self-referral","No","Achieved employment outcome","Employment without Supports","25-2031.00","Customer Service","60","700","11.67","2800.00","36400.00"
"2014","4020","Male","Non-Minority","Hispanic-No","Transition","18","Self-referral","No","Achieved employment outcome","Employment without Supports","43-4051.00","Customer Service","60","700","11.67","2800.00","36400.00"
"2014","4173","Female","Non-Minority","Hispanic-No","Transition","19","Family member or friend","No","Achieved employment outcome","Employment without Supports","25-2021.00","Teacher Associate (Intermediate)","36","322","8.94","1288.00","16744.00"
"2014","4173","Female","Non-Minority","Hispanic-No","Transition","19","Family member or friend","No","Achieved employment outcome","Employment without Supports","25-9041.00","Teacher Associate (Intermediate)","36","322","8.94","1288.00","16744.00"
"2014","4230","Male","Non-Minority","Hispanic-No","Non-Transition","28","Community Rehabilitation Program","NO","Achieved employment outcome","Employment with Supports","35-2012.00","Food Demonstrator","16","120","7.50","480.00","6240.00"
"2014","4230","Male","Non-Minority","Hispanic-No","Non-Transition","28","Community Rehabilitation Program","NO","Achieved employment outcome","Employment with Supports","35-2021.00","Food Demonstrator","16","120","7.50","480.00","6240.00"
"2014","4230","Male","Non-Minority","Hispanic-No","Non-Transition","28","Community Rehabilitation Program","NO","Achieved employment outcome","Employment with Supports","41-9011.00","Food Demonstrator","16","120","7.50","480.00","6240.00"
"2014","4262","Female","Non-Minority","Hispanic-No","Non-Transition","72","Self-referral","No","Achieved employment outcome","Homemaker","599999","Homemaker","0","0","0.00","0.00","0.00"
"2014","4276","Male","Non-Minority","Hispanic-No","Non-Transition","56","VR Counselor or other Agency staff","No","Achieved employment outcome","Homemaker","45-2093.00","Homemaker","0","0","0.00","0.00","0.00"
"2014","4276","Male","Non-Minority","Hispanic-No","Non-Transition","56","VR Counselor or other Agency staff","No","Achieved employment outcome","Homemaker","599999","Homemaker","0","0","0.00","0.00","0.00"
"2014","4295","Male","Minority","Hispanic-No","Transition","24","VR Counselor or other Agency staff","NO","Achieved employment outcome","Employment without Supports","35-9021.00","Dishwasher","15","109","7.27","436.00","5668.00"
"2014","4295","Male","Minority","Hispanic-No","Transition","24","VR Counselor or other Agency staff","NO","Achieved employment outcome","Employment without Supports","43-5081.03","Dishwasher","15","109","7.27","436.00","5668.00"
"2014","4304","Female","Non-Minority","Hispanic-No","Non-Transition","65","Self-referral","No","Achieved employment outcome","Homemaker","43-4171.00","Homemaker","0","0","0.00","0.00","0.00"
"2014","4304","Female","Non-Minority","Hispanic-No","Non-Transition","65","Self-referral","No","Achieved employment outcome","Homemaker","599999","Homemaker","0","0","0.00","0.00","0.00"
"2014","4529","Male","Non-Minority","Hispanic-No","Non-Transition","39","Self-referral","No","Achieved employment outcome","Homemaker","599999","Homemaker","0","0","0.00","0.00","0.00"
"2014","4572","Female","Non-Minority","Hispanic-No","Non-Transition","38","Self-referral","No","Achieved employment outcome","Employment without Supports","39-9031.00","Aerobics Instructor","9","100","11.11","400.00","5200.00"
"2014","4597","Male","Minority","Hispanic-No","Non-Transition","41","Self-referral","No","Achieved employment outcome","Employment without Supports","11-1021.00","Independent Contractor","20","380","19.00","1520.00","19760.00"
"2014","4597","Male","Minority","Hispanic-No","Non-Transition","41","Self-referral","No","Achieved employment outcome","Employment without Supports","41-9091.00","Independent Contractor","20","380","19.00","1520.00","19760.00"
"2014","4637","Female","Non-Minority","Hispanic-No","Transition","21","VR Counselor or other Agency staff","No","Achieved employment outcome","Employment without Supports","17-2031.00","Product Engineer","40","1173","29.33","4692.00","60996.00"
"2014","4637","Female","Non-Minority","Hispanic-No","Transition","21","VR Counselor or other Agency staff","No","Achieved employment outcome","Employment without Supports","17-2141.00","Product Engineer","40","1173","29.33","4692.00","60996.00"
"2014","4666","Female","Minority","Hispanic-No","Non-Transition","32","Ophthalmologist/Optometrist","NO","Achieved employment outcome","Homemaker","599999","Homemaker","0","0","0.00","0.00","0.00"
"2014","4793","Male","Non-Minority","Hispanic-No","Transition","21","Self-referral","No","Achieved employment outcome","Employment without Supports","15-1132.00","Mobile Apps Developer","40","1250","31.25","5000.00","65000.00"
"2014","4793","Male","Non-Minority","Hispanic-No","Transition","21","Self-referral","No","Achieved employment outcome","Employment without Supports","17-2061.00","Mobile Apps Developer","40","1250","31.25","5000.00","65000.00"
"2014","4819","Female","Non-Minority","Hispanic-No","Non-Transition","45","Ophthalmologist/Optometrist","No","Achieved employment outcome","Homemaker","43-3031.00","Homemaker","0","0","0.00","0.00","0.00"
"2014","4819","Female","Non-Minority","Hispanic-No","Non-Transition","45","Ophthalmologist/Optometrist","No","Achieved employment outcome","Homemaker","599999","Homemaker","0","0","0.00","0.00","0.00"
"2014","4871","Male","Non-Minority","Hispanic-No","Transition","22","Education Post-Secondary","No","Achieved employment outcome","Employment without Supports","27-2022.00","Electrical and Electronic Equipment Assembler","40","600","15.00","2400.00","31200.00"
"2014","4871","Male","Non-Minority","Hispanic-No","Transition","22","Education Post-Secondary","No","Achieved employment outcome","Employment without Supports","51-2022.00","Electrical and Electronic Equipment Assembler","40","600","15.00","2400.00","31200.00"
"2014","4897","Male","Non-Minority","Hispanic-No","Non-Transition","49","Self-referral","No","Achieved employment outcome","Employment without Supports","49-3023.01","Retention: Vehicle Repair Business Owner/Operator","34","249","7.32","996.00","12948.00"
"2014","4968","Male","Non-Minority","Hispanic-No","Non-Transition","56","Family member or friend","No","Achieved employment outcome","Employment without Supports","43-4051.00","Customer Service Representative","25","200","8.00","800.00","10400.00"
"2014","5019","Female","Non-Minority","Hispanic-No","Non-Transition","40","Self-referral","No","Achieved employment outcome","Employment without Supports","13-2053.00","Underwriter","38","712","18.74","2848.00","37024.00"
"2014","5042","Female","Non-Minority","Hispanic-No","Non-Transition","46","Self-referral","No","Achieved employment outcome","Employment without Supports","29-2071.00","At Your Service Agent/Front Desk Clerk","40","428","10.70","1712.00","22256.00"
"2014","5042","Female","Non-Minority","Hispanic-No","Non-Transition","46","Self-referral","No","Achieved employment outcome","Employment without Supports","43-4081.00","At Your Service Agent/Front Desk Clerk","40","428","10.70","1712.00","22256.00"
"2014","5059","Female","Non-Minority","Hispanic-No","Non-Transition","49","Self-referral","No","Achieved employment outcome","Employment without Supports","35-3041.00","Child Care Worker","40","363","9.08","1452.00","18876.00"
"2014","5059","Female","Non-Minority","Hispanic-No","Non-Transition","49","Self-referral","No","Achieved employment outcome","Employment without Supports","39-9011.00","Child Care Worker","40","363","9.08","1452.00","18876.00"
