"budget_line_code","fiscal_year","function","dept_name","fund","appropriation","budget_unit_code","budget_unit","object_class","gov_recommendation","dept_request","adopted_budget"
"2013-0001-K15-5881540-05P","2013","Human Services","Public Health, Department of","0001 - General Fund","K15 - Infectious Diseases","5881540","Prescription Drugs","05P - Previously Enacted Appropriation","105937","105937","0"
"2013-0001-K15-5881560-05A","2013","Human Services","Public Health, Department of","0001 - General Fund","K15 - Infectious Diseases","5881560","STDs/AIDS","05A - Appropriation","0","0","56390"
"2013-0001-K15-5881560-05P","2013","Human Services","Public Health, Department of","0001 - General Fund","K15 - Infectious Diseases","5881560","STDs/AIDS","05P - Previously Enacted Appropriation","56842","56842","0"
"2013-0001-K15-5881600-05A","2013","Human Services","Public Health, Department of","0001 - General Fund","K15 - Infectious Diseases","5881600","Tuberculosis","05A - Appropriation","0","0","56444"
"2013-0001-K15-5881600-05P","2013","Human Services","Public Health, Department of","0001 - General Fund","K15 - Infectious Diseases","5881600","Tuberculosis","05P - Previously Enacted Appropriation","56896","56896","0"
"2013-0001-K19-5881900-05A","2013","Human Services","Public Health, Department of","0001 - General Fund","K19 - Public Protection","5881900","Environmental Activities","05A - Appropriation","1388116","1388116","541299"
"2013-0001-K19-5881900-05P","2013","Human Services","Public Health, Department of","0001 - General Fund","K19 - Public Protection","5881900","Environmental Activities","05P - Previously Enacted Appropriation","-933330","-933330","0"
"2013-0001-K19-5881930-05A","2013","Human Services","Public Health, Department of","0001 - General Fund","K19 - Public Protection","5881930","Disaster Preparedness","05A - Appropriation","0","0","75375"
"2013-0001-K19-5881930-05P","2013","Human Services","Public Health, Department of","0001 - General Fund","K19 - Public Protection","5881930","Disaster Preparedness","05P - Previously Enacted Appropriation","78191","78191","0"
"2013-0001-K19-5881940-05A","2013","Human Services","Public Health, Department of","0001 - General Fund","K19 - Public Protection","5881940","Emergency Medical Services","05A - Appropriation","0","0","1058285"
"2013-0001-K19-5881940-05P","2013","Human Services","Public Health, Department of","0001 - General Fund","K19 - Public Protection","5881940","Emergency Medical Services","05P - Previously Enacted Appropriation","1097829","1097829","0"
"2013-0001-K19-5881950-05A","2013","Human Services","Public Health, Department of","0001 - General Fund","K19 - Public Protection","5881950","State Medical Examiner","05A - Appropriation","0","0","822084"
"2013-0001-K19-5881950-05P","2013","Human Services","Public Health, Department of","0001 - General Fund","K19 - Public Protection","5881950","State Medical Examiner","05P - Previously Enacted Appropriation","852801","852801","0"
"2013-0001-K19-5881960-05A","2013","Human Services","Public Health, Department of","0001 - General Fund","K19 - Public Protection","5881960","Health Care Oversight","05A - Appropriation","0","0","282084"
"2013-0001-K19-5881960-05P","2013","Human Services","Public Health, Department of","0001 - General Fund","K19 - Public Protection","5881960","Health Care Oversight","05P - Previously Enacted Appropriation","292625","292625","0"
"2013-0001-K21-5882100-05A","2013","Human Services","Public Health, Department of","0001 - General Fund","K21 - Resource Management","5882100","Department Director Office","05A - Appropriation","409777","409777","265226"
"2013-0001-K21-5882100-05P","2013","Human Services","Public Health, Department of","0001 - General Fund","K21 - Resource Management","5882100","Department Director Office","05P - Previously Enacted Appropriation","-135926","-135926","0"
"2013-0001-K21-5882200-05A","2013","Human Services","Public Health, Department of","0001 - General Fund","K21 - Resource Management","5882200","Departmental Support","05A - Appropriation","0","0","538828"
"2013-0001-K21-5882200-05P","2013","Human Services","Public Health, Department of","0001 - General Fund","K21 - Resource Management","5882200","Departmental Support","05P - Previously Enacted Appropriation","545703","545703","0"
"2013-0001-K64-5886340-05A","2013","Human Services","Public Health, Department of","0001 - General Fund","K64 - Vision Screening","5886340","Environmental Health","05A - Appropriation","100000","100000","0"
"2013-0001-K65-5886500-05A","2013","Human Services","Public Health, Department of","0001 - General Fund","K65 - Youth Suicide Prevention","5886500","Youth Suicide Prevention","05A - Appropriation","0","0","50000"
"2014-0001-830-5880830-05A","2014","Human Services","Public Health, Department of","0001 - General Fund","830 - Iowa Registry for Congenital & Inherited Disorders","5880830","Birth Defects Instit Registry","05A - Appropriation","232500","232500","232500"
"2014-0001-K01-5880100-05A","2014","Human Services","Public Health, Department of","0001 - General Fund","K01 - Addictive Disorders","5880100","Addictive Disorders Treatment","05A - Appropriation","15891057","15891057","17691057"
"2014-0001-K01-5880150-05A","2014","Human Services","Public Health, Department of","0001 - General Fund","K01 - Addictive Disorders","5880150","Addictive Disorders Prevention","05A - Appropriation","1212658","1212658","1212658"
"2014-0001-K01-5880200-05A","2014","Human Services","Public Health, Department of","0001 - General Fund","K01 - Addictive Disorders","5880200","Other Add. Disorders Services","05A - Appropriation","6759975","6809975","8259975"
"2014-0001-K05-5880500-05A","2014","Human Services","Public Health, Department of","0001 - General Fund","K05 - Healthy Children and Families","5880500","Child Health Services","05A - Appropriation","748344","748344","748344"
"2014-0001-K05-5880550-05A","2014","Human Services","Public Health, Department of","0001 - General Fund","K05 - Healthy Children and Families","5880550","Child Enabling Services","05A - Appropriation","1208603","1208603","1208603"
"2014-0001-K05-5880600-05A","2014","Human Services","Public Health, Department of","0001 - General Fund","K05 - Healthy Children and Families","5880600","Child Population Based","05A - Appropriation","274763","274763","274763"
"2014-0001-K05-5880650-05A","2014","Human Services","Public Health, Department of","0001 - General Fund","K05 - Healthy Children and Families","5880650","Child Infrastructure Bldg","05A - Appropriation","421849","421849","1421849"
"2014-0001-K07-5880700-05A","2014","Human Services","Public Health, Department of","0001 - General Fund","K07 - Chronic Conditions","5880700","Client Services","05A - Appropriation","2779145","2779145","2955595"
"2014-0001-K07-5880850-05A","2014","Human Services","Public Health, Department of","0001 - General Fund","K07 - Chronic Conditions","5880850","Chronic Conditions Infrastructure Building","05A - Appropriation","1341547","1341547","1725097"
"2014-0001-K07-5880871-05A","2014","Human Services","Public Health, Department of","0001 - General Fund","K07 - Chronic Conditions","5880871","Regional Autism Assistance Program (U of I)","05A - Appropriation","0","0","400000"
"2014-0001-K09-5880900-05A","2014","Human Services","Public Health, Department of","0001 - General Fund","K09 - Community Capacity","5880900","Primary Health Systems","05A - Appropriation","758932","758932","681984"
"2014-0001-K09-5880950-05A","2014","Human Services","Public Health, Department of","0001 - General Fund","K09 - Community Capacity","5880950","Community Capacity Building","05A - Appropriation","3940556","3940556","4371168"
"2014-0001-K09-5881013-05A","2014","Human Services","Public Health, Department of","0001 - General Fund","K09 - Community Capacity","5881013","Coll.-Community Care Coordination","05A - Appropriation","0","0","1158150"
"2014-0001-K09-5881015-05A","2014","Human Services","Public Health, Department of","0001 - General Fund","K09 - Community Capacity","5881015","Reach Out & Read","05A - Appropriation","0","0","50000"
"2014-0001-K09-5881017-05A","2014","Human Services","Public Health, Department of","0001 - General Fund","K09 - Community Capacity","5881017","Iowa Primary Care Trust Fund","05A - Appropriation","0","0","105823"
"2014-0001-K09-5881019-05A","2014","Human Services","Public Health, Department of","0001 - General Fund","K09 - Community Capacity","5881019","Medical Residency Training Program","05A - Appropriation","0","0","2000000"
"2014-0001-K09-588CC09-05A","2014","Human Services","Public Health, Department of","0001 - General Fund","K09 - Community Capacity","588CC09","Community Capacity","05A - Appropriation","195492","195492","195492"
"2014-0001-K11-5881100-05A","2014","Human Services","Public Health, Department of","0001 - General Fund","K11 - Elderly Wellness","5881100","Elderly Wellness","05A - Appropriation","7297142","7297142","7297142"
"2014-0001-K13-5881300-05A","2014","Human Services","Public Health, Department of","0001 - General Fund","K13 - Environmental Hazards","5881300","Health Assessment","05A - Appropriation","266120","266120","266120"
"2014-0001-K13-5881350-05A","2014","Human Services","Public Health, Department of","0001 - General Fund","K13 - Environmental Hazards","5881350","Lead","05A - Appropriation","537750","537750","537750"
"2014-0001-K15-5881500-05A","2014","Human Services","Public Health, Department of","0001 - General Fund","K15 - Infectious Diseases","5881500","Epidemiology","05A - Appropriation","414870","414870","414870"
"2014-0001-K15-5881520-05A","2014","Human Services","Public Health, Department of","0001 - General Fund","K15 - Infectious Diseases","5881520","Immunizations","05A - Appropriation","702356","702356","702356"
"2014-0001-K15-5881540-05A","2014","Human Services","Public Health, Department of","0001 - General Fund","K15 - Infectious Diseases","5881540","Prescription Drugs","05A - Appropriation","105095","105095","105095"
"2014-0001-K15-5881560-05A","2014","Human Services","Public Health, Department of","0001 - General Fund","K15 - Infectious Diseases","5881560","STDs/AIDS","05A - Appropriation","56390","56390","56390"
"2014-0001-K15-5881600-05A","2014","Human Services","Public Health, Department of","0001 - General Fund","K15 - Infectious Diseases","5881600","Tuberculosis","05A - Appropriation","56444","56444","56444"
"2014-0001-K19-5881900-05A","2014","Human Services","Public Health, Department of","0001 - General Fund","K19 - Public Protection","5881900","Environmental Activities","05A - Appropriation","909299","1001299","984299"
"2014-0001-K19-5881930-05A","2014","Human Services","Public Health, Department of","0001 - General Fund","K19 - Public Protection","5881930","Disaster Preparedness","05A - Appropriation","75375","75375","75375"
"2014-0001-K19-5881940-05A","2014","Human Services","Public Health, Department of","0001 - General Fund","K19 - Public Protection","5881940","Emergency Medical Services","05A - Appropriation","1058285","1058285","1086929"
"2014-0001-K19-5881950-05A","2014","Human Services","Public Health, Department of","0001 - General Fund","K19 - Public Protection","5881950","State Medical Examiner","05A - Appropriation","822084","822084","822084"
"2014-0001-K19-5881960-05A","2014","Human Services","Public Health, Department of","0001 - General Fund","K19 - Public Protection","5881960","Health Care Oversight","05A - Appropriation","282084","282084","282084"
"2014-0001-K19-5882050-05A","2014","Human Services","Public Health, Department of","0001 - General Fund","K19 - Public Protection","5882050","Professional Licensure","05A - Appropriation","28000","28000","28000"
"2014-0001-K21-5882100-05A","2014","Human Services","Public Health, Department of","0001 - General Fund","K21 - Resource Management","5882100","Department Director Office","05A - Appropriation","265226","265226","241226"
"2014-0001-K21-5882200-05A","2014","Human Services","Public Health, Department of","0001 - General Fund","K21 - Resource Management","5882200","Departmental Support","05A - Appropriation","538828","1938828","562828"
"2014-0001-K21-5882200-05K","2014","Human Services","Public Health, Department of","0001 - General Fund","K21 - Resource Management","5882200","Departmental Support","05K - DAS Distribution","0","0","51018"
"2014-0943-K22-5880023-05A","2014","Human Services","Public Health, Department of","0943 - Technology Reinvestment Fund","K22 - Technology Transition","5880023","Technology Transition","05A - Appropriation","480000","0","480000"
"2015-0001-830-5880830-05A","2015","Human Services","Public Health, Department of","0001 - General Fund","830 - Iowa Registry for Congenital & Inherited Disorders","5880830","Birth Defects Instit Registry","05A - Appropriation","0","0","232500"
"2015-0001-830-5880830-05P","2015","Human Services","Public Health, Department of","0001 - General Fund","830 - Iowa Registry for Congenital & Inherited Disorders","5880830","Birth Defects Instit Registry","05P - Previously Enacted Appropriation","232500","232500","0"
"2015-0001-K01-5880100-05A","2015","Human Services","Public Health, Department of","0001 - General Fund","K01 - Addictive Disorders","5880100","Addictive Disorders Treatment","05A - Appropriation","13581845","13281845","17711075"
"2015-0001-K01-5880100-05P","2015","Human Services","Public Health, Department of","0001 - General Fund","K01 - Addictive Disorders","5880100","Addictive Disorders Treatment","05P - Previously Enacted Appropriation","4109212","4109212","0"
"2015-0001-K01-5880150-05A","2015","Human Services","Public Health, Department of","0001 - General Fund","K01 - Addictive Disorders","5880150","Addictive Disorders Prevention","05A - Appropriation","0","0","1192640"
"2015-0001-K01-5880150-05P","2015","Human Services","Public Health, Department of","0001 - General Fund","K01 - Addictive Disorders","5880150","Addictive Disorders Prevention","05P - Previously Enacted Appropriation","1212658","1212658","0"
"2015-0001-K01-5880200-05A","2015","Human Services","Public Health, Department of","0001 - General Fund","K01 - Addictive Disorders","5880200","Other Add. Disorders Services","05A - Appropriation","-75000","-275000","8359975"
"2015-0001-K01-5880200-05P","2015","Human Services","Public Health, Department of","0001 - General Fund","K01 - Addictive Disorders","5880200","Other Add. Disorders Services","05P - Previously Enacted Appropriation","8259975","8259975","0"
"2015-0001-K05-5880500-05A","2015","Human Services","Public Health, Department of","0001 - General Fund","K05 - Healthy Children and Families","5880500","Child Health Services","05A - Appropriation","0","0","791387"
"2015-0001-K05-5880500-05P","2015","Human Services","Public Health, Department of","0001 - General Fund","K05 - Healthy Children and Families","5880500","Child Health Services","05P - Previously Enacted Appropriation","748344","748344","0"
"2015-0001-K05-5880550-05A","2015","Human Services","Public Health, Department of","0001 - General Fund","K05 - Healthy Children and Families","5880550","Child Enabling Services","05A - Appropriation","0","0","1208603"
"2015-0001-K05-5880550-05P","2015","Human Services","Public Health, Department of","0001 - General Fund","K05 - Healthy Children and Families","5880550","Child Enabling Services","05P - Previously Enacted Appropriation","1208603","1208603","0"
"2015-0001-K05-5880600-05A","2015","Human Services","Public Health, Department of","0001 - General Fund","K05 - Healthy Children and Families","5880600","Child Population Based","05A - Appropriation","-25000","-25000","274763"
"2015-0001-K05-5880600-05P","2015","Human Services","Public Health, Department of","0001 - General Fund","K05 - Healthy Children and Families","5880600","Child Population Based","05P - Previously Enacted Appropriation","274763","274763","0"
"2015-0001-K05-5880650-05A","2015","Human Services","Public Health, Department of","0001 - General Fund","K05 - Healthy Children and Families","5880650","Child Infrastructure Bldg","05A - Appropriation","1826779","1826779","1771849"
"2015-0001-K05-5880650-05P","2015","Human Services","Public Health, Department of","0001 - General Fund","K05 - Healthy Children and Families","5880650","Child Infrastructure Bldg","05P - Previously Enacted Appropriation","-404930","-404930","0"
"2015-0001-K07-5880700-05A","2015","Human Services","Public Health, Department of","0001 - General Fund","K07 - Chronic Conditions","5880700","Client Services","05A - Appropriation","2540346","2490346","3005595"
"2015-0001-K07-5880700-05P","2015","Human Services","Public Health, Department of","0001 - General Fund","K07 - Chronic Conditions","5880700","Client Services","05P - Previously Enacted Appropriation","415249","415249","0"
"2015-0001-K07-5880850-05A","2015","Human Services","Public Health, Department of","0001 - General Fund","K07 - Chronic Conditions","5880850","Chronic Conditions Infrastructure Building","05A - Appropriation","-40000","-600000","1750097"
"2015-0001-K07-5880850-05P","2015","Human Services","Public Health, Department of","0001 - General Fund","K07 - Chronic Conditions","5880850","Chronic Conditions Infrastructure Building","05P - Previously Enacted Appropriation","1725097","1725097","0"
"2015-0001-K07-5880871-05A","2015","Human Services","Public Health, Department of","0001 - General Fund","K07 - Chronic Conditions","5880871","Regional Autism Assistance Program (U of I)","05A - Appropriation","0","0","400000"
"2015-0001-K07-5880871-05P","2015","Human Services","Public Health, Department of","0001 - General Fund","K07 - Chronic Conditions","5880871","Regional Autism Assistance Program (U of I)","05P - Previously Enacted Appropriation","400000","400000","0"
"2015-0001-K09-5880900-05A","2015","Human Services","Public Health, Department of","0001 - General Fund","K09 - Community Capacity","5880900","Primary Health Systems","05A - Appropriation","4281308","4252433","719484"
"2015-0001-K09-5880900-05P","2015","Human Services","Public Health, Department of","0001 - General Fund","K09 - Community Capacity","5880900","Primary Health Systems","05P - Previously Enacted Appropriation","-3599324","-3599324","0"
"2015-0001-K09-5880950-05A","2015","Human Services","Public Health, Department of","0001 - General Fund","K09 - Community Capacity","5880950","Community Capacity Building","05A - Appropriation","0","-418875","4508668"
"2015-0001-K09-5880950-05P","2015","Human Services","Public Health, Department of","0001 - General Fund","K09 - Community Capacity","5880950","Community Capacity Building","05P - Previously Enacted Appropriation","4371168","4371168","0"
"2015-0001-K09-5881013-05A","2015","Human Services","Public Health, Department of","0001 - General Fund","K09 - Community Capacity","5881013","Coll.-Community Care Coordination","05A - Appropriation","0","-1158150","1158150"
"2015-0001-K09-5881013-05P","2015","Human Services","Public Health, Department of","0001 - General Fund","K09 - Community Capacity","5881013","Coll.-Community Care Coordination","05P - Previously Enacted Appropriation","1158150","1158150","0"
"2015-0001-K09-5881015-05A","2015","Human Services","Public Health, Department of","0001 - General Fund","K09 - Community Capacity","5881015","Reach Out & Read","05A - Appropriation","0","0","50000"
"2015-0001-K09-5881015-05P","2015","Human Services","Public Health, Department of","0001 - General Fund","K09 - Community Capacity","5881015","Reach Out & Read","05P - Previously Enacted Appropriation","50000","50000","0"
"2015-0001-K09-5881017-05A","2015","Human Services","Public Health, Department of","0001 - General Fund","K09 - Community Capacity","5881017","Iowa Primary Care Trust Fund","05A - Appropriation","0","0","105823"
"2015-0001-K09-5881017-05P","2015","Human Services","Public Health, Department of","0001 - General Fund","K09 - Community Capacity","5881017","Iowa Primary Care Trust Fund","05P - Previously Enacted Appropriation","105823","105823","0"
"2015-0001-K09-5881019-05A","2015","Human Services","Public Health, Department of","0001 - General Fund","K09 - Community Capacity","5881019","Medical Residency Training Program","05A - Appropriation","1000000","0","2000000"
"2015-0001-K09-5881019-05P","2015","Human Services","Public Health, Department of","0001 - General Fund","K09 - Community Capacity","5881019","Medical Residency Training Program","05P - Previously Enacted Appropriation","2000000","2000000","0"
"2015-0001-K09-588CC09-05A","2015","Human Services","Public Health, Department of","0001 - General Fund","K09 - Community Capacity","588CC09","Community Capacity","05A - Appropriation","0","0","195785"
"2015-0001-K09-588CC09-05P","2015","Human Services","Public Health, Department of","0001 - General Fund","K09 - Community Capacity","588CC09","Community Capacity","05P - Previously Enacted Appropriation","195492","195492","0"
"2015-0001-K11-5881100-05A","2015","Human Services","Public Health, Department of","0001 - General Fund","K11 - Elderly Wellness","5881100","Elderly Wellness","05A - Appropriation","3648571","3648571","7297142"
"2015-0001-K11-5881100-05P","2015","Human Services","Public Health, Department of","0001 - General Fund","K11 - Elderly Wellness","5881100","Elderly Wellness","05P - Previously Enacted Appropriation","3648571","3648571","0"
"2015-0001-K13-5881300-05A","2015","Human Services","Public Health, Department of","0001 - General Fund","K13 - Environmental Hazards","5881300","Health Assessment","05A - Appropriation","401935","401935","266120"
"2015-0001-K13-5881300-05P","2015","Human Services","Public Health, Department of","0001 - General Fund","K13 - Environmental Hazards","5881300","Health Assessment","05P - Previously Enacted Appropriation","-135815","-135815","0"
"2015-0001-K13-5881350-05A","2015","Human Services","Public Health, Department of","0001 - General Fund","K13 - Environmental Hazards","5881350","Lead","05A - Appropriation","0","0","537750"
"2015-0001-K13-5881350-05P","2015","Human Services","Public Health, Department of","0001 - General Fund","K13 - Environmental Hazards","5881350","Lead","05P - Previously Enacted Appropriation","537750","537750","0"
"2015-0001-K15-5881500-05A","2015","Human Services","Public Health, Department of","0001 - General Fund","K15 - Infectious Diseases","5881500","Epidemiology","05A - Appropriation","667577","667577","414870"
"2015-0001-K15-5881500-05P","2015","Human Services","Public Health, Department of","0001 - General Fund","K15 - Infectious Diseases","5881500","Epidemiology","05P - Previously Enacted Appropriation","-252707","-252707","0"
"2015-0001-K15-5881520-05A","2015","Human Services","Public Health, Department of","0001 - General Fund","K15 - Infectious Diseases","5881520","Immunizations","05A - Appropriation","0","0","702356"
"2015-0001-K15-5881520-05P","2015","Human Services","Public Health, Department of","0001 - General Fund","K15 - Infectious Diseases","5881520","Immunizations","05P - Previously Enacted Appropriation","702356","702356","0"
"2015-0001-K15-5881540-05A","2015","Human Services","Public Health, Department of","0001 - General Fund","K15 - Infectious Diseases","5881540","Prescription Drugs","05A - Appropriation","0","0","105095"
"2015-0001-K15-5881540-05P","2015","Human Services","Public Health, Department of","0001 - General Fund","K15 - Infectious Diseases","5881540","Prescription Drugs","05P - Previously Enacted Appropriation","105095","105095","0"
"2015-0001-K15-5881560-05A","2015","Human Services","Public Health, Department of","0001 - General Fund","K15 - Infectious Diseases","5881560","STDs/AIDS","05A - Appropriation","0","0","56390"
"2015-0001-K15-5881560-05P","2015","Human Services","Public Health, Department of","0001 - General Fund","K15 - Infectious Diseases","5881560","STDs/AIDS","05P - Previously Enacted Appropriation","56390","56390","0"
"2015-0001-K15-5881600-05A","2015","Human Services","Public Health, Department of","0001 - General Fund","K15 - Infectious Diseases","5881600","Tuberculosis","05A - Appropriation","0","0","56444"
"2015-0001-K15-5881600-05P","2015","Human Services","Public Health, Department of","0001 - General Fund","K15 - Infectious Diseases","5881600","Tuberculosis","05P - Previously Enacted Appropriation","56444","56444","0"
"2015-0001-K19-5881900-05A","2015","Human Services","Public Health, Department of","0001 - General Fund","K19 - Public Protection","5881900","Environmental Activities","05A - Appropriation","1639385","1639385","984299"
"2015-0001-K19-5881900-05P","2015","Human Services","Public Health, Department of","0001 - General Fund","K19 - Public Protection","5881900","Environmental Activities","05P - Previously Enacted Appropriation","-655086","-655086","0"
"2015-0001-K19-5881930-05A","2015","Human Services","Public Health, Department of","0001 - General Fund","K19 - Public Protection","5881930","Disaster Preparedness","05A - Appropriation","0","0","75375"
"2015-0001-K19-5881930-05P","2015","Human Services","Public Health, Department of","0001 - General Fund","K19 - Public Protection","5881930","Disaster Preparedness","05P - Previously Enacted Appropriation","75375","75375","0"
"2015-0001-K19-5881940-05A","2015","Human Services","Public Health, Department of","0001 - General Fund","K19 - Public Protection","5881940","Emergency Medical Services","05A - Appropriation","46356","46356","1123285"
"2015-0001-K19-5881940-05P","2015","Human Services","Public Health, Department of","0001 - General Fund","K19 - Public Protection","5881940","Emergency Medical Services","05P - Previously Enacted Appropriation","1086929","1086929","0"
"2015-0001-K19-5881950-05A","2015","Human Services","Public Health, Department of","0001 - General Fund","K19 - Public Protection","5881950","State Medical Examiner","05A - Appropriation","0","0","822084"
"2015-0001-K19-5881950-05P","2015","Human Services","Public Health, Department of","0001 - General Fund","K19 - Public Protection","5881950","State Medical Examiner","05P - Previously Enacted Appropriation","822084","822084","0"
"2015-0001-K19-5881960-05A","2015","Human Services","Public Health, Department of","0001 - General Fund","K19 - Public Protection","5881960","Health Care Oversight","05A - Appropriation","0","0","282084"
"2015-0001-K19-5881960-05P","2015","Human Services","Public Health, Department of","0001 - General Fund","K19 - Public Protection","5881960","Health Care Oversight","05P - Previously Enacted Appropriation","282084","282084","0"
"2015-0001-K19-5882050-05A","2015","Human Services","Public Health, Department of","0001 - General Fund","K19 - Public Protection","5882050","Professional Licensure","05A - Appropriation","-28000","-28000","0"
"2015-0001-K19-5882050-05P","2015","Human Services","Public Health, Department of","0001 - General Fund","K19 - Public Protection","5882050","Professional Licensure","05P - Previously Enacted Appropriation","28000","28000","0"
"2015-0001-K21-5882100-05A","2015","Human Services","Public Health, Department of","0001 - General Fund","K21 - Resource Management","5882100","Department Director Office","05A - Appropriation","402027","402027","245000"
"2015-0001-K21-5882100-05P","2015","Human Services","Public Health, Department of","0001 - General Fund","K21 - Resource Management","5882100","Department Director Office","05P - Previously Enacted Appropriation","-160801","-160801","0"
"2015-0001-K21-5882200-05A","2015","Human Services","Public Health, Department of","0001 - General Fund","K21 - Resource Management","5882200","Departmental Support","05A - Appropriation","65000","0","610072"
"2015-0001-K21-5882200-05K","2015","Human Services","Public Health, Department of","0001 - General Fund","K21 - Resource Management","5882200","Departmental Support","05K - DAS Distribution","51018","51018","0"
"2015-0001-K21-5882200-05P","2015","Human Services","Public Health, Department of","0001 - General Fund","K21 - Resource Management","5882200","Departmental Support","05P - Previously Enacted Appropriation","562828","562828","0"
"2015-0943-K23-5880K23-05A","2015","Human Services","Public Health, Department of","0943 - Technology Reinvestment Fund","K23 - EMS Data System","5880K23","EMS Data System","05A - Appropriation","150000","215000","150000"
"2016-0001-830-5880830-05A","2016","Human Services","Public Health, Department of","0001 - General Fund","830 - Iowa Registry for Congenital & Inherited Disorders","5880830","Birth Defects Instit Registry","05A - Appropriation","232500","232500","232500"
"2016-0001-K01-5880100-05A","2016","Human Services","Public Health, Department of","0001 - General Fund","K01 - Addictive Disorders","5880100","Addictive Disorders Treatment","05A - Appropriation","17725461","17725461","17725461"
"2016-0001-K01-5880150-05A","2016","Human Services","Public Health, Department of","0001 - General Fund","K01 - Addictive Disorders","5880150","Addictive Disorders Prevention","05A - Appropriation","1178254","1178254","1178254"
"2016-0001-K01-5880200-05A","2016","Human Services","Public Health, Department of","0001 - General Fund","K01 - Addictive Disorders","5880200","Other Add. Disorders Services","05A - Appropriation","8359975","8359975","8359975"
"2016-0001-K05-5880500-05A","2016","Human Services","Public Health, Department of","0001 - General Fund","K05 - Healthy Children and Families","5880500","Child Health Services","05A - Appropriation","791387","791387","791387"
"2016-0001-K05-5880550-05A","2016","Human Services","Public Health, Department of","0001 - General Fund","K05 - Healthy Children and Families","5880550","Child Enabling Services","05A - Appropriation","1208603","1208603","1208603"
"2016-0001-K05-5880600-05A","2016","Human Services","Public Health, Department of","0001 - General Fund","K05 - Healthy Children and Families","5880600","Child Population Based","05A - Appropriation","274763","274763","274763"
"2016-0001-K05-5880650-05A","2016","Human Services","Public Health, Department of","0001 - General Fund","K05 - Healthy Children and Families","5880650","Child Infrastructure Bldg","05A - Appropriation","1771849","1771849","2342790"
"2016-0001-K07-5880700-05A","2016","Human Services","Public Health, Department of","0001 - General Fund","K07 - Chronic Conditions","5880700","Client Services","05A - Appropriation","2805595","2805595","2805595"
"2016-0001-K07-5880850-05A","2016","Human Services","Public Health, Department of","0001 - General Fund","K07 - Chronic Conditions","5880850","Chronic Conditions Infrastructure Building","05A - Appropriation","1750097","1750097","1750097"
"2016-0001-K07-5880871-05A","2016","Human Services","Public Health, Department of","0001 - General Fund","K07 - Chronic Conditions","5880871","Regional Autism Assistance Program (U of I)","05A - Appropriation","400000","400000","400000"
"2016-0001-K09-5880900-05A","2016","Human Services","Public Health, Department of","0001 - General Fund","K09 - Community Capacity","5880900","Primary Health Systems","05A - Appropriation","719484","719484","719484"
"2016-0001-K09-5880950-05A","2016","Human Services","Public Health, Department of","0001 - General Fund","K09 - Community Capacity","5880950","Community Capacity Building","05A - Appropriation","11757616","11757616","4038544"
"2016-0001-K09-5881013-05A","2016","Human Services","Public Health, Department of","0001 - General Fund","K09 - Community Capacity","5881013","Coll.-Community Care Coordination","05A - Appropriation","1158150","1158150","1672199"
"2016-0001-K09-5881015-05A","2016","Human Services","Public Health, Department of","0001 - General Fund","K09 - Community Capacity","5881015","Reach Out & Read","05A - Appropriation","50000","50000","0"
"2016-0001-K09-5881017-05A","2016","Human Services","Public Health, Department of","0001 - General Fund","K09 - Community Capacity","5881017","Iowa Primary Care Trust Fund","05A - Appropriation","105823","105823","105823"
"2016-0001-K09-5881019-05A","2016","Human Services","Public Health, Department of","0001 - General Fund","K09 - Community Capacity","5881019","Medical Residency Training Program","05A - Appropriation","3000000","2000000","2000000"
"2016-0001-K09-588CC09-05A","2016","Human Services","Public Health, Department of","0001 - General Fund","K09 - Community Capacity","588CC09","Community Capacity","05A - Appropriation","195785","195785","285285"
"2016-0001-K11-5881100-05A","2016","Human Services","Public Health, Department of","0001 - General Fund","K11 - Healthy Aging","5881100","Elderly Wellness","05A - Appropriation","0","0","7297142"
"2016-0001-K15-5881500-05A","2016","Human Services","Public Health, Department of","0001 - General Fund","K15 - Infectious Diseases","5881500","Epidemiology","05A - Appropriation","414870","414870","414870"
"2016-0001-K15-5881520-05A","2016","Human Services","Public Health, Department of","0001 - General Fund","K15 - Infectious Diseases","5881520","Immunizations","05A - Appropriation","702356","702356","702356"
"2016-0001-K15-5881540-05A","2016","Human Services","Public Health, Department of","0001 - General Fund","K15 - Infectious Diseases","5881540","Prescription Drugs","05A - Appropriation","105095","105095","105095"
"2016-0001-K15-5881560-05A","2016","Human Services","Public Health, Department of","0001 - General Fund","K15 - Infectious Diseases","5881560","STDs/AIDS","05A - Appropriation","56390","56390","56390"
"2016-0001-K15-5881600-05A","2016","Human Services","Public Health, Department of","0001 - General Fund","K15 - Infectious Diseases","5881600","Tuberculosis","05A - Appropriation","56444","56444","56444"
"2016-0001-K19-5881900-05A","2016","Human Services","Public Health, Department of","0001 - General Fund","K19 - Public Protection","5881900","Environmental Activities","05A - Appropriation","1836363","1836363","1836363"
"2016-0001-K19-5881930-05A","2016","Human Services","Public Health, Department of","0001 - General Fund","K19 - Public Protection","5881930","Disaster Preparedness","05A - Appropriation","75375","75375","75375"
"2016-0001-K19-5881940-05A","2016","Human Services","Public Health, Department of","0001 - General Fund","K19 - Public Protection","5881940","Emergency Medical Services","05A - Appropriation","1323285","1323285","1323285"
