"budget_line_code","fiscal_year","function","dept_name","fund","appropriation","budget_unit_code","budget_unit","object_class","gov_recommendation","dept_request","adopted_budget"
"2021-0088-833-112833A-05A","2021","Justice System","Attorney General","0088 - Consumer Education Fund","833 - Consumer Fraud-Public Education & Enforcement","112833A","Consumer Fraud-Public Education & Enforcement","05A - Appropriation","1875000","1875000","1875000"
"2021-0088-834-112834A-05A","2021","Justice System","Attorney General","0088 - Consumer Education Fund","834 - Older Iowans Consumer Fraud-Public Education & Investigation","112834A","Older Iowans Consumer Fraud-Public Education & Investigation","05A - Appropriation","125000","125000","125000"
"2021-0088-B15-1120B15-05A","2021","Justice System","Attorney General","0088 - Consumer Education Fund","B15 - Farm Mediation Services - Fd 0088","1120B15","Farm Mediation Services - Fd. 0088","05A - Appropriation","300000","0","300000"
"2022-0001-B01-1121000-05A","2022","Justice System","Attorney General","0001 - General Fund","B01 - General Office A.G.","1121000","Administration","05A - Appropriation","918113","918113","1273083"
"2022-0001-B01-1122000-05A","2022","Justice System","Attorney General","0001 - General Fund","B01 - General Office A.G.","1122000","Public Protection","05A - Appropriation","412392","412392","428440"
"2022-0001-B01-1124000-05A","2022","Justice System","Attorney General","0001 - General Fund","B01 - General Office A.G.","1124000","Criminal Justice","05A - Appropriation","2263191","2263191","2263191"
"2022-0001-B01-1126000-05A","2022","Justice System","Attorney General","0001 - General Fund","B01 - General Office A.G.","1126000","Civil Justice","05A - Appropriation","2046462","2046462","2030414"
"2022-0001-B01-1129010-05A","2022","Justice System","Attorney General","0001 - General Fund","B01 - General Office A.G.","1129010","Prosecuting Attorney Training","05A - Appropriation","366110","366110","366110"
"2022-0001-B10-112B101-05A","2022","Justice System","Attorney General","0001 - General Fund","B10 - Victim Assistance Grants","112B101","Domestic Abuse Grants","05A - Appropriation","5016708","5016708","5016708"
"2022-0001-B11-112B11A-05A","2022","Justice System","Attorney General","0001 - General Fund","B11 - Legal Services Poverty Grants","112B11A","Legal Services Poverty Grants","05A - Appropriation","2634601","2634601","2634601"
"2022-0019-B07-1140B07-05A","2022","Justice System","Attorney General","0019 - Commerce Revolving Fund","B07 - Consumer Advocate - Fund 0019","1140B07","Consumer Advocate-Fd.0019","05A - Appropriation","3137588","3137588","3137588"
"2022-0019-B07-1140B07-05J","2022","Justice System","Attorney General","0019 - Commerce Revolving Fund","B07 - Consumer Advocate - Fund 0019","1140B07","Consumer Advocate-Fd.0019","05J - Salary Adjustment",,,"61416"
"2022-0088-1B1-1121B1B-05A","2022","Justice System","Attorney General","0088 - Consumer Education Fund","1B1 - AG Prosecutions, Appeals, Chapter 669 Duties - Fd 0088","1121B1B","AG Prosecutions, Appeals, Chapter 669 Duties - Fund 0088.","05A - Appropriation","2000000","2000000","2000000"
"2022-0088-833-112833A-05A","2022","Justice System","Attorney General","0088 - Consumer Education Fund","833 - Consumer Fraud-Public Education & Enforcement","112833A","Consumer Fraud-Public Education & Enforcement","05A - Appropriation","1875000","1875000","1875000"
"2022-0088-834-112834A-05A","2022","Justice System","Attorney General","0088 - Consumer Education Fund","834 - Older Iowans Consumer Fraud-Public Education & Investigation","112834A","Older Iowans Consumer Fraud-Public Education & Investigation","05A - Appropriation","125000","125000","125000"
"2022-0088-B15-1120B15-05A","2022","Justice System","Attorney General","0088 - Consumer Education Fund","B15 - Farm Mediation Services - Fd 0088","1120B15","Farm Mediation Services - Fd. 0088","05A - Appropriation","300000","300000","300000"
"2023-0001-2B1-1122B1A-05A","2023","Justice System","Attorney General","0001 - General Fund","2B1 - AG Cybersecurity and Technology-Gen Fd","1122B1A","AG Cybersecurity and Technology-GF","05A - Appropriation",,,"202060"
"2023-0001-B01-1121000-05A","2023","Justice System","Attorney General","0001 - General Fund","B01 - General Office A.G.","1121000","Administration","05A - Appropriation","1475143","1475143","1441944"
"2023-0001-B01-1122000-05A","2023","Justice System","Attorney General","0001 - General Fund","B01 - General Office A.G.","1122000","Public Protection","05A - Appropriation","428440","428440","428440"
"2023-0001-B01-1124000-05A","2023","Justice System","Attorney General","0001 - General Fund","B01 - General Office A.G.","1124000","Criminal Justice","05A - Appropriation","2263191","2763191","2263191"
"2023-0001-B01-1126000-05A","2023","Justice System","Attorney General","0001 - General Fund","B01 - General Office A.G.","1126000","Civil Justice","05A - Appropriation","2030414","2030414","2030414"
"2023-0001-B01-1129010-05A","2023","Justice System","Attorney General","0001 - General Fund","B01 - General Office A.G.","1129010","Prosecuting Attorney Training","05A - Appropriation","366110","366110","366110"
"2023-0001-B10-112B101-05A","2023","Justice System","Attorney General","0001 - General Fund","B10 - Victim Assistance Grants","112B101","Domestic Abuse Grants","05A - Appropriation","5016708","5016708","5016708"
"2023-0001-B11-112B11A-05A","2023","Justice System","Attorney General","0001 - General Fund","B11 - Legal Services Poverty Grants","112B11A","Legal Services Poverty Grants","05A - Appropriation","2634601","2634601","2634601"
"2023-0019-B07-1140B07-05A","2023","Justice System","Attorney General","0019 - Commerce Revolving Fund","B07 - Consumer Advocate - Fund 0019","1140B07","Consumer Advocate-Fd.0019","05A - Appropriation","3199004","3199004","3199004"
"2023-0019-B07-1140B07-05J","2023","Justice System","Attorney General","0019 - Commerce Revolving Fund","B07 - Consumer Advocate - Fund 0019","1140B07","Consumer Advocate-Fd.0019","05J - Salary Adjustment","0","0","179089"
"2023-0088-1B1-1121B1B-05A","2023","Justice System","Attorney General","0088 - Consumer Education Fund","1B1 - AG Prosecutions, Appeals, Chapter 669 Duties - Fd 0088","1121B1B","AG Prosecutions, Appeals, Chapter 669 Duties - Fund 0088.","05A - Appropriation","2000000","1500000","2000000"
"2023-0088-833-112833A-05A","2023","Justice System","Attorney General","0088 - Consumer Education Fund","833 - Consumer Fraud-Public Education & Enforcement","112833A","Consumer Fraud-Public Education & Enforcement","05A - Appropriation","1875000","1875000","1875000"
"2023-0088-834-112834A-05A","2023","Justice System","Attorney General","0088 - Consumer Education Fund","834 - Older Iowans Consumer Fraud-Public Education & Investigation","112834A","Older Iowans Consumer Fraud-Public Education & Investigation","05A - Appropriation","125000","125000","125000"
"2023-0088-B15-1120B15-05A","2023","Justice System","Attorney General","0088 - Consumer Education Fund","B15 - Farm Mediation Services - Fd 0088","1120B15","Farm Mediation Services - Fd. 0088","05A - Appropriation","300000","300000","300000"
"2023-011P-2B2-1122B2A-05A","2023","Justice System","Attorney General","011P - Opioid Settlement Fund","2B2 - AG-Medication, Addiction, Treatment Program-UIHC-Fund 011P","1122B2A","AG-Medication, Addiction, Treatment Program-UIHC-Fund 011P","05A - Appropriation",,,"3800000"
