"rec_no","fiscal_year","department","program","expense_category","district","districtname","payment_date","amount","corrected_rec"
"223147996","2015","HUMAN SERVICES ASSISTANCE PYMT","SCHOOL BASED SUPV.-STATE","PROF & SCIENTIFIC SERVICES","0027","ADEL-DESOTO-MINBURN","2015-08-03T00:00:00.000","5120.64",
"223861552","2015","EDUCATION, DEPT OF","VOCATIONAL EDUCATION SECONDARY","STATE AID","0027","ADEL-DESOTO-MINBURN","2015-08-12T00:00:00.000","3519.28",
"226409234","2016","EDUCATION, DEPT OF","FOOD AND NUTRITION-PROGRAM","STATE AID","0027","ADEL-DESOTO-MINBURN","2015-09-22T00:00:00.000","398.82",
"224695338","2016","REVENUE","SAVE-LOCAL OPTION SALES TAX - SCHOOLS","REFUNDS-LOCAL OPTION","0027","ADEL-DESOTO-MINBURN","2015-08-26T00:00:00.000","117785.91",
"226409242","2016","EDUCATION, DEPT OF","FOOD AND NUTRITION-PROGRAM","STATE AID","0027","ADEL-DESOTO-MINBURN","2015-09-22T00:00:00.000","5073.34",
"226409238","2016","EDUCATION, DEPT OF","F&N - BREAKFAST PROGRAM","STATE AID","0027","ADEL-DESOTO-MINBURN","2015-09-22T00:00:00.000","726.71",
"226630810","2016","REVENUE","SAVE-LOCAL OPTION SALES TAX - SCHOOLS","REFUNDS-LOCAL OPTION","0027","ADEL-DESOTO-MINBURN","2015-09-28T00:00:00.000","117785.91",
"226409230","2016","EDUCATION, DEPT OF","FOOD AND NUTRITION-PROGRAM","STATE AID","0027","ADEL-DESOTO-MINBURN","2015-09-22T00:00:00.000","1927.63",
"228355614","2016","REVENUE","SAVE-LOCAL OPTION SALES TAX - SCHOOLS","REFUNDS-LOCAL OPTION","0027","ADEL-DESOTO-MINBURN","2015-10-27T00:00:00.000","117785.92",
"228056630","2016","EDUCATION, DEPT OF","F&N - BREAKFAST PROGRAM","STATE AID","0027","ADEL-DESOTO-MINBURN","2015-10-20T00:00:00.000","3486.42",
"227847968","2016","EDUCATION, DEPT OF","SCHOOL FOUNDATION AID","STATE AID","0027","ADEL-DESOTO-MINBURN","2015-10-14T00:00:00.000","832966",
"228056634","2016","EDUCATION, DEPT OF","FOOD AND NUTRITION-PROGRAM","STATE AID","0027","ADEL-DESOTO-MINBURN","2015-10-20T00:00:00.000","17347.4",
"228056638","2016","EDUCATION, DEPT OF","FOOD AND NUTRITION-PROGRAM","STATE AID","0027","ADEL-DESOTO-MINBURN","2015-10-20T00:00:00.000","6380",
"228056624","2016","EDUCATION, DEPT OF","FOOD AND NUTRITION-PROGRAM","STATE AID","0027","ADEL-DESOTO-MINBURN","2015-10-20T00:00:00.000","1320",
"230120388","2016","EDUCATION, DEPT OF","ED & STUDENT SERVICES","OUT OF STATE TRAVEL","0027","ADEL-DESOTO-MINBURN","2015-11-24T00:00:00.000","407.2",
"230120500","2016","EDUCATION, DEPT OF","F&N - STATE MATCH","STATE AID","0027","ADEL-DESOTO-MINBURN","2015-11-24T00:00:00.000","918.7",
"229855766","2016","EDUCATION, DEPT OF","FOOD AND NUTRITION-PROGRAM","STATE AID","0027","ADEL-DESOTO-MINBURN","2015-11-23T00:00:00.000","16458.6",
"228916934","2015","REVENUE","SAVE-LOCAL OPTION SALES TAX - SCHOOLS","REFUNDS-LOCAL OPTION","0027","ADEL-DESOTO-MINBURN","2015-11-06T00:00:00.000","72412.43","TRUE"
"230120384","2016","EDUCATION, DEPT OF","ED & STUDENT SERVICES","OUT OF STATE TRAVEL","0027","ADEL-DESOTO-MINBURN","2015-11-24T00:00:00.000","54.36",
"230120396","2016","EDUCATION, DEPT OF","ED & STUDENT SERVICES","PROF & SCIENTIFIC SERVICES","0027","ADEL-DESOTO-MINBURN","2015-11-24T00:00:00.000","258.36",
"229855662","2016","EDUCATION, DEPT OF","F&N - BREAKFAST PROGRAM","STATE AID","0027","ADEL-DESOTO-MINBURN","2015-11-23T00:00:00.000","4047.03",
"229307022","2016","EDUCATION, DEPT OF","BEGINNING TEACHER","STATE AID","0027","ADEL-DESOTO-MINBURN","2015-11-10T00:00:00.000","8961.55",
"228917926","2015","REVENUE","SAVE-LOCAL OPTION SALES TAX - SCHOOLS","REFUNDS-LOCAL OPTION","0027","ADEL-DESOTO-MINBURN","2015-11-06T00:00:00.000","641.36","TRUE"
"230120392","2016","EDUCATION, DEPT OF","ED & STUDENT SERVICES","OUT OF STATE TRAVEL","0027","ADEL-DESOTO-MINBURN","2015-11-24T00:00:00.000","43.57",
"229855772","2016","EDUCATION, DEPT OF","FOOD AND NUTRITION-PROGRAM","STATE AID","0027","ADEL-DESOTO-MINBURN","2015-11-23T00:00:00.000","6922.01",
"230120380","2016","EDUCATION, DEPT OF","ED & STUDENT SERVICES","OUT OF STATE TRAVEL","0027","ADEL-DESOTO-MINBURN","2015-11-24T00:00:00.000","633.16",
"229444916","2016","EDUCATION, DEPT OF","SCHOOL FOUNDATION AID","STATE AID","0027","ADEL-DESOTO-MINBURN","2015-11-13T00:00:00.000","832966",
"228869514","2016","HUMAN SERVICES ASSISTANCE PYMT","SCHOOL BASED SUPV.-STATE","PROF & SCIENTIFIC SERVICES","0027","ADEL-DESOTO-MINBURN","2015-11-05T00:00:00.000","5300.01",
"230201194","2016","REVENUE","SAVE-LOCAL OPTION SALES TAX - SCHOOLS","REFUNDS-LOCAL OPTION","0027","ADEL-DESOTO-MINBURN","2015-11-25T00:00:00.000","121336.33",
"229855770","2016","EDUCATION, DEPT OF","FOOD AND NUTRITION-PROGRAM","STATE AID","0027","ADEL-DESOTO-MINBURN","2015-11-23T00:00:00.000","1432.14",
"230120496","2016","EDUCATION, DEPT OF","F&N - STATE MATCH","STATE AID","0027","ADEL-DESOTO-MINBURN","2015-11-24T00:00:00.000","118.78",
"230186216","2016","EDUCATION, DEPT OF","STATE ASSESSMENT","STATE AID","0027","ADEL-DESOTO-MINBURN","2015-11-25T00:00:00.000","6516",
"231899304","2016","REVENUE","SAVE-LOCAL OPTION SALES TAX - SCHOOLS","REFUNDS-LOCAL OPTION","0027","ADEL-DESOTO-MINBURN","2015-12-29T00:00:00.000","121336.33",
"231926718","2016","EDUCATION, DEPT OF","TITLE IA SINA","STATE AID","0027","ADEL-DESOTO-MINBURN","2015-12-30T00:00:00.000","8514",
"231429014","2016","EDUCATION, DEPT OF","F&N - BREAKFAST PROGRAM","STATE AID","0027","ADEL-DESOTO-MINBURN","2015-12-21T00:00:00.000","3649.01",
"231179454","2016","EDUCATION, DEPT OF","SCHOOL FOUNDATION AID","STATE AID","0027","ADEL-DESOTO-MINBURN","2015-12-14T00:00:00.000","832966",
"231429018","2016","EDUCATION, DEPT OF","FOOD AND NUTRITION-PROGRAM","STATE AID","0027","ADEL-DESOTO-MINBURN","2015-12-21T00:00:00.000","14962.38",
"231429022","2016","EDUCATION, DEPT OF","FOOD AND NUTRITION-PROGRAM","STATE AID","0027","ADEL-DESOTO-MINBURN","2015-12-21T00:00:00.000","1278.78",
"231429024","2016","EDUCATION, DEPT OF","FOOD AND NUTRITION-PROGRAM","STATE AID","0027","ADEL-DESOTO-MINBURN","2015-12-21T00:00:00.000","6180.77",
"231926722","2016","EDUCATION, DEPT OF","CHAPTER I-PROGRAM","STATE AID","0027","ADEL-DESOTO-MINBURN","2015-12-30T00:00:00.000","27219",
"233563688","2016","REVENUE","SAVE-LOCAL OPTION SALES TAX - SCHOOLS","REFUNDS-LOCAL OPTION","0027","ADEL-DESOTO-MINBURN","2016-01-28T00:00:00.000","121336.34",
"233433016","2016","EDUCATION, DEPT OF","F&N - STATE MATCH","STATE AID","0027","ADEL-DESOTO-MINBURN","2016-01-26T00:00:00.000","1735.94",
"232731584","2016","EDUCATION, DEPT OF","SCHOOL FOUNDATION AID","STATE AID","0027","ADEL-DESOTO-MINBURN","2016-01-14T00:00:00.000","826312",
"233314358","2016","EDUCATION, DEPT OF","F&N - BREAKFAST PROGRAM","STATE AID","0027","ADEL-DESOTO-MINBURN","2016-01-22T00:00:00.000","3151.54",
"233433012","2016","EDUCATION, DEPT OF","F&N - STATE MATCH","STATE AID","0027","ADEL-DESOTO-MINBURN","2016-01-26T00:00:00.000","283",
"233314366","2016","EDUCATION, DEPT OF","FOOD AND NUTRITION-PROGRAM","STATE AID","0027","ADEL-DESOTO-MINBURN","2016-01-22T00:00:00.000","5464.76",
"233314362","2016","EDUCATION, DEPT OF","FOOD AND NUTRITION-PROGRAM","STATE AID","0027","ADEL-DESOTO-MINBURN","2016-01-22T00:00:00.000","13549.26",
"233314354","2016","EDUCATION, DEPT OF","FOOD AND NUTRITION-PROGRAM","STATE AID","0027","ADEL-DESOTO-MINBURN","2016-01-22T00:00:00.000","1130.64",
"234358046","2016","HUMAN SERVICES ASSISTANCE PYMT","SCHOOL BASED SUPV.-STATE","PROF & SCIENTIFIC SERVICES","0027","ADEL-DESOTO-MINBURN","2016-02-11T00:00:00.000","5300.01",
"234468744","2016","EDUCATION, DEPT OF","SCHOOL FOUNDATION AID","STATE AID","0027","ADEL-DESOTO-MINBURN","2016-02-12T00:00:00.000","826312",
"234969646","2016","EDUCATION, DEPT OF","FOOD AND NUTRITION-PROGRAM","STATE AID","0027","ADEL-DESOTO-MINBURN","2016-02-19T00:00:00.000","5937.46",
"234570162","2016","EDUCATION, DEPT OF","CHAPTER I-PROGRAM","STATE AID","0027","ADEL-DESOTO-MINBURN","2016-02-16T00:00:00.000","27220",
"234969642","2016","EDUCATION, DEPT OF","F&N - BREAKFAST PROGRAM","STATE AID","0027","ADEL-DESOTO-MINBURN","2016-02-19T00:00:00.000","3536.94",
"235176168","2016","REVENUE","SAVE-LOCAL OPTION SALES TAX - SCHOOLS","REFUNDS-LOCAL OPTION","0027","ADEL-DESOTO-MINBURN","2016-02-25T00:00:00.000","102597.92",
"234468440","2016","EDUCATION, DEPT OF","TEACHER QUALITY PROGRAM","STATE AID","0027","ADEL-DESOTO-MINBURN","2016-02-12T00:00:00.000","9379.24",
"234969636","2016","EDUCATION, DEPT OF","FOOD AND NUTRITION-PROGRAM","STATE AID","0027","ADEL-DESOTO-MINBURN","2016-02-19T00:00:00.000","1228.44",
"234969650","2016","EDUCATION, DEPT OF","FOOD AND NUTRITION-PROGRAM","STATE AID","0027","ADEL-DESOTO-MINBURN","2016-02-19T00:00:00.000","15069.5",
"236724888","2016","EDUCATION, DEPT OF","F&N - STATE MATCH","STATE AID","0027","ADEL-DESOTO-MINBURN","2016-03-23T00:00:00.000","1057.57",
"236801270","2016","EDUCATION, DEPT OF","CHAPTER I-PROGRAM","STATE AID","0027","ADEL-DESOTO-MINBURN","2016-03-25T00:00:00.000","27219",
"236637172","2016","EDUCATION, DEPT OF","FOOD AND NUTRITION-PROGRAM","STATE AID","0027","ADEL-DESOTO-MINBURN","2016-03-21T00:00:00.000","15104.46",
"237012162","2016","REVENUE","SAVE-LOCAL OPTION SALES TAX - SCHOOLS","REFUNDS-LOCAL OPTION","0027","ADEL-DESOTO-MINBURN","2016-03-29T00:00:00.000","102597.92",
"236637164","2016","EDUCATION, DEPT OF","FOOD AND NUTRITION-PROGRAM","STATE AID","0027","ADEL-DESOTO-MINBURN","2016-03-21T00:00:00.000","1214.28",
"236637176","2016","EDUCATION, DEPT OF","FOOD AND NUTRITION-PROGRAM","STATE AID","0027","ADEL-DESOTO-MINBURN","2016-03-21T00:00:00.000","5869.02",
"236724892","2016","EDUCATION, DEPT OF","F&N - STATE MATCH","STATE AID","0027","ADEL-DESOTO-MINBURN","2016-03-23T00:00:00.000","170.59",
"236637168","2016","EDUCATION, DEPT OF","F&N - BREAKFAST PROGRAM","STATE AID","0027","ADEL-DESOTO-MINBURN","2016-03-21T00:00:00.000","3443.22",
"236134094","2016","EDUCATION, DEPT OF","SCHOOL FOUNDATION AID","STATE AID","0027","ADEL-DESOTO-MINBURN","2016-03-14T00:00:00.000","826312",
"190093374","2014","REVENUE","SAVE-LOCAL OPTION SALES TAX - SCHOOLS","REFUNDS-LOCAL OPTION","0027","ADEL-DESOTO-MINBURN","2014-02-26T00:00:00.000","89228.24",
"181285540","2014","REVENUE","SAVE-LOCAL OPTION SALES TAX - SCHOOLS","REFUNDS-LOCAL OPTION","0027","ADEL-DESOTO-MINBURN","2013-09-27T00:00:00.000","432.34",
"179535302","2014","REVENUE","SAVE-LOCAL OPTION SALES TAX - SCHOOLS","REFUNDS-LOCAL OPTION","0027","ADEL-DESOTO-MINBURN","2013-08-28T00:00:00.000","432.34",
"183096270","2014","REVENUE","SAVE-LOCAL OPTION SALES TAX - SCHOOLS","REFUNDS-LOCAL OPTION","0027","ADEL-DESOTO-MINBURN","2013-10-29T00:00:00.000","432.34",
"209937364","2015","EDUCATION, DEPT OF","FOOD AND NUTRITION-PROGRAM","STATE AID","0027","ADEL-DESOTO-MINBURN","2014-12-17T00:00:00.000","13526",
"184959608","2014","REVENUE","SAVE-LOCAL OPTION SALES TAX - SCHOOLS","REFUNDS-LOCAL OPTION","0027","ADEL-DESOTO-MINBURN","2013-11-26T00:00:00.000","447.29",
"195458396","2014","REVENUE","SAVE-LOCAL OPTION SALES TAX - SCHOOLS","REFUNDS-LOCAL OPTION","0027","ADEL-DESOTO-MINBURN","2014-05-28T00:00:00.000","423.24",
"209937370","2015","EDUCATION, DEPT OF","FOOD AND NUTRITION-PROGRAM","STATE AID","0027","ADEL-DESOTO-MINBURN","2014-12-17T00:00:00.000","1100.58",
"188435324","2014","REVENUE","SAVE-LOCAL OPTION SALES TAX - SCHOOLS","REFUNDS-LOCAL OPTION","0027","ADEL-DESOTO-MINBURN","2014-01-29T00:00:00.000","101630.72",
"184958604","2014","REVENUE","SAVE-LOCAL OPTION SALES TAX - SCHOOLS","REFUNDS-LOCAL OPTION","0027","ADEL-DESOTO-MINBURN","2013-11-26T00:00:00.000","101630.72",
"209937352","2015","EDUCATION, DEPT OF","F&N - STATE MATCH","STATE AID","0027","ADEL-DESOTO-MINBURN","2014-12-17T00:00:00.000","733.72",
"209772480","2015","EDUCATION, DEPT OF","SCHOOL FOUNDATION AID","STATE AID","0027","ADEL-DESOTO-MINBURN","2014-12-12T00:00:00.000","806100",
"207483628","2014","REVENUE","SAVE-LOCAL OPTION SALES TAX - SCHOOLS","REFUNDS-LOCAL OPTION","0027","ADEL-DESOTO-MINBURN","2014-11-06T00:00:00.000","152026.18","TRUE"
"203932676","2015","REVENUE","SAVE-LOCAL OPTION SALES TAX - SCHOOLS","REFUNDS-LOCAL OPTION","0027","ADEL-DESOTO-MINBURN","2014-09-26T00:00:00.000","103481.72",
"179534298","2014","REVENUE","SAVE-LOCAL OPTION SALES TAX - SCHOOLS","REFUNDS-LOCAL OPTION","0027","ADEL-DESOTO-MINBURN","2013-08-28T00:00:00.000","98231.98",
"186734786","2014","REVENUE","SAVE-LOCAL OPTION SALES TAX - SCHOOLS","REFUNDS-LOCAL OPTION","0027","ADEL-DESOTO-MINBURN","2013-12-27T00:00:00.000","447.29",
"203933672","2015","REVENUE","SAVE-LOCAL OPTION SALES TAX - SCHOOLS","REFUNDS-LOCAL OPTION","0027","ADEL-DESOTO-MINBURN","2014-09-26T00:00:00.000","916.44",
"188436322","2014","REVENUE","SAVE-LOCAL OPTION SALES TAX - SCHOOLS","REFUNDS-LOCAL OPTION","0027","ADEL-DESOTO-MINBURN","2014-01-29T00:00:00.000","447.31",
"209937366","2015","EDUCATION, DEPT OF","FOOD AND NUTRITION-PROGRAM","STATE AID","0027","ADEL-DESOTO-MINBURN","2014-12-17T00:00:00.000","5136.04",
"191805516","2014","REVENUE","SAVE-LOCAL OPTION SALES TAX - SCHOOLS","REFUNDS-LOCAL OPTION","0027","ADEL-DESOTO-MINBURN","2014-03-27T00:00:00.000","89228.24",
"186733554","2014","REVENUE","SAVE-LOCAL OPTION SALES TAX - SCHOOLS","REFUNDS-LOCAL OPTION","0027","ADEL-DESOTO-MINBURN","2013-12-27T00:00:00.000","101630.72",
"183781716","2014","REVENUE","SAVE-LOCAL OPTION SALES TAX - SCHOOLS","REFUNDS-LOCAL OPTION","0027","ADEL-DESOTO-MINBURN","2013-11-07T00:00:00.000","547.94",
"209937362","2015","EDUCATION, DEPT OF","F&N - STATE MATCH","STATE AID","0027","ADEL-DESOTO-MINBURN","2014-12-17T00:00:00.000","105.36",
"208747626","2015","REVENUE","SAVE-LOCAL OPTION SALES TAX - SCHOOLS","REFUNDS-LOCAL OPTION","0027","ADEL-DESOTO-MINBURN","2014-11-25T00:00:00.000","108095.56",
"210515194","2015","REVENUE","SAVE-LOCAL OPTION SALES TAX - SCHOOLS","REFUNDS-LOCAL OPTION","0027","ADEL-DESOTO-MINBURN","2014-12-29T00:00:00.000","957.3",
"195457222","2014","REVENUE","SAVE-LOCAL OPTION SALES TAX - SCHOOLS","REFUNDS-LOCAL OPTION","0027","ADEL-DESOTO-MINBURN","2014-05-28T00:00:00.000","96164.97",
"183780524","2014","REVENUE","SAVE-LOCAL OPTION SALES TAX - SCHOOLS","REFUNDS-LOCAL OPTION","0027","ADEL-DESOTO-MINBURN","2013-11-07T00:00:00.000","185129.23",
"208748618","2015","REVENUE","SAVE-LOCAL OPTION SALES TAX - SCHOOLS","REFUNDS-LOCAL OPTION","0027","ADEL-DESOTO-MINBURN","2014-11-25T00:00:00.000","957.3",
"193559134","2014","REVENUE","SAVE-LOCAL OPTION SALES TAX - SCHOOLS","REFUNDS-LOCAL OPTION","0027","ADEL-DESOTO-MINBURN","2014-04-28T00:00:00.000","392.71",
"190094378","2014","REVENUE","SAVE-LOCAL OPTION SALES TAX - SCHOOLS","REFUNDS-LOCAL OPTION","0027","ADEL-DESOTO-MINBURN","2014-02-26T00:00:00.000","392.71",
"197259486","2014","REVENUE","SAVE-LOCAL OPTION SALES TAX - SCHOOLS","REFUNDS-LOCAL OPTION","0027","ADEL-DESOTO-MINBURN","2014-06-26T00:00:00.000","96164.97",
"206800498","2015","REVENUE","SAVE-LOCAL OPTION SALES TAX - SCHOOLS","REFUNDS-LOCAL OPTION","0027","ADEL-DESOTO-MINBURN","2014-10-29T00:00:00.000","1038.68",
"181284318","2014","REVENUE","SAVE-LOCAL OPTION SALES TAX - SCHOOLS","REFUNDS-LOCAL OPTION","0027","ADEL-DESOTO-MINBURN","2013-09-27T00:00:00.000","98231.98",
"201363504","2015","REVENUE","SAVE-LOCAL OPTION SALES TAX - SCHOOLS","REFUNDS-LOCAL OPTION","0027","ADEL-DESOTO-MINBURN","2014-08-27T00:00:00.000","103481.72",
"206799510","2015","REVENUE","SAVE-LOCAL OPTION SALES TAX - SCHOOLS","REFUNDS-LOCAL OPTION","0027","ADEL-DESOTO-MINBURN","2014-10-29T00:00:00.000","117284.71",
"193558136","2014","REVENUE","SAVE-LOCAL OPTION SALES TAX - SCHOOLS","REFUNDS-LOCAL OPTION","0027","ADEL-DESOTO-MINBURN","2014-04-28T00:00:00.000","89228.25",
"209936024","2015","EDUCATION, DEPT OF","BEGINNING TEACHER","STATE AID","0027","ADEL-DESOTO-MINBURN","2014-12-17T00:00:00.000","7800",
"191806516","2014","REVENUE","SAVE-LOCAL OPTION SALES TAX - SCHOOLS","REFUNDS-LOCAL OPTION","0027","ADEL-DESOTO-MINBURN","2014-03-27T00:00:00.000","392.71",
"210514230","2015","REVENUE","SAVE-LOCAL OPTION SALES TAX - SCHOOLS","REFUNDS-LOCAL OPTION","0027","ADEL-DESOTO-MINBURN","2014-12-29T00:00:00.000","108095.56",
"197260544","2014","REVENUE","SAVE-LOCAL OPTION SALES TAX - SCHOOLS","REFUNDS-LOCAL OPTION","0027","ADEL-DESOTO-MINBURN","2014-06-26T00:00:00.000","423.24",
"209937358","2015","EDUCATION, DEPT OF","F&N - BREAKFAST PROGRAM","STATE AID","0027","ADEL-DESOTO-MINBURN","2014-12-17T00:00:00.000","3649.8",
"201364516","2015","REVENUE","SAVE-LOCAL OPTION SALES TAX - SCHOOLS","REFUNDS-LOCAL OPTION","0027","ADEL-DESOTO-MINBURN","2014-08-27T00:00:00.000","916.44",
"183095108","2014","REVENUE","SAVE-LOCAL OPTION SALES TAX - SCHOOLS","REFUNDS-LOCAL OPTION","0027","ADEL-DESOTO-MINBURN","2013-10-29T00:00:00.000","98231.99",
"207484632","2014","REVENUE","SAVE-LOCAL OPTION SALES TAX - SCHOOLS","REFUNDS-LOCAL OPTION","0027","ADEL-DESOTO-MINBURN","2014-11-06T00:00:00.000","1458.76","TRUE"
"191544264","2014","EDUCATION, DEPT OF","F&N - STATE MATCH","STATE AID","0027","ADEL-DESOTO-MINBURN","2014-03-20T00:00:00.000","668.88",
"180952354","2014","EDUCATION, DEPT OF","FOOD AND NUTRITION-PROGRAM","STATE AID","0027","ADEL-DESOTO-MINBURN","2013-09-19T00:00:00.000","769.5",
"187603604","2014","EDUCATION, DEPT OF","SCHOOL FOUNDATION AID","STATE AID","0027","ADEL-DESOTO-MINBURN","2014-01-14T00:00:00.000","741900",
"208276474","2015","EDUCATION, DEPT OF","FOOD AND NUTRITION-PROGRAM","STATE AID","0027","ADEL-DESOTO-MINBURN","2014-11-19T00:00:00.000","17042.8",
"180952350","2014","EDUCATION, DEPT OF","F&N - STATE MATCH","STATE AID","0027","ADEL-DESOTO-MINBURN","2013-09-19T00:00:00.000","513",
"184514854","2014","EDUCATION, DEPT OF","F&N - BREAKFAST PROGRAM","STATE AID","0027","ADEL-DESOTO-MINBURN","2013-11-19T00:00:00.000","4165.26",
"186243798","2014","EDUCATION, DEPT OF","F&N - STATE MATCH","STATE AID","0027","ADEL-DESOTO-MINBURN","2013-12-19T00:00:00.000","108.27",
"200333430","2014","EDUCATION, DEPT OF","ADVANCED PLACEMENT","STATE AID","0027","ADEL-DESOTO-MINBURN","2014-08-13T00:00:00.000","66.1",
"184514866","2014","EDUCATION, DEPT OF","FOOD AND NUTRITION-PROGRAM","STATE AID","0027","ADEL-DESOTO-MINBURN","2013-11-19T00:00:00.000","6450.36",
"196534146","2014","EDUCATION, DEPT OF","SCHOOL FOUNDATION AID","STATE AID","0027","ADEL-DESOTO-MINBURN","2014-06-13T00:00:00.000","8588",
"187556982","2014","EDUCATION, DEPT OF","CHAPTER I-PROGRAM","STATE AID","0027","ADEL-DESOTO-MINBURN","2014-01-13T00:00:00.000","896",
"193277852","2014","EDUCATION, DEPT OF","FOOD AND NUTRITION-PROGRAM","STATE AID","0027","ADEL-DESOTO-MINBURN","2014-04-18T00:00:00.000","12419.8",
"186025292","2014","EDUCATION, DEPT OF","SCHOOL FOUNDATION AID","STATE AID","0027","ADEL-DESOTO-MINBURN","2013-12-13T00:00:00.000","748656",
"208276466","2015","EDUCATION, DEPT OF","FOOD AND NUTRITION-PROGRAM","STATE AID","0027","ADEL-DESOTO-MINBURN","2014-11-19T00:00:00.000","6487.32",
"187893730","2014","EDUCATION, DEPT OF","FOOD AND NUTRITION-PROGRAM","STATE AID","0027","ADEL-DESOTO-MINBURN","2014-01-21T00:00:00.000","927.78",
"195146796","2014","EDUCATION, DEPT OF","F&N - STATE MATCH","STATE AID","0027","ADEL-DESOTO-MINBURN","2014-05-22T00:00:00.000","34.8",
"182729720","2014","EDUCATION, DEPT OF","F&N - STATE MATCH","STATE AID","0027","ADEL-DESOTO-MINBURN","2013-10-18T00:00:00.000","110.76",
"184572354","2014","EDUCATION, DEPT OF","BEGINNING TEACHER","STATE AID","0027","ADEL-DESOTO-MINBURN","2013-11-20T00:00:00.000","6500",
"191544272","2014","EDUCATION, DEPT OF","F&N - BREAKFAST PROGRAM","STATE AID","0027","ADEL-DESOTO-MINBURN","2014-03-20T00:00:00.000","3232.18",
"186026708","2014","EDUCATION, DEPT OF","STATE AID SUPPLEMENTAL","STATE AID","0027","ADEL-DESOTO-MINBURN","2013-12-13T00:00:00.000","17516",
"187893740","2014","EDUCATION, DEPT OF","FOOD AND NUTRITION-PROGRAM","STATE AID","0027","ADEL-DESOTO-MINBURN","2014-01-21T00:00:00.000","12161",
"187556974","2014","EDUCATION, DEPT OF","ECIA-CHAPTER 1","STATE AID","0027","ADEL-DESOTO-MINBURN","2014-01-13T00:00:00.000","7202",
"187893726","2014","EDUCATION, DEPT OF","F&N - STATE MATCH","STATE AID","0027","ADEL-DESOTO-MINBURN","2014-01-21T00:00:00.000","618.52",
"182235254","2014","EDUCATION, DEPT OF","SCHOOL FOUNDATION AID","STATE AID","0027","ADEL-DESOTO-MINBURN","2013-10-14T00:00:00.000","748656",
"208276452","2015","EDUCATION, DEPT OF","FOOD AND NUTRITION-PROGRAM","STATE AID","0027","ADEL-DESOTO-MINBURN","2014-11-19T00:00:00.000","1390.14",
"196535138","2014","EDUCATION, DEPT OF","STATE AID SUPPLEMENTAL","STATE AID","0027","ADEL-DESOTO-MINBURN","2014-06-13T00:00:00.000","17520",
"195047716","2014","EDUCATION, DEPT OF","F&N - BREAKFAST PROGRAM","STATE AID","0027","ADEL-DESOTO-MINBURN","2014-05-20T00:00:00.000","4479.8",
"180952368","2014","EDUCATION, DEPT OF","FOOD AND NUTRITION-PROGRAM","STATE AID","0027","ADEL-DESOTO-MINBURN","2013-09-19T00:00:00.000","3591",
"182729728","2014","EDUCATION, DEPT OF","F&N - STATE MATCH","STATE AID","0027","ADEL-DESOTO-MINBURN","2013-10-18T00:00:00.000","794.56",
"180952356","2014","EDUCATION, DEPT OF","F&N - BREAKFAST PROGRAM","STATE AID","0027","ADEL-DESOTO-MINBURN","2013-09-19T00:00:00.000","1830.22",
"192780906","2014","EDUCATION, DEPT OF","STATE AID SUPPLEMENTAL","STATE AID","0027","ADEL-DESOTO-MINBURN","2014-04-14T00:00:00.000","17516",
"203600952","2015","EDUCATION, DEPT OF","FOOD AND NUTRITION-PROGRAM","STATE AID","0027","ADEL-DESOTO-MINBURN","2014-09-18T00:00:00.000","624.3",
"184514862","2014","EDUCATION, DEPT OF","FOOD AND NUTRITION-PROGRAM","STATE AID","0027","ADEL-DESOTO-MINBURN","2013-11-19T00:00:00.000","17931.2",
"191544260","2014","EDUCATION, DEPT OF","FOOD AND NUTRITION-PROGRAM","STATE AID","0027","ADEL-DESOTO-MINBURN","2014-03-20T00:00:00.000","1003.32",
"184514860","2014","EDUCATION, DEPT OF","F&N - STATE MATCH","STATE AID","0027","ADEL-DESOTO-MINBURN","2013-11-19T00:00:00.000","126.96",
"191544268","2014","EDUCATION, DEPT OF","FOOD AND NUTRITION-PROGRAM","STATE AID","0027","ADEL-DESOTO-MINBURN","2014-03-20T00:00:00.000","13456",
"205826964","2015","EDUCATION, DEPT OF","F&N - STATE MATCH","STATE AID","0027","ADEL-DESOTO-MINBURN","2014-10-20T00:00:00.000","849.72",
"183819720","2014","EDUCATION, DEPT OF","TEACHER LEADERSHIP GRANTS","STATE AID","0027","ADEL-DESOTO-MINBURN","2013-11-08T00:00:00.000","10415.52",
"187893732","2014","EDUCATION, DEPT OF","F&N - BREAKFAST PROGRAM","STATE AID","0027","ADEL-DESOTO-MINBURN","2014-01-21T00:00:00.000","2979.8",
"196532732","2014","EDUCATION, DEPT OF","SCHOOL FOUNDATION AID","STATE AID","0027","ADEL-DESOTO-MINBURN","2014-06-13T00:00:00.000","741900",
"180386324","2014","EDUCATION, DEPT OF","SCHOOL FOUNDATION AID","STATE AID","0027","ADEL-DESOTO-MINBURN","2013-09-13T00:00:00.000","748656",
"180952362","2014","EDUCATION, DEPT OF","F&N - STATE MATCH","STATE AID","0027","ADEL-DESOTO-MINBURN","2013-09-19T00:00:00.000","50.67",
"187893744","2014","EDUCATION, DEPT OF","FOOD AND NUTRITION-PROGRAM","STATE AID","0027","ADEL-DESOTO-MINBURN","2014-01-21T00:00:00.000","4329.64",
"199471212","2014","REVENUE","SAVE-LOCAL OPTION SALES TAX - SCHOOLS","REFUNDS-LOCAL OPTION","0027","ADEL-DESOTO-MINBURN","2014-07-29T00:00:00.000","128225.88",
