"company_name","closedon","form_numbers","effective_date","approved","approvedyn","negotiated","negotiated_1","type_of_product","proposed","increase"
"Metropolitan Life Insurance Company","2020-08-03T00:00:00.000","1LTC-97 & 2LTC-97","2020-10-01T00:00:00.000","Yes","Approved","0.17","false","Long Term Care","0.17","0.17"
"Continental General Insurance Company","2020-08-03T00:00:00.000","Forms L-6000 and LTC-020201","2020-10-01T00:00:00.000","Yes","Approved","0.12","false","Long Term Care","0.12","0.12"
"MedAmerica Insurance Company","2020-07-13T00:00:00.000","Form 14515-IA --  IID and INS negotiated the increase from 22.3% (as  proposed) down to 16.7% by limiting the 30% cells to 17.9% for year 1 followed by 10.26% for year 2","2020-09-01T00:00:00.000","Yes","Approved","0.167","true","Long Term Care","0.223","0.167"
"MedAmerica Insurance Company","2020-07-13T00:00:00.000","Form SPL-336 -- IID and INS negotiated the increase from 40.4% (as proposed) down to 17.9% for year 1 followed by 10.26% for year 2.","2020-09-01T00:00:00.000","Yes","Approved","0.179","true","Long Term Care","0.404","0.179"
"Prudential Insurance Company of America","2020-06-30T00:00:00.000","Group LTC 83500 BFW 5005,
GRP 83500 COV 5022 
This is NOT a rate increase, but rather updated projections related to previous filings","2020-06-30T00:00:00.000","*filed*","*filed*","0.0","false","Long Term Care","0.0","0.0"
"Prudential Insurance Company of America","2020-06-30T00:00:00.000","Individual LTC 
ILTC-1 - ILTC-2 - ILTC-3 - ILTC-3R
This is NOT a rate increase, but rather updated projections related to previous filings","2020-06-30T00:00:00.000","*filed*","*filed*","0.0","false","Long Term Care","0.0","0.0"
"National Health Insurance Company","2020-06-29T00:00:00.000","All ACA small group products -- There are ZERO Iowa policies inforce, however, after discussions with the carrer -- the carrier decided to pull from the Iowa  ACA small group market.  There are ZERO Iowa policies affected by this action.","2020-06-29T00:00:00.000","*withdrawn*","*withdrawn*","0.0","true","ACA Small Group","0.763","0.0"
"The State Life Insurance Company","2020-06-18T00:00:00.000","SA34 (IA) -- this is not a stand alone long term care contract.  This is also not a rate increase on existing policies.  Rates for NEW BUSINSS ONLY on existing optional Continuation of Benefits for Long-Term Care Provision for a non-can SPDA",,"Yes","Approved","0.0","false","Long Term Care","0.0","0.0"
"Standard Life and Accident Insurance Company","2020-06-15T00:00:00.000","SLA-CAT08","2020-06-15T00:00:00.000","*withdrawn*","*withdrawn*","0.0","false","Hospital Surgical","0.1","0.0"
"Freedom Life Insurance Company of America","2020-06-12T00:00:00.000","Grandfathered + NGF Transitional_Association | HDHP-06 | GF AG Ind Maj Med","2021-01-01T00:00:00.000","Yes","Approved","0.057","false","Major Medical","0.057","0.057"
"Massachusetts Mutual Life Insurance Company","2020-06-10T00:00:00.000","Form MM-200-P-IA -- (IID / INS MOD to 17.9% max year 1 x 17.9% max year 2 -- New modified avg [over 2-years] = 34.3%)","2020-07-01T00:00:00.000","Yes","Approved","0.179","true","Long Term Care","0.64","0.179"
"Wellmark Blue Cross Blue Shield of Iowa","2020-05-29T00:00:00.000","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective/renewal dates of 10/1, 11/1, and 12/1 of 2020","2020-10-01T00:00:00.000","Yes","Approved","0.09","false","Small Group","0.09","0.09"
"Wellmark Health Plan of Iowa","2020-05-29T00:00:00.000","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective/renewal dates of 10/1, 11/1, and 12/1 of 2020","2020-10-01T00:00:00.000","Yes","Approved","0.08","false","Small Group","0.08","0.08"
"MedAmerica Insurance Company","2020-05-22T00:00:00.000","Form SPL2-336-IA  -- IID / INS modified this proposal from 30.12% (20% min, 75% max) to 17.9% max year 1 followed by 10.26% max for year 2 = 25.51% over 2-years","2020-07-01T00:00:00.000","Yes","Approved","0.179","true","Long Term Care","0.301","0.179"
"MedAmerica Insurance Company","2020-05-22T00:00:00.000","Forms FC-336-IA et al  -- IID / INS modified this proposal from 27.1% (0% min, ,50% max) to 17.9% max year 1 followed by 10.26% max for year 2 = 20.29% over 2-years","2020-07-01T00:00:00.000","Yes","Approved","0.179","true","Long Term Care","0.271","0.179"
"Metropolitan Life Insurance Company","2020-05-19T00:00:00.000","Similar to the extraterritorial rate increases on policies residing in Iowa on groups sitused in another state -- IID has  granted similar exemptions Iowa law/reg.  Rate increase jurisdiction belongs to the issuing state for group policies.","2020-08-01T00:00:00.000","*filed*","*filed*","0.068","false","Long Term Care","0.068","0.068"
"Catholic Order of Foresters","2020-05-04T00:00:00.000","FCLTC-IA -- this is *NOT*  a rate increase.  It is simply an updated projection of experience.","2020-05-04T00:00:00.000","Yes","Approved","0.0","false","Long Term Care","0.0","0.0"
"Metropolitan Life Insurance Company","2020-04-22T00:00:00.000","Form LTC2-FAC-IA (VIP2_Old), LTC2-VAL-IA, LTC2-IDEAL-IA, LTC2-PREM-IA -- IID/INS modified the proposal to spread the rate increase out over 2-years, i.e., 10% for year 1 followed by 9.96% for year 2.","2020-07-01T00:00:00.000","Yes","Approved","0.1","true","Long Term Care","0.21","0.1"
"Metropolitan Life Insurance Company","2020-04-22T00:00:00.000","Form LTC-FAC-IA (VIP1), LTC-VAL-IA, LTC-IDEAL-IA, LTC-PREM-I A	--","2020-07-01T00:00:00.000","Yes","Approved","0.068","false","Long Term Care","0.068","0.068"
"Brighthouse Life Insurance Company","2020-04-10T00:00:00.000","H-LTC2J-36 -- IID agreed to a 2-year phase of this proposal in the form of 23% for year 1 followed by 23% for year 2.","2020-07-11T00:00:00.000","Yes","Approved","0.23","true","Long Term Care","0.513","0.23"
"The State Life Insurance Company","2020-03-27T00:00:00.000","SA35(IA)-R -- this is not a stand alone long term care contract.  This is a long term care extension benefit attached to a deferred annuity contract.  There are ZERO Iowa policies inforce affected by this filing.",,"Yes","Approved","0.0","false","Long Term Care","0.0","0.0"
"Metropolitan Life Insurance Company","2020-03-17T00:00:00.000","3 rate filings for group long term care -- sitused in Washington D.C. -- IID has no authority and will accept D.C. rates.","2020-07-01T00:00:00.000","*filed*","*filed*","0.1","false","Long Term Care","0.1","0.1"
"New York Life Insurance Company","2020-03-16T00:00:00.000","Forms ILTC-4300 et al -- IID / INS secured 3-year phase of the increase.  Limited the 80% proposal to 21.64% for each year (for 3) and the 45% proposal becomes 13.18% for each year (for 3)","2020-06-01T00:00:00.000","Yes","Approved","0.216","true","Long Term Care","0.8","0.216"
"New York Life Insurance Company","2020-03-16T00:00:00.000","Forms ILTC-5000 (IA) (1001) -- IID / INS secured 3-year phase of the increase.  Limited the 80% proposal to 21.64% for each year (for 3) and the 45% proposal becomes 13.18% for each year (for 3)","2020-06-01T00:00:00.000","Yes","Approved","0.216","true","Long Term Care","0.491","0.216"
"Wellmark Health Plan of Iowa","2020-03-03T00:00:00.000","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective/renewal dates of 7/1, 8/1, and 9/1 of 2020","2020-07-01T00:00:00.000","Yes","Approved","0.03","false","Small Group","0.03","0.03"
"Wellmark Blue Cross Blue Shield of Iowa","2020-03-03T00:00:00.000","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective/renewal dates of 7/1, 8/1, and 9/1 of 2020","2020-07-01T00:00:00.000","Yes","Approved","0.08","false","Small Group","0.08","0.08"
"Guarantee Trust Life Insurance Company","2020-02-18T00:00:00.000","G0100 et al  The IID & INS modifided this proposal to 17.9% based upon several concerns.  Company may re-file for remainder.","2020-05-01T00:00:00.000","Yes","Approved","0.179","true","Long Term Care","0.41","0.179"
"Time Insurance Company","2020-02-12T00:00:00.000","Forms 4060-IA, 4061-IA, 4062-IA, 4063-IA |IID and INS negotiated the increase to 17.9% year 1 x 17.9% year 2 (versus the original 138.5% proposal)","2020-05-01T00:00:00.000","Yes","Approved","0.179","true","Long Term Care","1.385","0.179"
"Avera Health Plans","2020-02-04T00:00:00.000","Small Group Block of Business (Grandfathered business only)","2020-03-01T00:00:00.000","Yes","Approved","0.04","false","Small Group","0.04","0.04"
"Continental General Insurance Company","2020-01-29T00:00:00.000","Forms 405, 420, 435 -- Original proposal = 12.9% average [min = 0%, max=19.8%], however, the IID/INS modified it to:  10.3% on 328 policies & 0% on 168 policies = 6.9% average","2020-04-01T00:00:00.000","Yes","Approved","0.069","true","Long Term Care","0.129","0.069"
"Continental General Insurance Company","2020-01-29T00:00:00.000","Forms 440, 445, 460, 461, 470, 471 -- Original proposal  was 121.3% with min/max {26%, 204.6%}, however, the IID/INS modified it to:  17.9% Y1, 10.26% Y2_min/max (26%, 30%) over 2-yrs","2020-04-01T00:00:00.000","Yes","Approved","0.179","true","Long Term Care","1.213","0.179"
"American Family Mutual Insurance Company","2020-01-27T00:00:00.000","Form H-350 -- the original proposal was 71.23%, however, the IID & INS modified the proposal down to 17.9% for year 1 and 17.9% for year 2.","2020-06-22T00:00:00.000","Yes","Approved","0.179","true","Long Term Care","0.712","0.179"
"United Security Assurance Company of Pennsylvania","2020-01-22T00:00:00.000","Forms  PAL-1, PAL-1(02)R, QLT-1, QLT-1(02)R et al --- Original proposal was 134.2%, however, the IID was able to modify this proposal to 17.9% for year 1 followed by 10.26% for year 2","2020-04-01T00:00:00.000","Yes","Approved","0.179","true","Long Term Care","1.342","0.179"
"Union Security Insurance Company","2020-01-14T00:00:00.000","Forms 6062-IA, 6063-IA, 7062-IA -- IID and INS negotiated this proposal down to 39% max over 2-years, i.e., 17.9% for year 1 followed by 17.9% for year 2 (versus the original 79% proposal)","2020-03-01T00:00:00.000","Yes","Approved","0.179","true","Long Term Care","0.79","0.179"
"UNUM Life Insurance Company of America","2020-01-14T00:00:00.000","Forms LTC94, LTC94Q et al -- landing spot filing.    IID & INS secured a 2-year phase, I.e., 45% original cell to 30% MOD over 2-years @ 17.9% Y1 x 10.26 Y2
25% original cell to 17.9% Y1 x 6% Y2.  A large # of cells were already @ 0%.","2020-04-01T00:00:00.000","Yes","Approved","0.022","true","Long Term Care","0.03","0.022"
"SILAC Insurance Company","2020-01-02T00:00:00.000","Policy Series LTC 2020 IA -- the IID and INS negotiated this proposal from 25% (as filed) down to 17.9%","2020-03-01T00:00:00.000","Yes","Approved","0.179","true","Long Term Care","0.25","0.179"
"Mutual of Omaha Insurance Company","2019-12-30T00:00:00.000","Forms LT50, HCA plus numerous other forms --  these are updated projections involving a previous rate filing.  This is *NOT* a rate increase","2019-12-30T00:00:00.000","*filed*","*filed*","0.0","false","Long Term Care","0.0","0.0"
"Mutual of Omaha Insurance Company","2019-12-24T00:00:00.000","Form LTC04I and numerous other forms -- these are updated projections involving a previous rate filing.  This is *NOT* a rate increase","2019-12-24T00:00:00.000","*filed*","*filed*","0.0","false","Long Term Care","0.0","0.0"
"Principal Life Insurance Company","2019-12-16T00:00:00.000","Forms FR142, FR601 -- IID and INS negotiated the lifetime benefit proposal from 35.2% down to 30% over 2-years, I.e., 17.9% year 1 followed by 10.26% for year 2.","2020-02-01T00:00:00.000","Yes","Approved","0.179","true","Long Term Care","0.352","0.179"
"Principal Life Insurance Company","2019-12-16T00:00:00.000","FR1240 and FR406IA-1 --  IID and INS negotiated the lifetime benefit proposal from 38.41% down to 30% over 2-years, I.e., 17.9% year 1 followed by 10.26% for year 2.","2020-02-01T00:00:00.000","Yes","Approved","0.179","true","Long Term Care","0.384","0.179"
"Wellmark Health Plan of Iowa","2019-12-10T00:00:00.000","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective/renewal dates of 4/1, 5/1, and 6/1 of 2020","2019-04-01T00:00:00.000","Yes","Approved","0.0","false","Small Group","0.0","0.0"
"Wellmark Blue Cross Blue Shield of Iowa","2019-12-10T00:00:00.000","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective/renewal dates of 4/1, 5/1, and 6/1 of 2020","2020-04-01T00:00:00.000","Yes","Approved","0.05","false","Small Group","0.05","0.05"
"State Farm Mutual Automobile Insurance Company","2019-12-06T00:00:00.000","Form 97058IA -- this is NOT a rate increase filing.  This is simply an updated projection of experience related to a previous rate filing.","2019-12-06T00:00:00.000","*filed*","*filed*","0.0","false","Long Term Care","0.0","0.0"
"Woodmen of the World Life Insurance Society","2019-12-04T00:00:00.000","Form 335-14-0106 and 340-14-0106","2020-02-01T00:00:00.000","Yes","Approved","0.077","false","Long Term Care","0.077","0.077"
"Country Life Insurance Company","2019-11-20T00:00:00.000","Form LTC-300(IA02/98) -- IID and INS negotiated this proposal down from 35% (as originally proposed) down to 17.9% year 1 followed by 17.9% year 2 (for the 55% cell) and 17.9% year 1 followed by 10.26% for the 35% cells.  15% is approved 'as is'.","2020-01-01T00:00:00.000","Yes","Approved","0.179","true","Long Term Care","0.35","0.179"
"Prudential Insurance Company of America","2019-11-15T00:00:00.000","Form  83500 BFW 5005 -- IID/INS modified the proposal to 17.9% vs. the original 19% proposal.","2020-01-01T00:00:00.000","Yes","Approved","0.179","false","Long Term Care","0.19","0.179"
"Prudential Insurance Company of America","2019-11-15T00:00:00.000","Form  GRP 83500 COV 5022","2020-01-01T00:00:00.000","Yes","Approved","0.1","false","Long Term Care","0.1","0.1"
"Prudential Insurance Company of America","2019-11-15T00:00:00.000","Form GRP113290 --  IID / INS modified this proposal from 67.3% (as filed) down to 17.9% for year 1 followed by 17.9% for year 2 (for the max cell). 15% for non-inflation policies approved as is.","2020-01-01T00:00:00.000","Yes","Approved","0.179","true","Long Term Care","0.673","0.179"
"Prudential Insurance Company of America","2019-11-15T00:00:00.000","GRP 112202  || Form ILTC-2 --  IID / INS modified this proposal from 94.7% (as filed) down to 17.9% for year 1 followed by 17.9% for year 2 (for the max cell).","2020-01-01T00:00:00.000","Yes","Approved","0.179","true","Long Term Care","0.947","0.179"
"Prudential Insurance Company of America","2019-11-15T00:00:00.000","GRP 113290  || Form ILTC-3 -- IID / INS modified this proposal from 77.1% (as filed) down to 17.9% for year 1 followed by 17.9% for year 2 (for the max cell).","2020-01-01T00:00:00.000","Yes","Approved","0.179","true","Long Term Care","0.771","0.179"
"Prudential Insurance Company of America","2019-11-15T00:00:00.000","GRP 99183 || Form ILTC-1 -- IID / INS modified this proposal from 106% (as filed) down to 17.9% for year 1 followed by 17.9% for year 2 (for the max cell).","2020-01-01T00:00:00.000","Yes","Approved","0.179","true","Long Term Care","1.06","0.179"
"American National Insurance Company","2019-11-14T00:00:00.000","KMMT, KMM92, KM95, et al","2020-03-01T00:00:00.000","Yes","Approved","0.06","false","Hospital Surgical","0.06","0.06"
"CMFG Life Insurance Company","2019-11-01T00:00:00.000","Forms 2002-LTC-FAC(IA),
2002-LTCR-HCC -- IID/INS modified the proposal to 17.9% based upon several concerns.","2020-01-01T00:00:00.000","Yes","Approved","0.179","true","Long Term Care","0.343","0.179"
"CMFG Life Insurance Company","2019-11-01T00:00:00.000","Forms 2006-LTC-COMP(IA) --  IID/INS modified the proposal to 17.9% based upon several concerns.","2020-01-01T00:00:00.000","Yes","Approved","0.179","true","Long Term Care","0.405","0.179"
"UnitedHealthcare Plan of the River Valley, Inc.","2019-10-29T00:00:00.000","Small Group -- Grandfathered + Transitional business only","2020-01-01T00:00:00.000","Yes","Approved","0.023","false","Small Group","0.023","0.023"
"UnitedHealthcare Insurance Company","2019-10-29T00:00:00.000","Small Group -- Grandfathered + Transitional business only -- IID and Magnum Actuarial Group negotiated this proposal from 9% (as originally filed) down to 0% based upon several concerns.","2020-01-01T00:00:00.000","Yes","Approved","0.0","true","Small Group","0.09","0.0"
"TIAA-CREF Life Insurance Company","2019-10-29T00:00:00.000","TCL-LTC.04(IA) Ed. 4/00 et al -- 
The IID and INS negotiated the 29.82% original proposal down to 17.9% for year 1 followed by 10.1% for year 2","2020-01-01T00:00:00.000","Yes","Approved","0.179","true","Long Term Care","0.298","0.179"
"Metropolitan Life Insurance Company","2019-10-29T00:00:00.000","TCL-LTC.04(IA) Ed. 4/00 et al -- 
The IID and INS negotiated the 29.82% original proposal down to 17.9% for year 1 followed by 10.1% for year 2","2020-01-01T00:00:00.000","Yes","Approved","0.179","true","Long Term Care","0.298","0.179"
"Medical Associates Health Plans","2019-10-23T00:00:00.000","Small Group | non-grandfathered business | Transitional rate filing 1-1-2020
IID & L&E negotiated this proposal from 16.87% (as original filed) down to 11.78% based upon several concerns.","2020-01-01T00:00:00.000","Yes","Approved","0.118","true","Small Group","0.169","0.118"
"Ability Insurance Company","2019-10-02T00:00:00.000","Forms 3358, LT690, LT691, LT692, LT694, LT695, LT696, LT698, LT201 -- IID and INS negotiated the 35% increases down to 30% to be spread out over 2 years @ 17.9% year 1 followed by 10.26% for year 2","2020-01-01T00:00:00.000","Yes","Approved","0.179","true","Long Term Care","0.35","0.179"
"Wellmark Health Plan of Iowa","2019-09-24T00:00:00.000","Individual WHPI  -- All individual grandfathered | transition policies.","2020-01-01T00:00:00.000","Yes","Approved","0.126","false","Major Medical","0.126","0.126"
"Wellmark Blue Cross Blue Shield of Iowa","2019-09-24T00:00:00.000","Wellmark pre-ACA Pools III, IV, V, Blue Transitions, Farm Bureau Pools I, II, III, IV, V, and other misc pools.  (12.6% on Direct Pay,  12.4% on Farm Bureau Pools and 12.4% for the 513C basic and standard plans","2020-01-01T00:00:00.000","Yes","Approved","0.125","false","Major Medical","0.125","0.125"
"Wellmark Health Plan of Iowa","2019-09-12T00:00:00.000","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective/renewal dates of 1/1, 2/1, and 3/1 of 2020","2020-01-01T00:00:00.000","Yes","Approved","0.0","false","Small Group","0.0","0.0"
"Wellmark Blue Cross Blue Shield of Iowa","2019-09-12T00:00:00.000","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective/renewal dates of 1/1, 2/1, and 3/1 of 2020","2020-01-01T00:00:00.000","Yes","Approved","0.05","false","Small Group","0.05","0.05"
"UnitedHealthcare Plan of the River Valley","2019-09-09T00:00:00.000","All ACA small group products","2020-01-01T00:00:00.000","Yes","Approved","0.093","false","ACA Small Group","0.093","0.093"
"Avera Health Plans","2019-09-09T00:00:00.000","All ACA small group products","2020-01-01T00:00:00.000","Yes","Approved","0.113","false","ACA Small Group","0.113","0.113"
"Aetna Life Insurance Company","2019-09-09T00:00:00.000","All ACA small group products","2020-01-01T00:00:00.000","Yes","Approved","0.019","false","ACA Small Group","0.019","0.019"
"Aetna Health of Iowa","2019-09-09T00:00:00.000","All ACA small group products","2020-01-01T00:00:00.000","Yes","Approved","0.1","false","ACA Small Group","0.1","0.1"
"Wellmark Value Health Plan, Inc.","2019-09-09T00:00:00.000","All ACA small group products","2020-01-01T00:00:00.000","Yes","Approved","0.072","false","ACA Small Group","0.072","0.072"
"Wellmark Blue Cross Blue Shield of Iowa","2019-09-09T00:00:00.000","All ACA small group products","2020-01-01T00:00:00.000","Yes","Approved","0.069","false","ACA Small Group","0.069","0.069"
"Quartz Health Plan Corporation","2019-09-09T00:00:00.000","All ACA small group products","2020-01-01T00:00:00.000","Yes","Approved","-0.109","false","ACA Small Group","-0.109","-0.109"
"Health Alliance Midwest","2019-09-09T00:00:00.000","All ACA small group products","2020-01-01T00:00:00.000","Yes","Approved","0.087","false","ACA Small Group","0.087","0.087"
"Wellmark Health Plan of Iowa","2019-09-09T00:00:00.000","All ACA small group products","2020-01-01T00:00:00.000","Yes","Approved","0.077","false","ACA Small Group","0.077","0.077"
"Medical Associates Health Plans","2019-09-09T00:00:00.000","All ACA small group products  (The actual average increase is 9/100th of 1% -- but it was recorded as 0% for simplicity)","2020-01-01T00:00:00.000","Yes","Approved","0.0","false","ACA Small Group","0.0","0.0"
"UnitedHealthcare Insurance Company","2019-09-09T00:00:00.000","All ACA small group products -- IID negotiated the increase from 12.30% down to 9.70% based on several concerns","2020-01-01T00:00:00.000","Yes","Approved","0.097","true","ACA Small Group","0.123","0.097"
"National Health Insurance Company","2019-09-09T00:00:00.000","All ACA small group products -- There are ZERO Iowa policies inforce","2020-01-01T00:00:00.000","Yes","Approved","0.302","false","ACA Small Group","0.302","0.302"
"Golden Rule Insurance Company","2019-09-09T00:00:00.000","Association Group | 
NGF_Transitional | Pre-ACA |
FACT Generation 1-27","2020-01-01T00:00:00.000","Yes","Approved","0.02","false","Major Medical","0.02","0.02"
"Medica Insurance Company","2019-09-06T00:00:00.000","All ACA individual products","2020-01-01T00:00:00.000","Yes","Approved","-0.113","false","ACA Individual","-0.113","-0.113"
"Wellmark Health Plan of Iowa","2019-09-06T00:00:00.000","All ACA individual products","2020-01-01T00:00:00.000","Yes","Approved","0.047","false","ACA Individual","0.047","0.047"
"Wellmark Value Health Plan, Inc.","2019-09-06T00:00:00.000","All ACA individual products","2020-01-01T00:00:00.000","Yes","Approved","0.048","false","ACA Individual","0.048","0.048"
"UNUM Life Insurance Company of America","2019-09-04T00:00:00.000","Forms B.LTC , TQB.LTC, GLTC95 and TQGLTC95 -- The IID and INS negotiated this proposal from 32% as filed (0% min, 107.8% max) down to 17.9% for year 1 followed by 10.2% for year 2.  This produces an overall average of 9.62%","2019-12-01T00:00:00.000","Yes","Approved","0.096","true","Long Term Care","0.32","0.096"
"UNUM Life Insurance Company of America","2019-09-04T00:00:00.000","Policy Series GLTC04 -- The IID and INS negotiated this proposal from 17.3% as filed (0% min, 89% max) *down to* 17.9% for year 1 followed by 10.2% for year 2.  Tis produces an overall average of 8.6%.","2019-12-01T00:00:00.000","Yes","Approved","0.086","true","Long Term Care","0.173","0.086"
"Allianz Life Insurance Company of North America","2019-08-12T00:00:00.000","Form 10-P-Q-IA (Group 3) -- Other form:  11-P-Q-IA -- this is NOT a rate increase, but rather an updated projection from a previous rate filing.","2019-08-12T00:00:00.000","*filed*","*filed*","0.0","false","Long Term Care","0.0","0.115"
"Metropolitan Life Insurance Company","2019-08-06T00:00:00.000","Form LTC2-FAC-IA (VIP2_New), LTC2-VAL-IA, LTC2-IDEAL-IA, LTC2-PREM-IA  -- this is NOT a rate increase, but rather updated projections of experience from a prior filing.","2019-08-06T00:00:00.000","*filed*","*filed*","0.0","false","Long Term Care","0.0","0.0"
"United States Fire Insurance Company","2019-08-01T00:00:00.000","Fixed Indemnity -- HIP-30000P","2019-08-01T00:00:00.000","*filed*","*filed*","0.0","false","Hospital Indemnity","0.0","0.0"
"Guarantee Trust Life Insurance Company","2019-07-08T00:00:00.000","Form G0200, G0280, G0600, G0680 -- IID and INS negotiatd this proposal from 52% (as proposed) to a smaller 2-year phased in schedule, i.e., 17.9% for 2019 and 10.26% for 2020","2019-09-01T00:00:00.000","Yes","Approved","0.179","true","Long Term Care","0.52","0.179"
"MedAmerica Insurance Company","2019-06-24T00:00:00.000","Form 14515-IA -- IID/INS negotiated this to 17.9% max producing 11.6% average","2019-09-01T00:00:00.000","Yes","Approved","0.116","true","Long Term Care","0.332","0.116"
"Metropolitan Life Insurance Company","2019-06-18T00:00:00.000","Extraterritorial rate increase accepted in Iowa on groups sitused in NY -- but now residents of Iowa.  New York Department of Insurance approved 5% on January 28, 2019.  Iowa granted the exemption issue under 507A.4","2019-09-01T00:00:00.000","*filed*","*filed*","0.05","false","Long Term Care","0.05","0.05"
"Catholic Order of Foresters","2019-06-18T00:00:00.000","FCLTC-IA -- IID and INS modifided this proposal from 40% (as filed) down to 17% for year 1 followed by 17% for year 2.","2019-09-01T00:00:00.000","Yes","Approved","0.17","true","Long Term Care","0.4","0.17"
"Freedom Life Insurance Company of America","2019-06-18T00:00:00.000","Grandfathered + NGF Transitional_Association | HDHP-06 | GF AG Ind Maj Med","2020-01-01T00:00:00.000","Yes","Approved","0.055","false","Major Medical","0.055","0.055"
"Teachers Insurance and Annuity Association of America","2019-06-13T00:00:00.000","Extraterritorial rate increase accepted in Iowa on groups sitused in NY -- but now residents of Iowa.  New York Department of Insurance approved 15% on January 28, 2019.  Iowa granted the exemption issue under 507A.4","2019-09-01T00:00:00.000","*filed*","*filed*","0.15","false","Long Term Care","0.15","0.15"
"Metropolitan Life Insurance Company","2019-06-13T00:00:00.000","Extraterritorial rate increase accepted in Iowa on groups sitused in NY -- but now residents of Iowa.  New York Department of Insurance approved 15% on January 28, 2019.  Iowa granted the exemption issue under 507A.4","2019-09-01T00:00:00.000","*filed*","*filed*","0.15","false","Long Term Care","0.15","0.15"
"Wellmark Health Plan of Iowa","2019-06-06T00:00:00.000","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective/renewal dates of 10/1, 11/1, and 12/1 of 2019","2019-10-01T00:00:00.000","Yes","Approved","0.0","false","Small Group","0.0","0.0"
"Wellmark Blue Cross Blue Shield of Iowa","2019-06-06T00:00:00.000","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective/renewal dates of 10/1, 11/1, and 12/1 of 2019","2019-10-01T00:00:00.000","Yes","Approved","0.06","false","Small Group","0.06","0.06"
"Northwestern Long Term Care Insurance Company","2019-05-20T00:00:00.000","Form RR.LTC.(0798) et al -- this is NOT a rate increase.  It is simply an updated projection of experience based upon information from a previous rate filing.","2019-05-20T00:00:00.000","Yes","Approved","0.0","false","Long Term Care","0.0","0.0"
"United of Omaha Life Insurance Company","2019-05-15T00:00:00.000","Form LTC06UI-TQ et al -- IID and INS negotiated this rate proposal down from 6.6% on average [min = 0%, max=31.3%] down to 6.5% by capping cell increases 17.9% for year 1 followed by 10.26% for year 2.","2019-07-01T00:00:00.000","Yes","Approved","0.065","true","Long Term Care","0.066","0.065"
"Mutual of Omaha Insurance Company","2019-05-15T00:00:00.000","Policy Series LTC04G -- IID and INS negotiated this rate proposal down from 10.7% on average [min = 0%, max=19.4%] down to 10% by capping cell increases 17.9% max.","2019-07-01T00:00:00.000","Yes","Approved","0.1","true","Long Term Care","0.107","0.1"
"Genworth Life Insurance Company","2019-05-14T00:00:00.000","Form 7000 PCS I with lifetime benefits  || IID and INS negotiated this from 72% as filed down to 17.9% Y1 x 17.9% Y2","2019-07-01T00:00:00.000","Yes","Approved","0.179","true","Long Term Care","0.72","0.179"
"Genworth Life Insurance Company","2019-05-14T00:00:00.000","Form 7000 PCS I with limited benefits  || IID and INS negotiated this from 55% as filed down to 17.9% Y1 x 17.9% Y2","2019-07-01T00:00:00.000","Yes","Approved","0.179","true","Long Term Care","0.55","0.179"
"Genworth Life Insurance Company","2019-05-14T00:00:00.000","Form 7030 PCS II with lifetime benefits  || IID and INS negotiated this from 72% as filed down to 17.9% Y1 x 17.9% Y2 x 17.9% Y3","2019-07-01T00:00:00.000","Yes","Approved","0.179","true","Long Term Care","0.72","0.179"
"Genworth Life Insurance Company","2019-05-14T00:00:00.000","Form 7030 PCS II with limited benefits  || IID and INS negotiated this from 55% as filed down to 17.9% Y1 x 17.9% Y2","2019-07-01T00:00:00.000","Yes","Approved","0.179","true","Long Term Care","0.55","0.179"
"Genworth Life Insurance Company","2019-05-14T00:00:00.000","Form 7035 Choice I with lifetime benefits  || IID and INS negotiated this from 72% as filed down to 17.9% Y1 x 17.9% Y2 x 17.9% Y3","2019-07-01T00:00:00.000","Yes","Approved","0.179","true","Long Term Care","0.72","0.179"
"Genworth Life Insurance Company","2019-05-14T00:00:00.000","Form 7035 Choice I with limited benefits  || IID and INS negotiated this from 55% as filed down to 17.9% Y1 x 17.9% Y2","2019-07-01T00:00:00.000","Yes","Approved","0.179","true","Long Term Care","0.55","0.179"
"Genworth Life Insurance Company","2019-05-14T00:00:00.000","Form series - 7042, 7044, 7042REV and 7044REV --------- Non-AARP polices only IID and INS negotiated this proposal from 27.3% down to 17.9 Y1 x 1.08 Y2  (2-year)","2019-07-01T00:00:00.000","Yes","Approved","0.179","true","Long Term Care","0.273","0.179"
"Genworth Life Insurance Company","2019-05-14T00:00:00.000","Form series - 7042, 7044, 7042REV and 7044REV ---------AARP polices only IID and INS negotiated this proposal from 31% down to 17.9 Y1 x 10.26 Y2  (2-year)","2019-01-01T00:00:00.000","Yes","Approved","0.179","true","Long Term Care","0.31","0.179"
