"budget_line_code","fiscal_year","function","dept_name","fund","appropriation","budget_unit_code","budget_unit","object_class","gov_recommendation","dept_request","adopted_budget"
"2021-0001-DB5-5320DB5-05A","2021","Administration and Regulation","Management, Department of","0001 - General Fund","DB5 - Transportation Equity Fund Appropriation","5320DB5","Transportation Equity Fund Appropriation","05A - Appropriation","19000000","19000000","26690088"
"2021-0017-01D-53201D0-05A","2021","Administration and Regulation","Management, Department of","0017 - Rebuild Iowa Infrastructure Fund","01D - Technology Reinvestment Fund Appropriation from RIIF","53201D0","Technology Reinvestment Fund Appropriation from RIIF","05A - Appropriation","35000000","0","18550000"
"2021-0017-30E-53230E1-05A","2021","Administration and Regulation","Management, Department of","0017 - Rebuild Iowa Infrastructure Fund","30E - Environment First Fund Appropriation","53230E1","Environment First Fund Appropriatio","05A - Appropriation","22320000","42000000","42000000"
"2021-0810-D23-532D230-05A","2021","Administration and Regulation","Management, Department of","0810 - Road Use Tax Fund","D23 - DOM Road Use Tax Fund Appropriation","532D230","DOM RUTF Operations","05A - Appropriation","56000","56000","56000"
"2021-0943-DA6-5320DA6-05A","2021","Administration and Regulation","Management, Department of","0943 - Technology Reinvestment Fund","DA6 - Transparency Project","5320DA6","Transparency Project","05A - Appropriation","45000","45000","45000"
"2021-0943-DA8-5320DA8-05A","2021","Administration and Regulation","Management, Department of","0943 - Technology Reinvestment Fund","DA8 - Iowa Grants Management Implementation (TRF)","5320DA8","Iowa Grants Management Implementation (TRF)","05A - Appropriation","70000","70000","70000"
"2021-0943-DB3-532DB30-05A","2021","Administration and Regulation","Management, Department of","0943 - Technology Reinvestment Fund","DB3 - Local Government Budget & Property Tax System Upgrade/Redesi","532DB30","Local Government Budget & Property Tax System Upgrade/Redesi","05A - Appropriation","624000","20000","624000"
"2022-0001-809-5320001-05A","2022","Administration and Regulation","Management, Department of","0001 - General Fund","809 - Special Olympics Fund","5320001","Special Olympics Fund","05A - Appropriation","100000","100000","100000"
"2022-0001-890-5320020-05A","2022","Administration and Regulation","Management, Department of","0001 - General Fund","890 - Appeal Board Claims","5320020","State Appeal Board Claims","05A - Appropriation","4501794","4501794","4501794"
"2022-0001-D01-5321100-05A","2022","Administration and Regulation","Management, Department of","0001 - General Fund","D01 - Department of Management Operations","5321100","Administration","05A - Appropriation","2695693","2695693","2695693"
"2022-0001-D16-5320D16-05A","2022","Administration and Regulation","Management, Department of","0001 - General Fund","D16 - Technology Reinvestment Fund Appropriation","5320D16","Technology Reinvestment Fund Appropriation","05A - Appropriation","35000000","17500000","17700000"
"2022-0001-DB5-5320DB5-05A","2022","Administration and Regulation","Management, Department of","0001 - General Fund","DB5 - Transportation Equity Fund Appropriation","5320DB5","Transportation Equity Fund Appropriation","05A - Appropriation","27357340","26690088","27457935"
"2022-0017-30E-53230E1-05A","2022","Administration and Regulation","Management, Department of","0017 - Rebuild Iowa Infrastructure Fund","30E - Environment First Fund Appropriation","53230E1","Environment First Fund Appropriatio","05A - Appropriation","42000000","42000000","42000000"
"2022-0810-D23-532D230-05A","2022","Administration and Regulation","Management, Department of","0810 - Road Use Tax Fund","D23 - DOM Road Use Tax Fund Appropriation","532D230","DOM RUTF Operations","05A - Appropriation","56000","56000","56000"
"2022-0943-DA6-5320DA6-05A","2022","Administration and Regulation","Management, Department of","0943 - Technology Reinvestment Fund","DA6 - Transparency Project","5320DA6","Transparency Project","05A - Appropriation","45000","45000","45000"
"2022-0943-DA8-5320DA8-05A","2022","Administration and Regulation","Management, Department of","0943 - Technology Reinvestment Fund","DA8 - Iowa Grants Management Implementation (TRF)","5320DA8","Iowa Grants Management Implementation (TRF)","05A - Appropriation","70000","70000","70000"
"2022-0943-DB3-532DB30-05A","2022","Administration and Regulation","Management, Department of","0943 - Technology Reinvestment Fund","DB3 - Local Government Budget & Property Tax System Upgrade/Redesi","532DB30","Local Government Budget & Property Tax System Upgrade/Redesi","05A - Appropriation","120000","120000","120000"
"2022-0943-DC2-532DC21-05A","2022","Administration and Regulation","Management, Department of","0943 - Technology Reinvestment Fund","DC2 - Socrata License","532DC21","Socrata License","05A - Appropriation","371292",,"371292"
"2023-0001-809-5320001-05A","2023","Administration and Regulation","Management, Department of","0001 - General Fund","809 - Special Olympics Fund","5320001","Special Olympics Fund","05A - Appropriation","100000","100000","100000"
"2023-0001-890-5320020-05A","2023","Administration and Regulation","Management, Department of","0001 - General Fund","890 - Appeal Board Claims","5320020","State Appeal Board Claims","05A - Appropriation","4501794","4501794","4501794"
"2023-0001-D01-5321100-05A","2023","Administration and Regulation","Management, Department of","0001 - General Fund","D01 - Department of Management Operations","5321100","Administration","05A - Appropriation","2795693","2695693","2770693"
"2023-0001-D16-5320D16-05A","2023","Administration and Regulation","Management, Department of","0001 - General Fund","D16 - Technology Reinvestment Fund Appropriation","5320D16","Technology Reinvestment Fund Appropriation","05A - Appropriation","0","17500000",
"2023-0001-DB5-5320DB5-05A","2023","Administration and Regulation","Management, Department of","0001 - General Fund","DB5 - Transportation Equity Fund Appropriation","5320DB5","Transportation Equity Fund Appropriation","05A - Appropriation","28144409","27457935","29456377"
"2023-0017-01D-53201D0-05A","2023","Administration and Regulation","Management, Department of","0017 - Rebuild Iowa Infrastructure Fund","01D - Technology Reinvestment Fund Appropriation from RIIF","53201D0","Technology Reinvestment Fund Appropriation from RIIF","05A - Appropriation","20500000",,"20500000"
"2023-0017-30E-53230E1-05A","2023","Administration and Regulation","Management, Department of","0017 - Rebuild Iowa Infrastructure Fund","30E - Environment First Fund Appropriation","53230E1","Environment First Fund Appropriatio","05A - Appropriation","42000000","42000000","42000000"
"2023-0810-D23-532D230-05A","2023","Administration and Regulation","Management, Department of","0810 - Road Use Tax Fund","D23 - DOM Road Use Tax Fund Appropriation","532D230","DOM RUTF Operations","05A - Appropriation","56000","56000","56000"
"2023-0943-DA6-5320DA6-05A","2023","Administration and Regulation","Management, Department of","0943 - Technology Reinvestment Fund","DA6 - Transparency Project","5320DA6","Transparency Project","05A - Appropriation","45000","45000","45000"
"2023-0943-DA8-5320DA8-05A","2023","Administration and Regulation","Management, Department of","0943 - Technology Reinvestment Fund","DA8 - Iowa Grants Management Implementation (TRF)","5320DA8","Iowa Grants Management Implementation (TRF)","05A - Appropriation","70000","70000","70000"
"2023-0943-DB3-532DB30-05A","2023","Administration and Regulation","Management, Department of","0943 - Technology Reinvestment Fund","DB3 - Local Government Budget & Property Tax System Upgrade/Redesi","532DB30","Local Government Budget & Property Tax System Upgrade/Redesi","05A - Appropriation","120000","120000","120000"
"2023-0943-DC2-532DC21-05A","2023","Administration and Regulation","Management, Department of","0943 - Technology Reinvestment Fund","DC2 - Socrata License","532DC21","Socrata License","05A - Appropriation","382131","382131","382131"
