"record_id","offender_number","prison_start_date","prison_admit_type","supervising_intitution","supervision_status","sex","race_ethnicity","education_category","education","age","offense_code","offense_class","offense_description","offense_type","offense_subtype","months_served","record_date"
"245","19807517","2022-01-12T00:00:00.000","Return No New Sentence","Iowa Correctional Institution for Women","Prison","Female","White","HS Diploma or Equivelent","HiSET/GED","55.92607803","124.401(1)(c)(6)","C Felony","Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm","Drug","Trafficking","7.049180328","2022-08-15T12:12:28.000"
"246","20045597","2021-12-16T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","32.24640657","124.401(5)(c)","D Felony","Possession of a Controlled Substance - 3rd and subsequent","Drug","Drug Possession","7.93442623","2022-08-15T12:12:28.000"
"247","2415113","1988-08-19T00:00:00.000","New Admit New Sentence","Mount Pleasant Correctional Facility","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","52.57221081","710.2","A Felony","KIDNAPPING 1ST DEGREE","Violent","Kidnap","407.0163934","2022-08-15T12:12:28.000"
"248","2404694","2010-05-18T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","HS Diploma or Equivelent","HiSET/GED","56.29568789","707.2","A Felony","MURDER 1ST DEGREE","Violent","Murder/Manslaughter","146.6229508","2022-08-15T12:12:28.000"
"249","20073032","2015-01-27T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","33.97672827","124.401(1E)","Felony - Enhancement to Original Penalty","Proh Acts-Firearm Poss/Control-2X Penalty Enh","Drug","Trafficking","90.39344262","2022-08-15T12:12:28.000"
"250","87302","2012-05-08T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","55.39219713","709.8(1)","C Felony","Lascivious Acts With A Child - Life Special Sentence","Violent","Sex","122.9836066","2022-08-15T12:12:28.000"
"251","18945632","2021-02-08T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","White","No HS Diploma","Eleventh","42.58179329","713.6A","D Felony","BURGLARY 3RD DEGREE","Property","Burglary","18.13114754","2022-08-15T12:12:28.000"
"252","19507061","2015-04-02T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","25.74948665","707.3","B Felony","MURDER - 2ND DEGREE,  85%","Violent","Murder/Manslaughter","88.26229508","2022-08-15T12:12:28.000"
"253","20489942","2021-11-01T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","44.14784394","124.401(5)(c)","D Felony","Possession of a Controlled Substance - 3rd and subsequent","Drug","Drug Possession","9.409836066","2022-08-15T12:12:28.000"
"254","137966","1996-04-22T00:00:00.000","New Admit New Sentence","Iowa State Penitentiary","Prison","Male","White","No HS Diploma","Tenth","54.68035592","707.2","A Felony","MURDER 1ST DEGREE","Violent","Murder/Manslaughter","315.1147541","2022-08-15T12:12:28.000"
"255","3296267","2018-11-26T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","45.95756331","713.2","B Felony","BURGLARY 1ST DEGREE","Violent","Other Violent","44.52459016","2022-08-15T12:12:28.000"
"256","3367397","2019-08-07T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","42.99520876","709.4(1)(b)(2)","C Felony","Sex Abuse 3rd-Child Victim Age 12/13-Life Special Sentence","Violent","Sex","36.19672131","2022-08-15T12:12:28.000"
"257","20531942","2018-11-27T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","Post-Secondary","Bachelor's Degree","56.21902806","709.3","B Felony","Sex Abuse -2nd Degree(85%)-Life Special Sentence","Violent","Sex","44.49180328","2022-08-15T12:12:28.000"
"258","2411798","2021-09-28T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","53.47843943","124.401(5)(c)","D Felony","Possession of a Controlled Substance - 3rd and subsequent","Drug","Drug Possession","10.52459016","2022-08-15T12:12:28.000"
"259","3485300","2022-05-17T00:00:00.000","Return No New Sentence","Iowa Correctional Institution for Women","Prison","Female","White","HS Diploma or Equivelent","HiSET/GED","40.29295003","124.411","Felony - Enhancement to Original Penalty","Cont Subst-2nd or Subseq-not to exceed 3X Penalty Enh","Drug","Trafficking","2.950819672","2022-08-15T12:12:28.000"
"260","3460430","2002-03-13T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Hispanic","HS Diploma or Equivelent","High School Diploma","51.35112936","709.3","B Felony","SEXUAL ABUSE - 2ND DEGREE - 85%","Violent","Sex","244.5901639","2022-08-15T12:12:28.000"
"261","3030389","2006-01-24T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","62.51882272","709.3","B Felony","SEXUAL ABUSE - 2ND DEGREE - 85%","Violent","Sex","198.2622951","2022-08-15T12:12:28.000"
"262","19482827","2022-01-31T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","26.84462697","714.2(1)","C Felony","THEFT 1ST DEGREE","Property","Theft","6.426229508","2022-08-15T12:12:28.000"
"263","18103532","2021-06-16T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Hispanic","No HS Diploma","Eighth","40.73648186","708.2A(4)","D Felony","Domestic Abuse Assault-3rd or Subsequent Offense, 85%","Violent","Assault","13.93442623","2022-08-15T12:12:28.000"
"264","19183124","2018-09-04T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","46.0862423","710.3","B Felony","KIDNAPPING - 2ND DEGREE, 85%","Violent","Kidnap","47.24590164","2022-08-15T12:12:28.000"
"265","625592","2019-03-29T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","No HS Diploma","Ninth","56.89801506","708.4(1)","C Felony","WILLFUL INJURY - CAUSING SERIOUS INJURY","Violent","Assault","40.49180328","2022-08-15T12:12:28.000"
"266","19114895","2021-05-19T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","No HS Diploma","Eleventh","28","707.4","C Felony","VOLUNTARY MANSLAUGHTER","Violent","Murder/Manslaughter","14.85245902","2022-08-15T12:12:28.000"
"267","19051697","2021-04-16T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","43.58110883","321.279(3)","D Felony","ELUDING","Public Order","Traffic","15.93442623","2022-08-15T12:12:28.000"
"268","20829479","2022-06-01T00:00:00.000","New Admit New Sentence","Iowa Correctional Institution for Women","Prison","Female","Hispanic",,,"21.85352498","726.6(6)","D Felony","Child Endangerment-Bodily Injury","Violent","Assault","2.459016393","2022-08-15T12:12:28.000"
"269","20514704","2018-09-07T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","51.12936345","709.3","B Felony","Sex Abuse -2nd Degree(85%)-Life Special Sentence","Violent","Sex","47.14754098","2022-08-15T12:12:28.000"
"270","19019264","2022-03-18T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Hispanic","HS Diploma or Equivelent","High School Diploma","24.65160849","711.2","B Felony","ROBBERY 1ST DEGREE, 85%","Violent","Robbery","4.918032787","2022-08-15T12:12:28.000"
"271","19014542","2022-04-21T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","30.82819986","713.6A","D Felony","BURGLARY 3RD DEGREE","Property","Burglary","3.803278689","2022-08-15T12:12:28.000"
"272","18730043","2022-04-22T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","33.52498289","124.401(1)(b)(7)","B Felony","Proh Acts-Mfg, Del, Consp or Poss w/Int-Meth GT 5gm but LT 5kg","Drug","Trafficking","3.770491803","2022-08-15T12:12:28.000"
"273","3307430","1997-06-13T00:00:00.000","New Admit New Sentence","Iowa State Penitentiary","Prison","Male","Black","No HS Diploma","Ninth","44.13141684","710.2","A Felony","KIDNAPPING 1ST DEGREE","Violent","Kidnap","301.442623","2022-08-15T12:12:28.000"
"274","18629609","2021-10-22T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","No HS Diploma","Ninth","59.33470226","709.4(1)(b)(2)","C Felony","Sex Abuse 3rd-Child Victim Age 12/13-Life Special Sentence","Violent","Sex","9.737704918","2022-08-15T12:12:28.000"
"275","19089455","2010-09-13T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","50.48049281","709.8(1)","C Felony","Lascivious Acts With A Child - Life Special Sentence","Violent","Sex","142.7540984","2022-08-15T12:12:28.000"
"276","20567789","2022-04-26T00:00:00.000","New Admit New Sentence","Iowa Correctional Institution for Women","Prison","Female","White","Post-Secondary","Technical Training Completion","43.39493498","715A.2(2)(a)","D Felony","FORGERY","Property","Forgery/Fraud","3.639344262","2022-08-15T12:12:28.000"
"277","18921161","2017-06-09T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","24.61054073","707.3","B Felony","MURDER - 2ND DEGREE,  85%","Violent","Murder/Manslaughter","62.06557377","2022-08-15T12:12:28.000"
"278","3283142","2021-08-06T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","Post-Secondary","Technical Training Completion","65.79329227","709.4(1)(a)","C Felony","Sex Abuse 3rd-By Force, 1st Off-Life Special Sentence","Violent","Sex","12.26229508","2022-08-15T12:12:28.000"
"279","20531354","2022-06-17T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","37.93292266","713.5","C Felony","BURGLARY 2ND DEGREE","Property","Burglary","1.93442623","2022-08-15T12:12:28.000"
"280","19310951","2019-09-03T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","45.91649555","709.3","B Felony","Sex Abuse -2nd Degree(85%)-Life Special Sentence","Violent","Sex","35.31147541","2022-08-15T12:12:28.000"
"281","3138644","2021-08-06T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","48.52566735","124.401(5)(c)","D Felony","Possession of a Controlled Substance - 3rd and subsequent","Drug","Drug Possession","12.26229508","2022-08-15T12:12:28.000"
"282","19669862","2021-04-30T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","79.12936345","709.4(1)(B)(1)","C Felony","Sex Abuse-3rd - Victim Mental Defect-1st Off - Life Special Sentence","Violent","Sex","15.47540984","2022-08-15T12:12:28.000"
"283","18762527","2022-06-09T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","HS Diploma or Equivelent","HiSET/GED","20.50376454","728.12(1)","C Felony","Sexual Exploit. of Minor-Life Special Sentence","Violent","Sex","2.196721311","2022-08-15T12:12:28.000"
"284","18202994","2019-11-04T00:00:00.000","Return New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","48.8843258","713.5","C Felony","BURGLARY 2ND DEGREE","Property","Burglary","33.27868852","2022-08-15T12:12:28.000"
"285","18881357","2021-07-19T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","35.03627652","726.6(6)-B","D Felony","Child Endangerment - Meth Exposure","Violent","Assault","12.85245902","2022-08-15T12:12:28.000"
"286","18084242","2018-07-20T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","No HS Diploma","Ninth","20.72005476","708.4(1)","C Felony","WILLFUL INJURY - CAUSING SERIOUS INJURY","Violent","Assault","48.75409836","2022-08-15T12:12:28.000"
"287","20073902","2009-08-28T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","HS Diploma or Equivelent","HiSET/GED","31.67145791","706A.4","B Felony","VIOLATION OF 706A.2 - ONGOING CRIMINAL CONDUCT","Other","Other Criminal","155.2459016","2022-08-15T12:12:28.000"
"288","18722852","2021-07-16T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","33.23203285","708.6","C Felony","Intimidation with Dangerous Weapon-Intent (Non-Forcible)","Violent","Assault","12.95081967","2022-08-15T12:12:28.000"
"289","18107597","2022-03-16T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White",,,"25.30321697","709.12(1)(a)","Aggravated Misdemeanor","INDECENT CONTACT WITH A CHILD-10 Year Special Sentence","Violent","Sex","4.983606557","2022-08-15T12:12:28.000"
"290","20236397","2020-04-10T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","39.54825462","709.8(1)","C Felony","Lascivious Acts With A Child - Life Special Sentence","Violent","Sex","28.09836066","2022-08-15T12:12:28.000"
"291","2405147","1994-07-27T00:00:00.000","New Admit New Sentence","Anamosa State Penitentiary","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","55.89322382","707.2","A Felony","MURDER 1ST DEGREE","Violent","Murder/Manslaughter","335.9344262","2022-08-15T12:12:28.000"
"292","18932981","2016-01-14T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","HS Diploma or Equivelent","HiSET/GED","27.22518823","707.2","A Felony","MURDER 1ST DEGREE","Violent","Murder/Manslaughter","78.85245902","2022-08-15T12:12:28.000"
"293","20377340","2021-09-10T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","42.65571526","719.7(3)(a)","D Felony","Possession of Contraband in Correctional Institution","Public Order","Other Public Order","11.1147541","2022-08-15T12:12:28.000"
"294","20195999","2021-10-22T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","23.72347707","728.12(2)","D Felony","Sexual Exploit. of Minor-10 Yr. Special Sentence","Violent","Sex","9.737704918","2022-08-15T12:12:28.000"
"295","20584334","2020-07-17T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Hispanic","HS Diploma or Equivelent","High School Diploma","28.21081451","709.4(1)(a)","C Felony","Sex Abuse 3rd-By Force, 1st Off-Life Special Sentence","Violent","Sex","24.8852459","2022-08-15T12:12:28.000"
"296","19320932","2021-10-01T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","33.724846","714.2(1)","C Felony","THEFT 1ST DEGREE","Property","Theft","10.42622951","2022-08-15T12:12:28.000"
"297","3135527","2012-06-22T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","HS Diploma or Equivelent","HiSET/GED","47.15400411","707.11","B Felony","ATTEMPTED MURDER, 85%","Violent","Murder/Manslaughter","121.5081967","2022-08-15T12:12:28.000"
"298","18679172","2021-02-26T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","32.38329911","714.2(1)","C Felony","THEFT 1ST DEGREE","Property","Theft","17.54098361","2022-08-15T12:12:28.000"
"299","19872107","2022-02-11T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","No HS Diploma","Eleventh","37.70841889","726.6(7)","Aggravated Misdemeanor","Child Endangerment/No Injury","Violent","Other Violent","6.06557377","2022-08-15T12:12:28.000"
"300","20760332","2019-06-07T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","29.96030116","714.2(2)","D Felony","THEFT 2ND DEGREE","Property","Theft","38.19672131","2022-08-15T12:12:28.000"
"301","20972954","2021-09-02T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","No HS Diploma","Tenth","37.74948665","711.2","B Felony","ROBBERY - 1ST DEGREE - 85%","Violent","Robbery","11.37704918","2022-08-15T12:12:28.000"
"302","18129224","2022-06-09T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","37.00752909","714.2(1)","C Felony","THEFT 1ST DEGREE","Property","Theft","2.196721311","2022-08-15T12:12:28.000"
"303","20030243","2021-05-18T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","40.43805613","124.411","Felony - Enhancement to Original Penalty","Cont Subst-2nd or Subseq-not to exceed 3X Penalty Enh","Drug","Trafficking","14.8852459","2022-08-15T12:12:28.000"
"304","2425259","1999-03-26T00:00:00.000","New Admit New Sentence","Anamosa State Penitentiary","Prison","Male","White","No HS Diploma","Sixth","86.71594798","707.3","B Felony","MURDER 2ND - 85%","Violent","Murder/Manslaughter","280.0983607","2022-08-15T12:12:28.000"
"305","19396577","2008-02-25T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","HS Diploma or Equivelent","High School Diploma","34.22861054","711.2","B Felony","ROBBERY 1ST DEGREE, 85%","Violent","Robbery","173.2786885","2022-08-15T12:12:28.000"
"306","19418255","2011-10-18T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","HS Diploma or Equivelent","High School Diploma","44.15879535","707.3","B Felony","MURDER - 2ND DEGREE,  85%","Violent","Murder/Manslaughter","129.6393443","2022-08-15T12:12:28.000"
"307","2403182","2008-09-12T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","64.56399726","709.4","C Felony","SEXUAL ABUSE 3RD DEGREE","Violent","Sex","166.7213115","2022-08-15T12:12:28.000"
"308","20032826","2017-08-04T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","No HS Diploma","Eleventh","33.57700205","711.3","C Felony","ROBBERY 2ND DEGREE, 85%","Violent","Robbery","60.2295082","2022-08-15T12:12:28.000"
"309","18713423","2022-03-09T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","37.70841889","714.2(1)","C Felony","THEFT 1ST DEGREE","Property","Theft","5.213114754","2022-08-15T12:12:28.000"
"310","20038007","2021-01-22T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","27.84120465","124.401(1)(c)(2)(d)","C Felony","Proh Acts-Mfg, Del, Consp or Poss w/Int-Other Cont Subst LT 500 gm","Drug","Trafficking","18.68852459","2022-08-15T12:12:28.000"
"311","20113013","2019-08-14T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","37.92744695","124.401(1)(b)(7)","B Felony","Proh Acts-Mfg, Del, Consp or Poss w/Int-Meth GT 5gm but LT 5kg","Drug","Trafficking","35.96721311","2022-08-15T12:12:28.000"
"312","18083471","2017-12-26T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","34.79534565","713.3","B Felony","BURGLARY 1ST DEGREE","Violent","Other Violent","55.50819672","2022-08-15T12:12:28.000"
"313","18232079","2017-03-31T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","58.87474333","728.12(3)","Aggravated Misdemeanor","Sexual Exploit. of Minor - 10 Yr. Special Sentence","Violent","Sex","64.36065574","2022-08-15T12:12:28.000"
"314","2424812","2022-04-11T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","43.88774812","124.401(5)(c)","D Felony","Possession of a Controlled Substance - 3rd and subsequent","Drug","Drug Possession","4.131147541","2022-08-15T12:12:28.000"
"315","20987717","2022-03-15T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","34.07802875","726.6(6)","D Felony","Child Endangerment-Bodily Injury","Violent","Assault","5.016393443","2022-08-15T12:12:28.000"
"316","20106047","2021-12-22T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","HS Diploma or Equivelent","HiSET/GED","23.18138261","124.406(1)(a)","B Felony","Dist of Sched I or II Contr Subs to Person Under 18/MM=5","Drug","Trafficking","7.737704918","2022-08-15T12:12:28.000"
"317","3272018","2004-10-04T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","45.16632444","707.2","A Felony","MURDER 1ST DEGREE","Violent","Murder/Manslaughter","213.9016393","2022-08-15T12:12:28.000"
"318","2412488","1987-12-03T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","58.34907598","707.2","A Felony","MURDER 1ST DEGREE","Violent","Murder/Manslaughter","415.5409836","2022-08-15T12:12:28.000"
"319","3226910","2021-09-17T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","46.74880219","124.401(5)(c)","D Felony","Possession of a Controlled Substance - 3rd and subsequent","Drug","Drug Possession","10.8852459","2022-08-15T12:12:28.000"
"320","19902812","2022-01-31T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","No HS Diploma","Ninth","41.80150582","715A.2(2)(a)","D Felony","FORGERY","Property","Forgery/Fraud","6.426229508","2022-08-15T12:12:28.000"
"321","18807524","2021-06-01T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","39.44147844","713.6A","D Felony","BURGLARY 3RD DEGREE","Property","Burglary","14.42622951","2022-08-15T12:12:28.000"
"322","19982969","2022-07-20T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","31.23066393","124.401(1)(c)(6)","C Felony","Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm","Drug","Trafficking","0.8524590164","2022-08-15T12:12:28.000"
"323","20851550","2017-10-30T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","32.44900753","726.6A","B Felony","CHILD ENDANGERMENT/MULTIPLE ACTS","Violent","Assault","57.37704918","2022-08-15T12:12:28.000"
"324","20799338","2022-04-18T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","24.76112252","708.7(3)","Serious Misdemeanor","HARASSMENT / 2ND DEG.","Violent","Assault","3.901639344","2022-08-15T12:12:28.000"
"325","19011680","2019-12-27T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","40.30937714","321.279(3)","D Felony","ELUDING","Public Order","Traffic","31.54098361","2022-08-15T12:12:28.000"
"326","3201884","2022-07-22T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","Post-Secondary","Technical Training Completion","46.49691992","708.11(3)(b)(1)","D Felony","Stalking - Violation of Protective Order","Violent","Assault","0.7868852459","2022-08-15T12:12:28.000"
"327","19053017","2022-05-18T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","37.97672827","124.401(1)(c)(6)","C Felony","Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm","Drug","Trafficking","2.918032787","2022-08-15T12:12:28.000"
"328","20250692","2022-04-27T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","40.8678987","321J.2(2)(a)","Serious Misdemeanor","OPERATING WHILE UNDER THE INFLUENCE 1ST OFFENSE","Public Order","OWI","3.606557377","2022-08-15T12:12:28.000"
"329","19235159","2020-09-03T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","HS Diploma or Equivelent","HiSET/GED","32.20260096","714.2(1)","C Felony","THEFT 1ST DEGREE","Property","Theft","23.31147541","2022-08-15T12:12:28.000"
"330","32105","2021-09-15T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","Post-Secondary","Vocational Program/Technical Certificate","62.84462697","709.4(1)(b)(2)","C Felony","Sex Abuse 3rd-Child Victim Age 12/13-Life Special Sentence","Violent","Sex","10.95081967","2022-08-15T12:12:28.000"
"331","18548372","2020-04-10T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","No HS Diploma","Eleventh","30.92676249","707.2","A Felony","MURDER 1ST DEGREE","Violent","Murder/Manslaughter","28.09836066","2022-08-15T12:12:28.000"
"332","19275029","2021-11-22T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","HS Diploma or Equivelent","High School Diploma","29.61806982","708.4(2)","D Felony","WILLFUL INJURY - CAUSING BODILY INJURY","Violent","Assault","8.721311475","2022-08-15T12:12:28.000"
"333","19168685","2011-12-02T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","55.93155373","709.8(1)","C Felony","Lascivious Acts With A Child - Life Special Sentence","Violent","Sex","128.1639344","2022-08-15T12:12:28.000"
"334","3462020","2019-11-07T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","Post-Secondary","Associate's Degree","40.29842574","124.411","Felony - Enhancement to Original Penalty","Cont Subst-2nd or Subseq-not to exceed 3X Penalty Enh","Drug","Trafficking","33.18032787","2022-08-15T12:12:28.000"
"335","20382368","2018-06-22T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","HS Diploma or Equivelent","High School Diploma","25.30869268","714.2(1)","C Felony","THEFT 1ST DEGREE","Property","Theft","49.67213115","2022-08-15T12:12:28.000"
"336","3307268","2019-07-16T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","American Indian or Alaska Native","HS Diploma or Equivelent","HiSET/GED","45.51403149","708.4(1)","C Felony","WILLFUL INJURY - CAUSING SERIOUS INJURY","Violent","Assault","36.91803279","2022-08-15T12:12:28.000"
"337","19692098","2021-03-12T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","41.42642026","708.4(2)","D Felony","WILLFUL INJURY - CAUSING BODILY INJURY","Violent","Assault","17.08196721","2022-08-15T12:12:28.000"
"338","3399032","2017-05-23T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","HS Diploma or Equivelent","HiSET/GED","42.62286105","708.2A(4)","D Felony","DOMESTIC ABUSE ASSAULT - 3RD OR SUBSEQUENT OFFENSE","Violent","Assault","62.62295082","2022-08-15T12:12:28.000"
