"record_id","offender_number","record_date","fiscal_year_revoked","revocation_type","status_revoked","sex","race_ethnicity","age","offense_code","offense_class","offense_description","offense_type","offense_subtype"
"9869","3068111","2020-03-02T00:00:00.000","2020","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","White","46","902.8,B","Felony - Enhancement to Original Penalty","HABITUAL OFFENDER (PROPERTY)","Other","Other Criminal"
"9868","2407286","2018-01-22T00:00:00.000","2018","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","White","49","713.5","C Felony","BURGLARY 2ND DEGREE","Property","Burglary"
"9867","19921640","2013-02-11T00:00:00.000","2013","2. Revoked - Serious Misdemeanor New Conviction","Parole","Male","White","35","902.8,B","Felony - Enhancement to Original Penalty","HABITUAL OFFENDER (PROPERTY)","Other","Other Criminal"
"9866","20744765","2019-07-01T00:00:00.000","2020","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","White","31","124.401(1)(c)(6)","C Felony","Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm","Drug","Trafficking"
"9865","2717999","2020-07-09T00:00:00.000","2021","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","White","58","713.5","C Felony","BURGLARY 2ND DEGREE","Property","Burglary"
"9864","18896885","2017-12-29T00:00:00.000","2018","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","White","32","124.401(1)(c)(6)","C Felony","Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm","Drug","Trafficking"
"9863","3236648","2018-12-28T00:00:00.000","2019","2. Revoked - Serious Misdemeanor New Conviction","Parole","Female","White","52","714.2(3)","Aggravated Misdemeanor","THEFT 3RD DEGREE","Property","Theft"
"9862","101990","2015-01-22T00:00:00.000","2015","2. Revoked - Serious Misdemeanor New Conviction","Parole","Male","White","44","124.406(2A)","B Felony","Dist/Poss w/Int to Dist Sched I, II to Persons Under 18","Drug","Trafficking"
"9861","20048633","2017-05-22T00:00:00.000","2017","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","White","34","124.401(1)(b)(7)","B Felony","Proh Acts-Mfg, Del, Consp or Poss w/Int-Meth GT 5gm but LT 5kg","Drug","Trafficking"
"9860","19594808","2018-05-03T00:00:00.000","2018","5. Revoked - Other Violation (No New Arrest)","Parole","Male","White","46","713.6A","D Felony","BURGLARY 3RD DEGREE","Property","Burglary"
"9859","3347951","2016-12-08T00:00:00.000","2017","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","White","36","713.5","C Felony","BURGLARY 2ND DEGREE","Property","Burglary"
"9858","3034274","2014-04-28T00:00:00.000","2014","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","White","40","902.8,B","Felony - Enhancement to Original Penalty","HABITUAL OFFENDER (PROPERTY)","Other","Other Criminal"
"9857","3200012","2022-02-08T00:00:00.000","2022","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","White","49","902.8,B","Felony - Enhancement to Original Penalty","HABITUAL OFFENDER (PROPERTY)","Other","Other Criminal"
"9856","3364034","2015-06-11T00:00:00.000","2015","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","Hispanic","42","715A.2(2)(a)","D Felony","FORGERY","Property","Forgery/Fraud"
"9855","3391922","2021-10-01T00:00:00.000","2022","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","White","41","124.401(5)(c)","D Felony","Possession of a Controlled Substance - 3rd and subsequent","Drug","Drug Possession"
"9854","18958505","2021-09-02T00:00:00.000","2022","5. Revoked - Other Violation (No New Arrest)","Special Sentence","Male","Black","22","903B.2","Special Sentence 2005","Special Supervision Sentence-D Felony or Misdemeanors/10 years parole","Violent","Sex"
"9853","18939554","2022-05-20T00:00:00.000","2022","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","White","37","716.3","C Felony","CRIMINAL MISCHIEF 1ST DEGREE","Property","Vandalism"
"9852","19249511","2018-01-30T00:00:00.000","2018","2. Revoked - Serious Misdemeanor New Conviction","Parole","Male","Black","36","321J.2(C)","D Felony","OPER VEH WH INT (OWI)/CLASS D FEL/3RD AND SUBSEQUENT OFF","Public Order","OWI"
"9851","19656290","2019-08-19T00:00:00.000","2020","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","Black","27","453B.12","D Felony","FAILURE TO AFFIX TAX STAMP","Drug","Other Drug"
"9850","247130","2020-09-17T00:00:00.000","2021","5. Revoked - Other Violation (No New Arrest)","Parole","Male","White","50","124.401(1)(c)(6)","C Felony","Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm","Drug","Trafficking"
"9849","3427748","2017-07-05T00:00:00.000","2018","6. Revoked - Other (No New Arrest) - No ROV Data","Parole","Male","White","32","708.3,A","C Felony","ASSLT WHILE PARTIC. IN FELONY","Violent","Assault"
"9848","19005137","2019-10-14T00:00:00.000","2020","4. Revoked - New Arrest ICON","Parole","Male","White","64","321J.2(C)","D Felony","OPER VEH WH INT (OWI)/CLASS D FEL/3RD AND SUBSEQUENT OFF","Public Order","OWI"
"9847","3419423","2014-09-18T00:00:00.000","2015","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Female","White","37","321.279(2)","Aggravated Misdemeanor","ELUDING","Public Order","Traffic"
"9846","18172889","2016-02-04T00:00:00.000","2016","2. Revoked - Serious Misdemeanor New Conviction","Parole","Male","Black","36","711.3","C Felony","ROBBERY 2ND DEGREE, 85%","Violent","Robbery"
"9845","18493025","2019-03-12T00:00:00.000","2019","5. Revoked - Other Violation (No New Arrest)","Parole","Male","White","27","902.8,B","Felony - Enhancement to Original Penalty","HABITUAL OFFENDER (PROPERTY)","Other","Other Criminal"
"9844","18001598","2017-09-05T00:00:00.000","2018","4. Revoked - New Arrest ICON","Parole","Male","Hispanic","39","902.8,B","Felony - Enhancement to Original Penalty","HABITUAL OFFENDER (PROPERTY)","Other","Other Criminal"
"9843","19492286","2016-11-09T00:00:00.000","2017","5. Revoked - Other Violation (No New Arrest)","Parole","Female","White","29","124.401(4)(b)","D Felony","Proh Acts-Poss Prod Int for Mfg Cont Subst-Pseudoephedrine","Drug","Trafficking"
"9842","205850","2014-02-03T00:00:00.000","2014","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","White","44","124.401(5)(c)","D Felony","Possession of a Controlled Substance - 3rd and subsequent","Drug","Drug Possession"
"9841","18366905","2018-08-14T00:00:00.000","2019","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","Hispanic","35","708.4(1)","C Felony","WILLFUL INJURY - CAUSING SERIOUS INJURY","Violent","Assault"
"9840","20467292","2019-03-28T00:00:00.000","2019","3. Revoked - New Arrest Pending or Found Not Guilty","Parole","Male","White","32","124.401(5)(c)","D Felony","Possession of a Controlled Substance - 3rd and subsequent","Drug","Drug Possession"
"9839","73007","2015-10-19T00:00:00.000","2016","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Female","White","45","124.401(1)(c)(6)","C Felony","Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm","Drug","Trafficking"
"9838","3217727","2014-06-16T00:00:00.000","2014","5. Revoked - Other Violation (No New Arrest)","Parole","Male","Black","41","124.401(5)(c)","D Felony","Possession of a Controlled Substance - 3rd and subsequent","Drug","Drug Possession"
"9837","3445721","2014-05-19T00:00:00.000","2014","2. Revoked - Serious Misdemeanor New Conviction","Parole","Male","White","30","124.401(1)(c)(6)","C Felony","Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm","Drug","Trafficking"
"9836","19046318","2018-03-20T00:00:00.000","2018","5. Revoked - Other Violation (No New Arrest)","Parole","Male","Black","19","708.8","D Felony","GOING ARMED WITH INTENT","Violent","Assault"
"9835","19173371","2018-05-04T00:00:00.000","2018","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","White","27","714.2(1)","C Felony","THEFT 1ST DEGREE","Property","Theft"
"9834","18216248","2020-12-07T00:00:00.000","2021","5. Revoked - Other Violation (No New Arrest)","Parole","Male","White","31","124.401(5)(c)","D Felony","Possession of a Controlled Substance - 3rd and subsequent","Drug","Drug Possession"
"9833","20711093","2022-05-02T00:00:00.000","2022","3. Revoked - New Arrest Pending or Found Not Guilty","Parole","Male","Black","22","711.2","B Felony","ROBBERY 1ST DEGREE, 85%","Violent","Robbery"
"9832","5804","2017-05-11T00:00:00.000","2017","5. Revoked - Other Violation (No New Arrest)","Parole","Male","White","53","712.3","C Felony","ARSON 2ND DEGREE","Property","Arson"
"9831","18461504","2019-04-23T00:00:00.000","2019","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","White","32","713.6A","D Felony","BURGLARY 3RD DEGREE","Property","Burglary"
"9830","19887050","2018-09-21T00:00:00.000","2019","5. Revoked - Other Violation (No New Arrest)","Parole","Male","White","30","321J.2(C)","D Felony","OPER VEH WH INT (OWI)/CLASS D FEL/3RD AND SUBSEQUENT OFF","Public Order","OWI"
"9829","18346055","2017-09-13T00:00:00.000","2018","5. Revoked - Other Violation (No New Arrest)","Parole","Male","White","20","713.6A","D Felony","BURGLARY 3RD DEGREE","Property","Burglary"
"9828","19982357","2019-08-14T00:00:00.000","2020","5. Revoked - Other Violation (No New Arrest)","Parole","Male","White","27","715A.2(2)(a)","D Felony","FORGERY","Property","Forgery/Fraud"
"9827","19204271","2014-05-28T00:00:00.000","2014","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","White","26","714.2(2)","D Felony","THEFT 2ND DEGREE","Property","Theft"
"9826","2421803","2019-04-05T00:00:00.000","2019","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","Black","50","124.401(5),C","Aggravated Misdemeanor","Possession of a Controlled Substance - Marijuana 3rd or subseq.","Drug","Drug Possession"
"9825","20050610","2016-01-05T00:00:00.000","2016","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Female","White","20","124.401(1)(d)(2)","D Felony","Proh Acts-Mfg, Del, Consp or Poss-Marij LT 50 kg","Drug","Trafficking"
"9824","3220976","2019-06-06T00:00:00.000","2019","4. Revoked - New Arrest ICON","Parole","Female","White","45","124.401(1)(c)(6)","C Felony","Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm","Drug","Trafficking"
"9823","19768601","2016-03-14T00:00:00.000","2016","5. Revoked - Other Violation (No New Arrest)","Parole","Male","White","50","124.401(1)(c)(6)","C Felony","Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm","Drug","Trafficking"
"9822","3013394","2015-07-01T00:00:00.000","2016","5. Revoked - Other Violation (No New Arrest)","Parole","Male","White","44","713.5","C Felony","BURGLARY 2ND DEGREE","Property","Burglary"
"9821","18561746","2018-10-03T00:00:00.000","2019","5. Revoked - Other Violation (No New Arrest)","Special Sentence","Male","White","27","903B.1","Special Sentence 2005","Special Supervision Sentence-B or C Felony/Lifetime Parole","Violent","Sex"
"9820","258425","2016-03-31T00:00:00.000","2016","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","White","44","714.2(1)","C Felony","THEFT 1ST DEGREE","Property","Theft"
"9819","18881357","2019-10-01T00:00:00.000","2020","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","White","31","726.6(6)-B","D Felony","Child Endangerment - Meth Exposure","Violent","Assault"
"9818","19441154","2018-07-24T00:00:00.000","2019","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","White","47","321J.2(C)","D Felony","OPER VEH WH INT (OWI)/CLASS D FEL/3RD AND SUBSEQUENT OFF","Public Order","OWI"
"9817","20393138","2021-01-12T00:00:00.000","2021","3. Revoked - New Arrest Pending or Found Not Guilty","Parole","Male","White","37","714.2(1)","C Felony","THEFT 1ST DEGREE","Property","Theft"
"9816","18510089","2015-10-05T00:00:00.000","2016","5. Revoked - Other Violation (No New Arrest)","Parole","Male","White","23","713.6A","D Felony","BURGLARY 3RD DEGREE","Property","Burglary"
"9815","3359624","2013-07-09T00:00:00.000","2014","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","White","31","124.401(1)(b)(7)","B Felony","Proh Acts-Mfg, Del, Consp or Poss w/Int-Meth GT 5gm but LT 5kg","Drug","Trafficking"
"9814","19874240","2020-09-09T00:00:00.000","2021","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","White","32","713.5","C Felony","BURGLARY 2ND DEGREE","Property","Burglary"
"9813","20497331","2020-01-10T00:00:00.000","2020","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","White","31","902.8,B","Felony - Enhancement to Original Penalty","HABITUAL OFFENDER (PROPERTY)","Other","Other Criminal"
"9812","19030553","2018-04-13T00:00:00.000","2018","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","White","22","713.6A","D Felony","BURGLARY 3RD DEGREE","Property","Burglary"
"9811","18098492","2016-08-23T00:00:00.000","2017","5. Revoked - Other Violation (No New Arrest)","Special Sentence","Male","White","29","903B.2","Special Sentence 2005","Special Supervision Sentence-D Felony or Misdemeanors/10 years parole","Violent","Sex"
"9810","3129968","2017-06-12T00:00:00.000","2017","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","White","41","124.411","Felony - Enhancement to Original Penalty","Cont Subst-2nd or Subseq-not to exceed 3X Penalty Enh","Drug","Trafficking"
"9809","19213391","2018-12-10T00:00:00.000","2019","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","White","33","902.8,B","Felony - Enhancement to Original Penalty","HABITUAL OFFENDER (PROPERTY)","Other","Other Criminal"
"9808","18424736","2019-07-30T00:00:00.000","2020","4. Revoked - New Arrest ICON","Parole","Male","White","35","724.26","D Felony","REC. TRANSP, POS. FIREARM FELON","Public Order","Weapons"
"9807","241898","2019-02-27T00:00:00.000","2019","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Special Sentence","Male","Black","49","903B.1","Special Sentence 2005","Special Supervision Sentence-B or C Felony/Lifetime Parole","Violent","Sex"
"9806","3299996","2019-03-26T00:00:00.000","2019","5. Revoked - Other Violation (No New Arrest)","Parole","Male","Black","39","124.401(5),B","Aggravated Misdemeanor","Possession of a Controlled Substance - 2nd Offense","Drug","Drug Possession"
"9805","19289060","2015-02-04T00:00:00.000","2015","4. Revoked - New Arrest ICON","Parole","Male","Asian or Pacific Islander","26","713.6A","D Felony","BURGLARY 3RD DEGREE","Property","Burglary"
"9804","20703920","2014-03-24T00:00:00.000","2014","3. Revoked - New Arrest Pending or Found Not Guilty","Parole","Male","Black","28","124.401(1)(c)(3)","C Felony","Proh Acts-Mfg, Del, Consp or Poss w/Int-Cocaine LT 5gm","Drug","Trafficking"
"9803","20478845","2018-05-30T00:00:00.000","2018","3. Revoked - New Arrest Pending or Found Not Guilty","Parole","Male","White","35","124.411","Felony - Enhancement to Original Penalty","Cont Subst-2nd or Subseq-not to exceed 3X Penalty Enh","Drug","Trafficking"
"9802","18413462","2016-12-20T00:00:00.000","2017","4. Revoked - New Arrest ICON","Parole","Male","White","38","714.7","Aggravated Misdemeanor","OPERATE VEHICLE NO CONSENT","Property","Theft"
"9801","3107687","2019-11-18T00:00:00.000","2020","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Special Sentence","Male","White","45","903B.2","Special Sentence 2005","Special Supervision Sentence-D Felony or Misdemeanors/10 years parole","Violent","Sex"
"9800","624857","2015-11-12T00:00:00.000","2016","5. Revoked - Other Violation (No New Arrest)","Special Sentence","Male","White","51","903B.1","Special Sentence 2005","Special Supervision Sentence-B or C Felony/Lifetime Parole","Violent","Sex"
"9799","19639637","2018-01-25T00:00:00.000","2018","4. Revoked - New Arrest ICON","Parole","Female","White","32","124.401(1)(c)(6)","C Felony","Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm","Drug","Trafficking"
"9798","20890151","2016-02-10T00:00:00.000","2016","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","Black","32","124.411","Felony - Enhancement to Original Penalty","Cont Subst-2nd or Subseq-not to exceed 3X Penalty Enh","Drug","Trafficking"
"9797","18576932","2020-06-10T00:00:00.000","2020","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","Black","32","321.279(3)","D Felony","ELUDING","Public Order","Traffic"
"9796","2408531","2018-08-30T00:00:00.000","2019","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","White","56","321J.2(C)","D Felony","OPER VEH WH INT (OWI)/CLASS D FEL/3RD AND SUBSEQUENT OFF","Public Order","OWI"
"9795","3398027","2022-01-05T00:00:00.000","2022","2. Revoked - Serious Misdemeanor New Conviction","Parole","Male","White","39","321J.2(2)(c)","D Felony","Operating While Intoxicated - 3rd or Subsequent Offense","Public Order","OWI"
"9794","3427553","2014-04-07T00:00:00.000","2014","6. Revoked - Other (No New Arrest) - No ROV Data","Parole","Male","Black","32","124.401(1)(d)(2)","D Felony","Proh Acts-Mfg, Del, Consp or Poss-Marij LT 50 kg","Drug","Trafficking"
"9793","18354305","2020-02-05T00:00:00.000","2020","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Special Sentence","Male","Hispanic","23","903B.1","Special Sentence 2005","Special Supervision Sentence-B or C Felony/Lifetime Parole","Violent","Sex"
"9792","18084989","2016-04-05T00:00:00.000","2016","4. Revoked - New Arrest ICON","Parole","Male","Hispanic","45","321J.2(C)","D Felony","OPER VEH WH INT (OWI)/CLASS D FEL/3RD AND SUBSEQUENT OFF","Public Order","OWI"
"9791","3375275","2021-12-16T00:00:00.000","2022","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","White","44","124.401(1)(c)(6)","C Felony","Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm","Drug","Trafficking"
"9790","19218293","2022-05-25T00:00:00.000","2022","4. Revoked - New Arrest ICON","Parole","Male","Hispanic","34","714.2(1)","C Felony","THEFT 1ST DEGREE","Property","Theft"
"9789","19175957","2016-09-09T00:00:00.000","2017","5. Revoked - Other Violation (No New Arrest)","Special Sentence","Female","Black","25","903B.1","Special Sentence 2005","Special Supervision Sentence-B or C Felony/Lifetime Parole","Violent","Sex"
"9788","42029","2013-12-06T00:00:00.000","2014","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","White","53","124.411","Felony - Enhancement to Original Penalty","Cont Subst-2nd or Subseq-not to exceed 3X Penalty Enh","Drug","Trafficking"
"9787","3261965","2022-01-20T00:00:00.000","2022","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","Black","49","124.401(1)(b)(7)","B Felony","Proh Acts-Mfg, Del, Consp or Poss w/Int-Meth GT 5gm but LT 5kg","Drug","Trafficking"
"9786","3393425","2017-12-27T00:00:00.000","2018","3. Revoked - New Arrest Pending or Found Not Guilty","Parole","Male","Black","40","902.8,B","Felony - Enhancement to Original Penalty","HABITUAL OFFENDER (PROPERTY)","Other","Other Criminal"
"9785","20986064","2018-12-05T00:00:00.000","2019","5. Revoked - Other Violation (No New Arrest)","Parole","Male","White","37","703.1,B","D Felony","AIDING AND ABETTING","Public Order","Other Public Order"
"9784","20762786","2015-06-22T00:00:00.000","2015","5. Revoked - Other Violation (No New Arrest)","Parole","Male","White","26","124.401(1)(c)(8)","C Felony","Proh Acts-Mfg, Del, Consp, or Poss w/Int-Other Subst Sched I, II, III","Drug","Trafficking"
"9783","19746383","2016-02-16T00:00:00.000","2016","5. Revoked - Other Violation (No New Arrest)","Parole","Female","White","50","124.401(1)(c)(8)","C Felony","Proh Acts-Mfg, Del, Consp, or Poss w/Int-Other Subst Sched I, II, III","Drug","Trafficking"
"9782","3311894","2021-05-04T00:00:00.000","2021","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","White","42","124.401(5)(c)","D Felony","Possession of a Controlled Substance - 3rd and subsequent","Drug","Drug Possession"
"9781","18016652","2016-11-02T00:00:00.000","2017","2. Revoked - Serious Misdemeanor New Conviction","Special Sentence","Male","White","24","903B.2","Special Sentence 2005","Special Supervision Sentence-D Felony or Misdemeanors/10 years parole","Violent","Sex"
"9780","19094339","2020-08-19T00:00:00.000","2021","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","White","23","713.5","C Felony","BURGLARY 2ND DEGREE","Property","Burglary"
"9779","20904683","2018-09-25T00:00:00.000","2019","5. Revoked - Other Violation (No New Arrest)","Parole","Male","White","22","124.401(1)(d)(2)","D Felony","Proh Acts-Mfg, Del, Consp or Poss-Marij LT 50 kg","Drug","Trafficking"
"9778","18756158","2021-10-11T00:00:00.000","2022","3. Revoked - New Arrest Pending or Found Not Guilty","Parole","Male","Black","33","124.401(1)(c)(6)","C Felony","Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm","Drug","Trafficking"
"9777","20554352","2018-02-28T00:00:00.000","2018","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Special Sentence","Male","Black","26","903B.2","Special Sentence 2005","Special Supervision Sentence-D Felony or Misdemeanors/10 years parole","Violent","Sex"
"9776","18791240","2021-01-15T00:00:00.000","2021","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Female","White","22","715A.6(2)(B)","D Felony","UNAUTH. USE OF CREDIT CARD, GREATER THAN $1K, LESS THAN $10K","Property","Forgery/Fraud"
"9775","19841315","2014-07-23T00:00:00.000","2015","4. Revoked - New Arrest ICON","Parole","Female","White","25","124.401(1)(c)(6)","C Felony","Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm","Drug","Trafficking"
"9774","18579644","2020-01-24T00:00:00.000","2020","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","White","27","713.5","C Felony","BURGLARY 2ND DEGREE","Property","Burglary"
"9773","3411068","2015-11-17T00:00:00.000","2016","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","White","35","902.8,B","Felony - Enhancement to Original Penalty","HABITUAL OFFENDER (PROPERTY)","Other","Other Criminal"
"9772","20764427","2020-04-07T00:00:00.000","2020","2. Revoked - Serious Misdemeanor New Conviction","Parole","Female","White","45","124.401(1)(c)(6)","C Felony","Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm","Drug","Trafficking"
"9771","3178151","2016-11-03T00:00:00.000","2017","4. Revoked - New Arrest ICON","Parole","Male","Hispanic","51","707.11","B Felony","ATTEMPT TO COMMIT MURDER","Violent","Murder/Manslaughter"
"9770","3442598","2014-12-22T00:00:00.000","2015","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","Black","32","124.401(1E)","Felony - Enhancement to Original Penalty","Proh Acts-Firearm Poss/Control-2X Penalty Enh","Drug","Trafficking"
"9769","19907447","2014-06-02T00:00:00.000","2014","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","Black","33","321J.2(C)","D Felony","OPER VEH WH INT (OWI)/CLASS D FEL/3RD AND SUBSEQUENT OFF","Public Order","OWI"
"9768","3469064","2020-04-07T00:00:00.000","2020","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","White","62","124.401(5)(c)","D Felony","Possession of a Controlled Substance - 3rd and subsequent","Drug","Drug Possession"
"9767","20666657","2014-04-07T00:00:00.000","2014","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","Black","29","124.401(1)(c)(3)","C Felony","Proh. Acts - Mfg, Del, Consp or Poss w/Int. - Cocaine LT 10 gm","Drug","Trafficking"
"9766","19572914","2016-04-15T00:00:00.000","2016","5. Revoked - Other Violation (No New Arrest)","Parole","Male","White","33","124.401(1)(c)(6)","C Felony","Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm","Drug","Trafficking"
"9765","3459455","2018-04-09T00:00:00.000","2018","5. Revoked - Other Violation (No New Arrest)","Parole","Male","White","36","715A.2(2)(a)","D Felony","FORGERY","Property","Forgery/Fraud"
"9764","18013934","2020-10-12T00:00:00.000","2021","3. Revoked - New Arrest Pending or Found Not Guilty","Parole","Male","Hispanic","26","124.401(1)(b)(7)","B Felony","Proh Acts-Mfg, Del, Consp or Poss w/Int-Meth GT 5gm but LT 5kg","Drug","Trafficking"
"9763","2408699","2015-05-29T00:00:00.000","2015","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","White","52","902.8,B","Felony - Enhancement to Original Penalty","HABITUAL OFFENDER (PROPERTY)","Other","Other Criminal"
"9762","617945","2017-10-11T00:00:00.000","2018","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","Black","53","321J.2(B)","Aggravated Misdemeanor","OPER VEH WH INT (OWI) / AGR MISD / 2ND OFF -","Public Order","OWI"
"9761","167468","2015-11-30T00:00:00.000","2016","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","White","46","124.411","Felony - Enhancement to Original Penalty","Cont Subst-2nd or Subseq-not to exceed 3X Penalty Enh","Drug","Trafficking"
"9760","18232598","2018-10-18T00:00:00.000","2019","5. Revoked - Other Violation (No New Arrest)","Parole","Female","American Indian or Alaska Native","28","124.401(1)(c)(6)","C Felony","Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm","Drug","Trafficking"
"9759","20766998","2018-03-26T00:00:00.000","2018","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","White","20","714.2(2)","D Felony","THEFT 2ND DEGREE","Property","Theft"
"9758","3030194","2019-10-30T00:00:00.000","2020","2. Revoked - Serious Misdemeanor New Conviction","Parole","Male","White","45","124.401(1)(c)(6)","C Felony","Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm","Drug","Trafficking"
"9757","3476441","2018-02-01T00:00:00.000","2018","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","White","39","124.401(1)(c)(6)","C Felony","Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm","Drug","Trafficking"
"9756","18552890","2019-11-04T00:00:00.000","2020","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","White","38","902.8,A","Felony - Enhancement to Original Penalty","HABITUAL OFFENDER (PERSON)","Other","Other Criminal"
"9755","20504279","2015-09-15T00:00:00.000","2016","5. Revoked - Other Violation (No New Arrest)","Special Sentence","Male","White","33","903B.1","Special Sentence 2005","Special Supervision Sentence-B or C Felony/Lifetime Parole","Violent","Sex"
"9754","19943477","2015-09-17T00:00:00.000","2016","3. Revoked - New Arrest Pending or Found Not Guilty","Parole","Male","Black","25","124.401(1)(c)(2)(b)","C Felony","Proh Acts-Mfg, Del, Consp or Poss w/Int-Cocaine LT 500gm","Drug","Trafficking"
"9753","20179205","2013-02-07T00:00:00.000","2013","4. Revoked - New Arrest ICON","Parole","Male","White","25","714.2(1)","C Felony","THEFT 1ST DEGREE","Property","Theft"
"9752","18708623","2022-07-12T00:00:00.000",,"2. Revoked - Serious Misdemeanor New Conviction","Parole","Female","White","36","124.401(1)(d)(2)","D Felony","Proh Acts-Mfg, Del, Consp or Poss-Marij LT 50 kg","Drug","Trafficking"
"9751","3221372","2013-05-13T00:00:00.000","2013","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","White","43","715A.2(2)(a)","D Felony","FORGERY","Property","Forgery/Fraud"
"9750","3405956","2015-08-27T00:00:00.000","2016","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","White","33","124.401(5)b","Aggravated Misdemeanor","Possession of a Controlled Substance - 2nd Offense","Drug","Drug Possession"
