"budget_line_code","fiscal_year","function","dept_name","fund","appropriation","budget_unit_code","budget_unit","object_class","gov_recommendation","dept_request","adopted_budget"
"2015-0295-71H-00971HA-05A","2015","Agriculture and Natural Resources","Agriculture and Land Stewardship","0295 - Environment First Fund","71H - Watershed Protection Fund","00971HA","Flood Water Erosion Control","05A - Appropriation","450000","450000","900000"
"2015-0295-71H-00971HA-05P","2015","Agriculture and Natural Resources","Agriculture and Land Stewardship","0295 - Environment First Fund","71H - Watershed Protection Fund","00971HA","Flood Water Erosion Control","05P - Previously Enacted Appropriation","450000","450000","0"
"2015-0295-72H-00972HA-05A","2015","Agriculture and Natural Resources","Agriculture and Land Stewardship","0295 - Environment First Fund","72H - Farm Management Demonstration","00972HA","Farm Management Demonstration","05A - Appropriation","312500","312500","625000"
"2015-0295-72H-00972HA-05P","2015","Agriculture and Natural Resources","Agriculture and Land Stewardship","0295 - Environment First Fund","72H - Farm Management Demonstration","00972HA","Farm Management Demonstration","05P - Previously Enacted Appropriation","312500","312500","0"
"2015-0295-75H-00975HA-05A","2015","Agriculture and Natural Resources","Agriculture and Land Stewardship","0295 - Environment First Fund","75H - Cost Share","00975HA","Soil Cost Share","05A - Appropriation","3325000","3325000","6750000"
"2015-0295-75H-00975HA-05P","2015","Agriculture and Natural Resources","Agriculture and Land Stewardship","0295 - Environment First Fund","75H - Cost Share","00975HA","Soil Cost Share","05P - Previously Enacted Appropriation","3325000","3325000","0"
"2015-0295-76H-00976HA-05A","2015","Agriculture and Natural Resources","Agriculture and Land Stewardship","0295 - Environment First Fund","76H - Conservation Reserve Program","00976HA","Conservation Reserve Program","05A - Appropriation","500000","500000","1000000"
"2015-0295-76H-00976HA-05P","2015","Agriculture and Natural Resources","Agriculture and Land Stewardship","0295 - Environment First Fund","76H - Conservation Reserve Program","00976HA","Conservation Reserve Program","05P - Previously Enacted Appropriation","500000","500000","0"
"2015-0295-79H-00979HA-05A","2015","Agriculture and Natural Resources","Agriculture and Land Stewardship","0295 - Environment First Fund","79H - Conservation Reserve Enhance","00979HA","Conservation Reserve Enhance","05A - Appropriation","500000","500000","1000000"
"2015-0295-79H-00979HA-05P","2015","Agriculture and Natural Resources","Agriculture and Land Stewardship","0295 - Environment First Fund","79H - Conservation Reserve Enhance","00979HA","Conservation Reserve Enhance","05P - Previously Enacted Appropriation","500000","500000","0"
"2015-0295-88H-00988HA-05A","2015","Agriculture and Natural Resources","Agriculture and Land Stewardship","0295 - Environment First Fund","88H - Soil & Water Conservation","00988HA","Soil & WaterConservation","05A - Appropriation","1275000","1275000","2550000"
"2015-0295-88H-00988HA-05P","2015","Agriculture and Natural Resources","Agriculture and Land Stewardship","0295 - Environment First Fund","88H - Soil & Water Conservation","00988HA","Soil & WaterConservation","05P - Previously Enacted Appropriation","1275000","1275000","0"
"2015-0295-HB5-542HB5A-05A","2015","Agriculture and Natural Resources","Natural Resources, Department of","0295 - Environment First Fund","HB5 - Volunteers and Keepers of Land","542HB5A","Volunteers  & Keepeers Of Land","05A - Appropriation","50000","50000","100000"
"2015-0295-HB5-542HB5A-05P","2015","Agriculture and Natural Resources","Natural Resources, Department of","0295 - Environment First Fund","HB5 - Volunteers and Keepers of Land","542HB5A","Volunteers  & Keepeers Of Land","05P - Previously Enacted Appropriation","50000","50000","0"
"2015-0295-HB6-542HB6A-05A","2015","Agriculture and Natural Resources","Natural Resources, Department of","0295 - Environment First Fund","HB6 - Park Operations & Maintenance","542HB6A","Park Operations & Maintain.","05A - Appropriation","2705000","3180000","6135000"
"2015-0295-HB6-542HB6A-05P","2015","Agriculture and Natural Resources","Natural Resources, Department of","0295 - Environment First Fund","HB6 - Park Operations & Maintenance","542HB6A","Park Operations & Maintain.","05P - Previously Enacted Appropriation","3180000","3180000","0"
"2015-0295-HB7-542HB7A-05A","2015","Agriculture and Natural Resources","Natural Resources, Department of","0295 - Environment First Fund","HB7 - GIS Information for Watershed","542HB7A","Gis Information For Watershed","05A - Appropriation","97500","97500","195000"
"2015-0295-HB7-542HB7A-05P","2015","Agriculture and Natural Resources","Natural Resources, Department of","0295 - Environment First Fund","HB7 - GIS Information for Watershed","542HB7A","Gis Information For Watershed","05P - Previously Enacted Appropriation","97500","97500","0"
"2015-0295-HB8-542HB8A-05A","2015","Agriculture and Natural Resources","Natural Resources, Department of","0295 - Environment First Fund","HB8 - Water Quality Monitoring","542HB8A","Water Quality Monitoring","05A - Appropriation","1477500","1477500","2955000"
"2015-0295-HB8-542HB8A-05P","2015","Agriculture and Natural Resources","Natural Resources, Department of","0295 - Environment First Fund","HB8 - Water Quality Monitoring","542HB8A","Water Quality Monitoring","05P - Previously Enacted Appropriation","1477500","1477500","0"
"2015-0295-HB9-542HB9A-05A","2015","Agriculture and Natural Resources","Natural Resources, Department of","0295 - Environment First Fund","HB9 - Water Quality Protection","542HB9A","Water Quality Protection","05A - Appropriation","250000","250000","500000"
"2015-0295-HB9-542HB9A-05P","2015","Agriculture and Natural Resources","Natural Resources, Department of","0295 - Environment First Fund","HB9 - Water Quality Protection","542HB9A","Water Quality Protection","05P - Previously Enacted Appropriation","250000","250000","0"
"2015-0295-HC1-542HC1A-05A","2015","Agriculture and Natural Resources","Natural Resources, Department of","0295 - Environment First Fund","HC1 - Animal Feeding Operations","542HC1A","Animal Feeding Operations","05A - Appropriation","660000","660000","1320000"
"2015-0295-HC1-542HC1A-05P","2015","Agriculture and Natural Resources","Natural Resources, Department of","0295 - Environment First Fund","HC1 - Animal Feeding Operations","542HC1A","Animal Feeding Operations","05P - Previously Enacted Appropriation","660000","660000","0"
"2015-0295-HC2-542HC2A-05A","2015","Agriculture and Natural Resources","Natural Resources, Department of","0295 - Environment First Fund","HC2 - Ambient Air Quality Monitoring - ambient","542HC2A","Ambient Air Quality Monitoring -Livestock","05A - Appropriation","212500","212500","425000"
"2015-0295-HC2-542HC2A-05P","2015","Agriculture and Natural Resources","Natural Resources, Department of","0295 - Environment First Fund","HC2 - Ambient Air Quality Monitoring - ambient","542HC2A","Ambient Air Quality Monitoring -Livestock","05P - Previously Enacted Appropriation","212500","212500","0"
"2015-0295-HC3-542HC3A-05A","2015","Agriculture and Natural Resources","Natural Resources, Department of","0295 - Environment First Fund","HC3 - Water Quantity","542HC3A","Water Quantity","05A - Appropriation","247500","247500","495000"
"2015-0295-HC3-542HC3A-05P","2015","Agriculture and Natural Resources","Natural Resources, Department of","0295 - Environment First Fund","HC3 - Water Quantity","542HC3A","Water Quantity","05P - Previously Enacted Appropriation","247500","247500","0"
"2015-0295-HC4-542HC4A-05A","2015","Agriculture and Natural Resources","Natural Resources, Department of","0295 - Environment First Fund","HC4 - Geological And Water Survey","542HC4A","Geological And Water Survey","05A - Appropriation","100000","100000","200000"
"2015-0295-HC4-542HC4A-05P","2015","Agriculture and Natural Resources","Natural Resources, Department of","0295 - Environment First Fund","HC4 - Geological And Water Survey","542HC4A","Geological And Water Survey","05P - Previously Enacted Appropriation","100000","100000","0"
"2015-0295-HC5-542HC5A-05A","2015","Agriculture and Natural Resources","Natural Resources, Department of","0295 - Environment First Fund","HC5 - REAP","542HC5A","REAP","05A - Appropriation","16000000","16000000","16000000"
"2015-0295-HC8-542HC8A-05A","2015","Agriculture and Natural Resources","Natural Resources, Department of","0295 - Environment First Fund","HC8 - Keep Iowa Beautiful","542HC8A","Keep Iowa Beautiful","05A - Appropriation","100000","100000","200000"
"2015-0295-HC8-542HC8A-05P","2015","Agriculture and Natural Resources","Natural Resources, Department of","0295 - Environment First Fund","HC8 - Keep Iowa Beautiful","542HC8A","Keep Iowa Beautiful","05P - Previously Enacted Appropriation","100000","100000","0"
"2015-0295-HD2-542HD2A-05A","2015","Agriculture and Natural Resources","Natural Resources, Department of","0295 - Environment First Fund","HD2 - Forestry Health Management","542HD2A","Forestry Health Management","05A - Appropriation","0","0","50000"
"2016-0295-66H-01266HA-05A","2016","Agriculture and Natural Resources","Agriculture and Land Stewardship","0295 - Environment First Fund","66H - Loess Hills Dev/Cons Auth FY02 Environment First Fund","01266HA","Loess Hills Conservation Authority","05A - Appropriation","600000","600000","600000"
"2016-0295-71H-00971HA-05A","2016","Agriculture and Natural Resources","Agriculture and Land Stewardship","0295 - Environment First Fund","71H - Watershed Protection Fund","00971HA","Flood Water Erosion Control","05A - Appropriation","900000","900000","900000"
"2016-0295-72H-00972HA-05A","2016","Agriculture and Natural Resources","Agriculture and Land Stewardship","0295 - Environment First Fund","72H - Farm Management Demonstration","00972HA","Farm Management Demonstration","05A - Appropriation","625000","625000","625000"
"2016-0295-75H-00975HA-05A","2016","Agriculture and Natural Resources","Agriculture and Land Stewardship","0295 - Environment First Fund","75H - Cost Share","00975HA","Soil Cost Share","05A - Appropriation","6750000","7500000","6750000"
"2016-0295-76H-00976HA-05A","2016","Agriculture and Natural Resources","Agriculture and Land Stewardship","0295 - Environment First Fund","76H - Conservation Reserve Program","00976HA","Conservation Reserve Program","05A - Appropriation","1000000","1000000","1000000"
"2016-0295-79H-00979HA-05A","2016","Agriculture and Natural Resources","Agriculture and Land Stewardship","0295 - Environment First Fund","79H - Conservation Reserve Enhance","00979HA","Conservation Reserve Enhance","05A - Appropriation","1000000","1000000","1000000"
"2016-0295-88H-00988HA-05A","2016","Agriculture and Natural Resources","Agriculture and Land Stewardship","0295 - Environment First Fund","88H - Soil & Water Conservation","00988HA","Soil & WaterConservation","05A - Appropriation","2550000","2550000","2700000"
"2016-0295-HB5-542HB5A-05A","2016","Agriculture and Natural Resources","Natural Resources, Department of","0295 - Environment First Fund","HB5 - Volunteers and Keepers of Land","542HB5A","Volunteers  & Keepeers Of Land","05A - Appropriation","100000","100000","0"
"2016-0295-HB6-542HB6A-05A","2016","Agriculture and Natural Resources","Natural Resources, Department of","0295 - Environment First Fund","HB6 - Park Operations & Maintenance","542HB6A","Park Operations & Maintain.","05A - Appropriation","6135000","6335000","6135000"
"2016-0295-HB7-542HB7A-05A","2016","Agriculture and Natural Resources","Natural Resources, Department of","0295 - Environment First Fund","HB7 - GIS Information for Watershed","542HB7A","Gis Information For Watershed","05A - Appropriation","195000","195000","195000"
"2016-0295-HB8-542HB8A-05A","2016","Agriculture and Natural Resources","Natural Resources, Department of","0295 - Environment First Fund","HB8 - Water Quality Monitoring","542HB8A","Water Quality Monitoring","05A - Appropriation","2955000","2955000","2955000"
"2016-0295-HB9-542HB9A-05A","2016","Agriculture and Natural Resources","Natural Resources, Department of","0295 - Environment First Fund","HB9 - Water Quality Protection","542HB9A","Water Quality Protection","05A - Appropriation","500000","500000","500000"
"2016-0295-HC1-542HC1A-05A","2016","Agriculture and Natural Resources","Natural Resources, Department of","0295 - Environment First Fund","HC1 - Animal Feeding Operations","542HC1A","Animal Feeding Operations","05A - Appropriation","1320000","1320000","1320000"
"2016-0295-HC2-542HC2A-05A","2016","Agriculture and Natural Resources","Natural Resources, Department of","0295 - Environment First Fund","HC2 - Ambient Air Quality Monitoring - ambient","542HC2A","Ambient Air Quality Monitoring -Livestock","05A - Appropriation","425000","425000","425000"
"2016-0295-HC3-542HC3A-05A","2016","Agriculture and Natural Resources","Natural Resources, Department of","0295 - Environment First Fund","HC3 - Water Quantity","542HC3A","Water Quantity","05A - Appropriation","495000","495000","495000"
"2016-0295-HC4-542HC4A-05A","2016","Agriculture and Natural Resources","Natural Resources, Department of","0295 - Environment First Fund","HC4 - Geological And Water Survey","542HC4A","Geological And Water Survey","05A - Appropriation","200000","200000","200000"
"2016-0295-HC5-542HC5A-05A","2016","Agriculture and Natural Resources","Natural Resources, Department of","0295 - Environment First Fund","HC5 - REAP","542HC5A","REAP","05A - Appropriation","16000000","16000000","16000000"
"2016-0295-HC8-542HC8A-05A","2016","Agriculture and Natural Resources","Natural Resources, Department of","0295 - Environment First Fund","HC8 - Keep Iowa Beautiful","542HC8A","Keep Iowa Beautiful","05A - Appropriation","200000","0","200000"
"2016-0295-HD2-542HD2A-05A","2016","Agriculture and Natural Resources","Natural Resources, Department of","0295 - Environment First Fund","HD2 - Forestry Health Management  Environment First Fund","542HD2A","Forestry Health Management","05A - Appropriation","50000","50000","0"
"2017-0295-71H-00971HA-05A","2017","Agriculture and Natural Resources","Agriculture and Land Stewardship","0295 - Environment First Fund","71H - Watershed Protection Fund","00971HA","Flood Water Erosion Control","05A - Appropriation","900000","900000","900000"
"2017-0295-72H-00972HA-05A","2017","Agriculture and Natural Resources","Agriculture and Land Stewardship","0295 - Environment First Fund","72H - Farm Management Demonstration","00972HA","Farm Management Demonstration","05A - Appropriation","625000","625000","625000"
"2017-0295-75H-00975HA-05A","2017","Agriculture and Natural Resources","Agriculture and Land Stewardship","0295 - Environment First Fund","75H - Cost Share","00975HA","Soil Cost Share","05A - Appropriation","6750000","7500000","6750000"
"2017-0295-76H-00976HA-05A","2017","Agriculture and Natural Resources","Agriculture and Land Stewardship","0295 - Environment First Fund","76H - Conservation Reserve Program","00976HA","Conservation Reserve Program","05A - Appropriation","1000000","1000000","1000000"
"2017-0295-79H-00979HA-05A","2017","Agriculture and Natural Resources","Agriculture and Land Stewardship","0295 - Environment First Fund","79H - Conservation Reserve Enhance","00979HA","Conservation Reserve Enhance","05A - Appropriation","1000000","1000000","1000000"
"2017-0295-88H-00988HA-05A","2017","Agriculture and Natural Resources","Agriculture and Land Stewardship","0295 - Environment First Fund","88H - Soil & Water Conservation","00988HA","Soil & WaterConservation","05A - Appropriation","2700000","2700000","2800000"
"2017-0295-HB7-542HB7A-05A","2017","Agriculture and Natural Resources","Natural Resources, Department of","0295 - Environment First Fund","HB7 - GIS Information for Watershed","542HB7A","Gis Information For Watershed","05A - Appropriation","195000","195000","195000"
"2017-0295-HB8-542HB8A-05A","2017","Agriculture and Natural Resources","Natural Resources, Department of","0295 - Environment First Fund","HB8 - Water Quality Monitoring","542HB8A","Water Quality Monitoring","05A - Appropriation","2955000","2955000","2955000"
"2017-0295-HC2-542HC2A-05A","2017","Agriculture and Natural Resources","Natural Resources, Department of","0295 - Environment First Fund","HC2 - Ambient Air Quality Monitoring - ambient","542HC2A","Ambient Air Quality Monitoring -Livestock","05A - Appropriation","425000","425000","425000"
"2017-0295-HC8-542HC8A-05A","2017","Agriculture and Natural Resources","Natural Resources, Department of","0295 - Environment First Fund","HC8 - Keep Iowa Beautiful","542HC8A","Keep Iowa Beautiful","05A - Appropriation","200000","0",
"2018-0295-71H-00971HA-05A","2018","Agriculture and Natural Resources","Agriculture and Land Stewardship","0295 - Environment First Fund","71H - Watershed Protection Fund","00971HA","Flood Water Erosion Control","05A - Appropriation","900000","900000","900000"
"2018-0295-72H-00972HA-05A","2018","Agriculture and Natural Resources","Agriculture and Land Stewardship","0295 - Environment First Fund","72H - Farm Management Demonstration","00972HA","Farm Management Demonstration","05A - Appropriation","625000","625000","375000"
"2018-0295-75H-00975HA-05A","2018","Agriculture and Natural Resources","Agriculture and Land Stewardship","0295 - Environment First Fund","75H - Cost Share","00975HA","Soil Cost Share","05A - Appropriation","6750000","6750000","8325000"
"2018-0295-76H-00976HA-05A","2018","Agriculture and Natural Resources","Agriculture and Land Stewardship","0295 - Environment First Fund","76H - Conservation Reserve Program","00976HA","Conservation Reserve Program","05A - Appropriation","1000000","1000000","900000"
"2018-0295-79H-00979HA-05A","2018","Agriculture and Natural Resources","Agriculture and Land Stewardship","0295 - Environment First Fund","79H - Conservation Reserve Enhance","00979HA","Conservation Reserve Enhance","05A - Appropriation","1000000","1000000","1000000"
"2018-0295-88H-00988HA-05A","2018","Agriculture and Natural Resources","Agriculture and Land Stewardship","0295 - Environment First Fund","88H - Soil & Water Conservation","00988HA","Soil & WaterConservation","05A - Appropriation","2800000","2800000","3800000"
"2018-0295-AH6-0090AH6-05A","2018","Agriculture and Natural Resources","Agriculture and Land Stewardship","0295 - Environment First Fund","AH6 - Water Quality Initiative  EFF","0090AH6","Water Quality Initiative EFF","05A - Appropriation",,,"2375000"
"2018-0295-HB7-542HB7A-05A","2018","Agriculture and Natural Resources","Natural Resources, Department of","0295 - Environment First Fund","HB7 - GIS Information for Watershed","542HB7A","Gis Information For Watershed","05A - Appropriation","195000","195000","195000"
"2018-0295-HB8-542HB8A-05A","2018","Agriculture and Natural Resources","Natural Resources, Department of","0295 - Environment First Fund","HB8 - Water Quality Monitoring","542HB8A","Water Quality Monitoring","05A - Appropriation","2955000","2955000","2955000"
"2018-0295-HC2-542HC2A-05A","2018","Agriculture and Natural Resources","Natural Resources, Department of","0295 - Environment First Fund","HC2 - Ambient Air Quality Monitoring - ambient","542HC2A","Ambient Air Quality Monitoring -Livestock","05A - Appropriation","425000","425000","425000"
"2019-0295-71H-00971HA-05A","2019","Agriculture and Natural Resources","Agriculture and Land Stewardship","0295 - Environment First Fund","71H - Watershed Protection Fund","00971HA","Flood Water Erosion Control","05A - Appropriation","900000","900000","900000"
"2019-0295-72H-00972HA-05A","2019","Agriculture and Natural Resources","Agriculture and Land Stewardship","0295 - Environment First Fund","72H - Farm Management Demonstration","00972HA","Farm Management Demonstration","05A - Appropriation","375000","375000",
"2019-0295-75H-00975HA-05A","2019","Agriculture and Natural Resources","Agriculture and Land Stewardship","0295 - Environment First Fund","75H - Cost Share","00975HA","Soil Cost Share","05A - Appropriation","8325000","8325000","8325000"
"2019-0295-76H-00976HA-05A","2019","Agriculture and Natural Resources","Agriculture and Land Stewardship","0295 - Environment First Fund","76H - Conservation Reserve Program","00976HA","Conservation Reserve Program","05A - Appropriation","900000","900000","900000"
"2019-0295-79H-00979HA-05A","2019","Agriculture and Natural Resources","Agriculture and Land Stewardship","0295 - Environment First Fund","79H - Conservation Reserve Enhance","00979HA","Conservation Reserve Enhance","05A - Appropriation","1000000","1000000","1000000"
"2019-0295-88H-00988HA-05A","2019","Agriculture and Natural Resources","Agriculture and Land Stewardship","0295 - Environment First Fund","88H - Soil & Water Conservation","00988HA","Soil & WaterConservation","05A - Appropriation","3800000","3800000","3800000"
"2019-0295-AH6-0090AH6-05A","2019","Agriculture and Natural Resources","Agriculture and Land Stewardship","0295 - Environment First Fund","AH6 - Water Quality Initiative  EFF","0090AH6","Water Quality Initiative EFF","05A - Appropriation","2375000","2375000","2375000"
"2019-0295-H22-542H22A-05A","2019","Agriculture and Natural Resources","Natural Resources, Department of","0295 - Environment First Fund","H22 - Floodplain Mgmt and Dam Safety","542H22A","Floodplain Management and Dam Safety","05A - Appropriation",,,"375000"
"2019-0295-HB7-542HB7A-05A","2019","Agriculture and Natural Resources","Natural Resources, Department of","0295 - Environment First Fund","HB7 - GIS Information for Watershed","542HB7A","Gis Information For Watershed","05A - Appropriation","195000","195000","195000"
"2019-0295-HB8-542HB8A-05A","2019","Agriculture and Natural Resources","Natural Resources, Department of","0295 - Environment First Fund","HB8 - Water Quality Monitoring","542HB8A","Water Quality Monitoring","05A - Appropriation","2955000","2955000","2955000"
"2019-0295-HC2-542HC2A-05A","2019","Agriculture and Natural Resources","Natural Resources, Department of","0295 - Environment First Fund","HC2 - Ambient Air Quality Monitoring - ambient","542HC2A","Ambient Air Quality Monitoring -Livestock","05A - Appropriation","425000","425000","425000"
"2019-0295-LC8-6150LC8-05A","2019","Education","Regents, Board of","0295 - Environment First Fund","LC8 - SUI - Geological and Water Survey Operations","6150LC8","SUI - Geological and Water Survey Operations","05A - Appropriation",,,"200000"
"2019-0295-LC9-6150LC9-05A","2019","Education","Regents, Board of","0295 - Environment First Fund","LC9 - SUI - Water Resource Management","6150LC9","SUI - Water Resource Management","05A - Appropriation",,,"495000"
"2020-0295-71H-00971HA-05A","2020","Agriculture and Natural Resources","Agriculture and Land Stewardship","0295 - Environment First Fund","71H - Watershed Protection Fund","00971HA","Flood Water Erosion Control","05A - Appropriation","900000","900000","900000"
"2020-0295-75H-00975HA-05A","2020","Agriculture and Natural Resources","Agriculture and Land Stewardship","0295 - Environment First Fund","75H - Cost Share","00975HA","Soil Cost Share","05A - Appropriation","8325000","8325000","8325000"
"2020-0295-76H-00976HA-05A","2020","Agriculture and Natural Resources","Agriculture and Land Stewardship","0295 - Environment First Fund","76H - Conservation Reserve Program","00976HA","Conservation Reserve Program","05A - Appropriation","900000","900000","900000"
"2020-0295-79H-00979HA-05A","2020","Agriculture and Natural Resources","Agriculture and Land Stewardship","0295 - Environment First Fund","79H - Conservation Reserve Enhance","00979HA","Conservation Reserve Enhance","05A - Appropriation","1000000","1000000","1000000"
"2020-0295-88H-00988HA-05A","2020","Agriculture and Natural Resources","Agriculture and Land Stewardship","0295 - Environment First Fund","88H - Soil & Water Conservation","00988HA","Soil & WaterConservation","05A - Appropriation","3800000","3800000","3800000"
"2020-0295-AH6-0090AH6-05A","2020","Agriculture and Natural Resources","Agriculture and Land Stewardship","0295 - Environment First Fund","AH6 - Water Quality Initiative  EFF","0090AH6","Water Quality Initiative EFF","05A - Appropriation","2375000","2375000","2375000"
"2020-0295-H22-542H22A-05A","2020","Agriculture and Natural Resources","Natural Resources, Department of","0295 - Environment First Fund","H22 - Floodplain Mgmt and Dam Safety","542H22A","Floodplain Management and Dam Safety","05A - Appropriation","375000","375000","375000"
"2020-0295-HB6-542HB6A-05A","2020","Agriculture and Natural Resources","Natural Resources, Department of","0295 - Environment First Fund","HB6 - Park Operations & Maintenance","542HB6A","Park Operations & Maintain.","05A - Appropriation","6235000","6235000","6235000"
"2020-0295-HB7-542HB7A-05A","2020","Agriculture and Natural Resources","Natural Resources, Department of","0295 - Environment First Fund","HB7 - GIS Information for Watershed","542HB7A","Gis Information For Watershed","05A - Appropriation","195000","195000","195000"
"2020-0295-HB8-542HB8A-05A","2020","Agriculture and Natural Resources","Natural Resources, Department of","0295 - Environment First Fund","HB8 - Water Quality Monitoring","542HB8A","Water Quality Monitoring","05A - Appropriation","2955000","2955000","2955000"
"2020-0295-HB9-542HB9A-05A","2020","Agriculture and Natural Resources","Natural Resources, Department of","0295 - Environment First Fund","HB9 - Water Quality Protection","542HB9A","Water Quality Protection","05A - Appropriation","500000","500000","500000"
"2020-0295-HC1-542HC1A-05A","2020","Agriculture and Natural Resources","Natural Resources, Department of","0295 - Environment First Fund","HC1 - Animal Feeding Operations","542HC1A","Animal Feeding Operations","05A - Appropriation","1320000","1320000","1320000"
"2020-0295-HC2-542HC2A-05A","2020","Agriculture and Natural Resources","Natural Resources, Department of","0295 - Environment First Fund","HC2 - Ambient Air Quality Monitoring","542HC2A","Ambient Air Quality Monitoring -Livestock","05A - Appropriation","425000","425000","425000"
"2020-0295-HC5-542HC5A-05A","2020","Agriculture and Natural Resources","Natural Resources, Department of","0295 - Environment First Fund","HC5 - REAP","542HC5A","REAP","05A - Appropriation","12000000","12000000","12000000"
"2020-0295-LC8-6150LC8-05A","2020","Education","Regents, Board of","0295 - Environment First Fund","LC8 - SUI - Geological and Water Survey Operations","6150LC8","SUI - Geological and Water Survey Operations","05A - Appropriation","200000","200000","200000"
"2020-0295-LC9-6150LC9-05A","2020","Education","Regents, Board of","0295 - Environment First Fund","LC9 - SUI - Water Resource Management","6150LC9","SUI - Water Resource Management","05A - Appropriation","495000","495000","495000"
"2021-0295-71H-00971HA-05A","2021","Agriculture and Natural Resources","Agriculture and Land Stewardship","0295 - Environment First Fund","71H - Watershed Protection Fund","00971HA","Flood Water Erosion Control","05A - Appropriation","450000","900000","900000"
"2021-0295-72H-00972HA-05A","2021","Agriculture and Natural Resources","Agriculture and Land Stewardship","0295 - Environment First Fund","72H - Farm Management Demonstration","00972HA","Farm Management Demonstration","05A - Appropriation","100000",,
"2021-0295-75H-00975HA-05A","2021","Agriculture and Natural Resources","Agriculture and Land Stewardship","0295 - Environment First Fund","75H - Cost Share","00975HA","Soil Cost Share","05A - Appropriation","4162500","8325000","8325000"
"2021-0295-76H-00976HA-05A","2021","Agriculture and Natural Resources","Agriculture and Land Stewardship","0295 - Environment First Fund","76H - Conservation Reserve Program","00976HA","Conservation Reserve Program","05A - Appropriation","450000","900000","900000"
"2021-0295-79H-00979HA-05A","2021","Agriculture and Natural Resources","Agriculture and Land Stewardship","0295 - Environment First Fund","79H - Conservation Reserve Enhance","00979HA","Conservation Reserve Enhance","05A - Appropriation","500000","1000000","1000000"
"2021-0295-88H-00988HA-05A","2021","Agriculture and Natural Resources","Agriculture and Land Stewardship","0295 - Environment First Fund","88H - Soil & Water Conservation","00988HA","Soil & WaterConservation","05A - Appropriation","1900000","3800000","3800000"
"2021-0295-AH6-0090AH6-05A","2021","Agriculture and Natural Resources","Agriculture and Land Stewardship","0295 - Environment First Fund","AH6 - Water Quality Initiative  EFF","0090AH6","Water Quality Initiative EFF","05A - Appropriation","1187500","2375000","2375000"
"2021-0295-H22-542H22A-05A","2021","Agriculture and Natural Resources","Natural Resources, Department of","0295 - Environment First Fund","H22 - Floodplain Mgmt and Dam Safety","542H22A","Floodplain Management and Dam Safety","05A - Appropriation","187500","375000","375000"
"2021-0295-HB6-542HB6A-05A","2021","Agriculture and Natural Resources","Natural Resources, Department of","0295 - Environment First Fund","HB6 - Park Operations & Maintenance","542HB6A","Park Operations & Maintain.","05A - Appropriation","3117500","6235000","6235000"
"2021-0295-HB7-542HB7A-05A","2021","Agriculture and Natural Resources","Natural Resources, Department of","0295 - Environment First Fund","HB7 - GIS Information for Watershed","542HB7A","Gis Information For Watershed","05A - Appropriation","97500","195000","195000"
"2021-0295-HB8-542HB8A-05A","2021","Agriculture and Natural Resources","Natural Resources, Department of","0295 - Environment First Fund","HB8 - Water Quality Monitoring","542HB8A","Water Quality Monitoring","05A - Appropriation","1477500","2955000","2955000"
"2021-0295-HB9-542HB9A-05A","2021","Agriculture and Natural Resources","Natural Resources, Department of","0295 - Environment First Fund","HB9 - Water Quality Protection","542HB9A","Water Quality Protection","05A - Appropriation","250000","500000","500000"
"2021-0295-HC1-542HC1A-05A","2021","Agriculture and Natural Resources","Natural Resources, Department of","0295 - Environment First Fund","HC1 - Animal Feeding Operations","542HC1A","Animal Feeding Operations","05A - Appropriation","1320000","1320000","1320000"
"2021-0295-HC2-542HC2A-05A","2021","Agriculture and Natural Resources","Natural Resources, Department of","0295 - Environment First Fund","HC2 - Ambient Air Quality Monitoring","542HC2A","Ambient Air Quality Monitoring -Livestock","05A - Appropriation","425000","425000","425000"
"2021-0295-HC5-542HC5A-05A","2021","Agriculture and Natural Resources","Natural Resources, Department of","0295 - Environment First Fund","HC5 - REAP","542HC5A","REAP","05A - Appropriation","6000000","12000000","12000000"
"2021-0295-LC8-6150LC8-05A","2021","Education","Regents, Board of","0295 - Environment First Fund","LC8 - SUI - Geological and Water Survey Operations","6150LC8","SUI - Geological and Water Survey Operations","05A - Appropriation","200000","200000","200000"
"2021-0295-LC9-6150LC9-05A","2021","Education","Regents, Board of","0295 - Environment First Fund","LC9 - SUI - Water Resource Management","6150LC9","SUI - Water Resource Management","05A - Appropriation","495000","495000","495000"
"2022-0295-71H-00971HA-05A","2022","Agriculture and Natural Resources","Agriculture and Land Stewardship","0295 - Environment First Fund","71H - Watershed Protection Fund","00971HA","Flood Water Erosion Control","05A - Appropriation","900000","900000","900000"
"2022-0295-75H-00975HA-05A","2022","Agriculture and Natural Resources","Agriculture and Land Stewardship","0295 - Environment First Fund","75H - Cost Share","00975HA","Soil Cost Share","05A - Appropriation","8325000","8325000","8325000"
"2022-0295-76H-00976HA-05A","2022","Agriculture and Natural Resources","Agriculture and Land Stewardship","0295 - Environment First Fund","76H - Conservation Reserve Program","00976HA","Conservation Reserve Program","05A - Appropriation","900000","900000","900000"
"2022-0295-79H-00979HA-05A","2022","Agriculture and Natural Resources","Agriculture and Land Stewardship","0295 - Environment First Fund","79H - Conservation Reserve Enhance","00979HA","Conservation Reserve Enhance","05A - Appropriation","1000000","1000000","1000000"
