"as_of_date","federal_agency","funding_source","program_description","project_name","project_description","project_type","county","municipality","applicant_name","obligated_amount","obligated_date","disbursed_amount","disbursed_date"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Fund for Restoration of Multifamily Housing (FRM) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) administers the Large Multi-family Housing program, which provides funding to facilitate the creation of quality, affordable housing units to help New Jersey recover from the loss of multi-family housing following Superstorm Sandy. Community Development Block Grant Disaster Recovery (CDBG-DR) funds are provided as zero- and low-interest loans to qualified developers to leverage 9% and 4% low income housing tax credits, tax-exempt bonds and stand-alone financing to support developers. Development may include new construction, conversion of vacant commercial/ industrial buildings, or substantial rehabilitation of uninhabitable dwellings.","Large Multifamily LMI","ATLANTIC","HAMILTON TOWNSHIP","Harding Homes","16047181.00","2016-10-20T00:00:00.000","16047181.00","2019-05-20T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Fund for Restoration of Multifamily Housing (FRM) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) administers the Large Multi-family Housing program, which provides funding to facilitate the creation of quality, affordable housing units to help New Jersey recover from the loss of multi-family housing following Superstorm Sandy. Community Development Block Grant Disaster Recovery (CDBG-DR) funds are provided as zero- and low-interest loans to qualified developers to leverage 9% and 4% low income housing tax credits, tax-exempt bonds and stand-alone financing to support developers. Development may include new construction, conversion of vacant commercial/ industrial buildings, or substantial rehabilitation of uninhabitable dwellings.","Large Multifamily LMI","OCEAN","OCEAN TOWNSHIP","Willows at Waretown","9097970.00","2013-10-03T00:00:00.000","9097970.00","2016-11-14T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Fund for Restoration of Multifamily Housing (FRM) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) administers the Large Multi-family Housing program, which provides funding to facilitate the creation of quality, affordable housing units to help New Jersey recover from the loss of multi-family housing following Superstorm Sandy. Community Development Block Grant Disaster Recovery (CDBG-DR) funds are provided as zero- and low-interest loans to qualified developers to leverage 9% and 4% low income housing tax credits, tax-exempt bonds and stand-alone financing to support developers. Development may include new construction, conversion of vacant commercial/ industrial buildings, or substantial rehabilitation of uninhabitable dwellings.","Large Multifamily LMI","ATLANTIC","EGG HARBOR CITY","Conifer Village at Rittenberg / Rittenberg Manor","5412163.00","2014-01-27T00:00:00.000","5412163.00","2014-10-24T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Fund for Restoration of Multifamily Housing (FRM) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) administers the Large Multi-family Housing program, which provides funding to facilitate the creation of quality, affordable housing units to help New Jersey recover from the loss of multi-family housing following Superstorm Sandy. Community Development Block Grant Disaster Recovery (CDBG-DR) funds are provided as zero- and low-interest loans to qualified developers to leverage 9% and 4% low income housing tax credits, tax-exempt bonds and stand-alone financing to support developers. Development may include new construction, conversion of vacant commercial/ industrial buildings, or substantial rehabilitation of uninhabitable dwellings.","Large Multifamily LMI","MIDDLESEX","WOODBRIDGE TOWNSHIP","Reinhard Manor","4808931.00","2013-11-14T00:00:00.000","4808931.00","2014-09-15T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Fund for Restoration of Multifamily Housing (FRM) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) administers the Large Multi-family Housing program, which provides funding to facilitate the creation of quality, affordable housing units to help New Jersey recover from the loss of multi-family housing following Superstorm Sandy. Community Development Block Grant Disaster Recovery (CDBG-DR) funds are provided as zero- and low-interest loans to qualified developers to leverage 9% and 4% low income housing tax credits, tax-exempt bonds and stand-alone financing to support developers. Development may include new construction, conversion of vacant commercial/ industrial buildings, or substantial rehabilitation of uninhabitable dwellings.","Large Multifamily LMI","ATLANTIC","ATLANTIC CITY","The Meadows (Atlantic City HOPE VI)","5783923.00","2013-08-29T00:00:00.000","5783923.00","2015-08-05T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Fund for Restoration of Multifamily Housing (FRM) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) administers the Large Multi-family Housing program, which provides funding to facilitate the creation of quality, affordable housing units to help New Jersey recover from the loss of multi-family housing following Superstorm Sandy. Community Development Block Grant Disaster Recovery (CDBG-DR) funds are provided as zero- and low-interest loans to qualified developers to leverage 9% and 4% low income housing tax credits, tax-exempt bonds and stand-alone financing to support developers. Development may include new construction, conversion of vacant commercial/ industrial buildings, or substantial rehabilitation of uninhabitable dwellings.","Large Multifamily LMI","MONMOUTH","HOWELL TOWNSHIP","Akabe Village Apartments","3840000.00","2014-01-27T00:00:00.000","3840000.00","2016-12-12T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Fund for Restoration of Multifamily Housing (FRM) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) administers the Large Multi-family Housing program, which provides funding to facilitate the creation of quality, affordable housing units to help New Jersey recover from the loss of multi-family housing following Superstorm Sandy. Community Development Block Grant Disaster Recovery (CDBG-DR) funds are provided as zero- and low-interest loans to qualified developers to leverage 9% and 4% low income housing tax credits, tax-exempt bonds and stand-alone financing to support developers. Development may include new construction, conversion of vacant commercial/ industrial buildings, or substantial rehabilitation of uninhabitable dwellings.","Large Multifamily LMI","BERGEN","EDGEWATER BOROUGH","Winterburn Gardens","1746492.00","2014-01-27T00:00:00.000","1746492.00","2015-11-02T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Fund for Restoration of Multifamily Housing (FRM) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) administers the Large Multi-family Housing program, which provides funding to facilitate the creation of quality, affordable housing units to help New Jersey recover from the loss of multi-family housing following Superstorm Sandy. Community Development Block Grant Disaster Recovery (CDBG-DR) funds are provided as zero- and low-interest loans to qualified developers to leverage 9% and 4% low income housing tax credits, tax-exempt bonds and stand-alone financing to support developers. Development may include new construction, conversion of vacant commercial/ industrial buildings, or substantial rehabilitation of uninhabitable dwellings.","Large Multifamily LMI","OCEAN","TOMS RIVER TOWNSHIP","Freedom Village at Toms River","3200000.00","2013-12-03T00:00:00.000","3200000.00","2015-03-17T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Fund for Restoration of Multifamily Housing (FRM) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) administers the Large Multi-family Housing program, which provides funding to facilitate the creation of quality, affordable housing units to help New Jersey recover from the loss of multi-family housing following Superstorm Sandy. Community Development Block Grant Disaster Recovery (CDBG-DR) funds are provided as zero- and low-interest loans to qualified developers to leverage 9% and 4% low income housing tax credits, tax-exempt bonds and stand-alone financing to support developers. Development may include new construction, conversion of vacant commercial/ industrial buildings, or substantial rehabilitation of uninhabitable dwellings.","Large Multifamily LMI","MIDDLESEX","EDISON TOWNSHIP","Kilmer Homes Phase II","3524310.00","2014-01-27T00:00:00.000","3524310.00","2014-11-10T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Fund for Restoration of Multifamily Housing (FRM) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) administers the Large Multi-family Housing program, which provides funding to facilitate the creation of quality, affordable housing units to help New Jersey recover from the loss of multi-family housing following Superstorm Sandy. Community Development Block Grant Disaster Recovery (CDBG-DR) funds are provided as zero- and low-interest loans to qualified developers to leverage 9% and 4% low income housing tax credits, tax-exempt bonds and stand-alone financing to support developers. Development may include new construction, conversion of vacant commercial/ industrial buildings, or substantial rehabilitation of uninhabitable dwellings.","Large Multifamily LMI","HUDSON","HOBOKEN CITY","Christopher Columbus (PD loan closed 11/3/17)","690551.00","2019-09-26T00:00:00.000","687322.39","2021-11-01T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Fund for Restoration of Multifamily Housing (FRM) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) administers the Large Multi-family Housing program, which provides funding to facilitate the creation of quality, affordable housing units to help New Jersey recover from the loss of multi-family housing following Superstorm Sandy. Community Development Block Grant Disaster Recovery (CDBG-DR) funds are provided as zero- and low-interest loans to qualified developers to leverage 9% and 4% low income housing tax credits, tax-exempt bonds and stand-alone financing to support developers. Development may include new construction, conversion of vacant commercial/ industrial buildings, or substantial rehabilitation of uninhabitable dwellings.","Large Multifamily LMI","OCEAN","LITTLE EGG HARBOR TOWNSHIP","Oak Lane at Little Egg Harbor","9520000.00","2015-11-05T00:00:00.000","9520000.00","2019-03-11T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Fund for Restoration of Multifamily Housing (FRM) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) administers the Large Multi-family Housing program, which provides funding to facilitate the creation of quality, affordable housing units to help New Jersey recover from the loss of multi-family housing following Superstorm Sandy. Community Development Block Grant Disaster Recovery (CDBG-DR) funds are provided as zero- and low-interest loans to qualified developers to leverage 9% and 4% low income housing tax credits, tax-exempt bonds and stand-alone financing to support developers. Development may include new construction, conversion of vacant commercial/ industrial buildings, or substantial rehabilitation of uninhabitable dwellings.","Large Multifamily LMI","HUDSON","HOBOKEN CITY","Harrison Gardens (PDloan closed 11/3/17)","590516.00","2019-09-26T00:00:00.000","483448.00","2021-11-01T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Fund for Restoration of Multifamily Housing (FRM) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) administers the Large Multi-family Housing program, which provides funding to facilitate the creation of quality, affordable housing units to help New Jersey recover from the loss of multi-family housing following Superstorm Sandy. Community Development Block Grant Disaster Recovery (CDBG-DR) funds are provided as zero- and low-interest loans to qualified developers to leverage 9% and 4% low income housing tax credits, tax-exempt bonds and stand-alone financing to support developers. Development may include new construction, conversion of vacant commercial/ industrial buildings, or substantial rehabilitation of uninhabitable dwellings.","Large Multifamily LMI","MONMOUTH","ABERDEEN TOWNSHIP","Aberdeen Senior Residence / Hudson Ridge Senior","13495767.00","2015-12-17T00:00:00.000","13495767.00","2019-05-09T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Fund for Restoration of Multifamily Housing (FRM) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) administers the Large Multi-family Housing program, which provides funding to facilitate the creation of quality, affordable housing units to help New Jersey recover from the loss of multi-family housing following Superstorm Sandy. Community Development Block Grant Disaster Recovery (CDBG-DR) funds are provided as zero- and low-interest loans to qualified developers to leverage 9% and 4% low income housing tax credits, tax-exempt bonds and stand-alone financing to support developers. Development may include new construction, conversion of vacant commercial/ industrial buildings, or substantial rehabilitation of uninhabitable dwellings.","Large Multifamily LMI","MONMOUTH","OCEANPORT BOROUGH","Fort Monmouth Historic","8634675.00","2015-07-02T00:00:00.000","8634675.00","2018-11-20T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Fund for Restoration of Multifamily Housing (FRM) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) administers the Large Multi-family Housing program, which provides funding to facilitate the creation of quality, affordable housing units to help New Jersey recover from the loss of multi-family housing following Superstorm Sandy. Community Development Block Grant Disaster Recovery (CDBG-DR) funds are provided as zero- and low-interest loans to qualified developers to leverage 9% and 4% low income housing tax credits, tax-exempt bonds and stand-alone financing to support developers. Development may include new construction, conversion of vacant commercial/ industrial buildings, or substantial rehabilitation of uninhabitable dwellings.","Large Multifamily LMI","HUDSON","JERSEY CITY","Montgomery Family Phase I","13920000.00","2015-09-24T00:00:00.000","13081280.15","2020-05-11T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Fund for Restoration of Multifamily Housing (FRM) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) administers the Large Multi-family Housing program, which provides funding to facilitate the creation of quality, affordable housing units to help New Jersey recover from the loss of multi-family housing following Superstorm Sandy. Community Development Block Grant Disaster Recovery (CDBG-DR) funds are provided as zero- and low-interest loans to qualified developers to leverage 9% and 4% low income housing tax credits, tax-exempt bonds and stand-alone financing to support developers. Development may include new construction, conversion of vacant commercial/ industrial buildings, or substantial rehabilitation of uninhabitable dwellings.","Large Multifamily LMI","OCEAN","BARNEGAT TOWNSHIP","Barnegat Senior Apartments","7454217.00","2015-07-02T00:00:00.000","7454217.00","2017-06-16T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Fund for Restoration of Multifamily Housing (FRM) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) administers the Large Multi-family Housing program, which provides funding to facilitate the creation of quality, affordable housing units to help New Jersey recover from the loss of multi-family housing following Superstorm Sandy. Community Development Block Grant Disaster Recovery (CDBG-DR) funds are provided as zero- and low-interest loans to qualified developers to leverage 9% and 4% low income housing tax credits, tax-exempt bonds and stand-alone financing to support developers. Development may include new construction, conversion of vacant commercial/ industrial buildings, or substantial rehabilitation of uninhabitable dwellings.","Large Multifamily LMI","ATLANTIC","ATLANTIC CITY","The Beach at South Inlet","9710009.00","2015-05-21T00:00:00.000","9710009.00","2018-10-04T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Fund for Restoration of Multifamily Housing (FRM) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) administers the Large Multi-family Housing program, which provides funding to facilitate the creation of quality, affordable housing units to help New Jersey recover from the loss of multi-family housing following Superstorm Sandy. Community Development Block Grant Disaster Recovery (CDBG-DR) funds are provided as zero- and low-interest loans to qualified developers to leverage 9% and 4% low income housing tax credits, tax-exempt bonds and stand-alone financing to support developers. Development may include new construction, conversion of vacant commercial/ industrial buildings, or substantial rehabilitation of uninhabitable dwellings.","Large Multifamily LMI","MIDDLESEX","EDISON TOWNSHIP","Camp Kilmer Phase B","4100000.00","2019-09-26T00:00:00.000","4100000.00","2020-09-24T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Fund for Restoration of Multifamily Housing (FRM) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) administers the Large Multi-family Housing program, which provides funding to facilitate the creation of quality, affordable housing units to help New Jersey recover from the loss of multi-family housing following Superstorm Sandy. Community Development Block Grant Disaster Recovery (CDBG-DR) funds are provided as zero- and low-interest loans to qualified developers to leverage 9% and 4% low income housing tax credits, tax-exempt bonds and stand-alone financing to support developers. Development may include new construction, conversion of vacant commercial/ industrial buildings, or substantial rehabilitation of uninhabitable dwellings.","Large Multifamily LMI","OCEAN","STAFFORD TOWNSHIP","Manahawkin Family","10200000.00","2018-08-09T00:00:00.000","10200000.00","2020-11-04T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Fund for Restoration of Multifamily Housing (FRM) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) administers the Large Multi-family Housing program, which provides funding to facilitate the creation of quality, affordable housing units to help New Jersey recover from the loss of multi-family housing following Superstorm Sandy. Community Development Block Grant Disaster Recovery (CDBG-DR) funds are provided as zero- and low-interest loans to qualified developers to leverage 9% and 4% low income housing tax credits, tax-exempt bonds and stand-alone financing to support developers. Development may include new construction, conversion of vacant commercial/ industrial buildings, or substantial rehabilitation of uninhabitable dwellings.","Large Multifamily LMI","OCEAN","OCEAN TOWNSHIP","Waretown Family","9180000.00","2018-08-09T00:00:00.000","9180000.00","2020-10-22T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Fund for Restoration of Multifamily Housing (FRM) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) administers the Large Multi-family Housing program, which provides funding to facilitate the creation of quality, affordable housing units to help New Jersey recover from the loss of multi-family housing following Superstorm Sandy. Community Development Block Grant Disaster Recovery (CDBG-DR) funds are provided as zero- and low-interest loans to qualified developers to leverage 9% and 4% low income housing tax credits, tax-exempt bonds and stand-alone financing to support developers. Development may include new construction, conversion of vacant commercial/ industrial buildings, or substantial rehabilitation of uninhabitable dwellings.","Large Multifamily LMI","ATLANTIC","ATLANTIC CITY","Beachgate Homes","1800000.00","2017-12-14T00:00:00.000",,"2018-12-03T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Fund for Restoration of Multifamily Housing (FRM) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) administers the Large Multi-family Housing program, which provides funding to facilitate the creation of quality, affordable housing units to help New Jersey recover from the loss of multi-family housing following Superstorm Sandy. Community Development Block Grant Disaster Recovery (CDBG-DR) funds are provided as zero- and low-interest loans to qualified developers to leverage 9% and 4% low income housing tax credits, tax-exempt bonds and stand-alone financing to support developers. Development may include new construction, conversion of vacant commercial/ industrial buildings, or substantial rehabilitation of uninhabitable dwellings.","Large Multifamily LMI","OCEAN","STAFFORD TOWNSHIP","Stafford Senior Apartments","15800000.00","2016-10-20T00:00:00.000","15800000.00","2019-10-21T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Fund for Restoration of Multifamily Housing (FRM) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) administers the Large Multi-family Housing program, which provides funding to facilitate the creation of quality, affordable housing units to help New Jersey recover from the loss of multi-family housing following Superstorm Sandy. Community Development Block Grant Disaster Recovery (CDBG-DR) funds are provided as zero- and low-interest loans to qualified developers to leverage 9% and 4% low income housing tax credits, tax-exempt bonds and stand-alone financing to support developers. Development may include new construction, conversion of vacant commercial/ industrial buildings, or substantial rehabilitation of uninhabitable dwellings.","Large Multifamily LMI","OCEAN","MANCHESTER TOWNSHIP","Willows at Whiting","9119924.00","2016-09-08T00:00:00.000","9119924.00","2019-09-03T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Fund for Restoration of Multifamily Housing (FRM) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) administers the Large Multi-family Housing program, which provides funding to facilitate the creation of quality, affordable housing units to help New Jersey recover from the loss of multi-family housing following Superstorm Sandy. Community Development Block Grant Disaster Recovery (CDBG-DR) funds are provided as zero- and low-interest loans to qualified developers to leverage 9% and 4% low income housing tax credits, tax-exempt bonds and stand-alone financing to support developers. Development may include new construction, conversion of vacant commercial/ industrial buildings, or substantial rehabilitation of uninhabitable dwellings.","Large Multifamily LMI","MONMOUTH","OCEAN TOWNSHIP","Ocean Family Apartments","8099204.00","2016-10-20T00:00:00.000","8099204.00","2019-06-07T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Fund for Restoration of Multifamily Housing (FRM) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) administers the Large Multi-family Housing program, which provides funding to facilitate the creation of quality, affordable housing units to help New Jersey recover from the loss of multi-family housing following Superstorm Sandy. Community Development Block Grant Disaster Recovery (CDBG-DR) funds are provided as zero- and low-interest loans to qualified developers to leverage 9% and 4% low income housing tax credits, tax-exempt bonds and stand-alone financing to support developers. Development may include new construction, conversion of vacant commercial/ industrial buildings, or substantial rehabilitation of uninhabitable dwellings.","Large Multifamily LMI","MONMOUTH","ASBURY PARK CITY","Boston Way Village","12765153.00","2016-09-08T00:00:00.000","12765153.00","2019-07-08T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Fund for Restoration of Multifamily Housing (FRM) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) administers the Large Multi-family Housing program, which provides funding to facilitate the creation of quality, affordable housing units to help New Jersey recover from the loss of multi-family housing following Superstorm Sandy. Community Development Block Grant Disaster Recovery (CDBG-DR) funds are provided as zero- and low-interest loans to qualified developers to leverage 9% and 4% low income housing tax credits, tax-exempt bonds and stand-alone financing to support developers. Development may include new construction, conversion of vacant commercial/ industrial buildings, or substantial rehabilitation of uninhabitable dwellings.","Large Multifamily LMI","OCEAN","LACEY TOWNSHIP","Lacey Phase II","7938960.00","2015-11-05T00:00:00.000","7938960.00","2018-10-04T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Fund for Restoration of Multifamily Housing (FRM) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) administers the Large Multi-family Housing program, which provides funding to facilitate the creation of quality, affordable housing units to help New Jersey recover from the loss of multi-family housing following Superstorm Sandy. Community Development Block Grant Disaster Recovery (CDBG-DR) funds are provided as zero- and low-interest loans to qualified developers to leverage 9% and 4% low income housing tax credits, tax-exempt bonds and stand-alone financing to support developers. Development may include new construction, conversion of vacant commercial/ industrial buildings, or substantial rehabilitation of uninhabitable dwellings.","Large Multifamily LMI","MONMOUTH","KEANSBURG BOROUGH","Keansburg Mixed Income","18870000.00","2015-11-05T00:00:00.000","18870000.00","2018-12-31T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Fund for Restoration of Multifamily Housing (FRM) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) administers the Large Multi-family Housing program, which provides funding to facilitate the creation of quality, affordable housing units to help New Jersey recover from the loss of multi-family housing following Superstorm Sandy. Community Development Block Grant Disaster Recovery (CDBG-DR) funds are provided as zero- and low-interest loans to qualified developers to leverage 9% and 4% low income housing tax credits, tax-exempt bonds and stand-alone financing to support developers. Development may include new construction, conversion of vacant commercial/ industrial buildings, or substantial rehabilitation of uninhabitable dwellings.","Large Multifamily LMI","MONMOUTH","MIDDLETOWN TOWNSHIP","Bayshore Village","18994550.00","2015-05-21T00:00:00.000","18994549.99","2017-12-20T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Fund for Restoration of Multifamily Housing (FRM) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) administers the Large Multi-family Housing program, which provides funding to facilitate the creation of quality, affordable housing units to help New Jersey recover from the loss of multi-family housing following Superstorm Sandy. Community Development Block Grant Disaster Recovery (CDBG-DR) funds are provided as zero- and low-interest loans to qualified developers to leverage 9% and 4% low income housing tax credits, tax-exempt bonds and stand-alone financing to support developers. Development may include new construction, conversion of vacant commercial/ industrial buildings, or substantial rehabilitation of uninhabitable dwellings.","Large Multifamily LMI","HUDSON","HOBOKEN CITY","Monroe Gardens PD loan closed 11/3/17)","175814.00","2019-09-26T00:00:00.000","171758.01","2021-11-01T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Fund for Restoration of Multifamily Housing (FRM) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) administers the Large Multi-family Housing program, which provides funding to facilitate the creation of quality, affordable housing units to help New Jersey recover from the loss of multi-family housing following Superstorm Sandy. Community Development Block Grant Disaster Recovery (CDBG-DR) funds are provided as zero- and low-interest loans to qualified developers to leverage 9% and 4% low income housing tax credits, tax-exempt bonds and stand-alone financing to support developers. Development may include new construction, conversion of vacant commercial/ industrial buildings, or substantial rehabilitation of uninhabitable dwellings.","Large Multifamily LMI","OCEAN","TOMS RIVER TOWNSHIP","Toms River Senior Apartments","18533192.00","2015-07-02T00:00:00.000","18533192.00","2018-02-22T00:00:00.000"
