"u_id","name","description","creation_date","last_update_date_data","url","api_endpoint","api_information"
"3h2k-77in","2018 Pinelands Commission Annual Report","This report provides information Pinelands Commission for the year 2018.","11/7/2019 12:39","11/7/2019 12:39","https://data.nj.gov/d/3h2k-77in","https://data.nj.gov/resource/3h2k-77in.json","https://dev.socrata.com/"
"i6yi-75mu","2016 Pinelands Commission Annual Report","This report provides information Pinelands Commission for the year 2016.","10/13/2017 13:53","10/13/2017 13:53","https://data.nj.gov/d/i6yi-75mu","https://data.nj.gov/resource/i6yi-75mu.json","https://dev.socrata.com/"
"ipvv-8cey","2015 State Tax Expenditures Report","This report provides information on State Tax Expenditures as of February 20, 2015.","5/29/2015 12:54","5/29/2015 12:54","https://data.nj.gov/d/ipvv-8cey","https://data.nj.gov/resource/ipvv-8cey.json","https://dev.socrata.com/"
"263m-h6ak","Economic Tracker","The Opportunity Insights Economic Tracker (https://tracktherecovery.org) combines anonymized data from leading private companies – from credit card processors to payroll firms – to provide a real-time picture of indicators such as employment rates, consumer spending, and job postings across counties, industries, and income groups.

All of the data displayed on the Economic Tracker can be downloaded here. In collaboration with our data partners, we are making this data freely available in order to assist in efforts to inform the public, policymakers, and researchers about the real-time state of the economy and the effects of COVID-19.

This isn't explicitly only related to COVID-19","7/21/2020 14:07","7/21/2020 14:07","https://data.nj.gov/d/263m-h6ak",,"https://dev.socrata.com/"
"jjsv-4k8g","Low Birth Weight","Health Indicator Report of Low Birth Weight","3/24/2022 17:23","3/24/2022 17:23","https://data.nj.gov/d/jjsv-4k8g",,"https://dev.socrata.com/"
"bdhi-cku5","YourMoney 2016 Debt Report","The annual debt report listing of the State’s bonded and non-bonded debt updated at the end of calendar year 2016.","3/13/2017 14:34","3/13/2017 14:34","https://data.nj.gov/d/bdhi-cku5","https://data.nj.gov/resource/bdhi-cku5.json","https://dev.socrata.com/"
"jwq9-c8vi","FY2012 Budget Summary","This document provides information on the Governor's Budget Summary for Fiscal Year 2012.","7/9/2014 20:15","7/9/2014 20:15","https://data.nj.gov/d/jwq9-c8vi","https://data.nj.gov/resource/jwq9-c8vi.json","https://dev.socrata.com/"
"w5fm-dist","YourMoney 2009 Debt Report","The annual debt report listing of the State’s bonded and non-bonded debt updated at the end of calendar year 2009.","10/11/2016 18:59","10/11/2016 18:59","https://data.nj.gov/d/w5fm-dist","https://data.nj.gov/resource/w5fm-dist.json","https://dev.socrata.com/"
"q2dr-ycdm","Leading Causes of Death","Health Indicator Report of Leading Causes of Death","3/24/2022 17:15","3/24/2022 17:15","https://data.nj.gov/d/q2dr-ycdm",,"https://dev.socrata.com/"
"ip7s-ws88","Sandy HMFA Summary Data","This is a summarized version of the HMFA Master Data with key columns.","7/31/2015 12:59","7/27/2022 18:14","https://data.nj.gov/d/ip7s-ws88","https://data.nj.gov/resource/ip7s-ws88.json","https://dev.socrata.com/"
"mrjb-skve","State Parole Board: Agency Locations","Locations of Central Office and  District Offices","9/22/2021 20:31","1/26/2022 15:35","https://data.nj.gov/d/mrjb-skve","https://data.nj.gov/resource/mrjb-skve.json","https://dev.socrata.com/"
"ui6b-hyzq","NJSP Traffic Stop Data 2018","NJSP traffic stops January 1, 2018 and December 31, 2018 from OLEPS Traffic Stop Data Dashboard.","6/30/2021 14:46","6/30/2021 19:48","https://data.nj.gov/d/ui6b-hyzq","https://data.nj.gov/resource/ui6b-hyzq.json","https://dev.socrata.com/"
"8z5j-t6b4","Sandy HMFA Glossary and Notes","This is a report of the column descriptions of the columns in the Master and Summary Reports.","12/31/2014 20:06","12/31/2014 20:06","https://data.nj.gov/d/8z5j-t6b4","https://data.nj.gov/resource/8z5j-t6b4.json","https://dev.socrata.com/"
"whpi-savb","YourMoney Agency Expenditures Multi-Year","This represents summary expenditures data by Funding Category, Expenditure Category, Agency, and Statewide Program pivoted for complete years, for each year since 2003, with most recent complete fiscal year first. Additional information is in the attached dataset summary PDF (available on the [About] tab under ""Attachments"".).","7/25/2014 13:07","6/9/2022 14:58","https://data.nj.gov/d/whpi-savb","https://data.nj.gov/resource/whpi-savb.json","https://dev.socrata.com/"
"rapr-2pdi","Grow NJ Assistance Program Activity Report","This report provides information on Grow NJ Assistance Program Activity.","7/10/2014 14:00","7/10/2014 14:00","https://data.nj.gov/d/rapr-2pdi","https://data.nj.gov/resource/rapr-2pdi.json","https://dev.socrata.com/"
"xap9-x2qd","Business Employment Incentive Program (BEIP) Activity Report","This report provides information on the activity of the executed Business Employment Incentive Program (BEIP) Grants from June 01, 1996 to April 30, 2014.","7/10/2014 13:46","7/10/2014 13:46","https://data.nj.gov/d/xap9-x2qd","https://data.nj.gov/resource/xap9-x2qd.json","https://dev.socrata.com/"
"rhyd-k92v","2017 New Jersey Transit Annual Report","This report provides information on New Jersey Transit for the year 2017.","11/30/2017 15:35","11/30/2017 15:35","https://data.nj.gov/d/rhyd-k92v","https://data.nj.gov/resource/rhyd-k92v.json","https://dev.socrata.com/"
"xkcv-npmf","YourMoney 2018 Debt Report","The annual debt report listing of the State’s bonded and non-bonded debt updated at the end of calendar year 2018.","6/3/2019 12:58","6/3/2019 12:58","https://data.nj.gov/d/xkcv-npmf","https://data.nj.gov/resource/xkcv-npmf.json","https://dev.socrata.com/"
"g55s-z97h","2014 New Jersey Transit Annual Report","This report provides information on New Jersey Transit for the year 2014.","6/2/2015 15:50","6/2/2015 15:50","https://data.nj.gov/d/g55s-z97h","https://data.nj.gov/resource/g55s-z97h.json","https://dev.socrata.com/"
"xsex-syrm","Licensed Child Care Center Explorer","This is an online resource provided by the New Jersey Department of Children and Families | Office of Licensing. Through this online portal, New Jersey residents will be able to access up-to-date information regarding the safety, health and regulatory compliance of licensed child care centers throughout the Garden State.","12/15/2021 15:32","12/15/2021 15:32","https://data.nj.gov/d/xsex-syrm",,"https://dev.socrata.com/"
"mruj-xpub","Authority Payroll Explorer","This is a link to the Authority Payroll Explorer to query payroll data for State Authority employees.","9/10/2014 15:13","9/10/2014 15:13","https://data.nj.gov/d/mruj-xpub",,"https://dev.socrata.com/"
"aqhj-jws9","DEP Data Miner Website","Within DEP Data Miner, you will find a variety of reports that will provide you with up to the minute results. In order to provide flexibility, many of these reports require the user to enter some criteria, which will result in a customized document.","6/9/2014 17:24","6/9/2014 17:24","https://data.nj.gov/d/aqhj-jws9",,"https://dev.socrata.com/"
"brpb-udxn","Sandy Mapping Detail","This is a report of all records used to plot values on an interactive map on NJ Office of State Comptroller website showing expenditures related to Superstorm Sandy.","7/13/2015 18:43","8/29/2022 18:13","https://data.nj.gov/d/brpb-udxn","https://data.nj.gov/resource/brpb-udxn.json","https://dev.socrata.com/"
"2bgg-hgxd","FY2018 Detailed Budget","This is the Governor's Budget and Message for Fiscal Year 2018. More information can be found in the Citizen's Guide to the Budget on the Treasury/OMB website: www.state.nj.us/treasury/omb.","3/16/2017 11:32","3/16/2017 11:32","https://data.nj.gov/d/2bgg-hgxd","https://data.nj.gov/resource/2bgg-hgxd.json","https://dev.socrata.com/"
"pbkf-dtr2","2018 State Tax Expenditures Report","This report provides information on State Tax Expenditures as of February 2018.","3/14/2018 12:44","3/14/2018 12:44","https://data.nj.gov/d/pbkf-dtr2","https://data.nj.gov/resource/pbkf-dtr2.json","https://dev.socrata.com/"
"r4gq-544m","2013 Pinelands Commission Annual Report","This report provides information Pinelands Commission for the year 2013.","5/29/2015 13:07","5/29/2015 13:07","https://data.nj.gov/d/r4gq-544m","https://data.nj.gov/resource/r4gq-544m.json","https://dev.socrata.com/"
"uac5-qi87","FY2014 Budget Summary","This document provides information on the Governor's Budget Summary for Fiscal Year 2014.","7/9/2014 20:34","7/9/2014 20:34","https://data.nj.gov/d/uac5-qi87","https://data.nj.gov/resource/uac5-qi87.json","https://dev.socrata.com/"
"yjth-fjvt","2012 State Tax Expenditures Report","This report provides information on State Tax Expenditures as of February 21, 2012.","7/10/2014 14:51","7/10/2014 14:51","https://data.nj.gov/d/yjth-fjvt","https://data.nj.gov/resource/yjth-fjvt.json","https://dev.socrata.com/"
"i86f-b7jz","2014 Pinelands Commission Annual Report","This report provides information Pinelands Commission for the year 2014.","11/30/2015 16:45","11/30/2015 16:45","https://data.nj.gov/d/i86f-b7jz","https://data.nj.gov/resource/i86f-b7jz.json","https://dev.socrata.com/"
"85i2-6juy","YourMoney 2019 Debt Report","The annual debt report listing of the State’s bonded and non-bonded debt updated at the end of calendar year 2019.","4/7/2020 18:48","4/7/2020 18:48","https://data.nj.gov/d/85i2-6juy","https://data.nj.gov/resource/85i2-6juy.json","https://dev.socrata.com/"
"33yq-p2ji","NJ COVID-19 & Vaccination Administration Overview","NJ COVID-19 & Vaccination Administration Overview. This dashboard is updated once daily, usually between 10:30-11:30 a.m.","5/10/2021 18:04","5/10/2021 18:04","https://data.nj.gov/d/33yq-p2ji",,"https://dev.socrata.com/"
"rw9s-bhx2","FY2014 New Jersey Lottery Annual Report","This report provides information on the State of New Jersey Programs Supported by State Lottery Resources for the Fiscal Year 2014.","10/2/2015 13:05","10/2/2015 13:05","https://data.nj.gov/d/rw9s-bhx2","https://data.nj.gov/resource/rw9s-bhx2.json","https://dev.socrata.com/"
"eapz-p4mw","2009 Pinelands Commission - State Auditor's Report","This document provides information on State Auditor's 2009 Report for Pinelands Commission.","7/10/2014 14:18","7/10/2014 14:18","https://data.nj.gov/d/eapz-p4mw","https://data.nj.gov/resource/eapz-p4mw.json","https://dev.socrata.com/"
"3xji-fz8i","FY2017-2018 New Jersey Lottery Annual Report","This report provides information on the State of New Jersey Programs Supported by State Lottery Resources for the Fiscal Years 2017-2018.","2/19/2020 14:52","2/19/2020 14:52","https://data.nj.gov/d/3xji-fz8i","https://data.nj.gov/resource/3xji-fz8i.json","https://dev.socrata.com/"
"mnjg-ychg","2010 New Jersey Transit Annual Report","This report provides information on New Jersey Transit for the year 2010.","6/2/2015 15:52","6/2/2015 15:52","https://data.nj.gov/d/mnjg-ychg","https://data.nj.gov/resource/mnjg-ychg.json","https://dev.socrata.com/"
"rndm-vyws","YourMoney 2010 Debt Report","The annual debt report listing of the State’s bonded and non-bonded debt updated at the end of calendar year 2010.","7/8/2014 19:46","7/8/2014 19:46","https://data.nj.gov/d/rndm-vyws","https://data.nj.gov/resource/rndm-vyws.json","https://dev.socrata.com/"
"bhwh-v7it","2021 Highlands Council Annual Report","This report provides information on New Jersey Highlands Water Protection and Planning Council for the year 2021.","5/11/2022 12:37","5/11/2022 12:37","https://data.nj.gov/d/bhwh-v7it","https://data.nj.gov/resource/bhwh-v7it.json","https://dev.socrata.com/"
"79id-pfue","Healthy New Jersey 2020","Healthy New Jersey 2020 is the state's health improvement plan and its health promotion and disease prevention agenda for the decade. This link takes you to the Department of Health's dashboard for key performance indicators. Select

Public Health Delivery, Maternal & Child Health, Health & Wellness, Environment or Chronic & Infectious Disease to see data for objectives in that category.","7/24/2014 17:53","7/24/2014 17:53","https://data.nj.gov/d/79id-pfue",,"https://dev.socrata.com/"
"nunb-tvjd","Total NJ Crash Records By County - No Private Properties","Number of crashes that occurred in each of the 21 counties of New Jersey and the total number of crashes for the years 2001 to current. Crashes that occurred on private properties are not included.","10/24/2017 14:56","7/20/2022 13:46","https://data.nj.gov/d/nunb-tvjd","https://data.nj.gov/resource/nunb-tvjd.json","https://dev.socrata.com/"
"kbdp-f3r2","New Jersey Urban Enterprise Zone Program","This document provides information on New Jersey Urban Enterprise Zone Program Assessment.","7/10/2014 14:10","7/10/2014 14:10","https://data.nj.gov/d/kbdp-f3r2","https://data.nj.gov/resource/kbdp-f3r2.json","https://dev.socrata.com/"
"x8x7-g8dg","NJSP Traffic Stop Data 2010","NJSP traffic stops January 1, 2010 to December 31, 2010 from OLEPS Traffic Stop Data Dashboard.","6/24/2021 13:16","6/30/2021 16:03","https://data.nj.gov/d/x8x7-g8dg","https://data.nj.gov/resource/x8x7-g8dg.json","https://dev.socrata.com/"
"2kzw-6ybm","FY2020 New Jersey Lottery Annual Report","This report provides information on the State of New Jersey Programs Supported by State Lottery Resources for the Fiscal Year 2020.","6/23/2021 11:40","6/23/2021 11:40","https://data.nj.gov/d/2kzw-6ybm","https://data.nj.gov/resource/2kzw-6ybm.json","https://dev.socrata.com/"
"u3ag-s7w6","NJSP Traffic Stop Data 2019","NJSP traffic stop January 1, 2019 to December 2019 from OLEPS Traffic Stop Data Dashboard.","6/30/2021 14:55","6/30/2021 20:14","https://data.nj.gov/d/u3ag-s7w6","https://data.nj.gov/resource/u3ag-s7w6.json","https://dev.socrata.com/"
"jj2j-jd5r","NJ Office of Homeland Security & Preparedness Website","Link to NJ Office of Homeland Security & Preparedness Website","7/13/2017 12:13","7/13/2017 12:13","https://data.nj.gov/d/jj2j-jd5r",,"https://dev.socrata.com/"
"ennh-q3yt","2016 Economic Development Authority Annual Report","This document provides information on 2016 Annual report for Economic Development Authority.","8/15/2017 12:00","8/15/2017 12:00","https://data.nj.gov/d/ennh-q3yt","https://data.nj.gov/resource/ennh-q3yt.json","https://dev.socrata.com/"
"x9wq-36dx","Sandy DHS Glossary and Notes","This is a report of the column descriptions of the columns in the Master and Summary Reports.","1/7/2015 20:42","1/7/2015 20:42","https://data.nj.gov/d/x9wq-36dx","https://data.nj.gov/resource/x9wq-36dx.json","https://dev.socrata.com/"
"xyxq-hsa3","State Police - NJGUNStat","NJGUNStat reports provide access to monthly and quarterly gun crime statistics","7/5/2018 17:59","7/5/2018 17:59","https://data.nj.gov/d/xyxq-hsa3",,"https://dev.socrata.com/"
"k7fb-7ngp","Sandy DOH Master Data","THIS DATASET IS FINAL AND NO FURTHER UPDATES ARE EXPECTED.  This is a report for all the relevant columns of DOH - The Amount Allocated, Obligated and Paid broken down by federal agency, program, vendor, project, county, and municipality.","12/30/2014 16:38","1/23/2017 20:03","https://data.nj.gov/d/k7fb-7ngp","https://data.nj.gov/resource/k7fb-7ngp.json","https://dev.socrata.com/"
"gnsk-nny2","FY2015 New Jersey Lottery Annual Report","This report provides information on the State of New Jersey Programs Supported by State Lottery Resources for the Fiscal Year 2015.","7/18/2016 17:09","7/18/2016 17:09","https://data.nj.gov/d/gnsk-nny2","https://data.nj.gov/resource/gnsk-nny2.json","https://dev.socrata.com/"
"gqzd-wzuc","NJ Department of State Website","Link to NJ Department of State Website","2/6/2018 18:40","2/6/2018 18:40","https://data.nj.gov/d/gqzd-wzuc",,"https://dev.socrata.com/"
"4mtd-b9va","New Jersey Technology Business Tax Certificate Transfer Program","This document provides information on New Jersey Business Tax Certificate Transfer Program.","7/10/2014 14:47","7/10/2014 14:47","https://data.nj.gov/d/4mtd-b9va","https://data.nj.gov/resource/4mtd-b9va.json","https://dev.socrata.com/"
"xb64-ttpx","Agency Payroll Explorer","This is a link to the Payroll Explorer to query payroll data for State Agency employees.","6/9/2014 20:18","6/9/2014 20:18","https://data.nj.gov/d/xb64-ttpx",,"https://dev.socrata.com/"
"3rh3-3u9n","Medicaid Fraud Settlements and Notices","These are settlements and notices","3/30/2021 17:19","8/18/2022 12:52","https://data.nj.gov/d/3rh3-3u9n","https://data.nj.gov/resource/3rh3-3u9n.json","https://dev.socrata.com/"
"r287-7am6","Sandy DMAVA Master Data","This is a report for all the relevant columns of DMAVA - The Amount Allocated, Obligated and Paid broken down by federal agency, program, vendor, project, county, and municipality.","8/7/2015 14:51","1/29/2021 19:14","https://data.nj.gov/d/r287-7am6","https://data.nj.gov/resource/r287-7am6.json","https://dev.socrata.com/"
"3xwt-9aef","2020 State Tax Expenditures Report","This report provides information on State Tax Expenditures as of March 2020.","3/16/2020 17:29","3/16/2020 17:29","https://data.nj.gov/d/3xwt-9aef","https://data.nj.gov/resource/3xwt-9aef.json","https://dev.socrata.com/"
"b3j9-223w","2017 Economic Development Authority Annual Report","This document provides information on 2017 Annual report for Economic Development Authority.","9/7/2018 15:09","9/7/2018 15:09","https://data.nj.gov/d/b3j9-223w","https://data.nj.gov/resource/b3j9-223w.json","https://dev.socrata.com/"
"viwj-fh4y","category_tiles","Template Dataset: category_tiles","7/13/2017 22:27","7/30/2020 12:47","https://data.nj.gov/d/viwj-fh4y","https://data.nj.gov/resource/viwj-fh4y.json","https://dev.socrata.com/"
"8jen-6awq","2013 Economic Development Authority Annual Report","This document provides information on 2013 Annual report for Economic Development Authority.","5/28/2015 19:56","5/28/2015 19:56","https://data.nj.gov/d/8jen-6awq","https://data.nj.gov/resource/8jen-6awq.json","https://dev.socrata.com/"
"sq8t-b6rs","FY2016 Detailed Budget","This is the Governor's Budget and Message for Fiscal Year 2016. More information can be found in the Citizen's Guide to the Budget on the Treasury/OMB website: www.state.nj.us/treasury/omb.","5/28/2015 13:15","5/28/2015 13:15","https://data.nj.gov/d/sq8t-b6rs","https://data.nj.gov/resource/sq8t-b6rs.json","https://dev.socrata.com/"
"bz4u-esmv","FY2014 Detailed Budget","This is the Governor's Budget and Message for Fiscal Year 2014. More information can be found in the Citizen's Guide to the Budget on the Treasury/OMB website: www.state.nj.us/treasury/omb.","5/28/2015 13:12","5/28/2015 13:12","https://data.nj.gov/d/bz4u-esmv","https://data.nj.gov/resource/bz4u-esmv.json","https://dev.socrata.com/"
"s7zf-nuh8","FY2017 Detailed Budget","This is the Governor's Budget and Message for Fiscal Year 2017. More information can be found in the Citizen's Guide to the Budget on the Treasury/OMB website: www.state.nj.us/treasury/omb.","3/3/2016 12:41","3/3/2016 12:41","https://data.nj.gov/d/s7zf-nuh8","https://data.nj.gov/resource/s7zf-nuh8.json","https://dev.socrata.com/"
"8rtt-ra6i","FY2017 Budget Summary","This document provides information on the Governor's Budget Summary for Fiscal Year 2017.","2/29/2016 15:30","2/29/2016 15:30","https://data.nj.gov/d/8rtt-ra6i","https://data.nj.gov/resource/8rtt-ra6i.json","https://dev.socrata.com/"
"59ig-uzuu","FY2023 Detailed Budget","This is the Governor's Budget and Message for Fiscal Year 2023. More information can be found in the Citizen's Guide to the Budget on the Treasury/OMB website.","3/24/2022 14:37","3/24/2022 14:37","https://data.nj.gov/d/59ig-uzuu","https://data.nj.gov/resource/59ig-uzuu.json","https://dev.socrata.com/"
"ppd8-ahsr","Sandy DCA Summary","This is a summarized version of the DCA Master Data with key columns.","12/29/2014 18:47","8/3/2022 18:44","https://data.nj.gov/d/ppd8-ahsr","https://data.nj.gov/resource/ppd8-ahsr.json","https://dev.socrata.com/"
"uu77-69sh","FY2012 New Jersey Lottery Annual Report","This report provides information on the State of New Jersey Programs Supported by State Lottery Resources for the Fiscal Year 2012.","7/9/2014 20:48","7/9/2014 20:48","https://data.nj.gov/d/uu77-69sh","https://data.nj.gov/resource/uu77-69sh.json","https://dev.socrata.com/"
"k4jk-pz3s","Sandy DOE Glossary and Notes","This is a report of the column descriptions of the columns in the Master and Summary Reports.","12/29/2014 19:10","12/29/2014 19:10","https://data.nj.gov/d/k4jk-pz3s","https://data.nj.gov/resource/k4jk-pz3s.json","https://dev.socrata.com/"
"q8ec-3etm","NJSP Traffic Stop Data 2017","NJSP traffic stops January 1, 2017 to December 31, 2017 from OLEPS Traffic Stop Data Dashboard.","6/30/2021 12:53","6/30/2021 19:06","https://data.nj.gov/d/q8ec-3etm","https://data.nj.gov/resource/q8ec-3etm.json","https://dev.socrata.com/"
"xhpg-c3me","DOH - COVID-19 (Coronavirus) Website","Hotline numbers: 1-800-222-1222 or 1-800-962-1253 if using out-of-state phone line.

COVID-2019 is a respiratory infection caused by a novel (new) virus that arose from the area of Wuhan, China in December, 2019. Most of the early cases of this illness were linked to a large seafood and animal market suggesting possible animal-to-person spread of the virus. The market closed on January 2, 2020 as part of the investigation and response to this outbreak. Once a person is infected, the virus causes respiratory illness. Outbreaks of novel virus infections among people are always of public health concern. The risk from these outbreaks depends on the characteristics of the virus, including how well it spreads between people, the severity of the resulting illness, and the medical or other measures available to control the impact of the virus (for example, medications or vaccines).","3/10/2020 13:34","3/10/2020 13:34","https://data.nj.gov/d/xhpg-c3me",,"https://dev.socrata.com/"
"quxe-t9y6","2017 New Jersey Schools Development Authority Annual Report","This document provides information on the Annual report for New Jersey Schools Development Authority for the year 2017.","7/17/2018 14:57","7/17/2018 14:57","https://data.nj.gov/d/quxe-t9y6","https://data.nj.gov/resource/quxe-t9y6.json","https://dev.socrata.com/"
"xctv-7mxu","2020 New Jersey Schools Development Authority Annual Report","This document provides information on the Annual report for New Jersey Schools Development Authority for the year 2020.","8/27/2021 12:25","8/27/2021 12:25","https://data.nj.gov/d/xctv-7mxu","https://data.nj.gov/resource/xctv-7mxu.json","https://dev.socrata.com/"
"jqv6-sxfs","2020 Highlands Council Annual Report","This report provides information on New Jersey Highlands Water Protection and Planning Council for the year 2020.","4/22/2021 14:24","4/22/2021 14:24","https://data.nj.gov/d/jqv6-sxfs","https://data.nj.gov/resource/jqv6-sxfs.json","https://dev.socrata.com/"
"ciws-9xhg","wallpaper_banner","Template Dataset: wallpaper_banner","7/13/2017 22:27","5/11/2021 19:55","https://data.nj.gov/d/ciws-9xhg","https://data.nj.gov/resource/ciws-9xhg.json","https://dev.socrata.com/"
"i3pa-diwm","Open Data Center Playbook","This document is an overview of the Open Data Center and the publishing procedures for this site.","3/26/2020 13:49","3/26/2020 13:49","https://data.nj.gov/d/i3pa-diwm","https://data.nj.gov/resource/i3pa-diwm.json","https://dev.socrata.com/"
"tcsm-5vdf","FY2016 New Jersey Lottery Annual Report","This report provides information on the State of New Jersey Programs Supported by State Lottery Resources for the Fiscal Year 2016.","9/21/2017 18:22","9/21/2017 18:22","https://data.nj.gov/d/tcsm-5vdf","https://data.nj.gov/resource/tcsm-5vdf.json","https://dev.socrata.com/"
"riep-z5cp","PPP Cares Act Loan Totals to New Jersey Businesses","The Paycheck Protection Program (PPP) loans provide small businesses with the resources they need to maintain their payroll, hire back employees who may have been laid off, and cover applicable overhead. This data set includes businesses in New Jersey who received PPP funding, how much funding the employer received & how many jobs the employer claims they saved. The NAICS (National Industry Classification) was provided by the loan recipient.

Please see attached document on landing page for more details.","7/10/2020 12:20","7/10/2020 18:45","https://data.nj.gov/d/riep-z5cp","https://data.nj.gov/resource/riep-z5cp.json","https://dev.socrata.com/"
"weuz-d4x6","NJSP Traffic Stop Data 2016","NJSP traffic stops January 1, 2016 to December 31, 2016 from OLEPS Traffic Stop Data Dashboard.","6/28/2021 18:45","6/30/2021 17:27","https://data.nj.gov/d/weuz-d4x6","https://data.nj.gov/resource/weuz-d4x6.json","https://dev.socrata.com/"
"drvt-r4ps","Pension and Benefits Website","A link to the New Jersey Division of Pensions and Benefits website.","1/13/2014 19:04","1/13/2014 19:04","https://data.nj.gov/d/drvt-r4ps",,"https://dev.socrata.com/"
"d3mz-78qp","2020 Economic Development Authority Annual Report","This document provides information on 2020 Annual report for Economic Development Authority.","1/11/2022 16:27","1/11/2022 16:27","https://data.nj.gov/d/d3mz-78qp","https://data.nj.gov/resource/d3mz-78qp.json","https://dev.socrata.com/"
"5ray-pv63","Sandy DOT Master Data","This is a report for all the relevant columns of DOT - The Amount Allocated, Obligated and Paid broken down by federal agency, program, site, rouite, location, county, and municipality. It also includes Description of repair being done.","12/31/2014 19:47","8/3/2022 13:18","https://data.nj.gov/d/5ray-pv63","https://data.nj.gov/resource/5ray-pv63.json","https://dev.socrata.com/"
"smat-cvb9","Sandy DOL Master Data","THIS DATASET IS FINAL AND NO FURTHER UPDATES ARE EXPECTED.This is a report for all the relevant columns of DOL - The Amount Obligated and Disbursed broken down by federal agency, program, projects, county, and municipality. Empty Obligated and Disbursed Amounts for Ocean County entries had all funds go to the Ocean County Private Industry Council, not the municipalities. All other blank entries had funds allocated directly to DEP and not state parks.","12/31/2014 19:36","5/1/2018 19:26","https://data.nj.gov/d/smat-cvb9","https://data.nj.gov/resource/smat-cvb9.json","https://dev.socrata.com/"
"9qpt-bnm4","NJ Private Inspection Facilities and Emission Repair Facilities","A re-upload of the Motor Vehicle Commission's ""Vehicle Inspection Facility Locations"" dataset to make a more user friendly map/visualization with a focus on Emission Repair Facilities. 

The original dataset can be found here: https://data.nj.gov/Transportation/Vehicle-Inspection-Facility-Locations/t6tk-mr48","12/12/2019 15:00","1/27/2021 14:15","https://data.nj.gov/d/9qpt-bnm4","https://data.nj.gov/resource/9qpt-bnm4.json","https://dev.socrata.com/"
"j356-d76p","Sandy PA Master Data","This is a report for all the relevant columns of PA - Amount Allocated, Obligated, Paid- broken down by program, project, county and municipality.","8/7/2015 17:24","8/24/2022 18:09","https://data.nj.gov/d/j356-d76p","https://data.nj.gov/resource/j356-d76p.json","https://dev.socrata.com/"
"ubnu-tqu7","YourMoney Agency Purchasing","Purchasing represents the procurement from vendors of goods and services that are recorded in the State’s purchasing system and for which payment must be made amounts already spent, amounts the State is obligated to pay to a specific vendor as a result of an order or contract, and amounts that are set aside for imminent purchases are included in purchasing data. The summary purchasing data may fluctuate until all underlying transactions in the reporting period have been finalized by the buying agency. The purchasing system records purchases for all three branches of State government: Executive, Legislative, and Judicial. Authority purchasing data is not available at this time. Additional information is in the attached dataset summary PDF (available on the [About] tab under ""Attachments"".)","6/13/2014 20:22","7/7/2022 18:15","https://data.nj.gov/d/ubnu-tqu7","https://data.nj.gov/resource/ubnu-tqu7.json","https://dev.socrata.com/"
"egbq-n4u9","FY2016 Budget Summary","This document provides information on the Governor's Budget Summary for Fiscal Year 2016.","5/28/2015 12:44","5/28/2015 12:44","https://data.nj.gov/d/egbq-n4u9","https://data.nj.gov/resource/egbq-n4u9.json","https://dev.socrata.com/"
"pytm-rfd5","Department of Health - Healthcare Facilities & Services Website","Healthcare facilities and services information in New Jersey.
Hotline numbers: 1-800-222-1222 or  1-800-962-1253 if using out-of-state phone line.","3/10/2020 13:21","3/10/2020 13:21","https://data.nj.gov/d/pytm-rfd5",,"https://dev.socrata.com/"
"9bi7-fzsm","Sandy PA Glossary And Notes","This is a report of the column descriptions of the columns in the Master and Summary Reports.","7/28/2015 19:51","7/28/2015 19:51","https://data.nj.gov/d/9bi7-fzsm","https://data.nj.gov/resource/9bi7-fzsm.json","https://dev.socrata.com/"
"sm83-fz2w","FY2022 Budget Summary","This document provides information on the Governor's Budget Summary for Fiscal Year 2022.","3/1/2021 18:58","3/1/2021 18:58","https://data.nj.gov/d/sm83-fz2w","https://data.nj.gov/resource/sm83-fz2w.json","https://dev.socrata.com/"
"p6x2-uce4","2011 Highlands Council Annual Report","This report provides information on New Jersey Highlands Water Protection and Planning Council for the year 2011.","5/29/2015 14:24","5/29/2015 14:24","https://data.nj.gov/d/p6x2-uce4","https://data.nj.gov/resource/p6x2-uce4.json","https://dev.socrata.com/"
"4z4u-z6ds","2010 Highlands Council Annual Report","This report provides information on New Jersey Highlands Water Protection and Planning Council for the year 2010.","5/29/2015 14:19","5/29/2015 14:19","https://data.nj.gov/d/4z4u-z6ds","https://data.nj.gov/resource/4z4u-z6ds.json","https://dev.socrata.com/"
"iqix-3mcn","Sandy DOL Glossary and Notes","This is a report of the column descriptions of the columns in the Master and Summary Reports.","12/31/2014 19:34","12/31/2014 19:34","https://data.nj.gov/d/iqix-3mcn","https://data.nj.gov/resource/iqix-3mcn.json","https://dev.socrata.com/"
"t943-z99s","FY2010 New Jersey Lottery Annual Report","This report provides information on the State of New Jersey Programs Supported by State Lottery Resources for the Fiscal Year 2010.","5/29/2015 13:23","5/29/2015 13:23","https://data.nj.gov/d/t943-z99s","https://data.nj.gov/resource/t943-z99s.json","https://dev.socrata.com/"
"3wem-txi9","2019 Highlands Council Annual Report","This report provides information on New Jersey Highlands Water Protection and Planning Council for the year 2019.","8/27/2020 11:44","8/27/2020 11:44","https://data.nj.gov/d/3wem-txi9","https://data.nj.gov/resource/3wem-txi9.json","https://dev.socrata.com/"
