"as_of_date","federal_agency","funding_source","program_description","project_name","project_description","project_type","county","municipality","vendor","applicant_name","route","direction","mp_start","mp_end","location","description_of_damage","structure_number","project_completion_date","fhwa_oblgtd_amt","actual_labor","actual_equipment","actual_material","total_cost","awaiting_fhwa_approval","fhwa_rmbrsmnt_amt","agency_actual_cost","obligated_amount","disbursed_amount"
"2022-07-26T00:00:00.000","US DOT","FHWA-Permanent and Emergency Repairs - State Highways","To restore State highways in the aftermath of Hurricane Sandy, NJDOT contracted for Emergency and Permanent Repairs of various roads and bridges. Emergency work includes sinkhole repairs, restoration of eroded soil, repair of damaged traffic lights, and flood control measures. Permanent Repairs involve highway reconstruction, such as that planned for Route 35 near the Jersey shore.","46","Erosion Repairs - total area of embankment erosion approximately 10,885 SF. Prepped site and graded erosion areas along SE and SW embankments with excavator. Placed 1008 SY filter fabric, 176T of 8""-12"" rock, 770T of 12""-18"" rock, 24T of 18"" to 24"" rock and 19.86T of ASTM#3 stone.","FHWA-Permanent Repairs involving Highway Reconstruction","OCEAN","BERKELEY TOWNSHIP","IEW Construction Group","NJ DOT","37","East Bound","13.13","13.13","Route 37 over Barnegat Bay @ MP 13.13","Embankment erosion along the southeast and southwest corners of structure 1508-151. Area of erosion at SW corner approximately 213'L x 40'W. Two areas of erosion at SE corner approximately 45'L x 45'W and 17'L x 20'W.","1508-151","2013-02-20T00:00:00.000","334759","179237.67","48208.4","107312.67","334759",,"334759","0","334759","334759"
"2022-07-26T00:00:00.000","US DOT","FHWA-Permanent and Emergency Repairs - State Highways","To restore State highways in the aftermath of Hurricane Sandy, NJDOT contracted for Emergency and Permanent Repairs of various roads and bridges. Emergency work includes sinkhole repairs, restoration of eroded soil, repair of damaged traffic lights, and flood control measures. Permanent Repairs involve highway reconstruction, such as that planned for Route 35 near the Jersey shore.","48","Major Erosion Repairs - Backfilling and stabilizing the areas of erosion along the embankments of 4 bridges.","FHWA-Permanent Repairs involving Highway Reconstruction","OCEAN","STAFFORD TOWNSHIP, SHIP BOTTOM BOROUGH","IEW Construction Group","NJ DOT","72","East Bound","26.36","28.4","Route 72 East Bound @ MP 26.36 to 28.40","MP 26.36 (1513-151)- Erosion at East and West Abutments. MP 26.50 - Erosion behind the guiderail. MP 26.95 (1513-152) - Erosion at east and west abutments. MP 27.85 (1513-153) - Severe erosion of the embankment along the west abutment. An erosion hole (7' L x 8' W x 3' D) in the southeast approach embankment. MP28.40 (STR#1513-154) - Minor erosion at west abutment, major erosion at east abutment.","1513-151,1513-152,1513-153,1513-154","2012-12-11T00:00:00.000","794355","459188.21","129896.88","205270","794355",,"794355","0","794355","794355"
"2022-07-26T00:00:00.000","US DOT","FHWA-Permanent and Emergency Repairs - State Highways","To restore State highways in the aftermath of Hurricane Sandy, NJDOT contracted for Emergency and Permanent Repairs of various roads and bridges. Emergency work includes sinkhole repairs, restoration of eroded soil, repair of damaged traffic lights, and flood control measures. Permanent Repairs involve highway reconstruction, such as that planned for Route 35 near the Jersey shore.","48","Erosion Repairs from MP 26.5 to 26.95. Embankment fix - Reinforced the washed out area along the south bank behind the guiderail (2500' L x 40' W x 15' D) with backfill.","FHWA-Permanent Repairs involving Highway Reconstruction","OCEAN","STAFFORD TOWNSHIP, SHIP BOTTOM BOROUGH","AP Construction, Inc.","NJ DOT","72","East Bound","26.36","28.4","Route 72 East Bound @ MP 26.36 to 28.40","MP 26.50 - Erosion behind the guiderail.","1513-151,1513-152","2012-11-01T00:00:00.000","116090","39698.98","32961.05","43430.57","116090.6",,"116090","0","116090","116090"
"2022-07-26T00:00:00.000","US DOT","FHWA-Permanent and Emergency Repairs - State Highways","To restore State highways in the aftermath of Hurricane Sandy, NJDOT contracted for Emergency and Permanent Repairs of various roads and bridges. Emergency work includes sinkhole repairs, restoration of eroded soil, repair of damaged traffic lights, and flood control measures. Permanent Repairs involve highway reconstruction, such as that planned for Route 35 near the Jersey shore.","48","Erosion Repairs to washout area approximately 350'L x 16'W x 12'D. Stabilized the slope, placed filter fabric and rip rap. Repaired pipe outflow area.","FHWA-Emergency Repairs of Roads, Traffic Lights and Bridges","OCEAN","STAFFORD TOWNSHIP","IEW Construction Group","NJ DOT","72","EB","26.5","26.5","Parkway Bridge","Pipe Outfall/Washout multiple areas approximately 300 ft long. Drainage pipe Totaling approximately L 350ft x D 12ft x W 16ft.",,"2012-11-01T00:00:00.000","46980","10963.47","3341","32675.21","46979.68",,"46980","0","46980","46980"
"2022-07-26T00:00:00.000","US DOT","FHWA-Permanent and Emergency Repairs - State Highways","To restore State highways in the aftermath of Hurricane Sandy, NJDOT contracted for Emergency and Permanent Repairs of various roads and bridges. Emergency work includes sinkhole repairs, restoration of eroded soil, repair of damaged traffic lights, and flood control measures. Permanent Repairs involve highway reconstruction, such as that planned for Route 35 near the Jersey shore.","55","East berm/sidewalk area sinkhole filled with DGA. Installed Filter fabric.","FHWA-Permanent Repairs involving Highway Reconstruction","OCEAN","BRICK TOWNSHIP","Mount construction Co., Inc.","NJ DOT","35","South Bound","8.65","8.65","Bay Ave","East berm/sidewalk sinkhole",,"2012-11-05T00:00:00.000","21005","20590.77","413.96","0","21004.73",,"21005","0","21005","21005"
"2022-07-26T00:00:00.000","US DOT","FHWA-Permanent and Emergency Repairs - State Highways","To restore State highways in the aftermath of Hurricane Sandy, NJDOT contracted for Emergency and Permanent Repairs of various roads and bridges. Emergency work includes sinkhole repairs, restoration of eroded soil, repair of damaged traffic lights, and flood control measures. Permanent Repairs involve highway reconstruction, such as that planned for Route 35 near the Jersey shore.","57","Erosion Repairs at west shoulder/berm washout. Fill/DGA placed, filter fabric placed and curb poured.","FHWA-Permanent Repairs involving Highway Reconstruction","OCEAN","BRICK TOWNSHIP","Mount construction Co., Inc.","NJ DOT","35","South Bound","7.66","7.66","Marion Way","West Shoulder/ berm washout",,"2012-11-05T00:00:00.000","18416","4730.12","520.32","13165.61","18416.05",,"18416","0","18416","18416"
"2022-07-26T00:00:00.000","US DOT","FHWA-Permanent and Emergency Repairs - State Highways","To restore State highways in the aftermath of Hurricane Sandy, NJDOT contracted for Emergency and Permanent Repairs of various roads and bridges. Emergency work includes sinkhole repairs, restoration of eroded soil, repair of damaged traffic lights, and flood control measures. Permanent Repairs involve highway reconstruction, such as that planned for Route 35 near the Jersey shore.","60","Erosion Repairs - West shoulder sinkhole and east shoulder flooded. Fill/DGA placed. Curb poured.","FHWA-Permanent Repairs involving Highway Reconstruction","OCEAN","BRICK TOWNSHIP","Mount construction Co., Inc.","NJ DOT","35","South Bound","7.32","7.32","7th Ave","West shoulder sinkhole, East shoulder flooding",,"2012-11-10T00:00:00.000","25023","24400.41","622.41","0","25022.82",,"25023","0","25023","25023"
"2022-07-26T00:00:00.000","US DOT","FHWA-Permanent and Emergency Repairs - State Highways","To restore State highways in the aftermath of Hurricane Sandy, NJDOT contracted for Emergency and Permanent Repairs of various roads and bridges. Emergency work includes sinkhole repairs, restoration of eroded soil, repair of damaged traffic lights, and flood control measures. Permanent Repairs involve highway reconstruction, such as that planned for Route 35 near the Jersey shore.","62","Asphalt pavement repaired at west shoulder washout. Manhole's broken brick collar replaced and mortared.","FHWA-Permanent Repairs involving Highway Reconstruction","OCEAN","TOMS RIVER TOWNSHIP","Mount construction Co., Inc.","NJ DOT","35","South Bound","7.15","7.15","Between 4th Ave. & 3rd Ave.","West shoulder washout and manhole sustained broken brick collar",,"2012-11-11T00:00:00.000","28673","25530.76","963.91","2178.4","28673.07",,"28673","0","28673","28673"
"2022-07-26T00:00:00.000","US DOT","FHWA-Permanent and Emergency Repairs - State Highways","To restore State highways in the aftermath of Hurricane Sandy, NJDOT contracted for Emergency and Permanent Repairs of various roads and bridges. Emergency work includes sinkhole repairs, restoration of eroded soil, repair of damaged traffic lights, and flood control measures. Permanent Repairs involve highway reconstruction, such as that planned for Route 35 near the Jersey shore.","63","Erosion Repairs at west berm washout area where an inlet was damaged and a portion of the curb was undermined. Placed DGA and installed Filter Fabric.","FHWA-Permanent Repairs involving Highway Reconstruction","OCEAN","TOMS RIVER TOWNSHIP","Mount construction Co., Inc.","NJ DOT","35","South Bound","6.89","6.89","Silver Beach Rd","West berm washout, damaged inlet and curb undermined.",,"2012-11-14T00:00:00.000","12620","11101.43","1518.63","0","12620.06",,"12620","0","12620","12620"
"2022-07-26T00:00:00.000","US DOT","FHWA-Permanent and Emergency Repairs - State Highways","To restore State highways in the aftermath of Hurricane Sandy, NJDOT contracted for Emergency and Permanent Repairs of various roads and bridges. Emergency work includes sinkhole repairs, restoration of eroded soil, repair of damaged traffic lights, and flood control measures. Permanent Repairs involve highway reconstruction, such as that planned for Route 35 near the Jersey shore.","65","Erosion Repairs at west berm washout. Fill/DGA placed. Curb poured. Filter fabric installed.","FHWA-Permanent Repairs involving Highway Reconstruction","OCEAN","LAVALLETTE BOROUGH","Mount construction Co., Inc.","NJ DOT","35","South Bound","4.74","4.74","Pennsylvania Ave","West berm washout at utility poles. Damaged curb.",,"2012-11-10T00:00:00.000","3053","2440.63","612.4","0","3053.03",,"3053","0","3053","3053"
"2022-07-26T00:00:00.000","US DOT","FHWA-Permanent and Emergency Repairs - State Highways","To restore State highways in the aftermath of Hurricane Sandy, NJDOT contracted for Emergency and Permanent Repairs of various roads and bridges. Emergency work includes sinkhole repairs, restoration of eroded soil, repair of damaged traffic lights, and flood control measures. Permanent Repairs involve highway reconstruction, such as that planned for Route 35 near the Jersey shore.","66","Erosion Repairs to washout/settlement at the NE and SW corners in the area of utility/signal poles. Excavated damaged curb, installed filter fabric, placed DGA and constructed curb.","FHWA-Permanent Repairs involving Highway Reconstruction","OCEAN","LAVALLETTE BOROUGH","Mount construction Co., Inc.","NJ DOT","35","South Bound","4.58","4.58","Jersey City Ave","Washout/settlement at NE & SW corners at utility/signal poles",,"2012-11-14T00:00:00.000","4498","2750.06","1748.3","0","4498.36",,"4498","0","4498","4498"
"2022-07-26T00:00:00.000","US DOT","FHWA-Permanent and Emergency Repairs - State Highways","To restore State highways in the aftermath of Hurricane Sandy, NJDOT contracted for Emergency and Permanent Repairs of various roads and bridges. Emergency work includes sinkhole repairs, restoration of eroded soil, repair of damaged traffic lights, and flood control measures. Permanent Repairs involve highway reconstruction, such as that planned for Route 35 near the Jersey shore.","67","Erosion Repairs at west berm washout at NW corner where utility pole settlement occurred. Fill/DGA placed. Curb poured.","FHWA-Permanent Repairs involving Highway Reconstruction","OCEAN","LAVALLETTE BOROUGH","Mount construction Co., Inc.","NJ DOT","35","South Bound","4.24","4.24","2nd Ave","West berm washout at NW corner, utility pole settlement",,"2012-11-11T00:00:00.000","22141","19940.6","2200.55","0","22141.15",,"22141","0","22141","22141"
"2022-07-26T00:00:00.000","US DOT","FHWA-Permanent and Emergency Repairs - State Highways","To restore State highways in the aftermath of Hurricane Sandy, NJDOT contracted for Emergency and Permanent Repairs of various roads and bridges. Emergency work includes sinkhole repairs, restoration of eroded soil, repair of damaged traffic lights, and flood control measures. Permanent Repairs involve highway reconstruction, such as that planned for Route 35 near the Jersey shore.","68","Erosion Repairs to east and west shoulder washouts/sinkholes. DGA placed. Curb poured.","FHWA-Permanent Repairs involving Highway Reconstruction","OCEAN","TOMS RIVER TOWNSHIP","Mount construction Co., Inc.","NJ DOT","35","South Bound","4.17","4.17","3rd Ave","East/West shoulder washout/sinkhole, extends up/down 3rd Ave",,"2012-11-13T00:00:00.000","36595","25262.25","8372.32","2960.4","36594.97",,"36595","0","36595","36595"
"2022-07-26T00:00:00.000","US DOT","FHWA-Permanent and Emergency Repairs - State Highways","To restore State highways in the aftermath of Hurricane Sandy, NJDOT contracted for Emergency and Permanent Repairs of various roads and bridges. Emergency work includes sinkhole repairs, restoration of eroded soil, repair of damaged traffic lights, and flood control measures. Permanent Repairs involve highway reconstruction, such as that planned for Route 35 near the Jersey shore.","71","Erosion Repairs to approximately 5 LF of damaged asphalt near the west edge of the south approach at the bridge deck joint. Excavated section of pavement adjacent to 6"" dia. thru hole. Cleaned steel and applied epoxy coating. Created formwork and filled with Quikrete Rapid Road Mix","FHWA-Permanent Repairs involving Highway Reconstruction","CUMBERLAND","MAURICE RIVER TOWNSHIP","AP Construction, Inc.","NJ DOT","47","South Bound","36.07","36.07","Route 47 South Bound over Menantico Creek","Thru Hole (approx. 6"" Dia.) and deteriorated asphalt approximately 5' of length near the West edge of the South approach at the bridge deck joint.","0601-152","2012-11-10T00:00:00.000","5584","3846.01","1439.5","298.37","5584",,"5584","0","5584","5584"
"2022-07-26T00:00:00.000","US DOT","FHWA-Permanent and Emergency Repairs - State Highways","To restore State highways in the aftermath of Hurricane Sandy, NJDOT contracted for Emergency and Permanent Repairs of various roads and bridges. Emergency work includes sinkhole repairs, restoration of eroded soil, repair of damaged traffic lights, and flood control measures. Permanent Repairs involve highway reconstruction, such as that planned for Route 35 near the Jersey shore.","73","Repairs to damaged concrete arch bridge due to severe flooding and receding of flood waters causing settlement from erosion under the drain pipe. Chipped loose concrete on wingwall and top arch pipe. Placed Rip Rap at erosion under drain pipe. Repaired deteriorated concrete and installed epoxy coated rebar and dowels along face of arch headwall.","FHWA-Permanent Repairs involving Highway Reconstruction","GLOUCESTER","MANTUA TOWNSHIP","AP Construction, Inc.","NJ DOT","45","North Bound and South Bound","20.82","20.82","Route 45 over Edwards Run","Damage to concrete Arch Bridge due to severe flooding and receding of flood waters. Settlement occurred due to erosion under drain pipe.","0808-151","2012-11-21T00:00:00.000","87444","41947.43","44188.65","1308.37","87444",,"87444","0","87444","87444"
"2022-07-26T00:00:00.000","US DOT","FHWA-Permanent and Emergency Repairs - State Highways","To restore State highways in the aftermath of Hurricane Sandy, NJDOT contracted for Emergency and Permanent Repairs of various roads and bridges. Emergency work includes sinkhole repairs, restoration of eroded soil, repair of damaged traffic lights, and flood control measures. Permanent Repairs involve highway reconstruction, such as that planned for Route 35 near the Jersey shore.","74","Erosion Repairs at curb/sidewalk/shoulder/pavement washout. DGA placed. Curb poured.","FHWA-Permanent Repairs involving Highway Reconstruction","OCEAN","MANTOLOKING BOROUGH","Mount construction Co., Inc.","NJ DOT","35","North Bound and South Bound","9.74","9.74","Downer Ave","Curb/sidewalk/shoulder/pavement washout.",,"2012-11-15T00:00:00.000","18665","13804.16","1911.71","2949.4","18665.27",,"18665","0","18665","18665"
"2022-07-26T00:00:00.000","US DOT","FHWA-Permanent and Emergency Repairs - State Highways","To restore State highways in the aftermath of Hurricane Sandy, NJDOT contracted for Emergency and Permanent Repairs of various roads and bridges. Emergency work includes sinkhole repairs, restoration of eroded soil, repair of damaged traffic lights, and flood control measures. Permanent Repairs involve highway reconstruction, such as that planned for Route 35 near the Jersey shore.","76","Erosion Repairs at Southwest corner shoulder/curb/berm washout. Filter fabric placed. DGA placed. Curb poured.","FHWA-Permanent Repairs involving Highway Reconstruction","OCEAN","MANTOLOKING BOROUGH","Mount construction Co., Inc.","NJ DOT","35","North Bound and South Bound","9.45","9.45","Carpenter Ln","SW corner shoulder/curb/berm washout",,"2012-11-12T00:00:00.000","28553","23484.06","2508.65","2560","28552.71",,"28553","0","28553","28553"
"2022-07-26T00:00:00.000","US DOT","FHWA-Permanent and Emergency Repairs - State Highways","To restore State highways in the aftermath of Hurricane Sandy, NJDOT contracted for Emergency and Permanent Repairs of various roads and bridges. Emergency work includes sinkhole repairs, restoration of eroded soil, repair of damaged traffic lights, and flood control measures. Permanent Repairs involve highway reconstruction, such as that planned for Route 35 near the Jersey shore.","77","Erosion repairs at east and west shoulder washout. Geotextile fabric placed, DGA placed.","FHWA-Permanent Repairs involving Highway Reconstruction","OCEAN","BRICK TOWNSHIP","Mount construction Co., Inc.","NJ DOT","35","North Bound","8.76","8.76","Bay Ave","East and West shoulder washout",,"2012-11-15T00:00:00.000","39246","35688.1","608.57","2949.4","39246.07",,"39246","0","39246","39246"
"2022-07-26T00:00:00.000","US DOT","FHWA-Permanent and Emergency Repairs - State Highways","To restore State highways in the aftermath of Hurricane Sandy, NJDOT contracted for Emergency and Permanent Repairs of various roads and bridges. Emergency work includes sinkhole repairs, restoration of eroded soil, repair of damaged traffic lights, and flood control measures. Permanent Repairs involve highway reconstruction, such as that planned for Route 35 near the Jersey shore.","78","Geotextile fabric placed, DGA constructed. Curb and Sidewalk constructed.","FHWA-Permanent Repairs involving Highway Reconstruction","OCEAN","BRICK TOWNSHIP","Mount construction Co., Inc.","NJ DOT","35","North Bound","8.76","8.76","Bay Ave","SW corner washed out. Berm, curb, sidewalk damaged.",,"2012-11-15T00:00:00.000","66379","45809.36","7206.38","13363.55","66379.29",,"66379","0","66379","66379"
"2022-07-26T00:00:00.000","US DOT","FHWA-Permanent and Emergency Repairs - State Highways","To restore State highways in the aftermath of Hurricane Sandy, NJDOT contracted for Emergency and Permanent Repairs of various roads and bridges. Emergency work includes sinkhole repairs, restoration of eroded soil, repair of damaged traffic lights, and flood control measures. Permanent Repairs involve highway reconstruction, such as that planned for Route 35 near the Jersey shore.","79","Erosion Repairs at Northeast and Northwest corners of berm/curb/inlet/shoulder washout. Filter fabric placed. DGA placed. Inlet structure and curb reconstructed.","FHWA-Permanent Repairs involving Highway Reconstruction","OCEAN","BRICK TOWNSHIP","Mount construction Co., Inc.","NJ DOT","35","North Bound","8.51","8.51","Oceanview Ave","NE and NW corners: Berm, curb, inlet and shoulder washout.",,"2012-11-14T00:00:00.000","129505","48637.55","22206.57","58661.25","129505.37",,"129505","0","129505","129505"
"2022-07-26T00:00:00.000","US DOT","FHWA-Permanent and Emergency Repairs - State Highways","To restore State highways in the aftermath of Hurricane Sandy, NJDOT contracted for Emergency and Permanent Repairs of various roads and bridges. Emergency work includes sinkhole repairs, restoration of eroded soil, repair of damaged traffic lights, and flood control measures. Permanent Repairs involve highway reconstruction, such as that planned for Route 35 near the Jersey shore.","80","Erosion Repairs at Southwest, Northeast and Northwest corners of berm/curb/sidewalk/shoulder washout. Excavated damaged curb and pavement. DGA placed.","FHWA-Permanent Repairs involving Highway Reconstruction","OCEAN","BRICK TOWNSHIP","Mount construction Co., Inc.","NJ DOT","35","North Bound","8.43","8.43","Grandview Blvd","SW, NE and NW corners: Berm, curb, sidewalk and shoulder washout.",,"2012-11-12T00:00:00.000","7748","4845.59","2902.81","0","7748.4",,"7748","0","7748","7748"
"2022-07-26T00:00:00.000","US DOT","FHWA-Permanent and Emergency Repairs - State Highways","To restore State highways in the aftermath of Hurricane Sandy, NJDOT contracted for Emergency and Permanent Repairs of various roads and bridges. Emergency work includes sinkhole repairs, restoration of eroded soil, repair of damaged traffic lights, and flood control measures. Permanent Repairs involve highway reconstruction, such as that planned for Route 35 near the Jersey shore.","81","Erosion Repairs at Northeast corner of berm/sidewalk/curb washout where an inlet structure was damaged and the west sidewalk was undermined. Excavated outside shoulder and placed DGA. Curb and sidewalk constructed.","FHWA-Permanent Repairs involving Highway Reconstruction","OCEAN","BRICK TOWNSHIP","Mount construction Co., Inc.","NJ DOT","35","North Bound","8.33","8.33","Carlton Place","NE corner: washed out berm, sidewalk and curb damaged. Inlet structure damaged. West sidewalk undermined.",,"2012-11-13T00:00:00.000","24624","19196.49","5427.49","0","24623.98",,"24624","0","24624","24624"
"2022-07-26T00:00:00.000","US DOT","FHWA-Permanent and Emergency Repairs - State Highways","To restore State highways in the aftermath of Hurricane Sandy, NJDOT contracted for Emergency and Permanent Repairs of various roads and bridges. Emergency work includes sinkhole repairs, restoration of eroded soil, repair of damaged traffic lights, and flood control measures. Permanent Repairs involve highway reconstruction, such as that planned for Route 35 near the Jersey shore.","82","Erosion Repairs at Northwest corner of berm/curb/sidewalk washout. Excavated behind curb, filter fabric placed, DGA placed.","FHWA-Permanent Repairs involving Highway Reconstruction","OCEAN","BRICK TOWNSHIP","Mount construction Co., Inc.","NJ DOT","35","North Bound","7.8","7.8","Sanderling Way","Washout behind NW corner damaging curb and sidewalk.",,"2012-11-14T00:00:00.000","71632","51465.57","19607.4","558.54","71631.51",,"71632","0","71632","71632"
"2022-07-26T00:00:00.000","US DOT","FHWA-Permanent and Emergency Repairs - State Highways","To restore State highways in the aftermath of Hurricane Sandy, NJDOT contracted for Emergency and Permanent Repairs of various roads and bridges. Emergency work includes sinkhole repairs, restoration of eroded soil, repair of damaged traffic lights, and flood control measures. Permanent Repairs involve highway reconstruction, such as that planned for Route 35 near the Jersey shore.","85","Erosion Repairs at severe washouts along both berms and shoulders where utilities and an inlet were damaged and the right lane was undermined. Utility companies performed work. Placed stone underneath and alongside restored gas main, covered with filter fabric, filled with DGA and compacted. Outside shoulder and right lane filled with DGA. 22LF curb poured.","FHWA-Permanent Repairs involving Highway Reconstruction","OCEAN","BRICK TOWNSHIP","Mount construction Co., Inc.","NJ DOT","35","North Bound","7.7","7.7","South of Sanderling Way","Utility damage. Severe washouts along both berms and shoulder. Undermined right lane. Inlet Structure damaged.",,"2012-11-15T00:00:00.000","87461","38700.96","20035.92","28724.36","87461.24",,"87461","0","87461","87461"
"2022-07-26T00:00:00.000","US DOT","FHWA-Permanent and Emergency Repairs - State Highways","To restore State highways in the aftermath of Hurricane Sandy, NJDOT contracted for Emergency and Permanent Repairs of various roads and bridges. Emergency work includes sinkhole repairs, restoration of eroded soil, repair of damaged traffic lights, and flood control measures. Permanent Repairs involve highway reconstruction, such as that planned for Route 35 near the Jersey shore.","86","Erosion Repairs at severe full width roadway/berm/sidewalk washout. Excavated damaged asphalt. Filter fabric placed. DGA placed. Curb poured. Reconstructed sidewalk.","FHWA-Permanent Repairs involving Highway Reconstruction","OCEAN","BRICK TOWNSHIP","Mount construction Co., Inc.","NJ DOT","35","North Bound","7.45","7.45","North of 9th Ave/Jeanette Dr.","Full width roadway/berm washout. East shoulder, curb, berm, sidewalk washout.",,"2012-11-13T00:00:00.000","79630","46659.88","26219.73","6750","79629.61",,"79630","0","79630","79630"
"2022-07-26T00:00:00.000","US DOT","FHWA-Permanent and Emergency Repairs - State Highways","To restore State highways in the aftermath of Hurricane Sandy, NJDOT contracted for Emergency and Permanent Repairs of various roads and bridges. Emergency work includes sinkhole repairs, restoration of eroded soil, repair of damaged traffic lights, and flood control measures. Permanent Repairs involve highway reconstruction, such as that planned for Route 35 near the Jersey shore.","93","Replace the missing/damaged timber sheeting in-kind along the west end of the south bridge abutment retaining wall. Installed large rock and Rip-Rap over filter fabric at toe of slope. Placed 19.57 Tons 12""-18"" Rock and 20.78 Tons 8""-12"" Rip-Rap.","FHWA-Permanent Repairs involving Highway Reconstruction","MONMOUTH","BRIELLE BOROUGH","IEW Construction Group","NJ DOT","35","North Bound and South Bound","14.61","14.61","Route 35 @ MP 14.61 over Mansquan River","The West end of the south abutment retaining wall exhibits several areas of missing and/or damaged timber sheeting. 19 Foot Long Breech in south Bulk Head 50' west from Southwest abutment corner.","1506-152","2012-11-16T00:00:00.000","53070","29805.29","7301.78","15962.75","53070",,"53070","0","53070","53070"
"2022-07-26T00:00:00.000","US DOT","FHWA-Permanent and Emergency Repairs - State Highways","To restore State highways in the aftermath of Hurricane Sandy, NJDOT contracted for Emergency and Permanent Repairs of various roads and bridges. Emergency work includes sinkhole repairs, restoration of eroded soil, repair of damaged traffic lights, and flood control measures. Permanent Repairs involve highway reconstruction, such as that planned for Route 35 near the Jersey shore.","95","Scour Repairs between NW timber bulk head and house footing due to water overtopping the timber retaining wall at the northwest channel embankment. Pumped out any residual water between the foundation and the timber wall. Backfilled the area with stone.","FHWA-Permanent Repairs involving Highway Reconstruction","OCEAN","EAGLESWOOD TOWNSHIP","IEW Construction Group","NJ DOT","9","North Bound and South Bound","65.71","65.71","Route 9 @ MP 65.71 over Branch of West Creek","Scour between NW timber bulk head and house footing due to water overtopping the timber retaining wall at the northwest channel embankment.","1501-154","2012-11-12T00:00:00.000","6019","5040.35","0","978.93","6019",,"6019","0","6019","6019"
"2022-07-26T00:00:00.000","US DOT","FHWA-Permanent and Emergency Repairs - State Highways","To restore State highways in the aftermath of Hurricane Sandy, NJDOT contracted for Emergency and Permanent Repairs of various roads and bridges. Emergency work includes sinkhole repairs, restoration of eroded soil, repair of damaged traffic lights, and flood control measures. Permanent Repairs involve highway reconstruction, such as that planned for Route 35 near the Jersey shore.","96","Erosion Repairs at 8'L x 10'W washout behind Northeast wingwall. Placed Filter Fabric and Rip-Rap to stabilize the slope.","FHWA-Permanent Repairs involving Highway Reconstruction","OCEAN","OCEAN TOWNSHIP, LACEY TOWNSHIP","IEW Construction Group","NJ DOT","9","North Bound","79.56","79.56","Route 9 @ MP 79.56 over Oyster Creek","Washout behind Northeast wingwall. (Area of slope erosion approximately 8' x 10')","1502-153","2012-11-12T00:00:00.000","8916","6933.6","1153.52","829.36","8916",,"8916","0","8916","8916"
"2022-07-26T00:00:00.000","US DOT","FHWA-Permanent and Emergency Repairs - State Highways","To restore State highways in the aftermath of Hurricane Sandy, NJDOT contracted for Emergency and Permanent Repairs of various roads and bridges. Emergency work includes sinkhole repairs, restoration of eroded soil, repair of damaged traffic lights, and flood control measures. Permanent Repairs involve highway reconstruction, such as that planned for Route 35 near the Jersey shore.","97","Repaired storm damaged curb and sidewalk. Removed damaged concrete, Poured new Curb and Sidewalk.","FHWA-Permanent Repairs involving Highway Reconstruction","CAMDEN","GLOUCESTER TOWNSHIP","AP Construction, Inc.","NJ DOT","168","North Bound","2.22","2.22","Route 168 @ MP 2.22 over S. Branch Timber Creek","curb and sidewalk damaged due to flooding from storm.","0425-150","2012-11-16T00:00:00.000","15756","9729.54","3788.76","2237.73","15756",,"15756","0","15756","15756"
"2022-07-26T00:00:00.000","US DOT","FHWA-Permanent and Emergency Repairs - State Highways","To restore State highways in the aftermath of Hurricane Sandy, NJDOT contracted for Emergency and Permanent Repairs of various roads and bridges. Emergency work includes sinkhole repairs, restoration of eroded soil, repair of damaged traffic lights, and flood control measures. Permanent Repairs involve highway reconstruction, such as that planned for Route 35 near the Jersey shore.","100","Erosion Repairs at two 5' Deep washouts of the embankment along the roadway at the east side of the bridge behind the guide rail. Two washouts separated by a distance of approximately 110'. Placed Filter Fabric in washout areas and then placed 6"" to 12"" Rip-Rap for erosion control. Placed total of 570 SF Filter Fabric and 60.75 Tons Rip-Rap in both locations.","FHWA-Emergency Repairs of Roads, Traffic Lights and Bridges","GLOUCESTER","WASHINGTON TOWNSHIP","IEW Construction Group","NJ DOT","47","North Bound","66.56","66.56","Route 47 @ MP 66.56 over Bethel Run","Heavy erosion of embankment along the roadway at the east side of the bridge behind the guide rail (approximately 5' deep). Two washouts separated by a distance of approximately 110'","0813-152","2012-11-28T00:00:00.000","12829","8517.68","653.52","3657.85","12829",,"12829","0","12829","12829"
"2022-07-26T00:00:00.000","US DOT","FHWA-Permanent and Emergency Repairs - State Highways","To restore State highways in the aftermath of Hurricane Sandy, NJDOT contracted for Emergency and Permanent Repairs of various roads and bridges. Emergency work includes sinkhole repairs, restoration of eroded soil, repair of damaged traffic lights, and flood control measures. Permanent Repairs involve highway reconstruction, such as that planned for Route 35 near the Jersey shore.","101","Erosion Repairs at the Southwest, Southeast and Northwest approach embankments. Prepped the site. Placed 828 SF of filter fabric and 63.5 tons of 6""-12"" rip rap at all 3 embankments locations","FHWA-Permanent Repairs involving Highway Reconstruction","BURLINGTON","HAINESPORT TOWNSHIP","IEW Construction Group","NJ DOT","38","East Bound and West Bound","14.3","14.3","Route 38 @ MP 14.30 over S. Branch of Rancocus Creek","Erosion at Southwest, Southeast and Northwest approach embankments.","0305-152","2012-12-01T00:00:00.000","17887","9713.88","1292.71","6880.04","17887",,"17887","0","17887","17887"
