Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location,Historical Wards 2003-2015,Zip Codes,Community Areas,Census Tracts,Wards
12/12/2018,Open,,18-03345495,Street Lights - All/Out,5840 N WEST CIRCLE AVE,60631,1127759.70342322,1938366.49357512,41,16,10,41.9871962575654,-87.80546725769791,"(41.987196257565, -87.805467257698)",34,22243,36,733,29
12/12/2018,Completed,12/12/2018,18-03337837,Street Lights - All/Out,4040 S WABASH AVE,60653,1177384.52378803,1878241.34490167,3,2,38,41.82122583826914,-87.62477262084887,"(41.821225838269, -87.624772620849)",12,4301,4,163,9
12/12/2018,Completed,12/13/2018,18-03340041,Street Lights - All/Out,4030 N MAPLEWOOD AVE,60618,1158674.14471226,1926681.50148484,47,19,5,41.954552895494515,-87.69208384915848,"(41.954552895495, -87.692083849158)",13,21538,46,624,18
12/12/2018,Completed,12/13/2018,18-03345348,Street Lights - All/Out,2521 W 107TH ST,60655,1161384.7339125,1833595.48739023,19,22,75,41.69905812839533,-87.68470287108038,"(41.699058128395, -87.68470287108)",33,4447,74,553,42
12/12/2018,Completed,12/13/2018,18-03337572,Street Lights - All/Out,4327 S BERKELEY AVE,60653,1183982.85536959,1876533.46956745,4,2,39,41.81638744098089,-87.60062034946695,"(41.816387440981, -87.600620349467)",1,4301,5,395,10
12/12/2018,Open,,18-03337925,Street Lights - All/Out,6200 S PARK SHORE EAST CT,60637,1187559.37997272,1864359.33157696,5,3,42,41.782896300167586,-87.58788833418852,"(41.782896300168, -87.587888334189)",32,22260,9,469,33
12/12/2018,Open,,18-03343977,Street Lights - All/Out,344 E WACKER DR,60601,1178831.49139216,1902462.80223424,42,1,32,41.88765821224426,-87.61872497161193,"(41.887658212244, -87.618724971612)",22,14309,38,580,36
12/12/2018,Completed,12/13/2018,18-03342787,Street Lights - All/Out,9016 S YATES BLVD,60617,1193737.43087284,1845655.84519096,7,4,48,41.73142326941773,-87.56584985184804,"(41.731423269418, -87.565849851848)",43,21202,44,492,37
12/12/2018,Open,,18-03337907,Street Lights - All/Out,7000 S STATE ST,60637,1177508.32642224,1858602.95990471,6,3,69,41.76733341016172,-87.62491213780443,"(41.767333410162, -87.624912137804)",31,22260,67,513,32
12/12/2018,Completed,12/13/2018,18-03343482,Street Lights - All/Out,3033 N SOUTHPORT AVE,60657,1166437.23980945,1920369.09999796,32,19,6,41.937068429152525,-87.66372688558303,"(41.937068429153, -87.663726885583)",16,4449,57,679,40
12/12/2018,Completed,12/12/2018,18-03337828,Street Lights - All/Out,1126 W 99TH ST,60643,1170414.1868784,1839153.51049346,34,22,73,41.71411883819935,-87.65147995767282,"(41.714118838199, -87.651479957673)",18,22212,72,592,22
12/12/2018,Completed,12/13/2018,18-03343622,Street Lights - All/Out,10500 S HOXIE AVE,60617,1195193.92190655,1835889.24339391,10,4,51,41.70458703871679,-87.56083530798568,"(41.704587038717, -87.560835307986)",47,21202,48,174,47
12/12/2018,Open,,18-03337820,Street Lights - All/Out,6007 W 56TH ST,60638,1137252.94251867,1866822.1573725,13,8,56,41.790703475342355,-87.77227079841829,"(41.790703475342, -87.772270798418)",35,22268,53,590,15
12/12/2018,Open,,18-03345366,Street Lights - All/Out,1600 E 85TH ST,60617,1188400.36121851,1848938.71793402,8,4,45,41.74056073014805,-87.58529672164798,"(41.740560730148, -87.585296721648)",9,21202,41,431,35
12/12/2018,Open,,18-03344809,Street Lights - All/Out,2446 N FAIRFIELD AVE,60647,1157624.7183012,1916215.00022615,1,14,22,41.925853598199744,-87.69622767155685,"(41.9258535982, -87.696227671557)",24,22535,23,468,41
12/12/2018,Completed,12/13/2018,18-03343801,Street Lights - All/Out,2100 N KENMORE AVE,60614,1168958.06239518,1914134.26120129,43,18,7,41.91990531847006,-87.65464391430149,"(41.91990531847, -87.654643914301)",16,21190,68,797,34
12/12/2018,Open,,18-03337935,Street Lights - All/Out,8720 S SOUTH CHICAGO AVE,60617,1193911.69599218,1847616.8642994,7,4,48,41.736800213940136,-87.56514734589926,"(41.73680021394, -87.565147345899)",43,21202,42,508,37
12/12/2018,Completed,12/13/2018,18-03339091,Street Lights - All/Out,3534 W 76TH ST,60652,1154157.02998084,1853983.08000794,18,8,70,41.75515161378654,-87.71062765290692,"(41.755151613787, -87.710627652907)",6,4300,69,498,30
12/12/2018,Open,,18-03344267,Street Lights - All/Out,999 W LAKESIDE PL,60640,1168773.5466148,1931726.62993372,46,19,3,41.968183530840726,-87.65481019069745,"(41.968183530841, -87.654810190697)",37,22616,31,241,39
12/12/2018,Open,,18-03337954,Street Lights - All/Out,3455 N KILDARE AVE,60641,1147107.67333114,1922624.39010759,30,17,16,41.94364946358357,-87.73470844500201,"(41.943649463584, -87.734708445002)",27,22618,16,328,21
12/12/2018,Completed,12/13/2018,18-03340391,Street Lights - All/Out,10125 S ESCANABA AVE,60617,1197125.21862106,1838384.36741722,10,4,51,41.71138613522413,-87.553680607832,"(41.711386135224, -87.553680607832)",47,21202,48,526,47
12/12/2018,Completed,12/13/2018,18-03341004,Street Lights - All/Out,3220 N RAVENSWOOD AVE,60657,1163658.4702847,1921501.38681015,47,19,5,41.94023459130529,-87.67390723752423,"(41.940234591305, -87.673907237524)",16,4449,46,648,18
12/12/2018,Open,,18-03337840,Street Lights - All/Out,4200 S INDIANA AVE,60653,1178296.76649394,1877206.74301808,3,2,38,41.818366113000614,-87.6214575313828,"(41.818366113001, -87.621457531383)",12,4301,4,163,9
12/12/2018,Completed,12/13/2018,18-03344620,Street Lights - All/Out,5258 N MCVICKER AVE,60630,1134820.69028653,1934596.54502944,45,16,11,41.976728826112485,-87.77958589706864,"(41.976728826112, -87.779585897069)",20,21869,11,779,50
12/12/2018,Open,,18-03337969,Street Lights - All/Out,4800 N ELSTON AVE,60630,1145561.61716839,1931526.74242503,39,17,14,41.96810773762195,-87.74016458807667,"(41.968107737622, -87.740164588077)",28,21869,14,362,38
12/12/2018,Open,,18-03340625,Street Lights - All/Out,4714 W SUPERIOR ST,60644,1144753.81602049,1904547.11921069,28,11,25,41.894088379156365,-87.74381694571763,"(41.894088379156, -87.743816945718)",11,22216,26,695,23
12/12/2018,Open,,18-03340082,Street Lights - All/Out,3301 S HAMILTON AVE,60608,1162552.80422994,1882764.05171236,12,9,59,41.83395940046051,-87.67905644993658,"(41.833959400461, -87.679056449937)",29,14920,56,2,26
12/12/2018,Open,,18-03344921,Street Lights - All/Out,1200 S LAKE SHORE DR,60605,1178894.63899043,1895103.61710212,4,1,33,41.867462774199595,-87.61871809320161,"(41.8674627742, -87.618718093202)",48,14913,34,374,10
12/12/2018,Completed,12/13/2018,18-03337890,Street Lights - All/Out,139 W 46TH PL,60609,1176094.29358825,1874415.53998303,3,2,37,41.81075658840196,-87.62962073388088,"(41.810756588402, -87.629620733881)",12,14924,3,189,9
12/12/2018,Completed,12/12/2018,18-03337835,Street Lights - All/Out,1046 W 105TH ST,60643,1171273.01587611,1835188.57117568,34,22,73,41.703219737297566,-87.6484500824037,"(41.703219737298, -87.648450082404)",45,22212,72,595,22
12/12/2018,Completed,12/12/2018,18-03337897,Street Lights - All/Out,4703 S FEDERAL ST,60609,1176384.1599904,1873826.22131809,3,2,38,41.809132925841475,-87.62857526549956,"(41.809132925841, -87.6285752655)",12,14924,4,415,9
12/12/2018,Open,,18-03337931,Street Lights - All/Out,8223 S SAGINAW AVE,60617,1195267.47588989,1850959.00427756,7,4,46,41.74593800461655,-87.56007027203022,"(41.745938004617, -87.56007027203)",43,21202,42,244,37
12/12/2018,Completed,12/14/2018,18-03345306,Street Lights - All/Out,2421 S RIDGEWAY AVE,60623,1151756.16441346,1887659.82092396,22,10,30,41.847612840002874,-87.71854354645376,"(41.847612840003, -87.718543546454)",14,21569,32,754,28
12/12/2018,Completed,12/12/2018,18-03343849,Street Lights - All/Out,7900 S WALLACE ST,60620,1173642.23590324,1852514.38932877,17,6,44,41.75071213501484,-87.63926299478545,"(41.750712135015, -87.639262994785)",17,21554,67,495,31
12/12/2018,Completed,12/13/2018,18-03337852,Street Lights - All/Out,1754 N MONTICELLO AVE,60647,1151773.15690623,1911417.85911258,26,25,23,41.912807111828016,-87.71785588252912,"(41.912807111828, -87.717855882529)",10,22535,24,391,49
12/11/2018,Completed,12/13/2018,18-03330359,Street Lights - All/Out,7155 N OZANAM AVE,60631,1123413.68003296,1946803.4900032,41,16,9,42.010420602553324,-87.82126685801943,"(42.010420602553, -87.821266858019)",,22243,,,
12/11/2018,Open,,18-03330316,Street Lights - All/Out,824 W 86TH ST,60620,1172253.64393199,1847824.23008856,21,6,71,41.73787234419359,-87.64448902946296,"(41.737872344194, -87.644489029463)",18,21554,70,530,13
12/11/2018,Completed,12/13/2018,18-03330314,Street Lights - All/Out,1 N CAMPBELL AVE,60612,1159853.18651563,1899935.25019505,27,12,28,41.88113492868239,-87.6884888163448,"(41.881134928682, -87.688488816345)",48,21184,29,785,46
12/11/2018,Completed,12/13/2018,18-03336093,Street Lights - All/Out,2824 N MAPLEWOOD AVE,60618,1158870.63443082,1918675.5163232,33,14,21,41.932579932333745,-87.69158186878845,"(41.932579932334, -87.691581868788)",24,21538,22,467,20
12/11/2018,Completed,12/14/2018,18-03337322,Street Lights - All/Out,7941 S MANISTEE AVE,60617,1195888.82007641,1852843.15746805,7,4,46,41.751092921207565,-87.5577313557822,"(41.751092921208, -87.557731355782)",43,21202,42,244,37
12/11/2018,Completed,12/13/2018,18-03330315,Street Lights - All/Out,6700 N CALDWELL AVE,60646,1135018.41060581,1944119.19041605,41,16,12,42.00285625928858,-87.77863196072782,"(42.002856259289, -87.778631960728)",34,22532,12,781,29
12/11/2018,Open,,18-03335939,Street Lights - All/Out,1645 N OAK PARK AVE,60707,1130831.39042297,1910199.51891667,29,25,25,41.90985043370772,-87.79482019045344,"(41.909850433708, -87.794820190453)",39,4454,26,598,7
12/11/2018,Open,,18-03336924,Street Lights - All/Out,3144 N MONITOR AVE,60634,1136830.76817613,1920306.73611142,30,25,19,41.93748030901752,-87.77253775167023,"(41.937480309018, -87.77253775167)",27,22254,19,82,21
12/11/2018,Completed,12/13/2018,18-03330266,Street Lights - All/Out,4827 W FULLERTON AVE,60639,1143819.80089745,1915524.94951936,31,25,19,41.924230289590305,-87.7469717087708,"(41.92423028959, -87.746971708771)",7,22615,19,304,17
12/11/2018,Completed,12/13/2018,18-03332135,Street Lights - All/Out,1459 N ASHLAND AVE,60622,1165453.73309389,1910017.13011522,2,14,24,41.908683029443246,-87.66763675095034,"(41.908683029443, -87.66763675095)",24,21560,25,482,11
12/11/2018,Completed,12/13/2018,18-03330320,Street Lights - All/Out,2016 N WOOD ST,60614,1164030.82413295,1913399.55262007,32,14,22,41.91799480803247,-87.67276812328313,"(41.917994808032, -87.672768123283)",16,21560,23,209,40
12/11/2018,Completed,12/12/2018,18-03334509,Street Lights - All/Out,7700 S EMERALD AVE,60620,1172635.62356855,1853807.3102984,17,6,71,41.75428229851371,-87.64291367267657,"(41.754282298514, -87.642913672677)",17,21554,70,556,31
12/11/2018,Open,,18-03333140,Street Lights - All/Out,2959 W DIVERSEY AVE,60647,1156088.14162417,1918467.53902039,32,14,22,41.93206592436176,-87.70181288357625,"(41.932065924362, -87.701812883576)",15,22535,23,548,40
12/11/2018,Open,,18-03336350,Street Lights - All/Out,3000 N MONITOR AVE,60634,1136861.8159924,1919346.18309853,30,25,19,41.934843891208665,-87.77244674021415,"(41.934843891209, -87.772446740214)",27,22254,19,82,21
12/11/2018,Completed,12/12/2018,18-03330255,Street Lights - All/Out,1200 N CICERO AVE,60651,1144144.72392366,1907554.46311054,37,25,25,41.90235233182244,-87.74597835703624,"(41.902352331822, -87.745978357036)",4,4299,26,62,45
12/11/2018,Completed,12/13/2018,18-03330319,Street Lights - All/Out,5939 W NORTH AVE,60639,1136354.60009539,1910022.11736581,29,25,25,41.90926667445815,-87.77453409170137,"(41.909266674458, -87.774534091701)",52,22615,26,597,7
12/11/2018,Completed,12/12/2018,18-03330335,Street Lights - All/Out,5501 N SHERIDAN RD,60640,1168643.9433788,1936727.09009222,48,20,77,41.98190774756068,-87.65514116975056,"(41.981907747561, -87.655141169751)",40,22616,76,93,16
12/11/2018,Completed,12/12/2018,18-03330254,Street Lights - All/Out,2609 W 23RD PL,60608,1159341.42147444,1888304.77001428,12,10,30,41.849230265368824,-87.6906876835628,"(41.849230265369, -87.690687683563)",11,14920,32,263,1
12/11/2018,Completed,12/13/2018,18-03332560,Street Lights - All/Out,4641 N ASHLAND AVE,60640,1164820.99398869,1930895.01507964,47,19,3,41.96598652290242,-87.66936711388392,"(41.965986522902, -87.669367113884)",13,22616,31,559,18
12/11/2018,Completed,12/12/2018,18-03330891,Street Lights - All/Out,7809 S WABASH AVE,60619,1178065.21208279,1853250.90082838,6,6,69,41.752634155749085,-87.62303291150721,"(41.752634155749, -87.623032911507)",31,21546,67,475,32
12/11/2018,Completed,12/13/2018,18-03334641,Street Lights - All/Out,8517 S DREXEL AVE,60619,1183709.8135119,1848697.74452336,8,6,44,41.74001007107022,-87.60248970552237,"(41.74001007107, -87.602489705522)",9,21546,40,141,35
12/11/2018,Completed,12/12/2018,18-03330327,Street Lights - All/Out,1358 W EDDY ST,60657,1166612.14483181,1923683.78022606,44,19,6,41.94616032072888,-87.66298882247811,"(41.946160320729, -87.662988822478)",38,4449,57,729,25
12/11/2018,Completed,12/13/2018,18-03336430,Street Lights - All/Out,6737 N WILDWOOD AVE,60646,1134873.58397371,1944504.92261886,41,16,12,42.003917312054604,-87.779155591907,"(42.003917312055, -87.779155591907)",34,22532,12,781,29
12/11/2018,Open,,18-03330273,Street Lights - All/Out,3700 N SAYRE AVE,60634,1129088.81849124,1923798.84319838,38,16,17,41.947198508241236,-87.8009115909516,"(41.947198508241, -87.800911590952)",39,22254,17,444,19
12/11/2018,Completed,12/12/2018,18-03330329,Street Lights - All/Out,717 N ELIZABETH ST,60642,1167725.123275,1904994.50035,27,12,24,41.89485192998533,-87.65943773163144,"(41.894851929985, -87.659437731631)",41,22620,25,521,46
12/11/2018,Completed,12/11/2018,18-03336371,Street Lights - All/Out,10600 S FOREST AVE,60628,1180123.36929965,1834744.36761783,9,5,49,41.70180306852391,-87.61605579117504,"(41.701803068524, -87.616055791175)",30,21861,45,236,43
12/11/2018,Open,,18-03336531,Street Lights - All/Out,1918 W LOYOLA AVE,60626,1162201.28989899,1943395.91173052,50,24,2,42.000344748518096,-87.67864792505954,"(42.000344748518, -87.67864792506)",42,21853,20,320,27
12/11/2018,Open,,18-03335884,Street Lights - All/Out,1 W HARRISON ST,60605,1176451.12200319,1897667.02770095,4,1,32,41.874552398422026,-87.62761115197686,"(41.874552398422, -87.627611151977)",48,14913,38,92,10
12/11/2018,Completed,12/12/2018,18-03330318,Street Lights - All/Out,1936 W DEVON AVE,60660,1162374.17800554,1942519.41417077,50,24,2,41.9979359847238,-87.67803658439524,"(41.997935984724, -87.678036584395)",42,4451,20,43,24
12/11/2018,Open,,18-03335685,Street Lights - All/Out,1010 N LAKE SHORE DR,60611,1177293.46979415,1907375.55910579,42,18,8,41.90117406280049,-87.62422389337458,"(41.9011740628, -87.624223893375)",22,21182,37,104,36
12/11/2018,Completed,12/12/2018,18-03333715,Street Lights - All/Out,4658 N KENNICOTT AVE,60630,1147931.83010801,1930542.69550457,39,17,14,41.96536208119231,-87.73147481231314,"(41.965362081192, -87.731474812313)",28,21869,14,257,38
12/11/2018,Completed,12/13/2018,18-03330348,Street Lights - All/Out,5452 N NEW ENGLAND AVE,60656,1129588.35963168,1935755.99839383,41,16,10,41.980001682054116,-87.79880118653126,"(41.980001682054, -87.798801186531)",34,4448,36,699,29
12/11/2018,Completed,12/14/2018,18-03335852,Street Lights - All/Out,1126 W 105TH ST,60643,1170592.50001681,1835174.81002565,34,22,73,41.703196798725806,-87.65094237829396,"(41.703196798726, -87.650942378294)",45,22212,72,595,22
12/11/2018,Completed,12/12/2018,18-03330360,Street Lights - All/Out,10400 S FOREST AVE,60628,1180084.57928638,1836074.02990034,9,5,49,41.70545272779998,-87.61615728123842,"(41.7054527278, -87.616157281238)",30,21861,45,236,43
12/11/2018,Completed,12/12/2018,18-03332126,Street Lights - All/Out,3224 S EMERALD AVE,60616,1171825.67611972,1883506.33827243,11,9,60,41.83579744930487,-87.64501040499684,"(41.835797449305, -87.645010404997)",26,21194,58,149,48
12/11/2018,Open,,18-03334453,Street Lights - All/Out,5516 W SCHOOL ST,60641,1139008.52489308,1921395.17536589,30,16,15,41.940427726317566,-87.76450745632708,"(41.940427726318, -87.764507456327)",25,22618,15,361,21
12/11/2018,Completed,12/12/2018,18-03330298,Street Lights - All/Out,2607 N MILWAUKEE AVE,60647,1154532.82019144,1917398.16140299,32,14,22,41.92916276365491,-87.70755717967053,"(41.929162763655, -87.707557179671)",15,22535,23,72,12
12/11/2018,Open,,18-03330197,Street Lights - All/Out,5553 S AUSTIN AVE,60638,1137316.94251867,1867135.0573725,23,8,56,41.79156098180065,-87.77202863007773,"(41.791560981801, -87.772028630078)",35,22268,53,590,6
12/11/2018,Open,,18-03331647,Street Lights - All/Out,111 W ADAMS ST,60603,1175472.70500805,1899429.65479199,42,1,32,41.879411173338326,-87.63115048727374,"(41.879411173338, -87.631150487274)",22,14912,38,92,36
12/11/2018,Completed,12/12/2018,18-03331761,Street Lights - All/Out,2400 N SOUTHPORT AVE,60614,1166579.66680107,1916051.55330498,2,19,7,41.925217796992605,-87.66332744603127,"(41.925217796993, -87.663327446031)",16,21190,68,210,11
12/11/2018,Completed,12/12/2018,18-03332036,Street Lights - All/Out,15 E 119TH PL,60628,1178486.07679236,1825733.69989643,9,5,53,41.677113750171976,-87.62232334939064,"(41.677113750172, -87.622323349391)",30,21861,50,504,43
12/11/2018,Completed,12/11/2018,18-03330481,Street Lights - All/Out,8500 W FOREST PRESERVE AVE,60634,1119027.63891778,1921039.64573041,38,16,76,41.939792448117245,-87.83795331591602,"(41.939792448117, -87.837953315916)",39,22254,75,130,19
12/11/2018,Completed,12/13/2018,18-03333871,Street Lights - All/Out,1119 N MAYFIELD AVE,60651,1136822.60863202,1906853.27567546,29,15,25,41.900562605611064,-87.77289086393655,"(41.900562605611, -87.772890863937)",52,4299,26,671,7
12/11/2018,Open,,18-03336466,Street Lights - All/Out,11700 S LOOMIS ST,60643,1169102.04490702,1827164.887228,34,5,53,41.681248535655236,-87.65663051548688,"(41.681248535655, -87.656630515487)",45,22212,50,642,22
12/11/2018,Completed,12/13/2018,18-03336830,Street Lights - All/Out,5200 W CORNELIA AVE,60641,1141078.82346884,1922774.78549789,30,16,15,41.94417556045636,-87.75686419750518,"(41.944175560456, -87.756864197505)",25,22618,15,361,21
12/11/2018,Open,,18-03336662,Street Lights - All/Out,518 N OAKLEY BLVD,60612,1160974.95212025,1903635.66021339,26,12,24,41.89126597082777,-87.68426698450574,"(41.891265970828, -87.684266984506)",10,21184,25,546,49
12/11/2018,Completed,12/13/2018,18-03330223,Street Lights - All/Out,8500 S KOLIN AVE,60652,1148900.50247248,1847831.00340617,18,8,70,41.73837201671278,-87.73004974149129,"(41.738372016713, -87.730049741491)",6,4300,69,197,30
12/11/2018,Open,,18-03330308,Street Lights - All/Out,5455 N AUSTIN AVE,60630,1135219.33169252,1936027.50257905,45,16,11,41.98064842096172,-87.77808578647053,"(41.980648420962, -87.778085786471)",20,21869,11,693,50
12/11/2018,Completed,12/12/2018,18-03336503,Street Lights - All/Out,9900 S TALMAN AVE,60655,1160441.01996689,1838890.28140196,19,22,72,41.71360741982322,-87.6880130606693,"(41.713607419823, -87.688013060669)",,4447,,661,
12/10/2018,Open,,18-03328026,Street Lights - All/Out,400 S WABASH AVE,60605,1176867.04200583,1898552.20252784,4,1,32,41.876971975673,-87.6260573122258,"(41.876971975673, -87.626057312226)",48,14913,38,367,10
12/10/2018,Completed,12/11/2018,18-03327910,Street Lights - All/Out,1632 N RUTHERFORD AVE,60707,1131168.34419409,1910120.60287899,29,25,25,41.90962806606556,-87.7935841613735,"(41.909628066066, -87.793584161373)",39,4454,26,598,7
12/10/2018,Completed,12/12/2018,18-03321220,Street Lights - All/Out,2351 E 130TH ST,60633,1193727.0360048,1819328.80697082,10,4,55,41.6591792874905,-87.56674629763094,"(41.659179287491, -87.566746297631)",47,22250,52,174,47
12/10/2018,Completed,12/11/2018,18-03321264,Street Lights - All/Out,5703 N AVONDALE AVE,60631,1132564.50242962,1937611.33500553,41,16,10,41.98504141128621,-87.78781240804189,"(41.985041411286, -87.787812408042)",34,22243,36,657,29
12/10/2018,Open,,18-03321031,Street Lights - All/Out,7001 S STATE ST,60637,1177508.42642224,1858592.35990471,6,3,69,41.76730432033872,-87.6249120912737,"(41.767304320339, -87.624912091274)",31,22260,67,513,32
12/10/2018,Completed,12/13/2018,18-03325482,Street Lights - All/Out,10827 S AVENUE F,60617,1203510.34940883,1833777.4333029,10,4,52,41.69858331076057,-87.53045462459106,"(41.698583310761, -87.530454624591)",47,21202,49,552,47
12/10/2018,Completed,12/10/2018,18-03324943,Street Lights - All/Out,619 S HOYNE AVE,60612,1162485.31818438,1897302.95090077,28,12,28,41.87385699124819,-87.6788974896759,"(41.873856991248, -87.678897489676)",8,21184,29,5,23
12/10/2018,Completed,12/13/2018,18-03321126,Street Lights - All/Out,2220 S ARCHER AVE,60616,1174344.36100597,1889609.54840354,25,9,34,41.85248938534317,-87.63558661683344,"(41.852489385343, -87.635586616833)",8,21194,35,3,26
12/10/2018,Open,,18-03328989,Street Lights - All/Out,2836 W TOUHY AVE,60645,1156208.25848654,1947616.33102146,50,24,2,42.01204936237069,-87.70058030321452,"(42.012049362371, -87.700580303215)",42,22528,20,359,27
12/10/2018,Completed,12/12/2018,18-03329151,Street Lights - All/Out,6745 W MEDILL AVE,60635,1131031.95311746,1914772.62413073,36,25,18,41.92239615632056,-87.79397773901228,"(41.922396156321, -87.793977739012)",39,4454,18,136,44
12/10/2018,Completed,12/13/2018,18-03324088,Street Lights - All/Out,2169 W WILSON AVE,60625,1161093.15667816,1930512.75938914,47,19,4,41.96501604797599,-87.68308431409498,"(41.965016047976, -87.683084314095)",13,21849,6,667,18
12/10/2018,Completed,12/13/2018,18-03321049,Street Lights - All/Out,5223 S KILBOURN AVE,60632,1147247.13868707,1869605.97352919,23,8,57,41.798157879845014,-87.73555291609752,"(41.798157879845, -87.735552916098)",35,22248,54,637,6
12/10/2018,Completed,12/13/2018,18-03321023,Street Lights - All/Out,801 S CALIFORNIA AVE,60612,1157828.1208989,1896245.92990058,28,11,27,41.87105258684311,-87.6960253418642,"(41.871052586843, -87.696025341864)",48,21184,28,38,23
12/10/2018,Completed,12/12/2018,18-03329163,Street Lights - All/Out,8040 S HERMITAGE AVE,60620,1166077.87382639,1851376.20289781,21,6,71,41.74775289453147,-87.66701475212038,"(41.747752894531, -87.66701475212)",18,21554,70,574,13
12/10/2018,Completed,12/12/2018,18-03328926,Street Lights - All/Out,5600 W HIGGINS AVE,60630,1138105.98788138,1932285.70952368,45,16,11,41.97032878070103,-87.76756038377124,"(41.970328780701, -87.767560383771)",20,21869,11,780,50
12/10/2018,Completed,12/11/2018,18-03321285,Street Lights - All/Out,6137 W PETERSON AVE,60646,1134316.92110562,1939495.31358223,45,16,10,41.990180402528004,-87.7813223999345,"(41.990180402528, -87.781322399934)",20,22532,36,656,38
12/10/2018,Completed,12/10/2018,18-03327456,Street Lights - All/Out,3600 N ASHLAND AVE,60613,1165013.09188242,1923973.72719368,47,19,6,41.94699011579895,-87.66885813126531,"(41.946990115799, -87.668858131265)",13,4449,57,689,18
12/10/2018,Completed,12/13/2018,18-03329231,Street Lights - All/Out,3352 W ADDISON ST,60618,1153309.41989113,1923735.85418577,35,17,16,41.94657829045718,-87.7118839974579,"(41.946578290457, -87.711883997458)",15,21538,22,138,12
12/10/2018,Completed,12/12/2018,18-03321118,Street Lights - All/Out,23 W 108TH ST,60628,1177936.26001221,1833355.41141657,34,5,49,41.69804128345251,-87.62410615295391,"(41.698041283453, -87.624106152954)",45,21861,45,524,22
12/10/2018,Completed,12/12/2018,18-03321384,Street Lights - All/Out,5521 N EAST RIVER RD,60656,1116635.87402505,1935577.49631442,41,16,76,41.97972376771047,-87.84644042579731,"(41.97972376771, -87.846440425797)",34,4448,75,8,29
12/10/2018,Completed,12/12/2018,18-03321046,Street Lights - All/Out,1000 S KOSTNER AVE,60624,1147200.05621195,1895415.09623262,24,11,29,41.86898258283871,-87.73506639553058,"(41.868982582839, -87.735066395531)",36,21572,30,98,14
12/10/2018,Completed,12/13/2018,18-03328628,Street Lights - All/Out,5448 W SCHOOL ST,60641,1139460.32151478,1921405.82048286,30,16,15,41.940448698931604,-87.76284666498067,"(41.940448698932, -87.762846664981)",25,22618,15,361,21
12/10/2018,Completed,12/11/2018,18-03321047,Street Lights - All/Out,6000 S MOBILE AVE,60638,1135428.0738747,1864084.70067202,13,8,64,41.78322388219855,-87.77902700973878,"(41.783223882199, -87.779027009739)",35,22268,62,265,15
12/10/2018,Completed,12/12/2018,18-03321035,Street Lights - All/Out,9100 S EGGLESTON AVE,60620,1174877.62999968,1844559.78996876,21,22,73,41.72885625359643,-87.63497248618309,"(41.728856253596, -87.634972486183)",18,21554,70,631,13
12/10/2018,Completed,12/13/2018,18-03322408,Street Lights - All/Out,4100 W CULLERTON ST,60623,1149361.99992784,1890106.65209668,24,10,29,41.85437394988566,-87.72726687632044,"(41.854373949886, -87.72726687632)",36,21569,30,753,14
12/10/2018,Open,,18-03321356,Street Lights - All/Out,8449 W LAWRENCE AVE,60656,1118786.26001515,1930792.62972577,38,16,76,41.966559712069206,-87.83863356721159,"(41.966559712069, -87.838633567212)",21,4448,,181,
12/10/2018,Completed,12/13/2018,18-03321148,Street Lights - All/Out,200 N MOZART ST,60612,1157376.24533286,1901036.48617289,27,12,27,41.88420753589501,-87.69755406066555,"(41.884207535895, -87.697554060666)",48,21184,28,50,46
12/10/2018,Completed,12/12/2018,18-03328054,Street Lights - All/Out,432 E 70TH ST,60637,1180457.52128852,1858705.10807858,6,3,69,41.76754655063347,-87.61409904740866,"(41.767546550633, -87.614099047409)",31,22260,67,480,32
12/10/2018,Completed,12/10/2018,18-03323675,Street Lights - All/Out,6800 W 63RD ST,60638,1132170.79931528,1861989.00988767,23,8,64,41.777529908785155,-87.79101800033297,"(41.777529908785, -87.791018000333)",35,22268,62,336,6
12/10/2018,Open,,18-03326631,Street Lights - All/Out,13251 S COMMERCIAL AVE,60633,1198105.23279793,1817689.66211178,10,4,55,41.65457331344547,-87.55078004225905,"(41.654573313445, -87.550780042259)",47,22250,52,586,47
12/10/2018,Completed,12/12/2018,18-03321156,Street Lights - All/Out,2832 W LYNDALE ST,60647,1157094.12443033,1914958.51010151,1,14,22,41.922416495650694,-87.69821154266518,"(41.922416495651, -87.698211542665)",15,22535,23,322,41
12/10/2018,Completed,12/11/2018,18-03329277,Street Lights - All/Out,201 S LAKE SHORE DR,60603,1179262.90822331,1899543.76320794,42,1,32,41.87963835551736,-87.61723014494443,"(41.879638355517, -87.617230144944)",22,14913,38,367,36
12/10/2018,Open,,18-03321362,Street Lights - All/Out,8600 W LAWRENCE AVE,0,1117947.05993046,1930767.33141833,0,31,0,41.966503545149195,-87.84171979155235,"(41.966503545149, -87.841719791552)",21,4448,,130,
12/10/2018,Completed,12/10/2018,18-03321297,Street Lights - All/Out,4800 W IRVING PARK RD,60641,1143656.42500333,1926160.52672917,45,16,15,41.9534183761818,-87.747304872738,"(41.953418376182, -87.747304872738)",20,22618,15,139,50
