"program_id","program_name","description","org_name","category_name","capacity","min_age","max_age","address","city","state","zip_code","program_type","program_url","online_address","registration_url","registration_open","registration_deadline","start_date_and_time","end_date_and_time","start_time","end_time","contact_name","contact_email","contact_phone","program_price","geographic_cluster_name","scholarship_available","participants_paid","transport_provided","has_free_food","meeting_type","image","hidden_programs","featured","tag","latitude","longitude","location"
"87707","Advanced Youth Theater Interns @ The Miracle Center - Arts Administration","Stipend based, virtual internship. In this internship, interns will assist with 1. Research for theater scrips and music for theater program. 2. Research/lead virtual games. 3. Help with the showcase administration for Theater program. While interns may only check in with their supervisors for an hour each week, teens are expected to complete at least 7 total internship hours each week.","After School Matters","Music & Art.","3","16","22",,,,,"workshop","https://youthreadychicago.cityspan.com/Web/sms/OnlineEnrollment/Spring2021/Application.asp",,"https://youthreadychicago.cityspan.com/Web/sms/OnlineEnrollment/Spring2021/Application.asp",,,"2021-03-12T00:00:00.000","2021-05-28T00:00:00.000",,,,,,"Free",,"false","Not Paid","false","false","online",,"true","false","Program","39.7837","-100.446","POINT (-100.446 39.7837)"
"114998","LEGO¨ Challenges","Have your LEGO¨ bricks ready! Use your imagination and creativity to complete LEGO¨ challenges with the Edgebrook Library. For ages 5 to 10.How to AttendThis event takes place on Zoom. Register at least 24 hours in advance. Only one registration per household is needed. YouÕll receive an email with a link to the secure Zoom meeting about 24 hours before the meeting. By registering for this event, you agree to abide by the Library Use Guidelines.This event uses a third-party website. We recommend you review the privacy policies of any third-party sites before providing them with any personal data. For more information, please see our Website Privacy Statement.Questions about attending online events? Check out our Events FAQs.AccessibilityAutomatic transcription is included in all CPL events using Zoom. Need live captioning for this event? Please call (312) 747-4072 or email access@chipublib.org. Requests for live captioning must be made at least 14 business days before the event.","Chicago Public Library","Music & Art.","4","4","10",,,,,"workshop","https://chipublib.bibliocommons.com/events/61e6eff98c5961370038fc37",,"https://chipublib.bibliocommons.com/events/61e6eff98c5961370038fc37",,,"2022-03-19T00:00:00.000","2022-03-19T00:00:00.000",,,"Ms. Mary","edgebrook@chipublib.org","(312) 744-8313","Free",,"false","Not Paid","false","false","online",,"false","false","Event",,,
"106059","Preschool Story Time with Woodson","Join Ms. Annette and Ms. Bing for story time at Woodson Library. WeÕll share stories, songs, rhymes and a related fun craft.This program is recommended for children ages 2 - 6 and their caregivers.How to AttendThis event takes place in person and on zoom. If attending in person, due to space limitations, please include the total number of children and adults as attendees when you register. If attending on Zoom, only one registration per household is necessary.The safety and health of our patrons and staff are our priority. WeÕre requiring all visitors over age 2 to wear masks that cover the nose and mouth. If you do not have a mask, we will provide disposable masks.Stay home if you or someone in your group are experiencing symptoms of any illness per order of the Chicago Department of Public Health.For virtual participants, yYouÕll receive an email with a link to the secure Zoom meeting about 24 hours before the meeting. Chicago Public Library cannot collect personal information online from kids 0 to 13. A parent or guardianÕs email address must be used to register. By registering for this event, you agree to abide by the Library Use Guidelines.This event uses a third-party website and may be hosted by an organization CPL has partnered with. We recommend you review the privacy policies of any third-party sites before providing them with any personal data. For more information, please see our Website Privacy Statement.Questions about attending online events? Check out our Events FAQs.Accessibility Automatic transcription is included in all CPL events using Zoom. Need captioning for this event? Please call (312) 747-4015 or email access@chipublib.org. Requests for live captioning must be made at least 14 business days before the event.","Chicago Public Library","Reading & Writing.","4","2","4",,,,,"workshop","https://chipublib.bibliocommons.com/events/613a72a927b75a7a0ff2e65c",,"https://chipublib.bibliocommons.com/events/613a72a927b75a7a0ff2e65c",,,"2021-11-10T00:00:00.000","2021-11-10T00:00:00.000","10:30","10:30","Ms. Annette",,"(312) 747-6915","Free",,"false","Not Paid","false","false","online",,"false","false","Event",,,
"105891","Preschool Story Time with Woodson","Join Ms. Annette and Ms. Bing for story time at Woodson Library. WeÕll share stories, songs, rhymes and a related fun craft.This program is recommended for children ages 2 - 6 and their caregivers.How to AttendThis event takes place in person and on zoom. If attending in person, due to space limitations, please include the total number of children and adults as attendees when you register. If attending on Zoom, only one registration per household is necessary.The safety and health of our patrons and staff are our priority. WeÕre requiring all visitors over age 2 to wear masks that cover the nose and mouth. If you do not have a mask, we will provide disposable masks.Stay home if you or someone in your group are experiencing symptoms of any illness per order of the Chicago Department of Public Health.For virtual participants, yYouÕll receive an email with a link to the secure Zoom meeting about 24 hours before the meeting. Chicago Public Library cannot collect personal information online from kids 0 to 13. A parent or guardianÕs email address must be used to register. By registering for this event, you agree to abide by the Library Use Guidelines.This event uses a third-party website and may be hosted by an organization CPL has partnered with. We recommend you review the privacy policies of any third-party sites before providing them with any personal data. For more information, please see our Website Privacy Statement.Questions about attending online events? Check out our Events FAQs.Accessibility Automatic transcription is included in all CPL events using Zoom. Need captioning for this event? Please call (312) 747-4015 or email access@chipublib.org. Requests for live captioning must be made at least 14 business days before the event.","Chicago Public Library","Reading & Writing.","4","2","4",,,,,"workshop","https://chipublib.bibliocommons.com/events/613a72a927b75a7a0ff2e65b",,"https://chipublib.bibliocommons.com/events/613a72a927b75a7a0ff2e65b",,,"2021-10-27T00:00:00.000","2021-10-27T00:00:00.000","10:30","10:30","Ms. Annette",,"(312) 747-6915","Free",,"false","Not Paid","false","false","online",,"false","false","Event",,,
"114991","STEAM Club","Once a month STEAM Club meets to complete a&nbsp;small project and discuss the science behind it.&nbsp; Come explore themes of climate change, renewable energy and sustainability and meet other budding scientists like yourself!For kids 5 to 12.How to AttendThis event takes place in person. Register by the beginning of each event. Due to space limitations, please include the total number of children and adults as attendees when you register.The safety and health of our patrons and staff is our priority. WeÕre requiring all visitors to wear masks that cover nose and mouth in order to attend this program. If you do not have a mask, we will provide disposable masks.Stay home if you or someone in your group are experiencing symptoms of any illness per order of the Chicago Department of Public Health.Questions about visiting the library? Check out our Using the Library FAQ.","Chicago Public Library","Science","4","4","10",,,,,"workshop","https://chipublib.bibliocommons.com/events/61aa46b5f9e8093600e7edd3",,"https://chipublib.bibliocommons.com/events/61aa46b5f9e8093600e7edd3",,,"2022-03-16T00:00:00.000","2022-03-16T00:00:00.000",,,"Joe Burtonjburton@chipublib.org","jburton@chipublib.org",,"Free",,"false","Not Paid","false","false","online",,"false","false","Event",,,
"104881","Family Game Night","Join Ms. Dee from the South Shore Branch for a fun and interactive virtual program for families. During the program we'll play online games like Bingo, Scattergories, or a scavenger hunt.  Recommended for ages 7 and up with an adult. How to Attend This event takes place on Zoom. Register by 4 p.m. the day before the event. Only one registration per household is necessary. You’ll receive an email with a link to the secure Zoom meeting information about 24 hours before the program. By registering for this event, you agree to abide by the Library Use Guidelines. This event uses a third-party website and may be hosted by an organization CPL has partnered with. We recommend you review the privacy policies of any third-party sites before providing them with any personal data. For more information, please see our Website Privacy Statement. Questions about attending online events? Check out our Events FAQs.Accessibility Automatic transcription is included in all CPL events using Zoom. Need live captioning for this event? Please call (312) 747-4072 or email access@chipublib.org. Requests for live captioning must be made at least 14 business days before the event.","Chicago Public Library","Music & Art.","5","7","12",,"Chicago","IL",,"workshop","https://chipublib.bibliocommons.com/events/60f5dce417df9637003dfcc5",,"https://chipublib.bibliocommons.com/events/60f5dce417df9637003dfcc5",,,"2021-09-21T00:00:00.000","2021-09-21T00:00:00.000","17:00","18:00","De'Andrea Robinson","drobinson1@chipublib.org","(312) 747-5281","Free",,"false","Not Paid","false","false","online",,"false","false","Event",,,
"88089","Valentine Club Junior Staff","The Boys & Girls Clubs of Chicago Junior Staff Internship helps prepare Club teens for a career in a helping profession by developing their interpersonal skills, work ethic, leadership, and sense of community responsibility. This program empowers teens to develop job-related skills in comprehensive youth development programming while teaching transferable soft skills of critical thinking, independence and collaboration, and professionalism to prepare them to be college and career ready.","After School Matters","Sports + Wellness.","5","16","22",,,,,"workshop","https://youthreadychicago.cityspan.com/Web/sms/OnlineEnrollment/Spring2021/Application.asp",,"https://youthreadychicago.cityspan.com/Web/sms/OnlineEnrollment/Spring2021/Application.asp",,,"2021-03-08T00:00:00.000","2021-05-28T00:00:00.000",,,,,,"Free",,"false","Not Paid","false","false","online",,"true","false","Program","39.7837","-100.446","POINT (-100.446 39.7837)"
"106848","Citywide After School: Make Your Own ""Celebration Slime""","It's the&nbsp;holiday season so join us for some messy, hands-on fun and make your own glittery ""celebration slime!""We'll have kits available for pick up with the materials needed to participate at the Humboldt Park and North Pulaski branches, but if you'd like a kit to be sent to your local branch, please see the registration info.&nbsp;In addition to the kits, you will need to provide the following:water (we'll need two 1/2 cup portions)measuring cupmeasuring spoonlarge bowlplatepaper towelsFor kids 7 to 12.How to AttendThis event takes place on Zoom. Register at least 24 hours before the event. Only one registration per household is needed.&nbsp;Chicago Public Library cannot collect personal information online from kids 0 to 13. A parent or guardianÕs e-mail address must be used to register.&nbsp;YouÕll receive an email with a link to the secure Zoom meeting about 24 hours before the meeting. By registering for this event, you agree to abide by the Library Use Guidelines.This event uses a third-party website and may be hosted by an organization CPL has partnered with. We recommend you review the privacy policies of any third-party sites before providing them with any personal data. For more information, please see our Website Privacy Statement.Questions about attending online events? Check out our Events FAQs.AccessibilityAutomatic transcription is included in all CPL events using Zoom. Need live captioning for this event? Please call (312) 747-4072 or email access@chipublib.org. Requests for live captioning must be made at least 14 business days before the event.","Chicago Public Library","Building & Fixing Things","10","4","10",,,,,"workshop","https://chipublib.bibliocommons.com/events/61780e0a48880941002b5533",,"https://chipublib.bibliocommons.com/events/61780e0a48880941002b5533",,,"2021-12-09T00:00:00.000","2021-12-09T00:00:00.000","16:30","16:30","John","mangahas@chipublib.org","(312) 744-9573","Free",,"false","Not Paid","false","false","online",,"false","false","Event",,,
"88138","DePaul: Game and Graphic Design","Youth are selected to explore gaming and graphic design from award-winning game designer, Allen Turner (Program)","Chicago Housing Authority","Digital Media.","10","15","20",,,,,"workshop","https://www.thecha.org",,"https://www.thecha.org",,,"2021-06-21T00:00:00.000","2021-08-21T00:00:00.000",,,,,,"Free",,"false","Not Paid","false","false","online",,"true","false","Program","39.7837","-100.446","POINT (-100.446 39.7837)"
"88136","Depaul: Photography","Youth are introduced to the aesthetics of still photography and the concept of photography as a descriptive and interpretive artistic medium (Program)","Chicago Housing Authority","Digital Media.","10","15","20",,,,,"workshop","https://www.thecha.org",,"https://www.thecha.org",,,"2021-06-21T00:00:00.000","2021-08-21T00:00:00.000",,,,,,"Free",,"false","Not Paid","false","false","online",,"true","false","Program","39.7837","-100.446","POINT (-100.446 39.7837)"
"106225","Reading Buddies: Beginners","Do you need practice with your reading skills? Join Ms. Lina from the Thurgood Marshall&nbsp;Branch in this small group program for kids to read together.This session is for kids who are just beginning to read on their own.&nbsp;These books have sight words, white space, phrases that repeat, simple sentences and pictures to support understanding.Some examples are:&nbsp;Fox the Tiger&nbsp;by Corey R. Tabor,&nbsp;What This Story Needs Is A Pig in A Wig&nbsp;by Emma J. Virjan, and&nbsp;Go, Otto, Go!&nbsp;by David Milgrim.How to AttendThis event takes place on Zoom. Register by 10 a.m.&nbsp;the day before the event. Only one registration per household is necessary.&nbsp;YouÕll receive an email with a link to the secure Zoom&nbsp;meeting about 24 hours before the meeting.&nbsp;Chicago Public Library cannot collect personal information online from kids 0 to 13. A parent or guardianÕs email address must be used to register. By registering for this event,&nbsp;you agree to abide by the Library Use Guidelines.This event uses a third-party website and may be hosted by an organization CPL has partnered with. We recommend you review the privacy policies of any third-party sites before providing them with any personal data. For more information, please see our Website Privacy Statement.Questions about attending online events? Check out our Events FAQs.Accessibility&nbsp;Automatic transcription is included in all CPL events using ZOOM.&nbsp;Need captioning for this event? Please call (312) 747-4015 or&nbsp;email access@chipublib.org.&nbsp;Requests for live captioning&nbsp;must be made at least 14 business days before the event.","Chicago Public Library","Music & Art.","10","4","10",,,,,"workshop","https://chipublib.bibliocommons.com/events/615b0bacc091ca4200599a41",,"https://chipublib.bibliocommons.com/events/615b0bacc091ca4200599a41",,,"2021-11-30T00:00:00.000","2021-11-30T00:00:00.000","16:00","16:00","Ms. Lina",,"(312) 747-5927","Free",,"false","Not Paid","false","false","online",,"false","false","Event",,,
"106215","Reading Buddies: Beginners","Do you need practice with your reading skills? Join Ms. Lina from the Thurgood Marshall&nbsp;Branch in this small group program for kids to read together.This session is for kids who are just beginning to read on their own.&nbsp;These books have sight words, white space, phrases that repeat, simple sentences and pictures to support understanding.Some examples are:&nbsp;Fox the Tiger&nbsp;by Corey R. Tabor,&nbsp;What This Story Needs Is A Pig in A Wig&nbsp;by Emma J. Virjan, and&nbsp;Go, Otto, Go!&nbsp;by David Milgrim.How to AttendThis event takes place on Zoom. Register by 10 a.m.&nbsp;the day before the event. Only one registration per household is necessary.&nbsp;YouÕll receive an email with a link to the secure Zoom&nbsp;meeting about 24 hours before the meeting.&nbsp;Chicago Public Library cannot collect personal information online from kids 0 to 13. A parent or guardianÕs email address must be used to register. By registering for this event,&nbsp;you agree to abide by the Library Use Guidelines.This event uses a third-party website and may be hosted by an organization CPL has partnered with. We recommend you review the privacy policies of any third-party sites before providing them with any personal data. For more information, please see our Website Privacy Statement.Questions about attending online events? Check out our Events FAQs.Accessibility&nbsp;Automatic transcription is included in all CPL events using ZOOM.&nbsp;Need captioning for this event? Please call (312) 747-4015 or&nbsp;email access@chipublib.org.&nbsp;Requests for live captioning&nbsp;must be made at least 14 business days before the event.","Chicago Public Library","Music & Art.","10","4","10",,,,,"workshop","https://chipublib.bibliocommons.com/events/616dc6e271c80942001c78d6",,"https://chipublib.bibliocommons.com/events/616dc6e271c80942001c78d6",,,"2021-11-29T00:00:00.000","2021-11-29T00:00:00.000","16:00","16:00","Ms. Lina",,"(312) 747-5927","Free",,"false","Not Paid","false","false","online",,"false","false","Event",,,
"107192","Reading Buddies: Independent Readers #Make22Yours","Do you need practice with your reading skills? Join Ms. Lina from the Thurgood Marshall&nbsp;Branch in&nbsp;this small group program for kids to read together.&nbsp;This session&nbsp;is&nbsp;for kids who are reading on their own. The books we read&nbsp;have chapters, fewer pictures, rich vocabulary, detailed phrases and sentences, and more complex plots and themes.&nbsp;Some examples include&nbsp;Barkus&nbsp;by Patricia MacLachlan, the&nbsp;Mercy Watson series&nbsp;by Kate DiCamillo, and Meet Yasmin!&nbsp;by Saadia Faruqi.How to AttendThis event takes place on Zoom. Register at least 24 hours&nbsp;before the event. Only one registration per household is needed. YouÕll receive an email with a link to the secure Zoom meeting about 24 hours before the meeting.&nbsp;Chicago Public Library cannot collect&nbsp;personal information online from kids 0 to 13. A parent or guardianÕs&nbsp;email address must be used to register.&nbsp;By registering for this event, you agree to abide by the Library Use Guidelines.This event uses a third-party website and may be hosted by an organization CPL has partnered with. We recommend you review the privacy policies of any third-party sites before providing them with any personal data. For more information, please see our Website Privacy Statement.Questions about attending online events? Check out our Events FAQs.Accessibility Automatic transcription is included in all CPL events using Zoom. Need live captioning for this event? Please call (312) 747-4072 or email access@chipublib.org. Requests for live captioning must be made at least 14 business days before the event.","Chicago Public Library","Music & Art.","10","4","10",,,,,"workshop","https://chipublib.bibliocommons.com/events/618541923c3b882f002c1d8b",,"https://chipublib.bibliocommons.com/events/618541923c3b882f002c1d8b",,,"2021-12-27T00:00:00.000","2021-12-27T00:00:00.000","16:30","16:30","Ms. Lina",,"(312) 747-5927","Free",,"false","Not Paid","false","false","online",,"false","false","Event",,,
"107114","Reading Buddies: Independent Readers #Make22Yours","Do you need practice with your reading skills? Join Ms. Lina from the Thurgood Marshall&nbsp;Branch in&nbsp;this small group program for kids to read together.&nbsp;This session&nbsp;is&nbsp;for kids who are reading on their own. The books we read&nbsp;have chapters, fewer pictures, rich vocabulary, detailed phrases and sentences, and more complex plots and themes.&nbsp;Some examples include&nbsp;Barkus&nbsp;by Patricia MacLachlan, the&nbsp;Mercy Watson series&nbsp;by Kate DiCamillo, and Meet Yasmin!&nbsp;by Saadia Faruqi.How to AttendThis event takes place on Zoom. Register at least 24 hours&nbsp;before the event. Only one registration per household is needed. YouÕll receive an email with a link to the secure Zoom meeting about 24 hours before the meeting.&nbsp;Chicago Public Library cannot collect&nbsp;personal information online from kids 0 to 13. A parent or guardianÕs&nbsp;email address must be used to register.&nbsp;By registering for this event, you agree to abide by the Library Use Guidelines.This event uses a third-party website and may be hosted by an organization CPL has partnered with. We recommend you review the privacy policies of any third-party sites before providing them with any personal data. For more information, please see our Website Privacy Statement.Questions about attending online events? Check out our Events FAQs.Accessibility Automatic transcription is included in all CPL events using Zoom. Need live captioning for this event? Please call (312) 747-4072 or email access@chipublib.org. Requests for live captioning must be made at least 14 business days before the event.","Chicago Public Library","Music & Art.","10","4","10",,,,,"workshop","https://chipublib.bibliocommons.com/events/618541923c3b882f002c1d8a",,"https://chipublib.bibliocommons.com/events/618541923c3b882f002c1d8a",,,"2021-12-20T00:00:00.000","2021-12-20T00:00:00.000","16:30","16:30","Ms. Lina",,"(312) 747-5927","Free",,"false","Not Paid","false","false","online",,"false","false","Event",,,
"93055","Community Orchestra","<p>Student can join via ZOOM to the Community Orchestra. Must have or rent an instrument<br></p>","Chicago West Community Music Center","Music & Art.","10","14","24",,,,,"workshop",,"https://us02web.zoom.us/j/84669500509#success","https://us02web.zoom.us/j/84669500509#success","2021-03-20T00:00:00.000","2021-03-26T00:00:00.000","2021-04-10T00:00:00.000","2021-05-29T00:00:00.000","12:01","13:30","Darlene Sandifer","dsandifer@sbcglobal.net","708-822-0742","Free",,"false","Not Paid","false","false","online","https://cdn.filestackcontent.com/LpbjRFaSAyPBzxbvKuNj","false","false","Program",,,
"88125","Teen Virtual Gaming","Play some party games with us, like Pictionary, Jackbox, and puzzles! No gaming experience or fancy equipment needed.Ê","Chicago Public Library","Music & Art.","10","13","18",,,,,"workshop","https://chipublib.bibliocommons.com/events/5ff34f2106e6514600f4b5a4",,"https://chipublib.bibliocommons.com/events/5ff34f2106e6514600f4b5a4",,,"2020-09-01T00:00:00.000","2022-09-01T00:00:00.000",,,,"jdunn@chipublib.org",,"Free",,"false","Not Paid","false","false","online",,"false","false","Resource","39.7837","-100.446","POINT (-100.446 39.7837)"
"114374","Citywide: Kitchen Tales from the Library","Spice up your kitchen and see what you can make with the staff from Legler Regional Library! Every month, join our children's librarians to try kid-friendly recipes and read a related story. For children 3 and up and their caregivers.How to AttendThis event takes place on Zoom. Register at least 24 hours before the event. Only one registration per household is needed. YouÕll receive an email with a list of&nbsp;ingredients and&nbsp;a link to the secure Zoom meeting about 24 hours before the meeting. By registering for this event, you agree to abide by the Library Use Guidelines.This event uses a third-party website and may be hosted by an organization CPL has partnered with. We recommend you review the privacy policies of any third-party sites before providing them with any personal data. For more information, please see our Website Privacy Statement.Questions about attending online events? Check out our Events FAQs.AccessibilityAutomatic transcription is included in all CPL events using Zoom. Need live captioning for this event? Please call (312) 747-4072 or email access@chipublib.org. Requests for live captioning must be made at least 14 business days before the event.","Chicago Public Library","Music & Art.","10","4","10",,,,,"workshop","https://chipublib.bibliocommons.com/events/61b36e808a102c36007c38b8",,"https://chipublib.bibliocommons.com/events/61b36e808a102c36007c38b8",,,"2022-02-19T00:00:00.000","2022-02-19T00:00:00.000",,,"Children's Librarian","legler@chipublib.org","(312) 746-7730","Free",,"false","Not Paid","false","false","online",,"false","false","Event",,,
"94601","South Chicago Teen Library Council","Got some ideas for library programs? Want to help in the planning of programs? Do you need service learning hours? Join South Chicago Teen Library Council.  How to Attend: Register by 4 PM 2 days before the program. You'll receive an email with a link to the secure Zoom meeting about 2 hours before the meeting. By registering for this event, you agree to abide by the Library Use Guidelines. This event uses a third-party website and may be hosted by an organization CPL has partnered with. We recommend you review the privacy policies of any third-party sites before providing them with any personal data. For more information, please see our Website Privacy Statement.Questions about attending online events? Check out our Events FAQsAccessibility:Need captioning for this event? Please call (312) 747-4015. Requests must be made at least 10 business days before the event.","Chicago Public Library","Music & Art.","10","14","18",,,,,"workshop","https://chipublib.bibliocommons.com/events/6058bca337a4642f00f487db",,"https://chipublib.bibliocommons.com/events/6058bca337a4642f00f487db",,,"2021-06-14T00:00:00.000","2021-06-14T00:00:00.000","16:00","17:00","Ms. Nikki","njohnson@chipublib.org",,"Free",,"false","Not Paid","false","false","online",,"false","false","Event",,,
"99337","Painting in the Garden with Woodson Regional Library","Join Ms. Quen and Ms. Maura at Woodson Regional Library! In this program, we will be painting in Woodson's very own outdoor garden. We will be using our imagination to create summer masterpieces while enjoying the summer sun!Woodson's Children's Department will provide all materials, just bring yourselves!For ages 7 - 13  How to Attend Please register by 10:30 AM the day before the program. By registering for this event, you agree to abide by the Library Use Guidelines.","Chicago Public Library","Music & Art.","10","7","13",,"Chicago","IL",,"workshop","https://chipublib.bibliocommons.com/events/60bf8d197ddd3b29003d447f",,"https://chipublib.bibliocommons.com/events/60bf8d197ddd3b29003d447f",,,"2021-07-15T00:00:00.000","2021-07-15T00:00:00.000","10:30","11:30","Ms. Maura or Ms. Quen",,"(312) 747-6916","Free","LOOP","false","Not Paid","false","false","face_to_face",,"false","false","Event","41.9028","-87.6374","POINT (-87.6374 41.9028)"
"99436","Rainbow Weaving Craft","Join us in creating this colorful weaving craft. We will use simple materials to create this unique design.  Pick up your craft materials at Whitney Young Branch. Recommended for children ages 8 to 13","Chicago Public Library","Music & Art.","10","8","13",,"Chicago","IL",,"workshop","https://chipublib.bibliocommons.com/events/60bfc8d290a4eb3700722d10",,"https://chipublib.bibliocommons.com/events/60bfc8d290a4eb3700722d10",,,"2021-07-22T00:00:00.000","2021-07-22T00:00:00.000","16:00","16:45","Children's Librarian","dphipps@chipublib.org","(312) 747-0039","Free",,"false","Not Paid","false","false","online",,"false","false","Event",,,
"99949","Summer Canvas Art","Calling All Artists! If you love art please join us this summer and create your very own masterpiece. We will have a fun filled afternoon creating a colorful work of art.Visit the Whitney Young Branch to pick up your canvas and paint materials. Recommended for ages 8 to 13","Chicago Public Library","Music & Art.","10","8","13",,"Chicago","IL",,"workshop","https://chipublib.bibliocommons.com/events/60bfd330c5bd86300017cfad",,"https://chipublib.bibliocommons.com/events/60bfd330c5bd86300017cfad",,,"2021-08-11T00:00:00.000","2021-08-11T00:00:00.000","16:00","16:45","Children's Librarian","ssumrall@chipublib.org","(312) 747-0039","Free",,"false","Not Paid","false","false","online",,"false","false","Event",,,
"135340","Kid's Book Club: Bad Kitty","Join Mrs. Latrece as we discuss Bad Kitty Goes to the Vet by Nick Bruel. This is a hilarious children's book about a bad little kitty who has a fun adventure when visiting the vet. Copies of the book will soon be available for checkout at the RMD Branch.  For ages 6 to 9.How to AttendThis event takes place in person. Masks are strongly encouraged in all CPL locations. Register by 3 p.m. Tuesday, September 20. Chicago Public Library cannot collect personal information online from kids 0 to 13. A parent or guardianÕs email address must be used to register. As a reminder, school email addresses may block external emails such as those from CPL.Due to space limitations, please include the total number of children and adults as attendees when you register. Questions about visiting the library? Check out our Using the Library FAQs.AccessibilityNeed sign language interpretation or other accessibility assistance for this event? Please call (312) 747-8184 or email access@chipublib.org to request accommodations. Requests must be made at least 14 business days before the event.","Chicago Public Library","Reading & Writing.","10","4","10",,,,,"workshop","https://chipublib.bibliocommons.com/events/6308e2df4a1d3a32008756f6",,"https://chipublib.bibliocommons.com/events/6308e2df4a1d3a32008756f6",,,"2022-09-22T00:00:00.000","2022-09-22T00:00:00.000",,,"Latrece Hunter","lhunter@chipublib.org","(312) 743-0555","Free",,"false","Not Paid","false","false","online",,"false","false","Event",,,
"113722","Mi Libro y Yo Spanish Book Club for Kids","Acompae a Mrs. Vicky en el club de lectura para nios en espaol Mi Libro y Yo! Este mes trabajaremos con el libro&nbsp;Junie B. en primer grado, es la jefa de la cafetera&nbsp;por Barbara Park . Pase por la biblioteca Mount Greenwood para obtener una copia del libro o puede pedir el libro en lnea y enviarlo a su biblioteca ms cercana.  Tambin trabajaremos en una actividad.Este programa ser en espaol y es recomendado para nios de 6 a 9 aos. Cmo Puede ParticiparEste programa sera virtual usando Zoom. Registrese por lo menos 24 horas antes del evento. Solo una registracin por familia es necesaria. Recibir por correo electrnico el enlace de la reunin de Zoom unas horas antes de que empiece el evento. Al registrarse usted acepta los trminos de uso de la biblioteca: Library Use Guidelines.ÀTiene preguntas de como participar en nuestros eventos virtuales? Vaya a Preguntas y Respuestas.Este evento usa sitios web de terceros o por organizaciones en colaboracin con CPL. Recomendamos que revise las plizas de privacidad de esta pgina web perteneciente a terceros antes de proveer su informacin personal. Para ms informacin visite nuestra pgina de Declaracin de Privacidad.AccesibilidadTranscripcin esta disponible en cada uno de nuestros eventos donde se usa Zoom. ÀNecesita subttulos para este evento? Por favor llame al (312) 747-4015 o mande un correo a access@chipublib.org. Tome en cuenta que su solicitud tiene que ser por lo menos 14 das antes del evento.Join Mrs. Vicky in our virtual monthly Spanish book club for kids! This month we're reading and discussing&nbsp;Junie B. en primer grado, es la jefa de la cafetera&nbsp;by Barbara Park. Please stop by Mount Greenwood Branch for a copy of this book or place the item on hold to be delivered to your nearest branch.&nbsp;This program is held mostly in Spanish&nbsp;and is recommended for readers ages 6 to 9.How to AttendThis event takes place on Zoom. Register 24 hours in advance of the event. Only one registration per household is necessary. YouÕll receive an email with a link to the secure Zoom about 24 hours before the meeting. By registering for this event, you agree to abide by the Library Use Guidelines.Questions about attending online events? Check out our Events FAQs.This event uses a third-party website and may be hosted by an organization CPL has partnered with. We recommend you review the privacy policies of any third-party sites before providing them with any personal data. For more information, please see our Website Privacy Statement.AccessibilityNeed captioning for this event? Please call (312) 747-4015. Requests must be made at least 14 business days before the event.","Chicago Public Library","Reading & Writing.","10","4","10",,,,,"workshop","https://chipublib.bibliocommons.com/events/61b220b10466862f0000b73e",,"https://chipublib.bibliocommons.com/events/61b220b10466862f0000b73e",,,"2022-01-31T00:00:00.000","2022-01-31T00:00:00.000",,,"Mrs. Vicky","vmartinez1@chipublib.org","(312) 747-0639","Free",,"false","Not Paid","false","false","online",,"false","false","Event",,,
