Season,Facility ID,Latitude,Longitude,Street1,Street2,City,State,Postal Code,Country,Facility Name,URL,Phone,Contact,Begin Date,End Date,Begin Time,End Time,Begin DateTime,End DateTime,Recurrence Days,Hours,Eligibility,Cost,Notes,Record ID,Location
2020-2021,110,41.7504,-87.6819,7855 SOUTH WESTERN AVENUE,,Chicago,IL,60652,United States of America,CVS/pharmacy,http://www.cvs.com,773-436-6000,,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 10:00 AM-6:00 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2020-2021_110,"(41.7504, -87.6819)"
2020-2021,111,41.7355,-87.7405,8639 SOUTH CICERO AVENUE,,Chicago,IL,60652,United States of America,CVS/pharmacy,http://www.cvs.com,773-284-6332,,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 10:00 AM-6:00 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2020-2021_111,"(41.7355, -87.7405)"
2020-2021,112,41.9133,-87.8056,1819 NORTH HARLEM AVENUE,,Chicago,IL,60707,United States of America,CVS/pharmacy,http://www.cvs.com,773-237-8927,,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2020-2021_112,"(41.9133, -87.8056)"
2020-2021,113,41.8668,-87.6568,1211 WEST ROOSEVELT ROAD,,Chicago,IL,60608,United States of America,CVS/pharmacy,http://www.cvs.com,312-733-0147,,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 10:00 AM-6:00 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2020-2021_113,"(41.8668, -87.6568)"
2020-2021,114,41.7959,-87.6845,5360 SOUTH WESTERN AVENUE,,Chicago,IL,60609,United States of America,CVS/pharmacy,http://www.cvs.com,773-471-3160,,09/01/2020,10/01/2021,,,,,"Saturday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 10:00 AM-6:00 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2020-2021_114,"(41.7959, -87.6845)"
2020-2021,115,41.9181,-87.6392,401 WEST ARMITAGE AVENUE,,Chicago,IL,60614,United States of America,CVS/pharmacy,http://www.cvs.com,312-337-3035,,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2020-2021_115,"(41.9181, -87.6392)"
2020-2021,116,41.729,-87.5548,9142 SOUTH CHICAGO AVENUE,,Chicago,IL,60617,United States of America,CVS/pharmacy,http://www.cvs.com,773-768-9036,,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2020-2021_116,"(41.729, -87.5548)"
2020-2021,117,41.9609,-87.7124,3343 WEST MONTROSE AVENUE,,Chicago,IL,60618,United States of America,CVS/pharmacy,http://www.cvs.com,773-279-2929,,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2020-2021_117,"(41.9609, -87.7124)"
2020-2021,118,41.9534,-87.6888,3944 NORTH WESTERN AVENUE,,Chicago,IL,60618,United States of America,CVS/pharmacy,http://www.cvs.com,773-279-7600,,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2020-2021_118,"(41.9534, -87.6888)"
2020-2021,119,41.7509,-87.6448,7858 SOUTH HALSTED STREET,,Chicago,IL,60620,United States of America,CVS/pharmacy,http://www.cvs.com,773-873-1842,,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2020-2021_119,"(41.7509, -87.6448)"
2020-2021,120,41.7871,-87.6655,1620 WEST 59TH STREET,,Chicago,IL,60621,United States of America,CVS/pharmacy,http://www.cvs.com,773-471-3082,,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 10:00 AM-6:00 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2020-2021_120,"(41.7871, -87.6655)"
2020-2021,121,41.9035,-87.6678,1200 NORTH ASHLAND AVENUE,,Chicago,IL,60622,United States of America,CVS/pharmacy,http://www.cvs.com,773-342-5917,,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2020-2021_121,"(41.9035, -87.6678)"
2020-2021,122,41.8433,-87.7248,2634 SOUTH PULASKI ROAD,,Chicago,IL,60623,United States of America,CVS/pharmacy,http://www.cvs.com,773-522-2622,,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2020-2021_122,"(41.8433, -87.7248)"
2020-2021,123,42.0007,-87.6611,6510 NORTH SHERIDAN ROAD,,Chicago,IL,60626,United States of America,CVS/pharmacy,http://www.cvs.com,773-338-4384,,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2020-2021_123,"(42.0007, -87.6611)"
2020-2021,124,41.7772,-87.7223,6315 SOUTH PULASKI ROAD,,Chicago,IL,60629,United States of America,CVS/pharmacy,http://www.cvs.com,773-284-7070,,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2020-2021_124,"(41.7772, -87.7223)"
2020-2021,125,41.9636,-87.7282,4540 NORTH PULASKI ROAD,,Chicago,IL,60630,United States of America,CVS/pharmacy,http://www.cvs.com,773-283-5777,,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2020-2021_125,"(41.9636, -87.7282)"
2020-2021,126,41.9458,-87.7667,3615 NORTH CENTRAL AVENUE,,Chicago,IL,60634,United States of America,CVS/pharmacy,http://www.cvs.com,773-283-2355,,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2020-2021_126,"(41.9458, -87.7667)"
2020-2021,127,41.9301,-87.7665,2722 NORTH CENTRAL AVENUE,,Chicago,IL,60639,United States of America,CVS/pharmacy,http://www.cvs.com,773-804-1692,,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2020-2021_127,"(41.9301, -87.7665)"
2020-2021,128,41.9095,-87.736,1550 NORTH KOSTNER AVENUE,,Chicago,IL,60639,United States of America,CVS/pharmacy,http://www.cvs.com,773-489-7484,,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2020-2021_128,"(41.9095, -87.736)"
2020-2021,129,41.9765,-87.6594,5205 NORTH BROADWAY STREET,,Chicago,IL,60640,United States of America,CVS/pharmacy,http://www.cvs.com,773-275-5641,,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2020-2021_129,"(41.9765, -87.6594)"
2020-2021,130,41.7069,-87.67,1930 WEST 103RD STREET,,Chicago,IL,60643,United States of America,CVS/pharmacy,http://www.cvs.com,773-239-8041,,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2020-2021_130,"(41.7069, -87.67)"
2020-2021,131,41.6926,-87.6808,11055 SOUTH WESTERN AVENUE,,Chicago,IL,60643,United States of America,CVS/pharmacy,http://www.cvs.com,773-445-1798,,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2020-2021_131,"(41.6926, -87.6808)"
2020-2021,132,41.9248,-87.7259,3940 WEST FULLERTON AVENUE,,Chicago,IL,60647,United States of America,CVS/pharmacy,http://www.cvs.com,773-486-0343,,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2020-2021_132,"(41.9248, -87.7259)"
2020-2021,133,41.9193,-87.6901,2053 NORTH MILWAUKEE AVENUE,,Chicago,IL,60647,United States of America,CVS/pharmacy,http://www.cvs.com,773-342-0014,,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2020-2021_133,"(41.9193, -87.6901)"
2020-2021,134,41.7394,-87.7219,8444 SOUTH PULASKI ROAD,,Chicago,IL,60652,United States of America,CVS/pharmacy,http://www.cvs.com,773-284-0316,,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2020-2021_134,"(41.7394, -87.7219)"
2020-2021,135,41.9973,-87.7006,2825 WEST DEVON AVENUE,,Chicago,IL,60659,United States of America,CVS/pharmacy,http://www.cvs.com,773-262-0900,,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2020-2021_135,"(41.9973, -87.7006)"
2020-2021,136,41.8955,-87.6877,2427 WEST CHICAGO AVENUE,,Chicago,IL,60622,United States of America,CVS/pharmacy,http://www.cvs.com,773-342-6060,,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-9:00 PM, Tue: 8:00 AM-9:00 PM, Wed: 8:00 AM-9:00 PM, Thu: 8:00 AM-9:00 PM, Fri: 8:00 AM-9:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2020-2021_136,"(41.8955, -87.6877)"
2020-2021,137,41.7478,-87.663,8025 SOUTH ASHLAND AVENUE,,Chicago,IL,60620,United States of America,CVS/pharmacy,http://www.cvs.com,773-783-8943,,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-9:00 PM, Tue: 8:00 AM-9:00 PM, Wed: 8:00 AM-9:00 PM, Thu: 8:00 AM-9:00 PM, Fri: 8:00 AM-9:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2020-2021_137,"(41.7478, -87.663)"
2020-2021,138,41.8754,-87.6278,520 SOUTH  STATE STREET,,Chicago,IL,60605,United States of America,CVS/pharmacy,http://www.cvs.com,312-697-0021,,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-9:00 PM, Tue: 8:00 AM-9:00 PM, Wed: 8:00 AM-9:00 PM, Thu: 8:00 AM-9:00 PM, Fri: 8:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2020-2021_138,"(41.8754, -87.6278)"
2020-2021,139,41.889,-87.6317,121 WEST KINZIE STREET,,Chicago,IL,60610,United States of America,CVS/pharmacy,http://www.cvs.com,312-970-2881,,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-9:00 PM, Tue: 8:00 AM-9:00 PM, Wed: 8:00 AM-9:00 PM, Thu: 8:00 AM-9:00 PM, Fri: 8:00 AM-9:00 PM, Sat: Closed, Sun: Closed",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2020-2021_139,"(41.889, -87.6317)"
2020-2021,140,41.9329,-87.6875,2815 NORTH WESTERN AVENUE,,Chicago,IL,60618,United States of America,CVS/pharmacy,http://www.cvs.com,773-486-4102,,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-9:00 PM, Tue: 8:00 AM-9:00 PM, Wed: 8:00 AM-9:00 PM, Thu: 8:00 AM-9:00 PM, Fri: 8:00 AM-9:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2020-2021_140,"(41.9329, -87.6875)"
2020-2021,141,41.9463,-87.7136,3411 WEST ADDISON STREET,,Chicago,IL,60618,United States of America,CVS/pharmacy,http://www.cvs.com,773-279-8005,,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-9:00 PM, Tue: 8:00 AM-9:00 PM, Wed: 8:00 AM-9:00 PM, Thu: 8:00 AM-9:00 PM, Fri: 8:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2020-2021_141,"(41.9463, -87.7136)"
2020-2021,142,41.9674,-87.7599,4777 NORTH MILWAUKEE AVENUE,,Chicago,IL,60630,United States of America,CVS/pharmacy,http://www.cvs.com,773-205-3270,,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-9:00 PM, Tue: 8:00 AM-9:00 PM, Wed: 8:00 AM-9:00 PM, Thu: 8:00 AM-9:00 PM, Fri: 8:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2020-2021_142,"(41.9674, -87.7599)"
2020-2021,143,41.9385,-87.7857,6355 WEST BELMONT,,Chicago,IL,60634,United States of America,CVS/pharmacy,http://www.cvs.com,773-385-5687,,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-9:00 PM, Tue: 8:00 AM-9:00 PM, Wed: 8:00 AM-9:00 PM, Thu: 8:00 AM-9:00 PM, Fri: 8:00 AM-9:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2020-2021_143,"(41.9385, -87.7857)"
2020-2021,144,41.881,-87.7061,3146 WEST MADISON,,Chicago,IL,60612,United States of America,CVS/pharmacy,http://www.cvs.com,773-826-9072,,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-9:00 PM, Tue: 8:00 AM-9:00 PM, Wed: 8:00 AM-9:00 PM, Thu: 8:00 AM-9:00 PM, Fri: 8:00 AM-9:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2020-2021_144,"(41.881, -87.7061)"
2020-2021,145,41.8584,-87.6658,1713 SOUTH ASHLAND AVENUE,,Chicago,IL,60608,United States of America,CVS/pharmacy,http://www.cvs.com,312-563-0254,,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-4:00 PM, Tue: 8:00 AM-4:00 PM, Wed: 8:00 AM-4:00 PM, Thu: 8:00 AM-4:00 PM, Fri: 8:00 AM-4:00 PM, Sat: Closed, Sun: Closed",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2020-2021_145,"(41.8584, -87.6658)"
2020-2021,146,41.7795,-87.6451,641 WEST 63RD STREET,,Chicago,IL,60652,United States of America,CVS/pharmacy,http://www.cvs.com,773-783-8724,,09/01/2020,10/01/2021,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday","Mon: 8:00 AM-4:00 PM, Tue: 10:00 AM-6:00 PM, Wed: 8:00 AM-4:00 PM, Thu:10:00 AM-6:00 PM, Fri: 8:00 AM-4:00 PM, Sat: Closed, Sun: Closed",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2020-2021_146,"(41.7795, -87.6451)"
2020-2021,147,41.8859,-87.6203,205 NORTH COLUMBUS DRIVE,,Chicago,IL,60601,United States of America,CVS/pharmacy,http://www.cvs.com,312-861-0315,,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 7:00 AM-9:00 PM, Tue: 7:00 AM-9:00 PM, Wed: 7:00 AM-9:00 PM, Thu: 7:00 AM-9:00 PM, Fri: 7:00 AM-9:00 PM, Sat:  9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2020-2021_147,"(41.8859, -87.6203)"
2020-2021,148,41.883,-87.6416,101 NORTH CLINTON STREET,,Chicago,IL,60661,United States of America,CVS/pharmacy,http://www.cvs.com,312-234-9206,,09/01/2020,10/01/2021,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 7:00 AM-8:00 PM, Tue: 7:00 AM-8:00 PM, Wed: 7:00 AM-8:00 PM, Thu: 7:00 AM-8:00 PM, Fri: 7:00 AM-8:00 PM, Sat: 10:00 AM-2:00 PM, Sun: Closed",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2020-2021_148,"(41.883, -87.6416)"
2020-2021,149,41.8805,-87.6325,120 SOUTH LASALLE STREET,,Chicago,IL,60603,United States of America,CVS/pharmacy,http://www.cvs.com,312-750-0884,,09/01/2020,10/01/2021,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday","Mon: 7:00 AM-7:00 PM, Tue: 7:00 AM-7:00 PM, Wed: 7:00 AM-7:00 PM, Thu: 7:00 AM-7:00 PM, Fri: 7:00 AM-7:00 PM, Sat: Closed, Sun: Closed",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2020-2021_149,"(41.8805, -87.6325)"
2020-2021,150,41.8822,-87.639,400 WEST MADISON STREET,,Chicago,IL,60606,United States of America,CVS/pharmacy,http://www.cvs.com,312-474-1051,,09/01/2020,10/01/2021,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday","Mon: 7:00 AM-7:00 PM, Tue: 7:00 AM-7:00 PM, Wed: 7:00 AM-7:00 PM, Thu: 7:00 AM-7:00 PM, Fri: 7:00 AM-7:00 PM, Sat: Closed, Sun: Closed",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2020-2021_150,"(41.8822, -87.639)"
2020-2021,151,41.886,-87.6239,205 N. MICHIGAN AVENUE,,Chicago,IL,60601,United States of America,CVS/pharmacy,http://www.cvs.com,312-938-4091,,09/01/2020,10/01/2021,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 6:30 AM-7:30 PM, Tue: 6:30 AM-7:30 PM, Wed: 6:30 AM-7:30 PM, Thu: 6:30 AM-7:30 PM, Fri: 6:30 AM-7:30 PM, Sat:  8:00 AM-4:00 PM, Sun: Closed",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2020-2021_151,"(41.886, -87.6239)"
2020-2021,152,41.8806,-87.6258,105 SOUTH WABASH AVENUE,,Chicago,IL,60603,United States of America,CVS/pharmacy,http://www.cvs.com,312-244-1521,,09/01/2020,10/01/2021,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday","Mon: 6:30 AM-7:00 PM, Tue: 6:30 AM-7:00 PM, Wed: 6:30 AM-7:00 PM, Thu: 6:30 AM-7:00 PM, Fri: 6:30 AM-7:00 PM, Sat: Closed, Sun: Closed",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2020-2021_152,"(41.8806, -87.6258)"
2020-2021,153,41.8835,-87.6342,208 WEST WASHINGTON,,Chicago,IL,60606,United States of America,CVS/pharmacy,http://www.cvs.com,312-201-5921,,09/01/2020,10/01/2021,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday","Mon: 6:30 AM-7:00 PM, Tue: 6:30 AM-7:00 PM, Wed: 6:30 AM-7:00 PM, Thu: 6:30 AM-7:00 PM, Fri: 6:30 AM-7:00 PM, Sat: Closed, Sun: Closed",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2020-2021_153,"(41.8835, -87.6342)"
