"season","facility_id","latitude","longitude","street1","street2","city","state","postal_code","country","facility_name","url","phone","contact","begin_date","end_date","begin_time","end_time","begin_datetime","end_datetime","recurrence_days","hours","eligibility","cost","notes","record_id","location"
"2021-2022","166","41.94800","-87.66419","3630 NORTH SOUTHPORT AVENUE",,"Chicago","IL","60613","United States of America","JEWEL-OSCO #3632",,"773-327-1485",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_166","(41.948, -87.66419)"
"2021-2022","167","41.93769","-87.64934","3046 N HALSTED ST",,"Chicago","IL","60657","United States of America","WALGREENS STORE #03949",,"773-325-0413",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_167","(41.93769, -87.64934)"
"2021-2022","168","41.76582","-87.57615","7109 S JEFFERY BLVD",,"Chicago","IL","60649","United States of America","WALGREENS STORE #10350",,"773-324-1880",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_168","(41.76582, -87.57615)"
"2021-2022","169","41.75781","-87.58627","7530 S STONY ISLAND AVE",,"Chicago","IL","60649","United States of America","JEWEL-OSCO #0230",,"773-288-7002",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_169","(41.75781, -87.58627)"
"2021-2022","170","41.88047","-87.75613","5222 W MADISON ST",,"Chicago","IL","60644","United States of America","WALGREENS STORE #02903",,"773-287-0380",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_170","(41.88047, -87.75613)"
"2021-2022","171","41.96835","-87.72852","4010 W LAWRENCE AVE",,"Chicago","IL","60630","United States of America","WALGREENS STORE #09709",,"773-286-0309",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_171","(41.96835, -87.72852)"
"2021-2022","172","41.79592","-87.76178","5874 S ARCHER AVE",,"Chicago","IL","60638","United States of America","WALGREENS STORE #03321",,"773-284-7419",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_172","(41.79592, -87.76178)"
"2021-2022","173","41.79609","-87.72339","5324 S PULASKI RD",,"Chicago","IL","60632","United States of America","JEWEL-OSCO #3170",,"773-284-7402",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_173","(41.79609, -87.72339)"
"2021-2022","174","41.95468","-87.74749","4040 N CICERO AVE",,"Chicago","IL","60641","United States of America","WALGREENS STORE #04936",,"773-283-5321",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_174","(41.95468, -87.74749)"
"2021-2022","175","41.94634","-87.76663","3615 N. CENTRAL AVE",,"Chicago","IL","60634","United States of America","CVS STORE #05482",,"773-283-2355",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_175","(41.94634, -87.76663)"
"2021-2022","176","41.94567","-87.77547","5935 W ADDISON ST",,"Chicago","IL","60634","United States of America","WALGREENS STORE #05121",,"773-282-1594",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_176","(41.94567, -87.77547)"
"2021-2022","177","41.93956","-87.67059","1649 W BELMONT AVE",,"Chicago","IL","60657","United States of America","WALGREENS STORE #04494",,"773-281-8439",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_177","(41.93956, -87.67059)"
"2021-2022","178","42.01929","-87.67506","1763 W HOWARD ST",,"Chicago","IL","60626","United States of America","JEWEL-OSCO #3538",,"773-274-1293",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_178","(42.01929, -87.67506)"
"2021-2022","179","41.82398","-87.61685","3857 S KING DR",,"Chicago","IL","60653","United States of America","MARIANOS PHARMACY 53100539",,"773-268-2862",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_179","(41.82398, -87.61685)"
"2021-2022","180","41.95394","-87.68610","2301 W IRVING PARK RD",,"Chicago","IL","60618","United States of America","WALGREENS STORE #02586",,"773-267-8410",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_180","(41.95394, -87.6861)"
"2021-2022","181","41.93937","-87.71357","3424 W BELMONT AVE",,"Chicago","IL","60618","United States of America","WALGREENS STORE #10649",,"773-267-2328",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_181","(41.93937, -87.71357)"
"2021-2022","182","41.83052","-87.67392","1926 W 35TH ST",,"Chicago","IL","60609","United States of America","WALGREENS STORE #01503",,"773-254-5523",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_182","(41.83052, -87.67392)"
"2021-2022","183","41.84447","-87.70193","3045 W 26TH ST",,"Chicago","IL","60623","United States of America","WALGREENS STORE #00215",,"773-254-3316",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_183","(41.84447, -87.70193)"
"2021-2022","184","41.92478","-87.71169","3320 W FULLERTON AVE",,"Chicago","IL","60647","United States of America","WALGREENS STORE #07687",,"773-252-8346",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_184","(41.92478, -87.71169)"
"2021-2022","185","41.90976","-87.74338","4650 W NORTH AVE",,"Chicago","IL","60639","United States of America","WALMART PHARMACY #5402",,"773-252-7769",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_185","(41.90976, -87.74338)"
"2021-2022","186","41.94130","-87.64916","3245 N HALSTED ST",,"Chicago","IL","60657","United States of America","WALGREENS STORE #15678",,"773-248-3160",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_186","(41.9413, -87.64916)"
"2021-2022","187","41.81369","-87.70466","4385 S ARCHER AVE",,"Chicago","IL","60632","United States of America","WALGREENS STORE #05926",,"773-247-6804",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_187","(41.81369, -87.70466)"
"2021-2022","188","41.83647","-87.66557","3145 S ASHLAND AVE",,"Chicago","IL","60608","United States of America","MARIANOS PHARMACY 53100520",,"773-247-3394",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_188","(41.83647, -87.66557)"
"2021-2022","189","41.80870","-87.66558","1614 W 47TH ST",,"Chicago","IL","60609","United States of America","WALGREENS STORE #06641",,"773-247-3051",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_189","(41.8087, -87.66558)"
"2021-2022","190","41.69166","-87.70175","3220 W 111TH ST",,"Chicago","IL","60655","United States of America","WALGREENS STORE #07360",,"773-239-2808",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_190","(41.69166, -87.70175)"
"2021-2022","191","41.93804","-87.79609","6809 W BELMONT AVE",,"Chicago","IL","60634","United States of America","WALGREENS STORE #04935",,"773-237-6273",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_191","(41.93804, -87.79609)"
"2021-2022","192","41.91752","-87.70577","3110 W ARMITAGE AVE",,"Chicago","IL","60647","United States of America","WALGREENS STORE #01310",,"773-235-6758",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_192","(41.91752, -87.70577)"
"2021-2022","193","41.67799","-87.68058","11833 S WESTERN AVE",,"Chicago","IL","60643","United States of America","WALGREENS STORE #06762",,"773-233-2245",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_193","(41.67799, -87.68058)"
"2021-2022","194","41.79206","-87.80106","7150 W ARCHER AVE",,"Chicago","IL","60638","United States of America","WALGREENS STORE #02711",,"773-229-1447",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_194","(41.79206, -87.80106)"
"2021-2022","195","41.75810","-87.62421","11 E 75TH ST",,"Chicago","IL","60619","United States of America","WALGREENS STORE #03539",,"773-224-1211",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_195","(41.7581, -87.62421)"
"2021-2022","196","41.95355","-87.74506","4660 W. IRVING PARK ROAD",,"Chicago","IL","60641","United States of America","JEWEL-OSCO #3262",,"773-202-0072",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_196","(41.95355, -87.74506)"
"2021-2022","197","41.72226","-87.58292","1655 E 95TH ST",,"Chicago","IL","60617","United States of America","JEWEL-OSCO #0092",,"708-731-9650",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_197","(41.72226, -87.58292)"
"2021-2022","198","41.88026","-87.62450","122 S MICHIGAN AVE",,"Chicago","IL","60603","United States of America","WALGREENS STORE #15667",,"312-973-3708",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_198","(41.88026, -87.6245)"
"2021-2022","199","41.90401","-87.63014","1200 N DEARBORN ST",,"Chicago","IL","60610","United States of America","WALGREENS STORE #01375",,"312-943-0973",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_199","(41.90401, -87.63014)"
"2021-2022","200","41.90004","-87.62815","933 N STATE ST",,"Chicago","IL","60610","United States of America","WALGREENS STORE #07630",,"312-943-0671",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_200","(41.90004, -87.62815)"
"2021-2022","201","41.87814","-87.63706","250 S WACKER DR",,"Chicago","IL","60606","United States of America","WALGREENS STORE #10558",,"312-876-1363",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_201","(41.87814, -87.63706)"
"2021-2022","202","41.88452","-87.62776","151 N STATE ST",,"Chicago","IL","60601","United States of America","WALGREENS STORE #15196",,"312-863-4249",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_202","(41.88452, -87.62776)"
"2021-2022","203","41.89615","-87.66925","1650 W CHICAGO AVE",,"Chicago","IL","60622","United States of America","WALGREENS STORE #00258",,"312-829-6186",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_203","(41.89615, -87.66925)"
"2021-2022","204","41.85299","-87.63554","316 W CERMAK RD",,"Chicago","IL","60616","United States of America","WALGREENS STORE #04752",,"312-791-0392",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_204","(41.85299, -87.63554)"
"2021-2022","205","41.86625","-87.66652","1220 S ASHLAND AVE",,"Chicago","IL","60608","United States of America","JEWEL-OSCO #3344",,"312-733-2837",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_205","(41.86625, -87.66652)"
"2021-2022","206","41.86688","-87.65713","1211 W. ROOSEVELT RD.",,"Chicago","IL","60608","United States of America","CVS STORE #04793",,"312-733-0147",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_206","(41.86688, -87.65713)"
"2021-2022","207","41.86452","-87.63930","1340 S CANAL ST",,"Chicago","IL","60607","United States of America","JEWEL-OSCO #4500",,"312-666-5612",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_207","(41.86452, -87.6393)"
"2021-2022","208","41.89641","-87.62413","757 N MICHIGAN AVE",,"Chicago","IL","60611","United States of America","WALGREENS STORE #00211",,"312-664-8686",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_208","(41.89641, -87.62413)"
"2021-2022","209","41.86672","-87.62596","1224 S WABASH AVE",,"Chicago","IL","60605","United States of America","JEWEL-OSCO #3345",,"312-663-4646",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_209","(41.86672, -87.62596)"
"2021-2022","210","41.89409","-87.62040","259 E ERIE ST",,"Chicago","IL","60611","United States of America","WALGREENS STORE #15971",,"312-649-6707",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_210","(41.89409, -87.6204)"
"2021-2022","211","41.91120","-87.63457","1601 N WELLS ST",,"Chicago","IL","60614","United States of America","WALGREENS STORE #00249",,"312-642-4008",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_211","(41.9112, -87.63457)"
"2021-2022","212","41.90388","-87.63944","424 W DIVISION ST",,"Chicago","IL","60610","United States of America","JEWEL-OSCO #3546",,"312-642-2951",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_212","(41.90388, -87.63944)"
"2021-2022","213","41.89363","-87.63103","641 N CLARK ST",,"Chicago","IL","60654","United States of America","WALGREENS STORE #03072",,"312-587-1416",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_213","(41.89363, -87.63103)"
"2021-2022","214","41.88459","-87.63101","100 W RANDOLPH ST",,"Chicago","IL","60601","United States of America","WALGREENS STORE #16085",,"312-525-3984",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_214","(41.88459, -87.63101)"
"2021-2022","215","41.86714","-87.63929","501 W ROOSEVELT RD",,"Chicago","IL","60607","United States of America","WALGREENS STORE #04461",,"312-492-8559",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_215","(41.86714, -87.63929)"
"2021-2022","216","41.90856","-87.64645","1500 N CLYBOURN AVE UNIT C104",,"Chicago","IL","60610","United States of America","MARIANOS PHARMACY 53100534",,"312-475-9691",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_216","(41.90856, -87.64645)"
"2021-2022","217","41.89115","-87.61840","342 E ILLINOIS ST",,"Chicago","IL","60611","United States of America","WALGREENS STORE #02340",,"312-467-0485",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_217","(41.89115, -87.6184)"
"2021-2022","218","41.88013","-87.64716","111 S HALSTED ST",,"Chicago","IL","60661","United States of America","WALGREENS STORE #04978",,"312-463-9142",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_218","(41.88013, -87.64716)"
"2021-2022","219","41.87950","-87.63383","200 W ADAMS ST",,"Chicago","IL","60606","United States of America","WALGREENS STORE #02432",,"312-372-0331",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_219","(41.8795, -87.63383)"
"2021-2022","220","41.88059","-87.63071","79 W MONROE ST",,"Chicago","IL","60603","United States of America","WALGREENS STORE #05387",,"312-346-5727",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_220","(41.88059, -87.63071)"
"2021-2022","221","41.88275","-87.62454","30 N MICHIGAN AVE",,"Chicago","IL","60602","United States of America","WALGREENS STORE #09438",,"312-332-3540",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_221","(41.88275, -87.62454)"
"2021-2022","222","41.83262","-87.61684","3405 S KING DR",,"Chicago","IL","60616","United States of America","WALGREENS STORE #00232",,"312-326-4058",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_222","(41.83262, -87.61684)"
"2021-2022","223","41.88892","-87.64448","370 N DESPLAINES ST",,"Chicago","IL","60661","United States of America","JEWEL-OSCO #3376",,"312-243-2714",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_223","(41.88892, -87.64448)"
"2021-2022","224","41.88128","-87.68562","2340 W MADISON ST",,"Chicago","IL","60612","United States of America","WALGREENS STORE #03961",,"312-226-7913",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_224","(41.88128, -87.68562)"
"2021-2022","225","41.83977","-87.64647","3000 S HALSTED ST",,"Chicago","IL","60608","United States of America","WALGREENS STORE #02025",,"312-225-0537",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_225","(41.83977, -87.64647)"
"2021-2022","226","41.88184","-87.63390","201 W MADISON ST",,"Chicago","IL","60606","United States of America","WALGREENS STORE #04349",,"312-214-4385",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_226","(41.88184, -87.6339)"
"2021-2022","227","41.86752","-87.62738","2 E ROOSEVELT RD",,"Chicago","IL","60605","United States of America","WALGREENS STORE #07179",,"312-212-1583",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_227","(41.86752, -87.62738)"
"2021-2022","228","41.89005","-87.63723","344 WEST HUBBARD",,"Chicago","IL","60654","United States of America","CVS STORE #00788",,"312-222-2570",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_228","(41.89005, -87.63723)"
"2021-2022","229","41.88324","-87.64109","101 N. CLINTON ST.",,"Chicago","IL","60661","United States of America","CVS STORE #01054",,"312-234-9206",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_229","(41.88324, -87.64109)"
"2021-2022","230","41.97653","-87.65972","5205 N. BROADWAY ST.",,"Chicago","IL","60640","United States of America","CVS STORE #01493",,"773-275-5641",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_230","(41.97653, -87.65972)"
"2021-2022","231","41.70577","-87.72053","3951 W. 103RD ST.",,"Chicago","IL","60655","United States of America","CVS STORE #02798",,"773-881-3359",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_231","(41.70577, -87.72053)"
"2021-2022","232","41.93266","-87.68777","2815 N. WESTERN AVE.",,"Chicago","IL","60618","United States of America","CVS STORE #02809",,"773-486-4102",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_232","(41.93266, -87.68777)"
"2021-2022","233","41.70668","-87.67038","1930 W. 103RD ST.",,"Chicago","IL","60643","United States of America","CVS STORE #02845",,"773-239-8041",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_233","(41.70668, -87.67038)"
"2021-2022","234","41.73524","-87.74084","8639 S. CICERO AVE.",,"Chicago","IL","60652","United States of America","CVS STORE #02846",,"773-284-6332",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_234","(41.73524, -87.74084)"
"2021-2022","235","41.95351","-87.68860","3944 N. WESTERN AVE.",,"Chicago","IL","60618","United States of America","CVS STORE #02862",,"773 279-7600",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_235","(41.95351, -87.6886)"
"2021-2022","236","41.88332","-87.63416","208 W. WASHINGTON ST.",,"Chicago","IL","60606","United States of America","CVS STORE #02934",,"312 201-5921",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_236","(41.88332, -87.63416)"
"2021-2022","237","41.73648","-87.58578","8712 SOUTH STONY ISLAND AVE.",,"Chicago","IL","60617","United States of America","CVS STORE #02935",,"773 933-9200",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_237","(41.73648, -87.58578)"
"2021-2022","238","41.91821","-87.63887","401 W. ARMITAGE AVE.",,"Chicago","IL","60614","United States of America","CVS STORE #02942",,"312 337-3035",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_238","(41.91821, -87.63887)"
"2021-2022","239","41.90399","-87.62853","1201 N. STATE ST.",,"Chicago","IL","60610","United States of America","CVS STORE #02981",,"312 640-2842",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_239","(41.90399, -87.62853)"
"2021-2022","240","41.97642","-87.78865","6417 W. HIGGINS AVE.",,"Chicago","IL","60656","United States of America","CVS STORE #03170",,"773 631-5906",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_240","(41.97642, -87.78865)"
"2021-2022","241","41.88064","-87.62602","105 S. WABASH AVE.",,"Chicago","IL","60603","United States of America","CVS STORE #03674",,"312 244-1521",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_241","(41.88064, -87.62602)"
"2021-2022","242","41.91206","-87.65330","1714 N. SHEFFIELD AVE.",,"Chicago","IL","60614","United States of America","CVS STORE #03690",,"312 640-5161",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_242","(41.91206, -87.6533)"
"2021-2022","243","41.88909","-87.63201","121 W. KINZIE ST.",,"Chicago","IL","60610","United States of America","CVS STORE #03742",,"312 970-2881",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_243","(41.88909, -87.63201)"
"2021-2022","244","41.87525","-87.62777","520 S. STATE STREET",,"Chicago","IL","60605","United States of America","CVS STORE #04061",,"312 697-0021",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_244","(41.87525, -87.62777)"
"2021-2022","245","41.88591","-87.62437","205 N. MICHIGAN AVE.",,"Chicago","IL","60601","United States of America","CVS STORE #04781",,"312 938-4091",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_245","(41.88591, -87.62437)"
