"day","date","park","park_phone","title","cc","rating","underwriter","park_address","location"
"Fri","2017-07-28T00:00:00.000","Athletic Field Park","(773) 478-2889","Ferris Bueller's Day Off","Y","PG-13","Produced by the Athletic Field Park Advisory Council","3546 W. Addison St.","3546 W. Addison St.
Chicago, IL 
(41.946538, -87.715942)"
"Fri","2017-07-28T00:00:00.000","Avalon Park","(312) 747-6015","Sing","Y","PG",,"1215 E. 83rd St.","1215 E. 83rd St.
Chicago, IL 
(41.744101, -87.594181)"
"Fri","2017-07-28T00:00:00.000","Oakdale Park","(312) 747-6569","Tyler Perry's Boo: A Madea Halloween","Y","PG-13",,"965 W. 95th St.","965 W. 95th St.
Chicago, IL 
(41.721324, -87.648147)"
"Fri","2017-07-28T00:00:00.000","Schreiber Playground Park","(773) 262-6741","Moana","Y","PG",,"1552 W. Schreiber Ave.","1552 W. Schreiber Ave.
Chicago, IL 
(41.998905, -87.669743)"
"Fri","2017-07-28T00:00:00.000","Veteran's Memorial Park","(312) 747-6812","The LEGO Batman Movie","Y","PG",,"2820 E. 98th St.","2820 E. 98th St.
Chicago, IL 
(41.717305, -87.555391)"
"Sat","2017-07-29T00:00:00.000","Harrison Park","(312) 746-5491","A Monster in Paris","Y","PG","Underwritten by the Consulate General of France in Chicago","1824 S. Wood St.","1824 S. Wood St.
Chicago, IL 
(41.856811, -87.671063)"
"Sat","2017-07-29T00:00:00.000","Kennicott Park","(312) 747-7138","The LEGO Batman Movie","Y","PG",,"4434 S. Lake Park Ave.","4434 S. Lake Park Ave.
Chicago, IL 
(41.814477, -87.597067)"
"Sat","2017-07-29T00:00:00.000","Wolfe Playground Park","(312) 747-7005","Instructions Not Included","Y","PG-13",,"3325 E. 108th St.","3325 E. 108th St.
Chicago, IL 
(41.699134, -87.542709)"
"Mon","2017-07-31T00:00:00.000","Harold Washington Playlot Park","(312) 747-6620","Romeo + Juliet","Y","PG-13",,"5200 S. Hyde Park Blvd.","5200 S. Hyde Park Blvd.
Chicago, IL 
(41.800598, -87.584362)"
"Tue","2017-08-01T00:00:00.000","Blackhawk Park","(312) 746-5014","The Book of Life","Y","PG","Underwritten by Alderman Gilbert Villegas","2318 N. Lavergne Ave.","2318 N. Lavergne Ave.
Chicago, IL 
(41.923288, -87.751205)"
"Tue","2017-08-01T00:00:00.000","Grand Crossing Park","(312) 747-6158","Southside With You","Y","PG-13",,"7655 S. Ingleside Ave.","7655 S. Ingleside Ave.
Chicago, IL 
(41.755786, -87.60167)"
"Tue","2017-08-01T00:00:00.000","Indian Boundary Park and Cultural Center","(773) 764-0338","Beach Blanket Bingo (with Long Haired Hare)",,"NR",,"2500 W. Lunt Ave.","2500 W. Lunt Ave.
Chicago, IL 
(42.008606, -87.692536)"
"Tue","2017-08-01T00:00:00.000","West Lawn Park","(773) 284-2803","Sing","Y","PG",,"4233 W. 65th St.","4233 W. 65th St.
Chicago, IL 
(41.774943, -87.728278)"
"Wed","2017-08-02T00:00:00.000","Hamilton Park","(312) 747-6174","Independence Day: Resurgence","Y","PG-13",,"513 W. 72nd St.","513 W. 72nd St.
Chicago, IL 
(41.763485, -87.63878)"
"Wed","2017-08-02T00:00:00.000","Loyola Park","(773) 262-8605","Yo soy un Politico/I am a Politicion","Y","NR","Underwritten by the International Latino Cultural Center","1230 W. Greenleaf Ave.","1230 W. Greenleaf Ave.
Chicago, IL 
(42.01044, -87.661298)"
"Wed","2017-08-02T00:00:00.000","Union Park","(312) 746-5494","X-Men: Apocalypse","Y","PG-13",,"1501 W. Randolph St.","1501 W. Randolph St.
Chicago, IL 
(41.884747, -87.66427)"
"Thu","2017-08-03T00:00:00.000","Marquette Park","(312) 747-6469","Moana","Y","PG",,"6743 S. Kedzie Ave.","6743 S. Kedzie Ave.
Chicago, IL 
(41.77132, -87.702908)"
"Thu","2017-08-03T00:00:00.000","Nat King Cole Park","(312) 747-6063","Ice Age: Collision Course","Y","PG",,"361 E. 85th St.","361 E. 85th St.
Chicago, IL 
(41.740144, -87.615445)"
"Thu","2017-08-03T00:00:00.000","West Pullman Park","(312) 747-7090","Jason Bourne","Y","PG-13",,"401 W. 123rd St.","401 W. 123rd St.
Chicago, IL 
(41.670625, -87.632751)"
"Fri","2017-08-04T00:00:00.000","Green Briar Park","(773) 761-0582","Moana","Y","PG",,"2650 W. Peterson Ave.","2650 W. Peterson Ave.
Chicago, IL 
(41.990486, -87.696173)"
"Fri","2017-08-04T00:00:00.000","Lindblom Park","(312) 747-6443","Fences","Y","PG-13",,"6054 S. Damen Ave.","6054 S. Damen Ave.
Chicago, IL 
(41.783375, -87.67402)"
"Fri","2017-08-04T00:00:00.000","Vittum Park","(773) 284-6022","Sing","Y","PG",,"5010 W. 50th St.","5010 W. 50th St.
Chicago, IL 
(41.801881, -87.762183)"
"Fri","2017-08-04T00:00:00.000","Wildwood Park","(773) 631-7455","The Secret Life of Pets","Y","PG",,"6950 N. Hiawatha Ave.","6950 N. Hiawatha Ave.
Chicago, IL 
(42.006605, -87.777366)"
"Fri","2017-08-04T00:00:00.000","Woodhull Playground Park","(773) 256-1903","Jason Bourne","Y","PG-13",,"7340 S. East End Ave.","7340 S. East End Ave.
Chicago, IL 
(41.760907, -87.583561)"
"Sat","2017-08-05T00:00:00.000","Sauganash Park","(773) 685-6122","Moana","Y","PG","Underwritten by the Edgebrook Sauganash Athletic Association","5861 N. Kostner Ave.","5861 N. Kostner Ave.
Chicago, IL 
(41.987404, -87.738313)"
"Sat","2017-08-05T00:00:00.000","Senn Playlot Park","(312) 742-7502","Finding Dory","Y","PG",,"5887 N. Ridge Ave.","5887 N. Ridge Ave.
Chicago, IL 
(41.988713, -87.668464)"
"Sat","2017-08-05T00:00:00.000","Winnemac Park","(312) 742-5101","August Rush","Y","PG","Underwritten by the Winnemac Park Park Advisory Council","5100 N. Leavitt St","5100 N. Leavitt St
Chicago, IL 
(41.974286, -87.684226)"
"Sun","2017-08-06T00:00:00.000","Douglas Park Cultural and Community Center","(773) 762-2842","Hidden Figures","Y","PG","Co-produced by 24th Ward Alderman Michael Scott Jr.","1401 S. Sacramento Dr.","1401 S. Sacramento Dr.
Chicago, IL 
(41.862686, -87.701891)"
"Sun","2017-08-06T00:00:00.000","Gill Park","(312) 742-7802","Tomboy","Y","NR",,"825 W. Sheridan Rd.","825 W. Sheridan Rd.
Chicago, IL 
(41.952738, -87.650669)"
"Mon","2017-08-07T00:00:00.000","Chippewa Park","(773) 731-0380","Finding Dory","Y","PG","Underwritten by Alderman Deborah and State Senator Ira Silverstein","6748 N. Sacramento Ave.","6748 N. Sacramento Ave.
Chicago, IL 
(42.004309, -87.70461)"
"Mon","2017-08-07T00:00:00.000","Oakwood Beach","(312) 742-1134","Home Alone","Y","PG",,"3900 S. Lake Shore Dr.","3900 S. Lake Shore Dr.
Chicago, IL "
"Mon","2017-08-07T00:00:00.000","South Shore Cultural Center","(773) 256-0149","The Wiz","Y","G",,"7059 S. South Shore Drive","7059 S. South Shore Drive
Chicago, IL 
(41.766242, -87.562783)"
"Tue","2017-08-08T00:00:00.000","A. Montgomery Ward Park","(312) 742-7895","Sully","Y","PG-13","Underwritten by the River North Residents Association","630 N. Kingsbury St.","630 N. Kingsbury St.
Chicago, IL 
(41.892878, -87.640952)"
"Tue","2017-08-08T00:00:00.000","Cragin Park","(312) 746-5065","The LEGO Batman Movie","Y","PG",,"2611 N. Lockwood Ave.","2611 N. Lockwood Ave.
Chicago, IL 
(41.9282, -87.758743)"
"Tue","2017-08-08T00:00:00.000","Davis Square Park","(312) 747-6107","Power Rangers","Y","PG-13",,"4430 S. Marshfield Ave.","4430 S. Marshfield Ave.
Chicago, IL 
(41.813515, -87.666312)"
"Tue","2017-08-08T00:00:00.000","Roosevelt Park","(312) 747-7640","Moana","Y","PG",,"62 W. Roosevelt Rd.","62 W. Roosevelt Rd.
Chicago, IL 
(41.867444, -87.629875)"
"Wed","2017-08-09T00:00:00.000","Augusta Park","(312) 742-7544","Tyler Perry's Boo: A Madea Halloween","Y","PG-13",,"4433 W. Augusta Blvd.","4433 W. Augusta Blvd.
Chicago, IL 
(41.898876, -87.736891)"
"Wed","2017-08-09T00:00:00.000","Burnside Park","(312) 747-6015","Hidden Figures","Y","PG",,"9400 S. Greenwood Ave.","9400 S. Greenwood Ave.
Chicago, IL 
(41.723933, -87.597269)"
"Wed","2017-08-09T00:00:00.000","Kelly Park","(312) 747-6197","Zootopia",,"PG",,"2725 W. 41st St.","2725 W. 41st St.
Chicago, IL 
(41.819371, -87.693257)"
"Wed","2017-08-09T00:00:00.000","Piotrowski Park","(312) 745-4801","Los Fabulosos Ma Mejores","Y","NR","Underwritten by the International Latino Cultural Center","4247 W. 31st St.","4247 W. 31st St.
Chicago, IL 
(41.836813, -87.731076)"
"Thu","2017-08-10T00:00:00.000","Commercial Club Playground","(312) 742-7558","The Secret Life of Pets","Y","PG",,"1845 W. Rice St.","1845 W. Rice St.
Chicago, IL 
(41.896879, -87.673798)"
"Thu","2017-08-10T00:00:00.000","DuSable Museum of African American History","(312) 742-1134","I Am Not Your Negro","Y","PG-13","Underwritten by the Consulate General of France in Chicago","740 E. 56th Pl.","740 E. 56th Pl.
Chicago, IL 
(41.793186, -87.605804)"
"Thu","2017-08-10T00:00:00.000","Pasteur Park","(773) 284-0530","Sing","Y","PG",,"5825 S. Kostner Ave","5825 S. Kostner Ave
Chicago, IL 
(41.786168, -87.732757)"
"Thu","2017-08-10T00:00:00.000","Shedd Park","(773) 762-3168","Finding Dory","Y","PG",,"3660 W. 23rd St.","3660 W. 23rd St.
Chicago, IL 
(41.849847, -87.716566)"
"Fri","2017-08-11T00:00:00.000","Hadiya Pendleton Park","(312) 747-6707","Sing","Y","PG",,"4345 S. Calumet Ave.","4345 S. Calumet Ave.
Chicago, IL 
(41.815818, -87.618305)"
"Fri","2017-08-11T00:00:00.000","Kelly Park","(312) 747-6197","Hotel Transylvania","Y","PG",,"2725 W. 41st St.","2725 W. 41st St.
Chicago, IL 
(41.819371, -87.693257)"
"Fri","2017-08-11T00:00:00.000","Maplewood Playlot Park","(312) 742-7554","Finding Dory","Y","PG",,"1640 N.Maplewood Ave.","1640 N.Maplewood Ave.
Chicago, IL 
(41.911016, -87.690906)"
"Fri","2017-08-11T00:00:00.000","Smith (Wendell) Playlot Park","(312) 747-6689","Central Intelligence","Y","PG-13",,"9912 S. Princeton Ave.","9912 S. Princeton Ave.
Chicago, IL 
(41.713967, -87.630861)"
"Sat","2017-08-12T00:00:00.000","Chicago Women's Park and Gardens","(312) 328-0821","Moana","Y","PG","Underwritten by the Prairie District Neighborhood Alliance","1801 S. Indiana Ave.","1801 S. Indiana Ave.
Chicago, IL 
(41.857935, -87.622279)"
"Sat","2017-08-12T00:00:00.000","Stout Park","(312) 747-2703","The Sandlot","Y","PG",,"5446 S. Greenwood Ave.","5446 S. Greenwood Ave.
Chicago, IL 
(41.796564, -87.599675)"
"Sat","2017-08-12T00:00:00.000","White (Willye B.) Park","(773) 262-5051","Trolls","Y","PG",,"7631 N. Ashland Ave.","7631 N. Ashland Ave.
Chicago, IL 
(42.020685, -87.670605)"
"Sun","2017-08-13T00:00:00.000","Jonquil Playlot Park","(312) 742-7816","Fantastic Beasts and Where to Find Them","Y","PG-13","Underwritten by the Wrightwood Neighbors Association","1001 W. Wrightwood Ave.","1001 W. Wrightwood Ave.
Chicago, IL 
(41.929029, -87.653839)"
"Sun","2017-08-13T00:00:00.000","Northerly Island","(312) 745-2910","Close Encounters of the Third Kind","Y","PG",,"1521 S. Linn White Dr.","1521 S. Linn White Dr.
Chicago, IL 
(41.860664, -87.610261)"
"Mon","2017-08-14T00:00:00.000","Calumet Park","(312) 747-6039","Lean On Me","Y","PG-13",,"9801 S. Ave G","9801 S. Ave G
Chicago, IL 
(41.717823, -87.531589)"
"Mon","2017-08-14T00:00:00.000","South Shore Cultural Center","(773) 256-0149","Sing","Y","PG",,"7059 S. South Shore Drive","7059 S. South Shore Drive
Chicago, IL 
(41.766242, -87.562783)"
"Mon","2017-08-14T00:00:00.000","Tilton Park","(773) 287-0806","Almost Christmas","Y","PG-13",,"305 N. Kostner Ave.","305 N. Kostner Ave.
Chicago, IL 
(41.885906, -87.735629)"
"Tue","2017-08-15T00:00:00.000","Bell Park","(312) 746-5008","The Sandlot","Y","PG",,"3020 N. Oak Park Ave.","3020 N. Oak Park Ave.
Chicago, IL 
(41.935253, -87.795593)"
"Tue","2017-08-15T00:00:00.000","Hamlin Park","(312) 742-7785","Big Hero 6","Y","PG","Underwritten by the Museum of Science and Industry","3035 N. Hoyne Ave.","3035 N. Hoyne Ave.
Chicago, IL 
(41.937197, -87.680691)"
"Tue","2017-08-15T00:00:00.000","Rosedale Park","(773) 631-7156","Hop","Y","PG",,"6312 W. Rosedale Ave.","6312 W. Rosedale Ave.
Chicago, IL 
(41.988423, -87.787031)"
"Wed","2017-08-16T00:00:00.000","Bartelme, Mary Park","(312) 746-5962","The BFG","Y","PG","Underwritten by the West Loop Community Organization","115 S. Sangamon St.","115 S. Sangamon St.
Chicago, IL 
(41.879642, -87.650804)"
"Wed","2017-08-16T00:00:00.000","Brands Park","(773) 478-2414","Space Jam","Y","PG",,"3259 N. Elston Ave.","3259 N. Elston Ave.
Chicago, IL 
(41.940571, -87.699996)"
"Wed","2017-08-16T00:00:00.000","Cotton Tail Park","(312) 747-7640","Zootopia","Y","PG","Underwritten by the Greater South Loop Association","44 W. 15th St.","44 W. 15th St.
Chicago, IL 
(41.861916, -87.629097)"
"Thu","2017-08-17T00:00:00.000","Edgebrook Park","(773) 631-7461","The LEGO Batman Movie","Y","PG",,"6525 N. Hiawatha Ave.","6525 N. Hiawatha Ave.
Chicago, IL 
(41.999284, -87.761796)"
"Thu","2017-08-17T00:00:00.000","Eugene Field Park","(773) 478-9744","Rudy","Y","PG",,"5100 N. Ridgeway Ave.","5100 N. Ridgeway Ave.
Chicago, IL 
(41.973843, -87.722074)"
"Thu","2017-08-17T00:00:00.000","Hoyne Playground Park","(312) 747-6184","Frozen","Y","PG",,"3417 S. Hamiltion Ave.","3417 S. Hamiltion Ave.
Chicago, IL 
(41.831627, -87.678962)"
"Thu","2017-08-17T00:00:00.000","Washtenaw Park","(312) 747-4420","The LEGO Batman Movie","Y","PG",,"2521 S. Washtenaw Ave.","2521 S. Washtenaw Ave.
Chicago, IL 
(41.846195, -87.692821)"
"Fri","2017-08-18T00:00:00.000","Abbott Park","(312) 747-6001","Moana","Y","PG",,"49 E. 95th St.","49 E. 95th St.
Chicago, IL 
(41.721687, -87.622358)"
"Fri","2017-08-18T00:00:00.000","Independence Park","(773) 478-3538","La La Land","Y","PG-13","Produced by the Independence Park Advisory Council","3945 N. Springfield Ave.","3945 N. Springfield Ave.
Chicago, IL 
(41.952657, -87.72507)"
"Fri","2017-08-18T00:00:00.000","LeClaire Courts-Hearst Community Park","(312) 747-6438","Moana","Y","PG",,"5120 W. 44th St.","5120 W. 44th St.
Chicago, IL 
(41.812909, -87.752889)"
"Fri","2017-08-18T00:00:00.000","Wrightwood Park","(312) 742-7816","The LEGO Batman Movie","Y","PG",,"2534 N. Greenview Ave.","2534 N. Greenview Ave.
Chicago, IL 
(41.927985, -87.665809)"
"Sat","2017-08-19T00:00:00.000","DuSable Museum of African American History","(312) 742-1134","Southside With You","Y","PG-13","Underwritten by the DuSable Museum of African American History","740 E. 56th Pl.","740 E. 56th Pl.
Chicago, IL 
(41.793186, -87.605804)"
"Sat","2017-08-19T00:00:00.000","Unity Playlot Park","(773) 478-1410","Sing","Y","PG","Underwritten by the Unity Park Advisory Council","2636 N. Kimball Ave.","2636 N. Kimball Ave.
Chicago, IL 
(41.929239, -87.712198)"
"Sat","2017-08-19T00:00:00.000","Walsh Playground Park","(312) 742-7769","Harry Potter and the Prisoner of Azkaban","Y","PG","Underwritten by the Bucktown Community Organization","1722 N. Ashland Ave.","1722 N. Ashland Ave.
Chicago, IL 
(41.912858, -87.667823)"
"Sun","2017-08-20T00:00:00.000","Jonquil Playlot Park","(312) 742-7816","Moana","Y","PG","Underwritten by the Wrightwood Neighbors Association","1001 W. Wrightwood Ave.","1001 W. Wrightwood Ave.
Chicago, IL 
(41.929029, -87.653839)"
"Mon","2017-08-21T00:00:00.000","Belmont Harbor","(312) 742-1134","Top Hat",,"NR",,"3200 N. Lake Shore Dr.","3200 N. Lake Shore Dr.
Chicago, IL 
(41.940216, -87.63955)"
"Mon","2017-08-21T00:00:00.000","Clarendon Park Community Center","(312) 742-7512","Queen of Katwe","Y","PG",,"4501 N. Clarendon Ave.","4501 N. Clarendon Ave.
Chicago, IL 
(41.963681, -87.649962)"
"Mon","2017-08-21T00:00:00.000","South Shore Cultural Center","(773) 256-0149","Rogue One","Y","PG-13",,"7059 S. South Shore Drive","7059 S. South Shore Drive
Chicago, IL 
(41.766242, -87.562783)"
"Tue","2017-08-22T00:00:00.000","A. Montgomery Ward Park","(312) 742-7895","The Secret Life of Pets","Y","PG","Underwritten by the River North Residents Association","630 N. Kingsbury St.","630 N. Kingsbury St.
Chicago, IL 
(41.892878, -87.640952)"
"Tue","2017-08-22T00:00:00.000","Chicago History Museum","(312) 742-1134","City Slickers","Y","PG-13","Underwritten by the Chicago History Museum","1601 N. Clark St.","1601 N. Clark St.
Chicago, IL 
(41.911789, -87.631947)"
"Tue","2017-08-22T00:00:00.000","Haas Park","(312) 742-7552","Sing","Y","PG","Produced by the Haas Park Advisory Council","2402 N. Washtenaw Ave.","2402 N. Washtenaw Ave.
Chicago, IL 
(41.924954, -87.694974)"
"Tue","2017-08-22T00:00:00.000","Lawler Park","(773) 284-7328","Trolls","Y","PG",,"5210 W. 64th St.","5210 W. 64th St.
Chicago, IL 
(41.775988, -87.752314)"
"Wed","2017-08-23T00:00:00.000","Cotton Tail Park","(312) 747-7640","Wall-E","Y","G","Underwritten by the Museum of Science and Industry","44 W. 15th St.","44 W. 15th St.
Chicago, IL 
(41.861916, -87.629097)"
"Wed","2017-08-23T00:00:00.000","Graver Park","(312) 747-6163","The Secret Life of Pets","Y","PG",,"1518 W. 102nd Pl.","1518 W. 102nd Pl.
Chicago, IL 
(41.707271, -87.660397)"
"Wed","2017-08-23T00:00:00.000","McGuane Park","(312) 747-6497","Rogue One","Y","PG-13",,"2901 S. Poplar Ave.","2901 S. Poplar Ave.
Chicago, IL 
(41.840891, -87.649283)"
"Thu","2017-08-24T00:00:00.000","Norwood Park","(773) 631-4893","Field of Dreams","Y","PG",,"5801 N. Natoma Ave.","5801 N. Natoma Ave.
Chicago, IL 
(41.98646, -87.794131)"
"Thu","2017-08-24T00:00:00.000","Park No. 574","(312) 746-5560","Ghostbusters (2016)","Y","PG-13",,"2540 W. Jackson Blvd.","2540 W. Jackson Blvd.
Chicago, IL 
(41.877529, -87.690647)"
"Thu","2017-08-24T00:00:00.000","Wicker Park","(312) 742-7553","Gone in 60 Seconds","Y","PG-13","Underwritten by the Wicker Park Bucktown Chamber and the Wicker Park Advisory Council","1425 N. Damen Avenue","1425 N. Damen Avenue
Chicago, IL 
(41.90763, -87.677389)"
"Fri","2017-08-25T00:00:00.000","Athletic Field Park","(773) 478-2889","The Little Mermaid","Y","G","Produced by the Athletic Field Park Advisory Council","3546 W. Addison St.","3546 W. Addison St.
Chicago, IL 
(41.946538, -87.715942)"
"Fri","2017-08-25T00:00:00.000","Clark (John) Park","(773) 287-7794","Sing","Y","PG","Co-produced by 24th Ward Alderman Michael Scott Jr.","4615 W. Jackson Blvd.","4615 W. Jackson Blvd.
Chicago, IL 
(41.876926, -87.740505)"
"Fri","2017-08-25T00:00:00.000","Jensen Park","(312) 742-7054","Trolls","Y","PG",,"4650 N. Lawndale Ave.","4650 N. Lawndale Ave.
Chicago, IL 
(41.9657, -87.720608)"
"Fri","2017-08-25T00:00:00.000","Jonquil Playlot Park","(312) 742-7816","Wall-E","Y","G","Underwritten by the Museum of Science and Industry","1001 W. Wrightwood Ave.","1001 W. Wrightwood Ave.
Chicago, IL 
(41.929029, -87.653839)"
"Fri","2017-08-25T00:00:00.000","Palmer Park","(312) 747-6577","Ghostbusters (2016)","Y","PG-13",,"201 E. 111th St.","201 E. 111th St.
Chicago, IL 
(41.692654, -87.617721)"
"Sat","2017-08-26T00:00:00.000","Chicago Women's Park and Gardens","(312) 328-0821","The LEGO Batman Movie","Y","PG","Underwritten by the Prairie District Neighborhood Alliance","1801 S. Indiana Ave.","1801 S. Indiana Ave.
Chicago, IL 
(41.857935, -87.622279)"
"Sat","2017-08-26T00:00:00.000","Oz Park","(312) 742-7898","The Wizard of Oz","Y","G",,"2021 N. Burling St.","2021 N. Burling St.
Chicago, IL 
(41.919044, -87.647303)"
"Sat","2017-08-26T00:00:00.000","Pulaski Park","(312) 742-7559","X-Men: Apocalypse","Y","PG-13",,"1419 W. Blackhawk St.","1419 W. Blackhawk St.
Chicago, IL 
(41.907049, -87.663404)"
"Sun","2017-08-27T00:00:00.000","Eckhart Park","(312) 746-5490","The Sandlot","Y","PG","Underwritten by Friends of Eckhart Park","1330 W. Chicago Ave.","1330 W. Chicago Ave.
Chicago, IL 
(41.896208, -87.660751)"
"Mon","2017-08-28T00:00:00.000","A. Montgomery Ward Park","(312) 742-7895","April and the Extraordinary World","Y","PG","Underwritten by the Consulate General of France in Chicago","630 N. Kingsbury St.","630 N. Kingsbury St.
Chicago, IL 
(41.892878, -87.640952)"
"Mon","2017-08-28T00:00:00.000","Grant Park: Grove 5","(312) 742-1134","The Manchurian Candidate","Y","PG-13",,"800 S. Columbus Dr.","800 S. Columbus Dr.
Chicago, IL 
(41.872058, -87.620555)"
"Mon","2017-08-28T00:00:00.000","South Shore Cultural Center","(773) 256-0149","Queen of Katwe","Y","PG",,"7059 S. South Shore Drive","7059 S. South Shore Drive
Chicago, IL 
(41.766242, -87.562783)"
"Tue","2017-08-29T00:00:00.000","Northerly Island Park","(312) 745-2910","Chicago Onscreen Local Film Showcase",,"NR",,"1521 S. Linn White Dr.","1521 S. Linn White Dr.
Chicago, IL 
(41.860664, -87.610261)"
"Tue","2017-08-29T00:00:00.000","Shedd Park","(773) 762-3168","Tyler Perry's Boo: A Madea Halloween","Y","PG-13",,"3660 W. 23rd St.","3660 W. 23rd St.
Chicago, IL 
(41.849847, -87.716566)"
"Wed","2017-08-30T00:00:00.000","Indian Boundary Park and Cultural Center","(773) 764-0338","Chicago Onscreen Local Film Showcase",,"NR",,"2500 W. Lunt Ave.","2500 W. Lunt Ave.
Chicago, IL 
(42.008606, -87.692536)"
"Wed","2017-08-30T00:00:00.000","Revere park","(773) 478-1220","Chicago Onscreen Local Film Showcase",,"NR",,"2059 W. Irving Park Rd.","2059 W. Irving Park Rd.
Chicago, IL 
(41.954103, -87.680473)"
"Thu","2017-08-31T00:00:00.000","Chase Park","(312) 742-7518","National Treasure","Y","PG","Produced by the Chase Park Advisory Council","4701 N. Ashland Ave.","4701 N. Ashland Ave.
Chicago, IL 
(41.967097, -87.669326)"
"Thu","2017-08-31T00:00:00.000","Ellis Park","(773) 285-7099","Chicago Onscreen Local Film Showcase",,"NR",,"3520 S. Cottage Grove Ave.","3520 S. Cottage Grove Ave.
Chicago, IL 
(41.830713, -87.610379)"
"Thu","2017-08-31T00:00:00.000","Wicker Park","(312) 742-7553","Chicago Onscreen Local Film Showcase",,"NR",,"1425 N. Damen Ave.","1425 N. Damen Ave.
Chicago, IL 
(41.90763, -87.677389)"
"Fri","2017-09-01T00:00:00.000","Calumet Park","(312) 747-6039","Chicago Onscreen Local Film Showcase",,"NR",,"9801 S. Ave G","9801 S. Ave G
Chicago, IL 
(41.717823, -87.531589)"
"Fri","2017-09-01T00:00:00.000","Ping Tom Park","(312) 225-3121","Chicago Onscreen Local Film Showcase",,"NR",,"1700 S. Wentworth Ave.","1700 S. Wentworth Ave.
Chicago, IL 
(41.858695, -87.6319)"
"Sat","2017-09-02T00:00:00.000","Chase Park","(312) 742-7518","Chicago Onscreen Local Film Showcase",,"NR",,"4701 N. Ashland Ave.","4701 N. Ashland Ave.
Chicago, IL 
(41.967097, -87.669326)"
"Mon","2017-09-04T00:00:00.000","Osterman Beach","(312) 742-1134","Top Gun","Y","PG",,"5800 N. Lake Shore Dr.","5800 N. Lake Shore Dr.
Chicago, IL "
"Thu","2017-09-07T00:00:00.000","Hamlin Park","(312) 742-7785","Moana","Y","PG",,"3035 N. Hoyne Ave.","3035 N. Hoyne Ave.
Chicago, IL 
(41.937197, -87.680691)"
