Season,Facility ID,Latitude,Longitude,Street1,Street2,City,State,Postal Code,Country,Facility Name,URL,Phone,Contact,Begin Date,End Date,Begin Time,End Time,Begin DateTime,End DateTime,Recurrence Days,Hours,Eligibility,Cost,Notes,Record ID,Location,Boundaries - ZIP Codes,Community Areas,Zip Codes,Census Tracts,Wards
2018-2019,31,41.94927,-87.8069,3821 N. Harlem Ave.,,Chicago,IL,60634,United States of America,38th Ward Office,,,,10/19/2018,10/19/2018,10:00:00,14:00:00,10/19/2018 10:00:00 AM,10/19/2018 02:00:00 PM,Friday,,,"No cost to individual. If insured, insurance will be billed.",,2018-2019_31,"(41.94927, -87.8069)",52,17,22254,444,19
2018-2019,213,41.9847,-87.8227,5753 N CANFIELD AVE,,Chicago,IL,60631,United States of America,Walgreens,http://www.Walgreens.com,773-631-2851,Pharmacy,09/01/2018,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2018-2019_213,"(41.9847, -87.8227)",17,36,22243,734,29
2018-2019,126,41.96739,-87.7599,4777 NORTH MILWAUKEE AVENUE,,Chicago,IL,60630,United States of America,CVS/pharmacy,http://www.cvs.com,773-205-3270,,09/01/2018,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-9:00 PM, Tue: 8:00 AM-9:00 PM, Wed: 8:00 AM-9:00 PM, Thu: 8:00 AM-9:00 PM, Fri: 8:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2018-2019_126,"(41.96739, -87.7599)",48,15,21869,260,50
2018-2019,280,41.93988,-87.66259,1333 W BELMONT AVE,,Chicago,IL,60657,United States of America,Walgreens,http://www.Walgreens.com,773-549-9485,Pharmacy,09/01/2018,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-7:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2018-2019_280,"(41.93988, -87.66259)",22,57,4449,741,25
2018-2019,263,41.91095,-87.72606,1627 N PULASKI RD,,Chicago,IL,60639,United States of America,Walgreens,http://www.Walgreens.com,773-772-5432,Pharmacy,09/01/2018,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2018-2019_263,"(41.91095, -87.72606)",1,24,22615,391,49
2018-2019,268,41.68203,-87.53833,11801 S AVENUE O,,Chicago,IL,60617,United States of America,Walgreens,http://www.Walgreens.com,773-731-2147,Pharmacy,09/01/2018,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 10:00 AM-6:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2018-2019_268,"(41.68203, -87.53833)",25,52,21202,787,47
2018-2019,90,41.93822,-87.64878,3101 NORTH CLARK STREET,,Chicago,IL,60657,United States of America,CVS/pharmacy,http://www.cvs.com,773-477-3333,,09/01/2018,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2018-2019_90,"(41.93822, -87.64878)",22,57,4449,682,25
2018-2019,74,41.77969,-87.64143,641 W. 63rd St.,Lower Level,Chicago,IL,60621,United States of America,Englewood Neighborhood Health Center,https://www.cityofchicago.org/city/en/depts/cdph/supp_info/health-protection/immunizations_walk-inclinics.html,312-745-1000,,09/01/2018,09/01/2020,,,,,"Thursday, Friday","Thursdays: 9:00 AM-4:00 PM, Fridays: 8:00 AM to 3:00 PM.",,"No cost to individual. If insured, insurance will be billed.",,2018-2019_74,"(41.77969, -87.64143)",11,66,21559,435,4
2018-2019,70,41.8554,-87.66581,1919 S. Ashland Ave.,,Chicago,IL,60608,United States of America,St. Pius V Parish,,,,09/30/2018,09/30/2018,11:00:00,15:00:00,09/30/2018 11:00:00 AM,09/30/2018 03:00:00 PM,Sunday,,,"No cost to individual. If insured, insurance will be billed.",,2018-2019_70,"(41.8554, -87.66581)",43,33,14920,270,26
2018-2019,75,41.79327,-87.72766,4150 W. 55th St.,,Chicago,IL,60632,United States of America,Greater Lawn WIC,https://www.cityofchicago.org/city/en/depts/cdph/supp_info/health-protection/immunizations_walk-inclinics.html,312-747-5416,,09/01/2018,09/01/2020,,,,,"Monday, Tuesday, Wednesday","Mondays, Tuesdays, Wednesdays: 8:30 AM to 3:30 PM. Closed 2nd Wed every month 12 to 4 PM.",,"No cost to individual. If insured, insurance will be billed.",,2018-2019_75,"(41.79327, -87.72766)",56,60,22248,793,6
2018-2019,255,41.93382,-87.65364,2835 N SHEFFIELD AVE STE 505,,Chicago,IL,60657,United States of America,Walgreens,http://www.Walgreens.com,773-348-3574,Pharmacy,09/01/2018,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 7:00 AM-8:00 PM, Sat: Closed, Sun: Closed",,Call for details.,,2018-2019_255,"(41.93382, -87.65364)",22,57,4449,681,25
2018-2019,171,41.9041,-87.6302,1200 N DEARBORN ST,,Chicago,IL,60610,United States of America,Walgreens,http://www.Walgreens.com,312-943-973,Pharmacy,09/01/2018,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 8:00 AM-10:00 PM, Sun: 8:00 AM-10:00 PM",,Call for details.,,2018-2019_171,"(41.9041, -87.6302)",54,37,14926,17,11
2018-2019,128,41.88097,-87.7061,3146 WEST MADISON,,Chicago,IL,60612,United States of America,CVS/pharmacy,http://www.cvs.com,773-826-9072,,09/01/2018,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-9:00 PM, Tue: 8:00 AM-9:00 PM, Wed: 8:00 AM-9:00 PM, Thu: 8:00 AM-9:00 PM, Fri: 8:00 AM-9:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2018-2019_128,"(41.88097, -87.7061)",28,28,21184,737,23
2018-2019,189,41.77909,-87.61599,6330 S KING DR,,Chicago,IL,60637,United States of America,Walgreens,http://www.Walgreens.com,773-324-8500,Pharmacy,09/01/2018,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,Call for details.,,2018-2019_189,"(41.77909, -87.61599)",60,67,22260,122,4
2018-2019,117,41.91933,-87.69008,2053 NORTH MILWAUKEE AVENUE,,Chicago,IL,60647,United States of America,CVS/pharmacy,http://www.cvs.com,773-342-0014,,09/01/2018,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2018-2019_117,"(41.91933, -87.69008)",1,23,22535,323,41
2018-2019,270,41.98143,-87.66856,5440 N CLARK ST,,Chicago,IL,60640,United States of America,Walgreens,http://www.Walgreens.com,773-596-5022,Pharmacy,09/01/2018,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2018-2019_270,"(41.98143, -87.66856)",15,76,22616,564,24
2018-2019,167,41.9071,-87.67252,1372 N MILWAUKEE AVE,,Chicago,IL,60622,United States of America,Walgreens,http://www.Walgreens.com,773-772-941,Pharmacy,09/01/2018,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,Call for details.,,2018-2019_167,"(41.9071, -87.67252)",4,25,21560,481,41
2018-2019,36,41.88323,-87.6306,77 W. Washington St.,"2nd Floor, James Parlor",Chicago,IL,60602,United States of America,42nd Ward-FUMC Chicago Temple,,,,10/03/2018,10/03/2018,11:00:00,15:00:00,10/03/2018 11:00:00 AM,10/03/2018 03:00:00 PM,Wednesday,,,"No cost to individual. If insured, insurance will be billed.",,2018-2019_36,"(41.88323, -87.6306)",41,38,14310,92,36
2018-2019,223,41.7371,-87.6053,8628 S COTTAGE GROVE AVE,,Chicago,IL,60619,United States of America,Walgreens,http://www.Walgreens.com,773-651-8500,Pharmacy,09/01/2018,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",24 Hours,,Call for details.,,2018-2019_223,"(41.7371, -87.6053)",61,40,21546,140,32
2018-2019,288,41.76584,-87.567,2351 E 71st,,Chicago,IL,60649,United States of America,Walgreens,http://www.Walgreens.com,312-358-4135,Pharmacy,09/01/2018,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:30 AM-5:00 PM, Sat: Closed, Sun: Closed",,Call for details.,,2018-2019_288,"(41.76584, -87.567)",24,39,22538,453,33
2018-2019,52,41.91838,-87.76475,5555 W. Grand Ave.,,Chicago,IL,60639,United States of America,Chicago Police Department-25th District,,,,10/12/2018,10/12/2018,9:00:00,15:00:00,10/12/2018 09:00:00 AM,10/12/2018 03:00:00 PM,Friday,,,"No cost to individual. If insured, insurance will be billed.",,2018-2019_52,"(41.91838, -87.76475)",2,19,22615,307,45
2018-2019,56,41.8735,-87.70532,3151 W. Harrison St.,,Chicago,IL,60612,United States of America,Chicago Police Department-11th District,,,,10/24/2018,10/24/2018,9:00:00,15:00:00,10/24/2018 09:00:00 AM,10/24/2018 03:00:00 PM,Wednesday,,,"No cost to individual. If insured, insurance will be billed.",,2018-2019_56,"(41.8735, -87.70532)",28,28,21184,36,14
2018-2019,152,41.7861,-87.7232,4000 W 59TH ST,,Chicago,IL,60629,United States of America,Walgreens,http://www.Walgreens.com,773-581-2345,Pharmacy,09/01/2018,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-6:00 PM",,Call for details.,,2018-2019_152,"(41.7861, -87.7232)",58,60,21867,773,15
2018-2019,63,41.7564,-87.7222,7500 S. Pulaski Rd.,,Chicago,IL,60652,United States of America,Daley College-Family Flu Day,,,,10/13/2018,10/13/2018,9:00:00,14:00:00,10/13/2018 09:00:00 AM,10/13/2018 02:00:00 PM,Saturday,,,"No cost to individual. If insured, insurance will be billed.",,2018-2019_63,"(41.7564, -87.7222)",8,63,4300,571,30
2018-2019,166,41.9253,-87.6664,1520 W FULLERTON AVE,,Chicago,IL,60614,United States of America,Walgreens,http://www.Walgreens.com,773-929-6968,Pharmacy,09/01/2018,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-5:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2018-2019_166,"(41.9253, -87.6664)",16,68,21190,770,40
2018-2019,116,41.92479,-87.72591,3940 WEST FULLERTON AVENUE,,Chicago,IL,60647,United States of America,CVS/pharmacy,http://www.cvs.com,773-486-0343,,09/01/2018,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2018-2019_116,"(41.92479, -87.72591)",1,23,22535,107,17
2018-2019,232,41.81346,-87.70467,4385 S ARCHER AVE,,Chicago,IL,60632,United States of America,Walgreens,http://www.Walgreens.com,773-247-6804,Pharmacy,09/01/2018,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2018-2019_232,"(41.81346, -87.70467)",56,55,22248,640,8
2018-2019,162,41.94284,-87.68969,3358 N WESTERN AVE,,Chicago,IL,60618,United States of America,Walgreens,http://www.Walgreens.com,773-327-2111,Pharmacy,09/01/2018,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-5:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2018-2019_162,"(41.94284, -87.68969)",39,46,21538,110,18
2018-2019,221,41.9454,-87.7754,5935 W ADDISON ST,,Chicago,IL,60634,United States of America,Walgreens,http://www.Walgreens.com,773-282-1594,Pharmacy,09/01/2018,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,Call for details.,,2018-2019_221,"(41.9454, -87.7754)",52,15,22254,342,44
2018-2019,123,41.88902,-87.6317,121 WEST KINZIE STREET,,Chicago,IL,60610,United States of America,CVS/pharmacy,http://www.cvs.com,312-970-2881,,09/01/2018,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-9:00 PM, Tue: 8:00 AM-9:00 PM, Wed: 8:00 AM-9:00 PM, Thu: 8:00 AM-9:00 PM, Fri: 8:00 AM-9:00 PM, Sat: Closed, Sun: Closed",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2018-2019_123,"(41.88902, -87.6317)",55,37,4446,670,36
2018-2019,227,41.8806,-87.6307,79 W MONROE ST,,Chicago,IL,60603,United States of America,Walgreens,http://www.Walgreens.com,312-346-5727,Pharmacy,09/01/2018,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 7:00 AM-7:00 PM, Sat: Closed, Sun: Closed",,Call for details.,,2018-2019_227,"(41.8806, -87.6307)",34,38,14311,92,36
2018-2019,244,41.78008,-87.64184,650 W 63RD ST,,Chicago,IL,60621,United States of America,Walgreens,http://www.Walgreens.com,773-994-4467,Pharmacy,09/01/2018,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-10:00 PM, Sat: 10:00 AM-5:00 PM, Sun: 10:00 AM-6:00 PM",,Call for details.,,2018-2019_244,"(41.78008, -87.64184)",11,66,21559,435,2
2018-2019,158,41.83196,-87.61641,3405 S KING DR,,Chicago,IL,60616,United States of America,Walgreens,http://www.Walgreens.com,312-326-4058,Pharmacy,09/01/2018,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",24 Hours,,Call for details.,,2018-2019_158,"(41.83196, -87.61641)",40,1,21194,581,10
2018-2019,236,41.73653,-87.66343,8636 S ASHLAND AVE,,Chicago,IL,60620,United States of America,Walgreens,http://www.Walgreens.com,773-238-1268,Pharmacy,09/01/2018,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2018-2019_236,"(41.73653, -87.66343)",59,70,21554,532,13
2018-2019,267,41.89632,-87.6369,315 W CHICAGO AVE,,Chicago,IL,60654,United States of America,Walgreens,http://www.Walgreens.com,312-280-1599,Pharmacy,09/01/2018,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2018-2019_267,"(41.89632, -87.6369)",55,37,4446,652,36
2018-2019,156,41.84416,-87.70191,3045 W 26TH ST,,Chicago,IL,60623,United States of America,Walgreens,http://www.Walgreens.com,773-254-3316,Pharmacy,09/01/2018,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,Call for details.,,2018-2019_156,"(41.84416, -87.70191)",57,32,21569,124,1
2018-2019,28,41.91918,-87.73127,2121 N. Keeler Ave.,,Chicago,IL,60639,United States of America,35th Ward-Nixon Elementary,,,,10/27/2018,10/27/2018,12:00:00,15:00:00,10/27/2018 12:00:00 PM,10/27/2018 03:00:00 PM,Saturday,,,"No cost to individual. If insured, insurance will be billed.",,2018-2019_28,"(41.91918, -87.73127)",2,21,22615,76,12
2018-2019,81,41.73632,-87.58595,8712 SOUTH STONY ISLAND AVENUE,,Chicago,IL,60619,United States of America,CVS/pharmacy,http://www.cvs.com,773-933-9200,,09/01/2018,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-9:00 PM, Tue: 8:00 AM-9:00 PM, Wed: 8:00 AM-9:00 PM, Thu: 8:00 AM-9:00 PM, Fri: 8:00 AM-9:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2018-2019_81,"(41.73632, -87.58595)",61,44,21202,490,35
2018-2019,105,41.90351,-87.66775,1200 NORTH ASHLAND AVENUE,,Chicago,IL,60622,United States of America,CVS/pharmacy,http://www.cvs.com,773-342-5917,,09/01/2018,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2018-2019_105,"(41.90351, -87.66775)",4,25,21560,481,41
2018-2019,209,41.85319,-87.63516,316 W CERMAK RD,,Chicago,IL,60616,United States of America,Walgreens,http://www.Walgreens.com,312-791-392,Pharmacy,09/01/2018,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2018-2019_209,"(41.85319, -87.63516)",40,35,21194,3,26
2018-2019,219,41.95367,-87.70746,3153 W IRVING PARK RD,,Chicago,IL,60618,United States of America,Walgreens,http://www.Walgreens.com,773-588-9196,Pharmacy,09/01/2018,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 8:00 AM-10:00 PM, Sun: 8:00 AM-10:00 PM",,Call for details.,,2018-2019_219,"(41.95367, -87.70746)",39,16,21538,372,20
2018-2019,100,41.72896,-87.55483,9142 SOUTH CHICAGO AVENUE,,Chicago,IL,60617,United States of America,CVS/pharmacy,http://www.cvs.com,773-768-9036,,09/01/2018,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2018-2019_100,"(41.72896, -87.55483)",25,44,21202,493,37
2018-2019,163,41.9482,-87.6481,3646 N BROADWAY ST,,Chicago,IL,60613,United States of America,Walgreens,http://www.Walgreens.com,773-549-3808,Pharmacy,09/01/2018,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,Call for details.,,2018-2019_163,"(41.9482, -87.6481)",53,57,21186,726,39
2018-2019,84,41.8463,-87.61577,2545 MARTIN LUTHER KING,,Chicago,IL,60606,United States of America,CVS/pharmacy,http://www.cvs.com,312-842-5700,,09/01/2018,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 9:00 AM-7:00 PM, Tue: 9:00 AM-7:00 PM, Wed: 9:00 AM-7:00 PM, Thu: 9:00 AM-7:00 PM, Fri: 9:00 AM-7:00 PM, Sat: 9:00 AM-5:00 PM, Sun: Closed",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2018-2019_84,"(41.8463, -87.61577)",40,34,21194,193,10
2018-2019,287,41.88218,-87.62868,2 North State St,,Chicago,IL,60601,United States of America,Walgreens,http://www.Walgreens.com,312-3320216,Pharmacy,09/01/2018,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 7:00 AM-9:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM 6:00 PM",,Call for details.,,2018-2019_287,"(41.88218, -87.62868)",41,38,14310,92,36
2018-2019,272,41.91082,-87.64665,711 W NORTH AVE STE 204,,Chicago,IL,60610,United States of America,Walgreens,http://www.Walgreens.com,312-944-867,Pharmacy,09/01/2018,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 10:00 AM-5:00 PM, Sat: Closed, Sun: Closed",,Call for details.,,2018-2019_272,"(41.91082, -87.64665)",54,37,14926,108,11
2018-2019,194,41.75714,-87.62422,11 E 75TH ST,,Chicago,IL,60619,United States of America,Walgreens,http://www.Walgreens.com,773-224-1211,Pharmacy,09/01/2018,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",24 Hours,,Call for details.,,2018-2019_194,"(41.75714, -87.62422)",61,67,21546,475,32
2018-2019,216,41.93866,-87.74597,4745 W BELMONT AVE,,Chicago,IL,60641,United States of America,Walgreens,http://www.Walgreens.com,773-481-211,Pharmacy,09/01/2018,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-5:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2018-2019_216,"(41.93866, -87.74597)",21,19,22618,460,17
2018-2019,164,41.7731,-87.58774,1533 E 67TH ST,,Chicago,IL,60637,United States of America,Walgreens,http://www.Walgreens.com,773-493-733,Pharmacy,09/01/2018,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,Call for details.,,2018-2019_164,"(41.7731, -87.58774)",60,39,22260,416,33
2018-2019,80,41.91258,-87.65345,1714 NORTH SHEFFIELD AVENUE,,Chicago,IL,60614,United States of America,CVS/pharmacy,http://www.cvs.com,312-640-5161,,09/01/2018,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Open 24 Hours,,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2018-2019_80,"(41.91258, -87.65345)",16,68,21190,168,11
2018-2019,286,41.88999,-87.62443,410 N MICHIGAN,,Chicago,IL,60611,United States of America,Walgreens,http://www.Walgreens.com,312-321-951,Pharmacy,09/01/2018,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 7:00 AM-7:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2018-2019_286,"(41.88999, -87.62443)",6,37,21182,626,36
2018-2019,182,41.73715,-87.58437,1616 E 87TH ST,,Chicago,IL,60617,United States of America,Walgreens,http://www.Walgreens.com,773-978-7174,Pharmacy,09/01/2018,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",24 Hours,,Call for details.,,2018-2019_182,"(41.73715, -87.58437)",25,41,21202,431,35
2018-2019,83,41.97531,-87.78332,6200 WEST HIGGINS AVENUE,,Chicago,IL,60630,United States of America,CVS/pharmacy,http://www.cvs.com,773-775-9316,,09/01/2018,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 9:00 AM-9:00 PM, Tue: 9:00 AM-9:00 PM, Wed: 9:00 AM-9:00 PM, Thu: 9:00 AM-9:00 PM, Fri: 9:00 AM-9:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2018-2019_83,"(41.97531, -87.78332)",48,11,21869,779,50
2018-2019,251,41.91781,-87.6884,2001 N MILWAUKEE AVE,,Chicago,IL,60647,United States of America,Walgreens,http://www.Walgreens.com,773-772-2370,Pharmacy,09/01/2018,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",24 Hours,,Call for details.,,2018-2019_251,"(41.91781, -87.6884)",1,23,22535,323,41
2018-2019,108,41.77719,-87.7223,6315 SOUTH PULASKI ROAD,,Chicago,IL,60629,United States of America,CVS/pharmacy,http://www.cvs.com,773-284-7070,,09/01/2018,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2018-2019_108,"(41.77719, -87.7223)",58,63,21867,238,15
2018-2019,112,41.90945,-87.73597,1550 NORTH KOSTNER AVENUE,,Chicago,IL,60639,United States of America,CVS/pharmacy,http://www.cvs.com,773-489-7484,,09/01/2018,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2018-2019_112,"(41.90945, -87.73597)",5,24,22615,286,49
