Season,Facility ID,Latitude,Longitude,Street1,Street2,City,State,Postal Code,Country,Facility Name,URL,Phone,Contact,Begin Date,End Date,Begin Time,End Time,Begin DateTime,End DateTime,Recurrence Days,Hours,Eligibility,Cost,Notes,Record ID,Location,Boundaries - ZIP Codes,Community Areas,Zip Codes,Census Tracts,Wards
2016-2017,63,41.8735,-87.7047735,3153 W. Harrison St.,,Chicago,IL,60612,United States of America,Chicago Police Department - 11th District,,312-746-7073,Officer Daniel Allen,11/17/2015,11/17/2015,9:00:00,15:00:00,11/17/2015 09:00:00 AM,11/17/2015 03:00:00 PM,Tuesday,,,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2016-2017_63,"(41.8735, -87.7047735)",28,28,21184,36,14
2016-2017,290,41.890177,-87.63728,344 W HUBBARD ST,,CHICAGO,IL,60654,United States of America,CVS/pharmacy,www.minuteclinic.com,312-222-2570,,10/01/2016,09/01/2020,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday","Mon: 8:30 AM-7:30 PM, Tue: 8:30 AM-7:30 PM, Wed: 8:30 AM-7:30 PM, Thu: 8:30 AM-7:30 PM, Fri: 8:30 AM-7:30 PM, Sat: 9:00 AM-5:30 PM, Sun: 9:00 AM-4:30 PM",,Call for details.,,2016-2017_290,"(41.890177, -87.63728)",55,37,4446,652,36
2016-2017,251,41.77719,-87.7223,6315 SOUTH PULASKI ROAD,,CHICAGO,IL,60629,United States of America,CVS/pharmacy,http://www.cvs.com,773-284-7070,,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2016-2017_251,"(41.77719, -87.7223)",58,63,21867,238,15
2016-2017,41,41.6926,-87.6050028,727 E. 111th St.,,Chicago,IL,60628,United States of America,Chicago Police Department - 5th District,,312-747-3101,Officer Paula Guice,10/28/2015,10/28/2015,9:00:00,15:00:00,10/28/2015 09:00:00 AM,10/28/2015 03:00:00 PM,Wednesday,,,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2016-2017_41,"(41.6926, -87.6050028)",19,47,21861,601,43
2016-2017,66,41.7225,-87.5694,2249 E 95th St.,,Chicago,IL,60617,United States of America,7th Ward Office,,773-731-7777,Georgette Carter,11/20/2015,11/20/2015,10:00:00,14:00:00,11/20/2015 10:00:00 AM,11/20/2015 02:00:00 PM,Friday,,,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2016-2017_66,"(41.7225, -87.5694)",25,48,21202,252,37
2016-2017,62,41.8069,-87.67355,1936 W. 48th St.,,Chicago,IL,60609,United States of America,St Michael the Archangel Parish,,773-523-1248,Sandra Garcia,11/15/2015,11/15/2015,9:00:00,14:00:00,11/15/2015 09:00:00 AM,11/15/2015 02:00:00 PM,Sunday,,,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2016-2017_62,"(41.8069, -87.67355)",37,59,14924,709,3
2016-2017,160,41.939799,-87.653999,1001 W BELMONT AVE,,CHICAGO,IL,60657,United States of America,Walgreens,http://www.Walgreens.com,773-477-1151,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-7:00 PM, Sat: Closed, Sun: Closed",,Call for details.,,2016-2017_160,"(41.939799, -87.653999)",22,57,4449,681,25
2016-2017,189,41.9241737,-87.7878119,6460 W FULLERTON AVE,,CHICAGO,IL,60707,United States of America,Walgreens,http://www.Walgreens.com,773-637-4440,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2016-2017_189,"(41.9241737, -87.7878119)",3,19,4454,137,44
2016-2017,192,41.9755789,-87.6926931,5158 N LINCOLN AVE,,CHICAGO,IL,60625,United States of America,Walgreens,http://www.Walgreens.com,773-907-8490,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2016-2017_192,"(41.9755789, -87.6926931)",20,6,21849,28,24
2016-2017,82,41.8441569,-87.7019104,3045 W 26TH ST,,CHICAGO,IL,60623,United States of America,Walgreens,http://www.Walgreens.com,773-254-3316,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,Call for details.,,2016-2017_82,"(41.8441569, -87.7019104)",57,32,21569,124,1
2016-2017,298,41.705411,-87.720278,3951 W 103RD ST,,CHICAGO,IL,60655,United States of America,CVS/pharmacy,www.minuteclinic.com,773-881-3359,,10/01/2016,09/01/2020,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday","Mon: 8:30 AM-7:30 PM, Tue: 8:30 AM-7:30 PM, Wed: 8:30 AM-7:30 PM, Thu: 8:30 AM-7:30 PM, Fri: 8:30 AM-7:30 PM, Sat: 9:00 AM-5:30 PM, Sun: 9:00 AM-4:30 PM",,Call for details.,,2016-2017_298,"(41.705411, -87.720278)",33,73,4447,316,42
2016-2017,104,41.8395415,-87.6467929,3000 S HALSTED ST,,CHICAGO,IL,60608,United States of America,Walgreens,http://www.Walgreens.com,312-225-537,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-5:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2016-2017_104,"(41.8395415, -87.6467929)",43,58,14920,59,48
2016-2017,35,41.8028686,-87.6261,5046 S. State St.,,Chicago,IL,60609,United States of America,3rd Ward Office,,773-373-9273,Thomas Stovall,09/30/2016,09/30/2016,9:00:00,13:00:00,09/30/2016 09:00:00 AM,09/30/2016 01:00:00 PM,Friday,,,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2016-2017_35,"(41.8028686, -87.6261)",37,4,14924,415,9
2016-2017,88,41.9428398,-87.6896891,3358 N WESTERN AVE,,CHICAGO,IL,60618,United States of America,Walgreens,http://www.Walgreens.com,773-327-2111,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-5:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2016-2017_88,"(41.9428398, -87.6896891)",39,46,21538,110,18
2016-2017,162,41.736528,-87.6634281,8636 S ASHLAND AVE,,CHICAGO,IL,60620,United States of America,Walgreens,http://www.Walgreens.com,773-238-1268,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2016-2017_162,"(41.736528, -87.6634281)",59,70,21554,532,13
2016-2017,49,41.857594,-87.66095,1805 S. Loomis Ave.,,Chicago,IL,60608,United States of America,25th Ward-Ruby Lozano Library,,773-523-4100,Jackson Chiu,11/04/2015,11/04/2015,11:00:00,15:00:00,11/04/2015 11:00:00 AM,11/04/2015 03:00:00 PM,Wednesday,,,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2016-2017_49,"(41.857594, -87.66095)",43,33,14920,365,26
2016-2017,65,41.749267,-87.614909,8001 S M L King Drive,,Chicago,IL,60619,United States of America,6th Ward Office,,773-635-0006,Brian Sleet,11/19/2015,11/19/2015,9:00:00,14:00:00,11/19/2015 09:00:00 AM,11/19/2015 02:00:00 PM,Thursday,,,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2016-2017_65,"(41.749267, -87.614909)",61,40,21546,11,32
2016-2017,255,41.79981,-87.59466,1228 EAST 53RD STREET,,CHICAGO,IL,60637,United States of America,CVS/pharmacy,http://www.cvs.com,773-752-1425,,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 10:00 AM-6:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2016-2017_255,"(41.79981, -87.59466)",10,8,21192,499,10
2016-2017,124,41.960699,-87.707799,4343 N KEDZIE AVE,,CHICAGO,IL,60618,United States of America,Walgreens,http://www.Walgreens.com,773-604-4419,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,Call for details.,,2016-2017_124,"(41.960699, -87.707799)",39,16,21538,214,20
2016-2017,234,41.7069,-87.6428,745 WEST 103 ROAD STREET,,CHICAGO,IL,60628,United States of America,CVS/pharmacy,http://www.cvs.com,773-233-3942,,10/01/2016,09/01/2020,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2016-2017_234,"(41.7069, -87.6428)",19,45,21861,525,22
2016-2017,103,42.0116257,-87.8182459,7652 W TOUHY AVE,,CHICAGO,IL,60631,United States of America,Walgreens,http://www.Walgreens.com,773-631-5903,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 7:00 AM-7:30 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,Call for details.,,2016-2017_103,"(42.0116257, -87.8182459)",17,77,22243,653,29
2016-2017,171,41.939589,-87.725187,3222 N MILWAUKEE AVE,,CHICAGO,IL,60618,United States of America,Walgreens,http://www.Walgreens.com,773-481-5876,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 8:00 AM-10:00 PM PM, Sun: 8:00 AM-10:00 PM",,Call for details.,,2016-2017_171,"(41.939589, -87.725187)",39,22,21538,138,21
2016-2017,22,41.8062408,-87.7174101,4808 S. Archer Ave.,,Chicago,IL,60632,United States of America,14th Ward-Polish Highlanders,,773-471-1414,Pete Andrews,10/14/2015,10/14/2015,9:00:00,14:00:00,10/14/2015 09:00:00 AM,10/14/2015 02:00:00 PM,Wednesday,,,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2016-2017_22,"(41.8062408, -87.7174101)",56,54,22248,698,8
2016-2017,274,41.88097,-87.7061,3146 WEST MADISON,,CHICAGO,IL,60612,United States of America,CVS/pharmacy,http://www.cvs.com,773-826-9072,,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-9:00 PM, Tue: 8:00 AM-9:00 PM, Wed: 8:00 AM-9:00 PM, Thu: 8:00 AM-9:00 PM, Fri: 8:00 AM-9:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2016-2017_274,"(41.88097, -87.7061)",28,28,21184,737,23
2016-2017,273,41.93853,-87.78574,6355 WEST BELMONT,,CHICAGO,IL,60634,United States of America,CVS/pharmacy,http://www.cvs.com,773-385-5687,,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-9:00 PM, Tue: 8:00 AM-9:00 PM, Wed: 8:00 AM-9:00 PM, Thu: 8:00 AM-9:00 PM, Fri: 8:00 AM-9:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2016-2017_273,"(41.93853, -87.78574)",52,17,22254,459,44
2016-2017,61,41.8469,-87.7311,2434 S. Kildare Ave.,,Chicago,IL,60623,United States of America,22nd Ward-El Valor Children & Family Center,,773-762-1771,Victor Vera/Amanda Cortes,11/14/2015,11/14/2015,10:00:00,14:00:00,11/14/2015 10:00:00 AM,11/14/2015 02:00:00 PM,Saturday,,,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2016-2017_61,"(41.8469, -87.7311)",57,32,21569,194,28
2016-2017,84,41.8319645,-87.6164123,3405 S KING DR,,CHICAGO,IL,60616,United States of America,Walgreens,http://www.Walgreens.com,312-326-4058,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: Midnight - Mindnight, Sat: Midnight - Mindnight, Sun: Midnight - Mindnight",,Call for details.,,2016-2017_84,"(41.8319645, -87.6164123)",40,1,21194,581,10
2016-2017,58,41.9492722,-87.8069,3821 N. Harlem Ave.,,Chicago,IL,60634,United States of America,38th Ward Office,,773-283-3838,Maurita Gavin,11/09/2015,11/09/2015,10:00:00,14:00:00,11/09/2015 10:00:00 AM,11/09/2015 02:00:00 PM,Monday,,,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2016-2017_58,"(41.9492722, -87.8069)",52,17,22254,444,19
2016-2017,78,41.786099,-87.723199,4000 W 59TH ST,,CHICAGO,IL,60629,United States of America,Walgreens,http://www.Walgreens.com,773-581-2345,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-6:00 PM",,Call for details.,,2016-2017_78,"(41.786099, -87.723199)",58,60,21867,773,15
2016-2017,81,41.8966569,-87.6240688,757 N MICHIGAN AVE,,CHICAGO,IL,60611,United States of America,Walgreens,http://www.Walgreens.com,312-664-8686,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: Midnight - Mindnight, Sat: Midnight - Mindnight, Sun: Midnight - Mindnight",,Call for details.,,2016-2017_81,"(41.8966569, -87.6240688)",6,37,21182,158,11
2016-2017,257,41.90945,-87.73597,1550 NORTH KOSTNER AVENUE,,CHICAGO,IL,60639,United States of America,CVS/pharmacy,http://www.cvs.com,773-489-7484,,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2016-2017_257,"(41.90945, -87.73597)",5,24,22615,286,49
2016-2017,128,41.7207702,-87.6635087,1633 W 95TH ST,,CHICAGO,IL,60643,United States of America,Walgreens,http://www.Walgreens.com,773-445-9277,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: Midnight - Mindnight, Sat: Midnight - Mindnight, Sun: Midnight - Mindnight",,Call for details.,,2016-2017_128,"(41.7207702, -87.6635087)",13,71,22212,628,42
2016-2017,2,41.8177,-87.6063391,809 E. 42nd Place,,Chicago,IL,60653,United States of America,4th Ward-Prince Hall Grand Lodge,,773-536-8103,Chris Tripplet,09/26/2015,09/26/2015,10:00:00,14:00:00,09/26/2015 10:00:00 AM,09/26/2015 02:00:00 PM,Saturday,,,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2016-2017_2,"(41.8177, -87.6063391)",36,2,4301,220,10
2016-2017,138,41.9547148,-87.7476248,4040 N CICERO AVE,,CHICAGO,IL,60641,United States of America,Walgreens,http://www.Walgreens.com,773-283-5321,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 8:00 AM-10:00 PM, Sun: 8:00 AM-10:00 PM",,Call for details.,,2016-2017_138,"(41.9547148, -87.7476248)",21,15,22618,259,50
2016-2017,157,41.8250592,-87.6851899,3798 S WESTERN AVE,,CHICAGO,IL,60609,United States of America,Walgreens,http://www.Walgreens.com,773-254-6383,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-7:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2016-2017_157,"(41.8250592, -87.6851899)",56,56,14924,2,1
2016-2017,178,41.8856012,-87.6307608,191 N CLARK ST,,CHICAGO,IL,60601,United States of America,Walgreens,http://www.Walgreens.com,312-634-152,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 6:30 AM-7:00 PM, Sat: Closed, Sun: Closed",,Call for details.,,2016-2017_178,"(41.8856012, -87.6307608)",42,38,14309,92,36
2016-2017,142,41.9386553,-87.745968,4745 W BELMONT AVE,,CHICAGO,IL,60641,United States of America,Walgreens,http://www.Walgreens.com,773-481-211,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-5:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2016-2017_142,"(41.9386553, -87.745968)",21,19,22618,460,17
2016-2017,165,41.6778309,-87.6803192,11833 S WESTERN AVE,,CHICAGO,IL,60643,United States of America,Walgreens,http://www.Walgreens.com,773-233-2245,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details.,,2016-2017_165,"(41.6778309, -87.6803192)",13,74,22212,378,42
2016-2017,190,41.9109501,-87.7260581,1627 N PULASKI RD,,CHICAGO,IL,60639,United States of America,Walgreens,http://www.Walgreens.com,773-772-5432,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2016-2017_190,"(41.9109501, -87.7260581)",1,24,22615,391,49
2016-2017,17,41.9104,-87.6959765,2740 W. North Ave.,,Chicago,IL,60647,United States of America,1st Ward Office,,773-278-0101,Carlos Diaz,10/08/2015,10/08/2015,10:00:00,14:00:00,10/08/2015 10:00:00 AM,10/08/2015 02:00:00 PM,Thursday,,,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2016-2017_17,"(41.9104, -87.6959765)",1,25,22535,299,41
2016-2017,185,41.765839,-87.576106,7109 S JEFFERY BLVD,,CHICAGO,IL,60649,United States of America,Walgreens,http://www.Walgreens.com,773-324-1880,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: Midnight - Mindnight, Sat: Midnight - Mindnight, Sun: Midnight - Mindnight",,Call for details.,,2016-2017_185,"(41.765839, -87.576106)",24,39,22538,453,33
2016-2017,143,41.751299,-87.575499,2015 E 79TH ST,,CHICAGO,IL,60649,United States of America,Walgreens,http://www.Walgreens.com,773-734-2492,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-6:00 PM",,Call for details.,,2016-2017_143,"(41.751299, -87.575499)",25,42,22538,507,35
2016-2017,282,41.88054,-87.63254,120 SOUTH LASALLE STREET,,CHICAGO,IL,60603,United States of America,CVS/pharmacy,http://www.cvs.com,312-750-0884,,10/01/2016,09/01/2020,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday","Mon: 7:00 AM-7:00 PM, Tue: 7:00 AM-7:00 PM, Wed: 7:00 AM-7:00 PM, Thu: 7:00 AM-7:00 PM, Fri: 7:00 AM-7:00 PM, Sat: Closed, Sun: Closed",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2016-2017_282,"(41.88054, -87.63254)",34,38,14311,92,36
2016-2017,64,41.9183843,-87.7647511,5555 W. Grand Ave.,,Chicago,IL,60639,United States of America,Chicago Police Department - 25th District,,312-746-4496,,11/18/2015,11/18/2015,9:00:00,15:00:00,11/18/2015 09:00:00 AM,11/18/2015 03:00:00 PM,Wednesday,,,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2016-2017_64,"(41.9183843, -87.7647511)",2,19,22615,307,45
2016-2017,44,41.881494,-87.686759,4 N. Western Ave.,,Chicago,IL,60612,United States of America,27th Ward Office,,312-432-1995,Diamond Segreti,10/30/2015,10/30/2015,11:00:00,15:00:00,10/30/2015 11:00:00 AM,10/30/2015 03:00:00 PM,Friday,,,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2016-2017_44,"(41.881494, -87.686759)",28,29,21184,37,46
2016-2017,135,41.853189,-87.635159,316 W CERMAK RD,,CHICAGO,IL,60616,United States of America,Walgreens,http://www.Walgreens.com,312-791-392,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2016-2017_135,"(41.853189, -87.635159)",40,35,21194,3,26
2016-2017,152,41.807899,-87.684699,4710 S WESTERN AVE,,CHICAGO,IL,60609,United States of America,Walgreens,http://www.Walgreens.com,773-579-366,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-8:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,Call for details.,,2016-2017_152,"(41.807899, -87.684699)",56,55,22248,85,3
2016-2017,72,41.6891382,-87.6208626,11255 S MICHIGAN AVE,,CHICAGO,IL,60628,United States of America,Roseland Community WIC,http://www.cityofchicago.org/city/en/depts/cdph/supp_info/clinical_health/immunizations_walk-inclinics.html,773-785-1173,,10/01/2016,09/01/2020,,,,,"Monday, Tuesday, Wednesday","Mondays, Tuesdays, Wednesdays: 8:00 AM to 3:30 PM. Closed 2nd Wed every month 12 to 4 PM",,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.  Closed 2nd Wed every month 12 to 4 PM,2016-2017_72,"(41.6891382, -87.6208626)",19,45,21861,253,43
2016-2017,59,41.9397,-87.6888,2452 W. Belmont Ave.,,Chicago,IL,60618,United States of America,Chicago Police Department - 19th District,,312-744-8445,Detective Colomba Rodriguez,11/10/2015,11/10/2015,9:00:00,15:00:00,11/10/2015 09:00:00 AM,11/10/2015 03:00:00 PM,Tuesday,,,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2016-2017_59,"(41.9397, -87.6888)",39,46,21538,110,18
2016-2017,8,41.7378276,-87.6048752,8539 S. Cottage Grove Ave.,,Chicago,IL,60619,United States of America,8th Ward Office,,773-874-3300,Linda Bryant,10/01/2015,10/01/2015,11:00:00,15:00:00,10/01/2015 11:00:00 AM,10/01/2015 03:00:00 PM,Thursday,,,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2016-2017_8,"(41.7378276, -87.6048752)",61,40,21546,140,32
2016-2017,249,41.84332,-87.72483,2634 SOUTH PULASKI ROAD,,CHICAGO,IL,60623,United States of America,CVS/pharmacy,http://www.cvs.com,773-522-2622,,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2016-2017_249,"(41.84332, -87.72483)",57,32,21569,194,28
2016-2017,158,41.8134578,-87.7046719,4385 S ARCHER AVE,,CHICAGO,IL,60632,United States of America,Walgreens,http://www.Walgreens.com,773-247-6804,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2016-2017_158,"(41.8134578, -87.7046719)",56,55,22248,640,8
2016-2017,10,41.8558347,-87.6659,1919 S. Ashland Ave.,,Chicago,IL,60608,United States of America,St. Pius V Parish,,312-226-6161,Liz Leon,10/04/2015,10/04/2015,10:00:00,14:00:00,10/04/2015 10:00:00 AM,10/04/2015 02:00:00 PM,Sunday,,,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2016-2017_10,"(41.8558347, -87.6659)",43,33,14920,270,26
2016-2017,252,41.9636,-87.72818,4540 NORTH PULASKI ROAD,,CHICAGO,IL,60630,United States of America,CVS/pharmacy,http://www.cvs.com,773-283-5777,,10/01/2016,09/01/2020,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2016-2017_252,"(41.9636, -87.72818)",48,14,21869,257,38
2016-2017,262,41.91933,-87.69008,2053 NORTH MILWAUKEE AVENUE,,CHICAGO,IL,60647,United States of America,CVS/pharmacy,http://www.cvs.com,773-342-0014,,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2016-2017_262,"(41.91933, -87.69008)",1,23,22535,323,41
