"id","violation_last_modified_date","violation_date","violation_code","violation_status","violation_status_date","violation_description","violation_location","violation_inspector_comments","violation_ordinance","inspector_id","inspection_number","inspection_status","inspection_waived","inspection_category","department_bureau","address","street_number","street_direction","street_name","street_type","property_group","ssa","latitude","longitude","location"
"6839208","2022-08-23T12:53:24.000","2022-08-23T00:00:00.000","CN190029","OPEN",,"ARRANGE FOR REINSPECTION REGAR","INTERIOR:001 :","INTERIOR OF BUILDING , NO RESPONSE . UNABLE TO VERIFY SMOKE OR CARBON MONOXIDE ALARMS.","pending notice reinspection","BL00904","12238699","FAILED","N","PERIODIC","CONSERVATION","5556 W JACKSON BLVD","5556","W","JACKSON","BLVD","14733",,"41.876656534","-87.76391181","
,  
(41.87665653366508, -87.76391181020782)"
"6839506","2022-08-24T10:26:24.000","2022-08-23T00:00:00.000","EV1110","OPEN",,"MAINTAIN OR REPAIR ELECT ELEVA",,"RE-SCHEDULE ELEVATOR INSPECTION","Failed to maintain electric elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)","541345","13853354","FAILED","N","PERMIT","ELEVATOR","2221 W CORTEZ ST","2221","W","CORTEZ","ST","48132",,"41.900249226","-87.682945355","
,  
(41.90024922572843, -87.68294535470923)"
"6840300","2022-08-25T17:15:30.000","2022-08-23T00:00:00.000","EV1110","OPEN",,"MAINTAIN OR REPAIR ELECT ELEVA",,"PROVIDE ELEVATOR CAR NUMBERS ON ALL MACHINES, DISCONNECTS, CONTROLLER, C.O.P, AND PIT EQUIPMENT","Failed to maintain electric elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)","541663","13855878","FAILED","N","PERMIT","ELEVATOR","3936 N MILWAUKEE AVE","3936","N","MILWAUKEE","AVE","578155","28","41.952295956","-87.745735021","
,  
(41.952295955620414, -87.74573502092966)"
"6840305","2022-08-25T17:15:08.000","2022-08-23T00:00:00.000","EV1110","OPEN",,"MAINTAIN OR REPAIR ELECT ELEVA",,"SCHEDULE FIRE RECALL, FAID, PHASE I, PHASE II, AND EMERGENCY POWER TESTING","Failed to maintain electric elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)","541663","13855878","FAILED","N","PERMIT","ELEVATOR","3936 N MILWAUKEE AVE","3936","N","MILWAUKEE","AVE","578155","28","41.952295956","-87.745735021","
,  
(41.952295955620414, -87.74573502092966)"
"6840304","2022-08-25T17:13:55.000","2022-08-23T00:00:00.000","EV1110","OPEN",,"MAINTAIN OR REPAIR ELECT ELEVA",,"SCHEDULE AN ACCEPTANCE TEST FOR ELEVATOR #2 AND A RE-INSPECTION  OF ELEVATOR #1","Failed to maintain electric elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)","541663","13855878","FAILED","N","PERMIT","ELEVATOR","3936 N MILWAUKEE AVE","3936","N","MILWAUKEE","AVE","578155","28","41.952295956","-87.745735021","
,  
(41.952295955620414, -87.74573502092966)"
"6839205","2022-08-23T12:53:24.000","2022-08-23T00:00:00.000","CN061014","OPEN",,"REPAIR EXTERIOR WALL","EXTERIOR:S   :","SOUTH FACE BRICK ELEVATIONS - FRACTURES, LOOSE  AND ERODED MORTAR AT VARIOUS LOCATIONS.","Failed to maintain the exterior walls of a building or structure free from holes, breaks, loose or rotting boards or timbers and any other conditions which might admit rain or dampness to the walls.  (13-196-530(b), 13-196-641)","BL00904","12238699","FAILED","N","PERIODIC","CONSERVATION","5556 W JACKSON BLVD","5556","W","JACKSON","BLVD","14733",,"41.876656534","-87.76391181","
,  
(41.87665653366508, -87.76391181020782)"
"6839341","2022-08-23T09:54:57.000","2022-08-23T00:00:00.000","CN131016","OPEN",,"SCREEN OUTER DOORS, WINDOWS","OTHER   :    :OTHER","BUILDING / SCREENS DAMAGED OR MISSING SCREENS AT VARIOUS LOCATIONS.","Screen outer doors, windows, and other outer openings adequately from April 15th to Nov 15th. (13-196-560 B)","371335","13858737","FAILED","N","COMPLAINT","CONSERVATION","1859 W 58TH ST","1859","W","58TH","ST","349537",,"41.788370951","-87.67165916","
,  
(41.788370950804, -87.67165916015823)"
"6840298","2022-08-25T17:15:49.000","2022-08-23T00:00:00.000","EV1110","OPEN",,"MAINTAIN OR REPAIR ELECT ELEVA",,"USE CAUTION TAPE (CANDY STRIPE) ON COUNTERWEIGHT SIDE OF THE TOP OF CAR RAILING","Failed to maintain electric elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)","541663","13855878","FAILED","N","PERMIT","ELEVATOR","3936 N MILWAUKEE AVE","3936","N","MILWAUKEE","AVE","578155","28","41.952295956","-87.745735021","
,  
(41.952295955620414, -87.74573502092966)"
"6839207","2022-08-23T12:53:24.000","2022-08-23T00:00:00.000","CN073014","OPEN",,"REPAIR EXTERIOR DOOR","EXTERIOR:SW  :","WEST COURTYARD SERVICE DOOR - MISSING THRESHOLD. RAT HARBORAGE.","Failed to maintain exterior door in sound condition and repair.  (13-196-550(d) and (e), 13-196-641)","BL00904","12238699","FAILED","N","PERIODIC","CONSERVATION","5556 W JACKSON BLVD","5556","W","JACKSON","BLVD","14733",,"41.876656534","-87.76391181","
,  
(41.87665653366508, -87.76391181020782)"
"6840292","2022-08-25T17:05:06.000","2022-08-23T00:00:00.000","EV1110","OPEN",,"MAINTAIN OR REPAIR ELECT ELEVA",,"REMOVE SCREWS PROTRUDING INTO HOISTWAY FROM THE ROOF","Failed to maintain electric elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)","541663","13855878","FAILED","N","PERMIT","ELEVATOR","3936 N MILWAUKEE AVE","3936","N","MILWAUKEE","AVE","578155","28","41.952295956","-87.745735021","
,  
(41.952295955620414, -87.74573502092966)"
"6839193","2022-08-23T10:01:58.000","2022-08-23T00:00:00.000","CN190029","OPEN",,"ARRANGE FOR REINSPECTION REGAR","INTERIOR:001 :","INTERIOR OF BUILDING , NO RESPONSE . UNABLE TO VERIFY SMOKE OR CARBON MONOXIDE ALARMS.","pending notice reinspection","BL00904","10649113","FAILED","N","PERIODIC","CONSERVATION","5911 W FULTON ST","5911","W","FULTON","ST","1656",,"41.885499645","-87.772471623","
,  
(41.885499645407414, -87.77247162330394)"
"6839343","2022-08-23T09:54:57.000","2022-08-23T00:00:00.000","CN073014","OPEN",,"REPAIR EXTERIOR DOOR","OTHER   :    :OTHER","REAR DOOR AT GRADE AND APT 2 REAR EXIT DOOR -  HARD TO OPEN, STUCK IN JAMBS AND HAVE LOCKS THAT ARE HARD TO OPERATE.","Failed to maintain exterior door in sound condition and repair.  (13-196-550(d) and (e), 13-196-641)","371335","13858737","FAILED","N","COMPLAINT","CONSERVATION","1859 W 58TH ST","1859","W","58TH","ST","349537",,"41.788370951","-87.67165916","
,  
(41.788370950804, -87.67165916015823)"
"6839357","2022-08-23T11:40:06.000","2022-08-23T00:00:00.000","CN061014","OPEN",,"REPAIR EXTERIOR WALL","OTHER   :    :OTHER","WEST AND SOUTH ELEVATIONS / EXTERIOR WALLS - MASONRY FRACTURES WITH WASHED OUT MORTAR. PERMIT REQUIRED FOR ALL MASONRY REPAIRS. SUBJECT TO FIELD INSPECTION AND APPROVAL.","Failed to maintain the exterior walls of a building or structure free from holes, breaks, loose or rotting boards or timbers and any other conditions which might admit rain or dampness to the walls.  (13-196-530(b), 13-196-641)","371335","13858741","FAILED","N","COMPLAINT","CONSERVATION","7205 S ASHLAND AVE","7205","S","ASHLAND","AVE","410662",,"41.762918925","-87.663585252","
,  
(41.762918925442015, -87.66358525173735)"
"6840065","2022-08-22T10:39:36.000","2022-08-22T00:00:00.000","CN138056","OPEN",,"DEBRIS, EXCESSIVE","OTHER   :    :OTHER","REMNANTS OF REMOVED PARTIALLY ENCLOSED PORCH - PILED THROUGHOUT REAR YARD ( RAT HARBORAGE ).","Remove accumulation of refuse and debris and keep premises clean. (13-196-580, 13-196-630)","371335","13859590","FAILED","N","COMPLAINT","CONSERVATION","6121 S RHODES AVE","6121","S","RHODES","AVE","360529",,"41.7832967","-87.61194691","
,  
(41.78329670012474, -87.6119469103695)"
"6838719","2022-08-22T14:33:15.000","2022-08-22T00:00:00.000","CN190019","OPEN",,"ARRANGE PREMISE INSPECTION","OTHER   :    :OTHER","INTERIOR OF BUILDING - NO RESPONSE, UNVEROFIED DETECTORS AND CONDITIONS. UNABLE TO VERIFY  COMPLAINT FOR MICE AT APT -1.","Arrange for inspection of premises. (13-12-100)","371335","13858133","FAILED","N","COMPLAINT","CONSERVATION","8431 S MANISTEE AVE","8431","S","MANISTEE","AVE","451116",,"41.741822177","-87.557429369","
,  
(41.74182217687, -87.5574293685732)"
"6838807","2022-08-23T08:30:09.000","2022-08-22T00:00:00.000","EV1111","OPEN",,"MAINTAIN OR REPAIR HYDRO ELEVA",,"PROVIDE 110 VAC GFCI IN PIT. FRONT ELEVATOR.","Failed to maintain hydraulic elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)","432622","13307004","FAILED","N","PERIODIC","ELEVATOR","1348 W 103RD ST","1348","W","103RD","ST","21592",,"41.70688188","-87.656756572","
,  
(41.70688188019735, -87.6567565720277)"
"6839189","2022-08-22T15:28:36.000","2022-08-22T00:00:00.000","CN196019","OPEN",,"NO POSTED ADDRESS","EXTERIOR:N   :","ADDRESSES - NOT POSTED","Post address of building in conspicuous place on or near entrance with figures at least 3 inches long for residential, or 6 inches long for commercial building. (10-4-050, 10-4-090, 10-4-100)","BL01000","13858641","FAILED","N","COMPLAINT","CONSERVATION","543 W 74TH ST","543","W","74TH","ST","409425",,"41.759724764","-87.638531022","
,  
(41.75972476439404, -87.63853102160111)"
"6838715","2022-08-22T13:10:45.000","2022-08-22T00:00:00.000","CN190019","OPEN",,"ARRANGE PREMISE INSPECTION","OTHER   :    :OTHER","INTERIOR OF BUILDING -  NO RESPONSE, UNVERIFIED DETECTORS AND CONDITION. FRONT AND REAR GATES ARE LOCKED AT TIME OF INSPECTION, UNABLE TO VERIFY CONDITION OF REAR PORCH.","Arrange for inspection of premises. (13-12-100)","371335","13858131","FAILED","N","COMPLAINT","CONSERVATION","7819 S RIDGELAND AVE","7819","S","RIDGELAND","AVE","419969","50","41.75275154","-87.581970712","
,  
(41.75275153989545, -87.58197071197233)"
"6839323","2022-08-22T14:10:57.000","2022-08-22T00:00:00.000","CN070024","OPEN",,"REPAIR PORCH SYSTEM","OTHER   :    :OTHER","WEST ELEVATION / 2 STORY WOOD PORCH / DECKING - ROTTING. 1ST FLOOR - COVERED WITH PLYWOOD. GUARDRAILS -  FASTENED WITH NAILS ONLY.","Failed to repair or replace defective or missing members of porch system.  (13-196-570, 13-196-641)","371335","13858735","FAILED","N","COMPLAINT","CONSERVATION","8242 S HOUSTON AVE","8242","S","HOUSTON","AVE","435060",,"41.745214168","-87.55049098","
,  
(41.745214168119084, -87.55049098013394)"
"6839150","2022-08-22T14:22:42.000","2022-08-22T00:00:00.000","CN134066","OPEN",,"RAT PROOF EXTERIOR DOOR","EXTERIOR:E   :","EAST/FRONT ENTRY DOORS - GAPS AT BOTTOM OF DOORS ALLOWING RATS TO ENTER BUILDING","Install rat proof material at base of exterior door. (13-196-530 D, 7-28-660, 7-28-700)","BL01000","13000954","FAILED","N","PERIODIC","CONSERVATION","9040 S BURLEY AVE","9040","S","BURLEY","AVE","21388",,"41.730700834","-87.545826307","
,  
(41.73070083362684, -87.54582630690162)"
"6839078","2022-08-22T10:52:49.000","2022-08-22T00:00:00.000","CN064014","OPEN",,"REPAIR CORNICE","EXTERIOR:W   :","CORNICES - WASHED OUT MORTAR","Failed to maintain cornice in good repair and free from cracks and defects.  (13-196-530(e), 13-196-641)","BL01000","13858572","FAILED","N","COMPLAINT","CONSERVATION","3327 S UNION AVE","3327","S","UNION","AVE","292207",,"41.833696427","-87.643592594","
,  
(41.83369642680904, -87.64359259423807)"
"6839299","2022-08-22T11:24:34.000","2022-08-22T00:00:00.000","CN070024","OPEN",,"REPAIR PORCH SYSTEM","OTHER   :    :OTHER","WEST ELEVATION / 1 STORY WOOD PORCH WITH ROOF / COLUMNS, ROOF BEAMS, STRINGERS AND TREADS - ROTTING AND DETERIORATED. DECK STRUCTURE HAS DROPPED UP TO 2 INCHES AND IS WEAK UNDER FOOT. WOOD BLOCKS - PLACED UNDER ROTTING COLUMNS. STAIR TREADS - LOOSE AND UNSTABLE.PLANS AND PERMIT REQUIRED TO REPLACE THE FRONT WOOD PORCH.SOUTH ELEVATION / 2 STORY WOOD PORCH / COLUMN HALF LAP JOINTS HAVE LIGHT GUAGE GUSSETS INSTALLED. WOOD STRINGERS - ROTTING. TREADS - ROTTING AND LOOSE. RISERS - CRACKED. ALL RAILING SYSTEMS - FASTENED WITH NAILS ONLY. PLANS AND PERMIT REQUIRED TO REPAIR 2 STORY WOOD PORCH. ALL WORK SUBJECT TO FIELD INSPECTION AND APPROVAL.","Failed to repair or replace defective or missing members of porch system.  (13-196-570, 13-196-641)","371335","13858731","FAILED","N","COMPLAINT","CONSERVATION","6853 S PERRY AVE","6853","S","PERRY","AVE","395256",,"41.769359502","-87.628121932","
,  
(41.76935950226973, -87.62812193201708)"
"6838470","2022-08-22T13:31:45.000","2022-08-22T00:00:00.000","EV1110","OPEN",,"MAINTAIN OR REPAIR ELECT ELEVA",,"REMOVE ALL OLD PHASE I KEY SWITCHES FROM !ST FLR DOOR ENTANCES.","Failed to maintain electric elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)","BL00957","13356494","FAILED","N","PERMIT","ELEVATOR","4950 N MARINE DR","4950","N","MARINE","DR","11465",,"41.973127817","-87.651076352","
,  
(41.97312781658951, -87.65107635225151)"
"6839310","2022-08-22T12:01:00.000","2022-08-22T00:00:00.000","CN138106","OPEN",,"STOP/REMOVE NUISANCE","OTHER   :    :OTHER","REAR PORCH - STORING BBQ GRILL.","Remove and stop nuisance. (7-28-060)","371335","13858733","FAILED","N","COMPLAINT","CONSERVATION","7220 S WENTWORTH AVE","7220","S","WENTWORTH","AVE","408738",,"41.762953651","-87.62986113","
,  
(41.762953650819064, -87.62986112973557)"
"6839113","2022-08-22T11:24:35.000","2022-08-22T00:00:00.000","CN190019","OPEN",,"ARRANGE PREMISE INSPECTION","OTHER   :    :BUILDING,","UNABLE TO INSPECT INTERIOR, STAIRWELLS, APARTMENTS, BASEMENT, AND REAR PREMISES (STEEL REAR PORCH).  UNVERIFIED DETECTORS AND CONDITIONS.","Arrange for inspection of premises. (13-12-100)","BL01000","13858595","FAILED","N","COMPLAINT","CONSERVATION","4849 S PRAIRIE AVE","4849","S","PRAIRIE","AVE","18287",,"41.806070506","-87.61936092","
,  
(41.80607050623332, -87.61936091984738)"
"6838720","2022-08-22T14:33:15.000","2022-08-22T00:00:00.000","CN076014","OPEN",,"PROVIDE GUTTER & DOWNSPOUT","OTHER   :    :OTHER","BUILDING / GUTTERS AND DOWNSPOUTS - MISSING.","Install and connect roof gutter and downspout to sanitary sewer. (13-168-600)","371335","13858133","FAILED","N","COMPLAINT","CONSERVATION","8431 S MANISTEE AVE","8431","S","MANISTEE","AVE","451116",,"41.741822177","-87.557429369","
,  
(41.74182217687, -87.5574293685732)"
"6839080","2022-08-22T10:52:49.000","2022-08-22T00:00:00.000","CN065014","OPEN",,"REPAIR LINTELS","EXTERIOR:W   :","FRONT PORCH - LINTELS - RUSTING.  PERMIT REQUIRED TO REPLACE LINTELS.","Failed to maintain lintel in good repair and free from cracks and defects.  (13-196-530(e), 13-196-641)","BL01000","13858572","FAILED","N","COMPLAINT","CONSERVATION","3327 S UNION AVE","3327","S","UNION","AVE","292207",,"41.833696427","-87.643592594","
,  
(41.83369642680904, -87.64359259423807)"
"6839314","2022-08-22T12:01:00.000","2022-08-22T00:00:00.000","CN062024","OPEN",,"PARAPET","OTHER   :    :OTHER","SOUTH ELEVATION / PARAPET -  SPALLED MASONRY WITH WASHED OUT MORTAR.","Failed to maintain parapet wall in good repair and free from cracks and defects.  (13-196-530 and 13-196-641)","371335","13858733","FAILED","N","COMPLAINT","CONSERVATION","7220 S WENTWORTH AVE","7220","S","WENTWORTH","AVE","408738",,"41.762953651","-87.62986113","
,  
(41.762953650819064, -87.62986112973557)"
"6839301","2022-08-22T11:24:34.000","2022-08-22T00:00:00.000","CN134026","OPEN",,"RAT STOP AROUND EXTERIOR","OTHER   :    :OTHER","SOUTH AND EAST ELEVATION / NUMEROUS RAT HOLES OBSERVED.","Install rat stopping around exterior walls. (7-28-660)","371335","13858731","FAILED","N","COMPLAINT","CONSERVATION","6853 S PERRY AVE","6853","S","PERRY","AVE","395256",,"41.769359502","-87.628121932","
,  
(41.76935950226973, -87.62812193201708)"
"6839152","2022-08-22T14:22:42.000","2022-08-22T00:00:00.000","CN138106","OPEN",,"STOP/REMOVE NUISANCE","EXTERIOR:E   :","EAST/FRONT STAIRS - STACK OF AUTO TIRES UNDERNEATH FRONT STAIRS.","Remove and stop nuisance. (7-28-060)","BL01000","13000954","FAILED","N","PERIODIC","CONSERVATION","9040 S BURLEY AVE","9040","S","BURLEY","AVE","21388",,"41.730700834","-87.545826307","
,  
(41.73070083362684, -87.54582630690162)"
"6839300","2022-08-22T11:24:34.000","2022-08-22T00:00:00.000","CN134016","OPEN",,"RATS","OTHER   :    :OTHER","PERIMETER OF BUILDING / RATS -OBSERVERED","Rid premises of rodents and seal rodent holes. (13-196-530 D, 13-196-540 A, 13-196-630 C)","371335","13858731","FAILED","N","COMPLAINT","CONSERVATION","6853 S PERRY AVE","6853","S","PERRY","AVE","395256",,"41.769359502","-87.628121932","
,  
(41.76935950226973, -87.62812193201708)"
"6839324","2022-08-22T14:10:57.000","2022-08-22T00:00:00.000","CN131016","OPEN",,"SCREEN OUTER DOORS, WINDOWS","OTHER   :    :OTHER","WEST ELEVATION / SCREENS - MISSING.","Screen outer doors, windows, and other outer openings adequately from April 15th to Nov 15th. (13-196-560 B)","371335","13858735","FAILED","N","COMPLAINT","CONSERVATION","8242 S HOUSTON AVE","8242","S","HOUSTON","AVE","435060",,"41.745214168","-87.55049098","
,  
(41.745214168119084, -87.55049098013394)"
"6838510","2022-08-22T10:45:48.000","2022-08-22T00:00:00.000","CN070014","OPEN",,"REPAIR EXTERIOR STAIR","EXTERIOR:N   :","EAST ELEVATION - LOWER LEVEL - MISSING HANDRAIL, BROKEN AND SPALLED STAIRS.GRADE TO 1ST FLOOR - LOOSE AND ROTTED TREADS,RISER AND LANDING BOARDS, MISSING OR RUSTED HANGERS AT JOISTS, 36"" GAURDRAILS, UNEVEN RISER HIEGHTS  . SYSTEM FASTENED BY ONLY NAILS.","Failed to maintain exterior stairways in safe condition and in sound repair.  (13-196-570, 13-196-641)","BL00904","13857955","FAILED","N","COMPLAINT","CONSERVATION","2018 N HOYNE AVE","2018","N","HOYNE","AVE","87039",,"41.918309628","-87.680261441","
,  
(41.91830962841007, -87.68026144065685)"
"6839302","2022-08-22T11:24:34.000","2022-08-22T00:00:00.000","CN138106","OPEN",,"STOP/REMOVE NUISANCE","OTHER   :    :OTHER","REAR YARD - NUMEROUS OVERGROWN WEEDS AND TREES.","Remove and stop nuisance. (7-28-060)","371335","13858731","FAILED","N","COMPLAINT","CONSERVATION","6853 S PERRY AVE","6853","S","PERRY","AVE","395256",,"41.769359502","-87.628121932","
,  
(41.76935950226973, -87.62812193201708)"
"6838684","2022-08-22T15:34:56.000","2022-08-22T00:00:00.000","CN070014","OPEN",,"REPAIR EXTERIOR STAIR","OTHER   :    :OTHER","SOUTH ELEVATION /REAR ENCLOSED STAIR SYSTEM - LEANING OUT OF PLUMB THROUGHOUT; TREADS - WORN, WEATHERED AND BOWED IN SOME LOCATIONS; MOST CONNECTIONS NAILED ONLY. PERMIT REQUIRED FOR EXTERIOR STAIR REPAIRS. ALL WORK SUBJECT TO FIELD INSPECTION AND APPROVAL.","Failed to maintain exterior stairways in safe condition and in sound repair.  (13-196-570, 13-196-641)","451988","13858055","FAILED","N","COMPLAINT","CONSERVATION","3624 N ASHLAND AVE","3624","N","ASHLAND","AVE","146784",,"41.947757576","-87.669024177","
,  
(41.94775757581928, -87.66902417686191)"
"6839584","2022-08-24T12:40:49.000","2022-08-22T00:00:00.000","CN073044","OPEN",,"REPAIR EXTERIOR DOOR HARDWARE",,"MISSING DOOR CLOSER AT DOOR TO BASEMENT BOILER ROOM. MISSIND DOOR CLOSER AND HARDWARE AT EAST EXIT DOOR. MISSING DOOR CLOSER AT WEST STAIR TO BASEMENT.","Failed to maintain exterior door hardware in good condition and repair.  (13-196-550(d), 13-196-641)","104976","13298070","FAILED","N","PERIODIC","SPECIAL INSPECTION PROGRAM","3324 W WRIGHTWOOD AVE","3324","W","WRIGHTWOOD","AVE","579754",,"41.928428612","-87.711964527","
,  
(41.92842861247415, -87.71196452670014)"
"6838224","2022-08-22T09:24:22.000","2022-08-22T00:00:00.000","CN190019","OPEN",,"ARRANGE PREMISE INSPECTION","OTHER   :    :OTHER","INTERIOR OF APTS. - NO RESPONSE, UNVERIFIED DETECTORS AND CONDITIONS. UNABLE TO VERIFY COMPLAINTS AT 133 APT 3 FOR MOLD IN WALLS AND 6706 APT 3 FOR HOLE IN BATHROOM AND A RAT CAME THRU HOLE. FRONT AND REAR GATES ARE LOCKED AT TIME OF INSPECTION, UNABLE TO VERIFY CONDITION OF REAR PORCHES.","Arrange for inspection of premises. (13-12-100)","371335","13857860","FAILED","N","COMPLAINT","CONSERVATION","6706 S INDIANA AVE","6706","S","INDIANA","AVE","19810",,"41.772618733","-87.620445945","
,  
(41.77261873267271, -87.620445945197)"
"6839258","2022-08-22T15:53:23.000","2022-08-22T00:00:00.000","CN067014","OPEN",,"REPAIR ROOF","EXTERIOR:W   :","1800 S./ REAR OF UNIT 8 / PORCH - ROOF, LARGE HOLE WITH ROTTING SHEATHING.","Failed to maintain roof in sound condition and repair, watertight and free from defects.  (13-196-530, 13-196-530(c) and 13-196-641)","447020","13590207","FAILED","N","PERIODIC","CONSERVATION","1800 S CENTRAL PARK AVE","1800","S","CENTRAL PARK","AVE","16594",,"41.857011913","-87.715299812","
,  
(41.857011912653626, -87.7152998122883)"
"6839764","2022-08-22T15:13:12.000","2022-08-22T00:00:00.000","CN077014","OPEN",,"REPAIR FENCE","EXTERIOR:E   :","REAR OF BUILDING / FENCE - MISSING HARDWARE, LEANING.","Failed to maintain fence in good condition and repair.  (7-28-060, 13-196-630, 13-196-641)","447020","13859237","FAILED","N","COMPLAINT","CONSERVATION","2445 S DRAKE AVE","2445","S","DRAKE","AVE","279690",,"41.846715858","-87.713485867","
,  
(41.84671585794591, -87.71348586702791)"
"6839328","2022-08-22T14:10:57.000","2022-08-22T00:00:00.000","CN061034","OPEN",,"FLAKY INTERIOR PAINT","OTHER   :    :OTHER","REAR ENCLOSED PORCH STAIR LANDING - FLAKING AND PEELING PAINT.","Failed to maintain all interior walls, ceilings and interior woodwork free of flaking, peeling, chipped or loose paint, plaster or structural material.  (13-196-540(d), 13-196-641)","371335","13858735","FAILED","N","COMPLAINT","CONSERVATION","8242 S HOUSTON AVE","8242","S","HOUSTON","AVE","435060",,"41.745214168","-87.55049098","
,  
(41.745214168119084, -87.55049098013394)"
"6839760","2022-08-22T15:13:12.000","2022-08-22T00:00:00.000","CN041063","OPEN",,"CUT OR REMOVE HIGH WEEDS","OTHER   :    :OTHER","FRONT AND REAR OF BUILDING / OVER GROWN WEEDS - EXCESSIVE AMOUNTS OF FOLIAGE.","Failed to cut or remove weeds, grass or other growth that present a fire hazard.  (15-4-970)","447020","13859237","FAILED","N","COMPLAINT","CONSERVATION","2445 S DRAKE AVE","2445","S","DRAKE","AVE","279690",,"41.846715858","-87.713485867","
,  
(41.84671585794591, -87.71348586702791)"
"6838813","2022-08-23T08:40:49.000","2022-08-22T00:00:00.000","EV1110","OPEN",,"MAINTAIN OR REPAIR ELECT ELEVA",,"FAILURE TO PROVIDE ACCESS THRU PHONE CONTACT PROVIDED-NUMEROUS ATTEMPTS","Failed to maintain electric elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)","371001","13550352","FAILED","N","PERIODIC","ELEVATOR","4805 S ASHLAND AVE","4805","S","ASHLAND","AVE","18521","10","41.80658042","-87.664768553","
,  
(41.806580419947316, -87.66476855267976)"
"6838861","2022-08-23T09:15:38.000","2022-08-22T00:00:00.000","EV1110","OPEN",,"MAINTAIN OR REPAIR ELECT ELEVA",,"RESTORE ELEVATOR #2 TO FULL AUTOMATIC OPERATION.","Failed to maintain electric elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)","432622","13849948","FAILED","N","COMPLAINT","ELEVATOR","6425 S LOWE AVE","6425","S","LOWE","AVE","19692",,"41.7772212","-87.640653551","
,  
(41.77722119983977, -87.64065355106028)"
"6838529","2022-08-22T13:26:25.000","2022-08-22T00:00:00.000","CN061074","OPEN",,"PROTECT SIDEWALK DURING CONST","EXTERIOR:S   :","SOUTH AND WEST ELEVATIONS - 	IMMEDIATELY PROVIDE EMERGENCY SCAFFOLDING OR PROTECTIVE CANOPY OVER THE PUBLIC WAY FOR THE PROTECTION OF PEDESTRIANS FROM UNSAFE BUILDING CONDITIONS AND PREVENT IMMINENT HARM TO PEOPLE OR PROPERTY. A BUILDING PERMIT APPLICATION COVERING THE SCOPE OF THE EMERGENCY REPAIR MUST BE SUBMITTED TO THE DEPARTMENT OF BUILDINGS ON THE NEXT BUSINESS DAY. A PERMIT APPLICATION FOR THE SCAFFOLDING/CANOPY MUST BE SUBMITTED TO THE DEPARTMENT OF BUILDINGS WITHIN 3 BUSINESS DAYS OF ERECTION. THE DEPARTMENT OF TRANSPORTATION MAY NOT ISSUE A PERMIT FOR USE OF THE PUBLIC WAY TO INSTALL SCAFFOLDING/CANOPY UNLESS A PERMIT FOR THE SCAFFOLDING/CANOPY HAS BEEN OBTAINED FROM THE BUILDING DEPARTMENT.   (14A-4-401.1.1, 14A-4-401.1.2, 14A-4-404.16 THROUGH 14A-4-404.16.5, 14A-4-404.22.3 AND 14B-33-3306)","Failed to protect public sidewalk or thoroughfare from work done under permit.  (13-124-130 thru 13-124-180)","BL00904","13857963","FAILED","N","COMPLAINT","CONSERVATION","828 W 19TH ST","828","W","19TH","ST","16111",,"41.856830003","-87.647880334","
,  
(41.856830002721026, -87.64788033434564)"
"6839599","2022-08-24T13:06:57.000","2022-08-22T00:00:00.000","BR1063","OPEN",,"LEAKING BOILER TUBES",,"ON BUR NB# 28629 2-4 LEAKING TUBES.","Engage licensed boiler contractor to replace or reroll leaking boiler tubes. (11-4-870, 11-4-930, ASME I, IV)","543760","13658261","CLOSED","N","PERIODIC","BOILER","214 N LAVERGNE AVE","214","N","LAVERGNE","AVE","33217",,"41.884882573","-87.750481689","
,  
(41.88488257290063, -87.75048168878546)"
"6839137","2022-08-22T13:22:13.000","2022-08-22T00:00:00.000","CN067024","OPEN",,"REPAIR EAVES","EXTERIOR:W   :","ALL ELEVATIONS/EAVES - ROTTING; PAINT PEELING; HOLE IN SOFFIT AT SW CORNER; LOOSE, FALLING FASCIA BOARDS","Failed to maintain roof eaves in good repair and free from cracks and defects which may admit rain.  (13-196-530, 13-196-530(c), and 13-196-641)","BL01000","13858617","FAILED","N","COMPLAINT","CONSERVATION","9903 S LAFAYETTE AVE","9903","S","LAFAYETTE","AVE","492786",,"41.714282724","-87.624730505","
,  
(41.714282724256066, -87.62473050468392)"
