"school_id","name_of_school","street_address","city","state","zip","phone_number","website","blue_ribbon_award","cps_performance_policy_level","cps_performance_policy_status","probation_length","my_voice_my_school_overall_rating","student_response_rate","teacher_response_rate","involved_family","supportive_environment","ambitious_instruction","effective_leaders","collaborative_teachers","safe","school_community","parent_teacher_partnership","quality_of_facilities","healthy_schools_certification","creative_schools_certification","nwea_reading_growth_percentile_all_grades","nwea_reading_growth_percentile_grade_3","nwea_reading_growth_percentile_grade_4","nwea_reading_growth_percentile_grade_5","nwea_reading_growth_percentile_grade_6","nwea_reading_growth_percentile_grade_7","nwea_reading_growth_percentile_grade_8","nwea_math_growth_all_grades","nwea_math_growth_grade_3","nwea_math_growth_grade_4","nwea_math_growth_grade_5","nwea_math_growth_grade_6","nwea_math_growth_grade_7","nwea_math_growth_grade_8","nwea_reading_attainment_percentile_all_grades","nwea_reading_attainment_percentile_grade_2","nwea_reading_attainment_percentile_grade_3","nwea_reading_attainment_percentile_grade_4","nwea_reading_attainment_percentile_grade_5","nwea_reading_attainment_percentile_grade_6","nwea_reading_attainment_percentile_grade_7","nwea_reading_attainment_percentile_grade_8","nwea_math_attainment_percentile_all_grades","nwea_math_attainment_percentile_grade_2","nwea_math_attainment_percentile_grade_3","nwea_math_attainment_percentile_grade_4","nwea_math_attainment_percentile_grade_5","nwea_math_attainment_percentile_grade_6","nwea_math_attainment_percentile_grade_7","nwea_math_attainment_percentile_grade_8","epas_growth_percentile","explore_growth_percentile_grade_9","plan_growth_percentile_grade_10","act_growth_percentile_grade_11","epas_attainment_percentile","explore_attainment_percentile_grade_9","plan_attainment_percentile_grade_10","grade_act_attainment_percentile_grade_11","explore_spring_2013_average_grade_9","explore_spring_2013_average_grade_10","explore_fall_2011_average_grade_9","plan_fall_2012_average_grade_10","act_spring_2013_average_grade_11","freshmen_on_track_rate_percentage_2013","freshmen_on_track_rate_percentage_2012","_4_year_graduation_rate_percentage_2013","_4_year_graduation_rate_percentage_2012","_5_year_graduation_rate_percentage_2013","_5_year_graduation_rate_percentage_2012","college_enrollment_rate_percentage_2013","college_enrollment_rate_percentage_2012","college_persistence_rate_percentage_2013","college_persistence_rate_percentage_2012","suspensions_per_100_2013","suspensions_per_100_2012","percentage_of_misconducts_resulting_in_suspension_2013","percentage_of_misconducts_resulting_in_suspension_2012","average_length_of_suspensions_2013","average_length_of_suspensions_2012","student_attendance_percentage_2013","student_attendance_percentage_2012","teacher_attendance_percentage_2013","teacher_attendance_percentage_2012","gr3_8_on_track_percentage_2013","one_year_dropout_rate_percentage_2013","one_year_dropout_rate_percentage_2012","x_coordinate","y_coordinate","longitude","latitude","location"
"400073","Betty Shabazz Intl Charter - DuSable Leadership","4934 S Wabash Ave","Chicago","IL","60615","(773) 535-1170","http://www.bsics.net/index.html",,"LEVEL 3","NOT APPLICABLE",,"NOT ENOUGH DATA","0.70","0","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT CERTIFIED","INCOMPLETE DATA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3","3","1","42","6","2","8","8","12.1","13.7","12.6","13.6","14.9",,,"62.40","59","68.10","66","54.50","63.50","66.70","59.20",,,,,,,"99.30","89.20",,,,"5","10.90","1177513.255","1872170.444","41.80456384","-87.62448408","(-87.62448408, 41.80456384)"
"610394","Uplift Community High School","900 W Wilson Ave","Chicago","IL","60640","(773) 534-2875","http://www.cps.edu",,"LEVEL 2","NOT ON PROBATION",,"ORGANIZED","74.10","91.20","NEUTRAL","STRONG","NEUTRAL","WEAK","STRONG","NEUTRAL","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT CERTIFIED","DEVELOPING","20",,,,,,"20","56",,,,,,"56","23",,,,,,,"23","54",,,,,,,"54","35","98","1","50","20","24","19","21","15.1","15.2","14","15.2","16.8","82.90","84.80","80.20","81.20","86","70.70","63.40","67.30","61.30","63.80","80","51.6","80.10","43.10","2.9","3.2","86.90","90.30","95.30","95.10","55.60","1.10","2.80","1169403.401","1930780.685","41.96557412","-87.65252191","(-87.65252191, 41.96557412)"
"610563","Back of the Yards IB HS","2111 W 47th St Chicago, IL 6060","Chicago","IL","60609",,"http://www.cps.edu",,"NOT ENOUGH DATA","NOT APPLICABLE",,"NOT ENOUGH DATA",,,"NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA",,,,"NOT CERTIFIED","INCOMPLETE DATA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1163029.117","1873447.745","41.80838442","-87.67756964","(-87.67756964, 41.80838442)"
"609723","John Marshall Metropolitan High School","3250 W Adams St","Chicago","IL","60624","(773) 534-6455","http://www.marshallmetro.cps.k12.il.us",,"LEVEL 3","ON PROBATION","18","PARTIALLY ORGANIZED","95.90","98.20","NEUTRAL","NEUTRAL","STRONG","WEAK","WEAK","NEUTRAL","NEUTRAL","NEUTRAL","NEUTRAL","NOT CERTIFIED","DEVELOPING",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13","24","39","8","7","4","13","6","12.6","14.5","12.1","13.8","14.2","56.20","57.60","31.10","33.80","40.50","48.20","46.50","41.30","46.80","52.80","116.5","82.3","22.20","28","2.1","3.1","75.10","77.40","94.10","93.90",,"12.30","13","1154542.583","1898925.511","41.87847194","-87.70801612","(-87.70801612, 41.87847194)"
"609738","Lincoln Park High School","2001 N Orchard St","Chicago","IL","60614","(773) 534-8130","http://www.lincolnparkhs.org/",,"LEVEL 1","NOT ON PROBATION",,"ORGANIZED","82.20","48.80","NOT ENOUGH DATA","NEUTRAL","STRONG","NOT ENOUGH DATA","NOT ENOUGH DATA","STRONG","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT CERTIFIED","EXCELLING",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"37","59","13","50","77","72","80","77","18.2","19.8","18.2","19.4","22.1","84.10","76.50","77.90","77.70","82.60","73.10","71.20","79.50","84.60","85.10","22.4","20.8","34.70","38.60","3.2","3.3","87.30","86.30","94.80","95.60",,"1.90","3.50","1171322.336","1913569.392","41.91830362","-87.64597389","(-87.64597389, 41.91830362)"
"609692","Neal F Simeon Career Academy High School","8147 S Vincennes Ave","Chicago","IL","60620","(773) 535-3200","http://www.simeonca.org",,"LEVEL 2","ON PROBATION","10","ORGANIZED","51.50","64","NEUTRAL","NEUTRAL","NEUTRAL","STRONG","NEUTRAL","NEUTRAL","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT CERTIFIED","DEVELOPING",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28","50","20","27","22","23","24","20","15.1","15.7","14.1","15.3","16.7","77.30","66.70","70.40","74.10","79","73.50","67","75.50","67.10","70.80","29","24.3","36.80","97.30","3.1","4","83.60","80.60","93.50","94.60",,"2.90","4.60","1174719.074","1850730.192","41.74579217","-87.63537","(-87.63537, 41.74579217)"
"610245","Frederick A Douglass Academy High School","543 N Waller Ave","Chicago","IL","60644","(773) 534-6176","http://www.douglassacademy.org/",,"LEVEL 3","ON PROBATION","6","PARTIALLY ORGANIZED","77.20","90.50","WEAK","WEAK","NEUTRAL","NEUTRAL","NEUTRAL","WEAK","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT CERTIFIED","INCOMPLETE DATA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3","12","3","11","6","6","7","6","13.2","13.5","12.3","13.6","14.2","73.10","70.50","53","46.30","53.60","60.40","52.40","37.70","52.60","29.50","50.6","31.8","53.20","72.30","2.7","5.2","78.50","76.90","92.90","94.30",,"1","0.60","1138278.715","1903151.591","41.89037849","-87.76763207","(-87.76763207, 41.89037849)"
"400137","Little Black Pearl Art and Design Academy","1060 E 47th St","Chicago","IL","60653","(773) 690-5500 ","http://www.cps.edu",,,,,"NOT ENOUGH DATA","20.60","66.70","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT CERTIFIED","INCOMPLETE DATA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16",,,"16","10",,,"10",,,,,"15.2",,,,,,,,,,,,,,,,,"77.70",,,,,"42.70",,"1184339.209","1874107.619","41.80972239","-87.59938918","(-87.59938918, 41.80972239)"
"609753","Chicago High School for Agricultural Sciences","3857 W 111th St","Chicago","IL","60655","(773) 535-2500","http://www.chicagoagr.cps.k12.il.us",,"LEVEL 2","NOT ON PROBATION",,"WELL-ORGANIZED","81.70","89.10","VERY STRONG","STRONG","STRONG","VERY STRONG","STRONG","VERY STRONG","STRONG","NEUTRAL","STRONG","PENDING CERTIFICATION","INCOMPLETE DATA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"38","88","3","27","62","69","56","60","18","17.9","16.7","17.6","20.4","85.40","83.20","73.60","70.80","76.10","71.90","75.90","75.60","75.80","83.70","39.4","22.6","66.80","70.90","2.3","2.5","93","93.80","93.90","94.60",,"1.30","2.10","1152383.425","1830663.647","41.69119388","-87.71773863","(-87.71773863, 41.69119388)"
"609702","Richard T Crane Technical Preparatory HS","2245 W Jackson Blvd","Chicago","IL","60612","(773) 534-7550","http://www.cps.edu",,"LEVEL 3","ON PROBATION","12","ORGANIZED","85.10","100","STRONG","NEUTRAL","NEUTRAL","STRONG","NEUTRAL","NEUTRAL","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT CERTIFIED","INCOMPLETE DATA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,"8","5","2",,"8","3",,"13.8","12","13.6","13.2",,"58.10","43.80","35.10","41.70","39.70","39.20","47.50","55.30","45.50","103.5","86.1","50.60","45","3.4","4.4","75.20","68.80","93.10","93.70",,"3.40","24","1161290.138","1898611.918","41.87747384","-87.68324922","(-87.68324922, 41.87747384)"
"609754","Chicago Military Academy High School","3519 S Giles Ave","Chicago","IL","60653","(773) 534-9750","http://www.chicagomilitaryacademy.org/",,"LEVEL 2","NOT ON PROBATION",,"NOT YET ORGANIZED","74.90","69","WEAK","WEAK","NEUTRAL","WEAK","WEAK","NEUTRAL","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT CERTIFIED","INCOMPLETE DATA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"81","88","29","73","32","31","35","32","15.6","16.5","14.4","15.6","17.9","97.80","93.40","75.90","77","81.60","68.50","58.60","59","77.80","81.80","112.6","147.7","25.20","22.20","2.2","2.2","90","89.70","95.80","96.10",,"2.50","9.10","1178881.169","1881647.166","41.83053768","-87.61917837","(-87.61917837, 41.83053768)"
"609733","Roger C Sullivan High School","6631 N Bosworth Ave","Chicago","IL","60626","(773) 534-2000","http://www.cps.edu",,"LEVEL 3","ON PROBATION","9","PARTIALLY ORGANIZED","70.60","80","NEUTRAL","NEUTRAL","NEUTRAL","NEUTRAL","WEAK","WEAK","NEUTRAL","NEUTRAL","NEUTRAL","NOT CERTIFIED","STRONG",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3","24","1","8","12","12","11","12","13.5","14","13.5","14.1","15","61.30","62.40","49.20","48.60","52.90","45.20","46.70","57.10","64.30","69.20","65.5","63.6","43.30","36.90","3.3","2.8","80.20","80.20","94.50","95.60",,"5.60","11.30","1164774.883","1944269.292","42.00268694","-87.66915533","(-87.66915533, 42.00268694)"
"400012","Amandla Charter High School","6800 S Stewart Ave","Chicago","IL","60621","(773) 535-7150","http://www.amandlacharterschool.org",,"NOT ENOUGH DATA","NOT APPLICABLE",,"NOT YET ORGANIZED","51.40","57.70","WEAK","NEUTRAL","NEUTRAL","VERY WEAK","VERY WEAK","WEAK","NEUTRAL","WEAK","VERY WEAK","NOT CERTIFIED","INCOMPLETE DATA","88",,,"95","51","60","85","66",,,"66","7","85","76","25",,,,"33","8","24","51","20",,,,"11","6","25","53","97","97",,,"22","22",,,"15.1",,,,,,,,,,,,,,,,,,,,,"93.40","95.80",,,"33.30","5.90",,"1174661.546","1859841.533","41.77079606","-87.6353099","(-87.6353099, 41.77079606)"
"400162","Intrinsic Charter HS","17 N State St","Chicago","IL","60602",,"http://www.cps.edu",,"NOT ENOUGH DATA","NOT APPLICABLE",,"NOT ENOUGH DATA",,,"NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA",,,,"NOT CERTIFIED","INCOMPLETE DATA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1176403.231","1900547.13","41.88245665","-87.62770005","(-87.62770005, 41.88245665)"
"400032","Chicago Intl Charter - Ralph Ellison","1817 W 80th St","Chicago","IL","60620","(773) 478-4434","http://www.cicsellison.org",,"LEVEL 3","NOT APPLICABLE",,"NOT YET ORGANIZED","75.40","94.70","WEAK","NEUTRAL","NEUTRAL","WEAK","WEAK","WEAK","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT CERTIFIED","INCOMPLETE DATA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"60","88","50","21","22","19","26","19","14.8","15.8","13.6","15.1","16.5",,,"69.90","66.10","67.90","78.60","65.50","64.20","70.60","72.40",,,,,,,"94.40","94.70",,,,"6.70","6.20","1165541.672","1851591.485","41.74835504","-87.66897348","(-87.66897348, 41.74835504)"
"400136","YCCS-Olive Harvey Middle College HS","10001 S Woodlawn Ave","Chicago","IL","60628","(773) 291-6517","http://www.cps.edu",,,,,"PARTIALLY ORGANIZED","63.40","75","WEAK","NEUTRAL","NEUTRAL","NEUTRAL","NEUTRAL","NEUTRAL","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT CERTIFIED","INCOMPLETE DATA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99",,,"99","10",,,"10",,,,,"15.5",,,,,,,,,,,,,,,,,"83.60",,,,,"38",,"1186575.866","1838846.029","41.71290861","-87.59229973","(-87.59229973, 41.71290861)"
"609734","William Howard Taft High School","6530 W Bryn Mawr Ave","Chicago","IL","60631","(773) 534-1000","http://www.tafths.org/",,"LEVEL 2","NOT ON PROBATION",,"ORGANIZED","86.20","93","STRONG","NEUTRAL","NEUTRAL","NEUTRAL","NEUTRAL","NEUTRAL","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","PENDING CERTIFICATION","EXCELLING","90",,,,,"59","99","20",,,,,"11","60","99",,,,,,"97","99","99",,,,,,"98","99","81","83","50","79","47","53","46","42","16.9","17.2","16.1","16.7","18.8","82.90","73.10","75.80","71.60","77.80","73.50","59.90","63.90","76.30","79.40","15.4","17.2","32.40","40.10","2.9","2.4","90.50","89.30","95.10","95.80","85.80","2","3.50","1131556.247","1936856.822","41.98298852","-87.7915383","(-87.7915383, 41.98298852)"
"609693","George Westinghouse College Prep","3223 W Franklin Blvd","Chicago","IL","60624","(773) 534-6400","http://www.newwestinghouse.org",,"LEVEL 2","NOT ON PROBATION",,"WELL-ORGANIZED","80.60","72.50","STRONG","STRONG","VERY STRONG","STRONG","NEUTRAL","STRONG","NEUTRAL","NEUTRAL","VERY STRONG","NOT CERTIFIED","EXCELLING",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"59","97","71","5","69","76","70","63","18.5","18.9","16.9","18.6","20.7","87.10","90.20","80.90",,,,,,,,"43.6","21.1","74.80","72.10","1.8","2.8","92.40","93.50","95.50","96.50",,"0.80","1.30","1154695.243","1903109.304","41.88994963","-87.70734353","(-87.70734353, 41.88994963)"
"609718","John F Kennedy High School","6325 W 56th St","Chicago","IL","60638","(773) 535-2325","http://www.kennedyhschicago.org/",,"LEVEL 2","NOT ON PROBATION",,"NOT YET ORGANIZED","55.90","83.80","WEAK","WEAK","WEAK","WEAK","WEAK","NEUTRAL","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT CERTIFIED","INCOMPLETE DATA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"59","97","29","21","39","49","45","30","16.6","17.2","14.5","16.3","17.6","75.60","60.40","59.40","60.80","62.80","62.30","53.50","51.50","75.20","75.30","37","81.3","23.80","17.70","1.8","2.1","87.10","83.10","94.20","94.90",,"10.60","7.60","1135044.301","1866707.447","41.79042796","-87.78037224","(-87.78037224, 41.79042796)"
"400070","Prologue Early College High School","1135 N Cleaver Rd","Chicago","IL","60622","(773) 935-9925","http://www.cps.edu",,,,,"WELL-ORGANIZED","0","85.70","VERY STRONG","NOT ENOUGH DATA","NOT ENOUGH DATA","VERY STRONG","VERY STRONG","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT CERTIFIED","INCOMPLETE DATA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4",,,"4",,,"12.3","13.2","13.7",,,"12.90","4.10","6.10","7.40","28.90","28.20","37.50","61.50",,,,,,,"52","46.50",,,,"15","18.70","1166550.642","1907919.021","41.90290225","-87.66366742","(-87.66366742, 41.90290225)"
"400098","Noble Street Charter - Muchin College Prep","1 N State St","Chicago","IL","60602","(312) 445-4680","http://www.muchincollegeprep.org",,"LEVEL 1","NOT APPLICABLE",,"WELL-ORGANIZED","60.20","95.60","VERY STRONG","STRONG","VERY STRONG","VERY STRONG","VERY STRONG","STRONG","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT CERTIFIED","INCOMPLETE DATA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42",,,"42","68",,,"68",,,"15.1","18","21.3",,,"72.90",,,,,,,,,,,,,,"96.90","96.50",,,,"1.80","3.30","1176411.445","1900423.653","41.88211763","-87.62767361","(-87.62767361, 41.88211763)"
"610389","Orr Academy High School","730 N Pulaski Rd","Chicago","IL","60624","(773) 534-6500","http://www.cps.edu",,"LEVEL 3","ON PROBATION","3","NOT YET ORGANIZED","63.80","91.30","WEAK","NEUTRAL","NEUTRAL","WEAK","WEAK","WEAK","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT CERTIFIED","DEVELOPING",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2","24","0",,"4","3","7","5","12.3","13.3","12","13.6","14","44.80","42.90","34.20","37.90","41.90",,"53.70","39","46.10","61.50","322.4","119","61.20","52.20","2.1","4.3","72.80","58","94.50","94.30",,"24.40","21.40","1149548.53","1904711.708","41.89444828","-87.72620305","(-87.72620305, 41.89444828)"
"400150","YCCS-Chatham Academy HS","9035 S Langley Ave","Chicago","IL","60619","(773) 651-1500 ","http://www.cps.edu",,,,,"NOT ENOUGH DATA","0","54.60","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT CERTIFIED","INCOMPLETE DATA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"73",,,"73","5",,,"5",,,,,"13.8",,,,,,,,,,,,,,,,,"78.40",,,,,"35.60",,"1182524.867","1845082.383","41.73011664","-87.60694294","(-87.60694294, 41.73011664)"
"400058","North Lawndale College Prep Charter - Christiana","1616 S Spaulding Ave","Chicago","IL","60623","(773) 542-1490","http://www.nlcphs.org",,"LEVEL 2","NOT APPLICABLE",,"WELL-ORGANIZED","73.70","79.40","NEUTRAL","NEUTRAL","STRONG","STRONG","STRONG","NEUTRAL","NEUTRAL","STRONG","STRONG","NOT CERTIFIED","INCOMPLETE DATA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6","50","0",,"16","21","12","17","14.9","14.3","13.5","14.8","16.3",,,"71.70","70.30","74.80","79.70","63.80","61.90","65.70","61.50","3.9","3.3","73.90",,"6.6",,"97.40","95.80",,,,"2.10","3.80","1154593.087","1891648.42","41.85850181","-87.70802532","(-87.70802532, 41.85850181)"
"400156","Noble Street Charter  Crimson HS","821 E 103rd St","Chicago","IL","60628",,"http://www.cps.edu",,"NOT ENOUGH DATA","NOT APPLICABLE",,"NOT ENOUGH DATA",,,"NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA",,,,"NOT CERTIFIED","INCOMPLETE DATA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1183649.971","1836810.314","41.70739096","-87.60307842","(-87.60307842, 41.70739096)"
"609760","George Washington Carver Military Academy HS","13100 S Doty Ave","Chicago","IL","60627","(773) 535-5250","http://www.carvermilitary.org/",,"LEVEL 2","NOT ON PROBATION",,"ORGANIZED","82.30","74.20","NEUTRAL","NEUTRAL","NEUTRAL","STRONG","NEUTRAL","STRONG","NEUTRAL","NEUTRAL","STRONG","NOT CERTIFIED","INCOMPLETE DATA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46","92","39","11","29","41","35","18","16.3","16.5","14.3","15.4","16.4","89.20","86.30","92.90","81.40","84.70","85.30","46.70","46.90","77.60","75.40","22","5","32.60","89.70","2.7","4.9","92.20","91.40","95.40","96",,"0.90","0.40","1187202.39","1818214.083","41.65627709","-87.5906566","(-87.5906566, 41.65627709)"
"610402","DeVry University Advantage Academy HS","3300 N Campbell","Chicago","IL","60618","(773) 697-2216","http://www.cps.edu",,"LEVEL 1","NOT ON PROBATION",,"WELL-ORGANIZED","85.50","90","VERY STRONG","STRONG","STRONG","STRONG","VERY STRONG","STRONG","VERY STRONG","VERY STRONG","STRONG","NOT CERTIFIED","DEVELOPING",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"73",,,"73","75",,,"75",,,,,"22",,,,,,,"73.10","83","69.70","84.30","2.1","3.5","30.80","63.60","1.3","2.1","96.60","97.60","96.10","97",,"0","0.50","1159059.411","1921900.745","41.94142629","-87.6907993","(-87.6907993, 41.94142629)"
"400087","Young Women's Leadership Charter High School","2641 S Calumet Ave","Chicago","IL","60616","(312) 949-9400","http://www.ywlcs.org",,"LEVEL 2","NOT APPLICABLE",,"ORGANIZED","51.30","80.50","NEUTRAL","NEUTRAL","STRONG","NEUTRAL","NEUTRAL","NEUTRAL","STRONG","NEUTRAL","WEAK","NOT CERTIFIED","DEVELOPING","1",,,,,"4","9","2",,,,,"33","2","19",,,,,,"34","12","3",,,,,,"12","3","15","12","13","50","21","20","27","17","14.8","15.8","13.6","15.4","16.2",,,"59.70","62.50","65.30","74.60","67.40","65.90","77.80","73.20","1.6","21.4",,,,,"93.20","90.30",,,,"4.10","5.60","1178972.384","1886759.684","41.84456472","-87.61868763","(-87.61868763, 41.84456472)"
"609707","Paul Robeson High School","6835 S Normal Blvd","Chicago","IL","60621","(773) 535-3800","http://www.prhs.org/",,"LEVEL 3","ON PROBATION","18","NOT YET ORGANIZED","46.70","89.60","WEAK","NOT ENOUGH DATA","NOT ENOUGH DATA","WEAK","WEAK","NOT ENOUGH DATA","NEUTRAL","WEAK","WEAK","NOT CERTIFIED","EMERGING",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11","24","5","27","3","3","5","4","12.2","12.9","10.9","12.7","13.4","81.10","51.20","35.30","33.90","39.90","43.90","53","44.80","45.50","52.10","70.5","99.3","48.40","64.60","4.4","5.1","76","74.90","92.40","94.50",,"0.80","18.60","1174171.884","1859450.314","41.76973341","-87.63711641","(-87.63711641, 41.76973341)"
"400143","YCCS-West Town Academy Alternative HS","500 N Sacramento Blvd","Chicago","IL","60612","(312) 563-9044","http://www.cps.edu",,,,,"PARTIALLY ORGANIZED","0","100","VERY WEAK","NOT ENOUGH DATA","NOT ENOUGH DATA","NEUTRAL","NEUTRAL","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT CERTIFIED","INCOMPLETE DATA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"66",,,"66","4",,,"4",,,,,"13.4",,,,,,,,,,,,,,,,,"84.60",,,,,"25.70",,"1156122.513","1903438.009","41.89082294","-87.70209305","(-87.70209305, 41.89082294)"
"609711","William Rainey Harper High School","6520 S Wood St","Chicago","IL","60636","(773) 535-9150","http://www.harper.cps.k12.il.us",,"LEVEL 3","ON PROBATION","18","NOT YET ORGANIZED","55.20","66.70","WEAK","NEUTRAL","NEUTRAL","WEAK","WEAK","WEAK","STRONG","STRONG","NEUTRAL","NOT CERTIFIED","EMERGING",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14","41","50","5","7","6","10","6","13","14.1","12.5","13.8","14.1","75.70","71.20","50","43.60","49.50","43.10","42.50","38.80","46.40","44.10","59.2","99.5","35.40","44.20","2.8","3","78.40","78.90","93.70","95",,"12.40","12.10","1165424.867","1861341.255","41.77511222","-87.66912563","(-87.66912563, 41.77511222)"
"610383","Greater Lawndale High School For Social Justice","3120 S Kostner Ave","Chicago","IL","60623","(773) 535-4300","http://www.lvlhs.org/",,"LEVEL 1","NOT ON PROBATION",,"WELL-ORGANIZED","94.90","96","STRONG","NEUTRAL","STRONG","NEUTRAL","STRONG","NEUTRAL","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT CERTIFIED","INCOMPLETE DATA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"64","76","61","50","20","13","22","24","14","15.1","14.5","15.5","16.9","93.10","83","69.30","69.70","77","70.90","54.20","46.40","53.80","74.40","18.8","31.6","61.30","59","2.8","3.9","91.90","88.90","94.50","94.40",,"0.30","2.50","1147521.302","1883405.128","41.83601953","-87.73419465","(-87.73419465, 41.83601953)"
"400035","Chicago Math and Science Academy High School","7212 N Clark St","Chicago","IL","60626","(773) 761-8960","http://www.cmsaonline.net",,"LEVEL 1","NOT APPLICABLE",,"ORGANIZED","79.80","66","NEUTRAL","STRONG","STRONG","NEUTRAL","WEAK","NEUTRAL","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT CERTIFIED","DEVELOPING",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"59","17","29","95","39","24","42","47","14.6","16.6","14","15.6","19.1",,,"68.80","67.10","70.60","79.40","56.50","47.50","75.90","65.60",,,,,,,"96","95.90",,,,"6","3.60","1163196.421","1948028.221","42.01303498","-87.67485599","(-87.67485599, 42.01303498)"
"400128","YCCS-CCA Academy HS","1231 S Pulaski Rd","Chicago","IL","60623","(773) 762-2272","http://www.cps.edu",,,,,"NOT ENOUGH DATA","38.90","70","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT CERTIFIED","INCOMPLETE DATA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"97",,,"97","3",,,"3",,,,,"13",,,,,,,,,,,,,,,,,"81.40",,,,,"33",,"1149953.506","1894056.466","41.86520124","-87.72499307","(-87.72499307, 41.86520124)"
