"tow_date","make","style","model","color","plate","state","towed_to_address","tow_facility_phone","inventory_number"
"2022-08-31T00:00:00.000","HOND","4D",,"GRY","7LYC417","CA","400 E. Lower Wacker","(312) 744-7550","0264824"
"2022-08-31T00:00:00.000","HOND","4D",,"BLU","AG23922","IL","701 N. Sacramento","(773) 265-7605","7038290"
"2022-08-31T00:00:00.000","HOND","4D",,"SIL","Y769144","IL","701 N. Sacramento","(773) 265-7605","7038344"
"2022-08-31T00:00:00.000","HOND","4D",,"GRY","DE64679","IL","701 N. Sacramento","(773) 265-7605","7038341"
"2022-08-31T00:00:00.000","HOND","4D",,"BLK","CG38956","IL","701 N. Sacramento","(773) 265-7605","7038329"
"2022-08-31T00:00:00.000","HOND","LL",,"BLK","DD37522","IL","10300 S. Doty","(773) 568-8495","2937121"
"2022-08-31T00:00:00.000","HOND","VN","ODY","WHI","E699448","IL","701 N. Sacramento","(773) 265-7605","7038345"
"2022-08-31T00:00:00.000","HYUN","2D",,"WHI","CX72699","IL","701 N. Sacramento","(773) 265-7605","7038319"
"2022-08-31T00:00:00.000","HYUN","4D",,"WHI",,"IL","10300 S. Doty","(773) 568-8495","2937119"
"2022-08-31T00:00:00.000","HYUN","4D",,"BLU","CH45908","IL","701 N. Sacramento","(773) 265-7605","7038351"
"2022-08-31T00:00:00.000","HYUN","4D",,"BLK","4DT7048","MD","400 E. Lower Wacker","(312) 744-7550","0264845"
"2022-08-31T00:00:00.000","HYUN","4D",,"GRY","DF61480","IL","701 N. Sacramento","(773) 265-7605","7038324"
"2022-08-31T00:00:00.000","HYUN","4D",,"SIL","BC78977","IL","701 N. Sacramento","(773) 265-7605","7038361"
"2022-08-31T00:00:00.000","HYUN","4D",,"DBL","CH89629","IL","701 N. Sacramento","(773) 265-7605","7038354"
"2022-08-31T00:00:00.000","HYUN","4D",,"WHI","DK80872","IL","10300 S. Doty","(773) 568-8495","2937140"
"2022-08-31T00:00:00.000","HYUN","4D",,"RED","AX21677","IL","701 N. Sacramento","(773) 265-7605","7038318"
"2022-08-31T00:00:00.000","HYUN","4D",,"GRY","DE78009","IL","400 E. Lower Wacker","(312) 744-7550","0264828"
"2022-08-31T00:00:00.000","HYUN","LL",,"WHI","V378192","IL","701 N. Sacramento","(773) 265-7605","7038355"
"2022-08-31T00:00:00.000","HYUN","LL",,"RED","DE97162","IL","10300 S. Doty","(773) 568-8495","2937137"
"2022-08-31T00:00:00.000","HYUN","SW",,"BLU","DD90630","IL","701 N. Sacramento","(773) 265-7605","7038299"
"2022-08-31T00:00:00.000","INFI","4D",,"GRY",,"IL","10300 S. Doty","(773) 568-8495","2937113"
"2022-08-31T00:00:00.000","JAGU","4D",,"GRY","ZU91770","IL","701 N. Sacramento","(773) 265-7605","7038295"
"2022-08-31T00:00:00.000","JEEP","LL",,"SIL","CK43902","IL","10300 S. Doty","(773) 568-8495","2937131"
"2022-08-31T00:00:00.000","JEEP","LL",,"MAR","AT91383","IL","701 N. Sacramento","(773) 265-7605","7038309"
"2022-08-31T00:00:00.000","KIA","4D",,"WHI","AF89568","IL","10300 S. Doty","(773) 568-8495","2937129"
"2022-08-31T00:00:00.000","KIA","4D",,"RED",,"IL","10300 S. Doty","(773) 568-8495","2937133"
"2022-08-31T00:00:00.000","KIA","4D",,"WHI","CW53561","IL","701 N. Sacramento","(773) 265-7605","7038347"
"2022-08-31T00:00:00.000","KIA","4D",,"MAR","S439101","IL","701 N. Sacramento","(773) 265-7605","7038305"
"2022-08-31T00:00:00.000","KIA","4D",,"WHI","EKR2130","MI","701 N. Sacramento","(773) 265-7605","7038312"
"2022-08-31T00:00:00.000","KIA","4D",,"SIL","IKTP87","FL","701 N. Sacramento","(773) 265-7605","7038350"
"2022-08-31T00:00:00.000","KIA","4D",,"WHI","BU21101","IL","10300 S. Doty","(773) 568-8495","2937135"
"2022-08-31T00:00:00.000","KIA","4D",,"GRY","CK47954","IL","10300 S. Doty","(773) 568-8495","2937125"
"2022-08-31T00:00:00.000","KIA","4D",,"WHI","CF47618","IL","10300 S. Doty","(773) 568-8495","2937127"
"2022-08-31T00:00:00.000","KIA","LL",,"SIL","CY48932","IL","10300 S. Doty","(773) 568-8495","2937132"
"2022-08-31T00:00:00.000","KIA","LL",,"SIL","AL44315","IL","701 N. Sacramento","(773) 265-7605","7038337"
"2022-08-31T00:00:00.000","KIA","LL",,"BLK","DC39366","IL","10300 S. Doty","(773) 568-8495","2937130"
"2022-08-31T00:00:00.000","KIA","LL",,"ONG","BW58316","IL","10300 S. Doty","(773) 568-8495","2937122"
"2022-08-31T00:00:00.000","LEXS","LL",,"WHI","Y389344","IL","701 N. Sacramento","(773) 265-7605","7038325"
"2022-08-31T00:00:00.000","LINC","LL",,"GRY","DL4714CZ","IL","701 N. Sacramento","(773) 265-7605","7038357"
"2022-08-31T00:00:00.000","LNDR","LL",,"SIL","CU27791","IL","10300 S. Doty","(773) 568-8495","2937144"
"2022-08-31T00:00:00.000","MAZD","4D",,"RED","TBJ465","IN","400 E. Lower Wacker","(312) 744-7550","0264840"
"2022-08-31T00:00:00.000","MITS","4D",,"BLK","K793925","IL","400 E. Lower Wacker","(312) 744-7550","0264851"
"2022-08-31T00:00:00.000","NISS","4D",,"GRY","DA44085","IL","701 N. Sacramento","(773) 265-7605","7038306"
"2022-08-31T00:00:00.000","NISS","4D",,"SIL","CT29885","IL","10300 S. Doty","(773) 568-8495","2937126"
"2022-08-31T00:00:00.000","NISS","4D",,"GRY","CT80214","IL","701 N. Sacramento","(773) 265-7605","7038338"
"2022-08-31T00:00:00.000","NISS","LL",,"BLU","E263793","IL","10300 S. Doty","(773) 568-8495","2937123"
"2022-08-31T00:00:00.000","NISS","VN",,"GRY","BX87142","IL","701 N. Sacramento","(773) 265-7605","7038287"
"2022-08-31T00:00:00.000","NISS","VN",,"GRY","Y927477","IL","701 N. Sacramento","(773) 265-7605","7038298"
"2022-08-31T00:00:00.000","OTTE","HH",,"BLK","73864H2","TX","10300 S. Doty","(773) 785-9752","1723601"
"2022-08-31T00:00:00.000","PONT","4D",,"DBL","DL46164","IL","701 N. Sacramento","(773) 265-7605","7038349"
"2022-08-31T00:00:00.000","SATR","LL",,"SIL","CW75828","IL","701 N. Sacramento","(773) 265-7605","7038330"
"2022-08-31T00:00:00.000","SUBA","4D",,"WHI","DA57006","IL","400 E. Lower Wacker","(312) 744-7550","0264864"
"2022-08-31T00:00:00.000","TALB","MC",,"BLU",,"IL","701 N. Sacramento","(773) 265-7605","7038359"
"2022-08-31T00:00:00.000","TOYT","4D",,"RED","KFB152","KY","701 N. Sacramento","(773) 265-7605","7038360"
"2022-08-31T00:00:00.000","TOYT","4D",,"BLK","CH47682","IL","701 N. Sacramento","(773) 265-1846","1544146"
"2022-08-31T00:00:00.000","TOYT","4D",,"GRY","DH73402","IL","701 N. Sacramento","(773) 265-7605","7038310"
"2022-08-31T00:00:00.000","TOYT","4D",,"DBL","JLEG38","FL","701 N. Sacramento","(773) 265-7605","7038328"
"2022-08-31T00:00:00.000","TOYT","4D",,"SIL","DG23665","IL","701 N. Sacramento","(773) 265-7605","7038343"
"2022-08-31T00:00:00.000","TOYT","PK",,"WHI","51178F","IL","10300 S. Doty","(773) 568-8495","2937143"
"2022-08-31T00:00:00.000","VOLK","4D",,"GRY","Z891621","IL","701 N. Sacramento","(773) 265-7605","7038358"
"2022-08-31T00:00:00.000","VOLK","4D",,"GRY","CG14567","IL","701 N. Sacramento","(773) 265-7605","7038311"
"2022-08-30T00:00:00.000","BMW","4D",,"SIL","GXZ2849","OH","701 N. Sacramento","(773) 265-1846","1544139"
"2022-08-30T00:00:00.000","BUIC","4D",,"BLK",,,"701 N. Sacramento","(773) 265-7605","7038284"
"2022-08-30T00:00:00.000","BUIC","VN",,"GRY","BU79520","IL","10300 S. Doty","(773) 785-9752","1723596"
"2022-08-30T00:00:00.000","CADI","4D",,"RED",,"IL","10300 S. Doty","(773) 568-8495","2937081"
"2022-08-30T00:00:00.000","CADI","4D",,"BLK","C103072","IL","701 N. Sacramento","(773) 265-7605","7038281"
"2022-08-30T00:00:00.000","CHEV","2D",,"GRY","CZ20838","IL","10300 S. Doty","(773) 568-8495","2937104"
"2022-08-30T00:00:00.000","CHEV","2D",,"BLK","ANC1698","WI","701 N. Sacramento","(773) 265-7605","7038257"
"2022-08-30T00:00:00.000","CHEV","4D",,"TAN","ELE356","MI","701 N. Sacramento","(773) 265-1846","1544136"
"2022-08-30T00:00:00.000","CHEV","4D",,"GRY","DH59161","IL","701 N. Sacramento","(773) 265-1846","1544142"
"2022-08-30T00:00:00.000","CHEV","4D",,"WHI","CS99577","IL","701 N. Sacramento","(773) 265-7605","7038243"
"2022-08-30T00:00:00.000","CHEV","4D",,"BLK","686BYL","IN","10300 S. Doty","(773) 568-8495","2937109"
"2022-08-30T00:00:00.000","CHEV","4D",,"BLK","811017","IL","701 N. Sacramento","(773) 265-7605","7038270"
"2022-08-30T00:00:00.000","CHEV","LL",,"BGE","CN15359","IL","701 N. Sacramento","(773) 265-7605","7038240"
"2022-08-30T00:00:00.000","CHEV","PK",,"YEL","1580319B","IL","701 N. Sacramento","(773) 265-7605","7038259"
"2022-08-30T00:00:00.000","CHEV","SW",,"BLK","BT82938","IL","701 N. Sacramento","(773) 265-7605","7038249"
"2022-08-30T00:00:00.000","CHRY","4D",,"GRY","DG39852","IL","701 N. Sacramento","(773) 265-7605","7038283"
"2022-08-30T00:00:00.000","CHRY","4D","300","WHI","CW89321","IL","10300 S. Doty","(773) 568-8495","2937098"
"2022-08-30T00:00:00.000","CHRY","4D",,"GRN","912860","IL","701 N. Sacramento","(773) 265-7605","7038254"
"2022-08-30T00:00:00.000","DODG","2D",,"GRY","DC35606","IL","10300 S. Doty","(773) 568-8495","2937095"
"2022-08-30T00:00:00.000","DODG","4D",,"BLK",,"IL","10300 S. Doty","(773) 568-8495","2937064"
"2022-08-30T00:00:00.000","DODG","4D",,"WHI","BW14154","IL","701 N. Sacramento","(773) 265-1846","1544134"
"2022-08-30T00:00:00.000","DODG","LL",,"GRY","DL62441","IL","10300 S. Doty","(773) 568-8495","2937079"
"2022-08-30T00:00:00.000","DODG","LL",,"BLK","MANKID3","IL","10300 S. Doty","(773) 568-8495","2937097"
"2022-08-30T00:00:00.000","DODG","LL","TK","WHI","DK61826","IL","10300 S. Doty","(773) 568-8495","2937100"
"2022-08-30T00:00:00.000","DODG","VN",,"BLU","DQ97471","IL","701 N. Sacramento","(773) 265-7605","7038242"
"2022-08-30T00:00:00.000","FIAT","4D",,"WHI","DF52968","IL","400 E. Lower Wacker","(312) 744-7550","0264797"
"2022-08-30T00:00:00.000","FORD","LL",,"WHI",,,"701 N. Sacramento","(773) 265-7605","7038248"
"2022-08-30T00:00:00.000","FORD","LL",,"WHI","DJ14452","IL","10300 S. Doty","(773) 568-8495","2937082"
"2022-08-30T00:00:00.000","FORD","LL",,"BLK","BQ11378","IL","701 N. Sacramento","(773) 265-7605","7038260"
"2022-08-30T00:00:00.000","FORD","LL",,"WHI","91870SB","IL","701 N. Sacramento","(773) 265-7605","7038286"
"2022-08-30T00:00:00.000","FORD","LL",,"WHI","91870SB","IL","701 N. Sacramento","(773) 265-7605","7038286"
"2022-08-30T00:00:00.000","FORD","LL","TK","WHI","CT16343","IL","701 N. Sacramento","(773) 265-7605","7038272"
"2022-08-30T00:00:00.000","FORD","PK",,"RED","2645192B","IL","701 N. Sacramento","(773) 265-7605","7038258"
"2022-08-30T00:00:00.000","FORD","PK",,"GRY",,"IL","701 N. Sacramento","(773) 265-7605","7038236"
"2022-08-30T00:00:00.000","FORD","PK",,"RED","472236D","IL","701 N. Sacramento","(773) 265-1846","1544135"
"2022-08-30T00:00:00.000","GMC","4D",,"BLK","CD92041","IL","701 N. Sacramento","(773) 265-7605","7038280"
"2022-08-30T00:00:00.000","GMC","LL",,"WHI","DF79836","IL","701 N. Sacramento","(773) 265-7605","7038256"
"2022-08-30T00:00:00.000","GMC","LL",,"SIL","CK13052","IL","10300 S. Doty","(773) 568-8495","2937077"
"2022-08-30T00:00:00.000","HOND","4D",,"SIL","4368A70","IL","701 N. Sacramento","(773) 265-7605","7038275"
"2022-08-30T00:00:00.000","HOND","4D",,"WHI","Y747257","IL","701 N. Sacramento","(773) 265-7605","7038245"
"2022-08-30T00:00:00.000","HOND","4D",,"MAR","532XVB","IL","701 N. Sacramento","(773) 265-7605","7038277"
"2022-08-30T00:00:00.000","HYUN","4D",,"WHI","CJK9791","GA","701 N. Sacramento","(773) 265-7605","7038273"
"2022-08-30T00:00:00.000","HYUN","4D",,"GRY","CA37809","IL","10300 S. Doty","(773) 568-8495","2937075"
"2022-08-30T00:00:00.000","HYUN","4D",,"BLU","JHX2128","OH","400 E. Lower Wacker","(312) 744-7550","0264786"
"2022-08-30T00:00:00.000","HYUN","4D",,"WHI","Q590865","IL","701 N. Sacramento","(773) 265-7605","7038266"
"2022-08-30T00:00:00.000","HYUN","4D",,"SIL","CQ73336","IL","701 N. Sacramento","(773) 265-7605","7038274"
"2022-08-30T00:00:00.000","HYUN","4D",,"SIL","ZX45213","IL","701 N. Sacramento","(773) 265-1846","1544138"
"2022-08-30T00:00:00.000","HYUN","4D",,"BLU",,"IL","10300 S. Doty","(773) 568-8495","2937093"
"2022-08-30T00:00:00.000","HYUN","4D",,"RED","AE22518","IL","Chicago O'hare International Airport remote lot E.","(312) 746-6350","416363"
"2022-08-30T00:00:00.000","HYUN","LD",,"BLK","CJ29547","IL","400 E. Lower Wacker","(312) 744-7550","0264787"
"2022-08-30T00:00:00.000","HYUN","LL",,"MAR","CS24411","IL","Chicago O'hare International Airport remote lot E.","(312) 746-6350","416360"
"2022-08-30T00:00:00.000","HYUN","LL",,"MAR","CS24411","IL","Chicago O'hare International Airport remote lot E.","(312) 746-6350","416360"
"2022-08-30T00:00:00.000","HYUN","LL",,"SIL","A834426","IL","10300 S. Doty","(773) 568-8495","2937107"
"2022-08-30T00:00:00.000","HYUN","LL",,"GRY","CL55295","IL","701 N. Sacramento","(773) 265-7605","7038265"
"2022-08-30T00:00:00.000","INFI","4D",,"MAR","BG89716","IL","10300 S. Doty","(773) 568-8495","2937102"
"2022-08-30T00:00:00.000","INFI","4D",,"BLK",,"IL","10300 S. Doty","(773) 568-8495","2937085"
"2022-08-30T00:00:00.000","JEEP","4D",,"GRN","BC68345","IL","701 N. Sacramento","(773) 265-7605","7038302"
"2022-08-30T00:00:00.000","JEEP","LL",,"ONG","CN93987","IL","701 N. Sacramento","(773) 265-1846","1544137"
"2022-08-30T00:00:00.000","KIA","4D",,"BLU","CX78679","IL","701 N. Sacramento","(773) 265-7605","7038267"
"2022-08-30T00:00:00.000","KIA","4D",,"SIL","BZ86397","IL","10300 S. Doty","(773) 568-8495","2937094"
"2022-08-30T00:00:00.000","KIA","4D",,"SIL","8V51Z2","TN","10300 S. Doty","(773) 568-8495","2937106"
"2022-08-30T00:00:00.000","KIA","4D",,"BLK",,"IL","10300 S. Doty","(773) 568-8495","2937076"
"2022-08-30T00:00:00.000","KIA","4D",,"GRY","R324853","IN","701 N. Sacramento","(773) 265-7605","7038279"
"2022-08-30T00:00:00.000","KIA","LL",,"CPR","ZU40925","IL","10300 S. Doty","(773) 568-8495","2937092"
"2022-08-30T00:00:00.000","KIA","LL",,"WHI","BMP657","KY","10300 S. Doty","(773) 568-8495","2937080"
"2022-08-30T00:00:00.000","KIA","LL","TK","GRY","BR21665","IL","701 N. Sacramento","(773) 265-7605","7038285"
"2022-08-30T00:00:00.000","MAZD","LL",,"BLU","BU85328","IL","Chicago O'hare International Airport remote lot E.","(312) 746-6350","416361"
"2022-08-30T00:00:00.000","MITS","LD",,"WHI","CJ41244","IL","10300 S. Doty","(773) 568-8495","2937096"
"2022-08-30T00:00:00.000","MITS","LL",,"BLU","8PCX462","CA","701 N. Sacramento","(773) 265-7605","7038269"
"2022-08-30T00:00:00.000","MITS","LL","TK","GRY","DF68251","IL","10300 S. Doty","(773) 568-8495","2937103"
"2022-08-30T00:00:00.000","NISS","4D",,"BLK","CK82748","IL","701 N. Sacramento","(773) 265-7605","7038278"
"2022-08-30T00:00:00.000","NISS","4D",,"RED","DM22320","IL","701 N. Sacramento","(773) 265-7605","7038282"
"2022-08-30T00:00:00.000","NISS","PK",,"GRY",,"IL","10300 S. Doty","(773) 568-8495","2937101"
"2022-08-30T00:00:00.000","PONT","4D",,"GRY","004322A0","IL","10300 S. Doty","(773) 568-8495","2937083"
"2022-08-30T00:00:00.000","SAA","2D",,"GRY","CT31800","IL","10300 S. Doty","(773) 568-8495","2937086"
"2022-08-30T00:00:00.000","SUBA","SW",,"RED","BM81986","IL","701 N. Sacramento","(773) 265-7605","7038250"
"2022-08-30T00:00:00.000","TOYT","2D",,"WHI","CJ70905","IL","701 N. Sacramento","(773) 265-7605","7038244"
"2022-08-30T00:00:00.000","TOYT","4D",,"BLK","AE15210","IL","701 N. Sacramento","(773) 265-7605","7038237"
"2022-08-30T00:00:00.000","TOYT","4D",,"TAN","BPL2468","AZ","701 N. Sacramento","(773) 265-1846","1544144"
"2022-08-30T00:00:00.000","VOLK","4D",,"SIL","CF37335","IL","701 N. Sacramento","(773) 265-7605","7038251"
"2022-08-30T00:00:00.000","YAMA","MC",,"BLU",,,"701 N. Sacramento","(773) 265-7605","7038271"
"2022-08-30T00:00:00.000",,"SE",,"WHI","P898936","IN","10300 S. Doty","(773) 785-9752","1723598"
"2022-08-30T00:00:00.000",,,,,"DP40171","IL","10300 S. Doty","(773) 568-8495","2937084"
"2022-08-29T00:00:00.000","ACUR","LL",,"BLK","BT33209","IL","701 N. Sacramento","(773) 265-7605","7038235"
"2022-08-29T00:00:00.000","ACUR","LL",,"BLU","CV29609","IL","701 N. Sacramento","(773) 265-7605","7038230"
"2022-08-29T00:00:00.000","AUDI","4D",,"GRY","CA65383","IL","701 N. Sacramento","(773) 265-7605","7038229"
"2022-08-29T00:00:00.000","AUDI","4D",,"SIL","DK33232","IL","10300 S. Doty","(773) 785-9752","1723592"
"2022-08-29T00:00:00.000","CADI","4D",,"WHI","BN59179","IL","10300 S. Doty","(773) 785-9752","1723594"
"2022-08-29T00:00:00.000","CHEV","2D",,"BLK","DA29576","IL","10300 S. Doty","(773) 568-8495","2937065"
"2022-08-29T00:00:00.000","CHEV","2D",,"BLK","CL23335","IL","10300 S. Doty","(773) 568-8495","2937055"
"2022-08-29T00:00:00.000","CHEV","4D",,"BLK","R397587","IN","10300 S. Doty","(773) 568-8495","2937071"
"2022-08-29T00:00:00.000","CHEV","4D",,"RED","DL12436","IL","701 N. Sacramento","(773) 265-7605","7038211"
"2022-08-29T00:00:00.000","CHEV","LL",,"RED","CZ19431","IL","10300 S. Doty","(773) 568-8495","2937072"
"2022-08-29T00:00:00.000","CHRY","4D",,"WHI","DF38356","IL","10300 S. Doty","(773) 568-8495","2937062"
"2022-08-29T00:00:00.000","CHRY","VN",,"RED","710162","IL","701 N. Sacramento","(773) 265-7605","7038227"
"2022-08-29T00:00:00.000","DODG","4D",,"BLK","CJ68320","IL","701 N. Sacramento","(773) 265-7605","7038213"
"2022-08-29T00:00:00.000","DODG","4D",,"MAR","AF81982","IL","10300 S. Doty","(773) 568-8495","2937049"
"2022-08-29T00:00:00.000","DODG","VN",,"BLU","CX29859","IL","701 N. Sacramento","(773) 265-7605","7038216"
"2022-08-29T00:00:00.000","FORD","4D",,"BLK","CS97894","IL","400 E. Lower Wacker","(312) 744-7550","0264742"
"2022-08-29T00:00:00.000","FORD","LL",,"GRY","801208","IL","10300 S. Doty","(773) 568-8495","2937069"
"2022-08-29T00:00:00.000","FORD","PK",,"SIL","2903178B","IL","701 N. Sacramento","(773) 265-7605","7038224"
"2022-08-29T00:00:00.000","FORD","PK",,"WHI","2720809B","IL","10300 S. Doty","(773) 568-8495","2937051"
"2022-08-29T00:00:00.000","HOND","2D",,"SIL","CW28454","IL","701 N. Sacramento","(773) 265-7605","7038208"
"2022-08-29T00:00:00.000","HOND","4D",,"GRY","DK25630","IL","10300 S. Doty","(773) 568-8495","2937043"
"2022-08-29T00:00:00.000","HOND","4D",,"WHI","DB65953","IL","701 N. Sacramento","(773) 265-7605","7038204"
"2022-08-29T00:00:00.000","HOND","4D",,"BLK",,"IL","701 N. Sacramento","(773) 265-7605","7038226"
"2022-08-29T00:00:00.000","HOND","4D",,"WHI","CX26191","IL","10300 S. Doty","(773) 568-8495","2937042"
"2022-08-29T00:00:00.000","HOND","VN","ODY","SIL",,,"10300 S. Doty","(773) 568-8495","2937059"
"2022-08-29T00:00:00.000","HYUN","4D",,"GRY","DJ46386","IL","10300 S. Doty","(773) 568-8495","2937044"
"2022-08-29T00:00:00.000","HYUN","4D",,"WHI","DH44391","IL","10300 S. Doty","(773) 568-8495","2937070"
"2022-08-29T00:00:00.000","HYUN","4D",,"SIL","414382","IL","701 N. Sacramento","(773) 265-7605","7038225"
"2022-08-29T00:00:00.000","HYUN","LL",,"GRY","BM82175","IL","10300 S. Doty","(773) 568-8495","2937052"
"2022-08-29T00:00:00.000","INFI","4D",,"SIL","TVK778","IN","10300 S. Doty","(773) 568-8495","2937067"
"2022-08-29T00:00:00.000","JAGU","LL",,"BLK","CRR3160","GA","10300 S. Doty","(773) 568-8495","2937060"
"2022-08-29T00:00:00.000","KIA","4D",,"BLK",,"IL","10300 S. Doty","(773) 568-8495","2937068"
"2022-08-29T00:00:00.000","KIA","4D",,"RED","CG65902","IL","10300 S. Doty","(773) 568-8495","2937066"
"2022-08-29T00:00:00.000","KIA","4D",,"BLK","NFY4037","TX","10300 S. Doty","(773) 568-8495","2937048"
"2022-08-29T00:00:00.000","KIA","LL",,"BLU","CN96856","IL","701 N. Sacramento","(773) 265-7605","7038233"
"2022-08-29T00:00:00.000","KIA","LL",,"CPR","CS68108","IL","10300 S. Doty","(773) 568-8495","2937056"
"2022-08-29T00:00:00.000","LINC","4D",,"BLK","AMR4050","WI","400 E. Lower Wacker","(312) 744-7550","0264729"
"2022-08-29T00:00:00.000","NISS","4D","ALT","SIL","CLX3719","GA","10300 S. Doty","(773) 568-8495","2937057"
"2022-08-29T00:00:00.000","NISS","4D",,"GRY","CU54719","IL","701 N. Sacramento","(773) 265-7605","7038187"
"2022-08-29T00:00:00.000","NISS","LL",,"RED","AD89872","IL","701 N. Sacramento","(773) 265-7605","7038221"
"2022-08-29T00:00:00.000","NISS","LL","TK","BLK","MDC671","IA","10300 S. Doty","(773) 568-8495","2937045"
"2022-08-29T00:00:00.000","NISS","SD",,"BLK","CD16997","IL","701 N. Sacramento","(773) 265-7605","7038210"
"2022-08-29T00:00:00.000","OTTE","PK",,"BGE","332860RV","IL","10300 S. Doty","(773) 785-9752","1723591"
"2022-08-29T00:00:00.000","PONT","4D",,"SIL","D307AN","MO","10300 S. Doty","(773) 785-9752","1723593"
"2022-08-29T00:00:00.000","SATR","4D",,"RED","Y765997","IL","10300 S. Doty","(773) 568-8495","2937063"
"2022-08-29T00:00:00.000","TOYT","4D",,"GRY","BR85235","IL","701 N. Sacramento","(773) 265-7605","7038220"
"2022-08-29T00:00:00.000","TOYT","4D",,"SIL","DM85485","IL","701 N. Sacramento","(773) 265-7605","7038231"
"2022-08-29T00:00:00.000","TOYT","4D",,"MAR","JAWDAN","IN","400 E. Lower Wacker","(312) 744-7550","0264747"
"2022-08-29T00:00:00.000","TOYT","4D",,"WHI",,"IL","701 N. Sacramento","(773) 265-1846","1544130"
"2022-08-29T00:00:00.000","TOYT","4D",,"WHI",,"IL","701 N. Sacramento","(773) 265-1846","1544130"
"2022-08-29T00:00:00.000","TOYT","4D",,"TAN","DK43834","IL","10300 S. Doty","(773) 568-8495","2937061"
"2022-08-29T00:00:00.000","TOYT","4D",,"GRY","Q237538","IL","701 N. Sacramento","(773) 265-7605","7038218"
"2022-08-29T00:00:00.000","TOYT","VN",,"BGE",,"IL","10300 S. Doty","(773) 568-8495","2937053"
"2022-08-29T00:00:00.000",,"MC",,"BLK",,"IL","10300 S. Doty","(773) 568-8495","2937073"
"2022-08-28T00:00:00.000","AUDI","4D",,"WHI","DP31090","IL","701 N. Sacramento","(773) 265-7605","7038180"
"2022-08-28T00:00:00.000","BMW","MC",,"RED",,"IL","701 N. Sacramento","(773) 265-7605","7038174"
"2022-08-28T00:00:00.000","BUIC","4D",,"BLU","ANZ1673","WI","10300 S. Doty","(773) 568-8495","2937033"
"2022-08-28T00:00:00.000","CADI","2D",,"BLK","CD46526","IL","10300 S. Doty","(773) 568-8495","2937029"
"2022-08-28T00:00:00.000","CADI","4D",,"BLK","4241634","IL","701 N. Sacramento","(773) 265-7605","7038181"
"2022-08-28T00:00:00.000","CHEV","4D",,"SIL","CY41208","IL","701 N. Sacramento","(773) 265-7605","7038169"
"2022-08-28T00:00:00.000","CHRY","4D",,"WHI",,"IL","10300 S. Doty","(773) 568-8495","2937025"
"2022-08-28T00:00:00.000","DODG","VN",,"SIL","CN23578","IL","701 N. Sacramento","(773) 265-7605","7038138"
"2022-08-28T00:00:00.000","DODG","VN",,"BLK","BV79681","IL","10300 S. Doty","(773) 568-8495","2937009"
"2022-08-28T00:00:00.000","FORD","4D",,"WHI","Z774035","IL","10300 S. Doty","(773) 568-8495","2937021"
"2022-08-28T00:00:00.000","FORD","4D",,"SIL",,"IL","10300 S. Doty","(773) 568-8495","2937036"
"2022-08-28T00:00:00.000","FORD","LL",,"WHI","AE72097","IL","10300 S. Doty","(773) 568-8495","2937039"
"2022-08-28T00:00:00.000","FORD","LL","TK","BLK","DH92557","IL","10300 S. Doty","(773) 568-8495","2937005"
"2022-08-28T00:00:00.000","HOMD","MC","CYL","RED",,"IL","10300 S. Doty","(773) 568-8495","2937032"
"2022-08-28T00:00:00.000","HOND","4H",,"BLK","JVC925","IN","10300 S. Doty","(773) 568-8495","2937019"
"2022-08-28T00:00:00.000","HOND","VN",,"RED","DN20631","IL","701 N. Sacramento","(773) 265-7605","7038177"
"2022-08-28T00:00:00.000","HYUN","4D",,"RED","CY87618","IL","10300 S. Doty","(773) 568-8495","2937037"
"2022-08-28T00:00:00.000","HYUN","4D",,"BLU","DM40008","IL","701 N. Sacramento","(773) 265-7605","7038183"
"2022-08-28T00:00:00.000","HYUN","4D",,"BRO","AK79472","IL","701 N. Sacramento","(773) 265-7605","7038185"
"2022-08-28T00:00:00.000","HYUN","4D",,"RED",,"IL","10300 S. Doty","(773) 568-8495","2937026"
"2022-08-28T00:00:00.000","HYUN","4D",,"GRY","8MQD619","CA","701 N. Sacramento","(773) 265-7605","7038156"
"2022-08-28T00:00:00.000","HYUN","4D",,"BLK","BX59825","IL","701 N. Sacramento","(773) 265-7605","7038145"
"2022-08-28T00:00:00.000","HYUN","4D",,"GRY","CD49140","IL","701 N. Sacramento","(773) 265-7605","7038184"
"2022-08-28T00:00:00.000","HYUN","4D",,"BLU","BG42299","IL","701 N. Sacramento","(773) 265-7605","7038179"
"2022-08-28T00:00:00.000","HYUN","4D",,"DBL","CECE62","IL","701 N. Sacramento","(773) 265-7605","7038186"
"2022-08-28T00:00:00.000","HYUN","LL",,"WHI","BU44793","IL","10300 S. Doty","(773) 568-8495","2937028"
"2022-08-28T00:00:00.000","JEEP","LL","TK","GRY","CH50969","IL","701 N. Sacramento","(773) 265-7605","7038158"
"2022-08-28T00:00:00.000","JEEP","LL",,"WHI","727AA418","IL","10300 S. Doty","(773) 568-8495","2937024"
"2022-08-28T00:00:00.000","JEEP","LL","TK","GRY","20627B","IN","10300 S. Doty","(773) 568-8495","2937007"
"2022-08-28T00:00:00.000","JEEP","LL","TK","GRY","V863018","IL","701 N. Sacramento","(773) 265-7605","7038163"
