Season,Facility ID,Latitude,Longitude,Street1,Street2,City,State,Postal Code,Country,Facility Name,URL,Phone,Contact,Begin Date,End Date,Begin Time,End Time,Begin DateTime,End DateTime,Recurrence Days,Hours,Eligibility,Cost,Notes,Record ID,Location,Boundaries - ZIP Codes,Community Areas,Zip Codes,Census Tracts,Wards
2017-2018,96,41.73545,-87.74051,8639 SOUTH CICERO AVENUE,,Chicago,IL,60652,United States of America,CVS/pharmacy,http://www.cvs.com,773-284-6332,,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 10:00 AM-6:00 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2017-2018_96,"(41.73545, -87.74051)",8,69,4300,197,30
2017-2018,174,41.9243,-87.6395,2317 N CLARK ST,,CHICAGO,IL,60614,United States of America,Walgreens,http://www.Walgreens.com,773-929-7488,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-5:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2017-2018_174,"(41.9243, -87.6395)",16,68,21190,207,34
2017-2018,173,41.7731,-87.58774,1533 E 67TH ST,,CHICAGO,IL,60637,United States of America,Walgreens,http://www.Walgreens.com,773-493-733,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,Call for details.,,2017-2018_173,"(41.7731, -87.58774)",60,39,22260,416,33
2017-2018,164,41.89666,-87.62407,757 N MICHIGAN AVE,,CHICAGO,IL,60611,United States of America,Walgreens,http://www.Walgreens.com,312-664-8686,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",24 Hours,,Call for details.,,2017-2018_164,"(41.89666, -87.62407)",6,37,21182,158,11
2017-2018,242,41.7223,-87.5751,2011 E 95TH ST,,CHICAGO,IL,60617,United States of America,Walgreens,http://www.Walgreens.com,773-731-9663,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2017-2018_242,"(41.7223, -87.5751)",25,48,21202,252,37
2017-2018,148,41.89018,-87.63728,344 W HUBBARD ST,,Chicago,IL,60654,United States of America,CVS/pharmacy,www.minuteclinic.com,312-222-2570,,10/01/2016,09/01/2020,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday","Mon: 8:30 AM-7:30 PM, Tue: 8:30 AM-7:30 PM, Wed: 8:30 AM-7:30 PM, Thu: 8:30 AM-7:30 PM, Fri: 8:30 AM-7:30 PM, Sat: 9:00 AM-5:30 PM, Sun: 9:00 AM-4:30 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2017-2018_148,"(41.89018, -87.63728)",55,37,4446,652,36
2017-2018,206,41.9378,-87.6495,3046 N HALSTED ST,,CHICAGO,IL,60657,United States of America,Walgreens,http://www.Walgreens.com,773-325-413,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 8:00 AM-10:00 PM, Sun: 8:00 AM-10:00 PM",,Call for details.,,2017-2018_206,"(41.9378, -87.6495)",22,57,4449,681,25
2017-2018,49,41.73783,-87.60488,8539 S. Cottage Grove Ave.,,Chicago,IL,60619,United States of America,8th Ward Office,,,,09/25/2017,09/25/2017,10:00:00,14:00:00,09/25/2017 10:00:00 AM,09/25/2017 02:00:00 PM,Monday,,,"No cost to individual. If insured, insurance will be billed. Earn 200 Park Points here! Obtenga 200 Puntos Para Los Parques de Chicago!",,2017-2018_49,"(41.73783, -87.60488)",61,40,21546,140,32
2017-2018,186,42.01163,-87.81825,7652 W TOUHY AVE,,CHICAGO,IL,60631,United States of America,Walgreens,http://www.Walgreens.com,773-631-5903,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 7:00 AM-7:30 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,Call for details.,,2017-2018_186,"(42.01163, -87.81825)",17,77,22243,653,29
2017-2018,67,41.68914,-87.62086,11255 S MICHIGAN AVE,,Chicago,IL,60628,United States of America,Roseland Community WIC,https://www.cityofchicago.org/city/en/depts/cdph/supp_info/health-protection/immunizations_walk-inclinics.html,773-785-1173,,09/01/2017,09/01/2020,,,,,"Monday, Tuesday, Wednesday","Mondays, Tuesdays, Wednesdays: 8:00 AM to 3:30 PM. Closed 2nd Wed every month 12 to 4 PM",,"No cost to individual. If insured, insurance will be billed. Earn 200 Park Points here! Obtenga 200 Puntos Para Los Parques de Chicago!",,2017-2018_67,"(41.68914, -87.62086)",19,45,21861,253,43
2017-2018,175,41.9253,-87.6664,1520 W FULLERTON AVE,,CHICAGO,IL,60614,United States of America,Walgreens,http://www.Walgreens.com,773-929-6968,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-5:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2017-2018_175,"(41.9253, -87.6664)",16,68,21190,770,40
2017-2018,137,41.7795,-87.64513,641 WEST 63RD STREET,,Chicago,IL,60652,United States of America,CVS/pharmacy,http://www.cvs.com,773-783-8724,,10/01/2016,09/01/2020,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday","Mon: 8:00 AM-4:00 PM, Tue: 10:00 AM-6:00 PM, Wed: 8:00 AM-4:00 PM, Thu:10:00 AM-6:00 PM, Fri: 8:00 AM-4:00 PM, Sat: Closed, Sun: Closed",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2017-2018_137,"(41.7795, -87.64513)",11,66,21559,436,4
2017-2018,94,41.969,-87.67948,4800 NORTH DAMEN AVENUE,,Chicago,IL,60625,United States of America,CVS/pharmacy,http://www.cvs.com,773-907-2010,,10/01/2016,09/01/2020,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2017-2018_94,"(41.969, -87.67948)",20,6,21849,106,18
2017-2018,62,41.77969,-87.64143,641 W 63RD ST,Lower Level,Chicago,IL,60621,United States of America,Englewood Neighborhood Health Center,https://www.cityofchicago.org/city/en/depts/cdph/supp_info/health-protection/immunizations_walk-inclinics.html,312-745-1000,,09/01/2017,09/01/2020,,,,,"Thursday, Friday","Thursdays: 9:00 AM-4:30 PM, Fridays: 8:00 AM to 3:30 PM",,"No cost to individual. If insured, insurance will be billed. Earn 200 Park Points here! Obtenga 200 Puntos Para Los Parques de Chicago!",,2017-2018_62,"(41.77969, -87.64143)",11,66,21559,435,4
2017-2018,131,41.96739,-87.7599,4777 NORTH MILWAUKEE AVENUE,,Chicago,IL,60630,United States of America,CVS/pharmacy,http://www.cvs.com,773-205-3270,,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-9:00 PM, Tue: 8:00 AM-9:00 PM, Wed: 8:00 AM-9:00 PM, Thu: 8:00 AM-9:00 PM, Fri: 8:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2017-2018_131,"(41.96739, -87.7599)",48,15,21869,260,50
2017-2018,208,41.88144,-87.68538,2340 W MADISON ST,,CHICAGO,IL,60612,United States of America,Walgreens,http://www.Walgreens.com,312-226-7913,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-5:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2017-2018_208,"(41.88144, -87.68538)",28,29,21184,37,46
2017-2018,65,41.85831,-87.66577,1713 S. Ashland Ave.,,Chicago,IL,60608,United States of America,Lower West WIC,https://www.cityofchicago.org/city/en/depts/cdph/supp_info/health-protection/immunizations_walk-inclinics.html,312-743-1198,,09/01/2017,09/01/2020,,,,,"Thursday, Friday",Thursdays & Fridays: 8:30 AM to 3:30 PM,,"No cost to individual. If insured, insurance will be billed. Earn 200 Park Points here! Obtenga 200 Puntos Para Los Parques de Chicago!",,2017-2018_65,"(41.85831, -87.66577)",43,33,14920,270,26
2017-2018,271,41.93952,-87.71352,3424 W BELMONT AVE,,CHICAGO,IL,60618,United States of America,Walgreens,http://www.Walgreens.com,773-267-2328,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2017-2018_271,"(41.93952, -87.71352)",39,22,21538,138,12
2017-2018,180,41.9041,-87.6302,1200 N DEARBORN ST,,CHICAGO,IL,60610,United States of America,Walgreens,http://www.Walgreens.com,312-943-973,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 8:00 AM-10:00 PM, Sun: 8:00 AM-10:00 PM",,Call for details.,,2017-2018_180,"(41.9041, -87.6302)",54,37,14926,17,11
2017-2018,150,41.93363,-87.64574,2828 N CLARK ST,,Chicago,IL,60657,United States of America,CVS/pharmacy,www.minuteclinic.com,773-525-1377,,10/01/2016,09/01/2020,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday","Mon: 8:30 AM-7:30 PM, Tue: 8:30 AM-7:30 PM, Wed: 8:30 AM-7:30 PM, Thu: 8:30 AM-7:30 PM, Fri: 8:30 AM-7:30 PM, Sat: 9:00 AM-5:30 PM, Sun: 9:00 AM-4:30 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2017-2018_150,"(41.93363, -87.64574)",22,57,4449,684,25
2017-2018,149,41.70541,-87.72028,3951 W 103RD ST,,Chicago,IL,60655,United States of America,CVS/pharmacy,www.minuteclinic.com,773-881-3359,,10/01/2016,09/01/2020,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday","Mon: 8:30 AM-7:30 PM, Tue: 8:30 AM-7:30 PM, Wed: 8:30 AM-7:30 PM, Thu: 8:30 AM-7:30 PM, Fri: 8:30 AM-7:30 PM, Sat: 9:00 AM-5:30 PM, Sun: 9:00 AM-4:30 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2017-2018_149,"(41.70541, -87.72028)",33,73,4447,316,42
2017-2018,196,41.9104,-87.6889,2440 W NORTH AVE,,CHICAGO,IL,60647,United States of America,Walgreens,http://www.Walgreens.com,773-489-5607,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,Call for details.,,2017-2018_196,"(41.9104, -87.6889)",1,25,22535,287,41
2017-2018,41,41.96246,-87.68435,4455 N. Lincoln Ave.,,Chicago,IL,60625,United States of America,47th Ward-Sulzer Library,,,,10/14/2017,10/14/2017,9:00:00,13:00:00,10/14/2017 09:00:00 AM,10/14/2017 01:00:00 PM,Saturday,,,"No cost to individual. If insured, insurance will be billed. Earn 200 Park Points here! Obtenga 200 Puntos Para Los Parques de Chicago!",,2017-2018_41,"(41.96246, -87.68435)",20,6,21849,667,18
2017-2018,45,41.99739,-87.70403,2949 W. Devon,,Chicago,IL,60659,United States of America,50th Ward,,,,09/27/2017,09/27/2017,10:00:00,14:00:00,09/27/2017 10:00:00 AM,09/27/2017 02:00:00 PM,Wednesday,,,"No cost to individual. If insured, insurance will be billed. Earn 200 Park Points here! Obtenga 200 Puntos Para Los Parques de Chicago!",,2017-2018_45,"(41.99739, -87.70403)",50,20,4450,30,27
2017-2018,286,41.88454,-87.6278,151 N STATE ST,,CHICAGO,IL,60601,United States of America,Walgreens,http://www.Walgreens.com,312-863-4249,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2017-2018_286,"(41.88454, -87.6278)",42,38,14309,580,36
2017-2018,37,41.92267,-87.6535,2250 N. Sheffield Ave.,Room 312 and 313,Chicago,IL,60614,United States of America,43rd Ward-DePaul Student Center,,,,09/30/2017,09/30/2017,10:00:00,15:00:00,09/30/2017 10:00:00 AM,09/30/2017 03:00:00 PM,Saturday,,,"No cost to individual. If insured, insurance will be billed. Earn 200 Park Points here! Obtenga 200 Puntos Para Los Parques de Chicago!",,2017-2018_37,"(41.92267, -87.6535)",16,68,21190,744,34
2017-2018,91,41.93745,-87.64407,3033 NORTH BROADWAY STREET,,Chicago,IL,60657,United States of America,CVS/pharmacy,http://www.cvs.com,773-883-6141,,10/01/2016,09/01/2020,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2017-2018_91,"(41.93745, -87.64407)",22,57,4449,683,25
2017-2018,124,41.9973,-87.70062,2825 WEST DEVON AVENUE,,Chicago,IL,60659,United States of America,CVS/pharmacy,http://www.cvs.com,773-262-0900,,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2017-2018_124,"(41.9973, -87.70062)",50,20,4450,30,27
2017-2018,219,41.95996,-87.76673,4343 N CENTRAL AVE,,CHICAGO,IL,60634,United States of America,Walgreens,http://www.Walgreens.com,773-427-9456,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",24 Hours,,Call for details.,,2017-2018_219,"(41.95996, -87.76673)",21,15,22254,260,19
2017-2018,2,41.8415,-87.6497,2901 S. Poplar Ave.,,Chicago,IL,60608,United States of America,11th Ward-McGuane Park,,,,10/26/2017,10/26/2017,10:00:00,14:00:00,10/26/2017 10:00:00 AM,10/26/2017 02:00:00 PM,Thursday,,,"No cost to individual. If insured, insurance will be billed. Earn 200 Park Points here! Obtenga 200 Puntos Para Los Parques de Chicago!",,2017-2018_2,"(41.8415, -87.6497)",43,58,14920,59,48
2017-2018,229,41.7642,-87.6827,7111 S WESTERN AVE,,CHICAGO,IL,60636,United States of America,Walgreens,http://www.Walgreens.com,773-863-8009,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-5:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-6:00 PM",,Call for details.,,2017-2018_229,"(41.7642, -87.6827)",23,64,22257,333,30
2017-2018,158,41.93877,-87.76864,5650 W BELMONT AVE,,CHICAGO,IL,60634,United States of America,Walgreens,http://www.Walgreens.com,773-777-4611,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-6:00 PM",,Call for details.,,2017-2018_158,"(41.93877, -87.76864)",52,15,22254,342,21
2017-2018,276,41.93178,-87.69797,2744 N CALIFORNIA AVE,,CHICAGO,IL,60647,United States of America,Walgreens,http://www.Walgreens.com,773-342-2818,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2017-2018_276,"(41.93178, -87.69797)",1,23,22535,548,40
2017-2018,202,41.86597,-87.71152,3401 W ROOSEVELT RD,,CHICAGO,IL,60624,United States of America,Walgreens,http://www.Walgreens.com,773-542-1232,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,Call for details.,,2017-2018_202,"(41.86597, -87.71152)",57,30,21572,772,14
2017-2018,240,41.82506,-87.68519,3798 S WESTERN AVE,,CHICAGO,IL,60609,United States of America,Walgreens,http://www.Walgreens.com,773-254-6383,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-7:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2017-2018_240,"(41.82506, -87.68519)",56,56,14924,2,1
2017-2018,43,42.01533,-87.6683,7356 N. Greenview Ave.,,Chicago,IL,60626,United States of America,49th Ward Office,,,,10/07/2017,10/07/2017,9:00:00,14:00:00,10/07/2017 09:00:00 AM,10/07/2017 02:00:00 PM,Saturday,,,"No cost to individual. If insured, insurance will be billed. Earn 200 Park Points here! Obtenga 200 Puntos Para Los Parques de Chicago!",,2017-2018_43,"(42.01533, -87.6683)",9,10,21853,357,5
2017-2018,228,41.95367,-87.70746,3153 W IRVING PARK RD,,CHICAGO,IL,60618,United States of America,Walgreens,http://www.Walgreens.com,773-588-9196,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 8:00 AM-10:00 PM, Sun: 8:00 AM-10:00 PM",,Call for details.,,2017-2018_228,"(41.95367, -87.70746)",39,16,21538,372,20
2017-2018,59,41.88391,-87.63201,121 N. LaSalle St.,,Chicago,IL,60602,United States of America,City Hall-11th Floor Lobby,,,,11/03/2017,11/03/2017,9:00:00,14:00:00,11/03/2017 09:00:00 AM,11/03/2017 02:00:00 PM,Friday,,,"No cost to individual. If insured, insurance will be billed. Earn 200 Park Points here! Obtenga 200 Puntos Para Los Parques de Chicago!",,2017-2018_59,"(41.88391, -87.63201)",41,38,14310,92,36
2017-2018,15,41.79514,-87.78703,5330 S. Nashville,,Chicago,IL,60638,United States of America,23rd Ward-St. Daniel Church,,,,10/24/2017,10/24/2017,10:00:00,14:00:00,10/24/2017 10:00:00 AM,10/24/2017 02:00:00 PM,Tuesday,,,"No cost to individual. If insured, insurance will be billed. Earn 200 Park Points here! Obtenga 200 Puntos Para Los Parques de Chicago!",,2017-2018_15,"(41.79514, -87.78703)",7,53,22268,588,6
2017-2018,193,41.9538,-87.68644,2301 W IRVING PARK RD,,CHICAGO,IL,60618,United States of America,Walgreens,http://www.Walgreens.com,773-267-8410,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-6:00 PM",,Call for details.,,2017-2018_193,"(41.9538, -87.68644)",39,46,21538,613,18
2017-2018,118,41.7069,-87.67003,1930 WEST 103RD STREET,,Chicago,IL,60643,United States of America,CVS/pharmacy,http://www.cvs.com,773-239-8041,,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2017-2018_118,"(41.7069, -87.67003)",13,71,22212,628,42
2017-2018,243,41.9398,-87.654,1001 W BELMONT AVE,,CHICAGO,IL,60657,United States of America,Walgreens,http://www.Walgreens.com,773-477-1151,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-7:00 PM, Sat: Closed, Sun: Closed",,Call for details.,,2017-2018_243,"(41.9398, -87.654)",22,57,4449,681,25
2017-2018,4,41.7749,-87.72836,4233 W. 65th St.,,Chicago,IL,60629,United States of America,13th Ward-West Lawn Park,,,,11/01/2017,11/01/2017,10:00:00,13:00:00,11/01/2017 10:00:00 AM,11/01/2017 01:00:00 PM,Wednesday,,,"No cost to individual. If insured, insurance will be billed. Earn 200 Park Points here! Obtenga 200 Puntos Para Los Parques de Chicago!",,2017-2018_4,"(41.7749, -87.72836)",58,63,21867,6,15
2017-2018,266,41.92396,-87.74718,4817 W FULLERTON AVE,,CHICAGO,IL,60639,United States of America,Walgreens,http://www.Walgreens.com,773-889-7411,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2017-2018_266,"(41.92396, -87.74718)",2,19,22615,306,17
2017-2018,210,41.9244,-87.76652,5600 W FULLERTON AVE,,CHICAGO,IL,60639,United States of America,Walgreens,http://www.Walgreens.com,773-745-1640,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",24 Hours,,Call for details.,,2017-2018_210,"(41.9244, -87.76652)",2,19,22615,58,21
2017-2018,13,41.72987,-87.66242,9011 S. Ashland Ave.,,Chicago,IL,60620,United States of America,21st Ward Office,,,,10/16/2017,10/16/2017,10:00:00,14:00:00,10/16/2017 10:00:00 AM,10/16/2017 02:00:00 PM,Monday,,,"No cost to individual. If insured, insurance will be billed. Earn 200 Park Points here! Obtenga 200 Puntos Para Los Parques de Chicago!",,2017-2018_13,"(41.72987, -87.66242)",59,72,21554,195,13
2017-2018,3,41.8231,-87.67858,2210 W. Pershing Rd.,,Chicago,IL,60609,United States of America,12th Ward-McKinley Park Fieldhouse,,,,10/18/2017,10/18/2017,9:00:00,14:00:00,10/18/2017 09:00:00 AM,10/18/2017 02:00:00 PM,Wednesday,,,"No cost to individual. If insured, insurance will be billed. Earn 200 Park Points here! Obtenga 200 Puntos Para Los Parques de Chicago!",,2017-2018_3,"(41.8231, -87.67858)",37,56,14924,719,1
2017-2018,38,41.94755,-87.65122,850 W. Addison St.,,Chicago,IL,60613,United States of America,44th Ward-CPD 19th District,,,,10/19/2017,10/19/2017,11:00:00,13:00:00,10/19/2017 11:00:00 AM,10/19/2017 01:00:00 PM,Thursday,,,"No cost to individual. If insured, insurance will be billed. Earn 200 Park Points here! Obtenga 200 Puntos Para Los Parques de Chicago!",,2017-2018_38,"(41.94755, -87.65122)",53,57,21186,727,25
2017-2018,262,41.95342,-87.72806,4001 W IRVING PARK RD,,CHICAGO,IL,60641,United States of America,Walgreens,http://www.Walgreens.com,773-685-3527,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2017-2018_262,"(41.95342, -87.72806)",21,16,22618,295,50
2017-2018,126,41.7478,-87.66301,8025 SOUTH ASHLAND AVENUE,,Chicago,IL,60620,United States of America,CVS/pharmacy,http://www.cvs.com,773-783-8943,,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-9:00 PM, Tue: 8:00 AM-9:00 PM, Wed: 8:00 AM-9:00 PM, Thu: 8:00 AM-9:00 PM, Fri: 8:00 AM-9:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2017-2018_126,"(41.7478, -87.66301)",59,70,21554,558,13
2017-2018,274,41.7987,-87.7431,5414 S ARCHER AVE,,CHICAGO,IL,60638,United States of America,Walgreens,http://www.Walgreens.com,773-581-1664,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 10:00 AM-6:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2017-2018_274,"(41.7987, -87.7431)",7,53,22268,173,8
2017-2018,272,41.92417,-87.78781,6460 W FULLERTON AVE,,CHICAGO,IL,60707,United States of America,Walgreens,http://www.Walgreens.com,773-637-4440,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2017-2018_272,"(41.92417, -87.78781)",3,19,4454,137,44
2017-2018,130,41.94626,-87.71357,3411 WEST ADDISON STREET,,Chicago,IL,60618,United States of America,CVS/pharmacy,http://www.cvs.com,773-279-8005,,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-9:00 PM, Tue: 8:00 AM-9:00 PM, Wed: 8:00 AM-9:00 PM, Thu: 8:00 AM-9:00 PM, Fri: 8:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2017-2018_130,"(41.94626, -87.71357)",39,22,21538,138,12
2017-2018,247,41.9679,-87.64986,4720 N MARINE DR,,CHICAGO,IL,60640,United States of America,Walgreens,http://www.Walgreens.com,773-769-1315,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2017-2018_247,"(41.9679, -87.64986)",15,31,22616,636,39
