"application_id","address","street_number_from","street_number_to","street_direction","street_name","street_type","data_type","date","comment","data_source","latitude","longitude","location"
"ENVBRW14055","10101  S HALSTED ST","10101",,"S","HALSTED","ST","NFR LUST","2000-05-26T00:00:00.000","Hester, Franny:, IEMA #: 991953, INDUSTRIAL/COMMERCIAL: Y, RESIDENTIAL: N, COMPREHENSIVE: N, FOCUSED: Y, LUST: Y, LPC: 0316495119 , COMMENTS:","HISTORIC DEPT. OF ENVIRONMENT","41.71046988028876","-87.64277961689926","POINT (-87.64277961689926 41.71046988028876)"
"ENVBRW13622","33  W 79TH ST","33",,"W","79TH","ST","NFR LUST","1999-05-19T00:00:00.000","Shell Oil Co.:, IEMA #: 870045, INDUSTRIAL/COMMERCIAL: Y, RESIDENTIAL: Y, COMPREHENSIVE: N, FOCUSED: Y, LUST: Y, LPC: 0316715030 , COMMENTS:RL 5/19/99 approved CACR.","HISTORIC DEPT. OF ENVIRONMENT","41.750818612131425","-87.62597154277663","POINT (-87.62597154277663 41.750818612131425)"
"ENVBRW13759","2814  N CENTRAL AVE","2814",,"N","CENTRAL","AVE","NFR LUST","2001-05-30T00:00:00.000","Amoco Oil Co. #8634:, IEMA #: 923178, INDUSTRIAL/COMMERCIAL: Y, RESIDENTIAL: Y, COMPREHENSIVE: N, FOCUSED: Y, LUST: Y, LPC: 0316175047 , COMMENTS:RL 4/09/01 apr HAA exten to 11/30/01.  NFR reissued 7/26/01,  revised institutional controls map.  ","HISTORIC DEPT. OF ENVIRONMENT","41.931761651210905","-87.76641112131296","POINT (-87.76641112131296 41.931761651210905)"
"112","9811 S HALSTED","9811",,"S","HALSTED",,"HIGHWAY AUTHORITY AGREEMENT","2000-08-08T00:00:00.000","ISSUED AMENDMENT HIGHWAY AUTHORITY AGREEMENT LETTER ON MARCH 9, 2005.   RECORDED COOK COUNTY RECORDER OF DEEDS DATED 11/29/2005, UNDER DOC # 0533327031. ISSUED NFR LETTER LUST","HISTORIC DEPT. OF ENVIRONMENT","41.71559760157244","-87.64290985863464","POINT (-87.64290985863464 41.71559760157244)"
"ENVWRK23504","450 E OHIO ST","450",,"E","OHIO","ST","THORIUM PERMIT HOLD RELEASE","2012-07-27T00:00:00.000",,"DEPT. OF PUBLIC HEALTH","41.892782807739124","-87.61582033242615","POINT (-87.61582033242615 41.892782807739124)"
"ENVBRW38996","118  S CICERO AVE","118",,"S","CICERO","AVE","NFR LUST","2015-06-11T00:00:00.000","CHICAGO/GURVIS STEVE 120 S CICERO AVE:, IEMA #: 20150031, INDUSTRIAL/COMMERCIAL: N, RESIDENTIAL: N, COMPREHENSIVE: N, FOCUSED: Y, LUST: Y, LPC: # 0316255273 , COMMENTS:","DEPT. OF PUBLIC HEALTH","41.87882224189981","-87.74536281507694","POINT (-87.74536281507694 41.87882224189981)"
"ENVBRW13846","4401  W BELMONT AVE","4401",,"W","BELMONT","AVE","NFR LUST","2000-06-12T00:00:00.000","Bill's Service Station:, IEMA #: 951777, INDUSTRIAL/COMMERCIAL: Y, RESIDENTIAL: N, COMPREHENSIVE: N, FOCUSED: Y, LUST: Y, LPC: 0316155134 , COMMENTS:PIN #13-27-107-009-0000.","HISTORIC DEPT. OF ENVIRONMENT","41.93885091353236","-87.7370925263839","POINT (-87.7370925263839 41.93885091353236)"
"ENVWRK23497","66 E OHIO ST","66",,"E","OHIO","ST","THORIUM PERMIT HOLD RELEASE","2012-07-27T00:00:00.000",,"DEPT. OF PUBLIC HEALTH","41.892632694540204","-87.62546934851405","POINT (-87.62546934851405 41.892632694540204)"
"ENVBRW13886","2617  W FLETCHER ST","2617",,"W","FLETCHER","ST","NFR LUST","1997-08-06T00:00:00.000","Media Prographic:, IEMA #: 962233, INDUSTRIAL/COMMERCIAL: Y, RESIDENTIAL: N, COMPREHENSIVE: N, FOCUSED: Y, LUST: Y, LPC: 0316005233 , COMMENTS:","HISTORIC DEPT. OF ENVIRONMENT","41.93843661592828","-87.69364079401804","POINT (-87.69364079401804 41.93843661592828)"
"ENVBRW14121","1026  N CLARK ST","1026",,"N","CLARK","ST","NFR LUST","1998-09-25T00:00:00.000","Banbury Development Inc.:, IEMA #: 891545, INDUSTRIAL/COMMERCIAL: Y, RESIDENTIAL: N, COMPREHENSIVE: N, FOCUSED: Y, LUST: Y, LPC: 0316085046 , COMMENTS:OLD USTS REMOVED AUG 88, 2000 GALLON GAS UST INSTALLED.  SWEENEY  OIL MISTAKENLY DELIVERED PROD. INTO NEW MONITORING WELL INSTEAD  OF UST.  #881668 FOR OLD UST'S.  SEE #0316280046 & #0316325042 &  #0316085051.  JAMES JANSEN OF CAPITAL & REGIONAL PROPERTIE ALERT: Un-matched PIN: 1704422039","HISTORIC DEPT. OF ENVIRONMENT","41.90140969863168","-87.63152246230081","POINT (-87.63152246230081 41.90140969863168)"
"ENVWRK35097","622 N FAIRBANKS CT","622",,"N","FAIRBANKS","CT","THORIUM PERMIT HOLD RELEASE","2014-07-30T00:00:00.000","REPLACE SIDEWALK VAULT ROOF","DEPT. OF PUBLIC HEALTH","41.89336539713901","-87.62042205744733","POINT (-87.62042205744733 41.89336539713901)"
"ENVBRW14198","2510  W 26TH ST","2510",,"W","26TH","ST","NFR LUST","2002-06-14T00:00:00.000","Huizinga Cartage Co.:, IEMA #: 20010343, INDUSTRIAL/COMMERCIAL: Y, RESIDENTIAL: Y, COMPREHENSIVE: N, FOCUSED: Y, LUST: Y, LPC: 0316315233 , COMMENTS:EA extended to 6/30/01.","HISTORIC DEPT. OF ENVIRONMENT","41.844897032915085","-87.68813335165316","POINT (-87.68813335165316 41.844897032915085)"
"ENVBRW13971","3501  N WESTERN AVE","3501",,"N","WESTERN","AVE","NFR LUST","1998-11-24T00:00:00.000","3501 North Western Ave., LLC:, IEMA #: 981273, INDUSTRIAL/COMMERCIAL: Y, RESIDENTIAL: Y, COMPREHENSIVE: N, FOCUSED: Y, LUST: Y, LPC: 0316055030 , COMMENTS:Also known as Lucas Tire & Auto Centers.  See SRP Tech File-NFR  Recorded per S. Jones 5/27/99.","HISTORIC DEPT. OF ENVIRONMENT","41.94501207220803","-87.68806222000072","POINT (-87.68806222000072 41.94501207220803)"
"ENVBRW14017","4613  W 59TH ST","4613",,"W","59TH","ST","NFR LUST","1999-06-08T00:00:00.000","Chicago, City of:, IEMA #: 990257, INDUSTRIAL/COMMERCIAL: Y, RESIDENTIAL: N, COMPREHENSIVE: N, FOCUSED: Y, LUST: Y, LPC: 0316665056 , COMMENTS:Full PRP address is O'Hare Int'l AP, Term. 2, E-F Concourse, P.O.  Box 66142, Rm. 408","HISTORIC DEPT. OF ENVIRONMENT","41.78553682432902","-87.73830613751794","POINT (-87.73830613751794 41.78553682432902)"
"ENVBRW14076","2364  N LINCOLN AVE","2364",,"N","LINCOLN","AVE","NFR LUST","2000-06-22T00:00:00.000","Childrens Memorial Hospital:, IEMA #: 992600, INDUSTRIAL/COMMERCIAL: Y, RESIDENTIAL: N, COMPREHENSIVE: N, FOCUSED: Y, LUST: Y, LPC: 0316005472 , COMMENTS:","HISTORIC DEPT. OF ENVIRONMENT","41.924970701649166","-87.64830656797486","POINT (-87.64830656797486 41.924970701649166)"
"127","222 N HALSTED","222",,"N","HALSTED",,"HIGHWAY AUTHORITY AGREEMENT","2001-02-06T00:00:00.000","LUST","HISTORIC DEPT. OF ENVIRONMENT","41.886440201032194","-87.64764218695812","POINT (-87.64764218695812 41.886440201032194)"
"345","8100 S ASHLAND","8100",,"S","ASHLAND",,"HIGHWAY AUTHORITY AGREEMENT",,"LUST","HISTORIC DEPT. OF ENVIRONMENT","41.74662206284314","-87.66348933329323","POINT (-87.66348933329323 41.74662206284314)"
"ENVWRK23354","6702 S PULASKI RD","6702",,"S","PULASKI","RD","HIGHWAY AUTHORITY AGREEMENT HOLD","2012-07-17T00:00:00.000","FORMER BP # 14794","DEPT. OF PUBLIC HEALTH","41.77126699771251","-87.72271972645436","POINT (-87.72271972645436 41.77126699771251)"
"ENVBRW67094","55  W MONROE ST","55",,"W","MONROE","ST","NFR LUST","2019-03-13T00:00:00.000","Chicago/John Hancock Life Insurance Company (USA):, IEMA #: 20180134, INDUSTRIAL/COMMERCIAL: Y, RESIDENTIAL: N, COMPREHENSIVE: Y, FOCUSED: N, LUST: Y, LPC: 0316325307 , COMMENTS:","DEPT. OF PUBLIC HEALTH","41.880598955013355","-87.62990739051766","POINT (-87.62990739051766 41.880598955013355)"
"ENVWRK39086","480 E GRAND AVE","480",,"E","GRAND","AVE","THORIUM PERMIT HOLD RELEASE","2015-07-30T00:00:00.000","MAIN MAINTENANCE","DEPT. OF PUBLIC HEALTH","41.89201166182098","-87.61456352097115","POINT (-87.61456352097115 41.89201166182098)"
"ENVWRK31059","241 E GRAND AVE","241",,"E","GRAND","AVE","THORIUM PERMIT HOLD RELEASE","2013-11-01T00:00:00.000","CB REPAIR NO SOIL EXCAVATION","DEPT. OF PUBLIC HEALTH","41.89168008662","-87.62098071980759","POINT (-87.62098071980759 41.89168008662)"
"ENVBRW14214","2953  W LAWRENCE AVE","2953",,"W","LAWRENCE","AVE","NFR LUST","2004-09-15T00:00:00.000","Roy's Alignment Shop:, IEMA #: 20030052, INDUSTRIAL/COMMERCIAL: Y, RESIDENTIAL: Y, COMPREHENSIVE: N, FOCUSED: Y, LUST: Y, LPC: 0316045113 , COMMENTS:Pre-74 USTs.  Release associated w/the USTs was addressed under the SRP.  PM is Baldwin.","HISTORIC DEPT. OF ENVIRONMENT","41.96838683192195","-87.70328935648949","POINT (-87.70328935648949 41.96838683192195)"
"359","2357 E 79TH ST","2357",,"E","79TH","ST","HIGHWAY AUTHORITY AGREEMENT","2013-03-18T00:00:00.000","LUST","HISTORIC DEPT. OF ENVIRONMENT","41.75161621358387","-87.56637519423892","POINT (-87.56637519423892 41.75161621358387)"
"ENVBRW14502","2668  N LINCOLN AVE","2668",,"N","LINCOLN","AVE","NFR LUST","2009-01-12T00:00:00.000","J & L Oil Company:, IEMA #: 20040806, INDUSTRIAL/COMMERCIAL: Y, RESIDENTIAL: N, COMPREHENSIVE: N, FOCUSED: Y, LUST: Y, LPC: 0316075138 , COMMENTS:Extension requested recd 6/18/08; due date now 2/16/09.","HISTORIC DEPT. OF ENVIRONMENT","41.93046716988007","-87.6559991061686","POINT (-87.6559991061686 41.93046716988007)"
"197","1001 N CICERO","1001",,"N","CICERO",,"HIGHWAY AUTHORITY AGREEMENT","2003-08-01T00:00:00.000","LUST","HISTORIC DEPT. OF ENVIRONMENT","41.89873450448932","-87.74574493352917","POINT (-87.74574493352917 41.89873450448932)"
"ENVWRK31945","6346 N CLARK ST","6346",,"N","CLARK","ST","HIGHWAY AUTHORITY AGREEMENT HOLD","2014-01-10T00:00:00.000","TRUE NORTH SERVICE STATION # 1907","DEPT. OF PUBLIC HEALTH","41.99758526192629","-87.67061215536354","POINT (-87.67061215536354 41.99758526192629)"
"ENVBRW14350","4348  N WESTERN AVE","4348",,"N","WESTERN","AVE","NFR LUST","2009-12-17T00:00:00.000","Shell Oil Products US:, IEMA #: 20081087, INDUSTRIAL/COMMERCIAL: Y, RESIDENTIAL: Y, COMPREHENSIVE: N, FOCUSED: Y, LUST: Y, LPC: 0316275082 , COMMENTS:See also #980363.","HISTORIC DEPT. OF ENVIRONMENT","41.96097172261139","-87.68881959493837","POINT (-87.68881959493837 41.96097172261139)"
"ENVBRW14431","1839  N LONG AVE","1839",,"N","LONG","AVE","NFR LUST","2009-10-08T00:00:00.000","All American Manufacturing Co.:, IEMA #: 20090169, INDUSTRIAL/COMMERCIAL: Y, RESIDENTIAL: Y, COMPREHENSIVE: N, FOCUSED: Y, LUST: Y, LPC: 0316205021 , COMMENTS:","HISTORIC DEPT. OF ENVIRONMENT","41.914245556212514","-87.76058318769593","POINT (-87.76058318769593 41.914245556212514)"
"ENVBRW14230","245  W GARFIELD BLVD","245",,"W","GARFIELD","BLVD","NFR LUST","2009-05-20T00:00:00.000","Exxon Mobil:, IEMA #: 20031600, INDUSTRIAL/COMMERCIAL: Y, RESIDENTIAL: Y, COMPREHENSIVE: N, FOCUSED: Y, LUST: Y, LPC: 0316685026 , COMMENTS:Re-issue letter of 3/15/07 due to wrong dates, 03/23/07.","HISTORIC DEPT. OF ENVIRONMENT","41.79405849390109","-87.63234032546056","POINT (-87.63234032546056 41.79405849390109)"
"ENVBRW13711","7900  S WESTERN AVE","7900",,"S","WESTERN","AVE","NFR LUST","2000-04-04T00:00:00.000","Bob's Amoco #18761:, IEMA #: 911990, INDUSTRIAL/COMMERCIAL: Y, RESIDENTIAL: Y, COMPREHENSIVE: N, FOCUSED: Y, LUST: Y, LPC: 0316715035 , COMMENTS:NAME MAY NEED TO BE CHANGED FROM 'AMOCO OIL CO'.  RL2: O/O NEEDS  TO DEFINE THE EXTENT OF CONTAMINATION.  11/18/98 corr. is  ordinance notification to City of Chicago.  RL 2/16/200 approved  HAA extension until 6/30/2000.  See also #20070044.","HISTORIC DEPT. OF ENVIRONMENT","41.750054933649984","-87.68299220290213","POINT (-87.68299220290213 41.750054933649984)"
"158","1500 W 47TH ST","1500",,"W","47TH","ST","HIGHWAY AUTHORITY AGREEMENT","2002-05-31T00:00:00.000","LUST","HISTORIC DEPT. OF ENVIRONMENT","41.80874579617052","-87.66259697310142","POINT (-87.66259697310142 41.80874579617052)"
"ENVWRK37456","420 E OHIO ST","420",,"E","OHIO","ST","THORIUM PERMIT HOLD RELEASE","2015-01-26T00:00:00.000","NEW SERVICE INSTALLATION","DEPT. OF PUBLIC HEALTH","41.89276584151607","-87.61686414571237","POINT (-87.61686414571237 41.89276584151607)"
"ENVBRW14097","623  W LAKE ST","623",,"W","LAKE","ST","NFR LUST","2004-05-27T00:00:00.000","Jefferson Place Assoc., LLC:, IEMA #: 20030095, INDUSTRIAL/COMMERCIAL: Y, RESIDENTIAL: Y, COMPREHENSIVE: N, FOCUSED: Y, LUST: Y, LPC: 0316286543 , COMMENTS:Proceeding under SRP; PM is Smith.","HISTORIC DEPT. OF ENVIRONMENT","41.88559097916949","-87.64381523424035","POINT (-87.64381523424035 41.88559097916949)"
"ENVBRW14180","4724  S WESTERN AVE","4724",,"S","WESTERN","AVE","NFR LUST","2003-03-11T00:00:00.000","Centrum Properties, Inc.:, IEMA #: 20000339, INDUSTRIAL/COMMERCIAL: Y, RESIDENTIAL: N, COMPREHENSIVE: N, FOCUSED: Y, LUST: Y, LPC: 0316615332 , COMMENTS:Proceeding under SRP.","HISTORIC DEPT. OF ENVIRONMENT","41.80756966301125","-87.68454630323255","POINT (-87.68454630323255 41.80756966301125)"
"ENVBRW13815","351  E 21ST ST","351",,"E","21ST","ST","NFR LUST","1998-03-25T00:00:00.000","R.R. Donnelley & Sons:, IEMA #: 940238, INDUSTRIAL/COMMERCIAL: Y, RESIDENTIAL: Y, COMPREHENSIVE: N, FOCUSED: Y, LUST: Y, LPC: 0316005171 , COMMENTS:LUST INCIDENT TO BE ADDRESSED IN SRP 2/19/98.  PROJ. MGR. IS JOHN  RICHARDSON.","HISTORIC DEPT. OF ENVIRONMENT","41.85424474860901","-87.61868930544159","POINT (-87.61868930544159 41.85424474860901)"
"ENVBRW13900","5974  N NORTHWEST HWY","5974",,"N","NORTHWEST","HWY","NFR LUST","1997-08-18T00:00:00.000","Plastag Corp.:, IEMA #: 970710, INDUSTRIAL/COMMERCIAL: Y, RESIDENTIAL: Y, COMPREHENSIVE: N, FOCUSED: Y, LUST: Y, LPC: 0316105055 , COMMENTS:Heating Oil - PRE-74  ","HISTORIC DEPT. OF ENVIRONMENT","41.98965519640916","-87.79456896567211","POINT (-87.79456896567211 41.98965519640916)"
"ENVBRW14137","5446  N NORTHWEST HWY","5446",,"N","NORTHWEST","HWY","NFR LUST","2006-09-07T00:00:00.000","Box Form:, IEMA #: 921075, INDUSTRIAL/COMMERCIAL: Y, RESIDENTIAL: N, COMPREHENSIVE: N, FOCUSED: Y, LUST: Y, LPC: 0316115055 , COMMENTS:TREATED 1500 CY OF SOIL USING BIO REMEDIATION.  RL 2/05/98 IS A  FISCAL LETTER REQUESTING TECHNICAL INFO.  ","HISTORIC DEPT. OF ENVIRONMENT","41.97935301728291","-87.77612195788929","POINT (-87.77612195788929 41.97935301728291)"
"ENVWRK26077","1000 E 111TH ST","1000",,"E","111TH","ST","HIGHWAY AUTHORITY AGREEMENT HOLD","2012-12-19T00:00:00.000","NORTH PULLMAN 111TH INC.","DEPT. OF PUBLIC HEALTH","41.69262756360292","-87.59876256333234","POINT (-87.59876256333234 41.69262756360292)"
"ENVBRW14383","1322  W LAKE ST","1322",,"W","LAKE","ST","NFR LUST","2008-01-30T00:00:00.000","Pouse, Ray:, IEMA #: 20061565, INDUSTRIAL/COMMERCIAL: Y, RESIDENTIAL: Y, COMPREHENSIVE: N, FOCUSED: Y, LUST: Y, LPC: 0316375034 , COMMENTS:","HISTORIC DEPT. OF ENVIRONMENT","41.8855683175733","-87.6598152688263","POINT (-87.6598152688263 41.8855683175733)"
"ENVWRK35146","465 E ILLINOIS ST","465",,"E","ILLINOIS","ST","THORIUM PERMIT HOLD RELEASE","2014-08-01T00:00:00.000","SERVICE ENLARGEMENT","DEPT. OF PUBLIC HEALTH","41.89098522875703","-87.6152952000742","POINT (-87.6152952000742 41.89098522875703)"
"190","3642 W 59TH ST","3642","3658","W","59TH","ST","HIGHWAY AUTHORITY AGREEMENT","2003-07-01T00:00:00.000","LUST","HISTORIC DEPT. OF ENVIRONMENT","41.786172838679086","-87.71494188419321","POINT (-87.71494188419321 41.786172838679086)"
"022","5354 N DAMEN AVE","5354",,"N","DAMEN","AVE","HIGHWAY AUTHORITY AGREEMENT","1999-05-06T00:00:00.000","LUST","HISTORIC DEPT. OF ENVIRONMENT","41.9795048782608","-87.6796561120762","POINT (-87.6796561120762 41.9795048782608)"
"ENVBRW14446","4411  W FIFTH AVE","4411",,"W","FIFTH","AVE","NFR LUST","2010-01-21T00:00:00.000","GF Office Furniture Ltd., L.P.:, IEMA #: 20080213, INDUSTRIAL/COMMERCIAL: Y, RESIDENTIAL: N, COMPREHENSIVE: N, FOCUSED: Y, LUST: Y, LPC: 0316230003 , COMMENTS:See also #20071314 - different LPC #.  Previous site address:  4401 West 5th Avenue.  See also #20091152.","HISTORIC DEPT. OF ENVIRONMENT","41.87009810432893","-87.73542475259954","POINT (-87.73542475259954 41.87009810432893)"
"ENVBRW29321","240  N ASHLAND AVE","240",,"N","ASHLAND","AVE","NFR LUST","2013-03-27T00:00:00.000","CHICAGO/PEPPERCORN CAPITAL:, IEMA #: 20121187, INDUSTRIAL/COMMERCIAL: N, RESIDENTIAL: N, COMPREHENSIVE: N, FOCUSED: Y, LUST: Y, LPC: #0316005306 , COMMENTS:","DEPT. OF PUBLIC HEALTH","41.88665513164298","-87.6671633458753","POINT (-87.6671633458753 41.88665513164298)"
"ENVWRK23382","9900 S HALSTED ST","9900",,"S","HALSTED","ST","HIGHWAY AUTHORITY AGREEMENT HOLD","2012-07-20T00:00:00.000","FORMER BP # 15525","DEPT. OF PUBLIC HEALTH","41.714118868089905","-87.64314540818165","POINT (-87.64314540818165 41.714118868089905)"
"ENVBRW13666","2444  N PULASKI RD","2444",,"N","PULASKI","RD","NFR LUST","1999-11-18T00:00:00.000","Metal Creation:, IEMA #: 901910, INDUSTRIAL/COMMERCIAL: Y, RESIDENTIAL: Y, COMPREHENSIVE: N, FOCUSED: Y, LUST: Y, LPC: 0316195072 , COMMENTS:","HISTORIC DEPT. OF ENVIRONMENT","41.925710314310656","-87.72695367991925","POINT (-87.72695367991925 41.925710314310656)"
"ENVBRW14155","5350  S WESTERN AVE","5350",,"S","WESTERN","AVE","NFR LUST","1998-09-16T00:00:00.000","Ed Johnson Oldsmobile Inc.:, IEMA #: 971833, INDUSTRIAL/COMMERCIAL: Y, RESIDENTIAL: Y, COMPREHENSIVE: N, FOCUSED: Y, LUST: Y, LPC: 0316615275 , COMMENTS:See also #20051044, 20051045.","HISTORIC DEPT. OF ENVIRONMENT","41.79601448168573","-87.68423939535457","POINT (-87.68423939535457 41.79601448168573)"
"ENVWRK33661","251 N COLUMBUS DR","251",,"N","COLUMBUS","DR","THORIUM PERMIT HOLD RELEASE","2014-04-30T00:00:00.000","SEARCHING FOR PIPE/TEST HOLES","DEPT. OF PUBLIC HEALTH","41.886784783049045","-87.62055113669496","POINT (-87.62055113669496 41.886784783049045)"
"048","3368 N MILWAUKEE AVE","3368",,"N","MILWAUKEE","AVE","HIGHWAY AUTHORITY AGREEMENT","1999-10-05T00:00:00.000","LUST","HISTORIC DEPT. OF ENVIRONMENT","41.94225625718885","-87.72926734747615","POINT (-87.72926734747615 41.94225625718885)"
"ENVWRK39638","544 N MCCLURG CT","544",,"N","MCCLURG","CT","THORIUM PERMIT HOLD RELEASE","2015-10-23T00:00:00.000","COMED ELECTRICAL CONDUIT REPAIR & INSTALLATION","DEPT. OF PUBLIC HEALTH","41.8923853558793","-87.61785456403811","POINT (-87.61785456403811 41.8923853558793)"
"ENVBRW14252","8727  S PAULINA ST","8727",,"S","PAULINA","ST","NFR LUST","2008-05-06T00:00:00.000","Arch Diocese of Chicago:, IEMA #: 20080060, INDUSTRIAL/COMMERCIAL: Y, RESIDENTIAL: Y, COMPREHENSIVE: N, FOCUSED: Y, LUST: Y, LPC: 0316715216 , COMMENTS:","HISTORIC DEPT. OF ENVIRONMENT","41.73490937780544","-87.66532573787057","POINT (-87.66532573787057 41.73490937780544)"
"095","5500 S PULASKI RD","5500",,"S","PULASKI","RD","HIGHWAY AUTHORITY AGREEMENT","2000-05-02T00:00:00.000","LUST","HISTORIC DEPT. OF ENVIRONMENT","41.793155060731024","-87.72330376464247","POINT (-87.72330376464247 41.793155060731024)"
"ENVBRW13871","1800  N HUMBOLDT BLVD","1800",,"N","HUMBOLDT","BLVD","NFR LUST","1997-04-30T00:00:00.000","1800 North Humboldt Bldg.:, IEMA #: 961640, INDUSTRIAL/COMMERCIAL: Y, RESIDENTIAL: Y, COMPREHENSIVE: N, FOCUSED: Y, LUST: Y, LPC: 0316225137 , COMMENTS:SITE HAS PROCEEDED UNDER SITE REMEDIATION PROGRAM.  ","HISTORIC DEPT. OF ENVIRONMENT","41.913925247245835","-87.70212764503852","POINT (-87.70212764503852 41.913925247245835)"
"ENVWRK24542","150 N COLUMBUS DR","150",,"N","COLUMBUS","DR","THORIUM PERMIT HOLD RELEASE","2012-09-18T00:00:00.000",,"DEPT. OF PUBLIC HEALTH","41.88458537063387","-87.6207921525628","POINT (-87.6207921525628 41.88458537063387)"
"ENVWRK38994","215 E GRAND AVE","215",,"E","GRAND","AVE","THORIUM PERMIT HOLD RELEASE","2015-07-15T00:00:00.000","COMED CONDUIT INSTALLATION","DEPT. OF PUBLIC HEALTH","41.89166171661816","-87.62204473809204","POINT (-87.62204473809204 41.89166171661816)"
"ENVBRW14300","3631  N HALSTED ST","3631",,"N","HALSTED","ST","NFR LUST","2008-03-27T00:00:00.000","Chicago, City of:, IEMA #: 922911, INDUSTRIAL/COMMERCIAL: Y, RESIDENTIAL: N, COMPREHENSIVE: N, FOCUSED: Y, LUST: Y, LPC: 0316615137 , COMMENTS:Police Department District #23.","HISTORIC DEPT. OF ENVIRONMENT","41.94824524612981","-87.6493679600582","POINT (-87.6493679600582 41.94824524612981)"
"285","4409 N CENTRAL AVE","4409",,"N","CENTRAL","AVE","HIGHWAY AUTHORITY AGREEMENT","2007-09-07T00:00:00.000","LUST","HISTORIC DEPT. OF ENVIRONMENT","41.96076719873542","-87.76710408243011","POINT (-87.76710408243011 41.96076719873542)"
"ENVBRW14039","4400  N MANGO AVE","4400",,"N","MANGO","AVE","NFR LUST","1999-10-01T00:00:00.000","Fojtik, William:, IEMA #: 991160, INDUSTRIAL/COMMERCIAL: Y, RESIDENTIAL: Y, COMPREHENSIVE: N, FOCUSED: Y, LUST: Y, LPC: 0316115130 , COMMENTS:","HISTORIC DEPT. OF ENVIRONMENT","41.96052585049671","-87.77105617310644","POINT (-87.77105617310644 41.96052585049671)"
"ENVWRK27114","4257 S COTTAGE GROVE AVE","4257",,"S","COTTAGE GROVE","AVE","HIGHWAY AUTHORITY AGREEMENT HOLD","2013-03-11T00:00:00.000","GLAZIER KING, LLC","DEPT. OF PUBLIC HEALTH","41.81693503565526","-87.60656309728064","POINT (-87.60656309728064 41.81693503565526)"
"ENVBRW14167","3450  W MONTROSE AVE","3450",,"W","MONTROSE","AVE","NFR LUST","2006-09-07T00:00:00.000","Kim's Transmission:, IEMA #: 990355, INDUSTRIAL/COMMERCIAL: Y, RESIDENTIAL: N, COMPREHENSIVE: N, FOCUSED: Y, LUST: Y, LPC: 0316145248 , COMMENTS: Site originally proceeding under 732, now under 734 due to Elect to Proceed As Owner form received.  NFR letter reissued 9/15/06 with corrected legal description.","HISTORIC DEPT. OF ENVIRONMENT","41.96121249013347","-87.71521340970456","POINT (-87.71521340970456 41.96121249013347)"
"ENVBRW13661","7844  S MERRILL AVE","7844",,"S","MERRILL","AVE","NFR LUST","2004-11-05T00:00:00.000","Mobil Oil #05BC5:, IEMA #: 901657, INDUSTRIAL/COMMERCIAL: Y, RESIDENTIAL: Y, COMPREHENSIVE: N, FOCUSED: Y, LUST: Y, LPC: 0316555011 , COMMENTS:","HISTORIC DEPT. OF ENVIRONMENT","41.75213694308477","-87.57248000633922","POINT (-87.57248000633922 41.75213694308477)"
"326","1400 W DIVISION","1400",,"W","DIVISION",,"HIGHWAY AUTHORITY AGREEMENT","2009-10-22T00:00:00.000","LUST","HISTORIC DEPT. OF ENVIRONMENT","41.90351743991781","-87.6626910344053","POINT (-87.6626910344053 41.90351743991781)"
"153","10100 S WESTERN AVE","10100",,"S","WESTERN","AVE","HIGHWAY AUTHORITY AGREEMENT","2002-02-04T00:00:00.000","LUST","HISTORIC DEPT. OF ENVIRONMENT","41.709928048135275","-87.68187477912754","POINT (-87.68187477912754 41.709928048135275)"
"ENVWRK38853","600 E GRAND AVE","600",,"E","GRAND","AVE","THORIUM PERMIT HOLD RELEASE","2015-07-02T00:00:00.000","REMOVE SIDEWALK,CURB EXTEND LOADING ZONE","DEPT. OF PUBLIC HEALTH","41.892094136861786","-87.61156988394656","POINT (-87.61156988394656 41.892094136861786)"
"229","1400 W DIVISION ST","1400",,"W","DIVISION","ST","HIGHWAY AUTHORITY AGREEMENT","2004-12-10T00:00:00.000","ISSUED AMENDMENT LETTER DATED APRIL 19, 2005. DOC# 0524434020 COOK COUNTY RECORDER OF DEEDS DATED 9/1/2005.                                            1/11/2010: ISSUED AMENDMENT LETTER FROM DOE. LUST","HISTORIC DEPT. OF ENVIRONMENT","41.90351743991781","-87.6626910344053","POINT (-87.6626910344053 41.90351743991781)"
"ENVWRK46002","1841 W HOWARD ST","1841",,"W","HOWARD","ST","HIGHWAY AUTHORITY AGREEMENT HOLD","2017-09-25T00:00:00.000","1841 - 1901 W HOWARD STREET","DEPT. OF PUBLIC HEALTH","42.019317442490554","-87.67734231530576","POINT (-87.67734231530576 42.019317442490554)"
"290","4680 N ELSTON AVE","4680",,"N","ELSTON","AVE","HIGHWAY AUTHORITY AGREEMENT","2008-02-28T00:00:00.000","LUST","HISTORIC DEPT. OF ENVIRONMENT","41.966081726513664","-87.73740591156346","POINT (-87.73740591156346 41.966081726513664)"
