"benchmark_number","northing","easting","elevation","location_description","location_description_2","mark_description","year_benchmark_elevation_fixed","book_number","latitude","longitude","estimated_location"
"505.000000","1892242.434000","1168830.132000","12.134000","168 FEET EAST OF THE EAST LINE OF S RACINE AVENUE","10.5 FEET SOUTH OF THE NORTH LINE OF W 16TH STREET",,"1969.000000","307.000000","41.85983541850","-87.65574910540","(41.8598354185, -87.6557491054)"
"256.000000","1844786.212000","1180530.264000","6.768000","23.2' N. OF N. LINE OF E. 91ST ST.","10' W. OF THE E. LINE OF S. DR. MARTIN LUTHER KING JR DR.",,"1975.000000","213.000000","41.72934986790","-87.61425878410","(41.7293498679, -87.6142587841)"
"408.000000","1926353.066000","1148598.840000","20.376000","30.2 FEET NORTH OF THE NORTH LINE OF WEST IRVING PARK ROAD","11.5 FEET WEST OF THE EAST LINE OF N KEYSTONE AVENUE",,"1970.000000","219.000000","41.95385254150","-87.72913096240","(41.9538525415, -87.7291309624)"
"433.000000","1862217.625000","1145822.408000","31.325000","8.6 FEET WEST OF EAST LINE OF KEATING AVENUE","20.4 FEET SOUTH OF SOUTH LINE OF FIRST ALLEY S OF 63RD STREET",,"1967.000000","287.000000","41.77791011700","-87.74096442150","(41.777910117, -87.7409644215)"
"280.000000","1891911.808000","1153649.151000","14.730000","12.4' W. OF E. LINE OF S. TRUMBULL AVE.","50' N. OF N. LINE OF W. 16TH ST.",,"1973.000000","365.000000","41.85924339120","-87.71148319170","(41.8592433912, -87.7114831917)"
"579.000000","1897105.293000","1139185.016000","30.682000","10.5 FEET EAST OF THE EAST LINE OF S CENTRAL AVENUE","11.0 FEET NORTH OF THE SOUTH LINE OF W CONGRESS PKWY","SE COR","1982.000000","410.000000","41.87377022680","-87.76445084930","(41.8737702268, -87.7644508493)"
"541.000000","1870519.946000","1152924.777000","21.567000","9.5 FEET SOUTH OF THE SOUTH LINE OF W 51ST STREET","10.0 FEET WEST OF THE EAST LINE OF S MILLARD AVENUE",,"1979.000000","441.000000","41.80055571840","-87.71470761010","(41.8005557184, -87.7147076101)"
"491.000000","1828478.954000","1170407.741000","35.088000","14.5 FEET SOUTH OF THE SOUTH LINE OF W 115TH STREET","15.3 FEET WEST OF THE EAST LINE OF S RACINE AVENUE",,"1972.000000","253.000000","41.68482631090","-87.65181292170","(41.6848263109, -87.6518129217)"
"596.000000","1936270.454000","1127659.995000","70.309000","28.0 FEET DUE NORTH OF THE NORTHERLY LINE OF ALLEY NORTH OF W HIGGINS AVENUE","12.5 FEET EAST OF THE WEST LINE OF N NEVA AVENUE",,"1983.000000","477.000000","41.98144620260","-87.80588147240","(41.9814462026, -87.8058814724)"
"99.000000","1857842.524000","1172553.491000","15.805000","12.3 FEET W. OF E. LINE OF EMERALD AVENUE","19 FEET N. OF N. LINE OF W. 71ST STREET",,"1969.000000","317.000000","41.76535723350","-87.64309600850","(41.7653572335, -87.6430960085)"
"137.000000","1827946.572000","1199931.570000","4.153000","4 FEET S. OF S. LINE OF  E. 117TH STREET","8 FEET W. OF E. LINE OF S. BUFFALO AVENUE. MONUMENT IS IN A MANHOLE, 16 FEET EASTERNLY OF WATER VALVE MANHOLE AND 25 FEET SOUTHWESTERLY OF UTILITY POLE AT SOUTHEAST CORNER OF INTERSECTION",,"1978.000000","424.000000","41.68267367170","-87.54375373970","(41.6826736717, -87.5437537397)"
"357.000000","1862683.604000","1161840.087000","22.080000","8.3' W. OF E. LINE OF S. CLAREMONT AVE.","78' S. OF S. LINE OF W. 63RD ST.","S. OF S.E. COR.","1967.000000","91.000000","41.77887103990","-87.68222975820","(41.7788710399, -87.6822297582)"
"535.000000","1875749.901000","1149041.873000","15.781000","20.0 FEET SOUTH OF THE SOUTH LINE OF W 43RD STREET","11.0 FEET EAST OF THE WEST LINE OF S KEELER AVENUE",,"1978.000000","431.000000","41.81498328890","-87.72881272990","(41.8149832889, -87.7288127299)"
"225.000000","1917170.176000","1130273.043000","65.066000","10.6' E. OF W. LINE OF NEWCASTLE AVE.","10.2' N. OF S. LINE OF SCHUBERT AVE.","IN BOOKS 382 AND 383","1974.000000","382.000000","41.92898839890","-87.79671113230","(41.9289883989, -87.7967111323)"
"396.000000","1925551.371000","1121970.656000","54.007000","8.3 EAST OF THE WEST LINE OF PACIFIC AVENUE","9.5 SOUTH OF THE SOUTH LINE OF THE FIRST ALLEY SOUTH OF IRVING PARK BOULEVARD",,"1979.000000","434.000000","41.95212601640","-87.82703860740","(41.9521260164, -87.8270386074)"
"511.000000","1939976.685000","1161926.347000","34.200000","9.8 FEET WEST OF THE EAST LINE OF N DAMEN AVENUE","59.3 FEET NORTH OF THE NORTH LINE OF W PETERSON AVENUE",,"1977.000000","397.000000","41.99096804690","-87.67975538680","(41.9909680469, -87.6797553868)"
"90.000000","1873593.178000","1166153.035000","14.545000","9.3 FEET W. OF THE E. LINE OF S. MARSHFIELD AVENUE","13.5 N. OF W. 47TH STREET",,"1970.000000","323.000000","41.80871752900","-87.66610767600","(41.808717529, -87.666107676)"
"328.000000","1850732.893000","1180067.956000","8.422000","10.7' S. OF N. LINE OF E. 82ND ST.","120.8' E. OF E. LINE OF CALUMET AVE.","ORDINANCE ESTABLISING ELEVATION: 7/15/1925","1969.000000","79.000000","41.74567885140","-87.61577069450","(41.7456788514, -87.6157706945)"
"363.000000","1835507.094000","1156469.028000","42.697000","9' S OF N. LINE OF W. 104TH ST.
.","9.3' W. OF W. LINE OF S. SAWYER AVE",,"1974.000000","218.000000","41.70440411170","-87.70265083830","(41.7044041117, -87.7026508383)"
"124.000000","1835329.256000","1201540.128000","7.756000","9.5 FEET W. OF E. LINE OF AVENUE M","19.5 N. OF THE N. LINE OF E. 106TH STREET",,"1977.000000","412.000000","41.70289182000","-87.53761593190","(41.70289182, -87.5376159319)"
"267.000000","1914068.783000","1167351.492000","12.402000","9.9' N. OF S. LINE OF W. DICKENS AVE.","11.7' E. OF E. LINE OF N. LAKEWOOD AVE. TO THE N.",,"1968.000000","1490.000000","41.91976038050","-87.66054857290","(41.9197603805, -87.6605485729)"
"444.000000","1936902.662000","1123011.872000","74.655000","10.0 FEET SOUTH OF THE NORTH LINE OF WEST SEMINOLE AVENUE","15.0 FEET WEST OF THE WEST LINE OF ALLEY WEST OF OZANAM AVENUE",,"1959.000000","209.000000","41.98325831920","-87.82296242080","(41.9832583192, -87.8229624208)"
"481.000000","1861047.219000","1135007.273000","36.200000","10.2 FEET NORTH OF THE SOUTH LINE OF W 64TH PLACE","10.5 FEET WEST OF THE WEST LINE OF THE 1ST ALLEY EAST OF S NARRAGANSETT AVENUE",,"1968.000000","228.000000","41.77489590030","-87.78064141690","(41.7748959003, -87.7806414169)"
"402.000000","1926181.514000","1137984.915000","37.958000","9.1 FEET WEST OF THE EAST LINE OF N PARKSIDE AVENUE","24.4 FEET SOUTH OF THE SOUTH LINE OF THE FIRST ALLEY NORTH OF WEST IRVING PARK ROAD",,"1978.000000","425.000000","41.95358049510","-87.76815363140","(41.9535804951, -87.7681536314)"
"219.000000","1928129.104000","1141604.883000","34.601000","12.8' S. OF N. LINE OF CULLOM AVE.","12.2' W. OF E. LINE OF LECLAIRE AVE.","IN BOOKS 425 - 429","1978.000000","425.000000","41.95885857540","-87.75479776170","(41.9588585754, -87.7547977617)"
"274.000000","1930846.133000","1143869.171000","30.704000","11.9' S. OF N. LINE OF LELAND AVE.","12' W. OF E. LINE OF N. KEATING AVE.",,"1975.000000","387.000000","41.96627207560","-87.74640481110","(41.9662720756, -87.7464048111)"
"572.000000","1940092.294000","1141766.647000","31.198000","69.0 FEET NORTHERLY OF THE NORTHEASTERLY CORNER OF N CALDWELL AVENUE AND N LEADER AVENUE","15.0 FEET WESTERLY OF THE EASTERLY LINE OF N LEADER AVE",,"1978.000000","427.000000","41.99168352320","-87.75390555670","(41.9916835232, -87.7539055567)"
"564.000000","1870324.531000","1169253.682000","13.776000","11.0 FEET SOUTH OF THE NORTH LINE OF W 52ND STREET","20.0 FEET EAST OF THE EAST LINE OF S RACINE AVENUE",,"1977.000000","418.000000","41.79968138410","-87.65482981540","(41.7996813841, -87.6548298154)"
"522.000000","1838191.214000","1159828.519000","57.925000","10.3 FEET EAST OF THE EAST LINE OF S FAIRFIELD AVENUE","10.0 FEET NORTH OF THE SOUTH LINE OF W 100TH STREET",,"1974.000000","375.000000","41.71170163340","-87.69027540190","(41.7117016334, -87.6902754019)"
"438.000000","1846592.041000","1146316.483000","41.500000","123.0 FEET NORTH OF THE NORTH LINE OF W 87TH STREET","4.0 FEET WEST OF THE EAST LINE OF S KEATING",,"1967.000000","281.000000","41.73502138980","-87.73954847860","(41.7350213898, -87.7395484786)"
"556.000000","1817611.830000","1197415.333000","4.725000","60.0 FEET NORTHEASTERLY OF THE CENTER LINE OF S BRAINARD AVENUE ROADWAY
(MEASURED PERPENDICULAR THERETO)","9.5 FEET EAST OF THE WEST LINE OF S ESCANABA AVENUE   387 FEET SOUTH OF THE SOUTH LINE OF E 132ND STREET",,"1979.000000","437.000000","41.65437689180","-87.55330692090","(41.6543768918, -87.5533069209)"
"352.000000","1875978.034000","1155925.321000","15.224000","8.3' S. OF N. LINE OF W. 43RD ST.","16.8' E. OF E. LINE OF 1ST ALLEY E. OF S. KEDZIE AVE.",,"1967.000000","90.000000","41.81547365900","-87.70355687740","(41.815473659, -87.7035568774)"
"30.000000","1853176.397000","1198818.729000","9.138000","4 FEET  W. OF  BRANDON AVENUE","10 FEET  N. OF  S. LINE OF E. 79TH STREET",,"1925.000000","369.000000","41.75193437490","-87.54698379840","(41.7519343749, -87.5469837984)"
"392.000000","1920532.583000","1143707.737000","33.727000","9.2 FEET SOUTH OF THE NORTH LINE OF FLETCHER STREET","70.5 WEST OF THE WEST LINE OF CICERO AVENUE",,"1974.000000","376.000000","41.93797382640","-87.74725770530","(41.9379738264, -87.7472577053)"
"200.000000","1947562.543000","1153980.411000","15.075000","ABOUT 4' S. OF N. LINE OF TOUHY AVE.
ABOUT 44' E. OF THE E. LINE OF N. KEDZIE AVE.","110.8' E. OF SECTION LINE RUNNING N. FROM TOUHY AVE. AND ABOUT 29' N. OF CENTER LINE OF TOUHY AVE.","MONUMENT IS IN A MANHOLE","1983.000000","405.000000","42.01194666060","-87.70877906070","(42.0119466606, -87.7087790607)"
"620.000000","1914941.869000","1146361.352000","25.929000","10.3 FEET WEST OF THE EAST LINE OF N. KENNETH AVE.","10.4 FEET SOUTH OF THE NORTH LINE OF BELDEN AVE.","COPPER POINT IN CONCRETE SHAFT WITHOUT A COVER   NE COR","1917.000000","373.000000","41.92258219050","-87.73764778940","(41.9225821905, -87.7376477894)"
"367.000000","1862314.468000","1150434.958000","27.598000","9.4' E. OF W. LINE OF S. KOMENSKY AVE.","28' S. OF S. LINE OF 1ST ALLEY S. OF W. 63RD ST.",,"1967.000000","95.000000","41.77808743440","-87.72405193730","(41.7780874344, -87.7240519373)"
"334.000000","1834013.459000","1176892.892000","23.099000","12.2' S. OF N. LINE OF W. 107TH ST.","18' E. OF E. LINE OF WENTWORTH AVE.",,"1971.000000","82.000000","41.69987057420","-87.62790667290","(41.6998705742, -87.6279066729)"
"295.000000","1877114.234000","1184291.938000","16.631000","12.0' N. OF S. LINE OF E. 42ND PL.","4.9' E'LY AT RIGHT ANGLES FROM E'LY LINE OF LAKE PARK AVE. PRODUCED N.W'LY",,"1923.000000","0.000000","41.81797386180","-87.59946838600","(41.8179738618, -87.599468386)"
"569.000000","1942258.673000","1124435.482000","77.606000","9.0 FEET SOUTH OF THE NORTH LINE OF W ISHAM AVE","60.0 FEET EAST OF THE NORTHEASTERLY CORNER OF W ISHAM AVENUE AND N OLYMPIA AVENUE","NE'LY COR","1981.000000","452.000000","41.99793236000","-87.81760791250","(41.99793236, -87.8176079125)"
"487.000000","1949665.576000","1124055.100000","75.421000","11.2 FEET EAST OF THE WEST LINE OF N OVERHILL AVENUE","119.5 FEET SOUTH OF THE SOUTH LINE OF W HOWARD STREET 
(5.5 FEET NORTH OF THE NORTH LINE OF ALLEY SOUTH OF W HOWARD ST)",,"1981.000000","255.000000","42.01826387340","-87.81884348760","(42.0182638734, -87.8188434876)"
"315.000000","1855210.444000","1180568.090000","8.566000","11.6' W OF THE E. LINE OF VERNON AVE.","19' S. OF S. LINE OF THE 1ST ALLEY S. OF E. 75TH ST.",,"1969.000000","76.000000","41.75795428680","-87.61380091630","(41.7579542868, -87.6138009163)"
"439.000000","1851940.332000","1146138.117000","40.804000","3.0 FEET NORTH OF THE NORTH LINE OF 1ST ALLEY NORTH OF W 79TH STREET","9.0 FEET WEST OF THE EAST LINE OF S KEATING AVENUE",,"1967.000000","288.000000","41.74970146200","-87.74006686460","(41.749701462, -87.7400668646)"
"586.000000","1937228.000000","1159003.132000","23.340000","9.0 FEET WEST OF THE EAST LINE OF N ARTESIAN AVENUE","85.5 FEET NORTH OF THE NORTH LINE OF W BRYN MAWR AVENUE",,"1983.000000","469.000000","41.98348625600","-87.69058357630","(41.983486256, -87.6905835763)"
"237.000000","1945304.819000","1167069.370000","9.629000","15.8' N. OF S. LINE OF PRATT BLVD.","4.1' E. OF E. LINE OF SHERIDAN RD. PRODUCED NORTH",,"1976.000000","408.000000","42.00547928820","-87.66068419310","(42.0054792882, -87.6606841931)"
"397.000000","1931753.459000","1133230.764000","42.059000","9.4 FEET WEST OF THE EAST LINE OF MOBILE AVENUE","16.5 FEET NORTH OF THE NORTH LINE OF THE FIRST ALLEY NORTH OF GUNNISON STREET",,"1979.000000","438.000000","41.96895518010","-87.78549970140","(41.9689551801, -87.7854997014)"
"423.000000","1871665.718000","1180330.337000","19.799000","8.3 FEET SOUTH OF THE NORTH LINE OF E 50TH PLACE","9.0 FEET WEST OF THE WEST LINE OF S VINCENNES AVENUE",,"1942.000000","0.000000","41.80311461000","-87.61416787910","(41.80311461, -87.6141678791)"
"273.000000","1919225.782000","1161989.759000","11.364000","11.3' N. OF S. LINE OF GEORGE ST.","107.8' E. OF E. LINE OF N. HOYNE AVE.",,"1968.000000","1741.000000","41.93402525640","-87.68010402330","(41.9340252564, -87.6801040233)"
"372.000000","1860310.577000","1153706.753000","26.476000","8.9 FEET SOUTH OF THE NORTH LINE OF W 66TH PLACE","105.0 FEET EAST OF THE EAST LINE OF S CENTRAL PARK AVE",,"1968.000000","95.000000","41.77252420940","-87.71211034560","(41.7725242094, -87.7121103456)"
"46.000000","1921444.348000","1170543.118000","14.211000","144 FEET E. OF N. HALSTED STREET","9.4 FEET N. OF S. LINE OF BELMONT AVENUE","COVER OF THIS MONUMENT SET TO PERMANENT GRADE","1968.000000","303.000000","41.93992996020","-87.64860570860","(41.9399299602, -87.6486057086)"
"320.000000","1926292.736000","1159962.698000","12.091000","10' E. OF W. LINE OF N. CLAREMONT","16.8' S. OF S. LINE OF 1ST ALLEY S. OF IRVING PK. BLVD.",,"1968.000000","302.000000","41.95345954630","-87.68735769960","(41.9534595463, -87.6873576996)"
"142.000000","1831425.977000","1182878.013000","9.831000","10.5 FEET E. OF W. LINE OF LANGLEY AVENUE","17.4 FEET S. OF S. LINE OF E. 111TH STREET","COVER OF THIS MONUMENT SET TOPERMANENT GRADE
ORDINANCE ESTABLISHING GRADE: JULY 15, 1925","1975.000000","385.000000","41.69263356690","-87.60607181370","(41.6926335669, -87.6060718137)"
"325.000000","1847971.378000","1188627.365000","3.977000","9.5' S. OF N. LINE OF E. 86TH PL.","20' E. OF E. LINE OF THE 1ST ALLEY E. OF STONY ISLAND AVE.",,"1974.000000","77.000000","41.73790083640","-87.58449585500","(41.7379008364, -87.584495855)"
"228.000000","1925107.077000","1127662.665000","63.270000","5.2' W. OF W. LINE N. NEVA AVE.","9.2' S. OF N. LINE OF BYRON ST.",,"1979.000000","433.000000","41.95081264410","-87.80612427950","(41.9508126441, -87.8061242795)"
"319.000000","1931121.285000","1159427.115000","15.629000","11.1' N. OF THE S. LINE OF W. LELAND AVE.","64.6' E. OF THE E. LINE OF FIRST ALLEY W. OF N. WESTERN AVE",,"1970.000000","328.000000","41.96672040510","-87.68919312210","(41.9667204051, -87.6891931221)"
"590.000000","1826465.920000","1163027.594000","62.513000","12.0 FEET DUE NORTH OF THE NORTHERLY LINE OF WEST 118TH STREET","13.0 FEET WEST OF THE EAST LINE OF SOUTH OAKLEY AVENUE",,"1983.000000","468.000000","41.67945921750","-87.67888576300","(41.6794592175, -87.678885763)"
"459.000000","1839710.148000","1191822.389000","4.726000","15.0 FEET NORTH OF THE SOUTH LINE OF E 99TH STREET","18.0 FEET NORTHEAST OF THE NORTHEAST LINE OF THE ALLEY EAST OF S VAN VLISSINGEN ROAD",,"1977.000000","215.000000","41.71515433310","-87.57305761300","(41.7151543331, -87.573057613)"
"288.000000","1886625.997000","1153468.661000","13.022000","12.1' W. OF E. LINE OF ST. LOUIS AVE.","85' N. OF N. LINE OF W. 26TH ST.","ELEVATION PREVIOUS TO 1966 WAS 13.004","1966.000000","65.000000","41.84474208880","-87.71228604520","(41.8447420888, -87.7122860452)"
"473.000000","1858588.446000","1177656.955000","8.445000","110.3 FEET EAST OF THE EAST LINE OF S STATE STREET","13.6 FEET NORTH OF THE SOUTH LINE OF E 70TH ST",,"1969.000000","227.000000","41.76729022190","-87.62436779320","(41.7672902219, -87.6243677932)"
"13.000000","1879222.600000","1177801.084000","16.307000","13 FEET E. OF THE W. LINE OF S. MICHIGAN AVENUE.","21.5 FEET N. OF E. PERSHING ROAD.","ELEVATION PREVIOUS TO 1966 WAS 16.420","1966.000000","68.000000","41.82390904620","-87.62321473050","(41.8239090462, -87.6232147305)"
"498.000000","1849684.481000","1154436.887000","39.781000","20.0 FEET WEST OF THE WEST LINE OF S ST. LOUIS AVENUE","10.7 FEET SOUTH OF THE NORTH LINE OF W 82ND PLACE",,"1967.000000","280.000000","41.74334998290","-87.70971621790","(41.7433499829, -87.7097162179)"
"414.000000","1847573.726000","1183434.923000","7.046000","8.6 FEET WEST OF THE EAST LINE OF S MARYLAND AVENUE","22.2 FEET SOUT OF THE SOUTH LINE OF THE 1ST ALLEY NORTH OF EAST 87TH STREET",,"1969.000000","313.000000","41.73693204170","-87.60353178030","(41.7369320417, -87.6035317803)"
"550.000000","1839238.870000","1170324.157000","31.173000","53.0 FEET NORTH OF THE NORTH LINE OF W 99TH STREET","11.0 FEET WESTERLY OF THE EASTERLY LINE OF GENOA",,"1981.000000","454.000000","41.71435503360","-87.65180720820","(41.7143550336, -87.6518072082)"
"536.000000","1875872.055000","1153462.893000","15.226000","11.0 FEET WEST OF THE EAST LINE OF S DRAKE AVENUE","7.5 FEET SOUTH OF THE SOUTH LINE OF W 43RD STREET",,"1978.000000","431.000000","41.81523200560","-87.71259238040","(41.8152320056, -87.7125923804)"
"364.000000","1831024.168000","1157304.043000","43.112000","7.8' E. OF W. LINE OF S. TROY ST.","11' N OF THE N. LINE OF 1ST ALLEY N. OF W. 111TH ST.",,"1974.000000","92.000000","41.69208531230","-87.69971387990","(41.6920853123, -87.6997138799)"
"121.000000","1839923.745000","1197885.125000","10.054000","9.5 FEET N.OF THE N. LINE OF E. 99TH STREET","11.5 FEET W. OF THE E. LINE OF COMMERCIAL AVENUE",,"1977.000000","410.000000","41.71559140970","-87.55084647700","(41.7155914097, -87.550846477)"
"125.000000","1835256.851000","1205107.710000","6.308000","9.5 FEET N. OF S. LINE OF E. 106TH STREET","9.5 FEET W. OF CENTER LINE OF AVENUE A (ILLINOIS/INDIANA STATE LINE)","THIS MONUMENT IS IN A MANHOLE IN THE PAVEMENT ABOUT  9 FEET W. OF THE E. CURB LINE IN AVENUE ""A""","1977.000000","413.000000","41.70260193770","-87.52455516430","(41.7026019377, -87.5245551643)"
"341.000000","1939595.026000","1135556.569000","41.463000","8.8' E. OF W. LINE N. MASON AVE.","50' N. OF N. LINE OF PETERSON AVE.",,"1980.000000","84.000000","41.99043200500","-87.77676026320","(41.990432005, -87.7767602632)"
"496.000000","1890052.124000","1170891.971000","11.637000","22.4 FEET SOUTH OF THE SOUTH LINE OF W 21ST STREET","10.0 FEET EAST OF THE WEST LINE OF S PEORIA STREET",,"1966.000000","263.000000","41.85378013040","-87.64824486980","(41.8537801304, -87.6482448698)"
"155.000000","1862708.229000","1156094.289000","24.077000","9 FEET S. OF N. OF W. 63RD STREET","9.5 FEET W. OF W. LINE OF S. KEDZIE AVENUE",,"1967.000000","290.000000","41.77905606710","-87.70329383070","(41.7790560671, -87.7032938307)"
"358.000000","1865458.795000","1164389.360000","16.374000","9.7' W. OF E. LINE OF S. WINCHESTER AVE.","43.7' S. OF S. LINE OF W. 59TH ST.","S. OF S.E. COR.","1970.000000","91.000000","41.78643317660","-87.67280572540","(41.7864331766, -87.6728057254)"
"515.000000","1827091.969000","1154933.565000","34.281000","174.3 FEET WEST OF THE WEST LINE OF S ST. LOUIS AVENUE","9.3 FEET NORTH OF THE SOUTH LINE OF W 116TH PLACE",,"1974.000000","352.000000","41.68134211350","-87.70849705760","(41.6813421135, -87.7084970576)"
"218.000000","1923767.110000","1141689.489000","33.932000","9.7' E. OF W. LINE OF LECLAIRE AVE.","10.4' N. OF S. LINE OF PATTERSON AVE.","IN BOOKS 425 AND 426","1978.000000","425.000000","41.94688730070","-87.75459500550","(41.9468873007, -87.7545950055)"
"380.000000","1842978.810000","1188146.297000","9.642000","9.9 FEET SOUTH OF THE NORTH LINE OF E 94TH STREET","25.2 FEET EAST OF THE EAST LINE OF HARPER AVENUE","NE COR","1976.000000","106.000000","41.72421218580","-87.58641706880","(41.7242121858, -87.5864170688)"
"534.000000","1874983.151000","1142471.095000","14.392000","16.0 FEET SOUTH OF THE NORTH LINE OF W 44TH STREET","9.5 FEET EAST OF THE EAST LINE OF S LARAMIE AVENUE
(ABOUT 10.5 FEET SOUTH OF NORTH INSIDE GRADE OF NORTH WALK)",,"1979.000000","435.000000","41.81300352450","-87.75293467470","(41.8130035245, -87.7529346747)"
"79.000000","1894513.309000","1156014.763000","13.566000","13.6 FEET N. OF S. LINE OF W. ROOSEVELT ROAD","82.5 FEET E. OF S. ALBANY AVE (AT N.W. CORNER OF DOUGLAS PARK)","COVER OF THIS MONUMENT SET TO PERMANENT GRADE
ELEVATION PRIOR TO 1965 WAS 13.676","1965.000000","257.000000","41.86633484530","-87.70272958960","(41.8663348453, -87.7027295896)"
"342.000000","1941749.006000","1132887.130000","40.856000","13' S'E'LY OF N'W'LY LINE OF HIGHLAND AVE.","45.2' N'E'LY OF ""NEW"" N'E'LY LINE OF MILWAUKEE AVE.","N. OF N.E. COR.","1980.000000","84.000000","41.99638989790","-87.78652862480","(41.9963898979, -87.7865286248)"
"375.000000","1847154.405000","1178268.238000","8.089000","15.9 FEET WEST OF THE EAST LINE OF S WABASH AVE","2.0 FEET SOUTH OF THE SOUTH LINE OF THE FIRST ALLEY SOUTH OF EAST 87TH ST","S OF SE COR","1969.000000","313.000000","41.73590004230","-87.62247346920","(41.7359000423, -87.6224734692)"
"395.000000","1920384.447000","1122162.051000","48.872000","20.1 NORTH OF THE NORTH LINE OF BELMONT AVENUE","8.6 FEET EAST OF THE WEST LINE OF PACIFIC AVENUE",,"1979.000000","434.000000","41.93794421570","-87.82644734180","(41.9379442157, -87.8264473418)"
"91.000000","1873485.684000","1161117.676000","11.834000","9.5 FEET E. OF THE W. LINE OF S. WESTERN AVENUE","28.9 FEET N. OF THE N. LINE OF W. 47TH STREET","ADJUSTED TO GRADE OF CURB AND WALK BY WARD
8-1919 - 2.14 FEET FROM POINT TO TOP OF COVER
MONUMENT ENCASED IN MANHOLE 12-6-77","1967.000000","283.000000","41.80852834240","-87.68457933840","(41.8085283424, -87.6845793384)"
"152.000000","1878549.951000","1155762.637000","13.042000","10.4 FEET N. OF S. LINE OF W. PERSHING ROAD","87.8 FEET E. OF E. LINE OF S. KEDZIE AVENUE TO THE SOUTH","THIS MONUMENT WAS REPAIRED ON 5-12-1981 COPPER BENCH POINT WAS REFININSHED","1981.000000","452.000000","41.82253460200","-87.70408454610","(41.822534602, -87.7040845461)"
"523.000000","1834266.621000","1160644.923000","58.596000","20.0 FEET EAST OF THE EAST LINE OF ALLEY EAST OF S TALMAN AVENUE","10.0 FEET SOUTH OF THE NORTH LINE OF W 106TH STREET",,"1974.000000","375.000000","41.70091509560","-87.68739330780","(41.7009150956, -87.6873933078)"
"529.000000","1828867.480000","1180606.881000","10.506000","9.8 FEET EAST OF THE WEST LINE OF S CALUMET AVENUE","60.1 FEET NORTH OF THE NORTH LINE OF E 115TH STREET",,"1975.000000","388.000000","41.68566500970","-87.61446492710","(41.6856650097, -87.6144649271)"
"212.000000","1928200.386000","1146477.417000","25.117000","9.2' W. OF E. LINE OF LOWELL AVE.","11' N. OF S. LINE OF CULLOM AVE.",,"1975.000000","389.000000","41.95896251230","-87.73688236000","(41.9589625123, -87.73688236)"
"309.000000","1861370.876000","1180283.034000","9.584000","9.2' S. OF N. LINE OF E. 66TH ST.","65.9' W. OF W. LINE OF VERNON AVE.",,"1924.000000","72.000000","41.77486569110","-87.61465696400","(41.7748656911, -87.614656964)"
"517.000000","1844402.634000","1169899.727000","25.729000","6.9 FEET SOUTH OF THE SOUTH LINE OF W 91ST STREET","9.7 FEET EAST OF THE WEST LINE OF S RACINE AVENUE",,"1971.000000","343.000000","41.72853437580","-87.65321223750","(41.7285343758, -87.6532122375)"
"413.000000","1879221.871000","1166110.077000","13.398000","9.8 FEET SOUTH OF THE NORTH LINE OF WEST 38TH PLACE","23.3 FEET WEST OF THE WEST LINE OF THE FIRST ALLEY WEST OF ASHLAND AVENUE",,"1937.000000","0.000000","41.82416419650","-87.66610493290","(41.8241641965, -87.6661049329)"
"490.000000","1866032.819000","1179953.589000","12.658000","55.0 FEET EAST OF THE WEST LINE OF S DR MARTIN LUTHER KING JR DR","19.5 FEET NORTH OF THE NORTH LINE OF E 59TH STREET  
(PRODUCED EAST)",,"1965.000000","251.000000","41.78766606610","-87.61572202710","(41.7876660661, -87.6157220271)"
"97.000000","1862868.625000","1166424.709000","17.679000","14.3 FEET W. OF THE E. LINE OF MARSHFIELD AVENUE","13.4 FEET S. OF THE S. LINE OF W. 63RD STREET",,"1970.000000","323.000000","41.77928227450","-87.66541684710","(41.7792822745, -87.6654168471)"
"226.000000","1919830.516000","1127939.360000","63.436000","10.3' W. OF E. LINE OF N. NEVA AVE.","4.7' S. OF S. LINE OF BARRY AVE.","IN BOOKS 381 - 383","1974.000000","381.000000","41.93632846000","-87.80522664590","(41.93632846, -87.8052266459)"
"39.000000","1916167.322000","1171238.754000","17.965000","10 FEET N. OF S. LINE OF FULLERTON PKWY","3 FEET E. OF ORCHARD STREET","COVER OF THIS MONUMENT SET TO PERMANENT GRADE.","1968.000000","299.000000","41.92543429910","-87.64620448760","(41.9254342991, -87.6462044876)"
"206.000000","1842489.478000","1198201.171000","5.754000","9' S. OF THE S. LINE OF E. 95TH ST.","13' W. OF THE E. LINE OF HOUSTON AVE.","COVER OT THIS MONUMENT SET TO PERMANENT GRADE","1976.000000","403.000000","41.72262411330","-87.54960344890","(41.7226241133, -87.5496034489)"
"552.000000","1823945.046000","1171226.117000","28.529000","9.5 FEET NORTH OF THE NORTH LINE OF W 122ND STREET","8.0 FEET WEST OF THE EAST LINE OF S ABERDEEN STREET","NE COR","1975.000000","392.000000","41.67236670910","-87.64894890050","(41.6723667091, -87.6489489005)"
"337.000000","1934130.157000","1146418.803000","28.943000","8.6' E. OF W. LINE OF LOWELL AVE.","42.7' S. OF S. LINE OF FOSTER AVE.",,"1975.000000","82.000000","41.97523536900","-87.73694610370","(41.975235369, -87.7369461037)"
