Season,Facility ID,Latitude,Longitude,Street1,Street2,City,State,Postal Code,Country,Facility Name,URL,Phone,Contact,Begin Date,End Date,Begin Time,End Time,Begin DateTime,End DateTime,Recurrence Days,Hours,Eligibility,Cost,Notes,Record ID,Location,Boundaries - ZIP Codes,Community Areas,Zip Codes,Census Tracts,Wards
2014-2015,107,41.779091,-87.615988,6330 S KING DR,,CHICAGO,IL,60637,United States of America,Walgreens,http://www.Walgreens.com,773-324-8500,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,,,2014-2015_107,"(41.779091, -87.615988)",60,67,22260,122,4
2014-2015,108,41.893499,-87.630899,641 N CLARK ST,,CHICAGO,IL,60654,United States of America,Walgreens,http://www.Walgreens.com,312-587-1416,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: Midnight - Mindnight, Sat: Midnight - Mindnight, Sun: Midnight - Mindnight",,,,2014-2015_108,"(41.893499, -87.630899)",55,37,4446,670,36
2014-2015,255,41.69261,-87.68078,11055 SOUTH WESTERN AVENUE,,CHICAGO,IL,60643,United States of America,CVS/pharmacy,http://www.cvs.com,773-445-1798,,09/01/2014,03/31/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2014-2015_255,"(41.69261, -87.68078)",13,74,22212,380,42
2014-2015,296,41.7222632,-87.58291763,1655 E. 95th St.,,Chicago,IL,60617,United States of America,Jewel-Osco 3092,http://www.jeweloscopharmacies.com,773-731-9650,,08/12/2014,03/01/2015,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday","Mon-Fri: 8:00 AM-9:00 PM, Sat-Sun: 9:00 AM-5:00 PM",,Call for details.,,2014-2015_296,"(41.7222632, -87.58291763)",25,48,21202,252,37
2014-2015,91,41.99598031,-87.78803379,6310 N NAGLE AVE,,CHICAGO,IL,60646,United States of America,Walgreens,http://www.Walgreens.com,773-774-2225,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 8:00 AM-10:00 PM, Sun: 8:00 AM-10:00 PM",,,,2014-2015_91,"(41.99598031, -87.78803379)",17,36,22532,657,29
2014-2015,264,41.87539,-87.6278,520 SOUTH  STATE STREET,,CHICAGO,IL,60605,United States of America,CVS/pharmacy,http://www.cvs.com,312-697-0021,,09/01/2014,03/31/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-9:00 PM, Tue: 8:00 AM-9:00 PM, Wed: 8:00 AM-9:00 PM, Thu: 8:00 AM-9:00 PM, Fri: 8:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2014-2015_264,"(41.87539, -87.6278)",35,38,14913,92,10
2014-2015,19,41.90196538,-87.770276,5755 W DIVISION ST,,CHICAGO,IL,60651,United States of America,29th Ward Office,,773-261-4646,Anita Hayes,09/30/2014,09/30/2014,10:00:00,13:00:00,09/30/2014 10:00:00 AM,09/30/2014 01:00:00 PM,Tuesday,,No limitations.,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2014-2015_19,"(41.90196538, -87.770276)",5,26,4299,671,7
2014-2015,151,41.8134578,-87.70467192,4385 S ARCHER AVE,,CHICAGO,IL,60632,United States of America,Walgreens,http://www.Walgreens.com,773-247-6804,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,,,2014-2015_151,"(41.8134578, -87.70467192)",56,55,22248,640,8
2014-2015,147,41.76463142,-87.72197792,7045 S PULASKI RD,,CHICAGO,IL,60629,United States of America,Walgreens,http://www.Walgreens.com,,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 10:00 AM-6:00 PM, Sun: 10:00 AM-5:00 PM",,,,2014-2015_147,"(41.76463142, -87.72197792)",58,63,21867,317,15
2014-2015,301,41.95301236,-87.78757073,6426 West Irving Park Rd,,Chicago,IL,60634,United States of America,Jewel-Osco 3224,http://www.jeweloscopharmacies.com,773-725-2900,,08/12/2014,03/01/2015,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday","Mon-Fri: 8:00 AM-9:00 PM, Sat-Sun: 9:00 AM-5:00 PM",,Call for details.,,2014-2015_301,"(41.95301236, -87.78757073)",52,17,22254,442,19
2014-2015,63,41.68913818,-87.62086262,11255 S MICHIGAN AVE,,CHICAGO,IL,60628,United States of America,Roseland Community WIC,http://www.cityofchicago.org/city/en/depts/cdph/supp_info/clinical_health/immunizations_walk-inclinics.html,773-785-1173,,09/01/2014,09/01/2015,,,,,"Monday, Tuesday, Wednesday","Mondays, Tuesdays, Wednesdays: 8:00 AM to 3:30 PM. Closed 2nd Wed every month 12 to 4 PM",No limitations.,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.  Closed 2nd Wed every month 12 to 4 PM,2014-2015_63,"(41.68913818, -87.62086262)",19,45,21861,253,43
2014-2015,29,41.96824084,-87.73813186,4404 W LAWRENCE AVE,,CHICAGO,IL,60630,United States of America,39th Ward Office,,773-736-5594,Rose Mayerbock,11/14/2014,11/14/2014,10:00:00,14:00:00,11/14/2014 10:00:00 AM,11/14/2014 02:00:00 PM,Friday,,No limitations.,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2014-2015_29,"(41.96824084, -87.73813186)",48,14,21869,751,38
2014-2015,252,41.90945,-87.73597,1550 NORTH KOSTNER AVENUE,,CHICAGO,IL,60639,United States of America,CVS/pharmacy,http://www.cvs.com,773-489-7484,,09/01/2014,03/31/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2014-2015_252,"(41.90945, -87.73597)",5,24,22615,286,49
2014-2015,98,41.802899,-87.606799,5036 S COTTAGE GROVE AVE,,CHICAGO,IL,60615,United States of America,Walgreens,http://www.Walgreens.com,773-373-6266,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-6:00 PM",,,,2014-2015_98,"(41.802899, -87.606799)",10,4,21192,165,10
2014-2015,26,41.94400913,-87.82748193,8029 W FOREST PRESERVE AVE,,CHICAGO,IL,60634,United States of America,36th Ward-Hiawatha Park,,773-836-0036,Maurita Gavin,10/22/2014,10/22/2014,10:00:00,13:00:00,10/22/2014 10:00:00 AM,10/22/2014 01:00:00 PM,Wednesday,,No limitations.,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2014-2015_26,"(41.94400913, -87.82748193)",52,17,22254,413,19
2014-2015,312,41.97562783,-87.72948525,4032 W Foster,,Chicago,IL,60630,United States of America,Jewel-Osco 3442,http://www.jeweloscopharmacies.com,773-478-8750,,08/12/2014,03/01/2015,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday","Mon-Fri: 8:00 AM-9:00 PM, Sat-Sun: 9:00 AM-5:00 PM",,Call for details.,,2014-2015_312,"(41.97562783, -87.72948525)",48,13,21869,748,38
2014-2015,17,41.88126893,-87.68658174,4 N WESTERN AVE UNIT 1C,,CHICAGO,IL,60612,United States of America,27th Ward Office,,312-432-1995,Diamond Moreno,11/03/2014,11/03/2014,9:00:00,14:00:00,11/03/2014 09:00:00 AM,11/03/2014 02:00:00 PM,Monday,,No limitations.,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2014-2015_17,"(41.88126893, -87.68658174)",28,29,21184,37,46
2014-2015,315,41.94609481,-87.70828529,3572 North Elston,,Chicago,IL,60618,United States of America,Jewel-Osco 3470,http://www.jeweloscopharmacies.com,773-583-9858,,08/12/2014,03/01/2015,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday","Mon-Fri: 8:00 AM-9:00 PM, Sat-Sun: 9:00 AM-5:00 PM",,Call for details.,,2014-2015_315,"(41.94609481, -87.70828529)",39,22,21538,138,12
2014-2015,128,41.959959,-87.766729,4343 N CENTRAL AVE,,CHICAGO,IL,60634,United States of America,Walgreens,http://www.Walgreens.com,773-427-9456,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: Midnight - Mindnight, Sat: Midnight - Mindnight, Sun: Midnight - Mindnight",,,,2014-2015_128,"(41.959959, -87.766729)",21,15,22254,260,19
2014-2015,201,41.93334417,-87.64502865,2817 N CLARK ST,,CHICAGO,IL,60657,United States of America,Walgreens,http://www.Walgreens.com,773-327-6119,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,,,2014-2015_201,"(41.93334417, -87.64502865)",22,57,4449,684,25
2014-2015,254,41.7069,-87.67003,1930 WEST 103RD STREET,,CHICAGO,IL,60643,United States of America,CVS/pharmacy,http://www.cvs.com,773-239-8041,,09/01/2014,03/31/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2014-2015_254,"(41.7069, -87.67003)",13,71,22212,628,42
2014-2015,259,41.70685,-87.7008,3156 WEST 103RD STREET,,CHICAGO,IL,60655,United States of America,CVS/pharmacy,http://www.cvs.com,773-238-4941,,09/01/2014,03/31/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2014-2015_259,"(41.70685, -87.7008)",33,73,4447,256,42
2014-2015,159,41.990222,-87.706587,3019 W PETERSON AVE,,CHICAGO,IL,60659,United States of America,Walgreens,http://www.Walgreens.com,773-728-6254,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: Midnight - Mindnight, Sat: Midnight - Mindnight, Sun: Midnight - Mindnight",,,,2014-2015_159,"(41.990222, -87.706587)",50,20,4450,65,24
2014-2015,109,41.80856817,-87.64615417,4700 S HALSTED ST,,CHICAGO,IL,60609,United States of America,Walgreens,http://www.Walgreens.com,773-927-8777,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-5:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,,,2014-2015_109,"(41.80856817, -87.64615417)",37,59,14924,708,4
2014-2015,241,41.75086,-87.64483,7858 SOUTH HALSTED STREET,,CHICAGO,IL,60620,United States of America,CVS/pharmacy,http://www.cvs.com,773-873-1842,,09/01/2014,03/31/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2014-2015_241,"(41.75086, -87.64483)",59,70,21554,487,31
2014-2015,328,41.957719,-87.805507,4201 N. HARLEM AVENUE,,NORRIDGE,IL,60706,United States of America,Kmart Pharmacy,http://www.kmartpharmacy.com,708-457-0165,Pharmacy,08/24/2014,03/31/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-4:00 PM",,Call for details.,"No appointment necessary. Other vaccines available: Pneumonia, Herpes Zoster (Zostavax), Tetanus / Diphtheria, Tetanus / Diphtheria / Pertussis, Hepatitis A, Hepatitis B, HPV (Gardasil), Varicella, MMR (Measles / Mumps / Rubella), Meningcoccal Vaccine availability can vary. Please call your Kmart pharmacist for details",2014-2015_328,"(41.957719, -87.805507)",,,4453,,
2014-2015,200,41.99231345,-87.66025982,6121 N. BROADWAY,,CHICAGO,IL,60660,United States of America,Walgreens,http://www.Walgreens.com,773-764-8961,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-6:00 PM",,,,2014-2015_200,"(41.99231345, -87.66025982)",14,76,4451,46,16
2014-2015,316,41.9660114,-87.83683117,4734 North Pueblo,,Chicago,IL,60656,United States of America,Jewel-Osco 3477,http://www.jeweloscopharmacies.com,773-625-5525,,08/12/2014,03/01/2015,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday","Mon-Fri: 8:00 AM-9:00 PM, Sat-Sun: 9:00 AM-5:00 PM",,Call for details.,,2014-2015_316,"(41.9660114, -87.83683117)",31,75,4448,130,19
2014-2015,28,41.95510787,-87.76228458,4100 N LONG AVE,,CHICAGO,IL,60641,United States of America,38th Ward-Portage Park Senior Center,,773-545-3838,Marianne Rothstein,11/18/2014,11/18/2014,9:00:00,14:00:00,11/18/2014 09:00:00 AM,11/18/2014 02:00:00 PM,Tuesday,,No limitations.,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2014-2015_28,"(41.95510787, -87.76228458)",21,15,22618,260,19
2014-2015,260,41.93363,-87.64574,2828 N. CLARK STREET,,CHICAGO,IL,60657,United States of America,CVS/pharmacy,http://www.cvs.com,773-525-1377,,09/01/2014,03/31/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2014-2015_260,"(41.93363, -87.64574)",22,57,4449,684,25
2014-2015,317,41.94318737,-87.68830202,3400 N. Western Ave,,Chicago,IL,60618,United States of America,Jewel-Osco 3501,http://www.jeweloscopharmacies.com,773-327-2723,,08/12/2014,03/01/2015,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday","Mon-Fri: 8:00 AM-9:00 PM, Sat-Sun: 9:00 AM-5:00 PM",,Call for details.,,2014-2015_317,"(41.94318737, -87.68830202)",39,46,21538,110,18
2014-2015,140,41.706799,-87.620699,10300 S MICHIGAN AVE,,CHICAGO,IL,60628,United States of America,Walgreens,http://www.Walgreens.com,,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,,,2014-2015_140,"(41.706799, -87.620699)",19,45,21861,236,43
2014-2015,324,42.01928855,-87.67505851,1763 W Howard St,,Chicago,IL,60626,United States of America,Jewel-Osco 2508,http://www.jeweloscopharmacies.com,773-274-1293,,08/12/2014,03/01/2015,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday","Mon-Fri: 8:00 AM-9:00 PM, Sat-Sun: 9:00 AM-5:00 PM",,Call for details.,,2014-2015_324,"(42.01928855, -87.67505851)",9,10,21853,489,5
2014-2015,318,41.94638465,-87.64652486,3531 North Broadway,,Chicago,IL,60657,United States of America,Jewel-Osco 3514,http://www.jeweloscopharmacies.com,773-528-6615,,08/12/2014,03/01/2015,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday","Mon-Fri: 8:00 AM-9:00 PM, Sat-Sun: 9:00 AM-5:00 PM",,Call for details.,,2014-2015_318,"(41.94638465, -87.64652486)",22,57,4449,692,39
2014-2015,31,41.98772317,-87.70313536,5850 N LINCOLN AVE,,CHICAGO,IL,60659,United States of America,40th Ward Office,,773-769-1140,Tim Czarivecki,10/20/2014,10/20/2014,9:00:00,14:00:00,10/20/2014 09:00:00 AM,10/20/2014 02:00:00 PM,Monday,,No limitations.,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2014-2015_31,"(41.98772317, -87.70313536)",50,20,4450,65,24
2014-2015,8,41.75200035,-87.65363097,7811 S RACINE AVE,,CHICAGO,IL,60620,United States of America,17th Ward Office,,312-744-7738,Nova Young,11/15/2014,11/15/2014,10:00:00,13:00:00,11/15/2014 10:00:00 AM,11/15/2014 01:00:00 PM,Saturday,,No limitations.,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2014-2015_8,"(41.75200035, -87.65363097)",59,70,21554,487,31
2014-2015,297,41.79608656,-87.72338864,5324 South Pulaski,,Chicago,IL,60632,United States of America,Jewel-Osco 3170,http://www.jeweloscopharmacies.com,773-284-7402,,08/12/2014,03/01/2015,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday","Mon-Fri: 8:00 AM-9:00 PM, Sat-Sun: 9:00 AM-5:00 PM",,Call for details.,,2014-2015_297,"(41.79608656, -87.72338864)",56,60,22248,793,6
2014-2015,36,41.96687805,-87.76006384,4754 N MILWAUKEE AVE,,CHICAGO,IL,60630,United States of America,45th Ward Office,,773-286-4545,Cherry Hernandez,10/10/2014,10/10/2014,12:00:00,15:00:00,10/10/2014 12:00:00 PM,10/10/2014 03:00:00 PM,Friday,,No limitations.,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2014-2015_36,"(41.96687805, -87.76006384)",48,15,21869,260,50
2014-2015,307,41.86672435,-87.62596115,1224 S. Wabash,,Chicago,IL,60605,United States of America,Jewel-Osco 3345,http://www.jeweloscopharmacies.com,312-663-4646,,08/12/2014,03/01/2015,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday","Mon-Fri: 8:00 AM-9:00 PM, Sat-Sun: 9:00 AM-5:00 PM",,Call for details.,,2014-2015_307,"(41.86672435, -87.62596115)",35,34,14913,374,9
2014-2015,158,41.67783092,-87.68031916,11833 S WESTERN AVE,,CHICAGO,IL,60643,United States of America,Walgreens,http://www.Walgreens.com,773-233-2245,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-6:00 PM",,,,2014-2015_158,"(41.67783092, -87.68031916)",13,74,22212,378,42
2014-2015,280,41.88221,-87.63904,400 WEST MADISON STREET,,CHICAGO,IL,60606,United States of America,CVS/pharmacy,http://www.cvs.com,312-474-1051,,09/01/2014,03/31/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 7:00 AM-7:00 PM, Tue: 7:00 AM-7:00 PM, Wed: 7:00 AM-7:00 PM, Thu: 7:00 AM-7:00 PM, Fri: 7:00 AM-7:00 PM, Sat: Closed, Sun: Closed",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2014-2015_280,"(41.88221, -87.63904)",46,29,14914,784,36
2014-2015,52,41.83070169,-87.62339535,3510 S MICHIGAN AVE,,CHICAGO,IL,60653,United States of America,Chicago Police Department - HQ,,312-745-5318,Lisa Gariota,10/28/2014,10/28/2014,9:00:00,15:00:00,10/28/2014 09:00:00 AM,10/28/2014 03:00:00 PM,Tuesday,,No limitations.,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2014-2015_52,"(41.83070169, -87.62339535)",36,1,4301,446,9
2014-2015,90,41.916899,-87.732299,4225 W ARMITAGE AVE,,CHICAGO,IL,60639,United States of America,Walgreens,http://www.Walgreens.com,773-235-1123,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-5:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,,,2014-2015_90,"(41.916899, -87.732299)",2,21,22615,135,12
2014-2015,163,41.706222,-87.681407,2345 W 103RD ST,,CHICAGO,IL,60643,United States of America,Walgreens,http://www.Walgreens.com,,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 10:00 AM-5:00 PM, Sun: 10:00 AM-6:00 PM",,,,2014-2015_163,"(41.706222, -87.681407)",13,71,22212,609,42
2014-2015,184,41.92417373,-87.7878119,6460 W FULLERTON AVE,,CHICAGO,IL,60707,United States of America,Walgreens,http://www.Walgreens.com,773-637-4440,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,,,2014-2015_184,"(41.92417373, -87.7878119)",3,19,4454,137,44
2014-2015,35,41.93419517,-87.64140394,501 W SURF ST,,CHICAGO,IL,60657,United States of America,44th Ward-Britton Senior Building,,773-525-6034,Sheila Pacione,10/24/2014,10/24/2014,12:00:00,15:00:00,10/24/2014 12:00:00 PM,10/24/2014 03:00:00 PM,Friday,,No limitations.,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2014-2015_35,"(41.93419517, -87.64140394)",22,57,4449,102,25
2014-2015,125,41.809899,-87.593299,1320 E 47TH ST,,CHICAGO,IL,60653,United States of America,Walgreens,http://www.Walgreens.com,773-373-6147,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,,,2014-2015_125,"(41.809899, -87.593299)",36,5,4301,450,10
2014-2015,12,41.77874319,-87.60574677,6357 S COTTAGE GROVE AVE,,CHICAGO,IL,60637,United States of America,20th Ward Office,,773-955-5610,Angela Moore,10/01/2014,10/01/2014,12:00:00,15:00:00,10/01/2014 12:00:00 PM,10/01/2014 03:00:00 PM,Wednesday,,No limitations.,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2014-2015_12,"(41.77874319, -87.60574677)",60,9,22260,347,4
2014-2015,58,41.73001522,-87.54686597,3201 E 91ST ST,,CHICAGO,IL,60617,United States of America,Villa Guadalupe Senior Service Inc.,,773-933-0344,Sarah Luker,10/05/2014,10/05/2014,8:30:00,14:00:00,10/05/2014 08:30:00 AM,10/05/2014 02:00:00 PM,Sunday,,No limitations.,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2014-2015_58,"(41.73001522, -87.54686597)",25,42,21202,510,47
2014-2015,38,41.96296686,-87.68469465,4455 N LINCOLN AVE,,CHICAGO,IL,60625,United States of America,47th Ward-Sulzer Library,,773-868-4747,Dara Salk,09/27/2014,09/27/2014,9:00:00,14:00:00,09/27/2014 09:00:00 AM,09/27/2014 02:00:00 PM,Saturday,,No limitations.,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2014-2015_38,"(41.96296686, -87.68469465)",20,6,21849,667,18
2014-2015,230,41.969,-87.67948,4800 NORTH DAMEN AVENUE,,CHICAGO,IL,60625,United States of America,CVS/pharmacy,http://www.cvs.com,773-907-2010,,09/01/2014,03/31/2015,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2014-2015_230,"(41.969, -87.67948)",20,6,21849,106,18
2014-2015,170,41.92492472,-87.7114472,3320 W FULLERTON AVE,,CHICAGO,IL,60647,United States of America,Walgreens,http://www.Walgreens.com,773-252-8346,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-5:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,,,2014-2015_170,"(41.92492472, -87.7114472)",1,23,22535,70,12
2014-2015,62,41.85218729,-87.66775694,1643 W CERMAK RD,,CHICAGO,IL,60608,United States of America,Lower West WIC,http://www.cityofchicago.org/city/en/depts/cdph/supp_info/clinical_health/immunizations_walk-inclinics.html,312-747-1650,,09/01/2014,09/01/2015,,,,,"Thursday, Friday",Thursdays & Fridays: 8:30 AM to 3:30 PM,No limitations.,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2014-2015_62,"(41.85218729, -87.66775694)",43,33,14920,126,26
2014-2015,178,41.92395783,-87.74717999,4817 W FULLERTON AVE,,CHICAGO,IL,60639,United States of America,Walgreens,http://www.Walgreens.com,773-889-7411,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,,,2014-2015_178,"(41.92395783, -87.74717999)",2,19,22615,306,17
2014-2015,6,41.77890901,-87.70004801,3045 W 63RD ST,,CHICAGO,IL,60629,United States of America,15th Ward Office,,773-863-0220,Artena Samuels,12/13/2014,12/13/2014,10:00:00,13:00:00,12/13/2014 10:00:00 AM,12/13/2014 01:00:00 PM,Saturday,,No limitations.,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2014-2015_6,"(41.77890901, -87.70004801)",58,64,21867,319,31
