"unit","descript","inci_no","inci_type","inci_desc","resp_code","resp_desc","alm_datetime","notif_datetime","roll_datetime","arv_datetime","addr_type","address","addr_2","xstreet","rural","city","state","zip","fire","medical","rescue","other","resp_time","fdid"
"R-2","Rescue 2","17-0000056","463","Vehicle accident, general cleanup","1","Emergency","2017-01-06T15:10:26.000","2017-01-07T15:10:25.000","2017-01-07T15:12:04.000","2017-01-07T15:14:20.000","1","200 N JACOB",,,,"Bloomington","IN","47402","false","false","true","true","3","53003"
"E-5","Engine 5","17-0000057","531","Smoke or odor removal","1","Emergency","2017-01-06T17:17:54.000","2017-01-06T17:17:54.000","2017-01-06T17:18:27.000","2017-01-06T17:23:44.000","1","1000 W COUNTRYSIDE",,,,"Bloomington","IN","47402","false","false","false","true","5","53003"
"R-2","Rescue 2","17-0000057","531","Smoke or odor removal","1","Emergency","2017-01-06T17:17:54.000","2017-01-06T17:17:54.000","2017-01-06T17:18:25.000","2017-01-06T17:24:25.000","1","1000 W COUNTRYSIDE",,,,"Bloomington","IN","47402","true","false","false","true","6","53003"
"B-1","Battalion 1","17-0000116","744","Detector activation, no fire - unintentional","1","Emergency","2017-01-11T18:23:55.000","2017-01-11T18:23:55.000","2017-01-11T18:25:43.000","2017-01-11T18:29:21.000","1","501 N SUNRISE",,,,"Bloomington","IN","47406","true","false","false","false","5","53003"
"T-1","Truck 1","17-0000117","531","Smoke or odor removal","1","Emergency","2017-01-11T19:32:12.000","2017-01-11T19:32:12.000","2017-01-11T19:33:52.000","2017-01-11T19:37:35.000","1","290 S UNION",,,,"Bloomington","IN","47402","true","false","false","false","5","53003"
"B-1","Battalion 1","17-0000117","531","Smoke or odor removal","1","Emergency","2017-01-11T19:32:12.000","2017-01-11T19:32:12.000","2017-01-11T19:33:41.000","2017-01-11T19:37:35.000","1","290 S UNION",,,,"Bloomington","IN","47402","true","false","false","false","5","53003"
"T-1","Truck 1","17-0000118","113","Cooking fire, confined to container","C","Cancelled","2017-01-11T20:02:16.000","2017-01-11T20:02:16.000","2017-01-11T20:02:29.000",,"1","290 S UNION",,,,"Bloomington","IN","47402","true","false","false","false",,"53003"
"B-1","Battalion 1","17-0000118","113","Cooking fire, confined to container","C","Cancelled","2017-01-11T20:02:16.000","2017-01-11T20:02:16.000","2017-01-11T20:03:44.000",,"1","290 S UNION",,,,"Bloomington","IN","47402","true","false","false","false",,"53003"
"B-1","Battalion 1","17-0000119","531","Smoke or odor removal","1","Emergency","2017-01-11T20:24:01.000","2017-01-11T20:24:01.000","2017-01-11T20:26:10.000","2017-01-11T20:31:01.000","1","1935 S BASSWOOD",,,,"Bloomington","IN","47402","false","false","false","true","7","53003"
"T-2","Truck 2","17-0000119","531","Smoke or odor removal","1","Emergency","2017-01-11T20:24:01.000","2017-01-11T20:24:01.000","2017-01-11T20:26:08.000","2017-01-11T20:26:08.000","1","1935 S BASSWOOD",,,,"Bloomington","IN","47402","true","false","false","true","2","53003"
"R-2","Rescue 2","17-0000119","531","Smoke or odor removal","1","Emergency","2017-01-11T20:24:01.000","2017-01-11T20:24:01.000","2017-01-11T20:26:40.000","2017-01-11T20:30:14.000","1","1935 S BASSWOOD",,,,"Bloomington","IN","47402","false","false","false","true","6","53003"
"T-2","Truck 2","17-0000120","445","Arcing, shorted electrical equipment","1","Emergency","2017-01-11T20:45:37.000","2017-01-11T20:45:37.000","2017-01-11T20:46:07.000","2017-01-11T20:48:10.000","1","120 S Kimble Drive         Lot 13",,,,"Bloomington","IN","47402","true","false","false","true","2","53003"
"B-1","Battalion 1","17-0000122","743","Smoke detector activation, no fire - unintentional","C","Cancelled","2017-01-12T05:59:27.000","2017-01-12T05:59:27.000","2017-01-12T06:03:40.000",,"1","1701 E WINSLOW",,,,"Bloomington","IN","47402","false","false","false","true",,"53003"
"E-5","Engine 5","17-0000122","743","Smoke detector activation, no fire - unintentional","1","Emergency","2017-01-12T05:59:27.000","2017-01-12T05:59:27.000","2017-01-12T06:00:41.000","2017-01-12T06:04:27.000","1","1701 E WINSLOW",,,,"Bloomington","IN","47402","false","false","false","true","5","53003"
"T-1","Truck 1","17-0000122","743","Smoke detector activation, no fire - unintentional","C","Cancelled","2017-01-12T05:59:27.000","2017-01-12T05:59:27.000","2017-01-12T06:03:42.000",,"1","1701 E WINSLOW",,,,"Bloomington","IN","47402","true","false","false","false",,"53003"
"T-2","Truck 2","17-0000121","611","Dispatched & cancelled en route","C","Cancelled","2017-01-12T02:40:16.000","2017-01-12T02:40:16.000","2017-01-12T02:43:09.000",,"1","215 S WESTPLEX",,,,"Bloomington","IN","47402","false","false","false","true",,"53003"
"E-4","Engine 4","17-0000087","321","EMS call, excluding vehicle accident with injury","1","Emergency","2017-01-09T19:11:49.000","2017-01-09T19:11:49.000","2017-01-09T19:12:47.000","2017-01-09T19:14:29.000","1","2606 E 3RD",,,,"Bloomington","IN","47402","false","true","false","false","2","53003"
"E-4","Engine 4","17-0000089","321","EMS call, excluding vehicle accident with injury","1","Emergency","2017-01-09T21:45:00.000","2017-01-09T21:45:45.000","2017-01-09T21:47:10.000","2017-01-09T21:52:59.000","1","2677 E 7TH",,,,"Bloomington","IN","47402","false","true","false","false","7","53003"
"E-4","Engine 4","17-0000090","131","Passenger vehicle fire","1","Emergency","2017-01-09T22:22:24.000","2017-01-09T22:22:24.000","2017-01-09T22:24:12.000","2017-01-09T22:26:21.000","1","100 S PETE ELLIS",,,,"Bloomington","IN","47402","true","false","false","false","3","53003"
"B-1","Battalion 1","17-0000057","531","Smoke or odor removal","1","Emergency","2017-01-06T17:17:54.000","2017-01-06T17:17:54.000","2017-01-06T17:18:49.000","2017-01-06T17:24:29.000","1","1000 W COUNTRYSIDE",,,,"Bloomington","IN","47402","true","false","false","true","6","53003"
"T-1","Truck 1","17-0000057","531","Smoke or odor removal","1","Emergency","2017-01-06T17:17:54.000","2017-01-06T17:17:54.000","2017-01-06T17:19:42.000","2017-01-06T17:24:23.000","1","1000 W COUNTRYSIDE",,,,"Bloomington","IN","47402","false","false","false","true","6","53003"
"E-4","Engine 4","17-0000055","324","Motor Vehicle Accident with no injuries","1","Emergency","2017-01-06T15:00:05.000","2017-01-06T15:00:05.000","2017-01-06T15:01:05.000","2017-01-06T15:04:52.000","2","E MOORES",,"S SARE           RD",,"Bloomington","IN","47402","false","true","false","false","4","53003"
"T-1","Truck 1","17-0000085","522","Water or steam leak","1","Emergency","2017-01-09T15:27:18.000","2017-01-09T15:27:18.000","2017-01-09T15:28:03.000","2017-01-09T15:35:52.000","1","2620 W COTA",,,,"Bloomington","IN","47402","false","false","false","true","8","53003"
"E-3","Engine 3","17-0000058","321","EMS call, excluding vehicle accident with injury","1","Emergency","2017-01-06T20:08:09.000","2017-01-06T20:18:59.000","2017-01-06T20:20:23.000","2017-01-06T20:26:11.000","1","1021 W WINDING",,,,"Bloomington","IN","47402","false","true","false","false","7","53003"
"R-1","Rescue 1","17-0000055","324","Motor Vehicle Accident with no injuries","1","Emergency","2017-01-06T15:00:05.000","2017-01-06T15:00:05.000","2017-01-06T15:01:02.000","2017-01-06T15:04:52.000","2","E MOORES",,"S SARE           RD",,"Bloomington","IN","47402","false","true","false","false","4","53003"
"E-5","Engine 5","17-0000060","321","EMS call, excluding vehicle accident with injury","1","Emergency","2017-01-06T23:05:35.000","2017-01-06T23:05:35.000","2017-01-06T23:07:16.000","2017-01-06T23:11:18.000","1","733 E PEPPERRIDGE",,,,"Bloomington","IN","47402","false","true","false","false","5","53003"
"T-1","Truck 1","17-0000092","731","Sprinkler activation due to malfunction","1","Emergency","2017-01-10T00:04:45.000","2017-01-10T00:04:45.000","2017-01-10T00:06:58.000","2017-01-10T00:08:36.000","1","720 N WALNUT STREET",,,,"Bloomington","IN","47402","false","false","false","true","3","53003"
"T-1","Truck 1","17-0000094","700","False alarm or false call, Other","1","Emergency","2017-01-10T05:35:53.000","2017-01-10T05:35:53.000","2017-01-10T05:37:41.000","2017-01-10T05:42:23.000","1","1500 N JORDAN",,,,"Bloomington","IN","47402","false","false","false","true","6","53003"
"P-1","Prevention 1","17-0000071","111","Building fire","1","Emergency","2017-01-08T14:14:42.000","2017-01-08T14:53:42.000","2017-01-08T15:03:42.000","2017-01-08T15:28:42.000","1","3209 E 10th St           Q-8",,,,"Bloomington","IN","47402","true","false","false","false","35","53003"
"E-3","Engine 3","17-0000094","700","False alarm or false call, Other","1","Emergency","2017-01-10T05:35:53.000",,,,"1","1500 N JORDAN",,,,"Bloomington","IN","47402","false","false","false","true",,"53003"
"E-3","Engine 3","17-0000080","740","Unintentional transmission of alarm, Other","1","Emergency","2017-01-09T09:27:10.000",,,,"1","900 E 7TH STREET",,,,"Bloomington","IN","47402","false","false","false","true",,"53003"
"T-2","Truck 2","17-0000123","322","Motor vehicle accident with injuries","1","Emergency","2017-01-12T08:10:02.000","2017-01-12T08:10:02.000","2017-01-12T08:11:41.000","2017-01-12T08:16:27.000","1","800 S BASSWOOD",,,,"Bloomington","IN","47402","false","true","false","false","6","53003"
"B-1","Battalion 1","17-0000080","740","Unintentional transmission of alarm, Other","1","Emergency","2017-01-09T09:27:10.000","2017-01-09T09:27:10.000","2017-01-09T09:28:22.000","2017-01-09T09:30:44.000","1","900 E 7TH STREET",,,,"Bloomington","IN","47402","true","false","false","true","3","53003"
"B-1","Battalion 1","17-0000081","743","Smoke detector activation, no fire - unintentional","1","Emergency","2017-01-09T09:41:31.000","2017-01-09T09:41:31.000","2017-01-09T09:42:14.000","2017-01-09T09:44:14.000","1","1725 E 3RD",,,,"Bloomington","IN","47406","true","false","false","true","2","53003"
"B-1","Battalion 1","17-0000085","522","Water or steam leak","1","Emergency","2017-01-09T15:27:18.000","2017-01-09T15:27:18.000","2017-01-09T15:27:47.000","2017-01-09T15:36:03.000","1","2620 W COTA",,,,"Bloomington","IN","47402","false","false","false","true","8","53003"
"T-2","Truck 2","17-0000085","522","Water or steam leak","1","Emergency","2017-01-09T15:27:18.000","2017-01-09T15:27:18.000","2017-01-09T15:28:11.000","2017-01-09T15:32:30.000","1","2620 W COTA",,,,"Bloomington","IN","47402","true","false","false","false","5","53003"
"B-1","Battalion 1","17-0000086","113","Cooking fire, confined to container","1","Emergency","2017-01-09T17:47:05.000","2017-01-09T17:47:05.000","2017-01-09T17:47:06.000","2017-01-09T17:49:51.000","1","701 N WALNUT",,,,"Bloomington","IN","47402","true","false","false","false","2","53003"
"B-1","Battalion 1","17-0000092","731","Sprinkler activation due to malfunction","1","Emergency","2017-01-10T00:04:45.000","2017-01-10T00:04:45.000","2017-01-10T00:06:53.000","2017-01-10T00:08:50.000","1","720 N WALNUT STREET",,,,"Bloomington","IN","47402","true","false","false","true","4","53003"
"B-1","Battalion 1","17-0000094","700","False alarm or false call, Other","1","Emergency","2017-01-10T05:35:53.000","2017-01-10T05:35:53.000","2017-01-10T05:37:44.000","2017-01-10T05:42:23.000","1","1500 N JORDAN",,,,"Bloomington","IN","47402","true","false","false","true","6","53003"
"T-2","Truck 2","17-0000084","321","EMS call, excluding vehicle accident with injury","1","Emergency","2017-01-09T14:08:39.000","2017-01-09T14:08:39.000","2017-01-09T14:09:17.000","2017-01-09T14:10:53.000","1","3477 W 3RD",,,,"Bloomington","IN","47402","false","true","false","false","2","53003"
"E-1","Engine 1","17-0000125","322","Motor vehicle accident with injuries","1","Emergency","2017-01-12T11:01:27.000","2017-01-12T11:01:27.000","2017-01-12T11:02:30.000","2017-01-12T11:06:28.000","1","640 S WALKER",,,,"Bloomington","IN","47402","false","true","false","false","5","53003"
"E-1","Engine 1","17-0000092","731","Sprinkler activation due to malfunction","1","Emergency","2017-01-10T00:04:45.000","2017-01-10T00:04:45.000","2017-01-10T00:06:07.000","2017-01-10T00:07:16.000","1","720 N WALNUT STREET",,,,"Bloomington","IN","47402","false","false","false","true","2","53003"
"E-1","Engine 1","17-0000126","734","Heat detector activation due to malfunction","1","Emergency","2017-01-12T16:28:18.000","2017-01-12T16:28:18.000","2017-01-12T16:29:52.000","2017-01-12T16:31:08.000","1","601 E KIRKWOOD",,,,"Bloomington","IN","47405","false","false","false","true","2","53003"
"B-1","Battalion 1","17-0000126","734","Heat detector activation due to malfunction","1","Emergency","2017-01-12T16:28:18.000","2017-01-12T16:28:18.000","2017-01-12T16:29:49.000","2017-01-12T16:31:11.000","1","601 E KIRKWOOD",,,,"Bloomington","IN","47405","false","false","false","true","2","53003"
"T-1","Truck 1","17-0000126","734","Heat detector activation due to malfunction","1","Emergency","2017-01-12T16:28:18.000","2017-01-12T16:28:18.000","2017-01-12T16:30:09.000","2017-01-12T16:31:02.000","1","601 E KIRKWOOD",,,,"Bloomington","IN","47405","false","false","false","true","2","53003"
"R-2","Rescue 2","17-0000123","322","Motor vehicle accident with injuries","1","Emergency","2017-01-12T08:10:02.000","2017-01-12T08:10:17.000","2017-01-12T08:11:33.000","2017-01-12T08:17:05.000","1","800 S BASSWOOD",,,,"Bloomington","IN","47402","false","false","true","false","6","53003"
"T-2","Truck 2","17-0000127","321","EMS call, excluding vehicle accident with injury","1","Emergency","2017-01-12T17:25:31.000","2017-01-12T17:25:31.000","2017-01-12T17:26:12.000","2017-01-12T17:28:43.000","1","4001 W 3RD",,,,"Bloomington","IN","47402","false","true","false","false","3","53003"
"T-1","Truck 1","17-0000128","481","Attempt to burn","1","Emergency","2017-01-12T18:44:49.000","2017-01-12T18:44:49.000","2017-01-12T18:48:36.000","2017-01-12T18:52:55.000","1","623 N MONROE STREET",,,,"Bloomington","IN","47402","false","false","false","true","8","53003"
"E-1","Engine 1","17-0000128","481","Attempt to burn","1","Emergency","2017-01-12T18:44:49.000","2017-01-12T18:47:48.000","2017-01-12T18:48:47.000","2017-01-12T18:52:07.000","1","623 N MONROE STREET",,,,"Bloomington","IN","47402","false","false","false","true","4","53003"
"E-1","Engine 1","17-0000129","150","Outside rubbish fire, Other","1","Emergency","2017-01-12T23:30:19.000","2017-01-12T23:30:19.000","2017-01-12T23:32:00.000","2017-01-12T23:33:38.000","1","320 N LINCOLN",,,,"Bloomington","IN","47402","true","false","false","false","3","53003"
"B-1","Battalion 1","17-0000129","150","Outside rubbish fire, Other","1","Emergency","2017-01-12T23:30:19.000","2017-01-12T23:30:19.000","2017-01-12T23:32:57.000","2017-01-12T23:34:13.000","1","320 N LINCOLN",,,,"Bloomington","IN","47402","true","false","false","false","3","53003"
"E-3","Engine 3","17-0000129","150","Outside rubbish fire, Other","1","Emergency","2017-01-12T23:30:19.000","2017-01-12T23:30:19.000","2017-01-12T23:32:07.000","2017-01-12T23:34:29.000","1","320 N LINCOLN",,,,"Bloomington","IN","47402","true","false","false","false","4","53003"
"R-1","Rescue 1","17-0000129","150","Outside rubbish fire, Other","1","Emergency","2017-01-12T23:30:19.000","2017-01-12T23:30:19.000","2017-01-12T23:32:13.000",,"1","320 N LINCOLN",,,,"Bloomington","IN","47402","true","false","false","false",,"53003"
"T-1","Truck 1","17-0000129","150","Outside rubbish fire, Other","1","Emergency","2017-01-12T23:30:19.000","2017-01-12T23:30:19.000","2017-01-12T23:32:21.000","2017-01-12T23:34:12.000","1","320 N LINCOLN",,,,"Bloomington","IN","47402","true","false","false","false","3","53003"
"E-5","Engine 5","17-0000082","311","Medical assist, assist EMS crew","1","Emergency","2017-01-09T12:23:11.000","2017-01-09T12:23:11.000","2017-01-09T12:25:31.000","2017-01-09T12:27:42.000","1","3100 S WALNUT STREET        a-49",,,,"Bloomington","IN","47402","false","true","false","false","4","53003"
"E-3","Engine 3","17-0000128","481","Attempt to burn","1","Emergency","2017-01-12T18:44:49.000",,,,"1","623 N MONROE STREET",,,,"Bloomington","IN","47402","false","false","false","true",,"53003"
"E-5","Engine 5","17-0000085","522","Water or steam leak","1","Emergency","2017-01-09T15:27:18.000","2017-01-09T15:27:18.000","2017-01-09T15:27:44.000","2017-01-09T15:34:38.000","1","2620 W COTA",,,,"Bloomington","IN","47402","true","false","false","true","7","53003"
"E-1","Engine 1","17-0000095","151","Outside rubbish, trash or waste fire","1","Emergency","2017-01-10T07:20:05.000","2017-01-10T07:20:05.000","2017-01-10T07:21:14.000","2017-01-10T07:23:37.000","2","E 9TH",,"N LINCOLN          ST",,"Bloomington","IN","47402","true","false","false","false","3","53003"
"E-1","Engine 1","17-0000097","735","Alarm system sounded due to malfunction","1","Emergency","2017-01-10T09:21:20.000","2017-01-10T09:21:20.000","2017-01-10T09:22:45.000","2017-01-10T09:24:39.000","1","309 N PARK",,,,"Bloomington","IN","47402","true","false","false","false","3","53003"
"B-1","Battalion 1","17-0000128","481","Attempt to burn","1","Emergency","2017-01-12T18:44:49.000","2017-01-12T18:44:49.000","2017-01-12T18:48:31.000","2017-01-12T18:52:24.000","1","623 N MONROE STREET",,,,"Bloomington","IN","47402","true","false","false","true","7","53003"
"T-1","Truck 1","17-0000100","441","Heat from short circuit (wiring), defective/worn","1","Emergency","2017-01-10T11:41:31.000","2017-01-10T11:41:31.000","2017-01-10T11:42:47.000","2017-01-10T11:48:52.000","1","1732 E WINDSOR",,,,"Bloomington","IN","47402","false","false","false","true","7","53003"
"B-1","Battalion 1","17-0000097","735","Alarm system sounded due to malfunction","C","Cancelled","2017-01-10T09:21:20.000","2017-01-10T09:21:20.000",,,"1","309 N PARK",,,,"Bloomington","IN","47402","false","false","false","true",,"53003"
"E-4","Engine 4","17-0000081","743","Smoke detector activation, no fire - unintentional","1","Emergency","2017-01-09T09:41:31.000","2017-01-09T09:41:31.000","2017-01-09T09:42:09.000","2017-01-09T09:44:13.000","1","1725 E 3RD",,,,"Bloomington","IN","47406","false","false","false","true","2","53003"
"T-1","Truck 1","17-0000132","745","Alarm system activation, no fire - unintentional","1","Emergency","2017-01-13T09:23:10.000","2017-01-13T09:23:10.000","2017-01-13T09:28:47.000","2017-01-13T09:29:37.000","1","101 W KIRKWOOD",,,,"Bloomington","IN","47402","false","false","false","true","6","53003"
"B-1","Battalion 1","17-0000133","740","Unintentional transmission of alarm, Other","1","Emergency","2017-01-13T10:21:43.000","2017-01-13T10:21:43.000","2017-01-13T10:23:27.000","2017-01-13T10:30:34.000","1","1901 S LIBERTY",,,,"Bloomington","IN","47402","false","false","false","true","8","53003"
"E-5","Engine 5","17-0000133","740","Unintentional transmission of alarm, Other","1","Emergency","2017-01-13T10:21:43.000","2017-01-13T10:21:43.000","2017-01-13T10:23:27.000","2017-01-13T10:30:34.000","1","1901 S LIBERTY",,,,"Bloomington","IN","47402","false","false","false","true","8","53003"
"T-1","Truck 1","17-0000133","740","Unintentional transmission of alarm, Other","1","Emergency","2017-01-13T10:21:43.000","2017-01-13T10:21:43.000","2017-01-13T10:23:27.000","2017-01-13T10:30:34.000","1","1901 S LIBERTY",,,,"Bloomington","IN","47402","false","false","false","true","8","53003"
"E-1","Engine 1","17-0000134","320","Emergency medical service, other","1","Emergency","2017-01-13T11:34:22.000","2017-01-13T11:34:22.000","2017-01-13T11:36:30.000","2017-01-13T11:38:42.000","1","620 S WALNUT",,,,"Bloomington","IN","47402","false","true","false","false","4","53003"
"E-1","Engine 1","17-0000136","320","Emergency medical service, other","1","Emergency","2017-01-13T12:54:42.000","2017-01-13T12:54:42.000","2017-01-13T12:56:46.000","2017-01-13T13:03:41.000","1","408 S HARVEY",,,,"Bloomington","IN","47402","false","true","false","false","8","53003"
"E-5","Engine 5","17-0000135","740","Unintentional transmission of alarm, Other","1","Emergency","2017-01-13T12:42:01.000","2017-01-14T12:41:21.000","2017-01-14T12:42:16.000","2017-01-14T12:51:22.000","1","2620 S cota",,,,"Bloomington","IN","47402","false","false","false","true","10","53003"
"B-1","Battalion 1","17-0000135","740","Unintentional transmission of alarm, Other","C","Cancelled","2017-01-13T12:42:01.000","2017-01-13T12:42:01.000","2017-01-13T12:43:00.000",,"1","2620 S cota",,,,"Bloomington","IN","47402","false","false","false","true",,"53003"
"E-1","Engine 1","17-0000135","740","Unintentional transmission of alarm, Other","C","Cancelled","2017-01-13T12:42:01.000","2017-01-13T12:42:01.000","2017-01-13T12:43:00.000",,"1","2620 S cota",,,,"Bloomington","IN","47402","false","false","false","true",,"53003"
"T-1","Truck 1","17-0000135","740","Unintentional transmission of alarm, Other","C","Cancelled","2017-01-13T12:42:01.000","2017-01-13T12:42:01.000","2017-01-13T12:43:00.000",,"1","2620 S cota",,,,"Bloomington","IN","47402","false","false","false","true",,"53003"
"E-3","Engine 3","17-0000137","321","EMS call, excluding vehicle accident with injury","1","Emergency","2017-01-13T15:44:51.000","2017-01-13T15:44:51.000","2017-01-13T15:45:12.000","2017-01-13T15:52:16.000","1","3901 N KINSER",,,,"Bloomington","IN","47402","false","true","false","false","7","53003"
"E-3","Engine 3","17-0000138","311","Medical assist, assist EMS crew","1","Emergency","2017-01-13T19:57:14.000","2017-01-13T19:57:14.000","2017-01-13T19:59:14.000","2017-01-13T20:07:48.000","1","1614 W arlinton",,,,"Bloomington","IN","47402","false","true","false","false","10","53003"
"E-4","Engine 4","17-0000139","323","Motor vehicle/pedestrian accident (MV Ped)","1","Emergency","2017-01-13T22:58:39.000","2017-01-13T22:58:39.000","2017-01-13T22:59:19.000","2017-01-13T23:02:18.000","1","10th and the bypass",,,,"Bloomington","IN","47402","false","true","false","false","3","53003"
"R-1","Rescue 1","17-0000139","323","Motor vehicle/pedestrian accident (MV Ped)","1","Emergency","2017-01-13T22:58:39.000","2017-01-13T22:58:39.000","2017-01-13T22:59:47.000","2017-01-13T23:02:52.000","1","10th and the bypass",,,,"Bloomington","IN","47402","false","true","false","false","4","53003"
"E-1","Engine 1","17-0000140","710","Malicious, mischievous false call, Other","1","Emergency","2017-01-14T01:01:43.000","2017-01-14T01:01:43.000","2017-01-14T01:04:32.000","2017-01-14T01:06:28.000","1","116 E 3RD",,,,"Bloomington","IN","47402","true","false","false","false","4","53003"
"B-1","Battalion 1","17-0000140","710","Malicious, mischievous false call, Other","2","Non-emergency","2017-01-14T01:01:43.000","2017-01-14T01:01:43.000","2017-01-14T01:04:50.000","2017-01-14T01:06:29.000","1","116 E 3RD",,,,"Bloomington","IN","47402","false","false","false","true","4","53003"
"T-1","Truck 1","17-0000140","710","Malicious, mischievous false call, Other","1","Emergency","2017-01-14T01:01:43.000","2017-01-14T01:01:43.000","2017-01-14T01:04:30.000","2017-01-14T01:06:37.000","1","116 E 3RD",,,,"Bloomington","IN","47402","false","false","false","true","4","53003"
"E-3","Engine 3","17-0000141","321","EMS call, excluding vehicle accident with injury","1","Emergency","2017-01-14T07:21:53.000","2017-01-14T07:21:53.000","2017-01-14T07:22:36.000","2017-01-14T07:26:51.000","1","912 N MAPLE",,,,"Bloomington","IN","47402","false","true","false","false","4","53003"
"T-2","Truck 2","17-0000097","735","Alarm system sounded due to malfunction","1","Emergency","2017-01-10T09:21:20.000","2017-01-10T09:21:20.000","2017-01-10T09:23:03.000","2017-01-10T09:26:16.000","1","309 N PARK",,,,"Bloomington","IN","47402","true","false","false","false","4","53003"
"E-1","Engine 1","17-0000100","441","Heat from short circuit (wiring), defective/worn","1","Emergency","2017-01-10T11:41:31.000","2017-01-10T11:41:31.000","2017-01-10T11:45:48.000","2017-01-10T11:49:20.000","1","1732 E WINDSOR",,,,"Bloomington","IN","47402","true","false","false","false","7","53003"
"E-1","Engine 1","17-0000101","440","Electrical  wiring/equipment problem, Other","1","Emergency","2017-01-10T11:49:22.000","2017-01-10T11:49:22.000","2017-01-10T11:52:57.000","2017-01-10T11:57:49.000","1","126 W PINEWOOD",,,,"Bloomington","IN","47402","true","false","false","false","8","53003"
"E-1","Engine 1","17-0000103","321","EMS call, excluding vehicle accident with injury","1","Emergency","2017-01-10T12:50:22.000","2017-01-10T12:50:22.000","2017-01-10T12:51:35.000","2017-01-10T12:55:38.000","1","601 N MONROE",,,,"Bloomington","IN","47402","false","true","false","false","5","53003"
"E-4","Engine 4","17-0000116","744","Detector activation, no fire - unintentional","1","Emergency","2017-01-11T18:23:55.000","2017-01-11T18:23:55.000","2017-01-11T18:26:04.000","2017-01-11T18:28:46.000","1","501 N SUNRISE",,,,"Bloomington","IN","47406","false","false","false","true","4","53003"
"E-4","Engine 4","17-0000117","531","Smoke or odor removal","1","Emergency","2017-01-11T19:32:12.000","2017-01-11T19:32:12.000","2017-01-11T19:34:00.000","2017-01-11T19:34:53.000","1","290 S UNION",,,,"Bloomington","IN","47402","false","false","false","true","2","53003"
"E-4","Engine 4","17-0000118","113","Cooking fire, confined to container","1","Emergency","2017-01-11T20:02:16.000","2017-01-11T20:02:16.000","2017-01-11T20:03:15.000","2017-01-11T20:04:28.000","1","290 S UNION",,,,"Bloomington","IN","47402","true","false","false","false","2","53003"
"E-3","Engine 3","17-0000113","411","Gasoline or other flammable liquid spill","1","Emergency","2017-01-11T11:23:15.000","2017-01-11T11:23:15.000","2017-01-11T11:24:55.000","2017-01-11T11:28:20.000","1","322 E  State Road 45 46 bypass",,,,"Bloomington","IN","47402","false","false","false","true","5","53003"
"T-1","Truck 1","17-0000116","744","Detector activation, no fire - unintentional","1","Emergency","2017-01-11T18:23:55.000","2017-01-11T18:23:55.000","2017-01-11T18:25:36.000","2017-01-11T18:29:47.000","1","501 N SUNRISE",,,,"Bloomington","IN","47406","true","false","false","false","5","53003"
"T-1","Truck 1","17-0000147","744","Detector activation, no fire - unintentional","1","Emergency","2017-01-14T19:44:12.000","2017-01-14T19:44:12.000","2017-01-14T19:44:55.000","2017-01-14T19:49:25.000","1","1900 N MAPLE",,,,"Bloomington","IN","47406","false","false","false","true","5","53003"
"T-2","Truck 2","17-0000148","321","EMS call, excluding vehicle accident with injury","1","Emergency","2017-01-14T20:07:03.000","2017-01-14T20:07:03.000","2017-01-14T20:11:06.000","2017-01-14T20:12:12.000","1","101 S CURRY            Apt. 20",,,,"Bloomington","IN","47402","false","true","false","false","5","53003"
"E-4","Engine 4","17-0000150","321","EMS call, excluding vehicle accident with injury","1","Emergency","2017-01-15T01:28:32.000","2017-01-15T01:28:32.000","2017-01-15T01:31:21.000","2017-01-15T01:34:25.000","1","1900 E JONES","Spruce Hall",,,"Bloomington","IN","47402","false","true","false","false","5","53003"
"B-1","Battalion 1","17-0000149","734","Heat detector activation due to malfunction","1","Emergency","2017-01-15T01:22:59.000","2017-01-15T01:22:59.000","2017-01-15T01:25:42.000","2017-01-15T01:32:06.000","1","320 N JACOB",,,,"Bloomington","IN","47402","false","false","false","true","9","53003"
"T-1","Truck 1","17-0000149","734","Heat detector activation due to malfunction","1","Emergency","2017-01-15T01:22:59.000","2017-01-15T01:22:59.000","2017-01-15T01:25:28.000","2017-01-15T01:31:58.000","1","320 N JACOB",,,,"Bloomington","IN","47402","false","false","false","true","8","53003"
"T-2","Truck 2","17-0000149","734","Heat detector activation due to malfunction","1","Emergency","2017-01-15T01:22:59.000","2017-01-15T01:22:59.000","2017-01-15T01:24:30.000","2017-01-15T01:28:52.000","1","320 N JACOB",,,,"Bloomington","IN","47402","false","false","false","true","5","53003"
"B-1","Battalion 1","17-0000151","531","Smoke or odor removal","1","Emergency","2017-01-15T04:24:52.000","2017-01-15T04:24:52.000","2017-01-15T04:27:15.000","2017-01-15T04:32:32.000","1","2622 N WALNUT            111",,,,"Bloomington","IN","47402","false","false","false","true","7","53003"
"E-3","Engine 3","17-0000151","531","Smoke or odor removal","1","Emergency","2017-01-15T04:24:52.000","2017-01-15T04:24:52.000","2017-01-15T04:27:06.000","2017-01-15T04:30:56.000","1","2622 N WALNUT            111",,,,"Bloomington","IN","47402","true","false","false","false","6","53003"
"T-1","Truck 1","17-0000151","531","Smoke or odor removal","1","Emergency","2017-01-15T04:24:52.000","2017-01-15T04:24:52.000","2017-01-15T04:27:06.000","2017-01-15T04:32:49.000","1","2622 N WALNUT            111",,,,"Bloomington","IN","47402","false","false","false","true","7","53003"
