"service_request_id","requested_datetime","updated_datetime","closed_date","status_description","source","service_name","description","agency_responsible","address","city","state","zip","lat","long","geocoded_column"
"33198","2004-12-30T05:00:00.000","2016-09-11T22:02:05.000","2004-12-30T05:00:00.000","closed","Email","Street Snow Removal","Have not shoveled the sidewalks","HAND","320 E 7th ST","Bloomington","IN","47408","39.16832352","-86.52998352","POINT (-86.52998352 39.16832352)"
"33227","2004-12-29T05:00:00.000","2016-09-11T22:02:05.000","2004-12-29T05:00:00.000","closed","Phone Call","Street Snow Removal","The sidewalks at 400 E. Smith Ave. have not been shoveled.",,"400 E Smith AVE","Bloomington","IN","47401","39.16268158","-86.52967834","POINT (-86.52967834 39.16268158)"
"33232","2004-12-29T05:00:00.000","2016-09-11T22:02:05.000","2004-12-29T05:00:00.000","closed","Phone Call","Street Snow Removal","This address has not shoveled the sidewalks.","HAND","913 S Lincoln ST","Bloomington","IN","47401","39.15574265","-86.53105164","POINT (-86.53105164 39.15574265)"
"33233","2004-12-29T05:00:00.000","2016-09-11T22:02:05.000","2004-12-29T05:00:00.000","closed","Phone Call","Street Snow Removal","This address has not shoveled the sidewalks","HAND","909 S Lincoln ST","Bloomington","IN","47401","39.15594864","-86.53105164","POINT (-86.53105164 39.15594864)"
"33234","2004-12-29T05:00:00.000","2016-09-11T22:02:05.000","2004-12-29T05:00:00.000","closed","Phone Call","Street Snow Removal","This address has nor shoveled the sidewalks.","HAND","905 S Lincoln ST","Bloomington","IN","47401","39.15613556","-86.53105164","POINT (-86.53105164 39.15613556)"
"33235","2004-12-29T05:00:00.000","2016-09-11T22:02:05.000","2004-12-29T05:00:00.000","closed","Phone Call","Street Snow Removal","This address has not shoveled the sidewalks.","HAND","900 S Lincoln ST","Bloomington","IN","47401","39.15635300","-86.53150177","POINT (-86.53150177 39.156353)"
"33236","2004-12-29T05:00:00.000","2016-09-11T22:02:05.000","2004-12-29T05:00:00.000","closed","Phone Call","Street Snow Removal","This address has not shoveled the sidewalks.","HAND","817 S Lincoln ST","Bloomington","IN","47401","39.15673447","-86.53106689","POINT (-86.53106689 39.15673447)"
"33237","2004-12-29T05:00:00.000","2016-09-11T22:02:05.000","2004-12-29T05:00:00.000","closed","Phone Call","Street Snow Removal","This address has not shoveled the sidewalks.","HAND","804 S Lincoln ST","Bloomington","IN","47401","39.15702820","-86.53151703","POINT (-86.53151703 39.1570282)"
"33238","2004-12-29T05:00:00.000","2016-09-11T22:02:05.000","2004-12-29T05:00:00.000","closed","Phone Call","Street Snow Removal","This address has not shoveled the sidewalks","HAND","717 S Lincoln ST","Bloomington","IN","47401","39.15790939","-86.53099823","POINT (-86.53099823 39.15790939)"
"33240","2004-12-29T05:00:00.000","2016-09-11T22:02:05.000","2004-12-29T05:00:00.000","closed","Phone Call","Street Snow Removal","Have not shoveled sidewalk.","HAND","700 S Lincoln ST","Bloomington","IN","47401","39.15819550","-86.53146362","POINT (-86.53146362 39.1581955)"
"33241","2004-12-29T05:00:00.000","2016-09-11T22:02:05.000","2004-12-29T05:00:00.000","closed","Phone Call","Street Snow Removal","Have not shoveled Sidewalk","HAND","619 S Lincoln ST","Bloomington","IN","47401","39.15858841","-86.53105927","POINT (-86.53105927 39.15858841)"
"33242","2004-12-29T05:00:00.000","2016-09-11T22:02:05.000","2004-12-29T05:00:00.000","closed","Phone Call","Street Snow Removal","Have not shoveled sidewalk","HAND","615 S Lincoln ST","Bloomington","IN","47401","39.15876770","-86.53093719","POINT (-86.53093719 39.1587677)"
"33253","2004-12-29T05:00:00.000","2016-09-11T22:02:05.000","2004-12-29T05:00:00.000","closed","Phone Call","Street Snow Removal","Have not shoveled sidewalk",,"300 E Smith AVE","Bloomington","IN","47401","39.16269684","-86.53088379","POINT (-86.53088379 39.16269684)"
"33254","2004-12-29T05:00:00.000","2016-09-11T22:02:05.000","2004-12-29T05:00:00.000","closed","Phone Call","Street Snow Removal","SNOW NOT REMOVED.",,"702 E 3rd ST","Bloomington","IN","47401","39.16390991","-86.52549744","POINT (-86.52549744 39.16390991)"
"33275","2004-12-28T05:00:00.000","2020-10-05T14:42:52.000","2004-12-28T05:00:00.000","closed","Phone Call","Street Snow Removal","The sidewalks around 170 Sunny Slopes Dr have not been shoveled.","HAND","170 E Sunny Slopes DR","Bloomington","IN","47401","39.13275146","-86.52963257","POINT (-86.52963257 39.13275146)"
"33276","2004-12-28T05:00:00.000","2016-09-11T22:02:05.000","2004-12-28T05:00:00.000","closed","Phone Call","Street Snow Removal","ICE AND SNOW NOT REMOVED. ALSO INCLUDED 100 E SMITH; 213 S GRANT; AND 402 E. 6TH ST.","HAND","350 S Grant ST","Bloomington","IN","47401","39.16293335","-86.53001404","POINT (-86.53001404 39.16293335)"
"33278","2004-12-28T05:00:00.000","2016-09-11T22:02:05.000","2004-12-28T05:00:00.000","closed","Phone Call","Street Snow Removal","APT. COMPLEX DUMPED SNOW ON THE SIDEWALKS.",,"400 S Grant ST","Bloomington","IN","47401","39.16267776","-86.53009033","POINT (-86.53009033 39.16267776)"
"33279","2004-12-28T05:00:00.000","2016-09-11T22:02:05.000","2004-12-28T05:00:00.000","closed","Other","Street Snow Removal","Bill Hayden faxed over a list of addresses on S. Washington St. that have not shoveled there sidewalks.  The following addresses were on Bill's list:  512, 514, 516, 519, 527, 528, 534, 536, 610, 624, 628, 708, 718, 809, 900, 908, 921 all S. Washington.","HAND","512 S Washington ST","Bloomington","IN","47401","39.16055298","-86.53256989","POINT (-86.53256989 39.16055298)"
"75189","2011-01-27T05:00:00.000","2016-09-11T22:02:05.000","2011-01-27T05:00:00.000","closed","Phone Call","Street Snow Removal","sidewalks not shovelled; hazardous","HAND","602 E Maxwell LN","Bloomington","IN","47401","39.15763092","-86.52668762","POINT (-86.52668762 39.15763092)"
"33281","2004-12-28T05:00:00.000","2016-09-11T22:02:05.000","2004-12-28T05:00:00.000","closed","Phone Call","Street Snow Removal","A citizen called to report that the houses on S. Olde Mill Ct. have not shoveled the sidewalks:  2250, 2244, 2238, 2232, 2226, 2220, 2214, 2208, 2202, 2201, 2200 S. Olde Mill Ct.",,"2250 S Olde Mill CT","Bloomington","IN","47401","39.13879776","-86.51894379","POINT (-86.51894379 39.13879776)"
"33293","2004-12-27T05:00:00.000","2016-09-11T22:02:05.000","2004-12-27T05:00:00.000","closed","Phone Call","Street Snow Removal","A citizen called to report that none of the sidewalks in Arlington Park Apartments have been shoveled.",,"1320 N Arlington Park DR","Bloomington","IN","47404","39.18003082","-86.55318451","POINT (-86.55318451 39.18003082)"
"33294","2004-12-27T05:00:00.000","2020-10-05T14:42:52.000","2004-12-27T05:00:00.000","closed","Phone Call","Street Snow Removal","A citizen called to report that the management at Woodbridge Apartments have not touched the sidwalks at all.  The only part that has been shoveled was done by tenants.",,"3401 E John Hinkle PL","Bloomington","IN","47408","39.17108917","-86.49183655","POINT (-86.49183655 39.17108917)"
"33295","2004-12-27T05:00:00.000","2016-09-11T22:02:05.000","2004-12-27T05:00:00.000","closed","Phone Call","Street Snow Removal","A citizen called to report that the owner of 115 E. 6th St. has not shoveled the sidewalk.",,"115 E 6TH ST","Bloomington","IN",,,,
"33296","2004-12-27T05:00:00.000","2016-09-11T22:02:05.000","2004-12-27T05:00:00.000","closed","Phone Call","Street Snow Removal","East from Grant on 6th St -- sidewalk not cleared.",,"E 6TH ST","Bloomington","IN",,,,
"33297","2004-12-27T05:00:00.000","2020-10-05T14:42:52.000","2004-12-27T05:00:00.000","closed","Phone Call","Street Snow Removal","The Greenway Trail through town has not been cleared.  The side walks on either side are clear, but you must walk in the street to get from one side to the other.",,"GREENWAY TRAIL","Bloomington","IN",,,,
"33301","2004-12-27T05:00:00.000","2016-09-11T22:02:05.000","2004-12-27T05:00:00.000","closed","Other","Street Snow Removal","Bill faxed over a list of address that had not shoveled the sidewalks. The list consisted of :  229 S. Maple, 228 S. Maple, 812 W. 3rd, 906 W. 3rd, 917 W. 3rd, 304 S. Maple, 804 W. Howe, both houses east of Maple on South side of Howe, The Nazarene Church, Building Trades Park, 623 W. Smith, 326-324 W. Fairview, 306 S. Jackson, Moose building at the northeast corner of Howe and Maple, the house on the southeast coner of Prospect and Jackson","HAND","229 S Maple ST","Bloomington","IN","47404","39.16441345","-86.54205322","POINT (-86.54205322 39.16441345)"
"37956","2004-02-16T05:00:00.000","2016-09-11T22:02:05.000","2004-02-16T05:00:00.000","closed","Phone Call","Street Snow Removal","Sidewalks also located at 500 S. Lincoln and 520 E. 2nd St. have not been cleared of snow and ice yet. Mr. Levy would like a call back.",,"502 S Washington ST","Bloomington","IN","47401","39.16117096","-86.53267670","POINT (-86.5326767 39.16117096)"
"37979","2004-02-12T05:00:00.000","2016-09-11T22:02:05.000","2004-02-12T05:00:00.000","closed","Email","Street Snow Removal","house looks like a wreck they have not cleared the sidewalk and often there is trash around",,"709 S Anita ST","Bloomington","IN","47401","39.15938950","-86.51003265","POINT (-86.51003265 39.1593895)"
"37980","2004-02-12T05:00:00.000","2020-10-05T14:42:52.000","2004-02-12T05:00:00.000","closed","Email","Street Snow Removal","house looks like a wreck they have not cleared the sidewalk and often there is trash around",,"709 S Anita ST","Bloomington","IN","47401","39.15938950","-86.51003265","POINT (-86.51003265 39.1593895)"
"37985","2004-02-12T05:00:00.000","2016-09-11T22:02:05.000","2004-02-12T05:00:00.000","closed","Phone Call","Street Snow Removal","Ms. Lucas called and stated that she cannot gain access to her apartment safely because Elkins Property is not maintaining the walkways.  She has notified Elkins and was told to call the City and file a complaint.",,"501 S Fess AVE","Bloomington","IN","47401","39.16208649","-86.52560425","POINT (-86.52560425 39.16208649)"
"37986","2004-02-12T05:00:00.000","2016-09-11T22:02:05.000","2004-02-12T05:00:00.000","closed","Phone Call","Street Snow Removal","Mr. Faber called to complain about the many sections of sidewalks that have not been touched at all.  The S/E Corner of Grant & Lincoln across from the Library. On Madison Street between 13th & 17th Streets. Anthing that can be done would be appreciated.",,"303 E Kirkwood AVE","Bloomington","IN","47408","39.16690445","-86.53070831","POINT (-86.53070831 39.16690445)"
"38030","2004-02-09T05:00:00.000","2016-09-11T22:02:05.000","2004-02-09T05:00:00.000","closed","Phone Call","Street Snow Removal","Ms. Lucas has informed Elkins Properties that the sidewalks to her apartment are not being maintained so she can get in and out of her apartment.  Elkins suggested that she call the City and file a complaint against them.",,"501 S Fess AVE","Bloomington","IN","47401","39.16208649","-86.52560425","POINT (-86.52560425 39.16208649)"
"38034","2004-02-06T05:00:00.000","2016-09-11T22:02:05.000","2004-02-06T05:00:00.000","closed","Phone Call","Street Snow Removal","Snow and ice needs to be taken care of.  Gentleman wished to remain anonymous and would not file a rental complaint.","HAND","1015 N Lincoln ST","Bloomington","IN","47408","39.17656708","-86.53118896","POINT (-86.53118896 39.17656708)"
"38035","2004-02-06T05:00:00.000","2016-09-11T22:02:05.000","2004-02-06T05:00:00.000","closed","Phone Call","Street Snow Removal","She received a complaint about the sidewalks being icy and treacherous on the south side of Kirkwood between Dunn and Indiana.","HAND","E KIRKWOOD AVE","Bloomington","IN",,,,
"38036","2004-02-06T05:00:00.000","2016-09-11T22:02:05.000","2004-02-06T05:00:00.000","closed","Phone Call","Street Snow Removal","The park entrance needs to be shoveled.","HAND","2304 S Rogers ST","Bloomington","IN","47403","39.14236450","-86.54006958","POINT (-86.54006958 39.1423645)"
"38050","2004-02-05T05:00:00.000","2016-09-11T22:02:05.000","2004-02-05T05:00:00.000","closed","Email","Street Snow Removal","Sidepath along Weatherstone needs to be shoveled!  It is City property.  Also, the fence along the side path needs to be removed.  Several trees have fallen on it and it hangs over the side path.",,"WEATHERSTONE LN","Bloomington","IN",,,,
"38053","2004-02-05T05:00:00.000","2016-09-11T22:02:05.000","2004-02-05T05:00:00.000","closed","Phone Call","Street Snow Removal","CALLER STATES FORMER BURGER KING LOCATION HAS NOT CLEARED THEIR SIDEWALKS.",,"112 W 14th ST","Bloomington","IN","47404","39.17624664","-86.53421021","POINT (-86.53421021 39.17624664)"
"38059","2004-02-05T05:00:00.000","2016-09-11T22:02:05.000","2004-02-05T05:00:00.000","closed","Walk In","Street Snow Removal","ON S SARE ROAD THE WALKS HAVE NOT BEEN SHOVELED. PROPERTY OWNED BY WININGER STOLBERG AND IS RIGHT NEAR THE JACKSON CREEK MIDDLE SCHOOL. CHILDREN ARE WALKING IN THE STREET.",,"S SARE RD","Bloomington","IN",,,,
"38067","2004-02-04T05:00:00.000","2016-09-11T22:02:05.000","2004-02-04T05:00:00.000","closed","Phone Call","Street Snow Removal","CALLER COMPLAINS THAT SCHOLARS INN RESTAURANT AND BED & BREAKFAST HAVE DONE NOTHING TO CLEAR THEIR WALKS.",,"717 N College AVE","Bloomington","IN","47404","39.17383575","-86.53504944","POINT (-86.53504944 39.17383575)"
"38068","2004-02-04T05:00:00.000","2016-09-11T22:02:05.000","2004-02-04T05:00:00.000","closed","Phone Call","Street Snow Removal","CALLER STATES MANCINOS HAVE NOT CLEARED THEIR WALKS.",,"916 N College AVE","Bloomington","IN","47404","39.17578125","-86.53436279","POINT (-86.53436279 39.17578125)"
"38069","2004-02-04T05:00:00.000","2016-09-11T22:02:05.000","2004-02-04T05:00:00.000","closed","Phone Call","Street Snow Removal","CALLER STATES THE PEDESTRIAN BRIDGE CROSSING THE 10TH STREET BYPASS HAS NOT BEEN CLEARED. ROBINSON CALLED STATED HWY GARAGE 332-1411 AND THEY STATED THEY DO NOT MAINTAIN. SUGGESTED MONROE CTY SCHOOLS..CALLED 330-7720 MAINTENANCE AND DEBBIE STATED THEY DO NOT MAINTAIN THAT STATE HWY HAS TOLD THEIR STAFF THEY WOULD DO IT. SHE COULD NOT GIVE ME A NAME. WHO MAINTAINS FOR SNOW REMOVAL?",,"10TH ST","Bloomington","IN",,,,
"38084","2004-02-03T05:00:00.000","2016-09-11T22:02:05.000","2004-02-03T05:00:00.000","closed","Phone Call","Street Snow Removal","SNOW AND ICE BETWEEN S. EASTSIDE AND S. HIGH ON E. 2ND STREET",,"E 2ND ST","Bloomington","IN",,,,
"38088","2004-02-03T05:00:00.000","2016-09-11T22:02:05.000","2004-02-03T05:00:00.000","closed","Phone Call","Street Snow Removal","No efforts to remove snow and ice in the mobile home park.","HAND","2310 S Rogers ST","Bloomington","IN","47403","39.14176941","-86.53912354","POINT (-86.53912354 39.14176941)"
"38090","2004-02-03T05:00:00.000","2016-09-11T22:02:05.000","2004-02-03T05:00:00.000","closed","Phone Call","Street Snow Removal","Sidewalks not cleared of snow and ice.","HAND","216 S College AVE","Bloomington","IN","47404","39.16504669","-86.53562164","POINT (-86.53562164 39.16504669)"
"38092","2004-02-03T05:00:00.000","2016-09-11T22:02:05.000","2004-02-03T05:00:00.000","closed","Email","Street Snow Removal","asked for private parking lots and sidewalks to be cleared from snow",,"3088 E Covenanter DR","Bloomington","IN","47401","39.15495300","-86.49449921","POINT (-86.49449921 39.154953)"
"75190","2011-01-27T05:00:00.000","2016-09-11T22:02:05.000","2011-01-27T05:00:00.000","closed","Phone Call","Street Snow Removal","sidewalks not shovelled; hazardous","HAND","809 S Fess AVE","Bloomington","IN","47401","39.15899277","-86.52565765","POINT (-86.52565765 39.15899277)"
"38099","2004-02-02T05:00:00.000","2016-09-11T22:02:05.000","2004-02-02T05:00:00.000","closed","Phone Call","Street Snow Removal","Mr. Greely is visually impaired that utilizes a guide dog.  The Limestone Grill and the other businesses are plowing their parking lots and dumping the snow on the sidewalk. In order to safely walk to Kroger, his guide dog walked him in the middle of the street and had no idea until a motorist notified him.  He also states the sidewalk in front of Cingular Wireless have not been cleaned. He would like the compliance officer assigned to this  request contact him.",,"2911 E Covenanter DR","Bloomington","IN","47401","39.15563965","-86.49475861","POINT (-86.49475861 39.15563965)"
"38101","2004-02-02T05:00:00.000","2016-09-11T22:02:05.000","2004-02-02T05:00:00.000","closed","Phone Call","Street Snow Removal","HE WOULD LIKE A CALL. NONE OF THE HOMES IN THE HYDE PARK AREA HAVE SHOVELED THEIR WALKS. HIS WIFE WALKS THEIR DOG EVERY MORNING THROUGH THE SE SIDE.",,"OLCOTT","Bloomington","IN",,,,
"38125","2004-01-29T05:00:00.000","2016-09-11T22:02:05.000","2004-01-29T05:00:00.000","closed","Phone Call","Street Snow Removal","business owner does not clear the sidewalk of snow and ice","HAND","333 S Landmark AVE","Bloomington","IN","47403","39.16358566","-86.55577087","POINT (-86.55577087 39.16358566)"
"38131","2004-01-29T05:00:00.000","2016-09-11T22:02:05.000","2004-01-29T05:00:00.000","closed","Walk In","Street Snow Removal","Bill Hayden took pictures of Commerical Properties that cleared their parking lots and dumped the snow on the sidewalk.  He requests that the compliance office contact him about this issue and what can be done to notify the owners and get the snow off of the sidewalk.",,"407 S Grant ST","Bloomington","IN","47401","39.16252136","-86.52953339","POINT (-86.52953339 39.16252136)"
"38132","2004-01-29T05:00:00.000","2016-09-11T22:02:05.000","2004-01-29T05:00:00.000","closed","Walk In","Street Snow Removal","Bill Hayden took pictures of commerical properties that have cleared their parking lots and dumped the snow on the sidewalks.  He requests that the compliance officer contact him about this issue and what can be done to notify the owner to remove the snow off the sidewalk.",,"400 E 3RD ST","Bloomington","IN",,,,
"38133","2004-01-29T05:00:00.000","2016-09-11T22:02:05.000","2004-01-29T05:00:00.000","closed","Walk In","Street Snow Removal","Bill Hayden took pictures of commerical properties that have cleared their parking lots and dumped snow on the sidewalk. He requests that the compliance officer contact him regarding this issue and what can be done about notifing the owners to remove the snow off the sidewalk.",,"321 S Grant ST","Bloomington","IN","47401","39.16394424","-86.52953339","POINT (-86.52953339 39.16394424)"
"38134","2004-01-29T05:00:00.000","2016-09-11T22:02:05.000","2004-01-29T05:00:00.000","closed","Walk In","Street Snow Removal","Bill Hayden took pictures of commerical properties that have cleared their parking lots and dumped snow on the sidewalk. He requests that the compliance officer contact him regarding this issue and what can be done about notifing the owners to remove the snow off the sidewalk.",,"321 S Grant ST","Bloomington","IN","47401","39.16394424","-86.52953339","POINT (-86.52953339 39.16394424)"
"38135","2004-01-29T05:00:00.000","2016-09-11T22:02:05.000","2004-01-29T05:00:00.000","closed","Phone Call","Street Snow Removal","Sidewalks have not been shoveled.
Please call Lary Smith at the above # to let her know what we are going to do.",,"1501 E Hillside DR","Bloomington","IN","47401","39.15201187","-86.51454926","POINT (-86.51454926 39.15201187)"
"38136","2004-01-29T05:00:00.000","2020-10-05T14:42:52.000","2004-01-29T05:00:00.000","closed",,"Street Snow Removal","Sidewalks need to be shoveled.",,"3070 E Covenanter DR","Bloomington","IN","47401","39.15508652","-86.49411774","POINT (-86.49411774 39.15508652)"
"38137","2004-01-29T05:00:00.000","2016-09-11T22:02:05.000","2004-01-29T05:00:00.000","closed","Phone Call","Street Snow Removal","Sidewalks on Henderson and Hillside and all around Templeton School have not been cleared of snow and ice; making it dangerous for the kids.",,"1416 S Henderson ST","Bloomington","IN","47401","39.15082550","-86.52718353","POINT (-86.52718353 39.1508255)"
"38144","2004-01-28T05:00:00.000","2016-09-11T22:02:05.000","2004-01-28T05:00:00.000","closed","Walk In","Street Snow Removal","sidewalks need cleared of snow.
he cited expert tire and karton city locations.","HAND","219 S Walnut ST","Bloomington","IN","47408","39.16482162","-86.53325653","POINT (-86.53325653 39.16482162)"
"38562","2003-12-15T05:00:00.000","2016-09-11T22:02:05.000","2003-12-15T05:00:00.000","closed","Phone Call","Street Snow Removal","The sidewalks have not been shoveled at the following properties:  507, 508 S. Fess, 400 block of S. Fess, and 700 E. University St (the Fess sidewalk)",,"S FESS","Bloomington","IN",,,,
"41519","2003-03-03T05:00:00.000","2016-09-11T22:02:05.000","2003-03-03T05:00:00.000","closed","Phone Call","Street Snow Removal","No ice/snow removal from the sidewalks in the 2800 block of Winston.",,"2800 E Winston ST","Bloomington","IN","47401","39.14489365","-86.49655151","POINT (-86.49655151 39.14489365)"
"41533","2003-02-28T05:00:00.000","2016-09-11T22:02:05.000","2003-02-28T05:00:00.000","closed","Phone Call","Street Snow Removal","COMPLAINTANT REPORTS NO SIDEWALKS (ON EITHER SIDE) HAVE BEEN SHOVELED FROM 3RD ST TO ROGERS.",,"S PATTERSON DR","Bloomington","IN",,,,
"41541","2003-02-27T05:00:00.000","2016-09-11T22:02:05.000","2003-02-27T05:00:00.000","closed","Phone Call","Street Snow Removal","sidewalks not cleared.",,"828 S Woodlawn AVE","Bloomington","IN","47401","39.15846634","-86.52289581","POINT (-86.52289581 39.15846634)"
"41542","2003-02-27T05:00:00.000","2016-09-11T22:02:05.000","2003-02-27T05:00:00.000","closed","Phone Call","Street Snow Removal","Sidewalks not cleared.",,"832 S Woodlawn AVE","Bloomington","IN","47401","39.15797424","-86.52283478","POINT (-86.52283478 39.15797424)"
"41543","2003-02-27T05:00:00.000","2016-09-11T22:02:05.000","2003-02-27T05:00:00.000","closed","Phone Call","Street Snow Removal","Complaintant said that this property has only been shoveled once this year & would like the ordinance enforced.",,"2900 E Winston ST","Bloomington","IN","47401","39.14541626","-86.49456787","POINT (-86.49456787 39.14541626)"
"41549","2003-02-26T05:00:00.000","2020-10-05T14:42:52.000","2003-02-26T05:00:00.000","closed","Phone Call","Street Snow Removal","States that public sidewalk needs shoveled.",,"705 N Lincoln ST","Bloomington","IN","47408","39.17280960","-86.53124237","POINT (-86.53124237 39.1728096)"
"41560","2003-02-25T05:00:00.000","2016-09-11T22:02:05.000","2003-02-25T05:00:00.000","closed","Phone Call","Street Snow Removal","She advises that Burger King has been dumping their parking lot snow on the sidewalk all winter long and this is the current situation. She must travel on the street or across their icy parking lot as the sidewalk is impassable.",,"112 W 14th ST","Bloomington","IN","47404","39.17624664","-86.53421021","POINT (-86.53421021 39.17624664)"
"41570","2003-02-24T05:00:00.000","2016-09-11T22:02:05.000","2003-02-24T05:00:00.000","closed","Email","Street Snow Removal","A citizen stated via a departmental email that the sidewalks in this area have not been cleared after any of the snowfalls this year.",,"1100 E Miller DR","Bloomington","IN","47401","39.14665222","-86.51856995","POINT (-86.51856995 39.14665222)"
"41571","2003-02-24T05:00:00.000","2016-09-11T22:02:05.000","2003-02-24T05:00:00.000","closed","Phone Call","Street Snow Removal","Tim called  to state that the property owner of this section of sidewalk has failed to clear snow and ice during each snow fall .  This area is hazardous for pedestrians.",,"302 E 1st ST","Bloomington","IN","47401","39.15914154","-86.53100586","POINT (-86.53100586 39.15914154)"
"41572","2003-02-24T05:00:00.000","2016-09-11T22:02:05.000","2003-02-24T05:00:00.000","closed","Phone Call","Street Snow Removal","Tim called to state that the property owner of what used to be the Home Dry Cleaners have not cleared the snow & ice from their section of sidewalk.  This area is hazardous!",,"300 E 3RD ST","Bloomington","IN",,,,
"41574","2003-02-24T05:00:00.000","2016-09-11T22:02:05.000","2003-02-24T05:00:00.000","closed","Phone Call","Street Snow Removal","Tim called to state that the property owners fail to clear their section of sidewalk of snow & iceThis makes pedestrian travel difficult and unsafe!",,"526 E University ST","Bloomington","IN","47401","39.16017151","-86.52730560","POINT (-86.5273056 39.16017151)"
"41596","2003-02-20T05:00:00.000","2016-09-11T22:02:05.000","2003-02-20T05:00:00.000","closed","Phone Call","Street Snow Removal","Sidewalks not cleared and now are pure ice. Three grey houses across from the justice building.",,"N COLLEGE AVE","Bloomington","IN",,,,
"41822","2003-01-24T05:00:00.000","2016-09-11T22:02:05.000","2003-01-24T05:00:00.000","closed","Phone Call","Street Snow Removal","The above property and the house to the west has not shoveled the snow/ice from the sidewalks.",,"3217 E Winston ST","Bloomington","IN","47401","39.14418793","-86.49163055","POINT (-86.49163055 39.14418793)"
"51771","2000-12-14T05:00:00.000","2016-09-11T22:02:05.000","2000-12-14T05:00:00.000","closed","Phone Call","Street Snow Removal","Resident has not removed snow and ice from the sidewalk.",,"2512 E Rock Creek DR","Bloomington","IN","47401","39.14165115","-86.50159454","POINT (-86.50159454 39.14165115)"
"75260","2011-01-21T05:00:00.000","2016-09-11T22:02:05.000","2011-01-21T05:00:00.000","closed","Phone Call","Street Snow Removal","per Lisa Abbott","HAND","619 N Washington ST","Bloomington","IN","47408","39.17238235","-86.53256989","POINT (-86.53256989 39.17238235)"
"55042","2000-01-31T05:00:00.000","2020-10-05T14:42:52.000","2000-01-31T05:00:00.000","closed","Phone Call","Street Snow Removal","Sidewalks not cleaned since ice storm on Jan. 17th.  Have reported the walks need to be cleaned to the Center for Behavioral Health.",,"120 N Hopewell ST","Bloomington","IN","47404","39.16729736","-86.55207825","POINT (-86.55207825 39.16729736)"
"59388","1999-01-12T05:00:00.000","2020-10-05T14:42:52.000","1999-01-12T05:00:00.000","closed","Phone Call","Street Snow Removal","Received complaint from 74-year old lady that Bloomington Housing Authority will not clear the sidewalks of ice and snow.",,"898 E Miller DR","Bloomington","IN","47401","39.14661789","-86.52217865","POINT (-86.52217865 39.14661789)"
"59422","1999-01-08T05:00:00.000","2016-09-11T22:02:05.000","1999-01-08T05:00:00.000","closed","Phone Call","Street Snow Removal","Mr. & Mrs. Hawkins receiving mixed messages about whether City actually is responsible for snow removal on their cul de sac.  Their address doesn't seem to be on the list for snow removal so they must call each time snow removal is required.  Chris, please clarify.",,"1208 W Woodhill DR","Bloomington","IN","47403","39.15755844","-86.54676819","POINT (-86.54676819 39.15755844)"
"59477","1999-01-05T05:00:00.000","2016-09-11T22:02:05.000","1999-01-05T05:00:00.000","closed","Phone Call","Street Snow Removal","The sidewalk in front of the old Lung Chung restaurant (between 4th and 5th St.) has not been cleared of snow and ice.  Mr. Moncel fell in front of this establishment.",,"119 S College AVE","Bloomington","IN","47404",,,
"59478","1999-01-05T05:00:00.000","2020-10-05T14:42:52.000","1999-01-05T05:00:00.000","closed","Phone Call","Street Snow Removal","Sidewalks and parking lot not cleared of snow and ice.",,"908 S Washington ST","Bloomington","IN","47401","39.15617371","-86.53271484","POINT (-86.53271484 39.15617371)"
"59549","1998-12-23T05:00:00.000","2016-09-11T22:02:05.000","1998-12-23T05:00:00.000","closed","Phone Call","Street Snow Removal","Mr. Mitchell called to express concern regarding the current use of plain salt on the streets instead of a salt/sand mixture.  He believes more damage is done to the car and street than necessary for that type of removal technique.",,"212 E 1st ST","Bloomington","IN","47401","39.15917969","-86.53176117","POINT (-86.53176117 39.15917969)"
"60572","2000-12-20T05:00:00.000","2020-10-05T14:42:52.000","2000-12-20T05:00:00.000","closed","Phone Call","Street Snow Removal","Snow covered sidewalks in the 100 block of Indiana; mostly commercial buildings.",,"100 S INDIANA AVE","Bloomington","IN",,,,
"65465","1997-12-30T05:00:00.000","2016-09-11T22:02:05.000","1997-12-30T05:00:00.000","closed","Phone Call","Street Snow Removal","Laurie has not seen 1 city truck in Blue Ridge to put sand on their streets.  Laurie only has 2 ways of exiting the neighborhood, 1 exits to Walnut, the other to Dunn.  There are many steep hills that pose a particular problem, especially where Blue Ridge Dr. and Blue Slopes Dr. intersect.  There's a 3 way stop where these streets meet, where children wait for the bus.  It's just matter of time before a child is hit b/c of uncontrollable sliding. Also, she has spoken to Jason Banach about this.",,"2711 N Blue Ridge CT","Bloomington","IN","47408","39.19390488","-86.53115082","POINT (-86.53115082 39.19390488)"
"69554","1997-01-22T05:00:00.000","2016-09-11T22:02:05.000","1997-01-22T05:00:00.000","closed",,"Street Snow Removal","K-Mart East sidewalk on Clarizz Dr. is full of snow all the time.  Complaintant has spoken with K-Mart who told her to call their corp. office in New York that it was up to them.  She said this is a continual problem.  Call complaintant with info.",,"3216 E 3rd ST","Bloomington","IN","47401","39.16215897","-86.49234009","POINT (-86.49234009 39.16215897)"
