"vmv_code","value_flag","value","lab_analysis_date","station_id","sample_date","year_month_day","sample_type_code","watershed","water_type","station_description","units","variable_name","variable_group","method_description","latitude","longitude","georeference"
"27",,"16.1","2021-09-10T09:44:42.000","MIR 15","2021-08-19T00:00:00.000","2021-08-19","0","Mill River","FW","Carruthers Bk at Bloomfield Prov Park near path","(°C)","Temperature","physicals","field multi meter","46.7443","-64.1821","POINT (-64.1821 46.7443)"
"28",,"11.45","2021-09-10T10:18:03.000","SSH 51","2021-09-08T00:00:00.000","2021-09-08","0","Summerside Harbour","FW","Dunk R at Wall Rd - PE01CB0001","(mg/L)","Oxygen, Diss","oxygen","field multi meter","46.3462","-63.6325","POINT (-63.6325 46.3462)"
"97",,"94.6","2021-09-10T09:44:42.000","MIR 15","2021-08-19T00:00:00.000","2021-08-19","0","Mill River","FW","Carruthers Bk at Bloomfield Prov Park near path","%","Oxygen Saturation, Diss","oxygen","field multi meter","46.7443","-64.1821","POINT (-64.1821 46.7443)"
"28",,"9.11","2021-09-10T09:46:06.000","MIR 15","2021-08-19T00:00:00.000","2021-08-19","0","Mill River","FW","Carruthers Bk at Bloomfield Prov Park near path","(mg/L)","Oxygen, Diss","oxygen","field multi meter","46.7443","-64.1821","POINT (-64.1821 46.7443)"
"97",,"102.7","2021-09-10T10:12:34.000","MIR 15","2021-09-08T00:00:00.000","2021-09-08","0","Mill River","FW","Carruthers Bk at Bloomfield Prov Park near path","%","Oxygen Saturation, Diss","oxygen","field multi meter","46.7443","-64.1821","POINT (-64.1821 46.7443)"
"97",,"92.4","2021-09-10T09:46:06.000","MIR 15","2021-08-19T00:00:00.000","2021-08-19","0","Mill River","FW","Carruthers Bk at Bloomfield Prov Park near path","%","Oxygen Saturation, Diss","oxygen","field multi meter","46.7443","-64.1821","POINT (-64.1821 46.7443)"
"97",,"83.1","2021-09-10T10:50:08.000","MGR 39","2021-09-09T00:00:00.000","2021-09-09","0","Montague River","FW","Montague R at Rt 205 in  Oceanview","%","Oxygen Saturation, Diss","oxygen","field multi meter","46.0689","-62.813","POINT (-62.813 46.0689)"
"28",,"8.28","2021-09-10T09:30:42.000","MGR 39","2021-07-14T00:00:00.000","2021-07-14","0","Montague River","FW","Montague R at Rt 205 in  Oceanview","(mg/L)","Oxygen, Diss","oxygen","field multi meter","46.0689","-62.813","POINT (-62.813 46.0689)"
"97",,"109.6","2021-09-10T09:36:31.000","CR 1","2021-08-19T00:00:00.000","2021-08-19","0","West River","FW","Clyde River - 100 m downstream of Rt 247","%","Oxygen Saturation, Diss","oxygen","field multi meter","46.237","-63.2616","POINT (-63.2616 46.237)"
"30",,"0.06","2021-09-10T10:12:34.000","MIR 15","2021-09-08T00:00:00.000","2021-09-08","0","Mill River","FW","Carruthers Bk at Bloomfield Prov Park near path","(ppt)","Salinity","physicals","field multi meter","46.7443","-64.1821","POINT (-64.1821 46.7443)"
"97",,"93","2021-09-10T10:04:06.000","MGR 39","2021-08-18T00:00:00.000","2021-08-18","0","Montague River","FW","Montague R at Rt 205 in  Oceanview","%","Oxygen Saturation, Diss","oxygen","field multi meter","46.0689","-62.813","POINT (-62.813 46.0689)"
"30",,"0","2021-09-10T09:44:42.000","MIR 15","2021-08-19T00:00:00.000","2021-08-19","0","Mill River","FW","Carruthers Bk at Bloomfield Prov Park near path","(ppt)","Salinity","physicals","field multi meter","46.7443","-64.1821","POINT (-64.1821 46.7443)"
"30",,"0.06","2021-09-10T09:38:07.000","SSH 51","2021-08-19T00:00:00.000","2021-08-19","0","Summerside Harbour","FW","Dunk R at Wall Rd - PE01CB0001","(ppt)","Salinity","physicals","field multi meter","46.3462","-63.6325","POINT (-63.6325 46.3462)"
"28",,"8.12","2021-09-10T10:04:06.000","MGR 39","2021-08-18T00:00:00.000","2021-08-18","0","Montague River","FW","Montague R at Rt 205 in  Oceanview","(mg/L)","Oxygen, Diss","oxygen","field multi meter","46.0689","-62.813","POINT (-62.813 46.0689)"
"28",,"10.2","2021-09-10T09:38:07.000","SSH 51","2021-08-19T00:00:00.000","2021-08-19","0","Summerside Harbour","FW","Dunk R at Wall Rd - PE01CB0001","(mg/L)","Oxygen, Diss","oxygen","field multi meter","46.3462","-63.6325","POINT (-63.6325 46.3462)"
"27",,"13.5","2021-09-10T10:18:03.000","SSH 51","2021-09-08T00:00:00.000","2021-09-08","0","Summerside Harbour","FW","Dunk R at Wall Rd - PE01CB0001","(°C)","Temperature","physicals","field multi meter","46.3462","-63.6325","POINT (-63.6325 46.3462)"
"30",,"0.03","2021-09-10T10:18:03.000","SSH 51","2021-09-08T00:00:00.000","2021-09-08","0","Summerside Harbour","FW","Dunk R at Wall Rd - PE01CB0001","(ppt)","Salinity","physicals","field multi meter","46.3462","-63.6325","POINT (-63.6325 46.3462)"
"97",,"102","2021-09-10T09:38:07.000","SSH 51","2021-08-19T00:00:00.000","2021-08-19","0","Summerside Harbour","FW","Dunk R at Wall Rd - PE01CB0001","%","Oxygen Saturation, Diss","oxygen","field multi meter","46.3462","-63.6325","POINT (-63.6325 46.3462)"
"30",,"0","2021-09-10T10:50:08.000","MGR 39","2021-09-09T00:00:00.000","2021-09-09","0","Montague River","FW","Montague R at Rt 205 in  Oceanview","(ppt)","Salinity","physicals","field multi meter","46.0689","-62.813","POINT (-62.813 46.0689)"
"30",,"0.09","2021-09-10T09:34:19.000","R 1","2021-08-19T00:00:00.000","2021-08-19","0","West River","FW","West River at Bolger Park Rd","(ppt)","Salinity","physicals","field multi meter","46.2311","-63.3509","POINT (-63.3509 46.2311)"
"97",,"103.8","2021-09-10T09:34:19.000","R 1","2021-08-19T00:00:00.000","2021-08-19","0","West River","FW","West River at Bolger Park Rd","%","Oxygen Saturation, Diss","oxygen","field multi meter","46.2311","-63.3509","POINT (-63.3509 46.2311)"
"28",,"10.55","2021-09-10T10:12:34.000","MIR 15","2021-09-08T00:00:00.000","2021-09-08","0","Mill River","FW","Carruthers Bk at Bloomfield Prov Park near path","(mg/L)","Oxygen, Diss","oxygen","field multi meter","46.7443","-64.1821","POINT (-64.1821 46.7443)"
"28",,"9.09","2021-09-10T09:50:40.000","MIR 15","2021-08-19T00:00:00.000","2021-08-19","0","Mill River","FW","Carruthers Bk at Bloomfield Prov Park near path","(mg/L)","Oxygen, Diss","oxygen","field multi meter","46.7443","-64.1821","POINT (-64.1821 46.7443)"
"30",,"0","2021-09-10T10:04:06.000","MGR 39","2021-08-18T00:00:00.000","2021-08-18","0","Montague River","FW","Montague R at Rt 205 in  Oceanview","(ppt)","Salinity","physicals","field multi meter","46.0689","-62.813","POINT (-62.813 46.0689)"
"30",,"0","2021-09-10T09:30:42.000","MGR 39","2021-07-14T00:00:00.000","2021-07-14","0","Montague River","FW","Montague R at Rt 205 in  Oceanview","(ppt)","Salinity","physicals","field multi meter","46.0689","-62.813","POINT (-62.813 46.0689)"
"27",,"21.9","2021-09-10T10:04:06.000","MGR 39","2021-08-18T00:00:00.000","2021-08-18","0","Montague River","FW","Montague R at Rt 205 in  Oceanview","(°C)","Temperature","physicals","field multi meter","46.0689","-62.813","POINT (-62.813 46.0689)"
"27",,"13.5","2021-09-10T09:34:19.000","R 1","2021-08-19T00:00:00.000","2021-08-19","0","West River","FW","West River at Bolger Park Rd","(°C)","Temperature","physicals","field multi meter","46.2311","-63.3509","POINT (-63.3509 46.2311)"
"27",,"16.7","2021-09-10T09:30:42.000","MGR 39","2021-07-14T00:00:00.000","2021-07-14","0","Montague River","FW","Montague R at Rt 205 in  Oceanview","(°C)","Temperature","physicals","field multi meter","46.0689","-62.813","POINT (-62.813 46.0689)"
"97",,"110.2","2021-09-10T10:18:03.000","SSH 51","2021-09-08T00:00:00.000","2021-09-08","0","Summerside Harbour","FW","Dunk R at Wall Rd - PE01CB0001","%","Oxygen Saturation, Diss","oxygen","field multi meter","46.3462","-63.6325","POINT (-63.6325 46.3462)"
"27",,"16.1","2021-09-10T09:46:06.000","MIR 15","2021-08-19T00:00:00.000","2021-08-19","0","Mill River","FW","Carruthers Bk at Bloomfield Prov Park near path","(°C)","Temperature","physicals","field multi meter","46.7443","-64.1821","POINT (-64.1821 46.7443)"
"97",,"92.2","2021-09-10T09:50:40.000","MIR 15","2021-08-19T00:00:00.000","2021-08-19","0","Mill River","FW","Carruthers Bk at Bloomfield Prov Park near path","%","Oxygen Saturation, Diss","oxygen","field multi meter","46.7443","-64.1821","POINT (-64.1821 46.7443)"
"27",,"15.7","2021-09-10T09:38:07.000","SSH 51","2021-08-19T00:00:00.000","2021-08-19","0","Summerside Harbour","FW","Dunk R at Wall Rd - PE01CB0001","(°C)","Temperature","physicals","field multi meter","46.3462","-63.6325","POINT (-63.6325 46.3462)"
"102","L","0.1","2004-12-07T16:12:14.000","OKL 4","2004-11-30T00:00:00.000","2004-11-30","1","Hillsborough River","FW","O'Keefes Lake near E shore","(mgN/L)","Ammonia-N","nutrients","colourimetry","46.2489","-62.8111","POINT (-62.8111 46.2489)"
"27",,"21.5","2021-11-29T10:43:12.000","BRD 3","2021-08-11T00:00:00.000","2021-08-11","2","Brudenell River","MW","Brudenell River - upper est. 3.1 km below bridge","(°C)","Temperature","physicals","field multi meter","46.2024","-62.6094","POINT (-62.6094 46.2024)"
"97",,"80.9","2021-11-29T09:22:09.000","WR 10B","2021-07-28T00:00:00.000","2021-07-28","2","West River","MW","West R Est at Rt 9 bridge","%","Oxygen Saturation, Diss","oxygen","field multi meter","46.20007","-63.28682","POINT (-63.28682 46.20007)"
"97",,"134.7","2021-11-29T10:17:31.000","NLB 40","2021-07-29T00:00:00.000","2021-07-29","2","New London Bay","MW","Trout R Estuary just downstream of small island","%","Oxygen Saturation, Diss","oxygen","field multi meter","46.4253","-63.4464","POINT (-63.4464 46.4253)"
"28",,"0.62","2021-11-29T10:18:57.000","NLB 40B","2021-07-29T00:00:00.000","2021-07-29","2","New London Bay","MW","Trout R Estuary just downstream of small island","(mg/L)","Oxygen, Diss","oxygen","field multi meter","46.4253","-63.4464","POINT (-63.4464 46.4253)"
"27",,"22.2","2021-11-30T15:07:47.000","BWR 3","2021-07-28T00:00:00.000","2021-07-28","2","Malpeque Bay","MW","Barbara Weit River; ~800m downstream Rt 106 bridg","(°C)","Temperature","physicals","field multi meter","46.4369","-63.6931","POINT (-63.6931 46.4369)"
"39",,"0.5","2021-11-29T09:49:00.000","NLB 32","2021-07-29T00:00:00.000","2021-07-29","2","New London Bay","MW","Southwest R Estuary 900 m WNW of Thompsons Pt","(m)","Sample Depth","descriptive",,"46.4746","-63.5846","POINT (-63.5846 46.4746)"
"39",,"2.7","2021-11-29T10:44:47.000","BRD 3B","2021-08-11T00:00:00.000","2021-08-11","2","Brudenell River","MW","Brudenell River - upper est. 3.1 km below bridge","(m)","Sample Depth","descriptive",,"46.2024","-62.6094","POINT (-62.6094 46.2024)"
"27",,"19.7","2022-01-27T09:03:13.000","TRB 36B","2021-08-03T00:00:00.000","2021-08-03","2","Tracadie Bay","MW","Winter Bay at mouth","(°C)","Temperature","physicals","field multi meter","46.38368","-63.0049","POINT (-63.0049 46.38368)"
"28",,"12.24","2021-09-27T10:33:45.000","BWR 15","2021-09-15T00:00:00.000","2021-09-15","0","Malpeque Bay","FW","Barbara Weit River at Rt 2","(mg/L)","Oxygen, Diss","oxygen","field multi meter","46.4248","-63.6767","POINT (-63.6767 46.4248)"
"92",,"1.5","2021-03-08T13:33:05.000","WR 21","2018-08-10T00:00:00.000","2018-08-10","2","West River","MW","West R Est at mouth off North Pt","(m)","Secchi Depth","descriptive",,"46.2091","-63.1583","POINT (-63.1583 46.2091)"
"30",,"0.17","2021-09-27T09:34:29.000","BWR 15","2021-08-13T00:00:00.000","2021-08-13","0","Malpeque Bay","FW","Barbara Weit River at Rt 2","(ppt)","Salinity","physicals","field multi meter","46.4248","-63.6767","POINT (-63.6767 46.4248)"
"30",,"0.09","2021-09-27T10:32:55.000","BWR 14","2021-09-15T00:00:00.000","2021-09-15","0","Malpeque Bay","FW","Barbara Weit River at Old Station Rd (Rt 110)","(ppt)","Salinity","physicals","field multi meter","46.4278","-63.6732","POINT (-63.6732 46.4278)"
"27",,"17.4","2021-09-27T09:06:57.000","COV 19","2021-08-13T00:00:00.000","2021-08-13","0","Covehead Bay","FW","Bells Creek - Cass' Pd outlet","(°C)","Temperature","physicals","field multi meter","46.3941","-63.126","POINT (-63.126 46.3941)"
"97",,"141.9","2021-09-27T09:05:09.000","COV 16","2021-08-13T00:00:00.000","2021-08-13","0","Covehead Bay","FW","McCallum Creek at pond outlet off Brackley Pt. Rd.","%","Oxygen Saturation, Diss","oxygen","field multi meter","46.4052","-63.1923","POINT (-63.1923 46.4052)"
"97",,"114.5","2021-09-27T10:36:18.000","IR 1","2021-09-15T00:00:00.000","2021-09-15","0","Malpeque Bay","FW","Indian River Pd at the dam","%","Oxygen Saturation, Diss","oxygen","field multi meter","46.4601","-63.6726","POINT (-63.6726 46.4601)"
"27",,"25.1","2021-09-27T09:38:18.000","IR 1","2021-08-13T00:00:00.000","2021-08-13","0","Malpeque Bay","FW","Indian River Pd at the dam","(°C)","Temperature","physicals","field multi meter","46.4601","-63.6726","POINT (-63.6726 46.4601)"
"97",,"94.3","2021-09-27T09:42:34.000","COV 19","2021-09-15T00:00:00.000","2021-09-15","0","Covehead Bay","FW","Bells Creek - Cass' Pd outlet","%","Oxygen Saturation, Diss","oxygen","field multi meter","46.3941","-63.126","POINT (-63.126 46.3941)"
"30",,"0.13","2021-09-27T09:06:57.000","COV 19","2021-08-13T00:00:00.000","2021-08-13","0","Covehead Bay","FW","Bells Creek - Cass' Pd outlet","(ppt)","Salinity","physicals","field multi meter","46.3941","-63.126","POINT (-63.126 46.3941)"
"97",,"132.7","2021-09-27T10:32:55.000","BWR 14","2021-09-15T00:00:00.000","2021-09-15","0","Malpeque Bay","FW","Barbara Weit River at Old Station Rd (Rt 110)","%","Oxygen Saturation, Diss","oxygen","field multi meter","46.4278","-63.6732","POINT (-63.6732 46.4278)"
"28",,"11.15","2021-09-27T10:31:50.000","NLB 98","2021-09-15T00:00:00.000","2021-09-15","0","New London Bay","FW","Long River just below outlet of Paynter's Pond","(mg/L)","Oxygen, Diss","oxygen","field multi meter","46.4876","-63.5448","POINT (-63.5448 46.4876)"
"97",,"106.9","2021-09-27T09:14:05.000","RUS 43","2021-08-13T00:00:00.000","2021-08-13","0","Rustico Bay","FW","Outlet of Rackham's Pond","%","Oxygen Saturation, Diss","oxygen","field multi meter","46.3706","-63.2871","POINT (-63.2871 46.3706)"
"28",,"12.2","2021-09-27T09:48:06.000","COV 17","2021-09-15T00:00:00.000","2021-09-15","0","Covehead Bay","FW","Black River  at  McMillans Pond outlet","(mg/L)","Oxygen, Diss","oxygen","field multi meter","46.3943","-63.1639","POINT (-63.1639 46.3943)"
"28",,"11.11","2021-09-27T09:14:05.000","RUS 43","2021-08-13T00:00:00.000","2021-08-13","0","Rustico Bay","FW","Outlet of Rackham's Pond","(mg/L)","Oxygen, Diss","oxygen","field multi meter","46.3706","-63.2871","POINT (-63.2871 46.3706)"
"30",,"0.15","2021-09-27T10:31:50.000","NLB 98","2021-09-15T00:00:00.000","2021-09-15","0","New London Bay","FW","Long River just below outlet of Paynter's Pond","(ppt)","Salinity","physicals","field multi meter","46.4876","-63.5448","POINT (-63.5448 46.4876)"
"27",,"9.8","2021-09-27T09:47:22.000","RUS 43","2021-09-15T00:00:00.000","2021-09-15","0","Rustico Bay","FW","Outlet of Rackham's Pond","(°C)","Temperature","physicals","field multi meter","46.3706","-63.2871","POINT (-63.2871 46.3706)"
"28",,"9.91","2021-09-27T09:43:24.000","COV 20","2021-09-15T00:00:00.000","2021-09-15","0","Covehead Bay","FW","Auld Ck (Marshalls Pd) at Rt 25 stream crossing","(mg/L)","Oxygen, Diss","oxygen","field multi meter","46.3934","-63.1204","POINT (-63.1204 46.3934)"
"28",,"10.72","2021-09-27T09:06:07.000","COV 17","2021-08-13T00:00:00.000","2021-08-13","0","Covehead Bay","FW","Black River  at  McMillans Pond outlet","(mg/L)","Oxygen, Diss","oxygen","field multi meter","46.3943","-63.1639","POINT (-63.1639 46.3943)"
"28",,"10.33","2021-09-27T09:32:50.000","NLB 98","2021-08-13T00:00:00.000","2021-08-13","0","New London Bay","FW","Long River just below outlet of Paynter's Pond","(mg/L)","Oxygen, Diss","oxygen","field multi meter","46.4876","-63.5448","POINT (-63.5448 46.4876)"
"27",,"9.4","2021-09-27T10:33:45.000","BWR 15","2021-09-15T00:00:00.000","2021-09-15","0","Malpeque Bay","FW","Barbara Weit River at Rt 2","(°C)","Temperature","physicals","field multi meter","46.4248","-63.6767","POINT (-63.6767 46.4248)"
"30",,"0.12","2021-09-27T09:05:09.000","COV 16","2021-08-13T00:00:00.000","2021-08-13","0","Covehead Bay","FW","McCallum Creek at pond outlet off Brackley Pt. Rd.","(ppt)","Salinity","physicals","field multi meter","46.4052","-63.1923","POINT (-63.1923 46.4052)"
"27",,"15.1","2021-09-27T10:36:18.000","IR 1","2021-09-15T00:00:00.000","2021-09-15","0","Malpeque Bay","FW","Indian River Pd at the dam","(°C)","Temperature","physicals","field multi meter","46.4601","-63.6726","POINT (-63.6726 46.4601)"
"28",,"13.52","2021-09-27T09:05:09.000","COV 16","2021-08-13T00:00:00.000","2021-08-13","0","Covehead Bay","FW","McCallum Creek at pond outlet off Brackley Pt. Rd.","(mg/L)","Oxygen, Diss","oxygen","field multi meter","46.4052","-63.1923","POINT (-63.1923 46.4052)"
"27",,"9.8","2021-09-27T10:32:55.000","BWR 14","2021-09-15T00:00:00.000","2021-09-15","0","Malpeque Bay","FW","Barbara Weit River at Old Station Rd (Rt 110)","(°C)","Temperature","physicals","field multi meter","46.4278","-63.6732","POINT (-63.6732 46.4278)"
"97",,"106.1","2021-09-27T09:32:50.000","NLB 98","2021-08-13T00:00:00.000","2021-08-13","0","New London Bay","FW","Long River just below outlet of Paynter's Pond","%","Oxygen Saturation, Diss","oxygen","field multi meter","46.4876","-63.5448","POINT (-63.5448 46.4876)"
"97",,"94.4","2021-09-27T09:43:24.000","COV 20","2021-09-15T00:00:00.000","2021-09-15","0","Covehead Bay","FW","Auld Ck (Marshalls Pd) at Rt 25 stream crossing","%","Oxygen Saturation, Diss","oxygen","field multi meter","46.3934","-63.1204","POINT (-63.1204 46.3934)"
"30",,"0.06","2021-09-27T09:33:49.000","BWR 14","2021-08-13T00:00:00.000","2021-08-13","0","Malpeque Bay","FW","Barbara Weit River at Old Station Rd (Rt 110)","(ppt)","Salinity","physicals","field multi meter","46.4278","-63.6732","POINT (-63.6732 46.4278)"
"27",,"13.2","2021-09-27T09:06:07.000","COV 17","2021-08-13T00:00:00.000","2021-08-13","0","Covehead Bay","FW","Black River  at  McMillans Pond outlet","(°C)","Temperature","physicals","field multi meter","46.3943","-63.1639","POINT (-63.1639 46.3943)"
"30",,"0","2021-09-27T09:08:01.000","COV 20","2021-08-13T00:00:00.000","2021-08-13","0","Covehead Bay","FW","Auld Ck (Marshalls Pd) at Rt 25 stream crossing","(ppt)","Salinity","physicals","field multi meter","46.3934","-63.1204","POINT (-63.1204 46.3934)"
"27",,"13.5","2021-09-27T09:14:05.000","RUS 43","2021-08-13T00:00:00.000","2021-08-13","0","Rustico Bay","FW","Outlet of Rackham's Pond","(°C)","Temperature","physicals","field multi meter","46.3706","-63.2871","POINT (-63.2871 46.3706)"
"28",,"10.14","2021-09-27T09:42:34.000","COV 19","2021-09-15T00:00:00.000","2021-09-15","0","Covehead Bay","FW","Bells Creek - Cass' Pd outlet","(mg/L)","Oxygen, Diss","oxygen","field multi meter","46.3941","-63.126","POINT (-63.126 46.3941)"
"97",,"106.6","2021-09-27T10:33:45.000","BWR 15","2021-09-15T00:00:00.000","2021-09-15","0","Malpeque Bay","FW","Barbara Weit River at Rt 2","%","Oxygen Saturation, Diss","oxygen","field multi meter","46.4248","-63.6767","POINT (-63.6767 46.4248)"
"30",,"0.13","2021-09-27T09:06:07.000","COV 17","2021-08-13T00:00:00.000","2021-08-13","0","Covehead Bay","FW","Black River  at  McMillans Pond outlet","(ppt)","Salinity","physicals","field multi meter","46.3943","-63.1639","POINT (-63.1639 46.3943)"
"97",,"91.5","2021-09-27T09:38:18.000","IR 1","2021-08-13T00:00:00.000","2021-08-13","0","Malpeque Bay","FW","Indian River Pd at the dam","%","Oxygen Saturation, Diss","oxygen","field multi meter","46.4601","-63.6726","POINT (-63.6726 46.4601)"
"28",,"9.69","2021-09-27T09:33:49.000","BWR 14","2021-08-13T00:00:00.000","2021-08-13","0","Malpeque Bay","FW","Barbara Weit River at Old Station Rd (Rt 110)","(mg/L)","Oxygen, Diss","oxygen","field multi meter","46.4278","-63.6732","POINT (-63.6732 46.4278)"
"97",,"103.5","2021-09-27T10:31:50.000","NLB 98","2021-09-15T00:00:00.000","2021-09-15","0","New London Bay","FW","Long River just below outlet of Paynter's Pond","%","Oxygen Saturation, Diss","oxygen","field multi meter","46.4876","-63.5448","POINT (-63.5448 46.4876)"
"28",,"11.57","2021-09-27T10:36:18.000","IR 1","2021-09-15T00:00:00.000","2021-09-15","0","Malpeque Bay","FW","Indian River Pd at the dam","(mg/L)","Oxygen, Diss","oxygen","field multi meter","46.4601","-63.6726","POINT (-63.6726 46.4601)"
"28",,"10.17","2021-09-27T09:06:57.000","COV 19","2021-08-13T00:00:00.000","2021-08-13","0","Covehead Bay","FW","Bells Creek - Cass' Pd outlet","(mg/L)","Oxygen, Diss","oxygen","field multi meter","46.3941","-63.126","POINT (-63.126 46.3941)"
"97",,"116.1","2021-09-27T09:34:29.000","BWR 15","2021-08-13T00:00:00.000","2021-08-13","0","Malpeque Bay","FW","Barbara Weit River at Rt 2","%","Oxygen Saturation, Diss","oxygen","field multi meter","46.4248","-63.6767","POINT (-63.6767 46.4248)"
"27",,"17.8","2021-09-27T09:05:09.000","COV 16","2021-08-13T00:00:00.000","2021-08-13","0","Covehead Bay","FW","McCallum Creek at pond outlet off Brackley Pt. Rd.","(°C)","Temperature","physicals","field multi meter","46.4052","-63.1923","POINT (-63.1923 46.4052)"
"30",,"0","2021-09-27T09:42:34.000","COV 19","2021-09-15T00:00:00.000","2021-09-15","0","Covehead Bay","FW","Bells Creek - Cass' Pd outlet","(ppt)","Salinity","physicals","field multi meter","46.3941","-63.126","POINT (-63.126 46.3941)"
"30",,"0.12","2021-09-27T09:14:05.000","RUS 43","2021-08-13T00:00:00.000","2021-08-13","0","Rustico Bay","FW","Outlet of Rackham's Pond","(ppt)","Salinity","physicals","field multi meter","46.3706","-63.2871","POINT (-63.2871 46.3706)"
"30",,"0.07","2021-06-16T13:41:14.000","MIR 15","2021-05-05T00:00:00.000","2021-05-05","0","Mill River","FW","Carruthers Bk at Bloomfield Prov Park near path","(ppt)","Salinity","physicals","field multi meter","46.7443","-64.1821","POINT (-64.1821 46.7443)"
"97",,"83.6","2021-09-27T09:08:01.000","COV 20","2021-08-13T00:00:00.000","2021-08-13","0","Covehead Bay","FW","Auld Ck (Marshalls Pd) at Rt 25 stream crossing","%","Oxygen Saturation, Diss","oxygen","field multi meter","46.3934","-63.1204","POINT (-63.1204 46.3934)"
"28",,"13.44","2021-06-16T13:34:04.000","CR 1","2021-05-05T00:00:00.000","2021-05-05","0","West River","FW","Clyde River - 100 m downstream of Rt 247","(mg/L)","Oxygen, Diss","oxygen","field multi meter","46.237","-63.2616","POINT (-63.2616 46.237)"
"97",,"103.5","2021-06-16T14:07:46.000","R 1","2021-06-07T00:00:00.000","2021-06-07","0","West River","FW","West River at Bolger Park Rd","%","Oxygen Saturation, Diss","oxygen","field multi meter","46.2311","-63.3509","POINT (-63.3509 46.2311)"
"27",,"6.6","2021-06-16T13:18:38.000","MGR 39","2021-05-04T00:00:00.000","2021-05-04","0","Montague River","FW","Montague R at Rt 205 in  Oceanview","(°C)","Temperature","physicals","field multi meter","46.0689","-62.813","POINT (-62.813 46.0689)"
"30",,"0.17","2021-09-27T10:33:45.000","BWR 15","2021-09-15T00:00:00.000","2021-09-15","0","Malpeque Bay","FW","Barbara Weit River at Rt 2","(ppt)","Salinity","physicals","field multi meter","46.4248","-63.6767","POINT (-63.6767 46.4248)"
"28",,"11.58","2021-06-16T14:07:46.000","R 1","2021-06-07T00:00:00.000","2021-06-07","0","West River","FW","West River at Bolger Park Rd","(mg/L)","Oxygen, Diss","oxygen","field multi meter","46.2311","-63.3509","POINT (-63.3509 46.2311)"
"97",,"111.1","2021-09-27T09:48:06.000","COV 17","2021-09-15T00:00:00.000","2021-09-15","0","Covehead Bay","FW","Black River  at  McMillans Pond outlet","%","Oxygen Saturation, Diss","oxygen","field multi meter","46.3943","-63.1639","POINT (-63.1639 46.3943)"
"28",,"12.67","2021-06-16T13:35:04.000","R 1","2021-05-05T00:00:00.000","2021-05-05","0","West River","FW","West River at Bolger Park Rd","(mg/L)","Oxygen, Diss","oxygen","field multi meter","46.2311","-63.3509","POINT (-63.3509 46.2311)"
"27",,"12.3","2021-09-27T09:34:29.000","BWR 15","2021-08-13T00:00:00.000","2021-08-13","0","Malpeque Bay","FW","Barbara Weit River at Rt 2","(°C)","Temperature","physicals","field multi meter","46.4248","-63.6767","POINT (-63.6767 46.4248)"
"30",,"0.13","2021-09-27T09:32:50.000","NLB 98","2021-08-13T00:00:00.000","2021-08-13","0","New London Bay","FW","Long River just below outlet of Paynter's Pond","(ppt)","Salinity","physicals","field multi meter","46.4876","-63.5448","POINT (-63.5448 46.4876)"
"30",,"0.14","2021-09-27T09:48:06.000","COV 17","2021-09-15T00:00:00.000","2021-09-15","0","Covehead Bay","FW","Black River  at  McMillans Pond outlet","(ppt)","Salinity","physicals","field multi meter","46.3943","-63.1639","POINT (-63.1639 46.3943)"
"97",,"101.7","2021-09-27T09:06:07.000","COV 17","2021-08-13T00:00:00.000","2021-08-13","0","Covehead Bay","FW","Black River  at  McMillans Pond outlet","%","Oxygen Saturation, Diss","oxygen","field multi meter","46.3943","-63.1639","POINT (-63.1639 46.3943)"
"97",,"107.3","2021-09-27T09:06:57.000","COV 19","2021-08-13T00:00:00.000","2021-08-13","0","Covehead Bay","FW","Bells Creek - Cass' Pd outlet","%","Oxygen Saturation, Diss","oxygen","field multi meter","46.3941","-63.126","POINT (-63.126 46.3941)"
"27",,"18.6","2021-09-27T09:08:01.000","COV 20","2021-08-13T00:00:00.000","2021-08-13","0","Covehead Bay","FW","Auld Ck (Marshalls Pd) at Rt 25 stream crossing","(°C)","Temperature","physicals","field multi meter","46.3934","-63.1204","POINT (-63.1204 46.3934)"
"30",,"0.1","2021-06-16T13:32:02.000","CR 1","2021-05-05T00:00:00.000","2021-05-05","0","West River","FW","Clyde River - 100 m downstream of Rt 247","(ppt)","Salinity","physicals","field multi meter","46.237","-63.2616","POINT (-63.2616 46.237)"
"28",,"12.49","2021-09-27T09:34:29.000","BWR 15","2021-08-13T00:00:00.000","2021-08-13","0","Malpeque Bay","FW","Barbara Weit River at Rt 2","(mg/L)","Oxygen, Diss","oxygen","field multi meter","46.4248","-63.6767","POINT (-63.6767 46.4248)"
"30",,"0","2021-09-27T09:43:24.000","COV 20","2021-09-15T00:00:00.000","2021-09-15","0","Covehead Bay","FW","Auld Ck (Marshalls Pd) at Rt 25 stream crossing","(ppt)","Salinity","physicals","field multi meter","46.3934","-63.1204","POINT (-63.1204 46.3934)"
"28",,"7.82","2021-09-27T09:08:01.000","COV 20","2021-08-13T00:00:00.000","2021-08-13","0","Covehead Bay","FW","Auld Ck (Marshalls Pd) at Rt 25 stream crossing","(mg/L)","Oxygen, Diss","oxygen","field multi meter","46.3934","-63.1204","POINT (-63.1204 46.3934)"
