calendar,event_id,title,is_cancelled,start_date,end_date,all_day,description,location_name,address,contact_name,contact_email,contact_phone,age_groups,event_types,detail_url,signup_url,image_url,id,california_census_zipcodes,Census Tracts
cityhall,4329,Santa Monica Rent Control Regular Board Meeting,false,12/10/2020 07:00:00 PM,12/10/2020 07:00:00 PM,false,The Rent Control Board meets to conduct business associated with the Rent Control Charter Amendment and Regulations. Note: Board meetings are being held via teleconference until further notice due to the COVID pandemic.,City Hall,"1685 Main St.
Santa Monica, CA 90401
(34.01125, -118.491583)","Alvin Ho, Board Secretary",alvin.ho@smgov.net,3104588751,All Ages,Community/Government Meetings,www.smgov.net/rentcontrol (http://www.smgov.net/rentcontrol),http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4329,,cityhall_4329,368,15
other,1080,December Street Sweeping 12/8-12/11,false,12/10/2020 12:00:00 AM,12/10/2020 12:00:00 AM,true,"Santa Monica's street sweeping operation will be conducted during the first full week of the month through the end of 2020. The City will continue to monitor health guidelines and service needs and may modify its operations if necessary.<br />Please observe the 'No Parking' street signs for the specific street sweeping dates on your street. For example, if the 'No Parking' sign indicates parking is prohibited on Tuesdays, please do not park on the street on Tuesday, 9/8, 10/6, 11/3, and 12/8 during the designated times.",,"other
Santa Monica, CA 90401",,,,All Ages,Community/Government Meetings,https://www.smgov.net/Departments/PublicWorks/ContentRecycling.aspx?id=8223,http://calendar.smgov.net/other/eventsignup.asp?ID=1080,https://www.santamonica.gov/Media/Default/Public%20Works/streetsweeping-2020.png (https://www.santamonica.gov/Media/Default/Public%2520Works/streetsweeping-2020.png),other_1080,,
cityhall,4019,Commission on the Status of Women Regular Meeting,false,12/09/2020 07:00:00 PM,12/09/2020 07:00:00 PM,false,"The purpose of the Commission on the Status of Women is to enhance the status of women in our community. The Commission will promote these goals through investigation of, advocacy for, and policy development regarding issues relevant to women and girls, and by creating leadership and career advancement opportunities for women and girls in our community.",Ken Edwards Center,"1527 4th St.
Santa Monica, CA 90401
(34.014556, -118.492722)",,,,All Ages,Community/Government Meetings,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4019,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4019,,cityhall_4019,368,15
cityhall,4302,Planning Commission ,false,12/09/2020 05:30:00 PM,12/09/2020 05:30:00 PM,false,"Established in 1946, the Planning Commission envisions Santa Monica as a city of wellbeing, sustainability, and equity, and seeks to balance the many needs and priorities within our community in accordance with the City's General Plan and Specific Plans. The Commission acts through open and civil discourse that is informed by public input, impartial analysis, and best practices in land use and planning.",City Hall,"1685 Main St.
Santa Monica, CA 90401
(34.01125, -118.491583)",,,,Adults,Community/Government Meetings,https://www.smgov.net/Departments/PCD/Boards-Commissions/Planning-Commission/,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4302,,cityhall_4302,368,15
other,1079,December Street Sweeping 12/8-12/11,false,12/09/2020 12:00:00 AM,12/09/2020 12:00:00 AM,true,"Santa Monica's street sweeping operation will be conducted during the first full week of the month through the end of 2020. The City will continue to monitor health guidelines and service needs and may modify its operations if necessary.<br />Please observe the 'No Parking' street signs for the specific street sweeping dates on your street. For example, if the 'No Parking' sign indicates parking is prohibited on Tuesdays, please do not park on the street on Tuesday, 9/8, 10/6, 11/3, and 12/8 during the designated times.",,"other
Santa Monica, CA 90401",,,,All Ages,Community/Government Meetings,https://www.smgov.net/Departments/PublicWorks/ContentRecycling.aspx?id=8223,http://calendar.smgov.net/other/eventsignup.asp?ID=1079,https://www.santamonica.gov/Media/Default/Public%20Works/streetsweeping-2020.png (https://www.santamonica.gov/Media/Default/Public%2520Works/streetsweeping-2020.png),other_1079,,
cityhall,4286,City Council Meeting,false,12/08/2020 05:30:00 PM,12/08/2020 05:30:00 PM,false,Regular Meeting of the Santa Monica City Council<br /><br />*City Council meetings will be held virtually until further notice. Meeting link may be found on the agenda.*,Virtual,"1685 Main St
Santa Monica, CA 91401
(34.011479, -118.492145)",,,,Adults,Community/Government Meetings,http://www.smgov.net/departments/council/,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4286,,cityhall_4286,368,15
cityhall,4086,CANCELLED: Zoning Administrator,true,12/08/2020 10:30:00 AM,12/08/2020 10:30:00 AM,false,"The Zoning Administrator issues land use permits that are minor in nature and may adopt specific findings of fact to support the resulting decision, or require specific conditions. Some Zoning Administrator permits are administrative determinations, while others require a noticed public hearing.",City Hall,"1685 Main St.
Santa Monica, CA 90401
(34.01125, -118.491583)",,,,Adults,Community/Government Meetings,https://www.smgov.net/Departments/PCD/Boards-Commissions/Zoning-Administrator/,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4086,,cityhall_4086,368,15
other,1078,December Street Sweeping 12/8-12/11,false,12/08/2020 12:00:00 AM,12/08/2020 12:00:00 AM,true,"Santa Monica's street sweeping operation will be conducted during the first full week of the month through the end of 2020. The City will continue to monitor health guidelines and service needs and may modify its operations if necessary.<br />Please observe the 'No Parking' street signs for the specific street sweeping dates on your street. For example, if the 'No Parking' sign indicates parking is prohibited on Tuesdays, please do not park on the street on Tuesday, 9/8, 10/6, 11/3, and 12/8 during the designated times.",,"other
Santa Monica, CA 90401",,,,All Ages,Community/Government Meetings,https://www.smgov.net/Departments/PublicWorks/ContentRecycling.aspx?id=8223,http://calendar.smgov.net/other/eventsignup.asp?ID=1078,https://www.santamonica.gov/Media/Default/Public%20Works/streetsweeping-2020.png (https://www.santamonica.gov/Media/Default/Public%2520Works/streetsweeping-2020.png),other_1078,,
cityhall,4344,CANCELLED: Architectural Review Board Meeting,true,12/07/2020 07:00:00 PM,12/07/2020 07:00:00 PM,false,"The Architectural Review Board established in 1974, acts to preserve existing areas of natural beauty, cultural importance and assure that buildings, structures, signs or other developments are in good taste, good design, harmonious with surrounding developments, and in general contribute to the preservation of Santa Monica's reputation as a place of beauty, spaciousness and quality.",City Hall,"1685 Main St.
Santa Monica, CA 90401
(34.01125, -118.491583)",,,,Adults,Community/Government Meetings,https://www.smgov.net/Departments/PCD/Boards-Commissions/Architectural-Review-Board/,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4344,,cityhall_4344,368,15
cityhall,4057,The Disabilities Commission Regular Meeting,false,12/07/2020 06:30:00 PM,12/07/2020 06:30:00 PM,false,"The Disabilities Commission helps improve the quality of life for people with disabilities in Santa Monica by prioritizing issues of concern and advising the City Council and City Staff on those issues. The Commission recommends ways to maximize participation of people with disabilities in all facets of City life and increase awareness of the abilities, rights and issues of people with disabilities throughout the community.",Ken Edwards Center,"1527 4th St.
Santa Monica, CA 90401
(34.014556, -118.492722)",,,,All Ages,Community/Government Meetings,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4057,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4057,,cityhall_4057,368,15
other,1077,December Street Sweeping 12/8-12/11,false,12/07/2020 12:00:00 AM,12/07/2020 12:00:00 AM,true,"Santa Monica's street sweeping operation will be conducted during the first full week of the month through the end of 2020. The City will continue to monitor health guidelines and service needs and may modify its operations if necessary.<br />Please observe the 'No Parking' street signs for the specific street sweeping dates on your street. For example, if the 'No Parking' sign indicates parking is prohibited on Tuesdays, please do not park on the street on Tuesday, 9/8, 10/6, 11/3, and 12/8 during the designated times.",,"other
Santa Monica, CA 90401",,,,All Ages,Community/Government Meetings,https://www.smgov.net/Departments/PublicWorks/ContentRecycling.aspx?id=8223,http://calendar.smgov.net/other/eventsignup.asp?ID=1077,https://www.santamonica.gov/Media/Default/Public%20Works/streetsweeping-2020.png (https://www.santamonica.gov/Media/Default/Public%2520Works/streetsweeping-2020.png),other_1077,,
library,32499,Library Board Meeting,false,12/03/2020 07:00:00 PM,12/03/2020 09:00:00 PM,false,Meets the first Thursday of each month. Contact Rachel Foyt for virtual meeting link.,Offsite or Virtual Programs,"Offsite or Virtual Programs
Santa Monica, CA 90401",Rachel Foyt,Rachel.Foyt@smgov.net,(310) 458-8606,Adults,"Community/Government Meetings, Virtual Program",http://calendar.smgov.net/library/eventsignup.asp?ID=32499,http://calendar.smgov.net/library/eventsignup.asp?ID=32499,,library_32499,,
cityhall,4301,Planning Commission ,false,12/02/2020 05:30:00 PM,12/02/2020 05:30:00 PM,false,"Established in 1946, the Planning Commission envisions Santa Monica as a city of wellbeing, sustainability, and equity, and seeks to balance the many needs and priorities within our community in accordance with the City's General Plan and Specific Plans. The Commission acts through open and civil discourse that is informed by public input, impartial analysis, and best practices in land use and planning.",City Hall,"1685 Main St.
Santa Monica, CA 90401
(34.01125, -118.491583)",,,,Adults,Community/Government Meetings,https://www.smgov.net/Departments/PCD/Boards-Commissions/Planning-Commission/,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4301,,cityhall_4301,368,15
cityhall,4285,City Council Meeting,false,11/24/2020 05:30:00 PM,11/24/2020 05:30:00 PM,false,Regular Meeting of the Santa Monica City Council<br /><br />*City Council meetings will be held virtually until further notice. Meeting link may be found on the agenda.*,Virtual,"1685 Main St
Santa Monica, CA 91401
(34.011479, -118.492145)",,,,Adults,Community/Government Meetings,http://www.smgov.net/departments/council/,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4285,,cityhall_4285,368,15
cityhall,4068,The Social Services Commission Regular Meeting,false,11/23/2020 07:00:00 PM,11/23/2020 07:00:00 PM,false,"The mission of the Social Services Commission is to preserve and enhance the quality of life for all residents of the City of Santa Monica. Through ongoing dialogue, outreach, education and advocacy, the Social Services Commission will advise and assist the City Council and staff with needs assessment, priorities, planning, and budgetary implications for social service programs.",Ken Edwards Center,"1527 4th St.
Santa Monica, CA 90401
(34.014556, -118.492722)",,,,All Ages,Community/Government Meetings,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4068,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4068,,cityhall_4068,368,15
cityhall,4112,Housing Commission,false,11/19/2020 06:00:00 PM,11/19/2020 06:00:00 PM,false,Meeting of the Housing Commission,Ken Edwards Center,"1527 4th St.
Santa Monica, CA 90401
(34.014556, -118.492722)",Housing Division,smhousing@smgov.net,(310) 458-8411 x5406,Adults,Community/Government Meetings,https://www.santamonica.gov/housing-commission,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4112,,cityhall_4112,368,15
library,33518,Friends of the Santa Monica Public Library Board Meeting,false,11/18/2020 07:00:00 PM,11/18/2020 09:00:00 PM,false,Monthly meeting of the Friends of the Library Board of Directors. The Friends is a non-profit organization focused supporting the Library through fundraising and advocacy. To join meeting:<br />https://bluejeans.com/773278743?src=join_info <br />,Offsite or Virtual Programs,"Offsite or Virtual Programs
Santa Monica, CA 90401",Rachel Foyt,rachel.foyt@smgov.net,310-458-8606,Adults,Community/Government Meetings,http://calendar.smgov.net/library/eventsignup.asp?ID=33518,http://calendar.smgov.net/library/eventsignup.asp?ID=33518,,library_33518,,
cityhall,4268,Planning Commission ,false,11/18/2020 07:00:00 PM,11/18/2020 07:00:00 PM,false,"Established in 1946, the Planning Commission envisions Santa Monica as a city of wellbeing, sustainability, and equity, and seeks to balance the many needs and priorities within our community in accordance with the City's General Plan and Specific Plans. The Commission acts through open and civil discourse that is informed by public input, impartial analysis, and best practices in land use and planning.",City Hall,"1685 Main St.
Santa Monica, CA 90401
(34.01125, -118.491583)",,,,Adults,Community/Government Meetings,https://www.smgov.net/Departments/PCD/Boards-Commissions/Planning-Commission/,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4268,,cityhall_4268,368,15
cityhall,4043,The Commission for the Senior Community Regular Meeting,false,11/18/2020 01:30:00 PM,11/18/2020 01:30:00 PM,false,"Santa Monica's Commission for the Senior Community focuses on preserving and improving the quality of life for Santa Monicans 60 and older. The Commission advises City Council on a wide range of issues relevant to older adults. The Commission also provides opportunities to educate seniors, their families and caregivers on these issues.",Ken Edwards Center,"1527 4th St.
Santa Monica, CA 90401
(34.014556, -118.492722)",,,,All Ages,Community/Government Meetings,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4043,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4043,,cityhall_4043,368,15
other,1052,Task Force on the Environment Meeting,false,11/16/2020 07:00:00 PM,11/16/2020 10:00:00 PM,false,https://www.smgov.net/Departments/OSE/Task_Force_on_the_Environment/Task_Force_on_the_Environment.aspx,,"other
Santa Monica, CA 90401",,,,"50+/Seniors, Adults, Teens","Community/Government Meetings, Sustainability",https://www.smgov.net/Departments/OSE/Task_Force_on_the_Environment/Task_Force_on_the_Environment.aspx,http://calendar.smgov.net/other/eventsignup.asp?ID=1052,,other_1052,,
cityhall,4136,Architectural Review Board Meeting,false,11/16/2020 07:00:00 PM,11/16/2020 07:00:00 PM,false,"The Architectural Review Board established in 1974, acts to preserve existing areas of natural beauty, cultural importance and assure that buildings, structures, signs or other developments are in good taste, good design, harmonious with surrounding developments, and in general contribute to the preservation of Santa Monica's reputation as a place of beauty, spaciousness and quality.",City Hall,"1685 Main St.
Santa Monica, CA 90401
(34.01125, -118.491583)",,,,Adults,Community/Government Meetings,https://www.smgov.net/Departments/PCD/Boards-Commissions/Architectural-Review-Board/,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4136,,cityhall_4136,368,15
cityhall,4233,Santa Monica Rent Control Regular Board Meeting,false,11/12/2020 07:00:00 PM,11/12/2020 07:00:00 PM,false,The Rent Control Board meets to conduct business associated with the Rent Control Charter Amendment and Regulations. Note: Board meetings are being held via teleconference until further notice due to the COVID pandemic.,City Hall,"1685 Main St.
Santa Monica, CA 90401
(34.01125, -118.491583)","Lonnie Guinn, Board Secretary",lonnie.guinn@smgov.net,3104588751,All Ages,Community/Government Meetings,www.smgov.net/rentcontrol (http://www.smgov.net/rentcontrol),http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4233,,cityhall_4233,368,15
cityhall,4018,Commission on the Status of Women Regular Meeting,false,11/11/2020 07:00:00 PM,11/11/2020 07:00:00 PM,false,"The purpose of the Commission on the Status of Women is to enhance the status of women in our community. The Commission will promote these goals through investigation of, advocacy for, and policy development regarding issues relevant to women and girls, and by creating leadership and career advancement opportunities for women and girls in our community.",Ken Edwards Center,"1527 4th St.
Santa Monica, CA 90401
(34.014556, -118.492722)",,,,All Ages,Community/Government Meetings,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4018,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4018,,cityhall_4018,368,15
cityhall,4085,Zoning Administrator,false,11/10/2020 10:30:00 AM,11/10/2020 10:30:00 AM,false,"The Zoning Administrator issues land use permits that are minor in nature and may adopt specific findings of fact to support the resulting decision, or require specific conditions. Some Zoning Administrator permits are administrative determinations, while others require a noticed public hearing.",City Hall,"1685 Main St.
Santa Monica, CA 90401
(34.01125, -118.491583)",,,,Adults,Community/Government Meetings,https://www.smgov.net/Departments/PCD/Boards-Commissions/Zoning-Administrator/,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4085,,cityhall_4085,368,15
cityhall,4180,Landmarks Commission Meeting,false,11/09/2020 07:00:00 PM,11/09/2020 07:00:00 PM,false,"Established in 1975, the mission of the Landmarks Commission is To protect improvements and areas which represent the City's cultural, social, economic, political and architectural history; safeguard the City's historic, aesthetic and cultural heritage; and promote the use of landmarks and historic districts for the education, pleasure and welfare of the people.",City Hall,"1685 Main St.
Santa Monica, CA 90401
(34.01125, -118.491583)",,,,Adults,Community/Government Meetings,https://www.smgov.net/Departments/PCD/Boards-Commissions/Landmarks-Commission/,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4180,,cityhall_4180,368,15
library,32498,Library Board Meeting,false,11/05/2020 07:00:00 PM,11/05/2020 09:00:00 PM,false,Meets the first Thursday of each month. Contact Rachel Foyt for virtual meeting link.,Offsite or Virtual Programs,"Offsite or Virtual Programs
Santa Monica, CA 90401",Rachel Foyt,Rachel.Foyt@smgov.net,(310) 458-8606,Adults,"Community/Government Meetings, Virtual Program",http://calendar.smgov.net/library/eventsignup.asp?ID=32498,http://calendar.smgov.net/library/eventsignup.asp?ID=32498,,library_32498,,
cityhall,4135,Architectural Review Board Meeting,false,11/02/2020 07:00:00 PM,11/02/2020 07:00:00 PM,false,"The Architectural Review Board established in 1974, acts to preserve existing areas of natural beauty, cultural importance and assure that buildings, structures, signs or other developments are in good taste, good design, harmonious with surrounding developments, and in general contribute to the preservation of Santa Monica's reputation as a place of beauty, spaciousness and quality.",City Hall,"1685 Main St.
Santa Monica, CA 90401
(34.01125, -118.491583)",,,,Adults,Community/Government Meetings,https://www.smgov.net/Departments/PCD/Boards-Commissions/Architectural-Review-Board/,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4135,,cityhall_4135,368,15
cityhall,4056,The Disabilities Commission Regular Meeting,false,11/02/2020 06:30:00 PM,11/02/2020 06:30:00 PM,false,"The Disabilities Commission helps improve the quality of life for people with disabilities in Santa Monica by prioritizing issues of concern and advising the City Council and City Staff on those issues. The Commission recommends ways to maximize participation of people with disabilities in all facets of City life and increase awareness of the abilities, rights and issues of people with disabilities throughout the community.",Ken Edwards Center,"1527 4th St.
Santa Monica, CA 90401
(34.014556, -118.492722)",,,,All Ages,Community/Government Meetings,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4056,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4056,,cityhall_4056,368,15
cityhall,4067,The Social Services Commission Regular Meeting,false,10/26/2020 07:00:00 PM,10/26/2020 07:00:00 PM,false,"The mission of the Social Services Commission is to preserve and enhance the quality of life for all residents of the City of Santa Monica. Through ongoing dialogue, outreach, education and advocacy, the Social Services Commission will advise and assist the City Council and staff with needs assessment, priorities, planning, and budgetary implications for social service programs.",Ken Edwards Center,"1527 4th St.
Santa Monica, CA 90401
(34.014556, -118.492722)",,,,All Ages,Community/Government Meetings,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4067,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4067,,cityhall_4067,368,15
library,33517,Friends of the Santa Monica Public Library Board Meeting,false,10/21/2020 07:00:00 PM,10/21/2020 09:00:00 PM,false,Monthly meeting of the Friends of the Library Board of Directors. The Friends is a non-profit organization focused supporting the Library through fundraising and advocacy. To join meeting:<br />https://bluejeans.com/773278743?src=join_info <br />,Offsite or Virtual Programs,"Offsite or Virtual Programs
Santa Monica, CA 90401",Rachel Foyt,rachel.foyt@smgov.net,310-458-8606,Adults,Community/Government Meetings,http://calendar.smgov.net/library/eventsignup.asp?ID=33517,http://calendar.smgov.net/library/eventsignup.asp?ID=33517,,library_33517,,
cityhall,4042,The Commission for the Senior Community Regular Meeting,false,10/21/2020 01:30:00 PM,10/21/2020 01:30:00 PM,false,"Santa Monica's Commission for the Senior Community focuses on preserving and improving the quality of life for Santa Monicans 60 and older. The Commission advises City Council on a wide range of issues relevant to older adults. The Commission also provides opportunities to educate seniors, their families and caregivers on these issues.",Ken Edwards Center,"1527 4th St.
Santa Monica, CA 90401
(34.014556, -118.492722)",,,,All Ages,Community/Government Meetings,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4042,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4042,,cityhall_4042,368,15
other,1051,Task Force on the Environment Meeting,false,10/19/2020 07:00:00 PM,10/19/2020 10:00:00 PM,false,https://www.smgov.net/Departments/OSE/Task_Force_on_the_Environment/Task_Force_on_the_Environment.aspx,,"other
Santa Monica, CA 90401",,,,"50+/Seniors, Adults, Teens","Community/Government Meetings, Sustainability",https://www.smgov.net/Departments/OSE/Task_Force_on_the_Environment/Task_Force_on_the_Environment.aspx,http://calendar.smgov.net/other/eventsignup.asp?ID=1051,,other_1051,,
cityhall,4134,Architectural Review Board Meeting,false,10/19/2020 07:00:00 PM,10/19/2020 07:00:00 PM,false,"The Architectural Review Board established in 1974, acts to preserve existing areas of natural beauty, cultural importance and assure that buildings, structures, signs or other developments are in good taste, good design, harmonious with surrounding developments, and in general contribute to the preservation of Santa Monica's reputation as a place of beauty, spaciousness and quality.",City Hall,"1685 Main St.
Santa Monica, CA 90401
(34.01125, -118.491583)",,,,Adults,Community/Government Meetings,https://www.smgov.net/Departments/PCD/Boards-Commissions/Architectural-Review-Board/,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4134,,cityhall_4134,368,15
cityhall,4111,Housing Commission,false,10/15/2020 06:00:00 PM,10/15/2020 06:00:00 PM,false,Meeting of the Housing Commission,Ken Edwards Center,"1527 4th St.
Santa Monica, CA 90401
(34.014556, -118.492722)",Housing Division,smhousing@smgov.net,(310) 458-8411 x5406,Adults,Community/Government Meetings,https://www.santamonica.gov/housing-commission,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4111,,cityhall_4111,368,15
cityhall,4017,Commission on the Status of Women Regular Meeting,false,10/14/2020 07:00:00 PM,10/14/2020 07:00:00 PM,false,"The purpose of the Commission on the Status of Women is to enhance the status of women in our community. The Commission will promote these goals through investigation of, advocacy for, and policy development regarding issues relevant to women and girls, and by creating leadership and career advancement opportunities for women and girls in our community.",Ken Edwards Center,"1527 4th St.
Santa Monica, CA 90401
(34.014556, -118.492722)",,,,All Ages,Community/Government Meetings,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4017,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4017,,cityhall_4017,368,15
cityhall,4084,Zoning Administrator,false,10/13/2020 10:30:00 AM,10/13/2020 10:30:00 AM,false,"The Zoning Administrator issues land use permits that are minor in nature and may adopt specific findings of fact to support the resulting decision, or require specific conditions. Some Zoning Administrator permits are administrative determinations, while others require a noticed public hearing.",City Hall,"1685 Main St.
Santa Monica, CA 90401
(34.01125, -118.491583)",,,,Adults,Community/Government Meetings,https://www.smgov.net/Departments/PCD/Boards-Commissions/Zoning-Administrator/,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4084,,cityhall_4084,368,15
cityhall,4179,Landmarks Commission Meeting,false,10/12/2020 07:00:00 PM,10/12/2020 07:00:00 PM,false,"Established in 1975, the mission of the Landmarks Commission is To protect improvements and areas which represent the City's cultural, social, economic, political and architectural history; safeguard the City's historic, aesthetic and cultural heritage; and promote the use of landmarks and historic districts for the education, pleasure and welfare of the people.",City Hall,"1685 Main St.
Santa Monica, CA 90401
(34.01125, -118.491583)",,,,Adults,Community/Government Meetings,https://www.smgov.net/Departments/PCD/Boards-Commissions/Landmarks-Commission/,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4179,,cityhall_4179,368,15
cityhall,4232,Santa Monica Rent Control Regular Board Meeting,false,10/08/2020 07:00:00 PM,10/08/2020 07:00:00 PM,false,The Rent Control Board meets to conduct business associated with the Rent Control Charter Amendment and Regulations. Note: Board meetings are being held via teleconference until further notice due to the COVID pandemic.,City Hall,"1685 Main St.
Santa Monica, CA 90401
(34.01125, -118.491583)","Lonnie Guinn, Board Secretary",lonnie.guinn@smgov.net,3104588751,All Ages,Community/Government Meetings,www.smgov.net/rentcontrol (http://www.smgov.net/rentcontrol),http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4232,,cityhall_4232,368,15
cityhall,3683,Senior TAP Workshop & On The Move Riders Club Orientation,false,10/07/2020 01:00:00 PM,10/07/2020 01:00:00 PM,false,"Join us for our monthly Senior TAP Workshop at Ken Edwards Center and recurring On The Move Riders Club orientation. Bring a valid ID showing you are 62 years or older to apply for a FREE senior reduced fare TAP card. For details, visit: bigbluebus.com/tapworkshop.",Ken Edwards Center,"1527 4th St.
Santa Monica, CA 90401
(34.014556, -118.492722)",Big Blue Bus,,310-451-5444,50+/Seniors,Community/Government Meetings,,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3683,,cityhall_3683,368,15
cityhall,4133,Architectural Review Board Meeting,false,10/05/2020 07:00:00 PM,10/05/2020 07:00:00 PM,false,"The Architectural Review Board established in 1974, acts to preserve existing areas of natural beauty, cultural importance and assure that buildings, structures, signs or other developments are in good taste, good design, harmonious with surrounding developments, and in general contribute to the preservation of Santa Monica's reputation as a place of beauty, spaciousness and quality.",City Hall,"1685 Main St.
Santa Monica, CA 90401
(34.01125, -118.491583)",,,,Adults,Community/Government Meetings,https://www.smgov.net/Departments/PCD/Boards-Commissions/Architectural-Review-Board/,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4133,,cityhall_4133,368,15
cityhall,4055,The Disabilities Commission Regular Meeting,false,10/05/2020 06:30:00 PM,10/05/2020 06:30:00 PM,false,"The Disabilities Commission helps improve the quality of life for people with disabilities in Santa Monica by prioritizing issues of concern and advising the City Council and City Staff on those issues. The Commission recommends ways to maximize participation of people with disabilities in all facets of City life and increase awareness of the abilities, rights and issues of people with disabilities throughout the community.",Ken Edwards Center,"1527 4th St.
Santa Monica, CA 90401
(34.014556, -118.492722)",,,,All Ages,Community/Government Meetings,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4055,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4055,,cityhall_4055,368,15
library,32497,Library Board Meeting,false,10/01/2020 07:00:00 PM,10/01/2020 09:00:00 PM,false,Meets the first Thursday of each month. Contact Rachel Foyt for virtual meeting link.,Offsite or Virtual Programs,"Offsite or Virtual Programs
Santa Monica, CA 90401",Rachel Foyt,Rachel.Foyt@smgov.net,(310) 458-8606,Adults,"Community/Government Meetings, Virtual Program",http://calendar.smgov.net/library/eventsignup.asp?ID=32497,http://calendar.smgov.net/library/eventsignup.asp?ID=32497,,library_32497,,
cityhall,4066,The Social Services Commission Regular Meeting,false,09/28/2020 07:00:00 PM,09/28/2020 07:00:00 PM,false,"The mission of the Social Services Commission is to preserve and enhance the quality of life for all residents of the City of Santa Monica. Through ongoing dialogue, outreach, education and advocacy, the Social Services Commission will advise and assist the City Council and staff with needs assessment, priorities, planning, and budgetary implications for social service programs.",Ken Edwards Center,"1527 4th St.
Santa Monica, CA 90401
(34.014556, -118.492722)",,,,All Ages,Community/Government Meetings,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4066,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4066,,cityhall_4066,368,15
other,1050,Task Force on the Environment Meeting,false,09/21/2020 07:00:00 PM,09/21/2020 10:00:00 PM,false,https://www.smgov.net/Departments/OSE/Task_Force_on_the_Environment/Task_Force_on_the_Environment.aspx,,"other
Santa Monica, CA 90401",,,,"50+/Seniors, Adults, Teens","Community/Government Meetings, Sustainability",https://www.smgov.net/Departments/OSE/Task_Force_on_the_Environment/Task_Force_on_the_Environment.aspx,http://calendar.smgov.net/other/eventsignup.asp?ID=1050,,other_1050,,
cityhall,4132,Architectural Review Board Meeting,false,09/21/2020 07:00:00 PM,09/21/2020 07:00:00 PM,false,"The Architectural Review Board established in 1974, acts to preserve existing areas of natural beauty, cultural importance and assure that buildings, structures, signs or other developments are in good taste, good design, harmonious with surrounding developments, and in general contribute to the preservation of Santa Monica's reputation as a place of beauty, spaciousness and quality.",City Hall,"1685 Main St.
Santa Monica, CA 90401
(34.01125, -118.491583)",,,,Adults,Community/Government Meetings,https://www.smgov.net/Departments/PCD/Boards-Commissions/Architectural-Review-Board/,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4132,,cityhall_4132,368,15
cityhall,4110,Housing Commission,false,09/17/2020 06:00:00 PM,09/17/2020 06:00:00 PM,false,Meeting of the Housing Commission,Ken Edwards Center,"1527 4th St.
Santa Monica, CA 90401
(34.014556, -118.492722)",Housing Division,smhousing@smgov.net,(310) 458-8411 x5406,Adults,Community/Government Meetings,https://www.santamonica.gov/housing-commission,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4110,,cityhall_4110,368,15
