"incident_number","incident_date","call_type_description","location","reporting_district","station","received","cleared","disposition","latitude","longitude","map_point","census_block_2000_geoid","census_tract_2000_geoid","census_block_2010_geoid","census_tract_2010_geoid"
"22012870","2022-09-08T00:00:00.000","Emergency Medical Service (EMS)","1600BLK OCEAN AVE ","E-1","Station 1 ","2022-09-08T13:50:31.000","2022-09-08T14:14:38.000","Report              ","34.011094066395771","-118.49449378008056","(34.0110940663958, -118.494493780081)",,,,
"22012867","2022-09-08T00:00:00.000","Emergency Medical Service (EMS)","3000BLK MAIN ST","E-2S","Station 2 ","2022-09-08T13:02:42.000","2022-09-08T13:36:07.000","Report              ","33.998292233272664","-118.47986590033604","(33.9982922332727, -118.479865900336)",,,,
"22012857","2022-09-08T00:00:00.000","Emergency Medical Service (EMS)","2300BLK HILL ST","E-5S","Station 5 ","2022-09-08T10:43:00.000","2022-09-08T11:13:29.000","Report              ","34.014081118258275","-118.45985701613145","(34.0140811182583, -118.459857016131)",,,,
"22012849","2022-09-08T00:00:00.000","Emergency Medical Service (EMS)","4TH ST / BROADWAY","E-1","Station 1 ","2022-09-08T08:21:47.000","2022-09-08T08:48:53.000","Report              ","34.015075166441143","-118.49358175979978","(34.0150751664411, -118.4935817598)",,,,
"22012848","2022-09-08T00:00:00.000","Automatic Alarm","2400BLK WASHINGTON AVE","E-4","Station 3 ","2022-09-08T07:28:39.000","2022-09-08T07:40:15.000","Report              ","34.037010867702996","-118.48279846758332","(34.037010867703, -118.482798467583)",,,,
"22012844","2022-09-08T00:00:00.000","Automatic Alarm","2100BLK SANTA MONICA BLVD ","E-3","Station 3 ","2022-09-08T06:06:23.000","2022-09-08T06:18:44.000","Report              ","34.031186716663065","-118.47966505829687","(34.0311867166631, -118.479665058297)",,,,
"22012843","2022-09-08T00:00:00.000","Emergency Medical Service (EMS)","2300BLK 16TH ST","E-5N","Station 5 ","2022-09-08T04:22:34.000","2022-09-08T04:58:42.000","Report              ","34.013724799204013","-118.47092786786217","(34.013724799204, -118.470927867862)",,,,
"22012842","2022-09-08T00:00:00.000","Automatic Alarm","2000BLK CLOVERFIELD BLVD","E-5N","Station 5 ","2022-09-08T04:19:19.000","2022-09-08T04:35:47.000","Report              ","34.022582819073108","-118.46697009188885","(34.0225828190731, -118.466970091889)",,,,
"22012840","2022-09-08T00:00:00.000","Emergency Medical Service (EMS)","100BLK WADSWORTH AVE","E-2N","Station 2 ","2022-09-08T02:37:03.000","2022-09-08T02:58:24.000","Report              ","34.002967152925812","-118.48663378692631","(34.0029671529258, -118.486633786926)",,,,
"22012839","2022-09-08T00:00:00.000","Emergency Medical Service (EMS)","100BLK FOXTAIL DR","E-6","Station 1 ","2022-09-08T01:10:43.000","2022-09-08T01:28:21.000","Report              ","34.036967391682019","-118.50736748553743","(34.036967391682, -118.507367485537)",,,,
"22012838","2022-09-08T00:00:00.000","Emergency Medical Service (EMS)","900BLK 24TH ST","E-4","Station 3 ","2022-09-08T00:25:27.000","2022-09-08T00:37:41.000","Report              ","34.037848722640589","-118.4833714402612","(34.0378487226406, -118.483371440261)",,,,
"22012837","2022-09-08T00:00:00.000","Emergency Medical Service (EMS)","2700BLK MAIN ST ","E-2S","Station 2 ","2022-09-08T00:03:56.000","2022-09-08T00:29:12.000","Report              ","34.000560919204425","-118.48213367406434","(34.0005609192044, -118.482133674064)",,,,
"22012836","2022-09-07T00:00:00.000","Emergency Medical Service (EMS)","200BLK HOLLISTER AVE","E-2N","Station 2 ","2022-09-07T22:27:35.000","2022-09-07T23:13:35.000","Report              ","34.004570946861833","-118.48501956489713","(34.0045709468618, -118.485019564897)",,,,
"22012835","2022-09-07T00:00:00.000","Emergency Medical Service (EMS)","1200BLK 14TH ST","E-4","Station 3 ","2022-09-07T22:17:02.000","2022-09-07T22:38:40.000","Report              ","34.026095709152344","-118.48805102075377","(34.0260957091523, -118.488051020754)",,,,
"22012833","2022-09-07T00:00:00.000","Emergency Medical Service (EMS)","1100BLK 16TH ST","E-4","Station 3 ","2022-09-07T21:51:30.000","2022-09-07T22:07:40.000","Report              ","34.029001612525015","-118.48776081846044","(34.029001612525, -118.48776081846)",,,,
"22012831","2022-09-07T00:00:00.000","Emergency Medical Service (EMS)","500BLK WILSHIRE BLVD ","E-6","Station 1 ","2022-09-07T21:44:59.000","2022-09-07T21:51:47.000","Report              ","34.020262222777234","-118.49688596662752","(34.0202622227772, -118.496885966628)",,,,
"22012829","2022-09-07T00:00:00.000","Emergency Medical Service (EMS)","14TH ST / WILSHIRE BLVD","E-4","Station 3 ","2022-09-07T21:10:46.000","2022-09-07T21:29:54.000","Report              ","34.026775561694741","-118.48884809187199","(34.0267755616947, -118.488848091872)",,,,
"22012828","2022-09-07T00:00:00.000","Emergency Medical Service (EMS)","200BLK OCEAN AVE","E-6","Station 1 ","2022-09-07T20:53:11.000","2022-09-07T21:04:23.000","Report              ","34.027033008998728","-118.51511565510084","(34.0270330089987, -118.515115655101)",,,,
"22012826","2022-09-07T00:00:00.000","Emergency Medical Service (EMS)","1700BLK BRYN MAWR AVE","E-5S","Station 5 ","2022-09-07T20:23:07.000","2022-09-07T20:45:17.000","Report              ","34.008401263452491","-118.46205694576612","(34.0084012634525, -118.462056945766)",,,,
"22012822","2022-09-07T00:00:00.000","Automatic Alarm","1400BLK 3RD STREET PROM","E-1","Station 1 ","2022-09-07T18:42:32.000","2022-09-07T19:04:44.000","Report              ","34.01498071610682","-118.49530735209173","(34.0149807161068, -118.495307352092)",,,,
"22012821","2022-09-07T00:00:00.000","Emergency Medical Service (EMS)","4TH ST / COLORADO AVE","E-1","Station 1 ","2022-09-07T18:31:41.000","2022-09-07T19:23:10.000","Report              ","34.013733328275315","-118.49201783626889","(34.0137333282753, -118.492017836269)",,,,
"22012820","2022-09-07T00:00:00.000","Emergency Medical Service (EMS)","900BLK 3RD ST","E-6","Station 1 ","2022-09-07T18:28:35.000","2022-09-07T19:05:21.000","Report              ","34.021749309626173","-118.50322907160357","(34.0217493096262, -118.503229071604)",,,,
"22012819","2022-09-07T00:00:00.000","Emergency Medical Service (EMS)","900BLK 10TH ST","E-6","Station 1 ","2022-09-07T18:00:49.000","2022-09-07T18:22:16.000","Report              ","34.02711854259119","-118.4966128737546","(34.0271185425912, -118.496612873755)",,,,
"22012818","2022-09-07T00:00:00.000","Emergency Medical Service (EMS)","100BLK WILSHIRE BLVD ","E-6","Station 1 ","2022-09-07T17:31:13.000","2022-09-07T17:58:29.000","Report              ","34.017185855687913","-118.5006750642855","(34.0171858556879, -118.500675064286)",,,,
"22012816","2022-09-07T00:00:00.000","Emergency Medical Service (EMS)","14TH ST / COLORADO AVE","E-3","Station 3 ","2022-09-07T17:07:56.000","2022-09-07T17:19:09.000","Report              ","34.021412250309581","-118.48257251384764","(34.0214122503096, -118.482572513848)",,,,
"22012815","2022-09-07T00:00:00.000","Emergency Medical Service (EMS)","2400BLK SANTA MONICA BLVD","E-3","Station 3 ","2022-09-07T17:04:13.000","2022-09-07T17:17:12.000","Report              ","34.0321199777957","-118.47577104126977","(34.0321199777957, -118.47577104127)",,,,
"22012814","2022-09-07T00:00:00.000","Emergency Medical Service (EMS)","2400BLK 4TH ST","E-2N","Station 2 ","2022-09-07T16:49:11.000","2022-09-07T17:22:38.000","Report              ","34.005231735181084","-118.48276789247409","(34.0052317351811, -118.482767892474)",,,,
"22012811","2022-09-07T00:00:00.000","Emergency Medical Service (EMS)","3300BLK OCEAN PARK BLVD ","E-5S","Station 5 ","2022-09-07T15:22:06.000","2022-09-07T17:11:13.000","Report              ","34.021689620173483","-118.45094109996134","(34.0216896201735, -118.450941099961)",,,,
"22012809","2022-09-07T00:00:00.000","Emergency Medical Service (EMS)","1100BLK 2ND ST ","E-6","Station 1 ","2022-09-07T14:51:06.000","2022-09-07T15:41:44.000","Report              ","34.018267339140884","-118.50100001825523","(34.0182673391409, -118.501000018255)",,,,
"22012807","2022-09-07T00:00:00.000","Emergency Medical Service (EMS)","MAIN ST / PACIFIC ST","E-2N","Station 2 ","2022-09-07T14:26:06.000","2022-09-07T14:33:02.000","Report              ","34.005599181203394","-118.48733576201768","(34.0055991812034, -118.487335762018)",,,,
"22012804","2022-09-07T00:00:00.000","Emergency Medical Service (EMS)","600BLK SAN VICENTE BLVD","E-6","Station 1 ","2022-09-07T13:36:33.000","2022-09-07T14:09:02.000","Report              ","34.031635095371961","-118.50827106412859","(34.031635095372, -118.508271064129)",,,,
"22012803","2022-09-07T00:00:00.000","Emergency Medical Service (EMS)","500BLK MONTANA AVE","E-6","Station 1 ","2022-09-07T13:19:52.000","2022-09-07T13:31:27.000","Report              ","34.025672521042466","-118.50320993577883","(34.0256725210425, -118.503209935779)",,,,
"22012801","2022-09-07T00:00:00.000","Emergency Medical Service (EMS)","900BLK 3RD ST","E-6","Station 1 ","2022-09-07T12:36:27.000","2022-09-07T13:01:41.000","Report              ","34.021749309626173","-118.50322907160357","(34.0217493096262, -118.503229071604)",,,,
"22012800","2022-09-07T00:00:00.000","Emergency Medical Service (EMS)","14TH ST / WILSHIRE BLVD","E-4","Station 3 ","2022-09-07T12:30:08.000","2022-09-07T13:22:28.000","Report              ","34.026775561694741","-118.48884809187199","(34.0267755616947, -118.488848091872)",,,,
"22012798","2022-09-07T00:00:00.000","Emergency Medical Service (EMS)","900BLK 21ST ST","E-4","Station 3 ","2022-09-07T10:04:04.000","2022-09-07T10:58:48.000","Report              ","34.035549127558696","-118.48620670489038","(34.0355491275587, -118.48620670489)",,,,
"22012796","2022-09-07T00:00:00.000","Automatic Alarm","2400BLK CENTINELA AVE","E-5N","Station 5 ","2022-09-07T09:48:20.000","2022-09-07T10:14:16.000","Report              ","34.0266792120114","-118.45176979872655","(34.0266792120114, -118.451769798727)",,,,
"22012795","2022-09-07T00:00:00.000","Carbon Monoxide Alarm","2600BLK 5TH ST","E-2S","Station 2 ","2022-09-07T09:36:41.000","2022-09-07T09:53:39.000","Report              ","34.003979550154675","-118.47984835869742","(34.0039795501547, -118.479848358697)",,,,
"22012786","2022-09-07T00:00:00.000","Emergency Medical Service (EMS)","1300BLK 15TH ST","E-3","Station 3 ","2022-09-07T07:04:52.000","2022-09-07T07:49:22.000","Report              ","34.025516261530782","-118.48552775399021","(34.0255162615308, -118.48552775399)",,,,
"22012785","2022-09-07T00:00:00.000","Emergency Medical Service (EMS)","1700BLK 18TH ST","E-3","Station 3 ","2022-09-07T06:34:24.000","2022-09-07T07:04:35.000","Report              ","34.021645112780668","-118.47548416433919","(34.0216451127807, -118.475484164339)",,,,
"22012782","2022-09-07T00:00:00.000","Emergency Medical Service (EMS)","400BLK COLORADO ","E-1","Station 1 ","2022-09-07T05:45:50.000","2022-09-07T06:08:44.000","Report              ","34.014115019709692","-118.49154185615788","(34.0141150197097, -118.491541856158)",,,,
"22012780","2022-09-07T00:00:00.000","Miscellaneous Outside Fire","14TH ST / OLYMPIC BLVD","E-3","Station 3 ","2022-09-07T02:26:32.000","2022-09-07T02:54:33.000","Report              ","34.019686129015064","-118.4805600159219","(34.0196861290151, -118.480560015922)",,,,
"22012779","2022-09-07T00:00:00.000","Emergency Medical Service (EMS)","3000BLK SANTA MONICA BLVD","E-3","Station 3 ","2022-09-07T02:13:35.000","2022-09-07T02:50:43.000","Report              ","34.036739460917182","-118.47007668634559","(34.0367394609172, -118.470076686346)",,,,
"22012777","2022-09-07T00:00:00.000","Emergency Medical Service (EMS)","2900BLK URBAN AVE","E-5N","Station 5 ","2022-09-07T01:20:42.000","2022-09-07T01:33:25.000","Report              ","34.02575475829174","-118.45964701635259","(34.0257547582917, -118.459647016353)",,,,
"22012774","2022-09-06T00:00:00.000","Emergency Medical Service (EMS)","600BLK SANTA MONICA BLVD ","E-1","Station 1 ","2022-09-06T23:45:55.000","2022-09-07T00:06:11.000","Report              ","34.018329475118719","-118.49278831921336","(34.0183294751187, -118.492788319213)",,,,
"22012772","2022-09-06T00:00:00.000","Emergency Medical Service (EMS)","2700BLK 7TH ST","E-2S","Station 2 ","2022-09-06T22:35:46.000","2022-09-06T22:46:59.000","Report              ","34.004529071429388","-118.47591503355417","(34.0045290714294, -118.475915033554)",,,,
"22012771","2022-09-06T00:00:00.000","Traffic Collision with Injury","11TH ST / PEARL ST","E-2S","Station 2 ","2022-09-06T21:50:04.000","2022-09-06T22:37:48.000","Report              ","34.011247985659452","-118.4766425919232","(34.0112479856595, -118.476642591923)",,,,
"22012770","2022-09-06T00:00:00.000","Automatic Alarm","2400BLK 14TH ST ","E-5N","Station 5 ","2022-09-06T21:40:13.000","2022-09-06T21:54:02.000","Report              ","34.012559743325006","-118.47239145345036","(34.012559743325, -118.47239145345)",,,,
"22012769","2022-09-06T00:00:00.000","Smoke Investigation","25TH ST / CALIFORNIA AVE","E-4","Station 3 ","2022-09-06T21:13:38.000","2022-09-06T21:23:15.000","Report              ","34.036725291712379","-118.47987961810374","(34.0367252917124, -118.479879618104)",,,,
"22012768","2022-09-06T00:00:00.000","Haz Mat - Level 1","200BLK WASHINGTON AVE","E-6","Station 1 ","2022-09-06T20:38:31.000","2022-09-06T21:02:17.000","Report              ","34.020695101915855","-118.50292014635669","(34.0206951019159, -118.502920146357)",,,,
"22012767","2022-09-06T00:00:00.000","Automatic Alarm","2100BLK OCEAN AVE","E-2N","Station 2 ","2022-09-06T20:16:31.000","2022-09-06T20:35:58.000","Report              ","34.004872283578756","-118.48923395150713","(34.0048722835788, -118.489233951507)",,,,
"22012766","2022-09-06T00:00:00.000","Emergency Medical Service (EMS)","800BLK 4TH ST","E-6","Station 1 ","2022-09-06T20:03:48.000","2022-09-06T21:17:01.000","Report              ","34.023855331133483","-118.50384752611407","(34.0238553311335, -118.503847526114)",,,,
"22012764","2022-09-06T00:00:00.000","Emergency Medical Service (EMS)","1300BLK 15TH ST","E-3","Station 3 ","2022-09-06T18:55:40.000","2022-09-06T19:49:13.000","Report              ","34.025516261530782","-118.48552775399021","(34.0255162615308, -118.48552775399)",,,,
"22012760","2022-09-06T00:00:00.000","Emergency Medical Service (EMS)","500BLK OCEAN AVE","E-6","Station 1 ","2022-09-06T18:39:17.000","2022-09-06T19:32:53.000","Report              ","34.02432055103322","-118.51039234924697","(34.0243205510332, -118.510392349247)",,,,
"22012755","2022-09-06T00:00:00.000","Emergency Medical Service (EMS)","900BLK 2ND ST","E-6","Station 1 ","2022-09-06T16:51:16.000","2022-09-06T17:20:06.000","Report              ","34.020982208934271","-118.50417472609045","(34.0209822089343, -118.50417472609)",,,,
"22012754","2022-09-06T00:00:00.000","Automatic Alarm","2400BLK 14TH ST ","E-5N","Station 5 ","2022-09-06T16:46:36.000","2022-09-06T16:48:41.000","Report              ","34.012559743325006","-118.47239145345036","(34.012559743325, -118.47239145345)",,,,
"22012752","2022-09-06T00:00:00.000","Elevator Rescue","1100BLK 7TH ST","E-6","Station 1 ","2022-09-06T16:12:12.000","2022-09-06T16:42:06.000","Report              ","34.022098187438566","-118.49627115847869","(34.0220981874386, -118.496271158479)",,,,
"22012751","2022-09-06T00:00:00.000","Emergency Medical Service (EMS)","2300BLK SANTA MONICA BLVD","E-3","Station 3 ","2022-09-06T15:26:22.000","2022-09-06T15:46:58.000","Report              ","34.031411720277724","-118.47664601469552","(34.0314117202777, -118.476646014696)",,,,
"22012750","2022-09-06T00:00:00.000","Emergency Medical Service (EMS)","1400BLK 3RD STREET PROM","E-1","Station 1 ","2022-09-06T15:11:14.000","2022-09-06T16:03:05.000","Report              ","34.01498071610682","-118.49530735209173","(34.0149807161068, -118.495307352092)",,,,
"22012749","2022-09-06T00:00:00.000","Emergency Medical Service (EMS)","1500BLK 15TH ST","E-3","Station 3 ","2022-09-06T14:33:14.000","2022-09-06T14:52:59.000","Report              ","34.022839763393939","-118.48240015400134","(34.0228397633939, -118.482400154001)",,,,
"22012748","2022-09-06T00:00:00.000","Emergency Medical Service (EMS)","1200BLK 16TH ST","E-4","Station 3 ","2022-09-06T14:09:21.000","2022-09-06T15:21:39.000","Report              ","34.027632966205786","-118.48615992665083","(34.0276329662058, -118.486159926651)",,,,
"22012745","2022-09-06T00:00:00.000","Emergency Medical Service (EMS)","5TH ST / COLORADO AVE","E-1","Station 1 ","2022-09-06T13:20:51.000","2022-09-06T13:43:59.000","Report              ","34.014496755234887","-118.49106592385739","(34.0144967552349, -118.491065923857)",,,,
"22012742","2022-09-06T00:00:00.000","Emergency Medical Service (EMS)","200BLK BROADWAY ","E-1","Station 1 ","2022-09-06T12:42:48.000","2022-09-06T12:55:01.000","Report              ","34.01459498434302","-118.49578232066014","(34.014594984343, -118.49578232066)",,,,
"22012741","2022-09-06T00:00:00.000","Emergency Medical Service (EMS)","700BLK 26TH ST","E-4","Station 3 ","2022-09-06T12:26:32.000","2022-09-06T12:50:09.000","Report              ","34.042020047937854","-118.48449609249254","(34.0420200479379, -118.484496092493)",,,,
"22012740","2022-09-06T00:00:00.000","Emergency Medical Service (EMS)","1500BLK 4TH ST ","E-1","Station 1 ","2022-09-06T12:17:01.000","2022-09-06T13:03:38.000","Report              ","34.014404131618193","-118.49279993798227","(34.0144041316182, -118.492799937982)",,,,
"22012739","2022-09-06T00:00:00.000","Emergency Medical Service (EMS)","2000BLK SANTA MONICA BLVD","E-3","Station 3 ","2022-09-06T11:40:31.000","2022-09-06T12:22:25.000","Report              ","34.029065058266951","-118.47954200229255","(34.029065058267, -118.479542002293)",,,,
"22012737","2022-09-06T00:00:00.000","Emergency Medical Service (EMS)","1400BLK 17TH ST","E-3","Station 3 ","2022-09-06T11:13:01.000","2022-09-06T11:49:07.000","Report              ","34.025713174897128","-118.48207177139247","(34.0257131748971, -118.482071771392)",,,,
"22012734","2022-09-06T00:00:00.000","Automatic Alarm","2200BLK NEILSON WAY","E-2N","Station 2 ","2022-09-06T10:41:11.000","2022-09-06T11:01:36.000","Report              ","34.004848708445088","-118.48752027919313","(34.0048487084451, -118.487520279193)",,,,
"22012733","2022-09-06T00:00:00.000","Emergency Medical Service (EMS)","1700BLK CLOVERFIELD BLVD ","E-3","Station 3 ","2022-09-06T09:58:28.000","2022-09-06T10:19:40.000","Report              ","34.026937587370938","-118.47208298302782","(34.0269375873709, -118.472082983028)",,,,
"22012732","2022-09-06T00:00:00.000","Automatic Alarm","1500BLK CALIFORNIA AVE","E-4","Station 3 ","2022-09-06T09:39:19.000","2022-09-06T09:42:18.000","Report              ","34.029343741521174","-118.48899184964499","(34.0293437415212, -118.488991849645)",,,,
"22012731","2022-09-06T00:00:00.000","Emergency Medical Service (EMS)","1500BLK 5TH ST","E-1","Station 1 ","2022-09-06T09:27:38.000","2022-09-06T09:58:48.000","Report              ","34.015169887217574","-118.49185107265015","(34.0151698872176, -118.49185107265)",,,,
"22012730","2022-09-06T00:00:00.000","Emergency Medical Service (EMS)","6TH ST / SANTA MONICA BLVD","E-1","Station 1 ","2022-09-06T09:06:13.000","2022-09-06T09:49:53.000","Report              ","34.017946496011525","-118.49325993452553","(34.0179464960115, -118.493259934526)",,,,
"22012729","2022-09-06T00:00:00.000","Emergency Medical Service (EMS)","200BLK BAY ST","E-2N","Station 2 ","2022-09-06T08:57:31.000","2022-09-06T09:31:04.000","Report              ","34.007699914842","-118.48813664264002","(34.007699914842, -118.48813664264)",,,,
"22012728","2022-09-06T00:00:00.000","Automatic Alarm","1500BLK CALIFORNIA AVE ","E-4","Station 3 ","2022-09-06T08:57:13.000","2022-09-06T09:22:04.000","Report              ","34.029343741521174","-118.48899184964499","(34.0293437415212, -118.488991849645)",,,,
"22012727","2022-09-06T00:00:00.000","Automatic Alarm","1400BLK 16TH ST","E-3","Station 3 ","2022-09-06T08:23:00.000","2022-09-06T08:47:22.000","Report              ","34.024945286823041","-118.48301883776908","(34.024945286823, -118.483018837769)",,,,
"22012725","2022-09-06T00:00:00.000","Emergency Medical Service (EMS)","1400BLK 17TH ST","E-3","Station 3 ","2022-09-06T08:10:24.000","2022-09-06T08:57:39.000","Report              ","34.025713174897128","-118.48207177139247","(34.0257131748971, -118.482071771392)",,,,
"22012722","2022-09-06T00:00:00.000","Wires Down","2600BLK LINCOLN BLVD","E-2S","Station 2 ","2022-09-06T05:04:11.000","2022-09-06T05:14:20.000","Report              ","34.006615229869318","-118.47591683803265","(34.0066152298693, -118.475916838033)",,,,
"22012720","2022-09-06T00:00:00.000","Emergency Medical Service (EMS)","1400BLK 17TH ST","E-3","Station 3 ","2022-09-06T04:38:43.000","2022-09-06T05:01:02.000","Report              ","34.025713174897128","-118.48207177139247","(34.0257131748971, -118.482071771392)",,,,
"22012719","2022-09-06T00:00:00.000","Emergency Medical Service (EMS)","2300BLK 3RD ST","E-2N","Station 2 ","2022-09-06T04:22:46.000","2022-09-06T05:02:26.000","Report              ","34.005563990654281","-118.48466630427457","(34.0055639906543, -118.484666304275)",,,,
"22012718","2022-09-06T00:00:00.000","Automatic Alarm","300BLK ARIZONA AVE","E-1","Station 1 ","2022-09-06T03:30:32.000","2022-09-06T04:01:57.000","Report              ","34.017375739440595","-118.4971859003516","(34.0173757394406, -118.497185900352)",,,,
"22012716","2022-09-06T00:00:00.000","Emergency Medical Service (EMS)","2000BLK DELAWARE AVE","E-5N","Station 5 ","2022-09-06T02:00:43.000","2022-09-06T02:47:38.000","Report              ","34.0222592452008","-118.47171487229612","(34.0222592452008, -118.471714872296)",,,,
"22012714","2022-09-06T00:00:00.000","Traffic Collision with Injury","2200BLK MAIN ST","E-2N","Station 2 ","2022-09-06T00:57:11.000","2022-09-06T01:05:50.000","Report              ","34.005230429495136","-118.48696397796211","(34.0052304294951, -118.486963977962)",,,,
"22012713","2022-09-06T00:00:00.000","Miscellaneous Outside Fire","2000BLK OLYMPIC BLVD","E-3","Station 3 ","2022-09-06T00:40:24.000","2022-09-06T01:01:46.000","Report              ","34.024791943193506","-118.47458096239774","(34.0247919431935, -118.474580962398)",,,,
"22012712","2022-09-05T00:00:00.000","Emergency Medical Service (EMS)","800BLK 9TH ST","E-6","Station 1 ","2022-09-05T23:32:57.000","2022-09-06T00:07:21.000","Report              ","34.027689845746231","-118.49912119510883","(34.0276898457462, -118.499121195109)",,,,
"22012711","2022-09-05T00:00:00.000","Emergency Medical Service (EMS)","1300BLK 17TH ST","E-3","Station 3 ","2022-09-05T23:03:16.000","2022-09-05T23:21:10.000","Report              ","34.027049563881363","-118.4836367205191","(34.0270495638814, -118.483636720519)",,,,
"22012710","2022-09-05T00:00:00.000","Emergency Medical Service (EMS)","1500BLK FRANKLIN ST","E-3","Station 3 ","2022-09-05T22:27:57.000","2022-09-05T23:01:48.000","Report              ","34.03587618684297","-118.46630302376698","(34.035876186843, -118.466303023767)",,,,
"22012709","2022-09-05T00:00:00.000","Emergency Medical Service (EMS)","1300BLK 15TH ST","E-3","Station 3 ","2022-09-05T22:14:37.000","2022-09-05T22:58:03.000","Report              ","34.025516261530782","-118.48552775399021","(34.0255162615308, -118.48552775399)",,,,
"22012708","2022-09-05T00:00:00.000","Automatic Alarm","1200BLK 6TH ST","E-6","Station 1 ","2022-09-05T21:16:37.000","2022-09-05T21:30:28.000","Report              ","34.019965668604968","-118.49561695402277","(34.019965668605, -118.495616954023)",,,,
"22012707","2022-09-05T00:00:00.000","Emergency Medical Service (EMS)","2100BLK CALIFORNIA AVE","E-4","Station 3 ","2022-09-05T21:13:54.000","2022-09-05T21:55:05.000","Report              ","34.033520885015108","-118.48383441613399","(34.0335208850151, -118.483834416134)",,,,
"22012706","2022-09-05T00:00:00.000","Automatic Alarm","900BLK MONTANA AVE","E-6","Station 1 ","2022-09-05T20:37:13.000","2022-09-05T20:50:33.000","Report              ","34.028740392114294","-118.49943009971824","(34.0287403921143, -118.499430099718)",,,,
"22012705","2022-09-05T00:00:00.000","Emergency Medical Service (EMS)","2900BLK PENNSYLVANIA AVE","E-3","Station 3 ","2022-09-05T20:11:31.000","2022-09-05T20:44:48.000","Report              ",,,,,,,
"22012704","2022-09-05T00:00:00.000","Emergency Medical Service (EMS)","1100BLK PRINCETON ST","E-4","Station 3 ","2022-09-05T20:11:12.000","2022-09-05T21:00:16.000","Report              ","34.037432400859771","-118.47728022707393","(34.0374324008598, -118.477280227074)",,,,
"22012703","2022-09-05T00:00:00.000","Elevator Rescue","3000BLK 3RD ST","E-2S","Station 2 ","2022-09-05T19:22:10.000","2022-09-05T19:56:16.000","Report              ","33.99944000315147","-118.47849496222452","(33.9994400031515, -118.478494962225)",,,,
"22012702","2022-09-05T00:00:00.000","Emergency Medical Service (EMS)","800BLK ASHLAND AVE","E-2S","Station 2 ","2022-09-05T19:11:57.000","2022-09-05T19:32:15.000","Report              ","34.005210668328445","-118.47303441685349","(34.0052106683284, -118.473034416853)",,,,
"22012701","2022-09-05T00:00:00.000","Arcing Wires","300BLK 21ST PL","E-4","Station 3 ","2022-09-05T18:58:49.000","2022-09-05T20:09:15.000","Report              ","34.0438412932838","-118.49497811086663","(34.0438412932838, -118.494978110867)",,,,
"22012700","2022-09-05T00:00:00.000","Emergency Medical Service (EMS)","1000BLK 4TH ST","E-6","Station 1 ","2022-09-05T18:52:56.000","2022-09-05T19:02:29.000","Report              ","34.021167179905291","-118.50070716029582","(34.0211671799053, -118.500707160296)",,,,
"22012699","2022-09-05T00:00:00.000","Emergency Medical Service (EMS)","4TH ST / BROADWAY","E-1","Station 1 ","2022-09-05T18:46:22.000","2022-09-05T19:56:37.000","Report              ","34.015075166441143","-118.49358175979978","(34.0150751664411, -118.4935817598)",,,,
"22012698","2022-09-05T00:00:00.000","Emergency Medical Service (EMS)","1200BLK 6TH ST","E-6","Station 1 ","2022-09-05T18:15:15.000","2022-09-05T18:36:17.000","Report              ","34.019965668604968","-118.49561695402277","(34.019965668605, -118.495616954023)",,,,
"22012697","2022-09-05T00:00:00.000","Automatic Alarm","1200BLK 3RD STREET PROM ","E-6","Station 1 ","2022-09-05T17:50:52.000","2022-09-05T18:12:58.000","Report              ","34.017670630773054","-118.4984524033883","(34.0176706307731, -118.498452403388)",,,,
"22012696","2022-09-05T00:00:00.000","Emergency Medical Service (EMS)","500BLK OLYMPIC BLVD W","E-1","Station 1 ","2022-09-05T17:20:02.000","2022-09-05T17:42:16.000","Report              ","34.013073554128887","-118.48941315098216","(34.0130735541289, -118.489413150982)",,,,
"22012695","2022-09-05T00:00:00.000","Emergency Medical Service (EMS)","2400BLK 4TH ST","E-2N","Station 2 ","2022-09-05T17:18:06.000","2022-09-05T17:35:19.000","Report              ","34.005231735181084","-118.48276789247409","(34.0052317351811, -118.482767892474)",,,,
"22012694","2022-09-05T00:00:00.000","Emergency Medical Service (EMS)","1600BLK 19TH ST","E-3","Station 3 ","2022-09-05T17:00:08.000","2022-09-05T17:57:28.000","Report              ","34.024379391467612","-118.47682914912205","(34.0243793914676, -118.476829149122)",,,,
"22012690","2022-09-05T00:00:00.000","Automatic Alarm","2300BLK SANTA MONICA BLVD","E-3","Station 3 ","2022-09-05T15:20:08.000","2022-09-05T15:40:19.000","Report              ","34.031411720277724","-118.47664601469552","(34.0314117202777, -118.476646014696)",,,,
"22012689","2022-09-05T00:00:00.000","Public Assist","2200BLK VIRGINIA AVE ","E-5N","Station 5 ","2022-09-05T15:07:22.000","2022-09-05T15:19:22.000","Report              ","34.022070290859993","-118.46872565880054","(34.02207029086, -118.468725658801)",,,,
"22012688","2022-09-05T00:00:00.000","Automatic Alarm","2000BLK 5TH ST","E-2N","Station 2 ","2022-09-05T14:55:46.000","2022-09-05T15:13:59.000","Report              ","34.009084325255465","-118.48520152463094","(34.0090843252555, -118.485201524631)",,,,
"22012687","2022-09-05T00:00:00.000","Emergency Medical Service (EMS)","1500BLK OCEAN AVE","E-1","Station 1 ","2022-09-05T14:51:54.000","2022-09-05T15:17:57.000","Report              ","34.012088541579821","-118.49565711760555","(34.0120885415798, -118.495657117606)",,,,
