"fiscal_year","department_name","revenue_source_name","adopted_revenue_budget","amended_revenue_budget","revenue_budget","revenue_collected","revenue_collected_pct","fund_name","revenue_class_name","fund","revenue_source_code","revenue_class_code"
"2019","CITY PLANNING","COLLECTION FEE",,,,"0.169999999999845",,"GENERAL FUND (GENERAL BUDGET)","MISCELLANEOUS REVENUES","100","5175","516"
"2019","CITY PLANNING","COUNTY GRANTS - OTHERS",,,,"1031213",,"CITY PLANNING GRANTS TRUST FD","COUNTY GRANTS/AGREEMENTS","46Y","3513","351"
"2019","CITY PLANNING","INTERFD OPER TRANS-MEASURE R LOCAL RET","375000",,"375000","375000","100","GENERAL FUND (GENERAL BUDGET)","INTERFUND OPERATING TRANSFER","100","5659","561"
"2019","CITY PLANNING","INTEREST INCOME-OTHER",,,,"25.45",,"CLEAN UP AND GREEN UP TRUST FUND","INVESTMENT EARNINGS","55Q","4903","490"
"2019","CITY PLANNING","INTEREST INCOME-OTHER",,,,"5219.69",,"WARNER CENTER AIR QUALITY TRUS","INVESTMENT EARNINGS","43W","4903","490"
"2019","CITY PLANNING","INTERFD OPER TRANS-PRIOR YEARS",,,,"8025.75",,"GENERAL FUND (GENERAL BUDGET)","INTERFUND OPERATING TRANSFER","100","5629","561"
"2019","CITY PLANNING","INTERFD OPER TRANS-OTHER FUNDS","16771883","-309622","16462261","14790812.77","89.85","GENERAL FUND (GENERAL BUDGET)","INTERFUND OPERATING TRANSFER","100","5654","561"
"2019","CITY PLANNING","COMMUNITY DEV TR RELATED COST","25416",,"25416","20373.34","80.16","GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER FUNDS","100","5334","530"
"2019","CITY PLANNING","DEVELOPMENT SURCHARGE",,,,"8572050.33999997",,"CITY PLANNING SYSTEM DEVE FUND","OTHER CURRENT SERVICE CHARGES","588","4665","465"
"2019","CITY PLANNING","ADDL INTERFD TRANS-OTHER FUNDS",,,,"250000",,"PLANNING LONG-RANGE PLAN SPREV","ADDL INTERFD OPERATING TRANSFER","52F","5693","569"
"2019","CITY PLANNING","ADDL INTERFD TRANS-RES FD REIMB",,"485609","485609","485609","100","GENERAL FUND (GENERAL BUDGET)","ADDL INTERFD OPERATING TRANSFER","100","5696","569"
"2018","CITY PLANNING","JURY DUTY REIMBURSEMENT",,,,"53.96",,"GENERAL FUND (GENERAL BUDGET)","MISCELLANEOUS REVENUES","100","5169","516"
"2018","CITY PLANNING","STATE GRANTS - OTHERS",,,,"280797.85",,"CITY PLANNING GRANTS TRUST FD","STATE GRANTS/AGREEMENTS","46Y","3361","336"
"2018","CITY PLANNING","GENERAL PLAN MAINT SURCHARGE",,,,"9041712.10000001",,"PLANNING LONG-RANGE PLAN SPREV","OTHER CURRENT SERVICE CHARGES","52F","4670","465"
"2018","CITY PLANNING","PHONE CALLS REIMBURSEMENT",,,,"8.88",,"GENERAL FUND (GENERAL BUDGET)","MISCELLANEOUS REVENUES","100","5172","516"
"2018","CITY PLANNING","INTEREST INCOME-OTHER",,,,"132696.15",,"CITY PLANNING SYSTEM DEVE FUND","INVESTMENT EARNINGS","588","4903","490"
"2018","CITY PLANNING","COUNTY GRANTS - OTHERS",,,,"848617.97",,"CITY PLANNING GRANTS TRUST FD","COUNTY GRANTS/AGREEMENTS","46Y","3513","351"
"2018","CITY PLANNING","INTEREST INCOME-OTHER",,,,"147679",,"PLANNING LONG-RANGE PLAN SPREV","INVESTMENT EARNINGS","52F","4903","490"
"2018","CITY PLANNING","INTERFD OPER TRANS-OTHER FUNDS","13773054","-280031","13493023","11326646.54","83.94","GENERAL FUND (GENERAL BUDGET)","INTERFUND OPERATING TRANSFER","100","5654","561"
"2018","CITY PLANNING","OTHER FEDERAL GRANTS",,,,"72000",,"CITY PLANNING GRANTS TRUST FD","OTHER INTERGOVTL-FEDERAL","46Y","3684","368"
"2018","CITY PLANNING","DEVELOPMENT SURCHARGE",,,,"8218048.05",,"CITY PLANNING SYSTEM DEVE FUND","OTHER CURRENT SERVICE CHARGES","588","4665","465"
"2018","CITY PLANNING","MISCELLANEOUS GOV'T SERVICES","2000",,"2000",,,"GENERAL FUND (GENERAL BUDGET)","OTHER GEN GOVT SERVICES","100","4339","432"
"2018","CITY PLANNING","INTERFD OPER TRANS-PLANNING CASE PROC","26613549","-3403071.14","23210477.86","21529610.94","92.76","GENERAL FUND (GENERAL BUDGET)","INTERFUND OPERATING TRANSFER","100","5660","561"
"2018","CITY PLANNING","INTEREST INCOME-OTHER",,,,"3929.78",,"WARNER CENTER AIR QUALITY TRUS","INVESTMENT EARNINGS","43W","4903","490"
"2018","CITY PLANNING","MEASURE R TRAFFIC RELIEF OH REIMB","403755",,"403755",,,"GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER FUNDS","100","5367","530"
"2018","CITY PLANNING","COLLECTION FEE",,,,"1.0499999999995",,"GENERAL FUND (GENERAL BUDGET)","MISCELLANEOUS REVENUES","100","5175","516"
"2018","CITY PLANNING","OPERATING SURCHARGE",,,,"1624063.07999999",,"CITY PLANNING SYSTEM DEVE FUND","OTHER CURRENT SERVICE CHARGES","588","4664","465"
"2018","CITY PLANNING","PLANNING AND LAND USE FEES",,,,"24921282.7499999",,"PLANNING CASE PROCESSING SPREV","ZONING AND SUBDIVISION FEE","52D","4047","404"
"2018","CITY PLANNING","INTEREST INCOME-OTHER",,,,"167606.2",,"PLANNING CASE PROCESSING SPREV","INVESTMENT EARNINGS","52D","4903","490"
"2018","CITY PLANNING","RELATED COST REIMB-OTHERS","17902317",,"17902317","9002980.94","50.29","GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER FUNDS","100","5361","530"
"2018","CITY PLANNING","PLANNING EXPEDITED REL COST",,,,"724731.2",,"PLANNING CASE PROCESSING SPREV","REIMB FROM OTHER FUNDS","52D","5360","530"
"2018","CITY PLANNING","BLDG & SAFETY ENT FND REL COST","2043918",,"2043918","615046.12","30.09","GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER FUNDS","100","5359","530"
"2018","CITY PLANNING","INTEREST INCOME-OTHER",,,,"19.03",,"CLEAN UP AND GREEN UP TRUST FUND","INVESTMENT EARNINGS","55Q","4903","490"
"2018","CITY PLANNING","STATE PROJECT AGREEMENTS","50000",,"50000","51274.46","102.55","GENERAL FUND (GENERAL BUDGET)","STATE GRANTS/AGREEMENTS","100","3365","336"
"2018","CITY PLANNING","INTERFD OPER TRANS-PRIOR YEARS",,,,"47251.31",,"GENERAL FUND (GENERAL BUDGET)","INTERFUND OPERATING TRANSFER","100","5629","561"
"2018","CITY PLANNING","INTEREST INCOME-OTHER",,,,"635.81",,"GRANADA HILLS-KNOLWOOD DIST PL","INVESTMENT EARNINGS","486","4903","490"
"2018","CITY PLANNING","REIMB FROM OTHER FUNDS","1300884",,"1300884","1151897.94","88.55","GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER FUNDS","100","5301","530"
"2018","CITY PLANNING","INTERFD OPER TRANS-MEASURE R LOCAL RET","375000",,"375000","0","0","GENERAL FUND (GENERAL BUDGET)","INTERFUND OPERATING TRANSFER","100","5659","561"
"2018","CITY PLANNING","INTERFD OPER TRANS-BLDG&SAFETY ENTRPRSE","1297112",,"1297112","584046.87","45.03","GENERAL FUND (GENERAL BUDGET)","INTERFUND OPERATING TRANSFER","100","5656","561"
"2018","CITY PLANNING","BAD CHECK COLLECTION FEES","2100",,"2100","1505","71.67","GENERAL FUND (GENERAL BUDGET)","OTHER GEN GOVT SERVICES","100","4332","432"
"2018","CITY PLANNING","CITY PLANNING SYSTEMS REL COST","4131337",,"4131337","1902180.91","46.04","GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER FUNDS","100","5358","530"
"2018","CITY PLANNING","REIMB FROM GRANTS",,,,"3016.92",,"CITY PLANNING GRANTS TRUST FD","REIMB FROM GRANTS","46Y","5427","542"
"2018","CITY PLANNING","REIMB OF RELATED COST-PR YR","34925",,"34925","149715.96","428.68","GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER FUNDS","100","5331","530"
"2018","CITY PLANNING","GENERAL PLAN MAINT SURCHARGE",,,,"6.48",,"CITY PLANNING SYSTEM DEVE FUND","OTHER CURRENT SERVICE CHARGES","588","4670","465"
"2018","CITY PLANNING","ADDL INTERFD TRANS-OTHER FUNDS",,,,"100000",,"PLANNING LONG-RANGE PLAN SPREV","ADDL INTERFD OPERATING TRANSFER","52F","5693","569"
"2018","CITY PLANNING","INTEREST INCOME-OTHER",,,,"6010.14",,"CITY PLANNING GRANTS TRUST FD","INVESTMENT EARNINGS","46Y","4903","490"
"2018","CITY PLANNING","ADDL INTERFD TRANS-OTHER FUNDS",,"693512","693512","681652.01","98.29","GENERAL FUND (GENERAL BUDGET)","ADDL INTERFD OPERATING TRANSFER","100","5693","569"
"2018","CITY PLANNING","SERVICE TO AIRPORTS","230438",,"230438","103982.78","45.12","GENERAL FUND (GENERAL BUDGET)","QUASI-EXTERNAL TRANSACTION","100","4595","459"
"2018","CITY PLANNING","MISCELLANEOUS ADM SERVICES",,,,"0",,"GENERAL FUND (GENERAL BUDGET)","ENGR INSPECTION & OTHER CHARGES","100","4225","420"
"2017","CITY PLANNING","STATE GRANTS - OTHERS",,,,"267364.94",,"CITY PLANNING GRANTS TRUST FD","STATE GRANTS/AGREEMENTS","46Y","3361","336"
"2017","CITY PLANNING","ADDL INTERFD TRANS-OTHER FUNDS",,,,"373000",,"PLANNING LONG-RANGE PLAN SPREV","ADDL INTERFD OPERATING TRANSFER","52F","5693","569"
"2017","CITY PLANNING","BAD CHECK COLLECTION FEES","2100",,"2100","840","40","GENERAL FUND (GENERAL BUDGET)","OTHER GEN GOVT SERVICES","100","4332","432"
"2017","CITY PLANNING","RELATED COST REIMB-OTHERS","17700371",,"17700371","15237899.8","86.09","GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER FUNDS","100","5361","530"
"2017","CITY PLANNING","MISCELLANEOUS GOV'T SERVICES","2000",,"2000","153.78","7.69","GENERAL FUND (GENERAL BUDGET)","OTHER GEN GOVT SERVICES","100","4339","432"
"2017","CITY PLANNING","ONE-STOP PERMIT CENTER FEES",,,,,,"CITY PLANNING SYSTEM DEVE FUND","OTHER CURRENT SERVICE CHARGES","588","4659","465"
"2017","CITY PLANNING","MISCELLANEOUS REVENUE-OTHERS",,,,"8820.64",,"CITY PLANNING SYSTEM DEVE FUND","MISCELLANEOUS REVENUES","588","5188","516"
"2017","CITY PLANNING","REIMB OF RELATED COST-PR YR","34925",,"34925","15800.98","45.24","GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER FUNDS","100","5331","530"
"2017","CITY PLANNING","INTERFD OPER TRANS-OTHER FUNDS","11423332","-244336","11178996","10369025.75","92.75","GENERAL FUND (GENERAL BUDGET)","INTERFUND OPERATING TRANSFER","100","5654","561"
"2017","CITY PLANNING","INTEREST INCOME-OTHER",,,,"105153.31",,"PLANNING LONG-RANGE PLAN SPREV","INVESTMENT EARNINGS","52F","4903","490"
"2017","CITY PLANNING","CITY PLANNING SYSTEMS REL COST","2551921",,"2551921","2845124.94","111.49","GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER FUNDS","100","5358","530"
"2017","CITY PLANNING","INTERFD OPER TRANS-MEASURE R LOCAL RET","375000",,"375000","375000","100","GENERAL FUND (GENERAL BUDGET)","INTERFUND OPERATING TRANSFER","100","5659","561"
"2017","CITY PLANNING","ADDL INTERFD TRANS-RES FD NON REIM",,"250000","250000","70800","28.32","GENERAL FUND (GENERAL BUDGET)","ADDL INTERFD OPERATING TRANSFER","100","5692","569"
"2017","CITY PLANNING","INTEREST INCOME-OTHER",,,,"16.47",,"CLEAN UP AND GREEN UP TRUST FUND","INVESTMENT EARNINGS","55Q","4903","490"
"2017","CITY PLANNING","MISCELLANEOUS ADM SERVICES",,,,"199",,"GENERAL FUND (GENERAL BUDGET)","ENGR INSPECTION & OTHER CHARGES","100","4225","420"
"2017","CITY PLANNING","GENERAL PLAN MAINT SURCHARGE",,,,"7313890.09000004",,"PLANNING LONG-RANGE PLAN SPREV","OTHER CURRENT SERVICE CHARGES","52F","4670","465"
"2017","CITY PLANNING","INTEREST INCOME-OTHER",,,,"201526.8",,"PLANNING CASE PROCESSING SPREV","INVESTMENT EARNINGS","52D","4903","490"
"2017","CITY PLANNING","COUNTY GRANTS - OTHERS",,,,"596185.56",,"CITY PLANNING GRANTS TRUST FD","COUNTY GRANTS/AGREEMENTS","46Y","3513","351"
"2017","CITY PLANNING","PLANNING AND LAND USE FEES",,,,"27545225.33",,"PLANNING CASE PROCESSING SPREV","ZONING AND SUBDIVISION FEE","52D","4047","404"
"2017","CITY PLANNING","OPERATING SURCHARGE",,,,"1853388.87999999",,"CITY PLANNING SYSTEM DEVE FUND","OTHER CURRENT SERVICE CHARGES","588","4664","465"
"2017","CITY PLANNING","INTERFD OPER TRANS-BLDG&SAFETY ENTRPRSE","1240736",,"1240736","304616.02","24.55","GENERAL FUND (GENERAL BUDGET)","INTERFUND OPERATING TRANSFER","100","5656","561"
"2017","CITY PLANNING","INTEREST INCOME-OTHER",,,,"5234.54",,"CITY PLANNING GRANTS TRUST FD","INVESTMENT EARNINGS","46Y","4903","490"
"2017","CITY PLANNING","SERVICE TO AIRPORTS","183975",,"183975","80139.46","43.56","GENERAL FUND (GENERAL BUDGET)","QUASI-EXTERNAL TRANSACTION","100","4595","459"
"2017","CITY PLANNING","DEVELOPMENT SURCHARGE",,,,"8745307.02999999",,"CITY PLANNING SYSTEM DEVE FUND","OTHER CURRENT SERVICE CHARGES","588","4665","465"
"2017","CITY PLANNING","MEASURE R TRAFFIC RELIEF OH REIMB","501148",,"501148",,,"GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER FUNDS","100","5367","530"
"2017","CITY PLANNING","INTERFD OPER TRANS-PRIOR YEARS",,,,"311705.73",,"GENERAL FUND (GENERAL BUDGET)","INTERFUND OPERATING TRANSFER","100","5629","561"
"2017","CITY PLANNING","COLLECTION FEE",,,,"0.200000000000628",,"GENERAL FUND (GENERAL BUDGET)","MISCELLANEOUS REVENUES","100","5175","516"
"2017","CITY PLANNING","PLANNING EXPEDITED REL COST",,,,"1119496.12",,"PLANNING CASE PROCESSING SPREV","REIMB FROM OTHER FUNDS","52D","5360","530"
"2017","CITY PLANNING","INTEREST INCOME-OTHER",,,,"102195.32",,"CITY PLANNING SYSTEM DEVE FUND","INVESTMENT EARNINGS","588","4903","490"
"2017","CITY PLANNING","JURY DUTY REIMBURSEMENT",,,,"60",,"GENERAL FUND (GENERAL BUDGET)","MISCELLANEOUS REVENUES","100","5169","516"
"2017","CITY PLANNING","DEVELOPMENT SURCHARGE",,,,"560.36",,"PLANNING LONG-RANGE PLAN SPREV","OTHER CURRENT SERVICE CHARGES","52F","4665","465"
"2017","CITY PLANNING","REIMB FROM GRANTS",,,,,,"CITY PLANNING GRANTS TRUST FD","REIMB FROM GRANTS","46Y","5427","542"
"2017","CITY PLANNING","INTEREST INCOME-OTHER",,,,"3308.62",,"WARNER CENTER AIR QUALITY TRUS","INVESTMENT EARNINGS","43W","4903","490"
"2017","CITY PLANNING","GRANT FR PRIVATE ORGANIZATION",,,,"100000",,"CITY PLANNING GRANTS TRUST FD","MISCELLANEOUS REVENUES","46Y","5179","516"
"2017","CITY PLANNING","REIMB FROM OTHER FUNDS","1923723",,"1923723","868550.5","45.15","GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER FUNDS","100","5301","530"
"2017","CITY PLANNING","STATE PROJECT AGREEMENTS","181822",,"181822","128972.94","70.93","GENERAL FUND (GENERAL BUDGET)","STATE GRANTS/AGREEMENTS","100","3365","336"
"2017","CITY PLANNING","ADDL INTERFD TRANS-OTHER FUNDS",,"782113","782113","720177","92.08","GENERAL FUND (GENERAL BUDGET)","ADDL INTERFD OPERATING TRANSFER","100","5693","569"
"2017","CITY PLANNING","BLDG & SAFETY ENT FND REL COST","1323675",,"1323675","357172.21","26.98","GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER FUNDS","100","5359","530"
"2017","CITY PLANNING","INTERFD OPER TRANS-PLANNING CASE PROC","20688166","-55177.99","20632988.01","18433085.71","89.34","GENERAL FUND (GENERAL BUDGET)","INTERFUND OPERATING TRANSFER","100","5660","561"
"2017","CITY PLANNING","INTEREST INCOME-OTHER",,,,"535.09",,"GRANADA HILLS-KNOLWOOD DIST PL","INVESTMENT EARNINGS","486","4903","490"
"2016","CITY PLANNING","OPERATING SURCHARGE",,,,"1322583.25",,"CITY PLANNING SYSTEM DEVE FUND","OTHER CURRENT SERVICE CHARGES","588","4664","465"
"2016","CITY PLANNING","INTEREST INCOME-OTHER",,,,"198238.2",,"PLANNING CASE PROCESSING SPREV","INVESTMENT EARNINGS","52D","4903","490"
"2016","CITY PLANNING","INTERFD OPER TRANS-OTHER FUNDS","10505283","-82230","10423053","9059916.59","86.92","GENERAL FUND (GENERAL BUDGET)","INTERFUND OPERATING TRANSFER","100","5654","561"
"2016","CITY PLANNING","INTEREST INCOME-OTHER",,,,"529.41",,"GRANADA HILLS-KNOLWOOD DIST PL","INVESTMENT EARNINGS","486","4903","490"
"2016","CITY PLANNING","INTERFD OPER TRANS-PLANNING CASE PROC","22146184","-20718","22125466","17340792.26","78.37","GENERAL FUND (GENERAL BUDGET)","INTERFUND OPERATING TRANSFER","100","5660","561"
"2016","CITY PLANNING","COUNTY GRANTS - OTHERS",,,,"851184.36",,"CITY PLANNING GRANTS TRUST FD","COUNTY GRANTS/AGREEMENTS","46Y","3513","351"
"2016","CITY PLANNING","INTEREST INCOME-OTHER",,,,"79780.62",,"PLANNING LONG-RANGE PLAN SPREV","INVESTMENT EARNINGS","52F","4903","490"
"2016","CITY PLANNING","RELATED COST REIMB-OTHERS","11626390",,"11626390","11766193.86","101.2","GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER FUNDS","100","5361","530"
"2016","CITY PLANNING","ADDL INTERFD TRANS-OTHER FUNDS",,"559900","559900","115782.96","20.68","GENERAL FUND (GENERAL BUDGET)","ADDL INTERFD OPERATING TRANSFER","100","5693","569"
"2016","CITY PLANNING","STATE GRANTS - OTHERS",,,,"50348.9",,"CITY PLANNING GRANTS TRUST FD","STATE GRANTS/AGREEMENTS","46Y","3361","336"
"2016","CITY PLANNING","PLANNING EXPEDITED REL COST",,,,"981227.769999996",,"PLANNING CASE PROCESSING SPREV","REIMB FROM OTHER FUNDS","52D","5360","530"
"2016","CITY PLANNING","GENERAL PLAN MAINT SURCHARGE",,,,"5805491.34000002",,"PLANNING LONG-RANGE PLAN SPREV","OTHER CURRENT SERVICE CHARGES","52F","4670","465"
"2016","CITY PLANNING","INTEREST INCOME-OTHER",,,,"504.98",,"CLEAN UP AND GREEN UP TRUST FUND","INVESTMENT EARNINGS","55Q","4903","490"
"2016","CITY PLANNING","BLDG & SAFETY ENT FND REL COST","1323675",,"1323675","228883.37","17.29","GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER FUNDS","100","5359","530"
"2016","CITY PLANNING","MEASURE R TRAFFIC RELIEF OH REIMB","501148",,"501148","324790.15","64.81","GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER FUNDS","100","5367","530"
"2016","CITY PLANNING","ADDL INTERFD TRANS-RES FD REIMB",,"291770","291770","291770","100","GENERAL FUND (GENERAL BUDGET)","ADDL INTERFD OPERATING TRANSFER","100","5696","569"
"2016","CITY PLANNING","INTERFD OPER TRANS-MEASURE R LOCAL RET","785912",,"785912","645590.91","82.15","GENERAL FUND (GENERAL BUDGET)","INTERFUND OPERATING TRANSFER","100","5659","561"
"2016","CITY PLANNING","ADDL INTERFUND TRANS - GENERAL FD",,,,"0",,"PLANNING LONG-RANGE PLAN SPREV","ADDL INTERFD OPERATING TRANSFER","52F","5691","569"
"2016","CITY PLANNING","DEVELOPMENT SURCHARGE",,,,"6969120.22999999",,"CITY PLANNING SYSTEM DEVE FUND","OTHER CURRENT SERVICE CHARGES","588","4665","465"
"2016","CITY PLANNING","MISCELLANEOUS REVENUE-OTHERS",,,,"2842.48",,"GENERAL FUND (GENERAL BUDGET)","MISCELLANEOUS REVENUES","100","5188","516"
"2016","CITY PLANNING","JURY DUTY REIMBURSEMENT",,,,"46.12",,"GENERAL FUND (GENERAL BUDGET)","MISCELLANEOUS REVENUES","100","5169","516"
"2016","CITY PLANNING","INTEREST INCOME-OTHER",,,,"3274.1",,"WARNER CENTER AIR QUALITY TRUS","INVESTMENT EARNINGS","43W","4903","490"
"2016","CITY PLANNING","PLANNING AND LAND USE FEES",,,,"20835991.65",,"PLANNING CASE PROCESSING SPREV","ZONING AND SUBDIVISION FEE","52D","4047","404"
"2016","CITY PLANNING","REIMB OF RELATED COST-PR YR","34925",,"34925","29831.43","85.42","GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER FUNDS","100","5331","530"
"2016","CITY PLANNING","COLLECTION FEE",,,,"0.0700000000001069",,"GENERAL FUND (GENERAL BUDGET)","MISCELLANEOUS REVENUES","100","5175","516"
"2016","CITY PLANNING","GENERAL PLAN MAINT SURCHARGE",,,,"22.8",,"CITY PLANNING SYSTEM DEVE FUND","OTHER CURRENT SERVICE CHARGES","588","4670","465"
"2016","CITY PLANNING","INTEREST INCOME-OTHER",,,,"7944.13",,"CITY PLANNING GRANTS TRUST FD","INVESTMENT EARNINGS","46Y","4903","490"
"2016","CITY PLANNING","INTERFD OPER TRANS-BLDG&SAFETY ENTRPRSE","1085335",,"1085335","188403.96","17.36","GENERAL FUND (GENERAL BUDGET)","INTERFUND OPERATING TRANSFER","100","5656","561"
"2016","CITY PLANNING","GRANT FR PRIVATE ORGANIZATION",,,,"9500",,"CITY PLANNING GRANTS TRUST FD","MISCELLANEOUS REVENUES","46Y","5179","516"
"2016","CITY PLANNING","CITY PLANNING SYSTEMS REL COST","2341921",,"2341921","2341921","100","GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER FUNDS","100","5358","530"
"2016","CITY PLANNING","BAD CHECK COLLECTION FEES","2100",,"2100","875","41.67","GENERAL FUND (GENERAL BUDGET)","OTHER GEN GOVT SERVICES","100","4332","432"
"2016","CITY PLANNING","INTEREST INCOME-OTHER",,,,"88019.19",,"CITY PLANNING SYSTEM DEVE FUND","INVESTMENT EARNINGS","588","4903","490"
"2016","CITY PLANNING","MISCELLANEOUS GOV'T SERVICES","2000",,"2000",,,"GENERAL FUND (GENERAL BUDGET)","OTHER GEN GOVT SERVICES","100","4339","432"
"2016","CITY PLANNING","REIMB FROM OTHER FUNDS","1923723",,"1923723","1052533.26","54.71","GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER FUNDS","100","5301","530"
"2016","CITY PLANNING","STATE PROJECT AGREEMENTS","181822",,"181822","84955.22","46.72","GENERAL FUND (GENERAL BUDGET)","STATE GRANTS/AGREEMENTS","100","3365","336"
"2016","CITY PLANNING","SERVICE TO AIRPORTS","183975",,"183975","86432.14","46.98","GENERAL FUND (GENERAL BUDGET)","QUASI-EXTERNAL TRANSACTION","100","4595","459"
"2015","CITY PLANNING","ADDL INTERFD TRANS-RES FD REIMB",,"200000","200000","200000","100","GENERAL FUND (GENERAL BUDGET)","ADDL INTERFD OPERATING TRANSFER","100","5696","569"
"2015","CITY PLANNING","PLANNING AND LAND USE FEES",,,,"22921464.36",,"PLANNING CASE PROCESSING SPREV","ZONING AND SUBDIVISION FEE","52D","4047","404"
"2015","CITY PLANNING","STATE GRANTS - OTHERS",,,,"20000",,"CITY PLANNING GRANTS TRUST FD","STATE GRANTS/AGREEMENTS","46Y","3361","336"
"2015","CITY PLANNING","REIMB OF PRIOR YEAR SALARY",,,,"5337.1",,"GENERAL FUND (GENERAL BUDGET)","MISCELLANEOUS REVENUES","100","5168","516"
"2015","CITY PLANNING","GRANT FR PRIVATE ORGANIZATION",,,,"50000",,"CLEAN UP AND GREEN UP TRUST FUND","MISCELLANEOUS REVENUES","55Q","5179","516"
"2015","CITY PLANNING","MEASURE R TRAFFIC RELIEF OH REIMB","315989",,"315989",,,"GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER FUNDS","100","5367","530"
"2015","CITY PLANNING","PHONE CALLS REIMBURSEMENT",,,,"28.08",,"GENERAL FUND (GENERAL BUDGET)","MISCELLANEOUS REVENUES","100","5172","516"
"2015","CITY PLANNING","REIMB SALARIES & WAGES",,,,"152.1",,"GENERAL FUND (GENERAL BUDGET)","COLISEUM/SPORTS ARENA REVENUE","100","4542","454"
"2015","CITY PLANNING","ONE-STOP PERMIT CENTER FEES",,,,"34.74",,"CONSTRUCTION SERVICES TRUST FD","OTHER CURRENT SERVICE CHARGES","438","4659","465"
"2015","CITY PLANNING","GRANT FR PRIVATE ORGANIZATION",,,,"23125",,"CITY PLANNING GRANTS TRUST FD","MISCELLANEOUS REVENUES","46Y","5179","516"
"2015","CITY PLANNING","ADDL INTERFD TRANS-OTHER FUNDS",,"136954.54","136954.54","136954.54","100","GENERAL FUND (GENERAL BUDGET)","ADDL INTERFD OPERATING TRANSFER","100","5693","569"
"2015","CITY PLANNING","MISCELLANEOUS GOV'T SERVICES","2000",,"2000",,,"GENERAL FUND (GENERAL BUDGET)","OTHER GEN GOVT SERVICES","100","4339","432"
"2015","CITY PLANNING","REIMB FROM GRANTS",,,,"0",,"GENERAL FUND (GENERAL BUDGET)","REIMB FROM GRANTS","100","5427","542"
"2015","CITY PLANNING","GENERAL PLAN MAINT SURCHARGE",,,,"32.67",,"CITY PLANNING SYSTEM DEVE FUND","OTHER CURRENT SERVICE CHARGES","588","4670","465"
"2015","CITY PLANNING","REIMB OF RELATED COST-PR YR","79988",,"79988","47002.11","58.76","GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER FUNDS","100","5331","530"
"2015","CITY PLANNING","REIMB FROM OTHER FUNDS","3326068",,"3326068","1039279.25","31.25","GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER FUNDS","100","5301","530"
"2015","CITY PLANNING","STATE PROJECT AGREEMENTS",,,,"7586.55",,"GENERAL FUND (GENERAL BUDGET)","STATE GRANTS/AGREEMENTS","100","3365","336"
"2015","CITY PLANNING","COUNTY GRANTS - OTHERS",,,,"1002524.45",,"CITY PLANNING GRANTS TRUST FD","COUNTY GRANTS/AGREEMENTS","46Y","3513","351"
"2015","CITY PLANNING","INTEREST INCOME-OTHER",,,,"49711.38",,"PLANNING LONG-RANGE PLAN SPREV","INVESTMENT EARNINGS","52F","4903","490"
"2015","CITY PLANNING","ADDL INTERFD TRANS-OTHER FUNDS",,,,"200000",,"PLANNING LONG-RANGE PLAN SPREV","ADDL INTERFD OPERATING TRANSFER","52F","5693","569"
"2015","CITY PLANNING","INTEREST INCOME-OTHER",,,,"179295.04",,"PLANNING CASE PROCESSING SPREV","INVESTMENT EARNINGS","52D","4903","490"
"2015","CITY PLANNING","BAD CHECK COLLECTION FEES","2100",,"2100","770","36.67","GENERAL FUND (GENERAL BUDGET)","OTHER GEN GOVT SERVICES","100","4332","432"
"2015","CITY PLANNING","INTEREST INCOME-OTHER",,,,"3063.49",,"WARNER CENTER AIR QUALITY TRUS","INVESTMENT EARNINGS","43W","4903","490"
"2015","CITY PLANNING","INTERFD OPER TRANS-OTHER FUNDS","7065839","-288927","6776912","6310780.4","93.12","GENERAL FUND (GENERAL BUDGET)","INTERFUND OPERATING TRANSFER","100","5654","561"
"2015","CITY PLANNING","ADDL INTERFD TRANS-OTHER FUNDS",,,,"665518",,"CITY PLANNING SYSTEM DEVE FUND","ADDL INTERFD OPERATING TRANSFER","588","5693","569"
"2015","CITY PLANNING","INTEREST INCOME-OTHER",,,,"12289.17",,"CITY PLANNING GRANTS TRUST FD","INVESTMENT EARNINGS","46Y","4903","490"
