"fiscal_year","fund_number","fund_name","adopted_budget","budget_amendments","total_budget","beginning_cash","collected_revenue","cash_expenses","other_cash_changes","ending_cash_balance","assets","liabilities","fund_balance","last_expense_recorded","fund_category","fund_group","fund_type","function","department_number","administering_department","fund_purpose","sources_of_funds","eligible_uses","date_fund_established","council_file_number","council_file_link","ordinance_number","code_section","replacement_of_general_funds","overhead_costs_reimbursement","interest_to_general_fund","general_fund_reversion","budget_schedule_number","budget_schedule_name","inactive_fund_close","council_district","grant_project","contact_name","contact_telephone","contact_email","years_since_last_expenditure","idle_fund_notes","idle_fund_recommendations","idle","capital_project"
"2018","592","1994 Economic Development Administration Planning Grant","0","0","0","289638.12","0","0","0","289638.12","1430619.52","1140981.4","289638.12","10/9/2014","Special Purpose Fund","Governmental","Special Revenue","Economic Development","46","Mayor's Office","To track grant funds from the Economic Development Administration for Northridge earthquake recovery","Economic Development Administration planning grant for earthquake recovery","To assess the needs of businesses affected by the Northridge earthquake and develop plans and regional coordination to facilitate recovery","10/7/1994","94-0082-S57","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=94-0082-S57",,,"No","Yes","No","No","No",,"No","ALL","true","Alma Guerrero","(213) 473-2386","alma.guerrero@lacity.org","7+","Interest only revenue; No financial activity.","Department should identify eligible uses for these funds","true",
"2018","593","Audit Repayment","126673","193496","320169","751019.55","10130.48","14199.61","14199.61","761150.03","948176.77","251084.69","697092.08","10/11/2018","Special Purpose Fund","Governmental","Special Revenue","Social Services","22","Economic and Workforce Development","To repay Department of Labor grant funds for expenses that were disallowed following a federal audit","Funds originated from a Community Redevelopment Agency (CRA) swap with the Community Development (DBG). Some collections were received from individuals and agencies relative to disallowed costs. Majority of the deposits into this fund are from interest earnings.","To resolve and repay costs that were disallowed or questioned by a Department of Labor audit of the City's implementation of a program from the Job Training Partnership Act","7/1/1994","94-1088","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=94-1088",,,"No","Not Applicable","No","No","No",,"No","ALL","true","Catherine Bondoc","(213) 744-9000","catherine.bondoc@lacity.org",,,,,
"2018","596","Transportation Regulation and Enforcement","890000","155000","1045000","717987.88","903429.2","991783.9","-15958.43","613674.75","613674.75","161331.89","452342.86","11/8/2018","Special Purpose Fund","Governmental","Special Revenue","Transportation","94","Transportation","Enforcement of Transportation Regulations for Taxicabs","Penalties from taxicab operators. individual permit holders, other fines and bond forfeitures","To be used for activities within DOT's franchise and taxicab regulations bureau.  An ordinance amending Sect. 71.05(b) and 71.06.1 of the L.A. Municipal Code to provide for a bandit enforcement task force assessment fee to taxicab operators based upon the number of taxicabs in City service.  Each new or replacement member of a franchised taxicab operator who makes application for membership as a taxicab vehicle permittee shall submit with an application a nonrefundable processing fee, in the amount specified in Sect. 71.06.1","11/18/1994",,,"170068","Municipal Code Section 71.26","No","No","No","No","29","Allocations from Other Governmental Agencies and Sources","No","ALL","false","Greta Stanford","(213) 972-8465","greta.stanford@lacity.org",,,,,
"2018","597","Fund for Senior Services","0","0","0","659393.74","9735.03","102378","0","566750.77","566750.77","0","566750.77","11/8/2018","Special Purpose Fund","Governmental","Special Revenue","Social Services","2","Aging","To track donations from the Combined Federal Campaign for Meals-on-Wheels programs","1) Charitable donations raised through the Combined Federal Program 2) Senior Care Action Network (SCAN) Foundation one time donation 3) Federal Grant","1) Fund Meals-on-Wheels and other senior social services designed to improve senior nutrition, social and health services. 2) Scan Foundation donation used to administer temporary emergency food and meals program. 3) Federal Grant fund the Stroke Prevention/ Intervention Research Program.","11/15/1994","92-1564","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=92-1564",,,"No","No","No","No","No",,"No","ALL","false","James Don","(213) 202-5612","james.don@lacity.org",,,,,
"2018","613","Westwood Village BID","0","0","0","26651.55","359.86","0","0","27011.41","27011.41","0","27011.41","10/11/2018","Special Purpose Fund","Governmental","Special Revenue","Economic Development","14","City Clerk","To collect and disburse assessments for the approved programs and activities of the BID","Benefit assessment for businesses falling within the borders of the Westwood Village Business Improvement District","To support supplemental programs, services and activities that benefit businesses within the boundaries of the BID","5/31/1995","94-1479","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=94-1479","170528",,"No","No","No","No","No",,"No","5","false","Ruben Viramontes","(213) 978-1083","ruben.viramontes@lacity.org","7+","BID no longer exists.","Department should identify eligible uses for these funds","true",
"2018","619","Winnetka Ave/Devonshire Street Drainage District","0","0","0","0","0","0","0","0",,,"0",,"Special Purpose Fund","Governmental","Special Revenue","Sanitation & Environment","50","Sanitation","For street drainage improvement projects in the Winnetka Ave/Devonshire Street Drainage District","Per-acre fees collected pursuant to the establishment of the Winnetka Ave/Devonshire Street Drainage District","For construction of the local drainage facilities within the Winnetka Ave/Devonshire Street Drainage District Planned Local Drainage Facilities Fund","6/30/1987",,,"128956",,"Not Applicable","No","No","No","No",,"No","12","false","Eva Sung","(213) 485-3227","eva.sung@lacity.org",,,,,
"2018","645","Fire Safety Improvements Assessment District One Administration","0","0","0","898435.6","0","0","-898435.6","0","0","0","0","12/22/2017","Special Purpose Fund","Fiduciary","Agency","Public Safety","10","City Administrative Officer","For the purposes of receiving the annual administrative assessment payments to pay for trustee fees and expenses incurred in the administration of the District.","Fire Safety Improvements Assessment District No. 1 Assessments","To pay for trustee fees and expenses incurred in the administration of the District. Monies in the Fund shall not revert to the Reserve Fund.","5/20/1994","94-0634","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=94-0634","169842",,"No","Yes","No","Yes","No",,"No","ALL","false","Melissa Fleming","(213) 978-7684","melissa.fleming@lacity.org","5",,"Fund closure in progress","true",
"2018","647","Downtown Property Owners Management District","0","20314.07","20314.07","418164.14","4049401.79","3960198.13","0","507367.8","1105530.88","391.08","1105139.8","10/11/2018","Special Purpose Fund","Governmental","Special Revenue","Economic Development","14","City Clerk","To collect and disburse assessments for the approved programs and activities of the BID","Assessments levied on real properties located within the District","To support supplemental programs, services and activities that benefit businesses within the boundaries of the BID","7/10/1995","94-0866-S2","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=94-0866-S2","170583",,"No","No","No","No","No",,"No","ALL","false","Ruben Viramontes","(213) 978-1083","ruben.viramontes@lacity.org",,,,,
"2018","648","Wilshire Center BID","0","17914.15","17914.15","285241.8","574949.34","565634.01","-1090.56","293466.57","564532","27293.61","537238.39","10/11/2018","Special Purpose Fund","Governmental","Special Revenue","Economic Development","14","City Clerk","To collect and disburse assessments for the approved programs and activities of the BID","Assessments levied on real properties located within the District","To support supplemental programs, services and activities that benefit businesses within the boundaries of the BID","11/15/1995","94-1949","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=94-1949","170755",,"No","No","No","No","No",,"No","10","false","Ruben Viramontes","(213) 978-1083","ruben.viramontes@lacity.org",,,,,
"2018","649","Infrastructure Grant","0","0","0","891269","12022.01","0","0","903291.01","903291.01","0","903291.01","10/11/2018","Special Purpose Fund","Governmental","Special Revenue","Economic Development","46","Mayor's Office","To track grant funds from the Department of Commerce's Infrastructure Investment Grant Program","Grant funds from the Department of Commerce Economic Development Administration's Infrastructure Investment Grant Program","For infrastructure improvements as designated by the grant award","11/2/1995","94-0082-S79","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=94-0082-S79",,,"No","No","No","No","No",,"Yes","ALL","true","Alma Guerrero","(213) 473-2386","alma.guerrero@lacity.org","6","Interest only revenue; Last financial transaction in August 2012.","Department should identify eligible uses for these funds","true",
"2018","651","Juvenile Crime Prevention Demonstration Grant","0","0","0","80020.32","1079.37","0","0","81099.69","81099.69","0","81099.69","10/11/2018","Special Purpose Fund","Governmental","Special Revenue","Public Safety","22","Economic and Workforce Development","To track grant funds for the Office of Child Abuse Prevention's Juvenile Crime Prevention Program","Grant award from the State of California Office of Child Abuse Prevention","For child abuse prevention activities as defined by the grant award, aimed at early intervention and community partnerships","2/8/1996","95-1419","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=95-1419",,,"No","Yes","No","No","29","Allocations from Other Governmental Agencies and Sources","Yes","ALL","true","Catherine Bondoc","(213) 744-9000","catherine.bondoc@lacity.org","7+","Interest only revenue; Fund authorized in 1995 for a four-year grant.","Close fund","true",
"2018","655","Transportation Grants","4669223","51075713.44","55744936.44","72367677.02","42168476.95","48806701.76","-270056.99","65459395.22","711336238.6","474779702","236556536.6","11/13/2018","Special Purpose Fund","Governmental","Special Revenue","Transportation","94","Transportation","To track grant funds from the MTA and other funding sources to implement 20 predetermined transportation projects","Varies, but historical sources have included federal, State and local grants from MTA and Caltrans.","Varies depending on grant source; generally, for the execution of transportation projects defined by the FY95-96 through '98-99 Transportation Improvement Call for Projects","3/8/1996","95-0526","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=95-0526",,,"No","Yes","No","No","29","Allocations from Other Governmental Agencies and Sources","No","ALL","true","Greta Stanford","(213) 972-8465","greta.stanford@lacity.org",,,,,
"2018","663","D.J. Kulick Youth Demonstration Project","0","0","0","15541.53","210.19","0","0","15751.72","15751.72","0","15751.72","10/11/2018","Special Purpose Fund","Governmental","Special Revenue","Social Services","22","Economic and Workforce Development","To track Title IV grant funds for a program to improve the hiring prospects of out-of-school youth.","Job Training Partnership Act (JTPA) Title IV funds for the Donald J. Kulick Youth Demonstration Project","To expand employment, education and training opportunities for out-of-school youth ages 16-24, including establishment of an alternative high school and a technology laboratory","10/1/1996","96-0603","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=96-0603",,,"No","Yes","No","No","No",,"No","ALL","true","Catherine Bondoc","(213) 744-9000","catherine.bondoc@lacity.org","7+","Interest only revenue.","Department should identify eligible uses for these funds","true",
"2018","667","Supplemental Law Enforcement Services","13372284","0","13372284","21630072.32","9496137.75","13291807.25","13291807.25","31126210.07","34310643.3","27500392.85","6810250.45","10/23/2018","Special Purpose Fund","Governmental","Special Revenue","Public Safety","46","Mayor's Office","To track County grant funds for police services including anti-gang and community crime prevention","Citizen's Option for Public Safety (COPS) program received from the County","Funds must be used for direct support of front line municipal police services and must supplement, not supplant, existing resources for such services","10/1/1996","96-1844","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=96-1844",,,"No","Yes","No","No","46","Supplemental Law Enforcement Services Fund","No","ALL","true","Alma Guerrero","(213) 473-2386","alma.guerrero@lacity.org",,,,,
"2018","670","Police Department Revolving Training","0","1501995.14","1501995.14","2760592.56","1500000","1635530.53","0","2625062.03","2625062.03","36533.31","2588528.72","10/30/2018","Special Purpose Fund","Governmental","General Fund","Public Safety","70","Police","To cover expenses associated with officer training, including travel, rentals, and equipment","Reimbursements from the State of California Commission on Peace Officer Standards and Training and special service fees for the training of LAPD members","Payment of travel, per-diem, and tuition related to POST training for law enforcement personnel with “POST reimbursable” status and non-POST certified training. Also includes the college affiliation program as a source of revenue.","11/25/1996","95-0374","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=95-0374","171378","Administrative Code Section 5.146","No","No","No","No","No",,"No","ALL","false","Annemarie Sauer Hale","(213) 486-8590","N5161@lapd.online",,,,,
"2018","678","Bradley/Milken Family Youth Center","0","0","0","3649.92","49.33","0","0","3699.25","3699.25","0","3699.25","10/11/2018","Special Purpose Fund","Governmental","Special Revenue","Social Services","22","Economic and Workforce Development","To track grant funds to support the operations of the Tom Bradley/Milken Youth and Family Center","Funds were generated from program income from the South Central L.A. Multiservice Child Development Center and interest earned on these funds","For staff, janitorial and maintenance services, an informational kiosk and two passenger vans to support the Youth Center","10/31/1996","93-0991-S2","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=93-0991-S2",,,"No","Yes","No","No","No",,"No","15","true","Catherine Bondoc","(213) 744-9000","catherine.bondoc@lacity.org","7+","Interest only revenue.","Department should identify eligible uses for these funds","true",
"2018","681","West Los Angeles Transportation Improvement and Mitigation","434479","10000","444479","5003782.06","1119146","405432.04","-14602.97","5702893.05","5702893.05","67615.58","5635277.47","10/30/2018","Special Purpose Fund","Governmental","Special Revenue","Transportation","94","Transportation","For transportation infrastructure investment and mitigation projects in the Westwood/West LA area","Deposit of payments of the Transportation Impact Assessment fee, application and appeal fees. Ordinance # 171493.","1. To be used to improve the transportation system within the plan area. 2. To be used for administrative expenses, salaries, traffic surveys/ research efforts and traffic studies.   a) Administrative expenses are limited to 5% of the Fund balance each year.  Equipment may be expended directly from the Fund; b) Regional/Sub-regional Transportation Improvement Account is 54% of the fund; c) Public Transit/Transportation Demand Management Account-36%; d) Neighborhood Protection Account-5%.","1/29/1997","96-0156","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=96-0156","171493","Administrative Code Section 5.111.15","No","Yes","No","No","29","Allocations from Other Governmental Agencies and Sources","No","11","false","Greta Stanford","(213) 972-8465","greta.stanford@lacity.org",,,,,
"2018","682","Engineering Special Services","0","11487118.24","11487118.24","48883525.53","10086928.4","12249967.95","-328120.93","46392365.05","46943307.22","2664407.08","44278900.14","11/9/2018","Special Purpose Fund","Governmental","Special Revenue","Public Works","50","Engineering","To provide engineering support services to proprietary departments, developers and grant projects","Specifically paid by developers to the fund for Overtime for services on projects, for grant or special funds, and for other purposes.","To pay City costs for engineering services for developer projects, proprietary department projects, grants or special fund projects, or for other purposes/ projects approved by the Mayor and Council","4/25/1997","96-1322","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=96-1322","171543",,"No","Yes","No","No","No",,"No","ALL","false","Robert Kadomatsu","(213) 485-4944","robert.kadomatsu@lacity.org",,,,,
"2018","683","Council District 1 Real Property","0","146349.89","146349.89","162972.41","90422.69","58000","0","195395.1","195395.1","0","195395.1","10/11/2018","Special Purpose Fund","Governmental","Special Revenue","Public Works","14","City Clerk","Holds money from property sales within the Council District for services, property purchases, and other projects","50% of net proceeds from the sale of surplus City property in each Council District.","For the acquisition of real property interests or the construction or maintenance of improvements upon real property owned by the City within the Council district for which the fund was created.","1/1/1997","97-0323","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=97-0323","171570","Administrative Code Section 5.500","No","No","No","No","No",,"No","1","false","Ruben Viramontes","(213) 978-1083","ruben.viramontes@lacity.org",,,,,
"2018","684","Council District 2 Real Property","0","324582.57","324582.57","827607.46","92789.24","243000","0","677396.7","677396.7","0","677396.7","10/11/2018","Special Purpose Fund","Governmental","Special Revenue","Public Works","14","City Clerk","Holds money from property sales within the Council District for services, property purchases, and other projects","50% of net proceeds from the sale of surplus City property in each Council District","For the acquisition of real property interests or the construction or maintenance of improvements upon real property owned by the City within the Council district for which the fund was created.","1/1/1997","97-0323","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=97-0323","171570","Administrative Code Section 5.500","No","No","No","No","No",,"No","2","false","Ruben Viramontes","(213) 978-1083","ruben.viramontes@lacity.org",,,,,
"2018","685","Council District 3 Real Property","0","91790.14","91790.14","147288","970538.41","0","0","1117826.41","1117826.41","0","1117826.41","10/11/2018","Special Purpose Fund","Governmental","Special Revenue","Public Works","14","City Clerk","Holds money from property sales within the Council District for services, property purchases, and other projects","50% of net proceeds from the sale of surplus City property in each Council District","For the acquisition of real property interests or the construction or maintenance of improvements upon real property owned by the City within the Council district for which the fund was created.","1/1/1997","97-0323","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=97-0323","171570","Administrative Code Section 5.500","No","No","No","No","No",,"No","3","false","Ruben Viramontes","(213) 978-1083","ruben.viramontes@lacity.org",,,,,
"2018","686","Council District 4 Real Property","0","185371.5","185371.5","467254.95","101158.05","88740.44","0","479672.56","479672.56","0","479672.56","10/11/2018","Special Purpose Fund","Governmental","Special Revenue","Public Works","14","City Clerk","Holds money from property sales within the Council District for services, property purchases, and other projects","50% of net proceeds from the sale of surplus City property in each Council District","For the acquisition of real property interests or the construction or maintenance of improvements upon real property owned by the City within the Council district for which the fund was created.","1/1/1997","97-0323","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=97-0323","171570","Administrative Code Section 5.500","No","No","No","No","No",,"No","4","false","Ruben Viramontes","(213) 978-1083","ruben.viramontes@lacity.org",,,,,
"2018","687","Council District 5 Real Property","0","311808.58","311808.58","463962.05","167974.39","150000","0","481936.44","481936.44","0","481936.44","10/11/2018","Special Purpose Fund","Governmental","Special Revenue","Public Works","14","City Clerk","Holds money from property sales within the Council District for services, property purchases, and other projects","50% of net proceeds from the sale of surplus City property in each Council District","For the acquisition of real property interests or the construction or maintenance of improvements upon real property owned by the City within the Council district for which the fund was created.","1/1/1997","97-0323","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=97-0323","171570","Administrative Code Section 5.500","No","No","No","No","No",,"No","5","false","Ruben Viramontes","(213) 978-1083","ruben.viramontes@lacity.org",,,,,
"2018","688","Council District 6 Real Property","0","216973.08","216973.08","137802.32","108712.74","110000","0","136515.06","136515.06","0","136515.06","10/11/2018","Special Purpose Fund","Governmental","Special Revenue","Public Works","14","City Clerk","Holds money from property sales within the Council District for services, property purchases, and other projects","50% of net proceeds from the sale of surplus City property in each Council District","For the acquisition of real property interests or the construction or maintenance of improvements upon real property owned by the City within the Council district for which the fund was created.","1/1/1997","97-0323","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=97-0323","171570","Administrative Code Section 5.5","No","No","No","No","No",,"No","6","false","Ruben Viramontes","(213) 978-1083","ruben.viramontes@lacity.org",,,,,
"2018","689","Council District 7 Real Property","0","192727.24","192727.24","166071.75","94790.94","100000","0","160862.69","160862.69","0","160862.69","10/11/2018","Special Purpose Fund","Governmental","Special Revenue","Public Works","14","City Clerk","Holds money from property sales within the Council District for services, property purchases, and other projects","50% of net proceeds from the sale of surplus City property in each Council District","For the acquisition of real property interests or the construction or maintenance of improvements upon real property owned by the City within the Council district for which the fund was created.","1/1/1997","97-0323","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=97-0323","171570","Administrative Code Section 5.500","No","No","No","No","No",,"No","7","false","Ruben Viramontes","(213) 978-1083","ruben.viramontes@lacity.org",,,,,
"2018","690","Council District 8 Real Property","0","176836.23","176836.23","455315.1","182776.45","0","0","638091.55","638091.55","0","638091.55","10/11/2018","Special Purpose Fund","Governmental","Special Revenue","Public Works","14","City Clerk","Holds money from property sales within the Council District for services, property purchases, and other projects","50% of net proceeds from the sale of surplus City property in each Council District","For the acquisition of real property interests or the construction or maintenance of improvements upon real property owned by the City within the Council district for which the fund was created.","1/1/1997","97-0323","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=97-0323","171570","Administrative Code Section 5.500","No","No","No","No","No",,"No","8","false","Ruben Viramontes","(213) 978-1083","ruben.viramontes@lacity.org",,,,,
"2018","691","Council District 9 Real Property","0","233344.67","233344.67","130518","104990.21","130000","0","105508.21","105508.21","0","105508.21","10/11/2018","Special Purpose Fund","Governmental","Special Revenue","Public Works","14","City Clerk","Holds money from property sales within the Council District for services, property purchases, and other projects","50% of net proceeds from the sale of surplus City property in each Council District","For the acquisition of real property interests or the construction or maintenance of improvements upon real property owned by the City within the Council district for which the fund was created.","1/1/1997","97-0323","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=97-0323","171570","Administrative Code Section 5.500","No","No","No","No","No",,"No","9","false","Ruben Viramontes","(213) 978-1083","ruben.viramontes@lacity.org",,,,,
"2018","692","Council District 10 Real Property","0","297389.35","297389.35","204621.9","112094.74","187647","0","129069.64","129069.64","0","129069.64","10/11/2018","Special Purpose Fund","Governmental","Special Revenue","Public Works","14","City Clerk","Holds money from property sales within the  Council District for services, property purchases, and other projects","50% of net proceeds from the sale of surplus City property in each  Council District","For the acquisition of real property interests or the construction or maintenance of improvements upon real property owned by the City within the Council district for which the fund was created.","1/1/1997","97-0323","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=97-0323","171570","Administrative Code Section 5.500","No","No","No","No","No",,"No","10","false","Ruben Viramontes","(213) 978-1083","ruben.viramontes@lacity.org",,,,,
"2018","693","Council District 11 Real Property","0","330202.33","330202.33","175824.55","158547.33","173853","0","160518.88","160518.88","0","160518.88","10/11/2018","Special Purpose Fund","Governmental","Special Revenue","Public Works","14","City Clerk","Holds money from property sales within the. Council District for services, property purchases, and other projects","50% of net proceeds from the sale of surplus City property in each  Council District","For the acquisition of real property interests or the construction or maintenance of improvements upon real property owned by the City within the Council district for which the fund was created.","1/1/1997","97-0323","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=97-0323","171570","Administrative Code Section 5.500","No","No","No","No","No",,"No","11","false","Ruben Viramontes","(213) 978-1083","ruben.viramontes@lacity.org",,,,,
"2018","705","Water Revenue","0","0","0","392347503.8","3007047833","3070736262","11558.79","328670633.9","328670633.9","34443.75","328636190.2","11/9/2018","Proprietary Dept.","Proprietary","Enterprise","Other","98","Water and Power","To be used for the operation of the Water Systems, administered by the Department of Water and Power  Board of Commissioners","Annual gross revenue from Water Systems","For uses approved by the  Department of Water and Power Board of Commissioners; including but not limited to personnel, administrative and capital costs of the Water System","6/30/1987",,,,"Charter Section 679 (a)","No","No","No","No","No",,"No","ALL","false","Jeffery L. Peltola","(213) 367-1347","jeff.peltola@ladwp.com",,,,,
"2018","694","Council District 12 Real Property","0","269265.29","269265.29","160257.59","109778.74","161528","0","108508.33","108508.33","0","108508.33","10/11/2018","Special Purpose Fund","Governmental","Special Revenue","Public Works","14","City Clerk","Holds money from property sales within the Council District for services, property purchases, and other projects","50% of net proceeds from the sale of surplus City property in each  Council District","For the acquisition of real property interests or the construction or maintenance of improvements upon real property owned by the City within the Council district for which the fund was created.","1/1/1997","97-0323","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=97-0323","171570","Administrative Code Section 5.500","No","No","No","No","No",,"No","12","false","Ruben Viramontes","(213) 978-1083","ruben.viramontes@lacity.org",,,,,
"2018","695","Council District 13 Real Property","0","176585.56","176585.56","108069.15","84560.97","93496","0","99134.12","99134.12","0","99134.12","10/11/2018","Special Purpose Fund","Governmental","Special Revenue","Public Works","14","City Clerk","Holds money from property sales within the Council District for services, property purchases, and other projects","50% of net proceeds from the sale of surplus City property in each  Council District","For the acquisition of real property interests or the construction or maintenance of improvements upon real property owned by the City within the Council district for which the fund was created.","1/1/1997","97-0323","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=97-0323","171570","Administrative Code Section 5.500","No","No","No","No","No",,"No","13","false","Ruben Viramontes","(213) 978-1083","ruben.viramontes@lacity.org",,,,,
"2018","696","Council District 14 Real Property","0","116615.29","116615.29","48206.56","117465.71","0","0","165672.27","165672.27","0","165672.27","10/11/2018","Special Purpose Fund","Governmental","Special Revenue","Public Works","14","City Clerk","Holds money from property sales within the Council District for services, property purchases, and other projects","50% of net proceeds from the sale of surplus City property in each  Council District","For the acquisition of real property interests or the construction or maintenance of improvements upon real property owned by the City within the Council district for which the fund was created.","1/1/1997","97-0323","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=97-0323","171570","Administrative Code Section 5.500","No","No","No","No","No",,"No","14","false","Ruben Viramontes","(213) 978-1083","ruben.viramontes@lacity.org",,,,,
"2018","697","Council District 15 Real Property","0","1079800.89","1079800.89","1378529.47","657485.53","438168.64","0","1597846.36","1597846.36","0","1597846.36","10/11/2018","Special Purpose Fund","Governmental","Special Revenue","Public Works","14","City Clerk","Holds money from property sales within the Council District for services, property purchases, and other projects","50% of net proceeds from the sale of surplus City property in each  Council District","For the acquisition of real property interests or the construction or maintenance of improvements upon real property owned by the City within the Council district for which the fund was created.","1/1/1997","97-0323","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=97-0323","171570","Administrative Code Section 5.500","No","No","No","No","No",,"No","15","false","Ruben Viramontes","(213) 978-1083","ruben.viramontes@lacity.org",,,,,
"2018","698","Parks Assessment","0","0","0","4732621.29","66547.4","0","-3000000","1799168.69","1799168.69","0","1799168.69","10/11/2018","Special Purpose Fund","Governmental","Capital Projects","Parks","50","City Administrative Officer","For receipt of the L.A. Lighting District 96-1 (Proposition K) assessment collections.","Assessments levied pursuant to the Proposition K Ballot Measure","For the acquisition of land, construction of capital improvements and maintenance of facilities constructed by the assessment district","5/28/1997","97-0031-S2","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=97-0031-S2","171605","Administrative Code Section 8.325","No","No","No","No","No",,"No","ALL","false","Melissa Fleming","(213) 978-7684","melissa.fleming@lacity.org",,"Department transferred $3.0 million to Fund 53K per CF 17-0924-S3, 4th Construction Progress Report, 5b.","Department transferred monies to other funds and should identify eligible uses for remaining funds",,
"2018","699","Sunshine Canyon Community Amenities","0","4410056.12","4410056.12","19731131.16","2877005.39","1867700.93","0","20740435.62","21380141.62","0","21380141.62","10/11/2018","Special Purpose Fund","Governmental","Special Revenue","Public Works","14","City Clerk","To finance community amenities within the vicinity of the Sunshine Canyon landfill.","The Controller is authorized to deposit payments into the Fund from Browning-Ferris Industries of California, Inc. (BFI) under the terms of the Settlement Agreement between the City of Los Angeles and BFI executed October 25, 1994.","Appropriations from the Fund shall be authorized by the City Council on a project-by-project basis. Used to finance community amenities in the vicinity of the Sunshine Canyon Landfill and amenities outside City limits if the County provides matching funds","1/2/1997","96-2112","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=96-2112","171420","Administrative Code Section 5.496","No","No","No","No","No",,"No","12","false","Ruben Viramontes","(213) 978-1083","ruben.viramontes@lacity.org",,,,,
"2018","700","Airport Revenue","0","0","0","1006676124","2458512023","2267256599","77231604.02","1275163152","1554146287","163463540.5","1390682747","11/8/2018","Proprietary Dept.","Proprietary","Enterprise","Other","4","Airports","To be used for the operation of the Airports, as administered by the Airport Commission","All funds derived from the use or operation of Los Angeles International Airport, including all rates, charges, rentals, fees and other compensations; all investments of the Fund or any funds derived therefrom in securities and indebtedness; all interest","For uses approved by the Board of Airport Commissioners; including but not limited to personnel, administrative, bond service and capital costs of the Airports","6/30/1987","95-1000-S4","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=95-1000-S4","170862","Charter Section 635","No","No","No","No","No",,"No","11","false","Wai (Rosalyn) Wong","(424) 646-7648","wwong@lawa.org",,,,,
