"fiscal_year","department_name","revenue_source_name","adopted_revenue_budget","amended_revenue_budget","revenue_budget","revenue_collected","revenue_collected_pct","fund_name","revenue_class_name","fund","revenue_source_code","revenue_class_code"
"2015","NON-DEPARTMENTAL - CAPITAL FINANCE ADMINISTRATION","INTERFD OPER TRANS-STAPLES ARENA","3837520",,"3837520","3837520","100","GENERAL FUND (GENERAL BUDGET)","INTERFUND OPERATING TRANSFER","100","5653","561"
"2015","NON-DEPARTMENTAL - GENERAL","DISASTER COST REIMB FEDERAL GV","3800000",,"3800000","488746","12.86","GENERAL FUND (GENERAL BUDGET)","REIMB FROM GRANTS","100","5425","542"
"2015","CITY ADMINISTRATIVE OFFICER","SERVICE TO WATER & POWER","3782828",,"3782828","1991609.26","52.65","GENERAL FUND (GENERAL BUDGET)","QUASI-EXTERNAL TRANSACTION","100","4596","459"
"2015","CULTURAL AFFAIRS","ARTS & CULTURAL FAC REL COST","3649276",,"3649276","3684582","100.97","GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER FUNDS","100","5332","530"
"2015","FIRE","HIGH-RISE INSPECTION FEE","3600000",,"3600000","3490185.29","96.95","GENERAL FUND (GENERAL BUDGET)","FIRE DEPT SERVICES","100","4121","411"
"2015","POLICE","REIMB FROM OTHER FUNDS","3600000",,"3600000","2190015.44","60.83","GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER FUNDS","100","5301","530"
"2015","FIRE","SERVICE TO WATER & POWER","3582000",,"3582000","1621432","45.27","GENERAL FUND (GENERAL BUDGET)","QUASI-EXTERNAL TRANSACTION","100","4596","459"
"2015","PUBLIC WORKS - SANITATION","STORMWTR POLLU ABATE REL COST","3435335",,"3435335","3435335","100","GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER FUNDS","100","5338","530"
"2015","LOS ANGELES HOUSING","INTERFD OPER TRANS-OTHER FUNDS","3989108","-554930.12","3434177.88","2921227.52","85.06","GENERAL FUND (GENERAL BUDGET)","INTERFUND OPERATING TRANSFER","100","5654","561"
"2015","LOS ANGELES HOUSING","ADDL INTERFD TRANS-OTHER FUNDS",,"3357496.28","3357496.28","2000564.37","59.59","GENERAL FUND (GENERAL BUDGET)","ADDL INTERFD OPERATING TRANSFER","100","5693","569"
"2015","BUILDING AND SAFETY","CODE VIOLATION INSPECTION FEE.","3350000",,"3350000","2103700.3","62.8","GENERAL FUND (GENERAL BUDGET)","OTHER CURRENT SERVICE CHARGES","100","4675","465"
"2015","CITY PLANNING","REIMB FROM OTHER FUNDS","3326068",,"3326068","1039279.25","31.25","GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER FUNDS","100","5301","530"
"2015","NON-DEPARTMENTAL - GENERAL","RESIDENTIAL DEVELOPMENT TAX","3280000",,"3280000","4365011.38","133.08","GENERAL FUND (GENERAL BUDGET)","CONSTRUCTION DEVELOPMENT TAXES","100","3122","312"
"2015","INFORMATION TECHNOLOGY AGENCY","TELECOM LIQ DAMAGES REL COST","3277147",,"3277147","3131147","95.54","GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER FUNDS","100","5339","530"
"2015","LOS ANGELES HOUSING","RENT CONTROL RELATED COST","3215298",,"3215298","2571858.93","79.99","GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER FUNDS","100","5329","530"
"2015","POLICE","COST REIMBURSEMENT FROM LIBRARY","3166727",,"3166727","2653431.48","83.79","GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER FUNDS","100","5370","530"
"2015","PUBLIC WORKS - BOARD OF PUBLIC WORKS","ADDL INTERFD TRANS-OTHER FUNDS",,"3128143.08","3128143.08","2357471.08","75.36","GENERAL FUND (GENERAL BUDGET)","ADDL INTERFD OPERATING TRANSFER","100","5693","569"
"2015","LOS ANGELES HOUSING","ADDL INTERFD TRANS-RES FD NON REIM",,"3082565","3082565","2728902","88.53","GENERAL FUND (GENERAL BUDGET)","ADDL INTERFD OPERATING TRANSFER","100","5692","569"
"2015","LOS ANGELES HOUSING","COMMUNITY DEV TR RELATED COST","3018316",,"3018316","2892474.31","95.83","GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER FUNDS","100","5334","530"
"2015","FIRE","CONTINUING PERMITS SECTION5704","3000000",,"3000000","3956594.38","131.89","GENERAL FUND (GENERAL BUDGET)","FIRE DEPT SERVICES","100","4111","411"
"2015","GENERAL SERVICES","LABORATORY TESTING FEES","3000000",,"3000000","3685562","122.85","GENERAL FUND (GENERAL BUDGET)","ENGR INSPECTION & OTHER CHARGES","100","4227","420"
"2015","NON-DEPARTMENTAL - GENERAL","FRANCHISE INCOME-TAXI CABS","3000000",,"3000000","3132067.13","104.4","GENERAL FUND (GENERAL BUDGET)","FRANCHISES INCOME","100","3065","306"
"2015","CITY ATTORNEY","ADDL INTERFD TRANS-OTHER FUNDS",,"2999624.77","2999624.77","1944249.14","64.82","GENERAL FUND (GENERAL BUDGET)","ADDL INTERFD OPERATING TRANSFER","100","5693","569"
"2015","PUBLIC WORKS - SANITATION","CITYWIDE RECYCLING REL COST","2998903",,"2998903","2998903","100","GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER FUNDS","100","5357","530"
"2015","PERSONNEL","SERVICE TO WATER & POWER","2973486",,"2973486","3178717.66","106.9","GENERAL FUND (GENERAL BUDGET)","QUASI-EXTERNAL TRANSACTION","100","4596","459"
"2015","NON-DEPARTMENTAL - GENERAL","FRANCHISE INCOME-POLICE GARAGE","2940000",,"2940000","2994847.51","101.87","GENERAL FUND (GENERAL BUDGET)","FRANCHISES INCOME","100","3068","306"
"2015","LOS ANGELES HOUSING","INTERFD OPER TRANS-HOME INVEST","2923028",,"2923028","2923028","100","GENERAL FUND (GENERAL BUDGET)","INTERFUND OPERATING TRANSFER","100","5641","561"
"2015","PUBLIC WORKS - CONTRACT ADMINISTRATION","SERVICE TO HARBOR","2904440",,"2904440","2395170.61","82.47","GENERAL FUND (GENERAL BUDGET)","QUASI-EXTERNAL TRANSACTION","100","4597","459"
"2015","PUBLIC WORKS - SANITATION","INTERFD OPER TRANS-HSEHOLD HZRD","2847474",,"2847474","2615251.28","91.84","GENERAL FUND (GENERAL BUDGET)","INTERFUND OPERATING TRANSFER","100","5644","561"
"2015","PERSONNEL","INTERFD OPER TRANS-EMP RIDESHARE","2827110",,"2827110","1991427.59","70.44","GENERAL FUND (GENERAL BUDGET)","INTERFUND OPERATING TRANSFER","100","5636","561"
"2015","NON-DEPARTMENTAL - GENERAL","DISASTER COST REIMB STATE GOVT","2820000",,"2820000","249426","8.84","GENERAL FUND (GENERAL BUDGET)","REIMB FROM GRANTS","100","5426","542"
"2015","CITY ETHICS COMMISSION","INTERFD OPER TRANS-CITY ETHICS COM","2805356",,"2805356","2409951.51","85.91","GENERAL FUND (GENERAL BUDGET)","INTERFUND OPERATING TRANSFER","100","5631","561"
"2015","PUBLIC WORKS - BOARD OF PUBLIC WORKS","INTERFD OPER TRANS-SEWER CONS","2759508","-14424","2745084","2497488","90.98","GENERAL FUND (GENERAL BUDGET)","INTERFUND OPERATING TRANSFER","100","5615","561"
"2015","NON-DEPARTMENTAL - UNAPPROPRIATED BALANCE","INTERFD OPER TRANS-TELECOM DEV","2730159",,"2730159",,,"GENERAL FUND (GENERAL BUDGET)","INTERFUND OPERATING TRANSFER","100","5630","561"
"2015","FIRE","FIRE SERVICES FOR SAN FERNANDO","2700000",,"2700000","2969721","109.99","GENERAL FUND (GENERAL BUDGET)","FIRE DEPT SERVICES","100","4114","411"
"2015","PUBLIC WORKS - SANITATION","ADDL INTERFD TRANS-OTHER FUNDS",,"2676101.22","2676101.22","1812100.74","67.71","GENERAL FUND (GENERAL BUDGET)","ADDL INTERFD OPERATING TRANSFER","100","5693","569"
"2015","PUBLIC WORKS - ENGINEERING","INTERFD OPER TRANS-STORMWTR POL","2626598",,"2626598","2500000","95.18","GENERAL FUND (GENERAL BUDGET)","INTERFUND OPERATING TRANSFER","100","5635","561"
"2015","FIRE","NON-CONTINUING PERMITS","2600000",,"2600000","2525135.55","97.12","GENERAL FUND (GENERAL BUDGET)","FIRE DEPT SERVICES","100","4112","411"
"2015","OFFICE OF FINANCE","MISCELLANEOUS SERVICE CHARGES","2600000",,"2600000","2675176.36","102.89","GENERAL FUND (GENERAL BUDGET)","OTHER CURRENT SERVICE CHARGES","100","4651","465"
"2015","NON-DEPARTMENTAL - GENERAL","TRANSIT SHELTER INCOME","2500000",,"2500000","2574492.63","102.98","GENERAL FUND (GENERAL BUDGET)","OTHER CURRENT SERVICE CHARGES","100","4652","465"
"2015","NON-DEPARTMENTAL - GENERAL","CIVIC CENTER COMMERCIALPARKING","2500000",,"2500000","2733485.16","109.34","GENERAL FUND (GENERAL BUDGET)","PARKING REVENUES","100","4492","449"
"2015","NON-DEPARTMENTAL - GENERAL","LAW ENFORCEMENT","2500000",,"2500000",,,"GENERAL FUND (GENERAL BUDGET)","REIMB FROM GRANTS","100","5423","542"
"2015","NON-DEPARTMENTAL - GENERAL","MUNICIPAL COURT FINES","2500000",,"2500000","2555800.96","102.23","GENERAL FUND (GENERAL BUDGET)","VEHICLE CODE FINES","100","4802","480"
"2015","INFORMATION TECHNOLOGY AGENCY","ADDL INTERFD TRANS-OTHER FUNDS",,"2460464.37","2460464.37","2316413.57","94.15","GENERAL FUND (GENERAL BUDGET)","ADDL INTERFD OPERATING TRANSFER","100","5693","569"
"2015","GENERAL SERVICES","INTERFD OPER TRANS-OTHER FUNDS","2434130",,"2434130","2339974","96.13","GENERAL FUND (GENERAL BUDGET)","INTERFUND OPERATING TRANSFER","100","5654","561"
"2015","PUBLIC WORKS - CONTRACT ADMINISTRATION","INTERFD OPER TRANS-PROP C","2405612",,"2405612","2152232.8","89.47","GENERAL FUND (GENERAL BUDGET)","INTERFUND OPERATING TRANSFER","100","5638","561"
"2015","ECONOMIC AND WORKFORCE DEVELOPMENT DEPARTMENT","INTRFD OPER TRANS-COM DEV TRUST","3112862","-722108","2390754","1881126.43","78.68","GENERAL FUND (GENERAL BUDGET)","INTERFUND OPERATING TRANSFER","100","5626","561"
"2015","AGING","INTERFD OPER TRANS-OLDER AMER","2746480","-356984","2389496","1634232.16","68.39","GENERAL FUND (GENERAL BUDGET)","INTERFUND OPERATING TRANSFER","100","5622","561"
"2015","CITY ATTORNEY","RELATED COST REIMB-OTHERS","2369989",,"2369989","2186538.16","92.26","GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER FUNDS","100","5361","530"
"2015","PUBLIC WORKS - STREET SERVICES","INTERFD OPER TRANS-PROP A","2351477",,"2351477","2351477","100","GENERAL FUND (GENERAL BUDGET)","INTERFUND OPERATING TRANSFER","100","5616","561"
"2015","NON-DEPARTMENTAL - CAPITAL FINANCE ADMINISTRATION","INTERFD OPER TRANS-BLDG&SAFETY ENTRPRSE","2345574",,"2345574","2345574","100","GENERAL FUND (GENERAL BUDGET)","INTERFUND OPERATING TRANSFER","100","5656","561"
"2015","TRANSPORTATION","INTERFD OPER TRANS-OTHER FUNDS","2338736",,"2338736","1277969.23","54.64","GENERAL FUND (GENERAL BUDGET)","INTERFUND OPERATING TRANSFER","100","5654","561"
"2015","LOS ANGELES HOUSING","INTERFD OPER TRANS- MUN HSING FIN","2307786","-499","2307287","2307287","100","GENERAL FUND (GENERAL BUDGET)","INTERFUND OPERATING TRANSFER","100","5650","561"
"2015","TRANSPORTATION","INTERFD OPER TRANS-MEASURE R LOCAL RET","2276376",,"2276376","2276376","100","GENERAL FUND (GENERAL BUDGET)","INTERFUND OPERATING TRANSFER","100","5659","561"
"2015","ECONOMIC AND WORKFORCE DEVELOPMENT DEPARTMENT","RELATED COST REIMB-OTHERS","2260088",,"2260088","156057.6","6.9","GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER FUNDS","100","5361","530"
"2015","BUILDING AND SAFETY","NON-COMPLIANCE FEE","2220000",,"2220000","1242382.96","55.96","GENERAL FUND (GENERAL BUDGET)","ENGR INSPECTION & OTHER CHARGES","100","4224","420"
"2015","PUBLIC WORKS - STREET SERVICES","STREET REPAIRS-WATER BLOWOUTS","2200000",,"2200000","2310174.04","105.01","GENERAL FUND (GENERAL BUDGET)","STREET SIDEWALK & CURB REPAIRS","100","4281","428"
"2015","PUBLIC WORKS - ENGINEERING","B PERMITS","2196750",,"2196750",,,"GENERAL FUND (GENERAL BUDGET)","STREETS AND CURB PERMITS","100","3242","324"
"2015","NON-DEPARTMENTAL - CAPITAL FINANCE ADMINISTRATION","REIM FR US TREAS-INT RZ ECO BD","2178359",,"2178359","1596234.87","73.28","GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER AGENGIES","100","3812","381"
"2015","ECONOMIC AND WORKFORCE DEVELOPMENT DEPARTMENT","INTERFD OPER TRANS-OTHER FUNDS","3209825","-1057699","2152126","1457377.73","67.72","GENERAL FUND (GENERAL BUDGET)","INTERFUND OPERATING TRANSFER","100","5654","561"
"2015","ANIMAL SERVICES","DOG LICENSES","2150000",,"2150000","1726693.34","80.31","GENERAL FUND (GENERAL BUDGET)","ANIMAL LICENSES","100","3201","320"
"2015","PUBLIC WORKS - ENGINEERING","U PERMITS","2146750",,"2146750","2447910.13000003","114.03","GENERAL FUND (GENERAL BUDGET)","STREETS AND CURB PERMITS","100","3244","324"
"2015","NEIGHBORHOOD EMPOWERMENT","INTERFD OPER TRANS-NEIGHB EMPWR","2096708","-31516.98","2065191.02","1962349.82","95.02","GENERAL FUND (GENERAL BUDGET)","INTERFUND OPERATING TRANSFER","100","5652","561"
"2015","PUBLIC WORKS - ENGINEERING","GAS TAX PROJECTS","2062863",,"2062863","2062863","100","GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER FUNDS","100","5304","530"
"2015","CITY ATTORNEY","REIMB FROM OTHER FUNDS","2048746",,"2048746","2658238.45","129.75","GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER FUNDS","100","5301","530"
"2015","FIRE","GROUND EMERGENCY MEDICAL TRANSPORT","2035062",,"2035062","4827438","237.21","GENERAL FUND (GENERAL BUDGET)","FIRST AID & AMBULANCE CHARGES","100","4453","445"
"2015","PUBLIC WORKS - CONTRACT ADMINISTRATION","B PERMITS","2000000",,"2000000",,,"GENERAL FUND (GENERAL BUDGET)","STREETS AND CURB PERMITS","100","3242","324"
"2015","CITY ATTORNEY","CITY ATTY SUBROGATION REVENUE","2000000",,"2000000","1149676.19","57.48","GENERAL FUND (GENERAL BUDGET)","DAMAGE SETTLEMENTS","100","5125","512"
"2015","TRANSPORTATION","REIMB OF RELATED COST-PR YR","2000000",,"2000000","3100017.51","155","GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER FUNDS","100","5331","530"
"2015","NON-DEPARTMENTAL - GENERAL","FRANCHISE INCOME-PIPE LINES","2000000",,"2000000","2025030.3","101.25","GENERAL FUND (GENERAL BUDGET)","FRANCHISES INCOME","100","3063","306"
"2015","GENERAL SERVICES","INTERFD OPER TRANS-SP GAS TAX","1972669",,"1972669","1972669","100","GENERAL FUND (GENERAL BUDGET)","INTERFUND OPERATING TRANSFER","100","5627","561"
"2015","PUBLIC WORKS - BOARD OF PUBLIC WORKS","SEWER CONS & MAIN RELATED COST","1929687",,"1929687","1929687","100","GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER FUNDS","100","5328","530"
"2015","NON-DEPARTMENTAL - GENERAL","SERVICE TO AIRPORTS","1873389",,"1873389","524242.43","27.98","GENERAL FUND (GENERAL BUDGET)","QUASI-EXTERNAL TRANSACTION","100","4595","459"
"2015","CITY PLANNING","CITY PLANNING SYSTEMS REL COST","1844681",,"1844681","1844681","100","GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER FUNDS","100","5358","530"
"2015","PUBLIC WORKS - CONTRACT ADMINISTRATION","SPECIAL EXCAVATION INSPECTION","1800000",,"1800000","4102827.27000006","227.93","GENERAL FUND (GENERAL BUDGET)","ENGR INSPECTION & OTHER CHARGES","100","4229","420"
"2015","FIRE","INSPECTION RESTITUTION","1800000",,"1800000","806938.23","44.83","GENERAL FUND (GENERAL BUDGET)","FIRE DEPT SERVICES","100","4116","411"
"2015","POLICE","PHOTOCOPIES RPT -POLICE","1800000",,"1800000","1890089","105","GENERAL FUND (GENERAL BUDGET)","POLICE DEPT SERVICES","100","4072","407"
"2015","FIRE","FILMING PERMITS","1800000",,"1800000","2036415.84","113.13","GENERAL FUND (GENERAL BUDGET)","OTHER LICENSES & PERMITS","100","3282","328"
"2015","PUBLIC WORKS - STREET SERVICES","INTERFD OPER TRANS-TRAFFIC SAFETY","1787180",,"1787180","1684884","94.28","GENERAL FUND (GENERAL BUDGET)","INTERFUND OPERATING TRANSFER","100","5628","561"
"2015","PUBLIC WORKS - STREET SERVICES","PROP A LOCAL TRANSIT REL COST","1765303",,"1765303","189003.82","10.71","GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER FUNDS","100","5337","530"
"2015","NON-DEPARTMENTAL - GENERAL","VEHICLE LICENSE FEE","1700000",,"1700000","1678065.69","98.71","GENERAL FUND (GENERAL BUDGET)","VEHICLE LICENSE FEE","100","3321","332"
"2015","TRANSPORTATION","FILMING PERMITS","1653000",,"1653000","2093276.11","126.63","GENERAL FUND (GENERAL BUDGET)","OTHER LICENSES & PERMITS","100","3282","328"
"2015","POLICE","INTERFD OPER TRANS-SEWER CONS","1645942",,"1645942","1645942","100","GENERAL FUND (GENERAL BUDGET)","INTERFUND OPERATING TRANSFER","100","5615","561"
"2015","PERSONNEL","INTERFD OPER TRANS-SEWER CONS","1645371",,"1645371","1645371","100","GENERAL FUND (GENERAL BUDGET)","INTERFUND OPERATING TRANSFER","100","5615","561"
"2015","PUBLIC WORKS - STREET LIGHTING","INTERFD OPER TRANS-PROP C","1629700",,"1629700","1375922.68","84.43","GENERAL FUND (GENERAL BUDGET)","INTERFUND OPERATING TRANSFER","100","5638","561"
"2015","NON-DEPARTMENTAL - CAPITAL FINANCE ADMINISTRATION","INTERFD OPER TRANS-SEWER CONS","1625154",,"1625154","1625154","100","GENERAL FUND (GENERAL BUDGET)","INTERFUND OPERATING TRANSFER","100","5615","561"
"2015","PUBLIC WORKS - BOARD OF PUBLIC WORKS","ADDL INTERFD TRANS-RES FD NON REIM",,"1590196","1590196","1590196","100","GENERAL FUND (GENERAL BUDGET)","ADDL INTERFD OPERATING TRANSFER","100","5692","569"
"2015","POLICE","REIMB FROM OTHER AGENCIES","1570000",,"1570000","1473616.82","93.86","GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER AGENGIES","100","3811","381"
"2015","CITY ATTORNEY","TOBACCO RETAILER PERMITS","1560000",,"1560000","1496018.35","95.9","GENERAL FUND (GENERAL BUDGET)","OTHER LICENSES & PERMITS","100","3291","328"
"2015","POLICE","ESCHEATMENT","1500000",,"1500000","1433758.29","95.58","GENERAL FUND (GENERAL BUDGET)","FORFEITURES & PENALTIES","100","4834","483"
"2015","LOS ANGELES HOUSING","RELATED COST REIMB-OTHERS","1496167",,"1496167","1395968.98","93.3","GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER FUNDS","100","5361","530"
"2015","GENERAL SERVICES","INTERFD OPER TRANS-BLDG&SAFETY ENTRPRSE","1491582",,"1491582","1491582","100","GENERAL FUND (GENERAL BUDGET)","INTERFUND OPERATING TRANSFER","100","5656","561"
"2015","TRANSPORTATION","VEHICLE APPLICATION","1472000",,"1472000","1442561.1","98","GENERAL FUND (GENERAL BUDGET)","OTHER LICENSES & PERMITS","100","3287","328"
"2015","GENERAL SERVICES","INTERFD OPER TRANS-MEASURE R LOCAL RET","1457560",,"1457560","1457560","100","GENERAL FUND (GENERAL BUDGET)","INTERFUND OPERATING TRANSFER","100","5659","561"
"2015","LOS ANGELES CITY TOURISM DEPARTMENT","INTERFD OPER TRANS-AUD REV","1535732","-78909.25","1456822.75","1204058.7","82.65","GENERAL FUND (GENERAL BUDGET)","INTERFUND OPERATING TRANSFER","100","5614","561"
"2015","TRANSPORTATION","RELATED COST REIMB-OTHERS","1453344",,"1453344","990.84","0.07","GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER FUNDS","100","5361","530"
"2015","EL PUEBLO DE LOS ANGELES HISTORICAL MONUMENT AUTHORITY","INTERFD OPER TRANS-OTHER FUNDS","1452765","-521.28","1452243.72","1282830.23","88.33","GENERAL FUND (GENERAL BUDGET)","INTERFUND OPERATING TRANSFER","100","5654","561"
"2015","TRANSPORTATION","INTERFD OPER TRANS-MOBIL SRC AIR","1429016",,"1429016","1381319.4","96.66","GENERAL FUND (GENERAL BUDGET)","INTERFUND OPERATING TRANSFER","100","5637","561"
"2015","GENERAL SERVICES","SALVAGE RECEIPTS","1375000",,"1375000","2121069.51","154.26","GENERAL FUND (GENERAL BUDGET)","SALE OF FIXED ASSETS","100","5142","514"
"2015","PUBLIC WORKS - STREET SERVICES","STORMWTR POLLU ABATE REL COST","1373936",,"1373936","1373936","100","GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER FUNDS","100","5338","530"
"2015","PUBLIC WORKS - CONTRACT ADMINISTRATION","ADDL INTERFD TRANS-OTHER FUNDS",,"1363741.28","1363741.28","1335861.54","97.96","GENERAL FUND (GENERAL BUDGET)","ADDL INTERFD OPERATING TRANSFER","100","5693","569"
"2015","TRANSPORTATION","MOBILE SRC AIR POLLUT REL COST","1335701",,"1335701","920145","68.89","GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER FUNDS","100","5336","530"
"2015","TRANSPORTATION","REIMB-METRO RAIL PROJECT","1330661",,"1330661","1361076.74","102.29","GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER FUNDS","100","5311","530"
"2015","PUBLIC WORKS - ENGINEERING","PROPOSITION K FUNDS","1300000",,"1300000","1300000","100","GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER FUNDS","100","5322","530"
"2015","FIRE","BRUSH CLEARANCE RESTITUTION","1300000",,"1300000","1766193.58","135.86","GENERAL FUND (GENERAL BUDGET)","FIRE DEPT SERVICES","100","4123","411"
"2015","FIRE","FIRE SAFETY OFF COST RECOVERY","1300000",,"1300000","1498559.51","115.27","GENERAL FUND (GENERAL BUDGET)","FIRE DEPT SERVICES","100","4113","411"
"2015","EMERGENCY MANAGEMENT","ADDL INTERFD TRANS-OTHER FUNDS",,"1298471.56","1298471.56","987581.35","76.06","GENERAL FUND (GENERAL BUDGET)","ADDL INTERFD OPERATING TRANSFER","100","5693","569"
"2015","PERSONNEL","SEWER CONS & MAIN RELATED COST","1291003",,"1291003","1291003","100","GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER FUNDS","100","5328","530"
"2015","PUBLIC WORKS - STREET LIGHTING","INTERFD OPER TRANS-SP GAS TAX","1290074",,"1290074","1290074","100","GENERAL FUND (GENERAL BUDGET)","INTERFUND OPERATING TRANSFER","100","5627","561"
"2015","INFORMATION TECHNOLOGY AGENCY","ADDL INTERFD TRANS-RES FD NON REIM",,"1279655","1279655","962728","75.23","GENERAL FUND (GENERAL BUDGET)","ADDL INTERFD OPERATING TRANSFER","100","5692","569"
"2015","GENERAL SERVICES","REIMBURSEMENT OF EXPENDITURES","1270000",,"1270000","1460183.36","114.98","GENERAL FUND (GENERAL BUDGET)","MISCELLANEOUS REVENUES","100","5161","516"
"2015","BUILDING AND SAFETY","LOCAL ENFORCEMENT AGENCY FEES","1260000",,"1260000","1363893.77","108.25","GENERAL FUND (GENERAL BUDGET)","OTHER LICENSES & PERMITS","100","3284","328"
"2015","TRANSPORTATION","B PERMITS","1257000",,"1257000","34000","2.7","GENERAL FUND (GENERAL BUDGET)","STREETS AND CURB PERMITS","100","3242","324"
"2015","TRANSPORTATION","GAS TAX PROJECTS","1248979",,"1248979","1248979","100","GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER FUNDS","100","5304","530"
"2015","PUBLIC WORKS - ENGINEERING","BUILDING PERMITS- REGULAR","1246750",,"1246750","1354998.42","108.68","GENERAL FUND (GENERAL BUDGET)","CONSTRUCTION PERMITS","100","3225","322"
"2015","PUBLIC WORKS - ENGINEERING","REIMB-METRO RAIL PROJECT","1207000",,"1207000","1262967.32","104.64","GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER FUNDS","100","5311","530"
"2015","POLICE","MISCELLANEOUS-POLICE SERVICES","1200000",,"1200000","820536.51","68.38","GENERAL FUND (GENERAL BUDGET)","POLICE DEPT SERVICES","100","4086","407"
"2015","PERSONNEL","SERVICE TO AIRPORTS","1177247",,"1177247","1152606.5","97.91","GENERAL FUND (GENERAL BUDGET)","QUASI-EXTERNAL TRANSACTION","100","4595","459"
"2015","CITY ADMINISTRATIVE OFFICER","ADDL INTERFD TRANS-RES FD NON REIM",,"1140100","1140100","1140100","100","GENERAL FUND (GENERAL BUDGET)","ADDL INTERFD OPERATING TRANSFER","100","5692","569"
"2015","NON-DEPARTMENTAL - GENERAL CITY PURPOSES","ADDL INTERFD TRANS-OTHER FUNDS",,"1135794.41","1135794.41","755794.41","66.54","GENERAL FUND (GENERAL BUDGET)","ADDL INTERFD OPERATING TRANSFER","100","5693","569"
"2015","LOS ANGELES HOUSING","INTERFD OPER TRANS-COM SERV ADM","1133106",,"1133106","965514.51","85.21","GENERAL FUND (GENERAL BUDGET)","INTERFUND OPERATING TRANSFER","100","5623","561"
"2015","PERSONNEL","INTERFD OPER TRANS-BLDG&SAFETY ENTRPRSE","1133069",,"1133069","897007.84","79.17","GENERAL FUND (GENERAL BUDGET)","INTERFUND OPERATING TRANSFER","100","5656","561"
"2015","PUBLIC WORKS - SANITATION","REIMB-MULTI FAMILY BULKY ITEM","1127260",,"1127260","1127260","100","GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER FUNDS","100","5325","530"
"2015","PUBLIC WORKS - ENGINEERING","REIMB FROM OTHER FUNDS","1127000",,"1127000","836748.32","74.25","GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER FUNDS","100","5301","530"
"2015","FIRE","BRUSH REMOVALS","1100000",,"1100000","1240614.01","112.78","GENERAL FUND (GENERAL BUDGET)","ASSESSMENTS","100","3177","317"
"2015","PUBLIC WORKS - STREET SERVICES","REIMB-METRO RAIL PROJECT","1081013",,"1081013","670306.46","62.01","GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER FUNDS","100","5311","530"
"2015","PUBLIC WORKS - ENGINEERING","LATERAL SUPPORT SHORING FEE","1073669",,"1073669","2393517.23","222.93","GENERAL FUND (GENERAL BUDGET)","STREETS AND CURB PERMITS","100","3252","324"
"2015","OFFICE OF FINANCE","SERVICE TO WATER & POWER","1072785",,"1072785","685863","63.93","GENERAL FUND (GENERAL BUDGET)","QUASI-EXTERNAL TRANSACTION","100","4596","459"
"2015","TRANSPORTATION","DRIVER PERMIT","1057000",,"1057000","897464.09","84.91","GENERAL FUND (GENERAL BUDGET)","OTHER LICENSES & PERMITS","100","3289","328"
"2015","TRANSPORTATION","TRANSPORTATION CONTROL SERVICES","1053000",,"1053000","1333218.49","126.61","GENERAL FUND (GENERAL BUDGET)","OTHER GEN GOVT SERVICES","100","4355","432"
"2015","CITY ATTORNEY","CA SERV RENDERED TO HSG AUTHO","1040000",,"1040000","1260934.68","121.24","GENERAL FUND (GENERAL BUDGET)","OTHER GEN GOVT SERVICES","100","4351","432"
"2015","PUBLIC WORKS - SANITATION","REIMB PROP O STORM WATER CLEAN","1033837",,"1033837",,,"GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER FUNDS","100","5323","530"
