"fiscal_year","fiscal_month_name","department_name","account_name","expenditures","fund_name","account_group_name","account_group","fiscal_month_number","fiscal_period","fund","department","account"
"2022","MARCH","CITY ATTORNEY","PROTECTING SAN PEDRO","10331.5","LEGAL FEES REIMBURSEMENT SPECIAL FUND",,,"9","202209","57H","12","123C6V"
"2022","MARCH","CITY CLERK","SALARIES GENERAL","716599.17","GENERAL FUND (GENERAL BUDGET)","SALARIES AND BENEFITS","SAL","9","202209","100","14","001010"
"2022","MARCH","CITY CLERK","SALARIES AS NEEDED","234780.45","GENERAL FUND (GENERAL BUDGET)","SALARIES AND BENEFITS","SAL","9","202209","100","14","001070"
"2022","MARCH","CITY CLERK","OVERTIME GENERAL","28843.54","GENERAL FUND (GENERAL BUDGET)","SALARIES AND BENEFITS","SAL","9","202209","100","14","001090"
"2022","MARCH","CITY CLERK","CONTRACTUAL SERVICES","3873.41","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","14","003040"
"2022","MARCH","CITY CLERK","TRANSPORTATION","500","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","14","003310"
"2022","MARCH","CITY CLERK","ELECTIONS","69949.76","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","14","004170"
"2022","MARCH","CITY CLERK","OFFICE AND ADMINISTRATIVE","9056.21","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","14","006010"
"2022","MARCH","CITY CLERK","BID  GENERAL","1013033.85","DOWNTOWN CTR BUS IMPROV DISTR",,,"9","202209","40Q","14","140301"
"2022","MARCH","CITY CLERK","BID  GENERAL","290342.24","FIGUEROA CORRIDOR BUS IMPROVE",,,"9","202209","40S","14","140301"
"2022","MARCH","CITY CLERK","BID  GENERAL","14055.92","LARCHMONT VILLAGE BUS IMPROVE",,,"9","202209","40T","14","140301"
"2022","MARCH","CITY CLERK","BID  GENERAL","7422.95","TARZANA BUSINESS IMPROVE DISTR",,,"9","202209","41S","14","140301"
"2022","MARCH","CITY CLERK","BID  GENERAL","301917.62","LA DOWNTOWN INDUSTR BUS IMPROV",,,"9","202209","41T","14","140301"
"2022","MARCH","CITY CLERK","BID  GENERAL","250899.66","HISTORIC CORE BUS IMPROVE DIST",,,"9","202209","41U","14","140301"
"2022","MARCH","CITY CLERK","BID  GENERAL","88630.48","STUDIO CITY BUS IMPROV DISTRIC",,,"9","202209","42M","14","140301"
"2022","MARCH","CITY CLERK","BID  GENERAL","23524.84","CANOGA PARK BUS IMPROV DISTRIC",,,"9","202209","42N","14","140301"
"2022","MARCH","CITY CLERK","BID  GENERAL","37485.93","GRANADA HILLS PROP & BUS IMPRO",,,"9","202209","42S","14","140301"
"2022","MARCH","CITY CLERK","BID  GENERAL","117114.27","HOLLYWOOD MEDIA DP & BUS IMPRO",,,"9","202209","42X","14","140301"
"2022","MARCH","CITY CLERK","BID  GENERAL","101561.18","SHERMAN OAKS BUS IMPR DISTR",,,"9","202209","43J","14","140301"
"2022","MARCH","CITY CLERK","BID  GENERAL","468445.96","LA CHINATOWN BUSINESS IMPR DIS",,,"9","202209","44K","14","140301"
"2022","MARCH","CITY CLERK","BID  GENERAL","19698.28","LINCOLN HEIGHTS INDUS ZONE BID",,,"9","202209","44L","14","140301"
"2022","MARCH","CITY CLERK","BID  GENERAL","24986.76","ENCINO BUSINESS IMPROVEMENT DI",,,"9","202209","44M","14","140301"
"2022","MARCH","CITY CLERK","BID  GENERAL","1192134.21","HOLLYWOOD ENTERTAINMENT BID",,,"9","202209","45J","14","140301"
"2022","MARCH","CITY CLERK","BID  GENERAL","47677.13","HIGHLAND PARK BUSINESS IMPROV",,,"9","202209","45K","14","140301"
"2022","MARCH","CITY CLERK","BID  GENERAL","2502.04","SUNSET & VINE BUSINESS IMPROV",,,"9","202209","46H","14","140301"
"2022","MARCH","CITY CLERK","BID  GENERAL","8261.24","BRENTWOOD WILLAGE BID FUND",,,"9","202209","46J","14","140301"
"2022","MARCH","CITY CLERK","BID  GENERAL","281709.96","SOUTH PARK BUSINESS IMPROV",,,"9","202209","48A","14","140301"
"2022","MARCH","CITY CLERK","BID  GENERAL","81816.24","EAST HOLLYWOOD PROPERTY BID",,,"9","202209","49L","14","140301"
"2022","MARCH","CITY CLERK","BID  GENERAL","49828.61","NORTH HOLLYWOOD TRANSIT BID",,,"9","202209","49R","14","140301"
"2022","MARCH","CITY CLERK","BID  GENERAL","153332.77","WESTCHESTER BUS IMPROV DIST",,,"9","202209","49X","14","140301"
"2022","MARCH","CITY CLERK","BID  GENERAL","386502.69","HIST WATERFRONT SAN PEDRO BID",,,"9","202209","50L","14","140301"
"2022","MARCH","CITY CLERK","BID  GENERAL","53451.28","LINCOLN HTS BUS & COMM BEN BID",,,"9","202209","50M","14","140301"
"2022","MARCH","CITY CLERK","BID  GENERAL","187312.47","CENTURY CITY BUS IMPROV DIST",,,"9","202209","50Q","14","140301"
"2022","MARCH","CITY CLERK","BID  GENERAL","224655.16","WESTWOOD BUSINESS IMPROV DIST",,,"9","202209","53S","14","140301"
"2022","MARCH","CITY CLERK","BID  GENERAL","3358238.8","LOS ANGELES TOURISM MARKETING DISTRICT",,,"9","202209","53U","14","140301"
"2022","MARCH","CITY CLERK","BID  GENERAL","137444.78","MELROSE BUSINESS IMPROVEMENT DISTRICT FUND",,,"9","202209","55W","14","140301"
"2022","MARCH","CITY CLERK","BID  GENERAL","116657.25","ARTS DISTRICT LOS ANGELES BID",,,"9","202209","56B","14","140301"
"2022","MARCH","CITY CLERK","BUREAU OF STREET SERVICES","22883.16","ATHENS SERVICES COMMUNITY BENEFITS TRUST FUND",,,"9","202209","56W","14","14V186"
"2022","MARCH","CITY CLERK","BID  GENERAL","29179.31","PACIFIC PALISADES BUSINESS IMPROVEMENT DISTRICT FUND",,,"9","202209","57V","14","140301"
"2022","MARCH","CITY CLERK","BID  GENERAL","713382.58","VENICE BEACH BUSINESS IMPROVEMENT DISTRICT FUND",,,"9","202209","58T","14","140301"
"2022","MARCH","CITY CLERK","EMPOWERMENT CONGRESS WEST  AREA NEIGHBORHOOD DEVELOPMENT COU","438","NEIGHBORHOOD COUNCIL FUND",,,"9","202209","59B","14","14N231"
"2022","MARCH","CITY CLERK","GENERAL","573457.96","DOWNTOWN PROP OWNERS MGMT DIST",,,"9","202209","647","14","14K001"
"2022","MARCH","CITY CLERK","CITY OWNED PROP ASMT TRUST FUND","1692041.68","BUSINESS IMPROVEMENT TRUST FND",,,"9","202209","659","14","140302"
"2022","MARCH","CITY CLERK","GENERAL BENEFIT BUDGET","1089849.38","BUSINESS IMPROVEMENT TRUST FND",,,"9","202209","659","14","140305"
"2022","MARCH","CITY CLERK","CITY CLERK","182303.4","BUSINESS IMPROVEMENT TRUST FND",,,"9","202209","659","14","14V114"
"2022","MARCH","CITY CLERK","GENERAL","155.34","VOLUNTEER TRUST FUND",,,"9","202209","892","14","14A001"
"2022","MARCH","CITY EMPLOYEES RETIREMENT SYSTEM","SALARIES GENERAL","1248349","CITY EMPLOYEES RETIREMENT",,,"9","202209","800","16","161010"
"2022","MARCH","CITY EMPLOYEES RETIREMENT SYSTEM","SALARIES AS NEEDED","30973.37","CITY EMPLOYEES RETIREMENT",,,"9","202209","800","16","161070"
"2022","MARCH","CITY EMPLOYEES RETIREMENT SYSTEM","OVERTIME GENERAL","15169.02","CITY EMPLOYEES RETIREMENT",,,"9","202209","800","16","161090"
"2022","MARCH","CITY EMPLOYEES RETIREMENT SYSTEM","PRINTING & BINDING","4661.91","CITY EMPLOYEES RETIREMENT",,,"9","202209","800","16","162120"
"2022","MARCH","CITY EMPLOYEES RETIREMENT SYSTEM","TRAVEL","1205.48","CITY EMPLOYEES RETIREMENT",,,"9","202209","800","16","162130"
"2022","MARCH","CITY EMPLOYEES RETIREMENT SYSTEM","CONTRACTUAL SERVICES","450087.63","CITY EMPLOYEES RETIREMENT",,,"9","202209","800","16","163040"
"2022","MARCH","CITY EMPLOYEES RETIREMENT SYSTEM","EMPLOYEE BENEFITS","353434.9","CITY EMPLOYEES RETIREMENT",,,"9","202209","800","16","165200"
"2022","MARCH","CITY EMPLOYEES RETIREMENT SYSTEM","OFFICE & ADMIN EXPENSE","50671.79","CITY EMPLOYEES RETIREMENT",,,"9","202209","800","16","166010"
"2022","MARCH","CITY EMPLOYEES RETIREMENT SYSTEM","RETIREMENT BENEFITS/REFUND","111495516.48","CITY EMPLOYEES RETIREMENT",,,"9","202209","800","16","169700"
"2022","MARCH","CITY EMPLOYEES RETIREMENT SYSTEM","RETIREMENT BENEFITS/REFUND","79541.87","EXCESS BENEFIT PLAN",,,"9","202209","901","16","169700"
"2022","MARCH","CITY ETHICS COMMISSION","SALARIES GENERAL","257867.12","GENERAL FUND (GENERAL BUDGET)","SALARIES AND BENEFITS","SAL","9","202209","100","17","001010"
"2022","MARCH","CITY ETHICS COMMISSION","SALARIES AS NEEDED","3642.5","GENERAL FUND (GENERAL BUDGET)","SALARIES AND BENEFITS","SAL","9","202209","100","17","001070"
"2022","MARCH","CITY ETHICS COMMISSION","CONTRACTUAL SERVICES","18725.09","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","17","003040"
"2022","MARCH","CITY ETHICS COMMISSION","TRANSPORTATION","500","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","17","003310"
"2022","MARCH","CITY ETHICS COMMISSION","OFFICE AND ADMINISTRATIVE","506.56","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","17","006010"
"2022","MARCH","CITY ETHICS COMMISSION","ETHICS COMMISSION","341569.67","CITY ETHICS COMMISSION FUND",,,"9","202209","534","17","17V117"
"2022","MARCH","CITY ETHICS COMMISSION","MAYORAL CANDIDATES","686929.32","MATCHING CAMPAIGN FUND TRUST",,,"9","202209","875","17","170001"
"2022","MARCH","CITY ETHICS COMMISSION","CITY ATTORNEY CANDIDATES","517290.84","MATCHING CAMPAIGN FUND TRUST",,,"9","202209","875","17","170002"
"2022","MARCH","CITY ETHICS COMMISSION","CONTROLLER CANDIDATES","658268","MATCHING CAMPAIGN FUND TRUST",,,"9","202209","875","17","170003"
"2022","MARCH","CITY ETHICS COMMISSION","COUNCIL DISTRICT 5 CANDIDATES","161000","MATCHING CAMPAIGN FUND TRUST",,,"9","202209","875","17","172005"
"2022","MARCH","CITY ETHICS COMMISSION","COUNCIL DISTRICT 13 CANDIDATES","233477.64","MATCHING CAMPAIGN FUND TRUST",,,"9","202209","875","17","172013"
"2022","MARCH","CITY PLANNING","SALARIES GENERAL","3071184.89","GENERAL FUND (GENERAL BUDGET)","SALARIES AND BENEFITS","SAL","9","202209","100","68","001010"
"2022","MARCH","CITY PLANNING","SALARIES AS NEEDED","15801.02","GENERAL FUND (GENERAL BUDGET)","SALARIES AND BENEFITS","SAL","9","202209","100","68","001070"
"2022","MARCH","CITY PLANNING","OVERTIME GENERAL","29502.33","GENERAL FUND (GENERAL BUDGET)","SALARIES AND BENEFITS","SAL","9","202209","100","68","001090"
"2022","MARCH","CITY PLANNING","CONTRACTUAL SERVICES","941396.28","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","68","003040"
"2022","MARCH","CITY PLANNING","TRANSPORTATION","500","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","68","003310"
"2022","MARCH","CITY PLANNING","OFFICE AND ADMINISTRATIVE","182019.56","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","68","006010"
"2022","MARCH","CITY PLANNING","OPERATING SUPPLIES","40.12","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","68","006020"
"2022","MARCH","CITY PLANNING","REAP/SCAG","139855.06","CITY PLANNING GRANTS TRUST FD",,,"9","202209","46Y","68","68T221"
"2022","MARCH","CITY PLANNING","BUILDING AND SAFETY","125887.5","PLANNING CASE PROCESSING SPREV",,,"9","202209","52D","68","68108V"
"2022","MARCH","CITY PLANNING","CITY ADMINISTRATIVE OFFICER","18014.75","PLANNING CASE PROCESSING SPREV",,,"9","202209","52D","68","68110V"
"2022","MARCH","CITY PLANNING","CITY ATTORNEY","172721.5","PLANNING CASE PROCESSING SPREV",,,"9","202209","52D","68","68112V"
"2022","MARCH","CITY PLANNING","CITY PLANNING","12730183.77","PLANNING CASE PROCESSING SPREV",,,"9","202209","52D","68","68168V"
"2022","MARCH","CITY PLANNING","CITY PLANNING","3052468.26","PLANNING LONG-RANGE PLAN SPREV",,,"9","202209","52F","68","68168V"
"2022","MARCH","CITY PLANNING","TRANSPORTATION","156388.5","PLANNING LONG-RANGE PLAN SPREV",,,"9","202209","52F","68","68194V"
"2022","MARCH","CITY PLANNING","CITY HALL 7TH FLOOR REMODEL","24220.98","PLANNING LONG-RANGE PLAN SPREV","SPECIAL","SPCL","9","202209","52F","68","68305T"
"2022","MARCH","CITY PLANNING","CITY PLANNING","629477.5","CITY PLANNING SYSTEM DEVE FUND",,,"9","202209","588","68","68V168"
"2022","MARCH","CITY PLANNING","CITY PLANNING","15417.08","WARNER CENTER MOBILITY TRUST FUND",,,"9","202209","59H","68","68V168"
"2022","MARCH","CITY PLANNING","CITY PLANNING","212184.83","SHORT-TERM RENTAL ENFORCEMENT TRUST FUND",,,"9","202209","62N","68","68V168"
"2022","MARCH","CIVIL, HUMAN RIGHTS AND EQUITY DEPARTMENT","SALARIES GENERAL","117810.4","GENERAL FUND (GENERAL BUDGET)","SALARIES AND BENEFITS","SAL","9","202209","100","15","001010"
"2022","MARCH","CIVIL, HUMAN RIGHTS AND EQUITY DEPARTMENT","SALARIES AS NEEDED","2715.72","GENERAL FUND (GENERAL BUDGET)","SALARIES AND BENEFITS","SAL","9","202209","100","15","001070"
"2022","MARCH","CIVIL, HUMAN RIGHTS AND EQUITY DEPARTMENT","CONTRACTUAL SERVICES","11779.28","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","15","003040"
"2022","MARCH","CIVIL, HUMAN RIGHTS AND EQUITY DEPARTMENT","OFFICE AND ADMINISTRATIVE","6552.79","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","15","006010"
"2022","MARCH","COMMUNITY INVESTMENT FOR FAMILIES DEPARTMENT","SALARIES GENERAL","448345.87","GENERAL FUND (GENERAL BUDGET)","SALARIES AND BENEFITS","SAL","9","202209","100","21","001010"
"2022","MARCH","COMMUNITY INVESTMENT FOR FAMILIES DEPARTMENT","OVERTIME GENERAL","1882.33","GENERAL FUND (GENERAL BUDGET)","SALARIES AND BENEFITS","SAL","9","202209","100","21","001090"
"2022","MARCH","COMMUNITY INVESTMENT FOR FAMILIES DEPARTMENT","PRINTING AND BINDING","71.22","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","21","002120"
"2022","MARCH","COMMUNITY INVESTMENT FOR FAMILIES DEPARTMENT","CONTRACTUAL SERVICES","158362.57","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","21","003040"
"2022","MARCH","COMMUNITY INVESTMENT FOR FAMILIES DEPARTMENT","TRANSPORTATION","780.8","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","21","003310"
"2022","MARCH","COMMUNITY INVESTMENT FOR FAMILIES DEPARTMENT","OFFICE AND ADMINISTRATIVE","3737.72","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","21","006010"
"2022","MARCH","COMMUNITY INVESTMENT FOR FAMILIES DEPARTMENT","BASIC INCOME GUARANTEED CITY OF LA ECON ASSISTANCE","2141777.42","PUBLIC ASSISTANCE BENEFIT PROGRAM FUND - GBI",,,"9","202209","10E","21","21V202"
"2022","MARCH","COMMUNITY INVESTMENT FOR FAMILIES DEPARTMENT","UNIVERSAL BASIC INCOME - CD 6","92213.08","PUBLIC ASSISTANCE BENEFIT PROGRAM FUND - GBI",,,"9","202209","10E","21","21V203"
"2022","MARCH","COMMUNITY INVESTMENT FOR FAMILIES DEPARTMENT","UNIVERSAL BASIC INCOME - CD 10","31226.85","PUBLIC ASSISTANCE BENEFIT PROGRAM FUND - GBI",,,"9","202209","10E","21","21V204"
"2022","MARCH","COMMUNITY INVESTMENT FOR FAMILIES DEPARTMENT","UNIVERSAL BASIC INCOME - CD 8","267379.9","PUBLIC ASSISTANCE BENEFIT PROGRAM FUND - GBI",,,"9","202209","10E","21","21V205"
"2022","MARCH","COMMUNITY INVESTMENT FOR FAMILIES DEPARTMENT","UNIVERSAL BASIC INCOME - CD 9","468402.75","PUBLIC ASSISTANCE BENEFIT PROGRAM FUND - GBI",,,"9","202209","10E","21","21V206"
"2022","MARCH","COMMUNITY INVESTMENT FOR FAMILIES DEPARTMENT","AGING","59730.55","COMMUNITY DEVELOPMENT TRUST",,,"9","202209","424","21","21V102"
"2022","MARCH","COMMUNITY INVESTMENT FOR FAMILIES DEPARTMENT","BUILDING AND SAFETY","852063.1","COMMUNITY DEVELOPMENT TRUST",,,"9","202209","424","21","21V108"
"2022","MARCH","COMMUNITY INVESTMENT FOR FAMILIES DEPARTMENT","COMMUNITY INVESTMENT FOR FAMILIES","514949.42","COMMUNITY DEVELOPMENT TRUST",,,"9","202209","424","21","21V121"
"2022","MARCH","COMMUNITY INVESTMENT FOR FAMILIES DEPARTMENT","INFORMATION TECHNOLOGY AGENCY","3877.77","COMMUNITY DEVELOPMENT TRUST",,,"9","202209","424","21","21V132"
"2022","MARCH","COMMUNITY INVESTMENT FOR FAMILIES DEPARTMENT","GENERAL SERVICES","21283.96","COMMUNITY DEVELOPMENT TRUST",,,"9","202209","424","21","21V140"
"2022","MARCH","COMMUNITY INVESTMENT FOR FAMILIES DEPARTMENT","LOS ANGLES HOUSING DEPARTMENT","969119.39","COMMUNITY DEVELOPMENT TRUST",,,"9","202209","424","21","21V143"
"2022","MARCH","COMMUNITY INVESTMENT FOR FAMILIES DEPARTMENT","PERSONNEL","30845.05","COMMUNITY DEVELOPMENT TRUST",,,"9","202209","424","21","21V166"
"2022","MARCH","COMMUNITY INVESTMENT FOR FAMILIES DEPARTMENT","BUREAU OF STREET SERVICES","60865.48","COMMUNITY DEVELOPMENT TRUST",,,"9","202209","424","21","21V186"
"2022","MARCH","COMMUNITY INVESTMENT FOR FAMILIES DEPARTMENT","REIMBURSEMENT OF GENERAL FUND COSTS","1448220.4","COMMUNITY DEVELOPMENT TRUST",,,"9","202209","424","21","21V299"
"2022","MARCH","COMMUNITY INVESTMENT FOR FAMILIES DEPARTMENT","URGENT REPAIR PROGRAM","14724.21","COMMUNITY DEVELOPMENT TRUST",,,"9","202209","424","21","21V559"
"2022","MARCH","COMMUNITY INVESTMENT FOR FAMILIES DEPARTMENT","DOMESTIC VIOLENCE SHELTERS","360749.62","COMMUNITY DEVELOPMENT TRUST",,,"9","202209","424","21","21V581"
"2022","MARCH","COMMUNITY INVESTMENT FOR FAMILIES DEPARTMENT","LA'S BUSINESS SOURCE","378317.52","COMMUNITY DEVELOPMENT TRUST",,,"9","202209","424","21","21V586"
"2022","MARCH","COMMUNITY INVESTMENT FOR FAMILIES DEPARTMENT","ENGINEERING SPECIAL SERVICE FUND","3247.8","COMMUNITY DEVELOPMENT TRUST",,,"9","202209","424","21","21V682"
"2022","MARCH","COMMUNITY INVESTMENT FOR FAMILIES DEPARTMENT","DOMESTIC VIOLENCE CRISIS HSNG SRVCS","5908.17","COMMUNITY DEVELOPMENT TRUST",,,"9","202209","424","21","21V951"
"2022","MARCH","COMMUNITY INVESTMENT FOR FAMILIES DEPARTMENT","ACCELARATING BLUE FUTURE","38007","COMMUNITY DEVELOPMENT TRUST",,,"9","202209","424","21","21VB28"
"2022","MARCH","COMMUNITY INVESTMENT FOR FAMILIES DEPARTMENT","INFORMATION TECHNOLOGY AGENCY","1938.88","COMMUNITY SER BL GRANT TRUST",,,"9","202209","428","21","21V132"
"2022","MARCH","COMMUNITY INVESTMENT FOR FAMILIES DEPARTMENT","FAMILYSOURCE CENTERS-NONPROFIT MANAGED","433204.97","COMMUNITY SER BL GRANT TRUST",,,"9","202209","428","21","21V582"
"2022","MARCH","COMMUNITY INVESTMENT FOR FAMILIES DEPARTMENT","COMMUNITY INVESTMENT FOR FAMILIES","21980.8","TRAFFIC SAFETY EDUCATION PROGM",,,"9","202209","45C","21","21V121"
"2022","MARCH","COMMUNITY INVESTMENT FOR FAMILIES DEPARTMENT","REIMBURSEMENT OF GENERAL FUND COSTS","9682.54","TRAFFIC SAFETY EDUCATION PROGM",,,"9","202209","45C","21","21V299"
"2022","MARCH","CONTROLLER","SALARIES GENERAL","1165936.68","GENERAL FUND (GENERAL BUDGET)","SALARIES AND BENEFITS","SAL","9","202209","100","26","001010"
"2022","MARCH","CONTROLLER","SALARIES AS NEEDED","15153.02","GENERAL FUND (GENERAL BUDGET)","SALARIES AND BENEFITS","SAL","9","202209","100","26","001070"
"2022","MARCH","CONTROLLER","OVERTIME GENERAL","1448.02","GENERAL FUND (GENERAL BUDGET)","SALARIES AND BENEFITS","SAL","9","202209","100","26","001090"
"2022","MARCH","CONTROLLER","CONTRACTUAL SERVICES","2558.24","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","26","003040"
"2022","MARCH","CONTROLLER","OFFICE AND ADMINISTRATIVE","6443.89","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","26","006010"
"2022","MARCH","CONTROLLER","FIRE","500000","LOCAL PUBLIC SAFETY FUND",,,"9","202209","574","26","26V138"
"2022","MARCH","CONTROLLER","POLICE","5400197.75","LOCAL PUBLIC SAFETY FUND",,,"9","202209","574","26","26V170"
"2022","MARCH","COUNCIL","SALARIES GENERAL","551321.42","GENERAL FUND (GENERAL BUDGET)","SALARIES AND BENEFITS","SAL","9","202209","100","28","001010"
"2022","MARCH","COUNCIL","SALARIES AS NEEDED","2344800.46","GENERAL FUND (GENERAL BUDGET)","SALARIES AND BENEFITS","SAL","9","202209","100","28","001070"
"2022","MARCH","COUNCIL","PRINTING AND BINDING","96958.01","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","28","002120"
"2022","MARCH","COUNCIL","TRAVEL","4073","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","28","002130"
"2022","MARCH","COUNCIL","CONTRACTUAL SERVICES","51998.44","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","28","003040"
"2022","MARCH","COUNCIL","TRANSPORTATION","500","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","28","003310"
"2022","MARCH","COUNCIL","LEGISLATIVE, ECONOMIC OR GOVT. PURPOSES","1426.15","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","28","004140"
"2022","MARCH","COUNCIL","CONTINGENT EXPENSE","11511.64","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","28","004620"
"2022","MARCH","COUNCIL","OFFICE AND ADMINISTRATIVE","345976.2","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","28","006010"
"2022","MARCH","COUNCIL","CD 1 REDEVELOPMENT FUND","124431.02","STATE AB1290 CITY FUND",,,"9","202209","53P","28","281201"
"2022","MARCH","COUNCIL","CD 3 REDEVELOPMENT FUND","6559.19","STATE AB1290 CITY FUND",,,"9","202209","53P","28","281203"
"2022","MARCH","COUNCIL","CD 4 REDEVELOPMENT FUND","43000","STATE AB1290 CITY FUND",,,"9","202209","53P","28","281204"
"2022","MARCH","COUNCIL","CD 7 REDEVELOPMENT FUND","24890","STATE AB1290 CITY FUND",,,"9","202209","53P","28","281207"
"2022","MARCH","COUNCIL","CD 9 REDEVELOPMENT FUND","10717.2","STATE AB1290 CITY FUND",,,"9","202209","53P","28","281209"
"2022","MARCH","COUNCIL","CD 13 REDEVELOPMENT FUND","59814.18","STATE AB1290 CITY FUND",,,"9","202209","53P","28","281213"
"2022","MARCH","COUNCIL","CD 14 REDEVELOPMENT FUND","14495.17","STATE AB1290 CITY FUND",,,"9","202209","53P","28","281214"
"2022","MARCH","COUNCIL","CD 15 REDEVELOPMENT FUND","125000","STATE AB1290 CITY FUND",,,"9","202209","53P","28","281215"
"2022","MARCH","COUNCIL","BUREAU OF STREET SERVICES","850000","STATE AB1290 CITY FUND",,,"9","202209","53P","28","28V186"
"2022","MARCH","COUNCIL","AVAILABLE","4500","LEGISLATIVE REPRESENT TRUST",,,"9","202209","845","28","28000A"
"2022","MARCH","CULTURAL AFFAIRS","SALARIES GENERAL","312213.48","GENERAL FUND (GENERAL BUDGET)","SALARIES AND BENEFITS","SAL","9","202209","100","30","001010"
"2022","MARCH","CULTURAL AFFAIRS","SALARIES AS NEEDED","118446.17","GENERAL FUND (GENERAL BUDGET)","SALARIES AND BENEFITS","SAL","9","202209","100","30","001070"
"2022","MARCH","CULTURAL AFFAIRS","OVERTIME GENERAL","24.73","GENERAL FUND (GENERAL BUDGET)","SALARIES AND BENEFITS","SAL","9","202209","100","30","001090"
"2022","MARCH","CULTURAL AFFAIRS","CONTRACTUAL SERVICES","16275.5","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","30","003040"
"2022","MARCH","CULTURAL AFFAIRS","TRANSPORTATION","19.07","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","30","003310"
"2022","MARCH","CULTURAL AFFAIRS","ART AND MUSIC EXPENSE","6588.66","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","30","004030"
"2022","MARCH","CULTURAL AFFAIRS","OFFICE AND ADMINISTRATIVE","10606.94","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","30","006010"
"2022","MARCH","CULTURAL AFFAIRS","OPERATING SUPPLIES","1650.18","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","30","006020"
"2022","MARCH","CULTURAL AFFAIRS","COUNCIL CIVIC FUND","700","GENERAL FUND (GENERAL BUDGET)","SPECIAL","SPCL","9","202209","100","30","009699"
"2022","MARCH","CULTURAL AFFAIRS","AFRICAN AMERICAN HISTORY MONTH","13000","GENERAL FUND (GENERAL BUDGET)","SPECIAL","SPCL","9","202209","100","30","009776"
"2022","MARCH","CULTURAL AFFAIRS","CULTURAL GRANTS FOR FAMILY AND YOUTH","520043","GENERAL FUND (GENERAL BUDGET)","SPECIAL","SPCL","9","202209","100","30","009781"
"2022","MARCH","CULTURAL AFFAIRS","MATCHING GRANT PROGRAM","69275","GENERAL FUND (GENERAL BUDGET)","SPECIAL","SPCL","9","202209","100","30","009832"
"2022","MARCH","CULTURAL AFFAIRS","MUSIC LA","795","GENERAL FUND (GENERAL BUDGET)","SPECIAL","SPCL","9","202209","100","30","009836"
"2022","MARCH","CULTURAL AFFAIRS","CITYWIDE EXHIBITS","1296.14","GENERAL FUND (GENERAL BUDGET)","SPECIAL","SPCL","9","202209","100","30","009849"
"2022","MARCH","CULTURAL AFFAIRS","CITYWIDE MURAL ART PROGRAM","2542","GENERAL FUND (GENERAL BUDGET)","SPECIAL","SPCL","9","202209","100","30","009856"
"2022","MARCH","CULTURAL AFFAIRS","CD7 COVID-19 PROGRAMMING","12388.84","GENERAL FUND (GENERAL BUDGET)","SPECIAL","SPCL","9","202209","100","30","009867"
"2022","MARCH","CULTURAL AFFAIRS","WARNER GRAND THEATER","319588.27","MICLA LEASE, SERIES 2021-C (CE AND RP) ACCOUNTING FUND",,,"9","202209","27K","30","30VTGT"
"2022","MARCH","CULTURAL AFFAIRS","WARNER GRAND THEATER","-319588.27","MICLA LEASE REV COM PAPER NTES",,,"9","202209","298","30","30RTGT"
