"dataset_link","u_id","public","derived_view","parent_uid","domain","type","name","description","visits","creation_date","last_update_date_data","category","keywords","downloads","owner","owner_uid","contactemail","license","publication_stage","published_version_name","published_version_uid","data_provided_by","source_link","publishing","data_change","api_endpoint","provenance"
"https://data.cityofevanston.org/d/b6d3-y99m","b6d3-y99m","false","false",,"data.cityofevanston.org","dataset","Youth Young Adult Housing",,"2","2019-07-18T15:08:00.000Z","2019-07-18T15:10:00.000Z",,,"0","Hillary Beata","x6gn-3tzg",,,"published",,,,,,,"https://data.cityofevanston.org/resource/b6d3-y99m.json","official"
"https://data.cityofevanston.org/d/v5jx-5yci","v5jx-5yci","false","false",,"data.cityofevanston.org","dataset","Paid Parking Tickets in Evanston","This is data from 2018 to present of total number of paid parking tickets and the total amount of the payments.","19","2019-07-17T14:13:00.000Z","2019-08-02T18:34:00.000Z","Parking","parking,tickets,payment","0","Hillary Beata","x6gn-3tzg",,"Public Domain","published",,,"City of Evanston Parking Division","https://www.cityofevanston.org/residents/parking",,,"https://data.cityofevanston.org/resource/v5jx-5yci.json","official"
"https://data.cityofevanston.org/d/8298-na9n","8298-na9n","false","false",,"data.cityofevanston.org","dataset","EFD Activity",,"82","2019-07-23T17:09:00.000Z","2019-09-06T12:32:00.000Z",,,"5","Hillary Beata","x6gn-3tzg",,,"published",,,,,,,"https://data.cityofevanston.org/resource/8298-na9n.json","official"
"https://data.cityofevanston.org/d/vbdy-6nvi","vbdy-6nvi","false","false",,"data.cityofevanston.org","dataset","Total Parking Tickets Issued",,"15","2019-07-10T15:12:00.000Z","2019-07-30T20:41:00.000Z","Parking","parking,tickets","0","Hillary Beata","x6gn-3tzg",,"Public Domain","published",,,"City of Evanston Parking Division","https://www.cityofevanston.org/residents/parking",,"7/29/19","https://data.cityofevanston.org/resource/vbdy-6nvi.json","official"
"https://data.cityofevanston.org/d/y4hx-fb9h","y4hx-fb9h","false","true","vbdy-6nvi","data.cityofevanston.org","chart","Parking  tickets issued by year","","2","2019-07-10T15:48:00.000Z","2019-07-30T20:41:00.000Z",,,"0","Hillary Beata","x6gn-3tzg",,"Public Domain","published",,,"City of Evanston Parking Division","https://www.cityofevanston.org/residents/parking",,,"https://data.cityofevanston.org/resource/y4hx-fb9h.json","official"
"https://data.cityofevanston.org/d/3eqq-4yh3","3eqq-4yh3","false","false",,"data.cityofevanston.org","dataset","Parking Ticket Revenue by Payment Type",,"12","2019-07-17T19:15:00.000Z","2019-07-17T19:23:00.000Z","Parking","payment types,parking,tickets","0","Hillary Beata","x6gn-3tzg",,"Public Domain","published",,,"City of Evanston Parking Division","https://www.cityofevanston.org/residents/parking",,"7/29/19","https://data.cityofevanston.org/resource/3eqq-4yh3.json","official"
"https://data.cityofevanston.org/d/5xkf-awzu","5xkf-awzu","true","false",,"data.cityofevanston.org","dataset","Friends of Robert Crown: Construction Funding",,"28","2019-06-05T15:04:00.000Z","2019-06-20T17:37:00.000Z",,,"13","Sylwia Koziana","g8p7-naqx",,,"published",,,,,,,"https://data.cityofevanston.org/resource/5xkf-awzu.json","official"
"https://data.cityofevanston.org/d/q3dt-tg9a","q3dt-tg9a","true","true","5xkf-awzu","data.cityofevanston.org","chart","Construction Funding","","36","2019-06-05T15:06:00.000Z","2019-06-20T17:37:00.000Z",,,"0","Sylwia Koziana","g8p7-naqx",,,"published",,,,,,,"https://data.cityofevanston.org/resource/q3dt-tg9a.json","official"
"https://data.cityofevanston.org/d/mfgh-nds3","mfgh-nds3","false","true","3eqq-4yh3","data.cityofevanston.org","chart","Parking Payments by Revenue Type","","2","2019-07-17T19:21:00.000Z","2019-07-17T19:23:00.000Z",,,"0","Hillary Beata","x6gn-3tzg",,"Public Domain","published",,,"City of Evanston Parking Division","https://www.cityofevanston.org/residents/parking",,,"https://data.cityofevanston.org/resource/mfgh-nds3.json","official"
"https://data.cityofevanston.org/d/6fvi-pgyu","6fvi-pgyu","true","false",,"data.cityofevanston.org","dataset","Friends of Robert Crown: Debt Service Funding",,"14","2019-06-05T15:02:00.000Z","2019-06-05T15:03:00.000Z",,,"13","Sylwia Koziana","g8p7-naqx",,,"published",,,,,,,"https://data.cityofevanston.org/resource/6fvi-pgyu.json","official"
"https://data.cityofevanston.org/d/xwuq-yfbk","xwuq-yfbk","true","false",,"data.cityofevanston.org","dataset","Friends of Robert Crown: Fundraising",,"29","2019-06-05T14:59:00.000Z","2020-08-17T17:12:00.000Z",,,"19","Sylwia Koziana","g8p7-naqx",,,"published",,,,,,,"https://data.cityofevanston.org/resource/xwuq-yfbk.json","official"
"https://data.cityofevanston.org/d/ft2i-3ysd","ft2i-3ysd","true","true","6fvi-pgyu","data.cityofevanston.org","chart","Debt Service Funding","","16","2019-06-05T15:04:00.000Z","2019-06-05T15:03:00.000Z",,,"0","Sylwia Koziana","g8p7-naqx",,,"published",,,,,,,"https://data.cityofevanston.org/resource/ft2i-3ysd.json","official"
"https://data.cityofevanston.org/d/ttb2-jutu","ttb2-jutu","false","false",,"data.cityofevanston.org","dataset","Friends of Robert Crown: Projected Gifts",,"5","2019-06-05T14:55:00.000Z","2019-06-05T14:57:00.000Z",,,"0","Sylwia Koziana","g8p7-naqx",,,"published",,,,,,,"https://data.cityofevanston.org/resource/ttb2-jutu.json","official"
"https://data.cityofevanston.org/d/t6is-xe5p","t6is-xe5p","true","true","xwuq-yfbk","data.cityofevanston.org","chart","Fundraising","","31","2019-06-05T15:01:00.000Z","2020-08-17T17:12:00.000Z",,,"2","Sylwia Koziana","g8p7-naqx",,,"published",,,,,,,"https://data.cityofevanston.org/resource/t6is-xe5p.json","official"
"https://data.cityofevanston.org/d/42py-uyez","42py-uyez","true","false",,"data.cityofevanston.org","dataset","City of Evanston Wards","Dataset includes shapefile of Wards and alderman current as of 2019.","157","2019-05-31T16:39:00.000Z","2019-05-31T16:40:00.000Z",,"wards,evanston,alderman,aldermen","24","Hillary Beata","x6gn-3tzg",,"Public Domain","published",,,,,,,"https://data.cityofevanston.org/resource/42py-uyez.json","official"
"https://data.cityofevanston.org/d/vnkq-vsvh","vnkq-vsvh","false","false",,"data.cityofevanston.org","dataset","YYA Test 7-18-19",,"6","2019-07-18T14:08:00.000Z","2019-07-18T14:23:00.000Z",,,"0","Hillary Beata","x6gn-3tzg",,,"published",,,,,,,"https://data.cityofevanston.org/resource/vnkq-vsvh.json","official"
"https://data.cityofevanston.org/d/k9fp-7aip","k9fp-7aip","false","true","ttb2-jutu","data.cityofevanston.org","chart","Projected Gifts","","7","2019-06-05T14:58:00.000Z","2019-06-05T14:57:00.000Z",,,"0","Sylwia Koziana","g8p7-naqx",,,"published",,,,,,,"https://data.cityofevanston.org/resource/k9fp-7aip.json","official"
"https://data.cityofevanston.org/d/pwwt-c7iy","pwwt-c7iy","true","false",,"data.cityofevanston.org","dataset","CTA Ridership 'L' Station Entries Monthly Day-Type Averages & Totals","This dataset lists monthly station entry averages, by day type (Weekday, Saturday or Sunday/Holiday), as well as monthly totals, beginning in 2001. Note that some stations (such as on the Cermak Branch--now Pink Line) and Skokie did not have Saturday and/or Sunday/holiday service until more recent years, although, in cases where weekday service ran past midnight, late evening fares may appear as part of Saturday tallies.","20","2019-05-29T19:43:00.000Z","2019-05-29T19:48:00.000Z",,"cta,public transit,ridership","11","Hillary Beata","x6gn-3tzg",,,"published",,,"Chicago Transit Authority","http://www.transitchicago.com",,,"https://data.cityofevanston.org/resource/pwwt-c7iy.json","official"
"https://data.cityofevanston.org/d/r67e-ipnh","r67e-ipnh","true","false",,"data.cityofevanston.org","dataset","CTA Ridership 'L' Station Daily Entries Totals","This list shows daily totals of ridership, by station entry, for each 'L' station dating back to 2001. Dataset shows entries at all turnstiles, combined, for each station. Daytypes are as follows: W=Weekday, A=Saturday, U=Sunday/Holiday. See attached readme file for information on how these numbers are calculated.","23","2019-05-29T19:38:00.000Z","2019-05-29T19:43:00.000Z",,"cta,public transit,ridership,chicago transit authority","40","Hillary Beata","x6gn-3tzg",,,"published",,,"Chicago Transit Authority","http://www.transitchicago.com",,,"https://data.cityofevanston.org/resource/r67e-ipnh.json","official"
"https://data.cityofevanston.org/d/bnrf-isry","bnrf-isry","true","false",,"data.cityofevanston.org","dataset","CTA Ridership Daily Boarding Totals","This dataset shows systemwide boardings for both bus and rail services provided by CTA, dating back to 2001. Daytypes are as follows: W = Weekday, A = Saturday, U = Sunday/Holiday. See attached readme file for information on how these numbers are calculated.","11","2019-05-29T19:34:00.000Z","2019-05-29T19:36:00.000Z",,"cta,public transit,ridership","22","Hillary Beata","x6gn-3tzg",,,"published",,,"Chicago Transit Authority","http://www.transitchicago.com",,,"https://data.cityofevanston.org/resource/bnrf-isry.json","official"
"https://data.cityofevanston.org/d/nssq-ss7t","nssq-ss7t","true","false",,"data.cityofevanston.org","dataset","CTA Ridership Bus Routes Monthly Day-Type Averages & Totals","This dataset shows monthly averages, by day type (weekday, Saturday or Sunday/Holiday) and monthly totals for all CTA bus routes, back to 2001. See attached readme file for information on how these numbers are calculated.","20","2019-05-29T19:27:00.000Z","2019-05-29T19:33:00.000Z",,"cta,public transit,ridership,sustainability","15","Hillary Beata","x6gn-3tzg",,"Public Domain","published",,,"Chicago Transit Authority","http://www.transitchicago.com",,,"https://data.cityofevanston.org/resource/nssq-ss7t.json","official"
"https://data.cityofevanston.org/d/h4t9-pne5","h4t9-pne5","true","false",,"data.cityofevanston.org","dataset","CTA Ridership Annual Boarding Totals","This dataset gives annual ridership totals dating to the mid-1980s. Numbers are presented in boardings (see attached readme file for information on how these numbers are calculated).","19","2019-05-29T19:07:00.000Z","2019-05-29T19:08:00.000Z",,"cta,public transit,ridership,sustainability","23","Hillary Beata","x6gn-3tzg",,"Public Domain","published",,,"Chicago Transit Authority","http://www.transitchicago.com/",,,"https://data.cityofevanston.org/resource/h4t9-pne5.json","official"
"https://data.cityofevanston.org/d/35wy-ajiq","35wy-ajiq","false","true","qpf4-2feu","data.cityofevanston.org","chart","FOIA Requests by Department","","6","2019-05-31T14:57:00.000Z","2019-12-18T14:50:00.000Z",,,"0","Hillary Beata","x6gn-3tzg",,,"published",,,,,,,"https://data.cityofevanston.org/resource/35wy-ajiq.json","official"
"https://data.cityofevanston.org/d/3fhk-e6yd","3fhk-e6yd","false","false",,"data.cityofevanston.org","dataset","Evanston Public Library Partners 2018 (Addresses)",,"6","2019-05-29T14:54:00.000Z","2019-05-29T15:34:00.000Z",,,"0","Sylwia Koziana","g8p7-naqx",,,"published",,,,,,,"https://data.cityofevanston.org/resource/3fhk-e6yd.json","official"
"https://data.cityofevanston.org/d/esv7-m7a2","esv7-m7a2","false","true","qpf4-2feu","data.cityofevanston.org","chart","Number of FOIA Requests by Year","","14","2019-05-31T15:35:00.000Z","2019-12-18T14:50:00.000Z",,,"0","Hillary Beata","x6gn-3tzg",,,"published",,,,,,,"https://data.cityofevanston.org/resource/esv7-m7a2.json","official"
"https://data.cityofevanston.org/d/d442-d9va","d442-d9va","true","false",,"data.cityofevanston.org","dataset","CTA Ridership Daily Totals by Bus Route","This dataset shows total daily ridership on a per-route basis dating back to 2001. Daytypes are as follows: W=Weekday, A=Saturday, U=Sunday/Holiday. See attached readme file for more detailed information.","27","2019-05-29T19:11:00.000Z","2019-05-29T19:22:00.000Z",,"cta,public transit,ridership,sustainability,chicago transit authority","13","Hillary Beata","x6gn-3tzg",,"Public Domain","published",,,"Chicago Transit Authority","http://www.transitchicago.com",,,"https://data.cityofevanston.org/resource/d442-d9va.json","official"
"https://data.cityofevanston.org/d/djih-syd2","djih-syd2","true","true","jbax-ihif","data.cityofevanston.org","map","New residential construction","Building Permits in the BLDS Standard format as per permitdata.org.

The Building & Land Development Specification (BLDS) is a standard for sharing open data on building and construction permits issued by municipal governments.","51","2019-05-24T01:08:00.000Z","2020-11-12T11:01:00.000Z","Community Development",,"0","Bill Smith","a44e-ftcy",,,"published",,,"City of Evanston, IL","http://www.cityofevanston.org",,,"https://data.cityofevanston.org/resource/djih-syd2.json","community"
"https://data.cityofevanston.org/d/kywf-dscq","kywf-dscq","false","false",,"data.cityofevanston.org","dataset","Evanston Fire Department Training Completions",,"21","2019-05-21T18:21:00.000Z","2020-11-01T15:04:00.000Z",,,"1","Hillary Beata","x6gn-3tzg",,,"published",,,,,,,"https://data.cityofevanston.org/resource/kywf-dscq.json","official"
"https://data.cityofevanston.org/d/k62i-5eu9","k62i-5eu9","false","true","kywf-dscq","data.cityofevanston.org","chart","Top 10 Training Types","","3","2019-05-21T19:43:00.000Z","2020-11-01T15:04:00.000Z",,,"0","Hillary Beata","x6gn-3tzg",,,"published",,,,,,,"https://data.cityofevanston.org/resource/k62i-5eu9.json","official"
"https://data.cityofevanston.org/d/n5j7-y4dv","n5j7-y4dv","true","false",,"data.cityofevanston.org","dataset","District 202 Total Student Population Racial Breakdown","Number of students, categorized by race, in District 202.","24","2019-05-16T20:46:00.000Z","2019-05-16T20:53:00.000Z",,"evanston,eths,race,demographics","13","Hillary Beata","x6gn-3tzg",,"Public Domain","published",,,"Evanston Township High School District 202","https://www.eths.k12.il.us/domain/206","Yearly","Yearly","https://data.cityofevanston.org/resource/n5j7-y4dv.json","official"
"https://data.cityofevanston.org/d/6vds-nsyc","6vds-nsyc","true","false",,"data.cityofevanston.org","dataset","District 202 Off Campus/Safe School Racial Breakdown","Number of students, categorized by race, off campus or or in safe school in District 202.","13","2019-05-16T20:38:00.000Z","2019-05-16T20:43:00.000Z",,"evanston,eths,race,demographics","13","Hillary Beata","x6gn-3tzg",,"Public Domain","published",,,"Evanston Township High School District 202","https://www.eths.k12.il.us/domain/206","Yearly","Yearly","https://data.cityofevanston.org/resource/6vds-nsyc.json","official"
"https://data.cityofevanston.org/d/2fh7-chf8","2fh7-chf8","true","false",,"data.cityofevanston.org","dataset","District 202 Grade 12 Racial Breakdown","Number of students, categorized by race, in Grade 11 in District 202.","23","2019-05-16T20:32:00.000Z","2019-05-16T20:38:00.000Z",,"evanston,eths,ninth grade,race,demographics,grade 12","28","Hillary Beata","x6gn-3tzg",,"Public Domain","published",,,"Evanston Township High School District 202","https://www.eths.k12.il.us/domain/206","Yearly","Yearly","https://data.cityofevanston.org/resource/2fh7-chf8.json","official"
"https://data.cityofevanston.org/d/c3vg-8b2r","c3vg-8b2r","true","false",,"data.cityofevanston.org","dataset","District 202 Grade 11 Racial Breakdown","Number of students, categorized by race, in Grade 11 in District 202.","27","2019-05-16T20:31:00.000Z","2019-05-16T20:32:00.000Z",,"evanston,eths,grade 11,ninth grade,race,demographics","13","Hillary Beata","x6gn-3tzg",,"Public Domain","published",,,"Evanston Township High School District 202","https://www.eths.k12.il.us/domain/206","Yearly","Yearly","https://data.cityofevanston.org/resource/c3vg-8b2r.json","official"
"https://data.cityofevanston.org/d/mynj-f8zt","mynj-f8zt","true","false",,"data.cityofevanston.org","dataset","District 202 Grade 10 Racial Breakdown","Number of students, categorized by race, in Grade 10 in District 202.","7","2019-05-16T19:51:00.000Z","2019-05-16T20:25:00.000Z",,"evanston,eths,grade 10,tenth grade,race,demographics","14","Hillary Beata","x6gn-3tzg",,"Public Domain","published",,,"Evanston Township High School District 202","https://www.eths.k12.il.us/domain/206","Yearly","Yearly","https://data.cityofevanston.org/resource/mynj-f8zt.json","official"
"https://data.cityofevanston.org/d/pc3k-vakp","pc3k-vakp","true","false",,"data.cityofevanston.org","dataset","District 202 Grade 9 Racial Breakdown","The number of students, categorized by race, in grade 9 in District 202.","15","2019-05-16T19:40:00.000Z","2019-05-16T19:50:00.000Z",,"evanston,eths,grade 9,ninth grade,race,demographics","13","Hillary Beata","x6gn-3tzg",,"Public Domain","published",,,"Evanston Township High School District 202","https://www.eths.k12.il.us/domain/206","Yearly","Yearly","https://data.cityofevanston.org/resource/pc3k-vakp.json","official"
"https://data.cityofevanston.org/d/42x7-hwfv","42x7-hwfv","true","true","brc5-7wxd","data.cityofevanston.org","chart","Total District Enrollment over Five Years","The number of students enrolled in district 202 over a five school years.  Beginning in 2016-17, official district/school enrollment counts included students attending the ALT  school.","10","2019-05-14T14:26:00.000Z","2019-05-14T13:43:00.000Z",,,"0","Hillary Beata","x6gn-3tzg",,"Public Domain","published",,,"Evanston Township High School District 202","https://www.eths.k12.il.us/domain/206","Yearly","Yearly","https://data.cityofevanston.org/resource/42x7-hwfv.json","official"
"https://data.cityofevanston.org/d/sna6-qgxx","sna6-qgxx","true","true","y2mf-ewaj","data.cityofevanston.org","chart","Racial Breakdown of District 202 Student Enrollment","Total student enrollment by race/ethnicity over the past five years.","14","2019-05-14T14:05:00.000Z","2019-05-14T14:01:00.000Z",,,"0","Hillary Beata","x6gn-3tzg",,"Public Domain","published",,,"Evanston Township High School District 202","https://www.eths.k12.il.us/domain/206","Yearly","Yearly","https://data.cityofevanston.org/resource/sna6-qgxx.json","official"
"https://data.cityofevanston.org/d/y2mf-ewaj","y2mf-ewaj","true","false",,"data.cityofevanston.org","dataset","District 202 Racial Breakdown of Enrollment","Total student enrollment by race/ethnicity over the past five years.","23","2019-05-14T13:48:00.000Z","2019-05-14T14:01:00.000Z",,"students,district 202,demographics,education,evanston township high school,eths,student enrollment,race,ethnicity","16","Hillary Beata","x6gn-3tzg",,"Public Domain","published",,,"Evanston Township High School District 202","https://www.eths.k12.il.us/domain/206","Yearly","Yearly","https://data.cityofevanston.org/resource/y2mf-ewaj.json","official"
"https://data.cityofevanston.org/d/brc5-7wxd","brc5-7wxd","true","false",,"data.cityofevanston.org","dataset","District 202 Total District Enrollment","The number of students enrolled in district 202 over a five school years.  Beginning in 2016-17, official district/school enrollment counts included students attending the ALT  school.","13","2019-05-14T13:26:00.000Z","2019-05-14T13:43:00.000Z",,"school,district 202,education,high school,enrollment,student enrollment","15","Hillary Beata","x6gn-3tzg",,"Public Domain","published",,,"Evanston Township High School District 202","https://www.eths.k12.il.us/domain/206","Yearly","Yearly","https://data.cityofevanston.org/resource/brc5-7wxd.json","official"
"https://data.cityofevanston.org/d/y2q8-v22a","y2q8-v22a","true","true","n5j7-y4dv","data.cityofevanston.org","chart","Racial Breakdown of Evanston Township High School","Number of students, categorized by race, in District 202.","58","2019-05-16T20:59:00.000Z","2019-05-16T20:53:00.000Z",,,"2","Hillary Beata","x6gn-3tzg",,"Public Domain","published",,,"Evanston Township High School District 202","https://www.eths.k12.il.us/domain/206","Yearly","Yearly","https://data.cityofevanston.org/resource/y2q8-v22a.json","official"
"https://data.cityofevanston.org/d/8brm-fzde","8brm-fzde","true","true","bbbk-a8vu","data.cityofevanston.org","chart","EPD traffic stops 2017, 2018, 2019","Traffic stops in Evanston","17","2019-05-13T15:02:00.000Z","2020-11-12T22:32:00.000Z","Police",,"0","Bill Smith","a44e-ftcy",,"Public Domain","published",,,"City of Evanston Police Department","https://www.cityofevanston.org/police","Daily","Daily","https://data.cityofevanston.org/resource/8brm-fzde.json","community"
"https://data.cityofevanston.org/d/utc5-wpm9","utc5-wpm9","true","true","hqew-nf4s","data.cityofevanston.org","chart","Age Breakdown of City of Evanston Employees","The number of City of Evanston employees by age group. Data is current as of December 2018.","12","2019-05-07T21:10:00.000Z","2019-05-07T20:48:00.000Z","Human Resources",,"2","Hillary Beata","x6gn-3tzg",,"Public Domain","published",,,"Evanston Human Resources Division","https://www.cityofevanston.org/government/transparency/salaries","Yearly","Yearly","https://data.cityofevanston.org/resource/utc5-wpm9.json","official"
"https://data.cityofevanston.org/d/y6gr-vahv","y6gr-vahv","true","true","vpsb-jsti","data.cityofevanston.org","chart","Racial Breakdown of City of Evanston Employees","The race(s) of City of Evanston employees.  Data is current as of December 2018.","24","2019-05-07T21:08:00.000Z","2019-05-07T20:51:00.000Z","Human Resources",,"4","Hillary Beata","x6gn-3tzg",,"Public Domain","published",,,"Evanston Human Resources Division","https://www.cityofevanston.org/government/transparency/salaries","Yearly","Yearly","https://data.cityofevanston.org/resource/y6gr-vahv.json","official"
"https://data.cityofevanston.org/d/825w-fsv8","825w-fsv8","true","true","8mum-rsgg","data.cityofevanston.org","chart","Gender Breakdown of City of Evanston Employees","The number of City of Evanston employees grouped by gender. Data is current as of December 2018.","12","2019-05-07T21:06:00.000Z","2019-05-07T20:53:00.000Z","Human Resources",,"0","Hillary Beata","x6gn-3tzg",,"Public Domain","published",,,"Evanston Human Resources Division","https://www.cityofevanston.org/government/transparency/salaries","Yearly","Yearly","https://data.cityofevanston.org/resource/825w-fsv8.json","official"
"https://data.cityofevanston.org/d/pdqe-quqb","pdqe-quqb","true","true","8t8m-i3zd","data.cityofevanston.org","chart","Where City of Evanston Employees Live","The places of residency for City of Evanston Employees.  Data is current as of December 2018.","21","2019-05-07T21:04:00.000Z","2019-05-07T20:57:00.000Z","Human Resources",,"0","Hillary Beata","x6gn-3tzg",,"Public Domain","published",,,"Evanston Human Resources Division","https://www.cityofevanston.org/government/transparency/salaries","Yearly","Yearly","https://data.cityofevanston.org/resource/pdqe-quqb.json","official"
"https://data.cityofevanston.org/d/8t8m-i3zd","8t8m-i3zd","true","false",,"data.cityofevanston.org","dataset","Residency Breakdown of City of Evanston Employees","The places of residency for City of Evanston Employees.  Data is current as of December 2018.","65","2019-05-07T20:54:00.000Z","2019-05-07T20:57:00.000Z","Human Resources",,"15","Hillary Beata","x6gn-3tzg","humanresources@cityofevanston.org","Public Domain","published",,,"Evanston Human Resources Division","https://www.cityofevanston.org/government/transparency/salaries","Yearly","Yearly","https://data.cityofevanston.org/resource/8t8m-i3zd.json","official"
"https://data.cityofevanston.org/d/j88m-3z8b","j88m-3z8b","true","true","h6se-yzyx","data.cityofevanston.org","chart","Accidents by street","Crashes in Evanston from October 1, 2016 to present.","63","2019-05-13T15:19:00.000Z","2020-11-12T22:30:00.000Z","Police",,"0","Bill Smith","a44e-ftcy",,"Public Domain","published",,,"City of Evanston Police Department","https://www.cityofevanston.org/police","Daily","Daily","https://data.cityofevanston.org/resource/j88m-3z8b.json","community"
"https://data.cityofevanston.org/d/vpsb-jsti","vpsb-jsti","true","false",,"data.cityofevanston.org","dataset","Racial Breakdown of City of Evanston Employees","The race(s) of City of Evanston employees.  Data is current as of December 2018.","33","2019-05-07T20:48:00.000Z","2019-05-07T20:51:00.000Z","Human Resources","employees,employee race,racial breakdown,ethnicity,demographics,employee demographics","15","Hillary Beata","x6gn-3tzg","humanresources@cityofevanston.org","Public Domain","published",,,"Evanston Human Resources Division","https://www.cityofevanston.org/government/transparency/salaries","Yearly","Yearly","https://data.cityofevanston.org/resource/vpsb-jsti.json","official"
"https://data.cityofevanston.org/d/w43q-hfbg","w43q-hfbg","true","false",,"data.cityofevanston.org","dataset","Weapons Recovered by Evanston Police Department",,"47","2019-04-23T15:09:00.000Z","2020-11-12T22:33:00.000Z","Police","weapons,guns,police,police dashboard","88","Open Evanston","qza4-qk3j","rglew@cityofevanston.org","Public Domain","published",,,"Evanston Police Department","https://www.cityofevanston.org/police","Daily",,"https://data.cityofevanston.org/resource/w43q-hfbg.json","official"
"https://data.cityofevanston.org/d/hqew-nf4s","hqew-nf4s","true","false",,"data.cityofevanston.org","dataset","Age Breakdown of City of Evanston Employees","The number of City of Evanston employees by age group. Data is current as of December 2018.","10","2019-05-07T20:42:00.000Z","2019-05-07T20:48:00.000Z","Human Resources","employees,employee age,demographics,employee demographics","13","Hillary Beata","x6gn-3tzg","humanresources@cityofevanston.org","Public Domain","published",,,"Evanston Human Resources Division","https://www.cityofevanston.org/government/transparency/salaries","Yearly","Yearly","https://data.cityofevanston.org/resource/hqew-nf4s.json","official"
"https://data.cityofevanston.org/d/srvf-jqi9","srvf-jqi9","true","true","8t8m-i3zd","data.cityofevanston.org","chart","Number of City of Evanston Employees by Residency","The places of residency for City of Evanston Employees","15","2019-05-07T21:01:00.000Z","2019-05-07T20:57:00.000Z","Human Resources",,"0","Hillary Beata","x6gn-3tzg",,"Public Domain","published",,,"Evanston Human Resources Division","https://www.cityofevanston.org/government/transparency/salaries","Yearly","Yearly","https://data.cityofevanston.org/resource/srvf-jqi9.json","official"
"https://data.cityofevanston.org/d/y5vy-92b7","y5vy-92b7","true","true","kwes-c9zp","data.cityofevanston.org","chart","Victims of Crime in Evanston Categorized by Race","The dataset is of victims of crimes in Evanston.  Data is from October 1, 2016 to present.","44","2019-05-02T20:26:00.000Z","2020-11-12T22:32:00.000Z","Police",,"3","Hillary Beata","x6gn-3tzg",,"Public Domain","published",,,"Evanston Police Department","http://www.cityofevanston.org/police","Daily","Daily","https://data.cityofevanston.org/resource/y5vy-92b7.json","official"
"https://data.cityofevanston.org/d/hfsj-fd58","hfsj-fd58","false","true","qpf4-2feu","data.cityofevanston.org","chart","FOIA Requests Processed by Evanston Police Department","","17","2019-05-01T20:14:00.000Z","2019-12-18T14:50:00.000Z",,,"0","Hillary Beata","x6gn-3tzg",,,"published",,,,,,,"https://data.cityofevanston.org/resource/hfsj-fd58.json","official"
"https://data.cityofevanston.org/d/8mum-rsgg","8mum-rsgg","true","false",,"data.cityofevanston.org","dataset","Gender Breakdown of City of Evanston Employees","The number of City of Evanston employees grouped by gender. Data is current as of December 2018.","31","2019-05-07T20:51:00.000Z","2019-05-07T20:53:00.000Z","Human Resources","gender,demographics,employees,employee demographics,employee gender","14","Hillary Beata","x6gn-3tzg","humanresources@cityofevanston.org","Public Domain","published",,,"Evanston Human Resources Division","https://www.cityofevanston.org/government/transparency/salaries","Yearly","Yearly","https://data.cityofevanston.org/resource/8mum-rsgg.json","official"
"https://data.cityofevanston.org/d/tyyw-9ejr","tyyw-9ejr","false","true","qpf4-2feu","data.cityofevanston.org","chart","Closure Reasons for FOIA Requests","","5","2019-05-01T19:25:00.000Z","2019-12-18T14:50:00.000Z",,,"0","Hillary Beata","x6gn-3tzg",,,"published",,,,,,,"https://data.cityofevanston.org/resource/tyyw-9ejr.json","official"
"https://data.cityofevanston.org/d/8n46-mi2b","8n46-mi2b","true","false",,"data.cityofevanston.org","dataset","Cook County Assessor's First Pass Values","First-pass property values as assessed by the Cook County Assessor in their Computer Assisted Mass Appraisal system used to assess residential properties. This dataset contains first pass values for 2019 and corresponds with residential PINs in the Cook County Assessor's Assessment Data. These are NOT final assessed values. For Disclaimers, see dataset narrative at https://datacatalog.cookcountyil.gov/stories/s/p2kt-hk36","54","2019-04-23T19:57:00.000Z","2019-04-23T20:07:00.000Z",,"assessment,property,taxes,taxation,cook county","17","Hillary Beata","x6gn-3tzg",,"Public Domain","published",,,"Cook County Assessor's Office","https://datacatalog.cookcountyil.gov/Property-Taxation/Cook-County-Assessor-s-First-Pass-Values/x88m-e569",,"Yearly","https://data.cityofevanston.org/resource/8n46-mi2b.json","official"
"https://data.cityofevanston.org/d/4vx4-73z4","4vx4-73z4","true","false",,"data.cityofevanston.org","dataset","Cook County Assessor's Assessment Data","Assessment dataset used by the Cook County Assessor in their Computer Assisted Mass Appraisal (CAMA) system used to assess residential properties in Northern Triennial Townships. This dataset contains property information for every residential PIN in the northern triennial townships where class is within a specified list of classes. For disclaimers, see dataset narrative at https://datacatalog.cookcountyil.gov/stories/s/p2kt-hk36","103","2019-04-23T19:48:00.000Z","2019-04-23T19:56:00.000Z",,"property,taxation,taxes,property taxes,assessment,cook county","27","Hillary Beata","x6gn-3tzg",,"Public Domain","published",,,"Cook County Assessor's Office","https://datacatalog.cookcountyil.gov/Property-Taxation/Cook-County-Assessor-s-Assessment-Data/bcnq-qi2z",,"Yearly","https://data.cityofevanston.org/resource/4vx4-73z4.json","official"
