"study_id","study_class","treatment_focus_study","arm","treatment_focus_arm","treatment_focus_subclass","treatment_name","ncptsd_treatment_name","psychotherapy","psychotherapy_subclass","pharmacotherapy","pharmacotherapy_subclass","cih","cih_subclass","nonpharmacologic_biologic","nonpharmacologic_cognitive","control","other","collaborative_care","format","delivery_method","arm_n_randomized","serious_adverse_event_percent","serious_adverse_event_detail","withdrawal_due_to_adverse","withdrawal_due_to_adverse_1","attempted_suicide_percent","attempted_suicide_detail","completed_suicide_percent","completed_suicide_detail","harms_comment","military_status","active_duty_military","veteran","community","female_percent","female_percent_detail","male_percent","trauma_type","trauma_detail","risk_of_bias_rating_study_level","citation","ptsdpubs_id","year_added_to_ptsd_repository"
"bryant2011_B","Psychotherapy","PTSD","B","Control",,"TAU","Supportive counseling","Yes","Non-TF","No","Not Applicable","No","Not Applicable","No","No","No","No","No","Individual","In Person","12",,,,,,,,,,"Community",,,"1","0.9643",,"0.0357","Terrorism/political violence/forced displacement",,"Medium","Bryant RA, Ekassawin S, Chakkraband MLS, et al. A randomized controlled effectiveness trial of cognitive behavior therapy for post-traumatic stress disorder in terrorist-affected people in Thailand. World Psychiatry. 2011 Oct;10(3):205-9.  PMID: 21991280.","37395","2019"
"bryant2013_A","Psychotherapy","PTSD","A","PTSD",,"Emotion Regulation Training + CBT","Emotion Regulation Training followed by trauma-focused cognitive behavioral therapy (TF-CBT)","Yes","TF","No","Not Applicable","No","Not Applicable","No","No","No","No","No","Individual","In Person","36","0.00",,"0.0278",,"0.00",,"0.00",,,"Community",,,"1","0.5429",,"0.4571","Mixed","accidents, community/school violence","Medium","Bryant RA, Mastrodomenico JA, Hopwood S, et al. Augmenting cognitive behaviour therapy for post-traumatic stress disorder with emotion tolerance training: a randomized controlled trial. Psychol Med. 2013 Oct;43(10):2153-60. doi: 10.1017/S0033291713000068. PMID: 23406821.","40045","2019"
"bryant2013_B","Psychotherapy","PTSD","B","PTSD",,"Supportive counseling + CBT","Supportive counseling followed by trauma-focused cognitive behavioral therapy (TF-CBT)","Yes","TF","No","Not Applicable","No","Not Applicable","No","No","No","No","No","Individual","In Person","34","0.00",,"0.0588",,,,"0.00",,"One participant in Intervention B dropped out of the study due to suicidality (""one became suicidal after a family crisis""). This participant is counted in data for withdrawal due to adverse event, but is not counted as attempted suicide as it is not specified if attempt was made). No other data on suicide was provided in the study.","Community",,,"1","0.5429",,"0.4571","Mixed","accidents, community/school violence","Medium","Bryant RA, Mastrodomenico JA, Hopwood S, et al. Augmenting cognitive behaviour therapy for post-traumatic stress disorder with emotion tolerance training: a randomized controlled trial. Psychol Med. 2013 Oct;43(10):2153-60. doi: 10.1017/S0033291713000068. PMID: 23406821.","40045","2019"
"bryant2019_A","Psychotherapy","PTSD","A","PTSD",,"CBT with prolonged exposure","Trauma-focused cognitive behavioral therapy (TF-CBT)","Yes","TF","No","Not Applicable","No","Not Applicable","No","No","No","No","No","Individual","In person","33","0.0303",,,,,,,,"One participant (in CBT-L) admitted to the hospital for suicidal intent, ""which was apparently due to events
occurring in their domestic situation""","Community","0","0","1","0.23",,"0.77","Other (emergency service personnel including police, firefighters, and paramedics; exposure to fatality)",,"Medium","Bryant RA, Kenny L, Rawson N, et al. Efficacy of exposure-based cognitive behaviour therapy for post-traumatic stress disorder in emergency service personnel: a randomised clinical trial. Psychol Med. 2019 Jul;49(9):1565-73. doi: 10.1017/S0033291718002234. PMID: 30149825.","51039","2020"
"bryant2019_B","Psychotherapy","PTSD","B","PTSD",,"CBT with brief exposure","Trauma-focused cognitive behavioral therapy (TF-CBT)","Yes","TF","No","Not Applicable","No","Not Applicable","No","No","No","No","No","Individual","In person","33","0",,"0",,,,,,,"Community","0","0","1","0.23",,"0.77","Other (emergency service personnel including police, firefighters, and paramedics; exposure to fatality)",,"Medium","Bryant RA, Kenny L, Rawson N, et al. Efficacy of exposure-based cognitive behaviour therapy for post-traumatic stress disorder in emergency service personnel: a randomised clinical trial. Psychol Med. 2019 Jul;49(9):1565-73. doi: 10.1017/S0033291718002234. PMID: 30149825.","51039","2020"
"bryant2019_C","Psychotherapy","PTSD","C","Control",,"Waitlist","Waitlist","No","Not Applicable","No","Not Applicable","No","Not Applicable","No","No","Yes","No","No",,,"34","0",,"0",,,,,,,"Community","0","0","1","0.23",,"0.77","Other (emergency service personnel including police, firefighters, and paramedics; exposure to fatality)",,"Medium","Bryant RA, Kenny L, Rawson N, et al. Efficacy of exposure-based cognitive behaviour therapy for post-traumatic stress disorder in emergency service personnel: a randomised clinical trial. Psychol Med. 2019 Jul;49(9):1565-73. doi: 10.1017/S0033291718002234. PMID: 30149825.","51039","2020"
"buhmann2016_A","Mixed: Psychotherapy & pharmacotherapy","PTSD","A","PTSD",,"CBT + sertraline and/or mianserin","Trauma-focused cognitive behavioral therapy (TF-CBT) + sertraline and/or mianserin","Yes","TF","Yes","Mixed","No","Not Applicable","No","No","No","No","No","Individual","In Person","71",,,,,,,,,,"Community",,,"1","0.4101",,"0.5899","Terrorism/political violence/forced displacement",,"Medium","Buhmann CB, Nordentoft M, Ekstrom M, et al. The effect of flexible cognitive-behavioural therapy and medical treatment, including antidepressants on post-traumatic stress disorder and depression in traumatised refugees: pragmatic randomised controlled clinical trial. Br J Psychiatry. 2016 Mar;208(3):252-9. doi: 10.1192/bjp.bp.114.150961. PMID: 26541687.","46863","2019"
"buhmann2016_B","Mixed: Psychotherapy & pharmacotherapy","PTSD","B","PTSD",,"CBT","Trauma-focused cognitive behavioral therapy (TF-CBT)","Yes","TF","No","Not Applicable","No","Not Applicable","No","No","No","No","No","Individual","In Person","70",,,,,,,,,,"Community",,,"1","0.4101",,"0.5899","Terrorism/political violence/forced displacement",,"Medium","Buhmann CB, Nordentoft M, Ekstrom M, et al. The effect of flexible cognitive-behavioural therapy and medical treatment, including antidepressants on post-traumatic stress disorder and depression in traumatised refugees: pragmatic randomised controlled clinical trial. Br J Psychiatry. 2016 Mar;208(3):252-9. doi: 10.1192/bjp.bp.114.150961. PMID: 26541687.","46863","2019"
"buhmann2016_C","Mixed: Psychotherapy & pharmacotherapy","PTSD","C","PTSD",,"Sertraline and/or mianserin","Sertraline and/or mianserin","No","Not Applicable","Yes","Mixed","No","Not Applicable","No","No","No","No","No","Individual","In Person","71",,,,,,,,,,"Community",,,"1","0.4101",,"0.5899","Terrorism/political violence/forced displacement",,"Medium","Buhmann CB, Nordentoft M, Ekstrom M, et al. The effect of flexible cognitive-behavioural therapy and medical treatment, including antidepressants on post-traumatic stress disorder and depression in traumatised refugees: pragmatic randomised controlled clinical trial. Br J Psychiatry. 2016 Mar;208(3):252-9. doi: 10.1192/bjp.bp.114.150961. PMID: 26541687.","46863","2019"
"buhmann2016_D","Mixed: Psychotherapy & pharmacotherapy","PTSD","D","Control",,"Waitlist","Waitlist","No","Not Applicable","No","Not Applicable","No","Not Applicable","No","No","Yes","No","No","Individual","In Person","68",,,,,,,,,,"Community",,,"1","0.4101",,"0.5899","Terrorism/political violence/forced displacement",,"Medium","Buhmann CB, Nordentoft M, Ekstrom M, et al. The effect of flexible cognitive-behavioural therapy and medical treatment, including antidepressants on post-traumatic stress disorder and depression in traumatised refugees: pragmatic randomised controlled clinical trial. Br J Psychiatry. 2016 Mar;208(3):252-9. doi: 10.1192/bjp.bp.114.150961. PMID: 26541687.","46863","2019"
"butler2018_A","Psychotherapy","PTSD","A","PTSD",,"EMDR + PMR + group psychoeducation","Eye Movement Desensitization and Reprocessing (EMDR) + progressive muscle relaxation (PMR) + group psychoeducation","Yes","TF","No","Not Applicable","Yes","Relaxation","No","No","No","Yes","No","Individual","In person","11",,,,,,,,,,"Active Duty Military","1","0","0","0",,"1","Combat-related",,"High","Butler O, Willmund G, Gleich T, et al. Hippocampal gray matter increases following multimodal psychological treatment for combat-related post-traumatic stress disorder. Brain Behav. 2018 May;8(5):e00956. doi: 10.1002/brb3.956. PMID: 29761009.",,"2020"
"butler2018_B","Psychotherapy","PTSD","B","Control",,"Waitlist","Waitlist","No","Not Applicable","No","Not Applicable","No","Not Applicable","No","No","Yes","No","No",,,"9",,,,,,,,,,"Active Duty Military","1","0","0","0",,"1","Combat-related",,"High","Butler O, Willmund G, Gleich T, et al. Hippocampal gray matter increases following multimodal psychological treatment for combat-related post-traumatic stress disorder. Brain Behav. 2018 May;8(5):e00956. doi: 10.1002/brb3.956. PMID: 29761009.",,"2020"
"butollo2016_A","Psychotherapy","PTSD","A","PTSD",,"Dialogical Exposure Therapy","Dialogical Exposure Therapy","Yes","TF","No","Not Applicable","No","Not Applicable","No","No","No","No","No","Individual","In person","74",,,,,,,,,,"Community",,,"1","0.6596",,"0.4404","Mixed","accidents, illness/medical procedure, other (""interpersonal"", ""loss"", not specified)","High","Butollo WH, Karl R, König J, et al. A randomized controlled clinical trial of dialogical exposure therapy versus cognitive processing therapy for adult outpatients suffering from PTSD after type I trauma in adulthood. Psychother Psychosom. 2016 Jan;85(1):16-26. doi: 10.1159/000440726. PMID: 26610167.","45076","2020"
"butollo2016_B","Psychotherapy","PTSD","B","PTSD",,"CPT","Cognitive Processing Therapy (CPT)","Yes","TF","No","Not Applicable","No","Not Applicable","No","No","No","No","No","Individual","In person","67",,,,,,,,,,"Community",,,"1","0.6596",,"0.4404","Mixed","accidents, illness/medical procedure, other (""interpersonal"", ""loss"", not specified)","High","Butollo WH, Karl R, König J, et al. A randomized controlled clinical trial of dialogical exposure therapy versus cognitive processing therapy for adult outpatients suffering from PTSD after type I trauma in adulthood. Psychother Psychosom. 2016 Jan;85(1):16-26. doi: 10.1159/000440726. PMID: 26610167.","45076","2020"
"butterfield2001_A","Pharmacotherapy","PTSD","A","PTSD",,"Olanzapine","Olanzapine","No","Not Applicable","Yes","Antipsychotic","No","Not Applicable","No","No","No","No","No","Individual","In Person","10",,,"0.20",,,,,,,"Veteran","0","1","0","0.9333",,"0.0667","Mixed","MST, child physical abuse, rape/sexual assault, intimate partner violence, community/school violence, other (military harassment, ""nurse in Vietnam"", ""Persian Gulf"" [non-combat trauma])","Medium","Butterfield M, Becker M, Connor K, et al. Olanzapine in the treatment of post-traumatic stress disorder: a pilot study. Int Clin Psychopharmacol. 2001;16(4):197-203.  PMID: 11459333.","23547","2019"
"butterfield2001_B","Pharmacotherapy","PTSD","B","Control",,"Placebo","Placebo","No","Not Applicable","No","Not Applicable","No","Not Applicable","No","No","Yes","No","No","Individual","In Person","5",,,"0.00",,,,,,,"Veteran","0","1","0","0.9333",,"0.0667","Mixed","MST, child physical abuse, rape/sexual assault, intimate partner violence, community/school violence, other (military harassment, ""nurse in Vietnam"", ""Persian Gulf"" [non-combat trauma])","Medium","Butterfield M, Becker M, Connor K, et al. Olanzapine in the treatment of post-traumatic stress disorder: a pilot study. Int Clin Psychopharmacol. 2001;16(4):197-203.  PMID: 11459333.","23547","2019"
"capone2018_A","Psychotherapy","PTSD+SUD","A","PTSD+SUD","Integrated","Integrated CBT","Integrated Cognitive Behavioral Therapy (ICBT)","Yes","Non-TF","No","Not Applicable","No","Not Applicable","No","No","No","No","No","Individual","In person","21",,,,,,,,,,"Veteran","0","1","0","0.0455",,"0.9545","Mixed","MST, combat-related, child sexual abuse, rape/sexual assault","Medium","Capone C, Presseau C, Saunders E, et al. Is integrated CBT effective in reducing PTSD symptoms and substance use in Iraq and Afghanistan veterans? Results from a randomized clinical trial. Cognit Ther Res. 2018;42(6):735-46. doi: 10.1007/s10608-018-9931-8.","50582","2020"
"capone2018_B","Psychotherapy","PTSD+SUD","B","Control","Not integrated","TAU","Treatment as usual (TAU)","No","Not Applicable","No","Not Applicable","No","Not Applicable","No","No","Yes","No","No","Individual","In person","23",,,,,,,,,,"Veteran","0","1","0","0.0455",,"0.9545","Mixed","MST, combat-related, child sexual abuse, rape/sexual assault","Medium","Capone C, Presseau C, Saunders E, et al. Is integrated CBT effective in reducing PTSD symptoms and substance use in Iraq and Afghanistan veterans? Results from a randomized clinical trial. Cognit Ther Res. 2018;42(6):735-46. doi: 10.1007/s10608-018-9931-8.","50582","2020"
"carey2012_A","Pharmacotherapy","PTSD","A","PTSD",,"Olanzapine","Olanzapine","No","Not Applicable","Yes","Antipsychotic","No","Not Applicable","No","No","No","No","No","Individual","In Person",,"0.00",,"0.0714",,,,,,,"Community",,,"1","0.6071",,"0.3929","Mixed","intimate partner violence, community/school violence","Medium","Carey P, Suliman S, Ganesan K, et al. Olanzapine monotherapy in posttraumatic stress disorder: efficacy in a randomized, double-blind, placebo-controlled study. Hum Psychopharmacol. 2012 Jul;27(4):386-91. doi: 10.1002/hup.2238. PMID: 22730105.","38996","2019"
"carey2012_B","Pharmacotherapy","PTSD","B","Control",,"Placebo","Placebo","No","Not Applicable","No","Not Applicable","No","Not Applicable","No","No","Yes","No","No","Individual","In Person",,"0.00",,"0.00",,,,,,,"Community",,,"1","0.6071",,"0.3929","Mixed","intimate partner violence, community/school violence","Medium","Carey P, Suliman S, Ganesan K, et al. Olanzapine monotherapy in posttraumatic stress disorder: efficacy in a randomized, double-blind, placebo-controlled study. Hum Psychopharmacol. 2012 Jul;27(4):386-91. doi: 10.1002/hup.2238. PMID: 22730105.","38996","2019"
"carlson1998_A","Mixed: Psychotherapy & CIH","PTSD","A","PTSD",,"EMDR","Eye Movement Desensitization and Reprocessing (EMDR)","Yes","TF","No","Not Applicable","No","Not Applicable","No","No","No","No","No","Individual","In Person","10",,,,,,,,,,"Veteran","0","1","0","0",,"1","Combat-related",,"Medium","Carlson JG, Chemtob CM, Rusnak K, et al. Eye Movement Desensitization and Reprocessing (EMDR) treatment for combat-related posttraumatic stress disorder. J Trauma Stress. 1998 Jan;11(1):3-24. doi: 10.1023/A:1024448814268. PMID: 9479673.","13921","2019"
"carlson1998_B","Mixed: Psychotherapy & CIH","PTSD","B","PTSD",,"Biofeedback-assisted relaxation","Biofeedback-assisted relaxation","No","Not Applicable","No","Not Applicable","Yes","Relaxation","No","No","No","No","No","Individual","In Person","13",,,,,,,,,,"Veteran","0","1","0","0",,"1","Combat-related",,"Medium","Carlson JG, Chemtob CM, Rusnak K, et al. Eye Movement Desensitization and Reprocessing (EMDR) treatment for combat-related posttraumatic stress disorder. J Trauma Stress. 1998 Jan;11(1):3-24. doi: 10.1023/A:1024448814268. PMID: 9479673.","13921","2019"
"carlson1998_C","Mixed: Psychotherapy & CIH","PTSD","C","Control",,"TAU waitlist","Treatment as usual (TAU)","No","Not Applicable","No","Not Applicable","No","Not Applicable","No","No","Yes","No","No",,,"12",,,,,,,,,,"Veteran","0","1","0","0",,"1","Combat-related",,"Medium","Carlson JG, Chemtob CM, Rusnak K, et al. Eye Movement Desensitization and Reprocessing (EMDR) treatment for combat-related posttraumatic stress disorder. J Trauma Stress. 1998 Jan;11(1):3-24. doi: 10.1023/A:1024448814268. PMID: 9479673.","13921","2019"
"carlsson2018_A","Psychotherapy","PTSD","A","PTSD",,"SIT","Stress Inoculation Training (SIT)","Yes","Non-TF","No","Not Applicable","No","Not Applicable","No","No","No","No","No","Individual","In Person","70",,,,,,,,,,"Community",,,"1","0.4365",,"0.5635","Terrorism/political violence/forced displacement",,"Medium","Carlsson J, Sonne C, Vindbjerg E, et al. Stress management versus cognitive restructuring in trauma-affected refugees‚Äö√Ñ√Æa pragmatic randomised study. Psychiatry Res. 2018 Aug;266:116-23. doi: 10.1016/j.psychres.2018.05.015. PMID: 29859498","1519484","2019"
"carlsson2018_B","Psychotherapy","PTSD","B","PTSD",,"CR","Trauma-focused cognitive behavioral therapy (TF-CBT)","Yes","TF","No","Not Applicable","No","Not Applicable","No","No","No","No","No","Individual","In Person","70",,,,,,,,,,"Community",,,"1","0.4365",,"0.5635","Terrorism/political violence/forced displacement",,"Medium","Carlsson J, Sonne C, Vindbjerg E, et al. Stress management versus cognitive restructuring in trauma-affected refugees‚Äö√Ñ√Æa pragmatic randomised study. Psychiatry Res. 2018 Aug;266:116-23. doi: 10.1016/j.psychres.2018.05.015. PMID: 29859498","1519484","2019"
"carr2012_A","Complementary and integrative health (CIH)","PTSD","A","PTSD",,"Music Therapy","Music therapy","No","Not Applicable","No","Not Applicable","Yes","Creative therapies","No","No","No","No","No","Group","In Person","9",,,,,,,,,,"Community",,,"1","0.5625",,"0.4375","Mixed","child sexual abuse, rape/sexual assault, community/school violence, terrorism/political violence/forced displacement, other (torture)","Medium","Carr C, D'Ardenne P, Sloboda A, et al. Group music therapy for patients with persistent post-traumatic stress disorder -- an exploratory randomized controlled trial with mixed methods evaluation. Psychol Psychother. 2012 Jun;85(2):179-202. doi: 10.1111/j.2044-8341.2011.02026.x. PMID: 22903909.","39454","2019"
"carr2012_B","Complementary and integrative health (CIH)","PTSD","B","Control",,"Waitlist","Waitlist","No","Not Applicable","No","Not Applicable","No","Not Applicable","No","No","Yes","No","No",,,"8",,,,,,,,,,"Community",,,"1","0.5625",,"0.4375","Mixed","child sexual abuse, rape/sexual assault, community/school violence, terrorism/political violence/forced displacement, other (torture)","Medium","Carr C, D'Ardenne P, Sloboda A, et al. Group music therapy for patients with persistent post-traumatic stress disorder -- an exploratory randomized controlled trial with mixed methods evaluation. Psychol Psychother. 2012 Jun;85(2):179-202. doi: 10.1111/j.2044-8341.2011.02026.x. PMID: 22903909.","39454","2019"
"carter2013_A","Complementary and integrative health (CIH)","PTSD","A","PTSD",,"Sudarshan Kriya Yoga","Yoga","No","Not Applicable","No","Not Applicable","Yes","Yoga","No","No","No","No","No","Group","In Person","16",,,"0.125",,,,,,"Suicidality only assessed at baseline.","Veteran","0","1","0","0",,"1",,,"Medium","Carter JJ, Gerbarg PL, Brown RP, et al. Multi-component yoga breath program for Vietnam veteran post traumatic stress disorder: randomized controlled trial. J Trauma Stress Disord Treat. 2013 Jul 31;2(3)doi: 10.4172/2324-8947.1000108.","46976","2019"
"carter2013_B","Complementary and integrative health (CIH)","PTSD","B","Control",,"Waitlist","Waitlist","No","Not Applicable","No","Not Applicable","No","Not Applicable","No","No","Yes","No","No",,,"15",,,,,,,,,,"Veteran","0","1","0","0",,"1",,,"Medium","Carter JJ, Gerbarg PL, Brown RP, et al. Multi-component yoga breath program for Vietnam veteran post traumatic stress disorder: randomized controlled trial. J Trauma Stress Disord Treat. 2013 Jul 31;2(3)doi: 10.4172/2324-8947.1000108.","46976","2019"
"castillo2016_A","Psychotherapy","PTSD","A","PTSD",,"Group-delivered Cognitive/Exposure Therapy","Trauma-focused cognitive behavioral therapy (TF-CBT)","Yes","TF","No","Not Applicable","No","Not Applicable","No","No","No","No","No","Group","In Person","44",,,"0.00",,,,,,,"Veteran",,"1",,"1",,"0","Mixed","MST, combat-related, other (not specified)","Medium","Castillo DT, Chee CL, Nason E, et al. Group-delivered cognitive/exposure therapy for PTSD in women veterans: a randomized controlled trial. Psychol Trauma. 2016 May;8(3):404-12. doi: 10.1037/tra0000111. PMID: 26854355.","44771","2019"
"castillo2016_B","Psychotherapy","PTSD","B","Control",,"Waitlist with minimal intervention","Supportive counseling","Yes","Non-TF","No","Not Applicable","No","Not Applicable","No","No","No","No","No","Individual","Mixed","42",,,"0.024",,,,,,,"Veteran",,"1",,"1",,"0","Mixed","MST, combat-related, other (not specified)","Medium","Castillo DT, Chee CL, Nason E, et al. Group-delivered cognitive/exposure therapy for PTSD in women veterans: a randomized controlled trial. Psychol Trauma. 2016 May;8(3):404-12. doi: 10.1037/tra0000111. PMID: 26854355.","44771","2019"
"celik2011_A","Pharmacotherapy","PTSD","A","PTSD",,"Paroxetine","Paroxetine","No","Not Applicable","Yes","Antidepressant: SSRI","No","Not Applicable","No","No","No","No","No","Individual","In Person","25",,,"0.12",,,,,,,"Community",,,"1",,,,"Combat-related",,"High","Celik C, Ozdemir B, Ozmenler KN, et al. Efficacy of paroxetine and amitriptyline in posttraumatic stress disorder: an open-label comparative study. Klinik Psikofarmakol B√ºlteni. 2011 Sep;21(3):179-85. doi: 10.5455/bcp.20110627111141.","1519639","2019"
"celik2011_B","Pharmacotherapy","PTSD","B","PTSD",,"Amitriptyline","Amitriptyline","No","Not Applicable","Yes","Antidepressant: TCA","No","Not Applicable","No","No","No","No","No","Individual","In Person","25",,,"0.20",,,,,,,"Community",,,"1",,,,"Combat-related",,"High","Celik C, Ozdemir B, Ozmenler KN, et al. Efficacy of paroxetine and amitriptyline in posttraumatic stress disorder: an open-label comparative study. Klinik Psikofarmakol B√ºlteni. 2011 Sep;21(3):179-85. doi: 10.5455/bcp.20110627111141.","1519639","2019"
"chard2005_A","Psychotherapy","PTSD","A","PTSD",,"CPT for sexual abuse survivor","Cognitive Processing Therapy (CPT)","Yes","TF","No","Not Applicable","No","Not Applicable","No","No","No","No","No","Mixed","In Person","36",,,,,,,,,,"Community",,,"1","1",,"0","Child sexual abuse",,"Medium","Chard KM. An evaluation of cognitive processing therapy for the treatment of posttraumatic stress disorder related to childhood sexual abuse. J Consult Clin Psychol. 2005 Oct;73(5):965-71. doi: 10.1037/0022-006X.73.5.965. PMID: 16287396.","27944","2019"
"chard2005_B","Psychotherapy","PTSD","B","Control",,"Minimal attention waitlist","Minimal attention","No","Not Applicable","No","Not Applicable","No","Not Applicable","No","No","Yes","No","No","Individual","Telephone","35",,,,,,,,,,"Community",,,"1","1",,"0","Child sexual abuse",,"Medium","Chard KM. An evaluation of cognitive processing therapy for the treatment of posttraumatic stress disorder related to childhood sexual abuse. J Consult Clin Psychol. 2005 Oct;73(5):965-71. doi: 10.1037/0022-006X.73.5.965. PMID: 16287396.","27944","2019"
"chung2004_A","Pharmacotherapy","PTSD","A","PTSD",,"Mirtazapine","Mirtazapine","No","Not Applicable","Yes","Antidepressant: Other","No","Not Applicable","No","No","No","No","No","Individual","In Person",,,,"0.0172",,,,,,,"Veteran","0","1","0","0",,"1","Combat-related",,"High","Chung MY, Min KH, Jun YJ, et al. Efficacy and tolerability of mirtazapine and sertraline in Korean veterans with posttraumatic stress disorder: a randomized open label trial. Hum Psychopharmacol. 2004 Oct;19(7):489-94. doi: 10.1002/hup.615. PMID: 15378676.","26712","2019"
"chung2004_B","Pharmacotherapy","PTSD","B","PTSD",,"Sertraline","Sertraline","No","Not Applicable","Yes","Antidepressant: SSRI","No","Not Applicable","No","No","No","No","No","Individual","In Person",,,,"0.00",,,,,,,"Veteran","0","1","0","0",,"1","Combat-related",,"High","Chung MY, Min KH, Jun YJ, et al. Efficacy and tolerability of mirtazapine and sertraline in Korean veterans with posttraumatic stress disorder: a randomized open label trial. Hum Psychopharmacol. 2004 Oct;19(7):489-94. doi: 10.1002/hup.615. PMID: 15378676.","26712","2019"
"church2013_A","Psychotherapy","PTSD","A","PTSD",,"Emotional Freedom Technique","Emotional Freedom Technique (EFT)","Yes","TF","No","Not Applicable","No","Not Applicable","No","No","No","No","No","Individual","In Person","30",,,"0.00",,,,,,,"Veteran","0","1","0","0.1017",,"0.8983",,,"Medium","Church D, Hawk C, Brooks AJ, et al. Psychological trauma symptom improvement in veterans using Emotional Freedom Techniques. J Nerv Ment Dis. 2013 Feb;201(2):153-60. doi: 10.1097/NMD.0b013e31827f6351. PMID: 23364126.","40000","2019"
"church2013_B","Psychotherapy","PTSD","B","Control",,"Standard of care","Treatment as usual (TAU)","No","Not Applicable","No","Not Applicable","No","Not Applicable","No","No","Yes","No","No",,,"29",,,"0.00",,,,,,,"Veteran","0","1","0","0.1017",,"0.8983",,,"Medium","Church D, Hawk C, Brooks AJ, et al. Psychological trauma symptom improvement in veterans using Emotional Freedom Techniques. J Nerv Ment Dis. 2013 Feb;201(2):153-60. doi: 10.1097/NMD.0b013e31827f6351. PMID: 23364126.","40000","2019"
"classen2001_A","Psychotherapy","PTSD","A","PTSD",,"Trauma-focused or Present-focused group therapy","Trauma-focused cognitive behavioral therapy (TF-CBT)","Yes","TF","No","Not Applicable","No","Not Applicable","No","No","No","No","No","Group","In Person",,,,,,,,,,,"Community",,,"1","1","Sexual orientation
Heterosexual: 82.69%
Lesbian: 9.62%
Bisexual: 7.69%","0","Child sexual abuse",,"High","Classen CC, Koopman C, Nevill-Manning K, et al. A preliminary report comparing trauma-focused and present-focused group therapy against a wait-listed condition among childhood sexual abuse survivors with PTSD. J Aggress Maltreat Trauma. 2001 Jun;4(2):265-88. doi: 10.1300/J146v04n02_12.","16145","2019"
"classen2001_B","Psychotherapy","PTSD","B","Control",,"Waitlist","Present Centered Therapy (PCT)","Yes","Non-TF","No","Not Applicable","No","Not Applicable","No","No","No","No","No","Group","In Person",,,,,,,,,,,"Community",,,"1","1","Sexual orientation
Heterosexual: 82.69%
Lesbian: 9.62%
Bisexual: 7.69%","0","Child sexual abuse",,"High","Classen CC, Koopman C, Nevill-Manning K, et al. A preliminary report comparing trauma-focused and present-focused group therapy against a wait-listed condition among childhood sexual abuse survivors with PTSD. J Aggress Maltreat Trauma. 2001 Jun;4(2):265-88. doi: 10.1300/J146v04n02_12.","16145","2019"
"cloitre2002_A","Psychotherapy","PTSD","A","PTSD",,"STAIR + modified PE","Skills Training in Affect and Interpersonal Regulation (STAIR) plus modified Prolonged Exposure (PE)","Yes","TF","No","Not Applicable","No","Not Applicable","No","No","No","No","No","Individual","In Person","31",,,,,,,,,,"Community",,,"1","1",,"0","Mixed","child physical abuse, child sexual abuse","Medium","Cloitre M, Koenen KC, Cohen LR, et al. Skills training in affective and interpersonal regulation followed by exposure: a phase-based treatment for PTSD related to childhood abuse. J Consult Clin Psychol. 2002 Oct;70(5):1067-74. doi: 10.1037//0022-006X.70.5.1067. PMID: 12362957.","24762","2019"
"cloitre2002_B","Psychotherapy","PTSD","B","Control",,"Minimal attention","Minimal attention","No","Not Applicable","No","Not Applicable","No","Not Applicable","No","No","Yes","No","No","Individual","Phone","27",,,,,,,,,,"Community",,,"1","1",,"0","Mixed","child physical abuse, child sexual abuse","Medium","Cloitre M, Koenen KC, Cohen LR, et al. Skills training in affective and interpersonal regulation followed by exposure: a phase-based treatment for PTSD related to childhood abuse. J Consult Clin Psychol. 2002 Oct;70(5):1067-74. doi: 10.1037//0022-006X.70.5.1067. PMID: 12362957.","24762","2019"
"cloitre2010_A","Psychotherapy","PTSD","A","PTSD",,"STAIR + Exposure Treatment","Skills Training in Affect and Interpersonal Regulation (STAIR) + exposure therapy","Yes","TF","No","Not Applicable","No","Not Applicable","No","No","No","No","No","Individual","In person","33",,,,,,,,,,"Community",,,"1","1",,"0","Mixed","child physical abuse, child sexual abuse, child other abuse, intimate partner violence, rape/sexual assault, community/school violence, other (""other interpersonal victimization"")","Medium","Cloitre M, Stovall-McClough KC, Nooner K, et al. Treatment for PTSD related to childhood abuse: a randomized controlled trial. Am J Psychiatry. 2010 Aug;167(8):915-24. doi: 10.1176/appi.ajp.2010.09081247. PMID: 20595411.","34562","2020"
"cloitre2010_B","Psychotherapy","PTSD","B","PTSD",,"STAIR + Supportive Counseling","Skills Training in Affect and Interpersonal Regulation (STAIR) + supportive therapy","Yes","Non-TF","No","Not Applicable","No","Not Applicable","No","No","No","No","No","Individual","In person","38",,,,,,,,,,"Community",,,"1","1",,"0","Mixed","child physical abuse, child sexual abuse, child other abuse, intimate partner violence, rape/sexual assault, community/school violence, other (""other interpersonal victimization"")","Medium","Cloitre M, Stovall-McClough KC, Nooner K, et al. Treatment for PTSD related to childhood abuse: a randomized controlled trial. Am J Psychiatry. 2010 Aug;167(8):915-24. doi: 10.1176/appi.ajp.2010.09081247. PMID: 20595411.","34562","2020"
